#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-WT_Tfh_vs_Naive.dn.bed
Merged-chr16-78575995-1	chr16	78575897	78576095	+	0.000	0.000	Merged-chr16-78575995-1
Merged-chr7-47008275-77	chr7	47007912	47008564	+	0.000	0.000	Merged-chr7-47008275-77
Merged-chr10-8506114-87	chr10	8505780	8506299	+	0.000	0.000	Merged-chr10-8506114-87
Merged-chrX-140445982-4	chrX	140445861	140446120	+	0.000	0.000	Merged-chrX-140445982-4
Merged-chr8-83721945-15	chr8	83721494	83722529	+	0.000	0.000	Merged-chr8-83721945-15
Merged-chr10-7681283-94	chr10	7680797	7681544	+	0.000	0.000	Merged-chr10-7681283-94
Merged-chr3-152193769-51	chr3	152193483	152193993	+	0.000	0.000	Merged-chr3-152193769-51
Merged-chr2-5801437-2	chr2	5801337	5801539	+	0.000	0.000	Merged-chr2-5801437-2
Merged-chr18-56455831-43	chr18	56455600	56456035	+	0.000	0.000	Merged-chr18-56455831-43
Merged-chr3-65392475-63	chr3	65392107	65392784	+	0.000	0.000	Merged-chr3-65392475-63
Merged-chr2-29803526-8	chr2	29803367	29803717	+	0.000	0.000	Merged-chr2-29803526-8
Merged-chr8-115201867-1	chr8	115201769	115201967	+	0.000	0.000	Merged-chr8-115201867-1
Merged-chr7-113369471-104	chr7	113369288	113369681	+	0.000	0.000	Merged-chr7-113369471-104
Merged-chr1-176993705-90	chr1	176993239	176994198	+	0.000	0.000	Merged-chr1-176993705-90
Merged-chr1-40522880-9	chr1	40522698	40523034	+	0.000	0.000	Merged-chr1-40522880-9
Merged-chr10-81499522-50	chr10	81498821	81499892	+	0.000	0.000	Merged-chr10-81499522-50
Merged-chr1-66863201-112	chr1	66862803	66863500	+	0.000	0.000	Merged-chr1-66863201-112
Merged-chr7-45739599-30	chr7	45739358	45739999	+	0.000	0.000	Merged-chr7-45739599-30
Merged-chr10-44429593-53	chr10	44429322	44429798	+	0.000	0.000	Merged-chr10-44429593-53
Merged-chr1-136255836-2	chr1	136255732	136255943	+	0.000	0.000	Merged-chr1-136255836-2
Merged-chr12-16589275-5	chr12	16589161	16589410	+	0.000	0.000	Merged-chr12-16589275-5
Merged-chr10-83722684-72	chr10	83722372	83723013	+	0.000	0.000	Merged-chr10-83722684-72
Merged-chr7-110237722-33	chr7	110237474	110238020	+	0.000	0.000	Merged-chr7-110237722-33
Merged-chr15-96684531-29	chr15	96684324	96684852	+	0.000	0.000	Merged-chr15-96684531-29
Merged-chr18-89206335-76	chr18	89206117	89206709	+	0.000	0.000	Merged-chr18-89206335-76
Merged-chr6-142387164-70	chr6	142386841	142387405	+	0.000	0.000	Merged-chr6-142387164-70
Merged-chr7-120100363-1	chr7	120100265	120100463	+	0.000	0.000	Merged-chr7-120100363-1
Merged-chr5-33686458-1	chr5	33686360	33686558	+	0.000	0.000	Merged-chr5-33686458-1
Merged-chr2-11637334-22	chr2	11637078	11637549	+	0.000	0.000	Merged-chr2-11637334-22
Merged-chr9-123763113-4	chr9	123762988	123763284	+	0.000	0.000	Merged-chr9-123763113-4
Merged-chr3-59260423-1	chr3	59260325	59260523	+	0.000	0.000	Merged-chr3-59260423-1
Merged-chr5-24383650-55	chr5	24383396	24384149	+	0.000	0.000	Merged-chr5-24383650-55
Merged-chr13-114151304-52	chr13	114150694	114151800	+	0.000	0.000	Merged-chr13-114151304-52
Merged-chr13-5864557-62	chr13	5864338	5864746	+	0.000	0.000	Merged-chr13-5864557-62
Merged-chr14-56571782-54	chr14	56571508	56571967	+	0.000	0.000	Merged-chr14-56571782-54
Merged-chr19-10880366-39	chr19	10880095	10880703	+	0.000	0.000	Merged-chr19-10880366-39
Merged-chr11-121706633-48	chr11	121706410	121706815	+	0.000	0.000	Merged-chr11-121706633-48
Merged-chr6-57824083-13	chr6	57823917	57824237	+	0.000	0.000	Merged-chr6-57824083-13
Merged-chr17-71526906-96	chr17	71526652	71527134	+	0.000	0.000	Merged-chr17-71526906-96
Merged-chr9-64789537-48	chr9	64789327	64789718	+	0.000	0.000	Merged-chr9-64789537-48
Merged-chr10-21911694-25	chr10	21911493	21911883	+	0.000	0.000	Merged-chr10-21911694-25
Merged-chr18-56756347-65	chr18	56756014	56756608	+	0.000	0.000	Merged-chr18-56756347-65
Merged-chr3-32709414-1	chr3	32709316	32709514	+	0.000	0.000	Merged-chr3-32709414-1
Merged-chr13-24413373-17	chr13	24413217	24413508	+	0.000	0.000	Merged-chr13-24413373-17
Merged-chr4-134468116-1	chr4	134468018	134468216	+	0.000	0.000	Merged-chr4-134468116-1
Merged-chr16-46104681-28	chr16	46104418	46105087	+	0.000	0.000	Merged-chr16-46104681-28
Merged-chr6-7844794-101	chr6	7844431	7845223	+	0.000	0.000	Merged-chr6-7844794-101
Merged-chr10-63338197-1	chr10	63338099	63338297	+	0.000	0.000	Merged-chr10-63338197-1
Merged-chr9-123756943-6	chr9	123756798	123757078	+	0.000	0.000	Merged-chr9-123756943-6
Merged-chr2-151996585-55	chr2	151996336	151996820	+	0.000	0.000	Merged-chr2-151996585-55
Merged-chr10-91404961-1	chr10	91404863	91405061	+	0.000	0.000	Merged-chr10-91404961-1
Merged-chr6-54216714-19	chr6	54216520	54216890	+	0.000	0.000	Merged-chr6-54216714-19
Merged-chr1-133046313-74	chr1	133046039	133046692	+	0.000	0.000	Merged-chr1-133046313-74
Merged-chr12-70827464-2	chr12	70827345	70827585	+	0.000	0.000	Merged-chr12-70827464-2
Merged-chr2-26930529-2	chr2	26930415	26930645	+	0.000	0.000	Merged-chr2-26930529-2
Merged-chr13-24761752-82	chr13	24761499	24762027	+	0.000	0.000	Merged-chr13-24761752-82
Merged-chr4-24495740-1	chr4	24495642	24495840	+	0.000	0.000	Merged-chr4-24495740-1
Merged-chr12-16507679-4	chr12	16507435	16507883	+	0.000	0.000	Merged-chr12-16507679-4
Merged-chr2-92055769-38	chr2	92055431	92056211	+	0.000	0.000	Merged-chr2-92055769-38
Merged-chr16-36697580-3	chr16	36697431	36697730	+	0.000	0.000	Merged-chr16-36697580-3
Merged-chr7-30121893-58	chr7	30121658	30122120	+	0.000	0.000	Merged-chr7-30121893-58
Merged-chr6-50381887-74	chr6	50381683	50382244	+	0.000	0.000	Merged-chr6-50381887-74
Merged-chr9-123940412-12	chr9	123940172	123940603	+	0.000	0.000	Merged-chr9-123940412-12
Merged-chr8-3355667-46	chr8	3355424	3355875	+	0.000	0.000	Merged-chr8-3355667-46
Merged-chr8-13624486-56	chr8	13623978	13625257	+	0.000	0.000	Merged-chr8-13624486-56
Merged-chr8-75109264-106	chr8	75109011	75109696	+	0.000	0.000	Merged-chr8-75109264-106
Merged-chr1-180338664-7	chr1	180338503	180338856	+	0.000	0.000	Merged-chr1-180338664-7
Merged-chr18-38365063-36	chr18	38364868	38365413	+	0.000	0.000	Merged-chr18-38365063-36
Merged-chr7-127144241-1	chr7	127144143	127144341	+	0.000	0.000	Merged-chr7-127144241-1
Merged-chr14-100214627-1	chr14	100214529	100214727	+	0.000	0.000	Merged-chr14-100214627-1
Merged-chr13-95891213-14	chr13	95891008	95891423	+	0.000	0.000	Merged-chr13-95891213-14
Merged-chr4-135272795-85	chr4	135272557	135273159	+	0.000	0.000	Merged-chr4-135272795-85
Merged-chr1-131136133-6	chr1	131135919	131136330	+	0.000	0.000	Merged-chr1-131136133-6
Merged-chr4-62525171-62	chr4	62524939	62525381	+	0.000	0.000	Merged-chr4-62525171-62
Merged-chr10-108139874-5	chr10	108139719	108140027	+	0.000	0.000	Merged-chr10-108139874-5
Merged-chr18-4279320-20	chr18	4279115	4279539	+	0.000	0.000	Merged-chr18-4279320-20
Merged-chr8-122436475-8	chr8	122436221	122436723	+	0.000	0.000	Merged-chr8-122436475-8
Merged-chr11-69323892-53	chr11	69323578	69324179	+	0.000	0.000	Merged-chr11-69323892-53
Merged-chr13-23563181-6	chr13	23562999	23563346	+	0.000	0.000	Merged-chr13-23563181-6
Merged-chr5-150458118-21	chr5	150457846	150458423	+	0.000	0.000	Merged-chr5-150458118-21
Merged-chr12-103129177-1	chr12	103129079	103129277	+	0.000	0.000	Merged-chr12-103129177-1
Merged-chr1-88644619-31	chr1	88644345	88644973	+	0.000	0.000	Merged-chr1-88644619-31
Merged-chr4-43478535-62	chr4	43478288	43479053	+	0.000	0.000	Merged-chr4-43478535-62
Merged-chr18-56469309-53	chr18	56469014	56469689	+	0.000	0.000	Merged-chr18-56469309-53
Merged-chr13-63356812-11	chr13	63356625	63356981	+	0.000	0.000	Merged-chr13-63356812-11
Merged-chr10-42068766-23	chr10	42068538	42069108	+	0.000	0.000	Merged-chr10-42068766-23
Merged-chr1-37614667-46	chr1	37614095	37615307	+	0.000	0.000	Merged-chr1-37614667-46
Merged-chr5-113837178-5	chr5	113836950	113837376	+	0.000	0.000	Merged-chr5-113837178-5
Merged-chr6-137542202-2	chr6	137542019	137542387	+	0.000	0.000	Merged-chr6-137542202-2
Merged-chr14-73175195-6	chr14	73175073	73175348	+	0.000	0.000	Merged-chr14-73175195-6
Merged-chr15-52712614-89	chr15	52712155	52713074	+	0.000	0.000	Merged-chr15-52712614-89
Merged-chr10-77622334-58	chr10	77622071	77622794	+	0.000	0.000	Merged-chr10-77622334-58
Merged-chr5-150180477-11	chr5	150180270	150180668	+	0.000	0.000	Merged-chr5-150180477-11
Merged-chr18-70644482-115	chr18	70644235	70645045	+	0.000	0.000	Merged-chr18-70644482-115
Merged-chr9-21760442-62	chr9	21760197	21760674	+	0.000	0.000	Merged-chr9-21760442-62
Merged-chr9-41083004-6	chr9	41082876	41083158	+	0.000	0.000	Merged-chr9-41083004-6
Merged-chrX-93632081-74	chrX	93631703	93632474	+	0.000	0.000	Merged-chrX-93632081-74
Merged-chr17-47508113-61	chr17	47507853	47508323	+	0.000	0.000	Merged-chr17-47508113-61
Merged-chr12-70880653-9	chr12	70880467	70880845	+	0.000	0.000	Merged-chr12-70880653-9
Merged-chr17-73663532-16	chr17	73663169	73664145	+	0.000	0.000	Merged-chr17-73663532-16
Merged-chr15-10662317-27	chr15	10662059	10662532	+	0.000	0.000	Merged-chr15-10662317-27
Merged-chr7-128062681-13	chr7	128062508	128062884	+	0.000	0.000	Merged-chr7-128062681-13
Merged-chr17-5887399-51	chr17	5886941	5887678	+	0.000	0.000	Merged-chr17-5887399-51
Merged-chr5-140215756-33	chr5	140215542	140216120	+	0.000	0.000	Merged-chr5-140215756-33
Merged-chr12-32212935-7	chr12	32212792	32213100	+	0.000	0.000	Merged-chr12-32212935-7
Merged-chr14-100192983-1	chr14	100192885	100193083	+	0.000	0.000	Merged-chr14-100192983-1
Merged-chr9-58581586-1	chr9	58581488	58581686	+	0.000	0.000	Merged-chr9-58581586-1
Merged-chr3-101297395-20	chr3	101297226	101297596	+	0.000	0.000	Merged-chr3-101297395-20
Merged-chr9-44509369-1	chr9	44509271	44509469	+	0.000	0.000	Merged-chr9-44509369-1
Merged-chr9-80280714-2	chr9	80280552	80280878	+	0.000	0.000	Merged-chr9-80280714-2
Merged-chr2-155518074-63	chr2	155517869	155518363	+	0.000	0.000	Merged-chr2-155518074-63
Merged-chr7-106441134-51	chr7	106440675	106441500	+	0.000	0.000	Merged-chr7-106441134-51
Merged-chr8-13619677-16	chr8	13619453	13619992	+	0.000	0.000	Merged-chr8-13619677-16
Merged-chr3-137853117-36	chr3	137852917	137853364	+	0.000	0.000	Merged-chr3-137853117-36
Merged-chr6-99646583-9	chr6	99646443	99646772	+	0.000	0.000	Merged-chr6-99646583-9
Merged-chr8-53818300-1	chr8	53818202	53818400	+	0.000	0.000	Merged-chr8-53818300-1
Merged-chr16-33023975-23	chr16	33023808	33024216	+	0.000	0.000	Merged-chr16-33023975-23
Merged-chr19-46338710-45	chr19	46338469	46339012	+	0.000	0.000	Merged-chr19-46338710-45
Merged-chr2-9688295-16	chr2	9688107	9688510	+	0.000	0.000	Merged-chr2-9688295-16
Merged-chr1-88694534-9	chr1	88694354	88694761	+	0.000	0.000	Merged-chr1-88694534-9
Merged-chr4-43958320-4	chr4	43958195	43958446	+	0.000	0.000	Merged-chr4-43958320-4
Merged-chr12-100856491-28	chr12	100856073	100856810	+	0.000	0.000	Merged-chr12-100856491-28
Merged-chr5-120710597-12	chr5	120710051	120710953	+	0.000	0.000	Merged-chr5-120710597-12
Merged-chr7-80115240-64	chr7	80114974	80115442	+	0.000	0.000	Merged-chr7-80115240-64
Merged-chr17-12741706-44	chr17	12741295	12742340	+	0.000	0.000	Merged-chr17-12741706-44
Merged-chr17-44130600-14	chr17	44130395	44130831	+	0.000	0.000	Merged-chr17-44130600-14
Merged-chr19-10183021-72	chr19	10182556	10183273	+	0.000	0.000	Merged-chr19-10183021-72
Merged-chr18-56413005-50	chr18	56412809	56413314	+	0.000	0.000	Merged-chr18-56413005-50
Merged-chr5-62778862-45	chr5	62778614	62779195	+	0.000	0.000	Merged-chr5-62778862-45
Merged-chr13-113831003-7	chr13	113830866	113831133	+	0.000	0.000	Merged-chr13-113831003-7
Merged-chr6-97181347-4	chr6	97181190	97181557	+	0.000	0.000	Merged-chr6-97181347-4
Merged-chr10-91171270-131	chr10	91170615	91171843	+	0.000	0.000	Merged-chr10-91171270-131
Merged-chr11-22972472-98	chr11	22971909	22973204	+	0.000	0.000	Merged-chr11-22972472-98
Merged-chr8-124260405-50	chr8	124260179	124260635	+	0.000	0.000	Merged-chr8-124260405-50
Merged-chr11-46437293-76	chr11	46436865	46437791	+	0.000	0.000	Merged-chr11-46437293-76
Merged-chr16-44349317-1	chr16	44349219	44349417	+	0.000	0.000	Merged-chr16-44349317-1
Merged-chrX-73459133-49	chrX	73458960	73459411	+	0.000	0.000	Merged-chrX-73459133-49
Merged-chr15-37766129-7	chr15	37765949	37766289	+	0.000	0.000	Merged-chr15-37766129-7
Merged-chr3-89449086-1	chr3	89448988	89449186	+	0.000	0.000	Merged-chr3-89449086-1
Merged-chr9-69125560-59	chr9	69125282	69125840	+	0.000	0.000	Merged-chr9-69125560-59
Merged-chr13-74062260-53	chr13	74062073	74062582	+	0.000	0.000	Merged-chr13-74062260-53
Merged-chr8-104442782-74	chr8	104442551	104443064	+	0.000	0.000	Merged-chr8-104442782-74
Merged-chr10-118064945-40	chr10	118064685	118065185	+	0.000	0.000	Merged-chr10-118064945-40
Merged-chr2-52424826-73	chr2	52424638	52425138	+	0.000	0.000	Merged-chr2-52424826-73
Merged-chr11-53842047-54	chr11	53841864	53842360	+	0.000	0.000	Merged-chr11-53842047-54
Merged-chr10-92875569-1	chr10	92875471	92875669	+	0.000	0.000	Merged-chr10-92875569-1
Merged-chr17-47598322-32	chr17	47598096	47598502	+	0.000	0.000	Merged-chr17-47598322-32
Merged-chr7-67421949-40	chr7	67421526	67422314	+	0.000	0.000	Merged-chr7-67421949-40
Merged-chr14-67951902-1	chr14	67951804	67952002	+	0.000	0.000	Merged-chr14-67951902-1
Merged-chr13-112551755-26	chr13	112551446	112551970	+	0.000	0.000	Merged-chr13-112551755-26
Merged-chr4-136172134-18	chr4	136171935	136172344	+	0.000	0.000	Merged-chr4-136172134-18
Merged-chr4-135292823-34	chr4	135292626	135293005	+	0.000	0.000	Merged-chr4-135292823-34
Merged-chr7-128132284-5	chr7	128132164	128132421	+	0.000	0.000	Merged-chr7-128132284-5
Merged-chr2-53418517-1	chr2	53418419	53418617	+	0.000	0.000	Merged-chr2-53418517-1
Merged-chr1-43138618-9	chr1	43138453	43138764	+	0.000	0.000	Merged-chr1-43138618-9
Merged-chr15-98953417-66	chr15	98953255	98953674	+	0.000	0.000	Merged-chr15-98953417-66
Merged-chr2-53191646-133	chr2	53191416	53191877	+	0.000	0.000	Merged-chr2-53191646-133
Merged-chr6-54096523-11	chr6	54096243	54096723	+	0.000	0.000	Merged-chr6-54096523-11
Merged-chr6-125339380-7	chr6	125339113	125339597	+	0.000	0.000	Merged-chr6-125339380-7
Merged-chr11-49956068-20	chr11	49955844	49956278	+	0.000	0.000	Merged-chr11-49956068-20
Merged-chr10-19594652-16	chr10	19594341	19594860	+	0.000	0.000	Merged-chr10-19594652-16
Merged-chr14-25454531-12	chr14	25454351	25454673	+	0.000	0.000	Merged-chr14-25454531-12
Merged-chr7-90312520-23	chr7	90312312	90312739	+	0.000	0.000	Merged-chr7-90312520-23
Merged-chr14-20766175-32	chr14	20765937	20766480	+	0.000	0.000	Merged-chr14-20766175-32
Merged-chr1-171796405-6	chr1	171796261	171796543	+	0.000	0.000	Merged-chr1-171796405-6
Merged-chr5-134617307-27	chr5	134617034	134617522	+	0.000	0.000	Merged-chr5-134617307-27
Merged-chr19-18631060-3	chr19	18630962	18631160	+	0.000	0.000	Merged-chr19-18631060-3
Merged-chr5-111176619-7	chr5	111176433	111176792	+	0.000	0.000	Merged-chr5-111176619-7
Merged-chr16-44349911-10	chr16	44349731	44350157	+	0.000	0.000	Merged-chr16-44349911-10
Merged-chr6-131292512-2	chr6	131292344	131292683	+	0.000	0.000	Merged-chr6-131292512-2
Merged-chr19-56397625-2	chr19	56397527	56397725	+	0.000	0.000	Merged-chr19-56397625-2
Merged-chr8-71521832-21	chr8	71521662	71521991	+	0.000	0.000	Merged-chr8-71521832-21
Merged-chr11-58437152-28	chr11	58436889	58437361	+	0.000	0.000	Merged-chr11-58437152-28
Merged-chr10-40125408-12	chr10	40125261	40125558	+	0.000	0.000	Merged-chr10-40125408-12
Merged-chr1-153308200-4	chr1	153308066	153308346	+	0.000	0.000	Merged-chr1-153308200-4
Merged-chr13-56159315-13	chr13	56159114	56159530	+	0.000	0.000	Merged-chr13-56159315-13
Merged-chrX-137015463-27	chrX	137015321	137015638	+	0.000	0.000	Merged-chrX-137015463-27
Merged-chr11-78019809-7	chr11	78019668	78019979	+	0.000	0.000	Merged-chr11-78019809-7
Merged-chr6-112852567-47	chr6	112852319	112852935	+	0.000	0.000	Merged-chr6-112852567-47
Merged-chr4-40876034-58	chr4	40875784	40876512	+	0.000	0.000	Merged-chr4-40876034-58
Merged-chr5-73647714-62	chr5	73647369	73648154	+	0.000	0.000	Merged-chr5-73647714-62
Merged-chr2-128153146-97	chr2	128152825	128153508	+	0.000	0.000	Merged-chr2-128153146-97
Merged-chr7-128049060-2	chr7	128048955	128049168	+	0.000	0.000	Merged-chr7-128049060-2
Merged-chr12-25092783-66	chr12	25092361	25093206	+	0.000	0.000	Merged-chr12-25092783-66
Merged-chr1-133772062-25	chr1	133771904	133772236	+	0.000	0.000	Merged-chr1-133772062-25
Merged-chr17-12208322-6	chr17	12208153	12208479	+	0.000	0.000	Merged-chr17-12208322-6
Merged-chr6-128833233-10	chr6	128833004	128833454	+	0.000	0.000	Merged-chr6-128833233-10
Merged-chr17-44745562-14	chr17	44745431	44745701	+	0.000	0.000	Merged-chr17-44745562-14
Merged-chr2-11623326-4	chr2	11623212	11623447	+	0.000	0.000	Merged-chr2-11623326-4
Merged-chr2-58161990-33	chr2	58161817	58162300	+	0.000	0.000	Merged-chr2-58161990-33
Merged-chrX-93675166-53	chrX	93674837	93675511	+	0.000	0.000	Merged-chrX-93675166-53
Merged-chr11-101177169-3	chr11	101176990	101177310	+	0.000	0.000	Merged-chr11-101177169-3
Merged-chr17-74328280-11	chr17	74328106	74328478	+	0.000	0.000	Merged-chr17-74328280-11
Merged-chr6-50455825-117	chr6	50455647	50456032	+	0.000	0.000	Merged-chr6-50455825-117
Merged-chr13-115011790-8	chr13	115011643	115011969	+	0.000	0.000	Merged-chr13-115011790-8
Merged-chr17-26939585-68	chr17	26939235	26939821	+	0.000	0.000	Merged-chr17-26939585-68
Merged-chr4-11704648-98	chr4	11704423	11704917	+	0.000	0.000	Merged-chr4-11704648-98
Merged-chr1-195131402-94	chr1	195131153	195131663	+	0.000	0.000	Merged-chr1-195131402-94
Merged-chr1-54828020-41	chr1	54827774	54828222	+	0.000	0.000	Merged-chr1-54828020-41
Merged-chr4-32615355-52	chr4	32615106	32615617	+	0.000	0.000	Merged-chr4-32615355-52
Merged-chr5-114131025-112	chr5	114130642	114131354	+	0.000	0.000	Merged-chr5-114131025-112
Merged-chr2-85037359-90	chr2	85037078	85037643	+	0.000	0.000	Merged-chr2-85037359-90
Merged-chr17-28952382-67	chr17	28951934	28952855	+	0.000	0.000	Merged-chr17-28952382-67
Merged-chr1-161660991-11	chr1	161660816	161661269	+	0.000	0.000	Merged-chr1-161660991-11
Merged-chr10-63308966-53	chr10	63308622	63309345	+	0.000	0.000	Merged-chr10-63308966-53
Merged-chr13-95688740-7	chr13	95688629	95688852	+	0.000	0.000	Merged-chr13-95688740-7
Merged-chr19-40618053-6	chr19	40617880	40618217	+	0.000	0.000	Merged-chr19-40618053-6
Merged-chr15-78614745-50	chr15	78614485	78615094	+	0.000	0.000	Merged-chr15-78614745-50
Merged-chr1-135430459-69	chr1	135430216	135430699	+	0.000	0.000	Merged-chr1-135430459-69
Merged-chr15-80618075-3	chr15	80617868	80618247	+	0.000	0.000	Merged-chr15-80618075-3
Merged-chr6-48727965-52	chr6	48727753	48728210	+	0.000	0.000	Merged-chr6-48727965-52
Merged-chr7-66230424-40	chr7	66230136	66230634	+	0.000	0.000	Merged-chr7-66230424-40
Merged-chr18-89212381-24	chr18	89212139	89212594	+	0.000	0.000	Merged-chr18-89212381-24
Merged-chr11-64086070-15	chr11	64085840	64086274	+	0.000	0.000	Merged-chr11-64086070-15
Merged-chr13-101797188-14	chr13	101796910	101797435	+	0.000	0.000	Merged-chr13-101797188-14
Merged-chr2-27730230-3	chr2	27730042	27730385	+	0.000	0.000	Merged-chr2-27730230-3
Merged-chr6-97225011-1	chr6	97224913	97225111	+	0.000	0.000	Merged-chr6-97225011-1
Merged-chr5-150220578-7	chr5	150220420	150220725	+	0.000	0.000	Merged-chr5-150220578-7
Merged-chr12-102698328-12	chr12	102698161	102698623	+	0.000	0.000	Merged-chr12-102698328-12
Merged-chr8-122432955-76	chr8	122432606	122433297	+	0.000	0.000	Merged-chr8-122432955-76
Merged-chr17-79020706-82	chr17	79020412	79021088	+	0.000	0.000	Merged-chr17-79020706-82
Merged-chr8-33594381-37	chr8	33594117	33594686	+	0.000	0.000	Merged-chr8-33594381-37
Merged-chr8-3327989-13	chr8	3327770	3328158	+	0.000	0.000	Merged-chr8-3327989-13
Merged-chr2-52510042-2	chr2	52509939	52510148	+	0.000	0.000	Merged-chr2-52510042-2
Merged-chr1-74391638-119	chr1	74391107	74392404	+	0.000	0.000	Merged-chr1-74391638-119
Merged-chr18-75377712-65	chr18	75377460	75378045	+	0.000	0.000	Merged-chr18-75377712-65
Merged-chr1-193231215-10	chr1	193230987	193231524	+	0.000	0.000	Merged-chr1-193231215-10
Merged-chr3-84666223-45	chr3	84665960	84666414	+	0.000	0.000	Merged-chr3-84666223-45
Merged-chr18-70611498-71	chr18	70610234	70612257	+	0.000	0.000	Merged-chr18-70611498-71
Merged-chr2-80712276-1	chr2	80712178	80712376	+	0.000	0.000	Merged-chr2-80712276-1
Merged-chr7-4027016-25	chr7	4026810	4027218	+	0.000	0.000	Merged-chr7-4027016-25
Merged-chr9-123845275-20	chr9	123845060	123845474	+	0.000	0.000	Merged-chr9-123845275-20
Merged-chr9-114787935-34	chr9	114787715	114788221	+	0.000	0.000	Merged-chr9-114787935-34
Merged-chr15-36708582-23	chr15	36708415	36708757	+	0.000	0.000	Merged-chr15-36708582-23
Merged-chr6-129033583-13	chr6	129033385	129033779	+	0.000	0.000	Merged-chr6-129033583-13
Merged-chr3-104220223-115	chr3	104219579	104220757	+	0.000	0.000	Merged-chr3-104220223-115
Merged-chr6-129067175-32	chr6	129066912	129067444	+	0.000	0.000	Merged-chr6-129067175-32
Merged-chr5-23712510-79	chr5	23712184	23712913	+	0.000	0.000	Merged-chr5-23712510-79
Merged-chr7-27196117-84	chr7	27195895	27196322	+	0.000	0.000	Merged-chr7-27196117-84
Merged-chr1-43465147-57	chr1	43464840	43465603	+	0.000	0.000	Merged-chr1-43465147-57
Merged-chr2-148637070-3	chr2	148636961	148637176	+	0.000	0.000	Merged-chr2-148637070-3
Merged-chr1-57377842-99	chr1	57377354	57378058	+	0.000	0.000	Merged-chr1-57377842-99
Merged-chr1-171767245-53	chr1	171766911	171767678	+	0.000	0.000	Merged-chr1-171767245-53
Merged-chr19-11048219-7	chr19	11048025	11048454	+	0.000	0.000	Merged-chr19-11048219-7
Merged-chr5-8996139-2	chr5	8996010	8996270	+	0.000	0.000	Merged-chr5-8996139-2
Merged-chr1-60860711-21	chr1	60860478	60860881	+	0.000	0.000	Merged-chr1-60860711-21
Merged-chr2-167368562-3	chr2	167368376	167368725	+	0.000	0.000	Merged-chr2-167368562-3
Merged-chr4-126554688-2	chr4	126554512	126554866	+	0.000	0.000	Merged-chr4-126554688-2
Merged-chr17-44654790-53	chr17	44654580	44654954	+	0.000	0.000	Merged-chr17-44654790-53
Merged-chr14-56260746-6	chr14	56260597	56260902	+	0.000	0.000	Merged-chr14-56260746-6
Merged-chr7-114069379-29	chr7	114069200	114069591	+	0.000	0.000	Merged-chr7-114069379-29
Merged-chr11-120643689-55	chr11	120643476	120643888	+	0.000	0.000	Merged-chr11-120643689-55
Merged-chr5-124050362-25	chr5	124050036	124050634	+	0.000	0.000	Merged-chr5-124050362-25
Merged-chr5-111196079-28	chr5	111195881	111196295	+	0.000	0.000	Merged-chr5-111196079-28
Merged-chr2-79248548-10	chr2	79248363	79248755	+	0.000	0.000	Merged-chr2-79248548-10
Merged-chr16-64770922-80	chr16	64770520	64771201	+	0.000	0.000	Merged-chr16-64770922-80
Merged-chr10-94426440-41	chr10	94426191	94426725	+	0.000	0.000	Merged-chr10-94426440-41
Merged-chr10-79695427-10	chr10	79695129	79695675	+	0.000	0.000	Merged-chr10-79695427-10
Merged-chr8-84660054-45	chr8	84659858	84660492	+	0.000	0.000	Merged-chr8-84660054-45
Merged-chr7-88318550-2	chr7	88318387	88318716	+	0.000	0.000	Merged-chr7-88318550-2
Merged-chr6-125074011-4	chr6	125073853	125074145	+	0.000	0.000	Merged-chr6-125074011-4
Merged-chr1-54798594-1	chr1	54798496	54798694	+	0.000	0.000	Merged-chr1-54798594-1
Merged-chr3-96269426-97	chr3	96269149	96269930	+	0.000	0.000	Merged-chr3-96269426-97
Merged-chr13-22043154-75	chr13	22042930	22043576	+	0.000	0.000	Merged-chr13-22043154-75
Merged-chr13-30686160-2	chr13	30686059	30686264	+	0.000	0.000	Merged-chr13-30686160-2
Merged-chrX-51205365-94	chrX	51204862	51205710	+	0.000	0.000	Merged-chrX-51205365-94
Merged-chr1-151572860-7	chr1	151572673	151573027	+	0.000	0.000	Merged-chr1-151572860-7
Merged-chr10-118096400-51	chr10	118096217	118096634	+	0.000	0.000	Merged-chr10-118096400-51
Merged-chr9-72662335-52	chr9	72661757	72662731	+	0.000	0.000	Merged-chr9-72662335-52
Merged-chr18-33213882-74	chr18	33213597	33214249	+	0.000	0.000	Merged-chr18-33213882-74
Merged-chr3-90476088-51	chr3	90475889	90476334	+	0.000	0.000	Merged-chr3-90476088-51
Merged-chr6-66471496-4	chr6	66471376	66471604	+	0.000	0.000	Merged-chr6-66471496-4
Merged-chr19-41397970-2	chr19	41397850	41398093	+	0.000	0.000	Merged-chr19-41397970-2
Merged-chr9-44043924-14	chr9	44043760	44044107	+	0.000	0.000	Merged-chr9-44043924-14
Merged-chr10-77536900-3	chr10	77536770	77537034	+	0.000	0.000	Merged-chr10-77536900-3
Merged-chr1-131555334-30	chr1	131555133	131555572	+	0.000	0.000	Merged-chr1-131555334-30
