#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr7-143822961-65	chr7	143822738	143823209	+	0.000	0.000	Merged-chr7-143822961-65
Merged-chr14-10301500-37	chr14	10300900	10301891	+	0.000	0.000	Merged-chr14-10301500-37
Merged-chr1-89078996-39	chr1	89078660	89079297	+	0.000	0.000	Merged-chr1-89078996-39
Merged-chr5-64375816-4	chr5	64375613	64376017	+	0.000	0.000	Merged-chr5-64375816-4
Merged-chr3-97237606-6	chr3	97237405	97237826	+	0.000	0.000	Merged-chr3-97237606-6
Merged-chr7-51879410-58	chr7	51879187	51879695	+	0.000	0.000	Merged-chr7-51879410-58
Merged-chr2-163203461-118	chr2	163203114	163203884	+	0.000	0.000	Merged-chr2-163203461-118
Merged-chr13-73488653-40	chr13	73488211	73489143	+	0.000	0.000	Merged-chr13-73488653-40
Merged-chr11-113470175-37	chr11	113469699	113470493	+	0.000	0.000	Merged-chr11-113470175-37
Merged-chr2-6378947-26	chr2	6378711	6379216	+	0.000	0.000	Merged-chr2-6378947-26
Merged-chrX-166229912-22	chrX	166229532	166230135	+	0.000	0.000	Merged-chrX-166229912-22
Merged-chr7-128383933-89	chr7	128383614	128384196	+	0.000	0.000	Merged-chr7-128383933-89
Merged-chrX-151344027-1	chrX	151343929	151344127	+	0.000	0.000	Merged-chrX-151344027-1
Merged-chr11-72203127-2	chr11	72203027	72203229	+	0.000	0.000	Merged-chr11-72203127-2
Merged-chr16-89994066-43	chr16	89993804	89994394	+	0.000	0.000	Merged-chr16-89994066-43
Merged-chr5-65914511-22	chr5	65914299	65914655	+	0.000	0.000	Merged-chr5-65914511-22
Merged-chr4-119415497-57	chr4	119415276	119415782	+	0.000	0.000	Merged-chr4-119415497-57
Merged-chr3-121953322-32	chr3	121952985	121953794	+	0.000	0.000	Merged-chr3-121953322-32
Merged-chr2-75938366-51	chr2	75938149	75938674	+	0.000	0.000	Merged-chr2-75938366-51
Merged-chr12-40536190-67	chr12	40535721	40536456	+	0.000	0.000	Merged-chr12-40536190-67
Merged-chr5-36945334-10	chr5	36945129	36945568	+	0.000	0.000	Merged-chr5-36945334-10
Merged-chr10-75860008-84	chr10	75859819	75860364	+	0.000	0.000	Merged-chr10-75860008-84
Merged-chr16-17257463-2	chr16	17257347	17257581	+	0.000	0.000	Merged-chr16-17257463-2
Merged-chr1-78644356-22	chr1	78644078	78644622	+	0.000	0.000	Merged-chr1-78644356-22
Merged-chr9-102860175-15	chr9	102859910	102860432	+	0.000	0.000	Merged-chr9-102860175-15
Merged-chr10-99284943-24	chr10	99284732	99285148	+	0.000	0.000	Merged-chr10-99284943-24
Merged-chr7-51913756-51	chr7	51913481	51914080	+	0.000	0.000	Merged-chr7-51913756-51
Merged-chr4-95693766-3	chr4	95693591	95693908	+	0.000	0.000	Merged-chr4-95693766-3
Merged-chr10-14016576-40	chr10	14016442	14016725	+	0.000	0.000	Merged-chr10-14016576-40
Merged-chr6-147582675-1	chr6	147582577	147582775	+	0.000	0.000	Merged-chr6-147582675-1
Merged-chr10-17653383-10	chr10	17653234	17653666	+	0.000	0.000	Merged-chr10-17653383-10
Merged-chr2-76338983-25	chr2	76338578	76339508	+	0.000	0.000	Merged-chr2-76338983-25
Merged-chr11-113468727-8	chr11	113468376	113469090	+	0.000	0.000	Merged-chr11-113468727-8
Merged-chr1-192493045-1	chr1	192492947	192493145	+	0.000	0.000	Merged-chr1-192493045-1
Merged-chr5-38632599-22	chr5	38632417	38632842	+	0.000	0.000	Merged-chr5-38632599-22
Merged-chr7-68061621-1	chr7	68061523	68061721	+	0.000	0.000	Merged-chr7-68061621-1
Merged-chr4-120381159-28	chr4	120380715	120381391	+	0.000	0.000	Merged-chr4-120381159-28
Merged-chr6-37355580-18	chr6	37355393	37355831	+	0.000	0.000	Merged-chr6-37355580-18
Merged-chr3-110237674-1	chr3	110237576	110237774	+	0.000	0.000	Merged-chr3-110237674-1
Merged-chr2-77088171-1	chr2	77088073	77088271	+	0.000	0.000	Merged-chr2-77088171-1
Merged-chr5-65737481-18	chr5	65737288	65737673	+	0.000	0.000	Merged-chr5-65737481-18
Merged-chr5-35884735-14	chr5	35884371	35884996	+	0.000	0.000	Merged-chr5-35884735-14
Merged-chr18-78146988-36	chr18	78146726	78147208	+	0.000	0.000	Merged-chr18-78146988-36
Merged-chr6-48047519-4	chr6	48047304	48047794	+	0.000	0.000	Merged-chr6-48047519-4
Merged-chr3-68789660-34	chr3	68789280	68789849	+	0.000	0.000	Merged-chr3-68789660-34
Merged-chr2-132004928-41	chr2	132004769	132005121	+	0.000	0.000	Merged-chr2-132004928-41
Merged-chr10-25200658-62	chr10	25199865	25201139	+	0.000	0.000	Merged-chr10-25200658-62
Merged-chr16-97402099-85	chr16	97401497	97402374	+	0.000	0.000	Merged-chr16-97402099-85
Merged-chr4-33073054-38	chr4	33072859	33073264	+	0.000	0.000	Merged-chr4-33073054-38
Merged-chr17-26012151-57	chr17	26011984	26012343	+	0.000	0.000	Merged-chr17-26012151-57
Merged-chr11-113508478-30	chr11	113508182	113508959	+	0.000	0.000	Merged-chr11-113508478-30
Merged-chr18-55107186-34	chr18	55106957	55107431	+	0.000	0.000	Merged-chr18-55107186-34
Merged-chr15-93514141-31	chr15	93513938	93514294	+	0.000	0.000	Merged-chr15-93514141-31
Merged-chr4-149914394-27	chr4	149913817	149915021	+	0.000	0.000	Merged-chr4-149914394-27
Merged-chr5-147056200-56	chr5	147055857	147056518	+	0.000	0.000	Merged-chr5-147056200-56
Merged-chr1-73936147-96	chr1	73935314	73937166	+	0.000	0.000	Merged-chr1-73936147-96
Merged-chr6-99385322-22	chr6	99385143	99385495	+	0.000	0.000	Merged-chr6-99385322-22
Merged-chr16-57421651-1	chr16	57421553	57421751	+	0.000	0.000	Merged-chr16-57421651-1
Merged-chr4-137866445-39	chr4	137866257	137866600	+	0.000	0.000	Merged-chr4-137866445-39
Merged-chrX-166226942-20	chrX	166226777	166227128	+	0.000	0.000	Merged-chrX-166226942-20
Merged-chr11-113786064-7	chr11	113785876	113786274	+	0.000	0.000	Merged-chr11-113786064-7
Merged-chr4-6882868-33	chr4	6882683	6883141	+	0.000	0.000	Merged-chr4-6882868-33
Merged-chr9-67851346-1	chr9	67851248	67851446	+	0.000	0.000	Merged-chr9-67851346-1
Merged-chr13-92671922-24	chr13	92671524	92672220	+	0.000	0.000	Merged-chr13-92671922-24
Merged-chr9-104337728-48	chr9	104337486	104337963	+	0.000	0.000	Merged-chr9-104337728-48
Merged-chr8-34735280-15	chr8	34735077	34735460	+	0.000	0.000	Merged-chr8-34735280-15
Merged-chr12-85478872-23	chr12	85478553	85479081	+	0.000	0.000	Merged-chr12-85478872-23
Merged-chr11-113174221-33	chr11	113173972	113174425	+	0.000	0.000	Merged-chr11-113174221-33
Merged-chr1-89092949-17	chr1	89092771	89093193	+	0.000	0.000	Merged-chr1-89092949-17
Merged-chr10-63386693-47	chr10	63386466	63386968	+	0.000	0.000	Merged-chr10-63386693-47
Merged-chr16-89960655-20	chr16	89960442	89960990	+	0.000	0.000	Merged-chr16-89960655-20
Merged-chr6-144953133-29	chr6	144952897	144953538	+	0.000	0.000	Merged-chr6-144953133-29
Merged-chr14-45075107-35	chr14	45074838	45075354	+	0.000	0.000	Merged-chr14-45075107-35
Merged-chr5-90612116-89	chr5	90611882	90612603	+	0.000	0.000	Merged-chr5-90612116-89
Merged-chr12-103348740-28	chr12	103348485	103348930	+	0.000	0.000	Merged-chr12-103348740-28
Merged-chr3-131110145-3	chr3	131109953	131110318	+	0.000	0.000	Merged-chr3-131110145-3
Merged-chr18-79109786-142	chr18	79108673	79110540	+	0.000	0.000	Merged-chr18-79109786-142
Merged-chr5-65901111-39	chr5	65900882	65901364	+	0.000	0.000	Merged-chr5-65901111-39
Merged-chr7-64185486-19	chr7	64185243	64185746	+	0.000	0.000	Merged-chr7-64185486-19
Merged-chr2-103657968-40	chr2	103657682	103658424	+	0.000	0.000	Merged-chr2-103657968-40
Merged-chr9-123252996-28	chr9	123252812	123253223	+	0.000	0.000	Merged-chr9-123252996-28
Merged-chr9-85680180-31	chr9	85679812	85680497	+	0.000	0.000	Merged-chr9-85680180-31
Merged-chr19-17296295-2	chr19	17296192	17296400	+	0.000	0.000	Merged-chr19-17296295-2
Merged-chr11-117878483-30	chr11	117878242	117878738	+	0.000	0.000	Merged-chr11-117878483-30
Merged-chr16-76449016-10	chr16	76448779	76449220	+	0.000	0.000	Merged-chr16-76449016-10
Merged-chr2-90889932-56	chr2	90889509	90890132	+	0.000	0.000	Merged-chr2-90889932-56
Merged-chr12-80211304-22	chr12	80210887	80211602	+	0.000	0.000	Merged-chr12-80211304-22
Merged-chr4-95410490-3	chr4	95410339	95410630	+	0.000	0.000	Merged-chr4-95410490-3
Merged-chr6-146371835-1	chr6	146371737	146371935	+	0.000	0.000	Merged-chr6-146371835-1
Merged-chr14-101470106-24	chr14	101469889	101470409	+	0.000	0.000	Merged-chr14-101470106-24
Merged-chr10-95781275-17	chr10	95780992	95781566	+	0.000	0.000	Merged-chr10-95781275-17
Merged-chr3-101056914-14	chr3	101056712	101057186	+	0.000	0.000	Merged-chr3-101056914-14
Merged-chr9-85710514-26	chr9	85710229	85710771	+	0.000	0.000	Merged-chr9-85710514-26
Merged-chr4-53915467-55	chr4	53915212	53915697	+	0.000	0.000	Merged-chr4-53915467-55
Merged-chr2-157641160-5	chr2	157641029	157641310	+	0.000	0.000	Merged-chr2-157641160-5
Merged-chr7-112183404-37	chr7	112183218	112183644	+	0.000	0.000	Merged-chr7-112183404-37
Merged-chr10-78465004-63	chr10	78464722	78465266	+	0.000	0.000	Merged-chr10-78465004-63
Merged-chrX-57185087-24	chrX	57184928	57185294	+	0.000	0.000	Merged-chrX-57185087-24
Merged-chr2-140092228-1	chr2	140092130	140092328	+	0.000	0.000	Merged-chr2-140092228-1
Merged-chr1-16681328-5	chr1	16681195	16681478	+	0.000	0.000	Merged-chr1-16681328-5
Merged-chr11-113064807-7	chr11	113064563	113065001	+	0.000	0.000	Merged-chr11-113064807-7
Merged-chr4-102918925-26	chr4	102918705	102919151	+	0.000	0.000	Merged-chr4-102918925-26
Merged-chr1-190899258-1	chr1	190899160	190899358	+	0.000	0.000	Merged-chr1-190899258-1
Merged-chr16-30676152-12	chr16	30675967	30676309	+	0.000	0.000	Merged-chr16-30676152-12
Merged-chr13-48516187-54	chr13	48515915	48516409	+	0.000	0.000	Merged-chr13-48516187-54
Merged-chr4-6834506-4	chr4	6834359	6834645	+	0.000	0.000	Merged-chr4-6834506-4
Merged-chr15-53308754-31	chr15	53308530	53309005	+	0.000	0.000	Merged-chr15-53308754-31
Merged-chr8-119570093-35	chr8	119569865	119570289	+	0.000	0.000	Merged-chr8-119570093-35
Merged-chr16-25250353-21	chr16	25250072	25250599	+	0.000	0.000	Merged-chr16-25250353-21
Merged-chr6-6189088-9	chr6	6188932	6189295	+	0.000	0.000	Merged-chr6-6189088-9
Merged-chr7-82890434-14	chr7	82890236	82890614	+	0.000	0.000	Merged-chr7-82890434-14
Merged-chr3-138841387-35	chr3	138841117	138841664	+	0.000	0.000	Merged-chr3-138841387-35
Merged-chr16-20395593-4	chr16	20395447	20395729	+	0.000	0.000	Merged-chr16-20395593-4
Merged-chr1-165593131-11	chr1	165592894	165593394	+	0.000	0.000	Merged-chr1-165593131-11
Merged-chr6-41505311-20	chr6	41505014	41505598	+	0.000	0.000	Merged-chr6-41505311-20
Merged-chr3-68830156-17	chr3	68829874	68830351	+	0.000	0.000	Merged-chr3-68830156-17
Merged-chr6-146490202-38	chr6	146489793	146490595	+	0.000	0.000	Merged-chr6-146490202-38
Merged-chr1-164974050-5	chr1	164973902	164974206	+	0.000	0.000	Merged-chr1-164974050-5
Merged-chr11-115628140-53	chr11	115627957	115628343	+	0.000	0.000	Merged-chr11-115628140-53
Merged-chr15-39905299-27	chr15	39904975	39905631	+	0.000	0.000	Merged-chr15-39905299-27
Merged-chr9-118684468-27	chr9	118684050	118684753	+	0.000	0.000	Merged-chr9-118684468-27
Merged-chr6-99494369-1	chr6	99494271	99494469	+	0.000	0.000	Merged-chr6-99494369-1
Merged-chr3-63899109-67	chr3	63898641	63899720	+	0.000	0.000	Merged-chr3-63899109-67
Merged-chr3-154547732-14	chr3	154547478	154547991	+	0.000	0.000	Merged-chr3-154547732-14
Merged-chr4-152131321-112	chr4	152130986	152131862	+	0.000	0.000	Merged-chr4-152131321-112
Merged-chr7-12978119-80	chr7	12977939	12978486	+	0.000	0.000	Merged-chr7-12978119-80
Merged-chr4-95444339-1	chr4	95444241	95444439	+	0.000	0.000	Merged-chr4-95444339-1
Merged-chr16-92060091-18	chr16	92059759	92060306	+	0.000	0.000	Merged-chr16-92060091-18
Merged-chr16-44961215-1	chr16	44961117	44961315	+	0.000	0.000	Merged-chr16-44961215-1
Merged-chr4-130829473-13	chr4	130829262	130829663	+	0.000	0.000	Merged-chr4-130829473-13
Merged-chr6-85333277-106	chr6	85333048	85333552	+	0.000	0.000	Merged-chr6-85333277-106
Merged-chr1-136658709-14	chr1	136658454	136658998	+	0.000	0.000	Merged-chr1-136658709-14
Merged-chr4-6858504-3	chr4	6858392	6858633	+	0.000	0.000	Merged-chr4-6858504-3
Merged-chr5-107285752-8	chr5	107285566	107285925	+	0.000	0.000	Merged-chr5-107285752-8
Merged-chrX-57200663-17	chrX	57200424	57200877	+	0.000	0.000	Merged-chrX-57200663-17
Merged-chr11-119345028-19	chr11	119344737	119345229	+	0.000	0.000	Merged-chr11-119345028-19
Merged-chr9-107587681-53	chr9	107587477	107587912	+	0.000	0.000	Merged-chr9-107587681-53
Merged-chr10-121694737-9	chr10	121694492	121695014	+	0.000	0.000	Merged-chr10-121694737-9
Merged-chr4-45084022-1	chr4	45083924	45084122	+	0.000	0.000	Merged-chr4-45084022-1
Merged-chr7-99828320-56	chr7	99828073	99828504	+	0.000	0.000	Merged-chr7-99828320-56
Merged-chr14-52166798-25	chr14	52166594	52167007	+	0.000	0.000	Merged-chr14-52166798-25
Merged-chr2-135725805-3	chr2	135725690	135725941	+	0.000	0.000	Merged-chr2-135725805-3
Merged-chr10-60380470-27	chr10	60380300	60380749	+	0.000	0.000	Merged-chr10-60380470-27
Merged-chr4-54347799-3	chr4	54347587	54347995	+	0.000	0.000	Merged-chr4-54347799-3
Merged-chr2-24745465-17	chr2	24745256	24745689	+	0.000	0.000	Merged-chr2-24745465-17
Merged-chr9-109095422-79	chr9	109095008	109095808	+	0.000	0.000	Merged-chr9-109095422-79
Merged-chr10-96017256-1	chr10	96017158	96017356	+	0.000	0.000	Merged-chr10-96017256-1
Merged-chr9-70277402-1	chr9	70277304	70277502	+	0.000	0.000	Merged-chr9-70277402-1
Merged-chr9-85843556-83	chr9	85843148	85844361	+	0.000	0.000	Merged-chr9-85843556-83
Merged-chr10-13993632-56	chr10	13993400	13993910	+	0.000	0.000	Merged-chr10-13993632-56
Merged-chr10-99386107-51	chr10	99385812	99386400	+	0.000	0.000	Merged-chr10-99386107-51
Merged-chr3-106462412-68	chr3	106462194	106462655	+	0.000	0.000	Merged-chr3-106462412-68
Merged-chr6-90751751-3	chr6	90751636	90751864	+	0.000	0.000	Merged-chr6-90751751-3
Merged-chr7-78597862-108	chr7	78597603	78598404	+	0.000	0.000	Merged-chr7-78597862-108
Merged-chr15-101267852-38	chr15	101267507	101268246	+	0.000	0.000	Merged-chr15-101267852-38
Merged-chr17-73222261-20	chr17	73222052	73222423	+	0.000	0.000	Merged-chr17-73222261-20
Merged-chr2-69712301-22	chr2	69712174	69712518	+	0.000	0.000	Merged-chr2-69712301-22
Merged-chr3-51637013-67	chr3	51636740	51637223	+	0.000	0.000	Merged-chr3-51637013-67
Merged-chr1-60043073-49	chr1	60042609	60043588	+	0.000	0.000	Merged-chr1-60043073-49
Merged-chr2-112656502-8	chr2	112656321	112656635	+	0.000	0.000	Merged-chr2-112656502-8
Merged-chr12-76867934-28	chr12	76867569	76868303	+	0.000	0.000	Merged-chr12-76867934-28
Merged-chr12-15981888-31	chr12	15981546	15982120	+	0.000	0.000	Merged-chr12-15981888-31
Merged-chr5-110595397-93	chr5	110595022	110595825	+	0.000	0.000	Merged-chr5-110595397-93
Merged-chr2-169396513-5	chr2	169396388	169396635	+	0.000	0.000	Merged-chr2-169396513-5
Merged-chr7-64192391-9	chr7	64192160	64192543	+	0.000	0.000	Merged-chr7-64192391-9
Merged-chr6-124769389-50	chr6	124768911	124769806	+	0.000	0.000	Merged-chr6-124769389-50
Merged-chr1-60483081-21	chr1	60482843	60483318	+	0.000	0.000	Merged-chr1-60483081-21
Merged-chr7-131469591-22	chr7	131469337	131469895	+	0.000	0.000	Merged-chr7-131469591-22
Merged-chr6-147591193-1	chr6	147591095	147591293	+	0.000	0.000	Merged-chr6-147591193-1
Merged-chr4-128884596-1	chr4	128884498	128884696	+	0.000	0.000	Merged-chr4-128884596-1
Merged-chr6-48048352-72	chr6	48048076	48048781	+	0.000	0.000	Merged-chr6-48048352-72
Merged-chr4-129525565-21	chr4	129525361	129525753	+	0.000	0.000	Merged-chr4-129525565-21
Merged-chr13-43761371-26	chr13	43761162	43761611	+	0.000	0.000	Merged-chr13-43761371-26
Merged-chr13-99384396-1	chr13	99384298	99384496	+	0.000	0.000	Merged-chr13-99384396-1
Merged-chr15-36303922-78	chr15	36303728	36304199	+	0.000	0.000	Merged-chr15-36303922-78
Merged-chr11-119353075-1	chr11	119352977	119353175	+	0.000	0.000	Merged-chr11-119353075-1
Merged-chr12-116177118-24	chr12	116176922	116177328	+	0.000	0.000	Merged-chr12-116177118-24
Merged-chr8-81342289-116	chr8	81342055	81342765	+	0.000	0.000	Merged-chr8-81342289-116
Merged-chr15-73067607-62	chr15	73067403	73067886	+	0.000	0.000	Merged-chr15-73067607-62
Merged-chr6-89644280-112	chr6	89644005	89644498	+	0.000	0.000	Merged-chr6-89644280-112
Merged-chr9-89871377-1	chr9	89871279	89871477	+	0.000	0.000	Merged-chr9-89871377-1
Merged-chr10-96656400-23	chr10	96656173	96656583	+	0.000	0.000	Merged-chr10-96656400-23
Merged-chr4-101458526-22	chr4	101458299	101458762	+	0.000	0.000	Merged-chr4-101458526-22
Merged-chr19-17264970-50	chr19	17264503	17265173	+	0.000	0.000	Merged-chr19-17264970-50
Merged-chr1-192488126-14	chr1	192487820	192488548	+	0.000	0.000	Merged-chr1-192488126-14
Merged-chr11-113190697-71	chr11	113190401	113190974	+	0.000	0.000	Merged-chr11-113190697-71
Merged-chr10-75835813-94	chr10	75835382	75836495	+	0.000	0.000	Merged-chr10-75835813-94
Merged-chr2-72117680-62	chr2	72117086	72118024	+	0.000	0.000	Merged-chr2-72117680-62
Merged-chr3-52131366-1	chr3	52131268	52131466	+	0.000	0.000	Merged-chr3-52131366-1
Merged-chr10-17565414-37	chr10	17565240	17565671	+	0.000	0.000	Merged-chr10-17565414-37
Merged-chr10-13097810-1	chr10	13097712	13097910	+	0.000	0.000	Merged-chr10-13097810-1
Merged-chr9-51168146-14	chr9	51167983	51168341	+	0.000	0.000	Merged-chr9-51168146-14
Merged-chr7-68130066-5	chr7	68129852	68130269	+	0.000	0.000	Merged-chr7-68130066-5
Merged-chr12-17881825-74	chr12	17881529	17882132	+	0.000	0.000	Merged-chr12-17881825-74
Merged-chr14-30153038-10	chr14	30152843	30153196	+	0.000	0.000	Merged-chr14-30153038-10
Merged-chr2-75892268-38	chr2	75891984	75892523	+	0.000	0.000	Merged-chr2-75892268-38
Merged-chr3-129494383-46	chr3	129494197	129494629	+	0.000	0.000	Merged-chr3-129494383-46
Merged-chr14-21112934-51	chr14	21112692	21113143	+	0.000	0.000	Merged-chr14-21112934-51
Merged-chr5-38684647-63	chr5	38684399	38684943	+	0.000	0.000	Merged-chr5-38684647-63
Merged-chr7-143008523-86	chr7	143008339	143008798	+	0.000	0.000	Merged-chr7-143008523-86
Merged-chr6-142519262-28	chr6	142518961	142519520	+	0.000	0.000	Merged-chr6-142519262-28
Merged-chr9-66713857-60	chr9	66713427	66714437	+	0.000	0.000	Merged-chr9-66713857-60
Merged-chr15-64224881-1	chr15	64224783	64224981	+	0.000	0.000	Merged-chr15-64224881-1
Merged-chr3-132947633-1	chr3	132947535	132947733	+	0.000	0.000	Merged-chr3-132947633-1
Merged-chr2-172927809-45	chr2	172927604	172928065	+	0.000	0.000	Merged-chr2-172927809-45
Merged-chr1-89090487-27	chr1	89090249	89090746	+	0.000	0.000	Merged-chr1-89090487-27
Merged-chr9-123259798-3	chr9	123259682	123259908	+	0.000	0.000	Merged-chr9-123259798-3
Merged-chr2-169519676-1	chr2	169519578	169519776	+	0.000	0.000	Merged-chr2-169519676-1
Merged-chr1-192712111-29	chr1	192711872	192712404	+	0.000	0.000	Merged-chr1-192712111-29
Merged-chr3-110250588-142	chr3	110250317	110250865	+	0.000	0.000	Merged-chr3-110250588-142
Merged-chr1-175692845-123	chr1	175692543	175693121	+	0.000	0.000	Merged-chr1-175692845-123
Merged-chr16-22632558-6	chr16	22632326	22632802	+	0.000	0.000	Merged-chr16-22632558-6
Merged-chr1-61135959-73	chr1	61135507	61136209	+	0.000	0.000	Merged-chr1-61135959-73
Merged-chr2-180045488-2	chr2	180045370	180045608	+	0.000	0.000	Merged-chr2-180045488-2
Merged-chr2-169362509-1	chr2	169362411	169362609	+	0.000	0.000	Merged-chr2-169362509-1
Merged-chr7-112130852-17	chr7	112130610	112131144	+	0.000	0.000	Merged-chr7-112130852-17
Merged-chr14-30138176-3	chr14	30137998	30138355	+	0.000	0.000	Merged-chr14-30138176-3
Merged-chr19-24175252-8	chr19	24175071	24175429	+	0.000	0.000	Merged-chr19-24175252-8
Merged-chr5-90677751-17	chr5	90677484	90677931	+	0.000	0.000	Merged-chr5-90677751-17
Merged-chr2-139925145-30	chr2	139924933	139925353	+	0.000	0.000	Merged-chr2-139925145-30
Merged-chr12-17750660-39	chr12	17750397	17750919	+	0.000	0.000	Merged-chr12-17750660-39
Merged-chr15-93618030-1	chr15	93617932	93618130	+	0.000	0.000	Merged-chr15-93618030-1
Merged-chr8-124658101-13	chr8	124657911	124658296	+	0.000	0.000	Merged-chr8-124658101-13
Merged-chr7-29251339-19	chr7	29251103	29251583	+	0.000	0.000	Merged-chr7-29251339-19
Merged-chr10-127759558-36	chr10	127759233	127759828	+	0.000	0.000	Merged-chr10-127759558-36
Merged-chr1-152817500-27	chr1	152817234	152817827	+	0.000	0.000	Merged-chr1-152817500-27
Merged-chr7-101600630-30	chr7	101600337	101600844	+	0.000	0.000	Merged-chr7-101600630-30
Merged-chr6-125222318-50	chr6	125222087	125222516	+	0.000	0.000	Merged-chr6-125222318-50
Merged-chr16-97462987-69	chr16	97462644	97463215	+	0.000	0.000	Merged-chr16-97462987-69
Merged-chr1-152819680-3	chr1	152819553	152819833	+	0.000	0.000	Merged-chr1-152819680-3
Merged-chr2-169423410-6	chr2	169423217	169423560	+	0.000	0.000	Merged-chr2-169423410-6
Merged-chr18-49983163-13	chr18	49982971	49983301	+	0.000	0.000	Merged-chr18-49983163-13
Merged-chr15-93716227-1	chr15	93716129	93716327	+	0.000	0.000	Merged-chr15-93716227-1
Merged-chr10-17566999-53	chr10	17566625	17567336	+	0.000	0.000	Merged-chr10-17566999-53
Merged-chr4-44962580-14	chr4	44962421	44962760	+	0.000	0.000	Merged-chr4-44962580-14
Merged-chr17-87571698-38	chr17	87571326	87571909	+	0.000	0.000	Merged-chr17-87571698-38
Merged-chr4-95741888-1	chr4	95741790	95741988	+	0.000	0.000	Merged-chr4-95741888-1
Merged-chr6-128764213-62	chr6	128764019	128764391	+	0.000	0.000	Merged-chr6-128764213-62
Merged-chr5-122310940-18	chr5	122310769	122311109	+	0.000	0.000	Merged-chr5-122310940-18
Merged-chr1-69680981-51	chr1	69680427	69681362	+	0.000	0.000	Merged-chr1-69680981-51
Merged-chr9-119823942-29	chr9	119823668	119824204	+	0.000	0.000	Merged-chr9-119823942-29
Merged-chr4-95547132-2	chr4	95547004	95547263	+	0.000	0.000	Merged-chr4-95547132-2
Merged-chr2-28523932-3	chr2	28523822	28524056	+	0.000	0.000	Merged-chr2-28523932-3
Merged-chr12-83929616-29	chr12	83929414	83929863	+	0.000	0.000	Merged-chr12-83929616-29
Merged-chr4-106828052-58	chr4	106827787	106828379	+	0.000	0.000	Merged-chr4-106828052-58
Merged-chr6-146387186-17	chr6	146387029	146387387	+	0.000	0.000	Merged-chr6-146387186-17
Merged-chr1-181227002-33	chr1	181226789	181227233	+	0.000	0.000	Merged-chr1-181227002-33
Merged-chr15-36491915-22	chr15	36491695	36492216	+	0.000	0.000	Merged-chr15-36491915-22
Merged-chr4-149889246-22	chr4	149889022	149889525	+	0.000	0.000	Merged-chr4-149889246-22
Merged-chr13-73434652-58	chr13	73433795	73435245	+	0.000	0.000	Merged-chr13-73434652-58
Merged-chr3-68793107-6	chr3	68792859	68793356	+	0.000	0.000	Merged-chr3-68793107-6
Merged-chr2-93448955-1	chr2	93448857	93449055	+	0.000	0.000	Merged-chr2-93448955-1
Merged-chr1-89140211-1	chr1	89140113	89140311	+	0.000	0.000	Merged-chr1-89140211-1
Merged-chr3-159836403-2	chr3	159836299	159836509	+	0.000	0.000	Merged-chr3-159836403-2
Merged-chr15-39943726-117	chr15	39943511	39944181	+	0.000	0.000	Merged-chr15-39943726-117
Merged-chr2-60083181-5	chr2	60083047	60083306	+	0.000	0.000	Merged-chr2-60083181-5
Merged-chr11-117105453-2	chr11	117105340	117105568	+	0.000	0.000	Merged-chr11-117105453-2
Merged-chr14-30185655-2	chr14	30185536	30185776	+	0.000	0.000	Merged-chr14-30185655-2
Merged-chr6-115560075-18	chr6	115559754	115560363	+	0.000	0.000	Merged-chr6-115560075-18
Merged-chr9-98318602-1	chr9	98318504	98318702	+	0.000	0.000	Merged-chr9-98318602-1
Merged-chr17-45488824-86	chr17	45488552	45489182	+	0.000	0.000	Merged-chr17-45488824-86
Merged-chr4-102741499-16	chr4	102741275	102741844	+	0.000	0.000	Merged-chr4-102741499-16
Merged-chr7-122067186-72	chr7	122066763	122067539	+	0.000	0.000	Merged-chr7-122067186-72
Merged-chr9-85679543-10	chr9	85679381	85679684	+	0.000	0.000	Merged-chr9-85679543-10
Merged-chr1-165609765-26	chr1	165609559	165609973	+	0.000	0.000	Merged-chr1-165609765-26
Merged-chr6-59411943-3	chr6	59411790	59412102	+	0.000	0.000	Merged-chr6-59411943-3
Merged-chr10-99206263-19	chr10	99205977	99206470	+	0.000	0.000	Merged-chr10-99206263-19
Merged-chr2-174127192-30	chr2	174126904	174127592	+	0.000	0.000	Merged-chr2-174127192-30
Merged-chr2-173647246-19	chr2	173647108	173647390	+	0.000	0.000	Merged-chr2-173647246-19
Merged-chr15-27752159-20	chr15	27751870	27752372	+	0.000	0.000	Merged-chr15-27752159-20
Merged-chr17-7164154-31	chr17	7163927	7164370	+	0.000	0.000	Merged-chr17-7164154-31
Merged-chr15-27800406-19	chr15	27799972	27800635	+	0.000	0.000	Merged-chr15-27800406-19
Merged-chr8-91545805-43	chr8	91545472	91546044	+	0.000	0.000	Merged-chr8-91545805-43
Merged-chr6-37199705-1	chr6	37199607	37199805	+	0.000	0.000	Merged-chr6-37199705-1
Merged-chr2-169428899-3	chr2	169428773	169429041	+	0.000	0.000	Merged-chr2-169428899-3
Merged-chr6-94509203-28	chr6	94508874	94509559	+	0.000	0.000	Merged-chr6-94509203-28
