"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032279","GO:0032279","asymmetric synapse","3/120","397/21298",0.387901350171748,0.546137525537066,0.498513569629872,"Abr/Myo6/Entpd1",3
"GO:0032432","GO:0032432","actin filament bundle","1/120","87/21298",0.388946651028242,0.546137525537066,0.498513569629872,"Tpm4",1
"GO:0043195","GO:0043195","terminal bouton","1/120","87/21298",0.388946651028242,0.546137525537066,0.498513569629872,"P2rx3",1
"GO:0070382","GO:0070382","exocytic vesicle","2/120","240/21298",0.392604832053441,0.548432523126199,0.500608440220069,"Rab27a/Entpd1",2
"GO:0042641","GO:0042641","actomyosin","1/120","89/21298",0.395841252956415,0.550117843852248,0.502146798622173,"Tpm4",1
"GO:0031300","GO:0031300","intrinsic component of organelle membrane","2/120","243/21298",0.398558448987506,0.55106805956946,0.503014154200128,"P2rx3/Sun1",2
"GO:0099240","GO:0099240","intrinsic component of synaptic membrane","2/120","247/21298",0.406454988451446,0.559133512032192,0.510376287929948,"P2rx3/Itgb1",2
"GO:0061695","GO:0061695","transferase complex, transferring phosphorus-containing groups","2/120","251/21298",0.414302274979691,0.567050083431799,0.517602523233532,"Igf1r/Myo6",2
"GO:0005764","GO:0005764","lysosome","3/120","422/21298",0.42570705721467,0.578861577622952,0.528384038614852,"Cd164/Rab27a/Laptm5",3
"GO:0000323","GO:0000323","lytic vacuole","3/120","423/21298",0.427204116326902,0.578861577622952,0.528384038614852,"Cd164/Rab27a/Laptm5",3
"GO:0098791","GO:0098791","Golgi subcompartment","3/120","426/21298",0.431687317982851,0.582026184942052,0.531272687750563,"Hid1/Cdh1/B4galnt3",3
"GO:0055029","GO:0055029","nuclear DNA-directed RNA polymerase complex","1/120","102/21298",0.438813381216273,0.584434085654685,0.533470616154014,"Myo6",1
"GO:1902911","GO:1902911","protein kinase complex","1/120","102/21298",0.438813381216273,0.584434085654685,0.533470616154014,"Igf1r",1
"GO:0000428","GO:0000428","DNA-directed RNA polymerase complex","1/120","103/21298",0.441990508705141,0.584434085654685,0.533470616154014,"Myo6",1
"GO:0099572","GO:0099572","postsynaptic specialization","3/120","433/21298",0.442099585089337,0.584434085654685,0.533470616154014,"Abr/Myo6/Entpd1",3
"GO:0005819","GO:0005819","spindle","2/120","268/21298",0.447065044574325,0.588129257668165,0.53684356400085,"Tbl1xr1/Fam83d",2
"GO:0030880","GO:0030880","RNA polymerase complex","1/120","106/21298",0.451415259387098,0.590983262289389,0.539448695428264,"Myo6",1
"GO:0005913","GO:0005913","cell-cell adherens junction","1/120","107/21298",0.454521628246741,0.592189236802244,0.540549507277247,"Cdh1",1
"GO:0097733","GO:0097733","photoreceptor cell cilium","1/120","109/21298",0.460682130810436,0.595604645441359,0.543667087507164,"Rab27a",1
"GO:0033267","GO:0033267","axon part","3/120","447/21298",0.462702721807285,0.595604645441359,0.543667087507164,"Cdh1/P2rx3/Tnfrsf1b",3
"GO:0097731","GO:0097731","9+0 non-motile cilium","1/120","110/21298",0.46373645825877,0.595604645441359,0.543667087507164,"Rab27a",1
"GO:0099568","GO:0099568","cytoplasmic region","3/120","460/21298",0.481542399166051,0.612874144592959,0.559430662184289,"Cdh1/Atg7/Tpm4",3
"GO:0099056","GO:0099056","integral component of presynaptic membrane","1/120","116/21298",0.481705508480813,0.612874144592959,0.559430662184289,"P2rx3",1
"GO:0005930","GO:0005930","axoneme","1/120","118/21298",0.487561482867148,0.615351692002492,0.561692163995283,"Atg7",1
"GO:0036126","GO:0036126","sperm flagellum","1/120","119/21298",0.490464817241839,0.615351692002492,0.561692163995283,"Abhd2",1
"GO:0097014","GO:0097014","ciliary plasm","1/120","119/21298",0.490464817241839,0.615351692002492,0.561692163995283,"Atg7",1
"GO:0005923","GO:0005923","bicellular tight junction","1/120","121/21298",0.496222637352195,0.615847115937037,0.56214438626997,"Lin7b",1
"GO:0034702","GO:0034702","ion channel complex","2/120","296/21298",0.498732741375098,0.615847115937037,0.56214438626997,"Pde4d/Clic5",2
"GO:0031012","GO:0031012","extracellular matrix","3/120","476/21298",0.504302761304366,0.615847115937037,0.56214438626997,"Serpinb9/Entpd1/Itgb1",3
"GO:0005938","GO:0005938","cell cortex","2/120","300/21298",0.505863064952749,0.615847115937037,0.56214438626997,"Cdh1/Tpm4",2
"GO:0000922","GO:0000922","spindle pole","1/120","125/21298",0.507545410532697,0.615847115937037,0.56214438626997,"Fam83d",1
"GO:0005882","GO:0005882","intermediate filament","1/120","125/21298",0.507545410532697,0.615847115937037,0.56214438626997,"Krt80",1
"GO:0030018","GO:0030018","Z disc","1/120","125/21298",0.507545410532697,0.615847115937037,0.56214438626997,"Glrx3",1
"GO:0097729","GO:0097729","9+2 motile cilium","1/120","126/21298",0.510336443959046,0.615847115937037,0.56214438626997,"Abhd2",1
"GO:0044431","GO:0044431","Golgi apparatus part","3/120","481/21298",0.511312181128536,0.615847115937037,0.56214438626997,"Hid1/Cdh1/B4galnt3",3
"GO:0070160","GO:0070160","tight junction","1/120","128/21298",0.515871536140657,0.615864256802283,0.562160032427797,"Lin7b",1
"GO:0098889","GO:0098889","intrinsic component of presynaptic membrane","1/120","128/21298",0.515871536140657,0.615864256802283,0.562160032427797,"P2rx3",1
"GO:0001650","GO:0001650","fibrillar center","1/120","131/21298",0.524058042044165,0.621556313765398,0.567355734064357,"Cdca7l",1
"GO:0019898","GO:0019898","extrinsic component of membrane","2/120","312/21298",0.526860252947657,0.621556313765398,0.567355734064357,"Hid1/Cdh1",2
"GO:0030133","GO:0030133","transport vesicle","2/120","313/21298",0.528583001404346,0.621556313765398,0.567355734064357,"Rab27a/Entpd1",2
"GO:0016324","GO:0016324","apical plasma membrane","2/120","314/21298",0.530301553317237,0.621556313765398,0.567355734064357,"Rab27a/Cd44",2
"GO:0030176","GO:0030176","integral component of endoplasmic reticulum membrane","1/120","134/21298",0.532107250160784,0.621556313765398,0.567355734064357,"Insig2",1
"GO:0031674","GO:0031674","I band","1/120","137/21298",0.540021444115725,0.625409450236587,0.570872871647302,"Glrx3",1
"GO:0043204","GO:0043204","perikaryon","1/120","137/21298",0.540021444115725,0.625409450236587,0.570872871647302,"Ifng",1
"GO:0005903","GO:0005903","brush border","1/120","138/21298",0.542629894883936,0.62575617665339,0.571189363035722,"Myo6",1
"GO:0031227","GO:0031227","intrinsic component of endoplasmic reticulum membrane","1/120","142/21298",0.552917819249269,0.634918343290474,0.579552575930322,"Insig2",1
"GO:0005777","GO:0005777","peroxisome","1/120","145/21298",0.560482855328736,0.63819686468104,0.582545205671176,"Acoxl",1
"GO:0042579","GO:0042579","microbody","1/120","145/21298",0.560482855328736,0.63819686468104,0.582545205671176,"Acoxl",1
"GO:0005925","GO:0005925","focal adhesion","1/120","148/21298",0.567920932937482,0.643960555757564,0.587806294826287,"Itgb1",1
"GO:0005924","GO:0005924","cell-substrate adherens junction","1/120","154/21298",0.582424630047084,0.657512159846777,0.600176180089309,"Itgb1",1
"GO:0005774","GO:0005774","vacuolar membrane","1/120","155/21298",0.584794524314694,0.657512159846777,0.600176180089309,"Atp6v1g3",1
"GO:0031461","GO:0031461","cullin-RING ubiquitin ligase complex","1/120","156/21298",0.587151080010775,0.657512159846777,0.600176180089309,"Klhl25",1
"GO:0030055","GO:0030055","cell-substrate junction","1/120","161/21298",0.598736371178707,0.667726570326871,0.609499879692424,"Itgb1",1
"GO:0044437","GO:0044437","vacuolar part","1/120","166/21298",0.60999919163957,0.674733799731932,0.615896068894947,"Atp6v1g3",1
"GO:0045111","GO:0045111","intermediate filament cytoskeleton","1/120","166/21298",0.60999919163957,0.674733799731932,0.615896068894947,"Krt80",1
"GO:0150034","GO:0150034","distal axon","2/120","366/21298",0.613753935259124,0.676127302663506,0.617168056422311,"Cdh1/P2rx3",2
"GO:0032838","GO:0032838","plasma membrane bounded cell projection cytoplasm","1/120","169/21298",0.616605811621425,0.676518926920673,0.617525530496633,"Atg7",1
"GO:0005741","GO:0005741","mitochondrial outer membrane","1/120","172/21298",0.62310143230043,0.678097092233114,0.618966077587033,"Gimap3",1
"GO:0099055","GO:0099055","integral component of postsynaptic membrane","1/120","172/21298",0.62310143230043,0.678097092233114,0.618966077587033,"Itgb1",1
"GO:0045211","GO:0045211","postsynaptic membrane","2/120","374/21298",0.625550823093278,0.678097092233114,0.618966077587033,"Lin7b/Itgb1",2
"GO:0098936","GO:0098936","intrinsic component of postsynaptic membrane","1/120","181/21298",0.641940641358505,0.693091290072331,0.632652760407837,"Itgb1",1
"GO:0044452","GO:0044452","nucleolar part","1/120","183/21298",0.645998609027249,0.693515636706335,0.63304010342198,"Cdca7l",1
"GO:0030017","GO:0030017","sarcomere","1/120","184/21298",0.648010456856599,0.693515636706335,0.63304010342198,"Glrx3",1
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","1/120","185/21298",0.650010965769037,0.693515636706335,0.63304010342198,"Cdh1",1
"GO:0032993","GO:0032993","protein-DNA complex","1/120","189/21298",0.657900874451311,0.695790530639406,0.635116623423035,"Lef1",1
"GO:0019867","GO:0019867","outer membrane","1/120","190/21298",0.659845632377591,0.695790530639406,0.635116623423035,"Gimap3",1
"GO:0031968","GO:0031968","organelle outer membrane","1/120","190/21298",0.659845632377591,0.695790530639406,0.635116623423035,"Gimap3",1
"GO:0031225","GO:0031225","anchored component of membrane","1/120","193/21298",0.665614367539735,0.699153075981659,0.638185950109497,"Cd2",1
"GO:0044449","GO:0044449","contractile fiber part","1/120","198/21298",0.675014101213288,0.706288885825486,0.644699507356727,"Glrx3",1
"GO:0031514","GO:0031514","motile cilium","1/120","200/21298",0.678700198948891,0.70741443813519,0.645726909931131,"Abhd2",1
"GO:0030016","GO:0030016","myofibril","1/120","207/21298",0.691278031357215,0.717763779685077,0.655173774426076,"Glrx3",1
"GO:0005874","GO:0005874","microtubule","2/120","425/21298",0.694300570088084,0.718150589671262,0.655526854040578,"Hid1/Cdk5rap3",2
"GO:0005802","GO:0005802","trans-Golgi network","1/120","214/21298",0.703367426239665,0.72476263312148,0.661562318056119,"Cdh1",1
"GO:0008021","GO:0008021","synaptic vesicle","1/120","219/21298",0.711714115587374,0.728983326753096,0.665414961301136,"Entpd1",1
"GO:0044441","GO:0044441","ciliary part","2/120","443/21298",0.715975314878224,0.728983326753096,0.665414961301136,"Atg7/Rab27a",2
"GO:0043292","GO:0043292","contractile fiber","1/120","222/21298",0.716609892660545,0.728983326753096,0.665414961301136,"Glrx3",1
"GO:0034703","GO:0034703","cation channel complex","1/120","223/21298",0.718223425251205,0.728983326753096,0.665414961301136,"Pde4d",1
"GO:0005789","GO:0005789","endoplasmic reticulum membrane","2/120","482/21298",0.758566455743317,0.767057871292683,0.700169352316102,"Insig2/Stard3nl",2
"GO:0005769","GO:0005769","early endosome","1/120","253/21298",0.762613531139767,0.768283520218873,0.701288122942067,"Snx13",1
"GO:0098827","GO:0098827","endoplasmic reticulum subcompartment","2/120","495/21298",0.771497337698366,0.774354735245397,0.706829919528718,"Insig2/Stard3nl",2
"GO:0005743","GO:0005743","mitochondrial inner membrane","1/120","438/21298",0.917966903420635,0.917966903420635,0.837918905821904,"Timm8a2",1
