#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_dn.bed
NR51963--MA0039.3.KLF4	chr5	112239855	112239865	-	0.000	0.000	Merged-chr5-112239781-12
NR28355--MA0039.3.KLF4	chr17	28488545	28488555	-	0.000	0.000	Merged-chr17-28488439-21
NR1055--MA0039.3.KLF4	chr1	66932107	66932117	+	0.000	0.000	Merged-chr1-66932043-30
NR26384--MA0742.1.Klf12	chr16	59459634	59459648	-	0.000	0.000	Merged-chr16-59459484-51
NR48658--MA1107.1.KLF9	chr4	148060460	148060472	+	0.000	0.000	Merged-chr4-148060529-23
NR5415--MA1107.1.KLF9	chr10	21975544	21975556	+	0.000	0.000	Merged-chr10-21975536-24
NR17342--MA0741.1.KLF16	chr13	63189564	63189574	-	0.000	0.000	Merged-chr13-63189715-33
NR21162--MA0741.1.KLF16	chr14	78679217	78679227	+	0.000	0.000	Merged-chr14-78679093-56
NR46917--MA1107.1.KLF9	chr4	116168770	116168782	+	0.000	0.000	Merged-chr4-116168946-31
NR33420--MA1107.1.KLF9	chr19	17256999	17257011	-	0.000	0.000	Merged-chr19-17256835-48
NR62100--MA0599.1.KLF5	chr7	110956799	110956808	+	0.000	0.000	Merged-chr7-110956692-58
NR858--MA0740.1.KLF14	chr1	58953882	58953895	+	0.000	0.000	Merged-chr1-58953999-17
NR29375--MA0599.1.KLF5	chr17	50483833	50483842	-	0.000	0.000	Merged-chr17-50483853-32
NR9314--MA0493.1.Klf1	chr11	6410291	6410301	-	0.000	0.000	Merged-chr11-6410402-18
NR40956--MA0493.1.Klf1	chr3	51378745	51378755	+	0.000	0.000	Merged-chr3-51378644-3
NR56868--MA0599.1.KLF5	chr6	108665782	108665791	+	0.000	0.000	Merged-chr6-108665749-34
NR51038--MA0741.1.KLF16	chr5	77092713	77092723	+	0.000	0.000	Merged-chr5-77092743-13
NR11848--MA0599.1.KLF5	chr11	96667148	96667157	+	0.000	0.000	Merged-chr11-96667069-36
NR48122--MA0599.1.KLF5	chr4	137883662	137883671	-	0.000	0.000	Merged-chr4-137883798-33
NR750--MA1107.1.KLF9	chr1	52578381	52578393	+	0.000	0.000	Merged-chr1-52578518-39
NR35046--MA0599.1.KLF5	chr2	18524634	18524643	-	0.000	0.000	Merged-chr2-18524516-29
NR42994--MA0742.1.Klf12	chr3	123459639	123459653	+	0.000	0.000	Merged-chr3-123459627-23
NR56854--MA0493.1.Klf1	chr6	108630897	108630907	+	0.000	0.000	Merged-chr6-108631007-44
NR47932--MA0599.1.KLF5	chr4	135168279	135168288	+	0.000	0.000	Merged-chr4-135168211-13
NR8489--MA0599.1.KLF5	chr10	119031179	119031188	-	0.000	0.000	Merged-chr10-119031155-35
NR19573--MA0599.1.KLF5	chr14	25421976	25421985	+	0.000	0.000	Merged-chr14-25421957-44
NR20568--MA1107.1.KLF9	chr14	59553387	59553399	-	0.000	0.000	Merged-chr14-59553394-22
NR41075--MA0599.1.KLF5	chr3	54567519	54567528	+	0.000	0.000	Merged-chr3-54567528-25
NR35904--MA0039.3.KLF4	chr2	35729773	35729783	+	0.000	0.000	Merged-chr2-35729635-16
NR63856--MA1107.1.KLF9	chr7	143724045	143724057	-	0.000	0.000	Merged-chr7-143724096-15
NR68909--MA0657.1.KLF13	chr9	57708562	57708579	-	0.000	0.000	Merged-chr9-57708660-35
NR34086--MA0599.1.KLF5	chr19	45577319	45577328	+	0.000	0.000	Merged-chr19-45577468-39
NR10873--MA0039.3.KLF4	chr11	70597422	70597432	-	0.000	0.000	Merged-chr11-70597550-26
NR30599--MA0493.1.Klf1	chr17	86958068	86958078	+	0.000	0.000	Merged-chr17-86958132-38
NR40866--MA1107.1.KLF9	chr3	38497324	38497336	+	0.000	0.000	Merged-chr3-38497155-35
NR54459--MA1107.1.KLF9	chr6	3536249	3536261	+	0.000	0.000	Merged-chr6-3536376-27
NR62042--MA0657.1.KLF13	chr7	110202889	110202906	+	0.000	0.000	Merged-chr7-110202943-8
NR54029--MA0740.1.KLF14	chr5	144040873	144040886	+	0.000	0.000	Merged-chr5-144040932-23
NR23512--MA0599.1.KLF5	chr15	76243458	76243467	-	0.000	0.000	Merged-chr15-76243326-45
NR57630--MA1107.1.KLF9	chr6	127575251	127575263	+	0.000	0.000	Merged-chr6-127575169-36
NR67745--MA0039.3.KLF4	chr9	14365717	14365727	+	0.000	0.000	Merged-chr9-14365673-24
NR29271--MA1107.1.KLF9	chr17	47943110	47943122	+	0.000	0.000	Merged-chr17-47943297-31
NR70863--MA1107.1.KLF9	chr9	110896832	110896844	-	0.000	0.000	Merged-chr9-110896831-29
NR47931--MA1107.1.KLF9	chr4	135168038	135168050	+	0.000	0.000	Merged-chr4-135168211-13
NR742--MA0493.1.Klf1	chr1	52578321	52578331	+	0.000	0.000	Merged-chr1-52578518-39
NR30445--MA0741.1.KLF16	chr17	83824029	83824039	+	0.000	0.000	Merged-chr17-83824004-16
NR46712--MA0493.1.Klf1	chr4	108371566	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR34533--MA0741.1.KLF16	chr19	57995130	57995140	+	0.000	0.000	Merged-chr19-57994967-75
NR41729--MA0599.1.KLF5	chr3	89378432	89378441	-	0.000	0.000	Merged-chr3-89378543-26
NR26221--MA1107.1.KLF9	chr16	49796925	49796937	+	0.000	0.000	Merged-chr16-49797153-43
NR64410--MA0599.1.KLF5	chr8	22814406	22814415	+	0.000	0.000	Merged-chr8-22814386-45
NR35274--MA0493.1.Klf1	chr2	25170654	25170664	-	0.000	0.000	Merged-chr2-25170502-21
NR70528--MA0741.1.KLF16	chr9	104269536	104269546	+	0.000	0.000	Merged-chr9-104269530-16
NR71954--MA0741.1.KLF16	chrX	48234641	48234651	+	0.000	0.000	Merged-chrX-48234508-35
NR32495--MA0742.1.Klf12	chr18	80609767	80609781	+	0.000	0.000	Merged-chr18-80609939-56
NR45681--MA0599.1.KLF5	chr4	59264863	59264872	+	0.000	0.000	Merged-chr4-59265208-63
NR65163--MA1107.1.KLF9	chr8	68158279	68158291	+	0.000	0.000	Merged-chr8-68158417-16
NR41728--MA1107.1.KLF9	chr3	89378394	89378406	-	0.000	0.000	Merged-chr3-89378543-26
NR11656--MA0599.1.KLF5	chr11	88993896	88993905	-	0.000	0.000	Merged-chr11-88993773-46
NR72116--MA0039.3.KLF4	chrX	71474487	71474497	+	0.000	0.000	Merged-chrX-71474506-18
NR29267--MA1107.1.KLF9	chr17	47943102	47943114	+	0.000	0.000	Merged-chr17-47943297-31
NR18721--MA0599.1.KLF5	chr13	111297762	111297771	+	0.000	0.000	Merged-chr13-111297823-12
NR63763--MA0493.1.Klf1	chr7	142354081	142354091	+	0.000	0.000	Merged-chr7-142354183-49
NR10775--MA0039.3.KLF4	chr11	69606004	69606014	-	0.000	0.000	Merged-chr11-69605875-33
NR69850--MA0493.1.Klf1	chr9	83893336	83893346	+	0.000	0.000	Merged-chr9-83893287-19
NR52648--MA0599.1.KLF5	chr5	124075841	124075850	-	0.000	0.000	Merged-chr5-124075936-23
NR69957--MA1107.1.KLF9	chr9	86624895	86624907	-	0.000	0.000	Merged-chr9-86625059-9
NR47709--MA0599.1.KLF5	chr4	132808285	132808294	-	0.000	0.000	Merged-chr4-132808337-17
NR52437--MA0740.1.KLF14	chr5	120831203	120831216	+	0.000	0.000	Merged-chr5-120831228-43
NR32499--MA0741.1.KLF16	chr18	80609768	80609778	+	0.000	0.000	Merged-chr18-80609939-56
NR9242--MA0039.3.KLF4	chr11	5005467	5005477	+	0.000	0.000	Merged-chr11-5005546-13
NR68885--MA1107.1.KLF9	chr9	57278571	57278583	+	0.000	0.000	Merged-chr9-57278495-40
NR17347--MA0741.1.KLF16	chr13	63189569	63189579	-	0.000	0.000	Merged-chr13-63189715-33
NR18278--MA0599.1.KLF5	chr13	101344188	101344197	+	0.000	0.000	Merged-chr13-101344260-14
NR31170--MA0493.1.Klf1	chr18	34119162	34119172	+	0.000	0.000	Merged-chr18-34119023-1
NR26217--MA1107.1.KLF9	chr16	49796917	49796929	+	0.000	0.000	Merged-chr16-49797153-43
NR65957--MA0599.1.KLF5	chr8	86838905	86838914	-	0.000	0.000	Merged-chr8-86839061-45
NR48602--MA0741.1.KLF16	chr4	147122483	147122493	+	0.000	0.000	Merged-chr4-147122485-32
NR2523--MA0493.1.Klf1	chr1	133847701	133847711	+	0.000	0.000	Merged-chr1-133847657-11
NR27899--MA0599.1.KLF5	chr17	19435083	19435092	+	0.000	0.000	Merged-chr17-19435269-18
NR24616--MA0599.1.KLF5	chr15	98634988	98634997	-	0.000	0.000	Merged-chr15-98634819-42
NR3770--MA0599.1.KLF5	chr1	167288882	167288891	+	0.000	0.000	Merged-chr1-167288979-17
NR47546--MA0742.1.Klf12	chr4	130017254	130017268	+	0.000	0.000	Merged-chr4-130017376-16
NR9991--MA0741.1.KLF16	chr11	49100588	49100598	-	0.000	0.000	Merged-chr11-49100506-9
NR26235--MA1107.1.KLF9	chr16	49982432	49982444	-	0.000	0.000	Merged-chr16-49982447-38
NR3295--MA0493.1.Klf1	chr1	156667702	156667712	-	0.000	0.000	Merged-chr1-156667693-16
NR65048--MA0740.1.KLF14	chr8	61517664	61517677	-	0.000	0.000	Merged-chr8-61517791-23
NR11449--MA0741.1.KLF16	chr11	83427163	83427173	-	0.000	0.000	Merged-chr11-83427228-21
NR56648--MA0039.3.KLF4	chr6	99401975	99401985	+	0.000	0.000	Merged-chr6-99401904-51
NR22593--MA0599.1.KLF5	chr15	34389240	34389249	-	0.000	0.000	Merged-chr15-34389092-27
NR2522--MA0039.3.KLF4	chr1	133847703	133847713	+	0.000	0.000	Merged-chr1-133847657-11
NR47926--MA0742.1.Klf12	chr4	135168038	135168052	+	0.000	0.000	Merged-chr4-135168211-13
NR49910--MA1107.1.KLF9	chr5	32768179	32768191	+	0.000	0.000	Merged-chr5-32768073-31
NR24400--MA1107.1.KLF9	chr15	93694680	93694692	+	0.000	0.000	Merged-chr15-93694661-9
NR11874--MA0740.1.KLF14	chr11	97104261	97104274	+	0.000	0.000	Merged-chr11-97104187-33
NR2526--MA0740.1.KLF14	chr1	133847721	133847734	+	0.000	0.000	Merged-chr1-133847657-11
NR44265--MA0599.1.KLF5	chr3	154628324	154628333	+	0.000	0.000	Merged-chr3-154628476-23
NR10329--MA0493.1.Klf1	chr11	57952970	57952980	-	0.000	0.000	Merged-chr11-57952769-40
NR10704--MA0741.1.KLF16	chr11	68465197	68465207	+	0.000	0.000	Merged-chr11-68465236-16
NR28415--MA1107.1.KLF9	chr17	29304614	29304626	-	0.000	0.000	Merged-chr17-29304449-24
NR36284--MA0493.1.Klf1	chr2	59053687	59053697	+	0.000	0.000	Merged-chr2-59053724-29
NR69653--MA1107.1.KLF9	chr9	78074213	78074225	+	0.000	0.000	Merged-chr9-78074095-46
NR18520--MA0599.1.KLF5	chr13	107368585	107368594	+	0.000	0.000	Merged-chr13-107368642-14
NR10701--MA0599.1.KLF5	chr11	68442602	68442611	-	0.000	0.000	Merged-chr11-68442579-25
NR30304--MA1107.1.KLF9	chr17	80169132	80169144	+	0.000	0.000	Merged-chr17-80169005-20
NR39335--MA0599.1.KLF5	chr2	160657973	160657982	-	0.000	0.000	Merged-chr2-160657923-30
NR52442--MA0493.1.Klf1	chr5	120831203	120831213	+	0.000	0.000	Merged-chr5-120831228-43
NR24073--MA0039.3.KLF4	chr15	84896462	84896472	+	0.000	0.000	Merged-chr15-84896641-45
NR58421--MA0741.1.KLF16	chr6	142862377	142862387	-	0.000	0.000	Merged-chr6-142862347-56
NR1491--MA1107.1.KLF9	chr1	85720756	85720768	+	0.000	0.000	Merged-chr1-85720773-26
NR10328--MA0039.3.KLF4	chr11	57952968	57952978	-	0.000	0.000	Merged-chr11-57952769-40
NR33493--MA1107.1.KLF9	chr19	21786045	21786057	-	0.000	0.000	Merged-chr19-21785964-7
NR3075--MA0039.3.KLF4	chr1	153304280	153304290	+	0.000	0.000	Merged-chr1-153304263-23
NR62263--MA0742.1.Klf12	chr7	116149699	116149713	-	0.000	0.000	Merged-chr7-116149850-12
NR16111--MA1107.1.KLF9	chr13	5847056	5847068	+	0.000	0.000	Merged-chr13-5847113-25
NR28330--MA1107.1.KLF9	chr17	28341319	28341331	+	0.000	0.000	Merged-chr17-28341153-22
NR44273--MA1107.1.KLF9	chr3	154628323	154628335	+	0.000	0.000	Merged-chr3-154628476-23
NR58748--MA1107.1.KLF9	chr7	3409966	3409978	-	0.000	0.000	Merged-chr7-3410111-7
NR20981--MA1107.1.KLF9	chr14	73290096	73290108	-	0.000	0.000	Merged-chr14-73290096-39
NR6136--MA0599.1.KLF5	chr10	60125891	60125900	-	0.000	0.000	Merged-chr10-60126055-19
NR15703--MA0599.1.KLF5	chr12	110506243	110506252	-	0.000	0.000	Merged-chr12-110506270-12
NR67215--MA0741.1.KLF16	chr8	122451268	122451278	-	0.000	0.000	Merged-chr8-122451262-3
NR63855--MA0741.1.KLF16	chr7	143724046	143724056	-	0.000	0.000	Merged-chr7-143724096-15
NR34003--MA0742.1.Klf12	chr19	43809534	43809548	+	0.000	0.000	Merged-chr19-43809499-23
NR95--MA0493.1.Klf1	chr1	13301832	13301842	+	0.000	0.000	Merged-chr1-13301807-39
NR49257--MA1107.1.KLF9	chr5	5420284	5420296	+	0.000	0.000	Merged-chr5-5420247-39
NR32497--MA0039.3.KLF4	chr18	80609769	80609779	+	0.000	0.000	Merged-chr18-80609939-56
NR12782--MA0493.1.Klf1	chr11	114699692	114699702	-	0.000	0.000	Merged-chr11-114699717-26
NR18192--MA0039.3.KLF4	chr13	99431576	99431586	+	0.000	0.000	Merged-chr13-99431578-17
NR24849--MA0493.1.Klf1	chr15	101388110	101388120	+	0.000	0.000	Merged-chr15-101388154-52
NR5861--MA0741.1.KLF16	chr10	44368933	44368943	-	0.000	0.000	Merged-chr10-44368737-26
NR28448--MA0599.1.KLF5	chr17	29500853	29500862	-	0.000	0.000	Merged-chr17-29500871-30
NR48973--MA1107.1.KLF9	chr4	154105755	154105767	-	0.000	0.000	Merged-chr4-154105612-38
NR50920--MA0740.1.KLF14	chr5	74404327	74404340	-	0.000	0.000	Merged-chr5-74404312-40
NR1496--MA1107.1.KLF9	chr1	85720766	85720778	+	0.000	0.000	Merged-chr1-85720773-26
NR52697--MA1107.1.KLF9	chr5	124497061	124497073	+	0.000	0.000	Merged-chr5-124497096-41
NR20980--MA0741.1.KLF16	chr14	73290097	73290107	-	0.000	0.000	Merged-chr14-73290096-39
NR33644--MA0741.1.KLF16	chr19	31337340	31337350	-	0.000	0.000	Merged-chr19-31337298-1
NR5194--MA0599.1.KLF5	chr10	10307608	10307617	-	0.000	0.000	Merged-chr10-10307543-35
NR2527--MA0657.1.KLF13	chr1	133847720	133847737	+	0.000	0.000	Merged-chr1-133847657-11
NR1054--MA0599.1.KLF5	chr1	66932106	66932115	+	0.000	0.000	Merged-chr1-66932043-30
NR69234--MA0599.1.KLF5	chr9	66158205	66158214	+	0.000	0.000	Merged-chr9-66158396-48
NR34007--MA0741.1.KLF16	chr19	43809535	43809545	+	0.000	0.000	Merged-chr19-43809499-23
NR24768--MA1107.1.KLF9	chr15	100414228	100414240	+	0.000	0.000	Merged-chr15-100414270-26
NR33180--MA1107.1.KLF9	chr19	7118089	7118101	+	0.000	0.000	Merged-chr19-7118010-10
NR48968--MA0741.1.KLF16	chr4	154105712	154105722	-	0.000	0.000	Merged-chr4-154105612-38
NR28108--MA0599.1.KLF5	chr17	25248217	25248226	+	0.000	0.000	Merged-chr17-25248347-49
NR24665--MA1107.1.KLF9	chr15	98927709	98927721	+	0.000	0.000	Merged-chr15-98927787-24
NR13186--MA0742.1.Klf12	chr11	120190045	120190059	+	0.000	0.000	Merged-chr11-120189977-47
NR57453--MA0742.1.Klf12	chr6	124910300	124910314	+	0.000	0.000	Merged-chr6-124910348-31
NR9988--MA0599.1.KLF5	chr11	49100585	49100594	-	0.000	0.000	Merged-chr11-49100506-9
NR28836--MA0740.1.KLF14	chr17	35742070	35742083	+	0.000	0.000	Merged-chr17-35741988-36
NR51039--MA1107.1.KLF9	chr5	77092712	77092724	+	0.000	0.000	Merged-chr5-77092743-13
NR56851--MA0742.1.Klf12	chr6	108630897	108630911	+	0.000	0.000	Merged-chr6-108631007-44
NR72114--MA0742.1.Klf12	chrX	71474485	71474499	+	0.000	0.000	Merged-chrX-71474506-18
NR7280--MA0599.1.KLF5	chr10	81401939	81401948	-	0.000	0.000	Merged-chr10-81401925-26
NR35903--MA0599.1.KLF5	chr2	35729772	35729781	+	0.000	0.000	Merged-chr2-35729635-16
NR69235--MA0741.1.KLF16	chr9	66158205	66158215	+	0.000	0.000	Merged-chr9-66158396-48
NR21168--MA0493.1.Klf1	chr14	78692261	78692271	-	0.000	0.000	Merged-chr14-78692214-30
NR65470--MA0742.1.Klf12	chr8	71665700	71665714	-	0.000	0.000	Merged-chr8-71665590-47
NR30452--MA0039.3.KLF4	chr17	83854490	83854500	+	0.000	0.000	Merged-chr17-83854411-35
NR10872--MA0599.1.KLF5	chr11	70597424	70597433	-	0.000	0.000	Merged-chr11-70597550-26
NR44270--MA0741.1.KLF16	chr3	154628305	154628315	+	0.000	0.000	Merged-chr3-154628476-23
NR33946--MA1107.1.KLF9	chr19	41597650	41597662	+	0.000	0.000	Merged-chr19-41597559-38
NR28125--MA1107.1.KLF9	chr17	25583845	25583857	+	0.000	0.000	Merged-chr17-25583989-33
NR65527--MA0039.3.KLF4	chr8	72291267	72291277	-	0.000	0.000	Merged-chr8-72291225-23
NR34458--MA0039.3.KLF4	chr19	56756562	56756572	-	0.000	0.000	Merged-chr19-56756635-43
NR5864--MA0657.1.KLF13	chr10	44409978	44409995	+	0.000	0.000	Merged-chr10-44410043-43
NR26295--MA0493.1.Klf1	chr16	55735672	55735682	-	0.000	0.000	Merged-chr16-55735684-24
NR29573--MA1107.1.KLF9	chr17	56913625	56913637	-	0.000	0.000	Merged-chr17-56913567-28
NR7258--MA0599.1.KLF5	chr10	81329158	81329167	-	0.000	0.000	Merged-chr10-81329116-75
NR56855--MA0741.1.KLF16	chr6	108630898	108630908	+	0.000	0.000	Merged-chr6-108631007-44
NR67743--MA1107.1.KLF9	chr9	14365669	14365681	+	0.000	0.000	Merged-chr9-14365673-24
NR23643--MA0742.1.Klf12	chr15	77969858	77969872	-	0.000	0.000	Merged-chr15-77969939-12
NR57181--MA0599.1.KLF5	chr6	119199116	119199125	+	0.000	0.000	Merged-chr6-119199024-52
NR65483--MA0742.1.Klf12	chr8	71665747	71665761	-	0.000	0.000	Merged-chr8-71665590-47
NR14681--MA0599.1.KLF5	chr12	79447261	79447270	+	0.000	0.000	Merged-chr12-79447275-32
NR53182--MA0742.1.Klf12	chr5	134244275	134244289	+	0.000	0.000	Merged-chr5-134244216-41
NR61693--MA0599.1.KLF5	chr7	99946489	99946498	+	0.000	0.000	Merged-chr7-99946527-26
NR7894--MA0741.1.KLF16	chr10	98729063	98729073	-	0.000	0.000	Merged-chr10-98728864-24
NR23133--MA0742.1.Klf12	chr15	61408819	61408833	+	0.000	0.000	Merged-chr15-61408601-39
NR12394--MA0599.1.KLF5	chr11	104631541	104631550	-	0.000	0.000	Merged-chr11-104631492-24
NR65559--MA1107.1.KLF9	chr8	72762443	72762455	-	0.000	0.000	Merged-chr8-72762514-4
NR66895--MA1107.1.KLF9	chr8	117052565	117052577	-	0.000	0.000	Merged-chr8-117052612-3
NR72115--MA0599.1.KLF5	chrX	71474486	71474495	+	0.000	0.000	Merged-chrX-71474506-18
NR47545--MA0740.1.KLF14	chr4	130017254	130017267	+	0.000	0.000	Merged-chr4-130017376-16
NR14636--MA0493.1.Klf1	chr12	77060212	77060222	+	0.000	0.000	Merged-chr12-77060270-44
NR63832--MA0493.1.Klf1	chr7	143501134	143501144	+	0.000	0.000	Merged-chr7-143501142-12
NR65465--MA1107.1.KLF9	chr8	71665601	71665613	-	0.000	0.000	Merged-chr8-71665590-47
NR48326--MA0599.1.KLF5	chr4	140983709	140983718	-	0.000	0.000	Merged-chr4-140983649-41
NR21727--MA0039.3.KLF4	chr14	115250766	115250776	-	0.000	0.000	Merged-chr14-115250840-27
NR47549--MA0493.1.Klf1	chr4	130017254	130017264	+	0.000	0.000	Merged-chr4-130017376-16
NR22039--MA0493.1.Klf1	chr14	120520131	120520141	+	0.000	0.000	Merged-chr14-120520145-25
NR3296--MA0741.1.KLF16	chr1	156667701	156667711	-	0.000	0.000	Merged-chr1-156667693-16
NR9241--MA0599.1.KLF5	chr11	5005466	5005475	+	0.000	0.000	Merged-chr11-5005546-13
NR35643--MA0741.1.KLF16	chr2	31131210	31131220	+	0.000	0.000	Merged-chr2-31131193-36
NR60115--MA0493.1.Klf1	chr7	37978641	37978651	+	0.000	0.000	Merged-chr7-37978660-9
NR56856--MA1107.1.KLF9	chr6	108630897	108630909	+	0.000	0.000	Merged-chr6-108631007-44
NR28834--MA0599.1.KLF5	chr17	35706109	35706118	-	0.000	0.000	Merged-chr17-35706172-14
NR20800--MA0599.1.KLF5	chr14	67912074	67912083	+	0.000	0.000	Merged-chr14-67911920-26
NR65050--MA0599.1.KLF5	chr8	61517667	61517676	-	0.000	0.000	Merged-chr8-61517791-23
NR32036--MA0742.1.Klf12	chr18	67443945	67443959	-	0.000	0.000	Merged-chr18-67443843-22
NR10330--MA0741.1.KLF16	chr11	57952969	57952979	-	0.000	0.000	Merged-chr11-57952769-40
NR31678--MA0493.1.Klf1	chr18	57249690	57249700	+	0.000	0.000	Merged-chr18-57249763-26
NR10518--MA1107.1.KLF9	chr11	61639552	61639564	+	0.000	0.000	Merged-chr11-61639314-57
NR28325--MA0742.1.Klf12	chr17	28341319	28341333	+	0.000	0.000	Merged-chr17-28341153-22
NR13013--MA1107.1.KLF9	chr11	117299855	117299867	-	0.000	0.000	Merged-chr11-117299965-22
NR23949--MA0599.1.KLF5	chr15	82224398	82224407	+	0.000	0.000	Merged-chr15-82224462-30
NR18282--MA0741.1.KLF16	chr13	101344176	101344186	+	0.000	0.000	Merged-chr13-101344260-14
NR4863--MA0741.1.KLF16	chr1	191999244	191999254	-	0.000	0.000	Merged-chr1-191999183-26
NR56647--MA0599.1.KLF5	chr6	99401974	99401983	+	0.000	0.000	Merged-chr6-99401904-51
NR16939--MA0741.1.KLF16	chr13	51776417	51776427	+	0.000	0.000	Merged-chr13-51776600-43
NR2521--MA0599.1.KLF5	chr1	133847702	133847711	+	0.000	0.000	Merged-chr1-133847657-11
NR66911--MA0741.1.KLF16	chr8	117289163	117289173	-	0.000	0.000	Merged-chr8-117289266-15
NR41037--MA0493.1.Klf1	chr3	52732159	52732169	+	0.000	0.000	Merged-chr3-52732187-17
NR65475--MA0493.1.Klf1	chr8	71665698	71665708	-	0.000	0.000	Merged-chr8-71665590-47
NR28489--MA0493.1.Klf1	chr17	31077832	31077842	-	0.000	0.000	Merged-chr17-31077750-28
NR55341--MA1107.1.KLF9	chr6	50560914	50560926	+	0.000	0.000	Merged-chr6-50560959-32
NR46714--MA1107.1.KLF9	chr4	108371564	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR57194--MA1107.1.KLF9	chr6	119199106	119199118	+	0.000	0.000	Merged-chr6-119199024-52
NR65052--MA0741.1.KLF16	chr8	61517666	61517676	-	0.000	0.000	Merged-chr8-61517791-23
NR31024--MA1107.1.KLF9	chr18	23828649	23828661	-	0.000	0.000	Merged-chr18-23828715-22
NR16623--MA1107.1.KLF9	chr13	38503553	38503565	+	0.000	0.000	Merged-chr13-38503650-43
NR26668--MA0599.1.KLF5	chr16	75921058	75921067	+	0.000	0.000	Merged-chr16-75921068-56
NR35276--MA1107.1.KLF9	chr2	25170652	25170664	-	0.000	0.000	Merged-chr2-25170502-21
NR57643--MA0599.1.KLF5	chr6	127575475	127575484	-	0.000	0.000	Merged-chr6-127575169-36
NR58383--MA0493.1.Klf1	chr6	142571414	142571424	-	0.000	0.000	Merged-chr6-142571386-44
NR61210--MA0742.1.Klf12	chr7	80576034	80576048	+	0.000	0.000	Merged-chr7-80576009-57
NR29265--MA1107.1.KLF9	chr17	47943098	47943110	+	0.000	0.000	Merged-chr17-47943297-31
NR40855--MA0039.3.KLF4	chr3	38497037	38497047	+	0.000	0.000	Merged-chr3-38497155-35
NR54458--MA0493.1.Klf1	chr6	3536249	3536259	+	0.000	0.000	Merged-chr6-3536376-27
NR5858--MA0741.1.KLF16	chr10	44368930	44368940	-	0.000	0.000	Merged-chr10-44368737-26
NR71203--MA0741.1.KLF16	chr9	117653629	117653639	+	0.000	0.000	Merged-chr9-117653773-19
NR28399--MA1107.1.KLF9	chr17	29152729	29152741	-	0.000	0.000	Merged-chr17-29152803-18
NR35701--MA0039.3.KLF4	chr2	32166595	32166605	-	0.000	0.000	Merged-chr2-32166737-9
NR25693--MA0039.3.KLF4	chr16	29978020	29978030	-	0.000	0.000	Merged-chr16-29977874-22
NR61245--MA1107.1.KLF9	chr7	81075344	81075356	+	0.000	0.000	Merged-chr7-81075371-56
NR10327--MA0599.1.KLF5	chr11	57952970	57952979	-	0.000	0.000	Merged-chr11-57952769-40
NR3074--MA0599.1.KLF5	chr1	153304279	153304288	+	0.000	0.000	Merged-chr1-153304263-23
NR13018--MA1107.1.KLF9	chr11	117299865	117299877	-	0.000	0.000	Merged-chr11-117299965-22
NR63765--MA1107.1.KLF9	chr7	142354081	142354093	+	0.000	0.000	Merged-chr7-142354183-49
NR10303--MA0039.3.KLF4	chr11	57664954	57664964	-	0.000	0.000	Merged-chr11-57664898-25
NR57633--MA1107.1.KLF9	chr6	127575257	127575269	+	0.000	0.000	Merged-chr6-127575169-36
NR4842--MA0741.1.KLF16	chr1	191738896	191738906	-	0.000	0.000	Merged-chr1-191738954-40
NR57186--MA0493.1.Klf1	chr6	119199115	119199125	+	0.000	0.000	Merged-chr6-119199024-52
NR7899--MA0741.1.KLF16	chr10	98776529	98776539	-	0.000	0.000	Merged-chr10-98776574-38
NR44263--MA0742.1.Klf12	chr3	154628304	154628318	+	0.000	0.000	Merged-chr3-154628476-23
NR92--MA0742.1.Klf12	chr1	13301832	13301846	+	0.000	0.000	Merged-chr1-13301807-39
NR45680--MA0741.1.KLF16	chr4	59224957	59224967	-	0.000	0.000	Merged-chr4-59225002-19
NR42289--MA0599.1.KLF5	chr3	101570912	101570921	+	0.000	0.000	Merged-chr3-101570775-35
NR67306--MA0493.1.Klf1	chr8	123411506	123411516	-	0.000	0.000	Merged-chr8-123411565-31
NR55509--MA0741.1.KLF16	chr6	54092919	54092929	+	0.000	0.000	Merged-chr6-54092801-44
NR16986--MA1107.1.KLF9	chr13	53000591	53000603	+	0.000	0.000	Merged-chr13-53000704-16
NR71956--MA1107.1.KLF9	chrX	48234630	48234642	+	0.000	0.000	Merged-chrX-48234508-35
NR52694--MA0742.1.Klf12	chr5	124497061	124497075	+	0.000	0.000	Merged-chr5-124497096-41
NR24850--MA1107.1.KLF9	chr15	101388110	101388122	+	0.000	0.000	Merged-chr15-101388154-52
NR42478--MA0741.1.KLF16	chr3	104771698	104771708	-	0.000	0.000	Merged-chr3-104771571-48
NR32496--MA0599.1.KLF5	chr18	80609768	80609777	+	0.000	0.000	Merged-chr18-80609939-56
NR65945--MA1107.1.KLF9	chr8	85408438	85408450	-	0.000	0.000	Merged-chr8-85408348-22
