"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"967","chr13",101569212,101569639,428,"*","Merged-chr13-101569413-14",0,"+",NA,"Distal Intergenic",13,101680761,101692630,11870,2,"18708","uc007rrs.3",122991,"ENSMUSG00000041417","Pik3r1","phosphoinositide-3-kinase regulatory subunit 1"
"968","chr17",28692208,28692697,490,"*","Merged-chr17-28692428-34",0,"+",NA,"Promoter (<=1kb)",17,28692568,28748405,55838,1,"26416","uc008brn.1",0,"ENSMUSG00000053436","Mapk14","mitogen-activated protein kinase 14"
"969","chr5",118632691,118633610,920,"*","Merged-chr5-118633117-20",0,"+",NA,"Intron (uc008zgk.1/76199, intron 2 of 4)",5,118560719,118765438,204720,1,"76199","uc008zgn.2",71972,"ENSMUSG00000018076","Med13l","mediator complex subunit 13-like"
"970","chr2",156683009,156683266,258,"*","Merged-chr2-156683135-11",0,"+",NA,"Intron (uc008nnr.2/228836, intron 2 of 12)",2,156714539,156720909,6371,2,"74846","uc008nns.2",37643,"ENSMUSG00000086638","4930405A21Rik","RIKEN cDNA 4930405A21 gene"
"971","chr12",84851324,84851787,464,"*","Merged-chr12-84851532-12",0,"+",NA,"Intron (uc011ypd.1/16997, intron 3 of 34)",12,84875802,84879755,3954,1,"100303738","uc011ype.1",-24015,"ENSMUSG00000092130","D030025P21Rik","RIKEN cDNA D030025P21 gene"
"972","chrX",9217659,9217971,313,"*","Merged-chrX-9217830-5",0,"+",NA,"Intron (uc009spo.1/236285, intron 1 of 4)",20,9199973,9268085,68113,1,"236285","uc009spo.1",17686,"ENSMUSG00000047344","Lancl3","LanC lantibiotic synthetase component C-like 3 (bacterial)"
"973","chr16",76499663,76500096,434,"*","Merged-chr16-76499941-29",0,"+",NA,"Distal Intergenic",16,76290862,76373827,82966,2,"268903","uc007zry.1",-125836,"ENSMUSG00000048490","Nrip1","nuclear receptor interacting protein 1"
"974","chr16",24836537,24836929,393,"*","Merged-chr16-24836747-26",0,"+",NA,"Intron (uc007yue.2/210126, intron 8 of 12)",16,24721855,24992578,270724,1,"210126","uc007yuh.2",114682,"ENSMUSG00000033306","Lpp","LIM domain containing preferred translocation partner in lipoma"
"975","chr1",52952182,52953099,918,"*","Merged-chr1-52952796-56",0,"+",NA,"Promoter (<=1kb)",1,52925127,52952840,27714,2,"67080","uc007ayr.1",0,"ENSMUSG00000043629","1700019D03Rik","RIKEN cDNA 1700019D03 gene"
"976","chr17",66073891,66074383,493,"*","Merged-chr17-66074199-45",0,"+",NA,"Promoter (2-3kb)",17,65967501,66077046,109546,2,"106585","uc008dgs.1",2663,"ENSMUSG00000034647","Ankrd12","ankyrin repeat domain 12"
"977","chr13",96465387,96465822,436,"*","Merged-chr13-96465577-16",0,"+",NA,"Intron (uc007rmy.1/271144, intron 1 of 13)",13,96416134,96471160,55027,2,"271144","uc007rmy.1",5338,"ENSMUSG00000047117","Ankdd1b","ankyrin repeat and death domain containing 1B"
"978","chr14",74870159,74870617,459,"*","Merged-chr14-74870346-15",0,"+",NA,"Intron (uc007uqf.1/380916, intron 1 of 19)",14,74818973,74899722,80750,2,"380916","uc007uqi.1",29105,"ENSMUSG00000068015","Lrch1","leucine-rich repeats and calponin homology (CH) domain containing 1"
"979","chr2",53088652,53089214,563,"*","Merged-chr2-53088913-36",0,"+",NA,"Intron (uc008jrh.1/71409, intron 9 of 26)",2,53108252,53134202,25951,1,"71409","uc008jri.1",-19038,"ENSMUSG00000036053","Fmnl2","formin-like 2"
"980","chr6",142925387,142925762,376,"*","Merged-chr6-142925598-18",0,"+",NA,"Intron (uc009epv.1/20449, intron 1 of 4)",6,142821541,142964452,142912,2,"20449","uc009epv.1",38690,"ENSMUSG00000030283","St8sia1","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
"981","chr7",127089396,127089926,531,"*","Merged-chr7-127089684-33",0,"+",NA,"Promoter (1-2kb)",7,127091436,127094049,2614,1,"101602","uc009juf.1",-1510,"ENSMUSG00000045165","AI467606","expressed sequence AI467606"
"982","chr2",158161642,158162165,524,"*","Merged-chr2-158161867-15",0,"+",NA,"Distal Intergenic",2,158130380,158146392,16013,2,"21817","uc008npt.1",-15250,"ENSMUSG00000037820","Tgm2","transglutaminase 2, C polypeptide"
"983","chr5",123344062,123345423,1362,"*","Merged-chr5-123344591-87",0,"+",NA,"Promoter (<=1kb)",5,123344448,123360276,15829,1,"77045","uc008znn.2",0,"ENSMUSG00000029438","Bcl7a","B cell CLL/lymphoma 7A"
"984","chr5",96219381,96219885,505,"*","Merged-chr5-96219655-31",0,"+",NA,"Intron (uc008yfh.1/94061, intron 2 of 6)",5,96210115,96266727,56613,1,"94061","uc008yfi.2",9266,"ENSMUSG00000029486","Mrpl1","mitochondrial ribosomal protein L1"
"985","chr3",133581624,133581852,229,"*","Merged-chr3-133581736-3",0,"+",NA,"Distal Intergenic",3,133463677,133544390,80714,2,"214133","uc012cxz.1",-37234,"ENSMUSG00000040943","Tet2","tet methylcytosine dioxygenase 2"
"986","chr1",43500141,43500908,768,"*","Merged-chr1-43500582-54",0,"+",NA,"Intron (uc007avo.2/17974, intron 1 of 4)",1,43445751,43570518,124768,1,"17974","uc007avo.2",54390,"ENSMUSG00000066877","Nck2","non-catalytic region of tyrosine kinase adaptor protein 2"
"987","chr13",92629545,92629977,433,"*","Merged-chr13-92629769-12",0,"+",NA,"Intron (uc007rks.1/218442, intron 1 of 4)",13,92611138,92711947,100810,1,"218442","uc007rkt.2",18407,"ENSMUSG00000021703","Serinc5","serine incorporator 5"
"988","chr11",120888727,120889159,433,"*","Merged-chr11-120888924-18",0,"+",NA,"Intron (uc007muv.1/71276, intron 10 of 18)",11,120826542,120873799,47258,2,"71276","uc007muu.1",-14928,"ENSMUSG00000048445","Ccdc57","coiled-coil domain containing 57"
"989","chr13",48965495,48966132,638,"*","Merged-chr13-48965826-50",0,"+",NA,"Promoter (1-2kb)",13,48879216,48967828,88613,2,"218236","uc007qio.2",1696,"ENSMUSG00000038014","Fam120a","family with sequence similarity 120, member A"
"990","chr14",25480955,25481547,593,"*","Merged-chr14-25481230-34",0,"+",NA,"Intron (uc007srm.2/328365, intron 1 of 10)",14,25459185,25666743,207559,1,"328365","uc007sro.3",21770,"ENSMUSG00000007817","Zmiz1","zinc finger, MIZ-type containing 1"
"991","chr6",87384228,87384620,393,"*","Merged-chr6-87384445-18",0,"+",NA,"Promoter (4-5kb)",6,87383319,87388935,5617,2,"68888","uc009ctj.1",4315,"ENSMUSG00000030048","Gkn3","gastrokine 3"
"992","chr5",134099510,134100066,557,"*","Merged-chr5-134099725-50",0,"+",NA,"Promoter (<=1kb)",5,134099748,134141782,42035,1,"80909","uc008zva.2",0,"ENSMUSG00000015944","Castor2","cytosolic arginine sensor for mTORC1 subunit 2"
"993","chr17",48100895,48101337,443,"*","Merged-chr17-48101144-44",0,"+",NA,"Distal Intergenic",17,48064789,48090378,25590,2,"320638","uc008cwq.1",-10517,"ENSMUSG00000117334","A730006G06Rik","RIKEN cDNA A730006G06 gene"
"994","chr8",13889727,13890553,827,"*","Merged-chr8-13890246-48",0,"+",NA,"Promoter (<=1kb)",8,13884788,13890271,5484,2,"66423","uc009kyr.2",0,"ENSMUSG00000031458","Coprs","coordinator of PRMT5, differentiation stimulator"
"995","chr7",73589359,73589637,279,"*","Merged-chr7-73589494-9",0,"+",NA,"Distal Intergenic",7,73504988,73541746,36759,2,"244059","uc012fmw.1",-47613,"ENSMUSG00000078671","Chd2","chromodomain helicase DNA binding protein 2"
"996","chr11",65675747,65676945,1199,"*","Merged-chr11-65676383-42",0,"+",NA,"Distal Intergenic",11,65734733,65734832,100,2,"791070","uc011xwj.1",57887,"ENSMUSG00000076460","Mir744","microRNA 744"
"997","chr9",44528319,44528729,411,"*","Merged-chr9-44528508-5",0,"+",NA,"Promoter (1-2kb)",9,44511787,44526440,14654,2,"12145","uc009pdx.1",-1879,"ENSMUSG00000047880","Cxcr5","chemokine (C-X-C motif) receptor 5"
"998","chr11",109591400,109591855,456,"*","Merged-chr11-109591660-26",0,"+",NA,"Intron (uc007mcq.1/52639, intron 4 of 12)",11,109573521,109611389,37869,2,"52639","uc007mcq.1",19534,"ENSMUSG00000041895","Wipi1","WD repeat domain, phosphoinositide interacting 1"
"999","chr11",97275454,97275850,397,"*","Merged-chr11-97275659-13",0,"+",NA,"Promoter (4-5kb)",11,97205854,97280576,74723,2,"19155","uc007ldv.3",4726,"ENSMUSG00000001441","Npepps","aminopeptidase puromycin sensitive"
"1000","chr10",116934660,116935336,677,"*","Merged-chr10-116935056-24",0,"+",NA,"Promoter (2-3kb)",10,116905784,116937655,31872,2,"216363","uc011xnl.1",2319,"ENSMUSG00000064181","Rab3ip","RAB3A interacting protein"
"1001","chr6",99486159,99486592,434,"*","Merged-chr6-99486374-21",0,"+",NA,"Intron (uc012epq.1/108655, intron 1 of 19)",6,98925342,99520993,595652,2,"108655","uc012epq.1",34401,"ENSMUSG00000030067","Foxp1","forkhead box P1"
"1002","chr2",4647878,4648460,583,"*","Merged-chr2-4648182-29",0,"+",NA,"Promoter (3-4kb)",2,4622167,4652086,29920,2,"67229","uc008iex.1",3626,"ENSMUSG00000039449","Prpf18","pre-mRNA processing factor 18"
"1003","chr9",55235740,55236038,299,"*","Merged-chr9-55235889-11",0,"+",NA,"Intron (uc009psf.2/83961, intron 5 of 7)",9,55209272,55224433,15162,1,"71999","uc009pse.1",26468,"ENSMUSG00000032309","Fbxo22","F-box protein 22"
"1004","chr10",127111009,127111343,335,"*","Merged-chr10-127111167-28",0,"+",NA,"Intron (uc007hhz.2/216440, intron 5 of 13)",10,127094259,127121160,26902,2,"216440","uc007hhz.2",9817,"ENSMUSG00000040462","Os9","amplified in osteosarcoma"
"1005","chr4",140775937,140776190,254,"*","Merged-chr4-140776069-5",0,"+",NA,"Promoter (1-2kb)",4,140745508,140774203,28696,2,"18602","uc012dnw.1",-1734,"ENSMUSG00000025330","Padi4","peptidyl arginine deiminase, type IV"
"1006","chr15",31472795,31473262,468,"*","Merged-chr15-31472972-16",0,"+",NA,"Promoter (3-4kb)",15,31461942,31469677,7736,2,"223455","uc011zrw.1",-3118,"ENSMUSG00000039100","March6","membrane-associated ring finger (C3HC4) 6"
"1007","chr18",37694299,37694734,436,"*","Merged-chr18-37694498-20",0,"+",NA,"Promoter (<=1kb)",18,37694501,37841873,147373,1,"93713","uc008eqr.2",0,"ENSMUSG00000103567","Pcdhga5","protocadherin gamma subfamily A, 5"
"1008","chr3",133626494,133627252,759,"*","Merged-chr3-133626779-42",0,"+",NA,"Distal Intergenic",3,133463677,133544390,80714,2,"214133","uc012cxz.1",-82104,"ENSMUSG00000040943","Tet2","tet methylcytosine dioxygenase 2"
"1009","chr3",41074616,41074998,383,"*","Merged-chr3-41074848-6",0,"+",NA,"Intron (uc008pce.2/70804, intron 1 of 2)",3,41066326,41083046,16721,2,"70804","uc008pce.2",8048,"ENSMUSG00000049940","Pgrmc2","progesterone receptor membrane component 2"
"1010","chr12",99322137,99322578,442,"*","Merged-chr12-99322326-28",0,"+",NA,"Intron (uc007ors.1/71375, intron 3 of 5)",12,99209461,99291301,81841,2,"71375","uc007orv.1",-30836,"ENSMUSG00000033713","Foxn3","forkhead box N3"
"1011","chr9",120945545,120945858,314,"*","Merged-chr9-120945714-3",0,"+",NA,"Intron (uc009sct.2/12387, intron 1 of 9)",9,120955086,120955147,62,1,"102465661","uc033jnt.1",-9228,"ENSMUSG00000106193","Mir7090","microRNA 7090"
"1012","chr9",44920403,44921248,846,"*","Merged-chr9-44920787-50",0,"+",NA,"Promoter (<=1kb)",9,44913248,44920742,7495,2,"27425","uc009per.2",0,"ENSMUSG00000038717","Atp5l","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G"
"1013","chr11",69665862,69666488,627,"*","Merged-chr11-69666223-23",0,"+",NA,"Promoter (<=1kb)",11,69664213,69666170,1958,2,"12514","uc007jqy.2",0,"ENSMUSG00000018774","Cd68","CD68 antigen"
"1014","chr8",22733503,22733796,294,"*","Merged-chr8-22733635-6",0,"+",NA,"Distal Intergenic",8,22757722,22776195,18474,1,"18791","uc009ldw.3",-23926,"ENSMUSG00000031538","Plat","plasminogen activator, tissue"
"1015","chr9",123235663,123235974,312,"*","Merged-chr9-123235810-6",0,"+",NA,"Distal Intergenic",9,123180763,123216038,35276,2,"109332","uc009sga.1",-19625,"ENSMUSG00000035498","Cdcp1","CUB domain containing protein 1"
"1016","chr15",100018405,100018994,590,"*","Merged-chr15-100018722-25",0,"+",NA,"Distal Intergenic",15,100038664,100219473,180810,1,"239667","uc007xqq.2",-19670,"ENSMUSG00000023026","Dip2b","disco interacting protein 2 homolog B"
"1017","chr9",64936491,64936947,457,"*","Merged-chr9-64936635-11",0,"+",NA,"Intron (uc009qcl.1/214111, intron 3 of 9)",9,64922861,64951607,28747,2,"214111","uc009qcl.1",14660,"ENSMUSG00000034452","Slc24a1","solute carrier family 24 (sodium/potassium/calcium exchanger), member 1"
"1018","chr3",52638828,52639169,342,"*","Merged-chr3-52638981-9",0,"+",NA,"Distal Intergenic",3,52739724,52776654,36931,1,"329639","uc008pek.3",-100555,"ENSMUSG00000102785","Gm2447","predicted gene 2447"
"1019","chr10",42698910,42699339,430,"*","Merged-chr10-42699170-35",0,"+",NA,"3' UTR",10,42678916,42702462,23547,1,"14628","uc007eyv.2",19994,"ENSMUSG00000038280","Ostm1","osteopetrosis associated transmembrane protein 1"
"1020","chr8",86779240,86779742,503,"*","Merged-chr8-86779479-38",0,"+",NA,"Distal Intergenic",8,86723933,86746006,22074,2,"20437","uc009mqn.3",-33234,"ENSMUSG00000036840","Siah1a","siah E3 ubiquitin protein ligase 1A"
"1021","chr17",17845386,17845815,430,"*","Merged-chr17-17845619-46",0,"+",NA,"Intron (uc008apr.2/15116, intron 4 of 4)",17,17837509,17839071,1563,1,"75202","uc008apq.1",7877,"ENSMUSG00000080316","Spaca6","sperm acrosome associated 6"
"1022","chr17",21500713,21501148,436,"*","Merged-chr17-21500914-14",0,"+",NA,"Intron (uc008aqy.4/24132, intron 3 of 4)",17,21488988,21531828,42841,1,"24132","uc008ara.4",11725,"ENSMUSG00000057409","Zfp53","zinc finger protein 53"
"1023","chr12",85288413,85288892,480,"*","Merged-chr12-85288653-36",0,"+",NA,"Promoter (<=1kb)",12,85288591,85299358,10768,1,"72350","uc007ogw.2",0,"ENSMUSG00000045064","Zc2hc1c","zinc finger, C2HC-type containing 1C"
"1024","chr11",76572762,76573213,452,"*","Merged-chr11-76573046-33",0,"+",NA,"Promoter (1-2kb)",11,76416732,76571384,154653,2,"109934","uc007kft.2",-1378,"ENSMUSG00000017631","Abr","active BCR-related gene"
"1025","chr2",158322943,158323340,398,"*","Merged-chr2-158323146-37",0,"+",NA,"Intron (uc008nqa.1/16803, intron 9 of 14)",2,158306493,158332852,26360,1,"16803","uc008nqa.1",16450,"ENSMUSG00000016024","Lbp","lipopolysaccharide binding protein"
"1026","chr18",37741895,37742410,516,"*","Merged-chr18-37742152-41",0,"+",NA,"Promoter (<=1kb)",18,37742094,37841873,99780,1,"93703","uc008eqy.2",0,"ENSMUSG00000103088","Pcdhgb6","protocadherin gamma subfamily B, 6"
"1027","chr11",82961713,82962333,621,"*","Merged-chr11-82962014-19",0,"+",NA,"Promoter (1-2kb)",11,82942341,82960681,18341,2,"76392","uc007knx.2",-1032,"ENSMUSG00000086327","Slfn5os","schlafen 5, opposite strand"
"1028","chr8",126881743,126882138,396,"*","Merged-chr8-126881934-28",0,"+",NA,"Distal Intergenic",8,126849020,126851833,2814,1,"414091","uc009nyz.1",32723,NA,"A630001O12Rik","RIKEN cDNA A630001O12 gene"
"1029","chr10",39764636,39765106,471,"*","Merged-chr10-39764888-24",0,"+",NA,"Intron (uc007ewc.1/19714, intron 2 of 13)",10,39732160,39875206,143047,1,"19714","uc007ewd.2",32476,"ENSMUSG00000019841","Rev3l","REV3 like, DNA directed polymerase zeta catalytic subunit"
"1030","chr9",64049748,64050214,467,"*","Merged-chr9-64049959-70",0,"+",NA,"Promoter (<=1kb)",9,64049829,64054100,4272,1,"68697","uc029xbt.1",0,"ENSMUSG00000097036","1110036E04Rik","RIKEN cDNA 1110036E04 gene"
"1031","chrX",150413273,150413810,538,"*","Merged-chrX-150413593-17",0,"+",NA,"Intron (uc009uof.2/382245, intron 2 of 2)",20,150408578,150440905,32328,2,"382245","uc012hqn.1",27095,"ENSMUSG00000041353","Tmem29","transmembrane protein 29"
"1032","chrX",113095686,113096224,539,"*","Merged-chrX-113096015-16",0,"+",NA,"Intron (uc009udn.1/12662, intron 8 of 14)",20,113074824,113074893,70,2,"723850","uc057asq.1",-20793,"ENSMUSG00000065510","Mir361","microRNA 361"
"1033","chr10",21946877,21947210,334,"*","Merged-chr10-21947042-21",0,"+",NA,"Intron (uc007eov.3/20393, intron 2 of 13)",10,21978672,21999903,21232,1,"20393","uc011xbf.2",-31462,"ENSMUSG00000019970","Sgk1","serum/glucocorticoid regulated kinase 1"
"1034","chr8",84985256,84985545,290,"*","Merged-chr8-84985409-5",0,"+",NA,"Distal Intergenic",8,84990595,84999706,9112,1,"170833","uc009moq.2",-5050,"ENSMUSG00000052566","Hook2","hook microtubule tethering protein 2"
"1035","chr11",78301291,78301761,471,"*","Merged-chr11-78301552-46",0,"+",NA,"Promoter (<=1kb)",11,78301591,78322454,20864,1,"54141","uc007kiv.2",0,"ENSMUSG00000002055","Spag5","sperm associated antigen 5"
"1036","chr10",88708522,88709050,529,"*","Merged-chr10-88708775-14",0,"+",NA,"Distal Intergenic",10,88729541,88731101,1561,2,"237433","uc011xlj.1",22051,"ENSMUSG00000069540","Gm4925","predicted gene 4925"
"1037","chr5",30945399,30945832,434,"*","Merged-chr5-30945613-12",0,"+",NA,"Promoter (<=1kb)",5,30933143,30945427,12285,2,"68567","uc012duh.1",0,"ENSMUSG00000029161","Cgref1","cell growth regulator with EF hand domain 1"
"1038","chr6",114901468,114901822,355,"*","Merged-chr6-114901641-18",0,"+",NA,"Intron (uc009dif.3/232334, intron 1 of 4)",6,114862090,114921752,59663,2,"232334","uc009dif.3",19930,"ENSMUSG00000030315","Vgll4","vestigial like family member 4"
"1039","chr9",15501329,15501772,444,"*","Merged-chr9-15501515-24",0,"+",NA,"Promoter (3-4kb)",9,15505218,15545260,40043,1,"170748","uc009ogc.2",-3446,"ENSMUSG00000058173","Smco4","single-pass membrane protein with coiled-coil domains 4"
"1040","chr15",85389830,85390462,633,"*","Merged-chr15-85390141-30",0,"+",NA,"Intron (uc007xdd.1/54138, intron 7 of 11)",15,85336381,85463836,127456,1,"54138","uc007xdd.1",53449,"ENSMUSG00000016541","Atxn10","ataxin 10"
"1041","chr8",77383771,77384193,423,"*","Merged-chr8-77383968-15",0,"+",NA,"Intron (uc009mhm.1/78514, intron 12 of 22)",8,77517056,77518578,1523,1,"70345","uc012ggf.1",-132863,"ENSMUSG00000097882","0610038B21Rik","RIKEN cDNA 0610038B21 gene"
"1042","chr5",114131548,114131781,234,"*","Merged-chr5-114131666-4",0,"+",NA,"Promoter (<=1kb)",5,114131993,114139321,7329,1,"22256","uc008yzh.1",-212,"ENSMUSG00000029591","Ung","uracil DNA glycosylase"
"1043","chr12",75626261,75626501,241,"*","Merged-chr12-75626384-8",0,"+",NA,"Distal Intergenic",12,75630918,75631749,832,2,"665931","uc029rtm.2",5248,NA,"Rplp2-ps1","ribosomal protein, large P2, pseudogene 1"
"1044","chr4",120854723,120855174,452,"*","Merged-chr4-120854918-43",0,"+",NA,"Promoter (<=1kb)",4,120854816,120885083,30268,1,"242662","uc008unq.1",0,"ENSMUSG00000032890","Rims3","regulating synaptic membrane exocytosis 3"
"1045","chr9",103180853,103181290,438,"*","Merged-chr9-103181088-53",0,"+",NA,"3' UTR",9,103190401,103192349,1949,2,"20818","uc009rgh.1",11059,"ENSMUSG00000032553","Srprb","signal recognition particle receptor, B subunit"
"1046","chr11",33937592,33937986,395,"*","Merged-chr11-33937790-12",0,"+",NA,"Intron (uc007ikr.3/70357, intron 1 of 7)",11,33963013,33973638,10626,1,"16533","uc007iks.2",-25027,"ENSMUSG00000020155","Kcnmb1","potassium large conductance calcium-activated channel, subfamily M, beta member 1"
"1047","chr1",38395071,38395682,612,"*","Merged-chr1-38395375-19",0,"+",NA,"Intron (uc007ast.2/16764, intron 5 of 21)",1,38175991,38627244,451254,2,"16764","uc007ast.2",231562,"ENSMUSG00000037138","Aff3","AF4/FMR2 family, member 3"
"1048","chr5",106982385,106982948,564,"*","Merged-chr5-106982609-23",0,"+",NA,"Intron (uc008ylw.2/12545, intron 11 of 11)",5,106964933,106984439,19507,1,"12545","uc012eal.2",17452,"ENSMUSG00000029283","Cdc7","cell division cycle 7 (S. cerevisiae)"
"1049","chr9",45207371,45207914,544,"*","Merged-chr9-45207568-21",0,"+",NA,"Promoter (3-4kb)",9,45172726,45204075,31350,2,"214523","uc009pfj.1",-3296,"ENSMUSG00000032091","Tmprss4","transmembrane protease, serine 4"
"1050","chr16",45413522,45413790,269,"*","Merged-chr16-45413665-6",0,"+",NA,"Promoter (4-5kb)",16,45407194,45409053,1860,2,"17470","uc007zio.1",-4469,"ENSMUSG00000022661","Cd200","CD200 antigen"
"1051","chr9",96392072,96392335,264,"*","Merged-chr9-96392188-6",0,"+",NA,"Distal Intergenic",9,96332673,96364299,31627,2,"11933","uc009rck.3",-27773,"ENSMUSG00000032412","Atp1b3","ATPase, Na+/K+ transporting, beta 3 polypeptide"
"1052","chr17",44766213,44766882,670,"*","Merged-chr17-44766563-39",0,"+",NA,"Intron (uc008cqa.3/12393, intron 1 of 7)",17,44777171,44924831,147661,1,"109115","uc008cqe.1",-10289,"ENSMUSG00000038954","Supt3","suppressor of Ty 3"
"1053","chr3",100561621,100562917,1297,"*","Merged-chr3-100562320-83",0,"+",NA,"3' UTR",3,100471536,100489192,17657,2,"74645","uc008qqu.2",-72429,"ENSMUSG00000044468","Tent5c","terminal nucleotidyltransferase 5C"
"1054","chr17",28308773,28309202,430,"*","Merged-chr17-28308963-14",0,"+",NA,"Promoter (4-5kb)",17,28313530,28326571,13042,1,"72775","uc008bqo.2",-4328,"ENSMUSG00000007570","Fance","Fanconi anemia, complementation group E"
"1055","chr4",102584692,102585070,379,"*","Merged-chr4-102584866-14",0,"+",NA,"Promoter (2-3kb)",4,102587558,102607262,19705,1,"18578","uc012dhn.1",-2488,"ENSMUSG00000028525","Pde4b","phosphodiesterase 4B, cAMP specific"
"1056","chr11",60032591,60033040,450,"*","Merged-chr11-60032831-21",0,"+",NA,"Promoter (3-4kb)",11,59970614,60037005,66392,2,"18618","uc007jfi.2",3965,"ENSMUSG00000000301","Pemt","phosphatidylethanolamine N-methyltransferase"
"1057","chr11",78176341,78177019,679,"*","Merged-chr11-78176743-59",0,"+",NA,"Promoter (<=1kb)",11,78166106,78176666,10561,2,"140859","uc007kih.2",0,"ENSMUSG00000017405","Nek8","NIMA (never in mitosis gene a)-related expressed kinase 8"
"1058","chr11",4318006,4318534,529,"*","Merged-chr11-4318297-27",0,"+",NA,"Distal Intergenic",11,4266796,4272514,5719,1,"16878","uc007huu.2",51210,"ENSMUSG00000034394","Lif","leukemia inhibitory factor"
"1059","chr1",55430275,55430903,629,"*","Merged-chr1-55430665-40",0,"+",NA,"Intron (uc007ban.2/227120, intron 1 of 5)",1,55405946,55754285,348340,1,"227120","uc007ban.2",24329,"ENSMUSG00000038349","Plcl1","phospholipase C-like 1"
"1060","chr2",13132481,13133216,736,"*","Merged-chr2-13132891-60",0,"+",NA,"Intron (uc008ijw.2/20163, intron 8 of 8)",2,13001887,13010864,8978,2,"227580","uc008ijv.1",-121617,"ENSMUSG00000049630","C1ql3","C1q-like 3"
"1061","chr9",65032804,65033076,273,"*","Merged-chr9-65032939-2",0,"+",NA,"Promoter (<=1kb)",9,65032778,65082651,49874,1,"74388","uc009qcr.1",26,"ENSMUSG00000032393","Dpp8","dipeptidylpeptidase 8"
"1062","chr3",135629975,135630326,352,"*","Merged-chr3-135630164-7",0,"+",NA,"Intron (uc012cyg.1/18033, intron 6 of 24)",3,135584655,135608446,23792,2,"18033","uc008rlw.1",-21529,"ENSMUSG00000028163","Nfkb1","nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105"
"1063","chr12",112628870,112629516,647,"*","Merged-chr12-112629266-49",0,"+",NA,"Intron (uc007peu.2/11565, intron 2 of 12)",12,112620047,112641355,21309,1,"11565","uc011yvf.1",8823,"ENSMUSG00000011148","Adssl1","adenylosuccinate synthetase like 1"
"1064","chr9",21853485,21854349,865,"*","Merged-chr9-21853979-18",0,"+",NA,"Promoter (<=1kb)",9,21843631,21852635,9005,2,"319899","uc009omt.1",-850,"ENSMUSG00000032198","Dock6","dedicator of cytokinesis 6"
"1065","chr17",57098442,57098800,359,"*","Merged-chr17-57098619-14",0,"+",NA,"Intron (uc008deb.2/100169874, intron 3 of 3)",17,57105385,57107757,2373,1,"21950","uc008ded.1",-6585,"ENSMUSG00000035678","Tnfsf9","tumor necrosis factor (ligand) superfamily, member 9"
"1066","chr11",23855398,23856657,1260,"*","Merged-chr11-23856040-68",0,"+",NA,"Distal Intergenic",11,23862646,23895270,32625,2,"216578","uc007ifp.2",38613,"ENSMUSG00000020273","Papolg","poly(A) polymerase gamma"
"1067","chr12",69367632,69367901,270,"*","Merged-chr12-69367768-3",0,"+",NA,"Promoter (4-5kb)",12,69372150,69375980,3831,1,"11845","uc007nsj.1",-4249,"ENSMUSG00000044147","Arf6","ADP-ribosylation factor 6"
"1068","chr7",137407488,137407809,322,"*","Merged-chr7-137407650-3",0,"+",NA,"Promoter (2-3kb)",7,137375569,137410756,35188,2,"77252","uc009ket.2",2947,"ENSMUSG00000040139","9430038I01Rik","RIKEN cDNA 9430038I01 gene"
"1069","chr13",101712072,101712326,255,"*","Merged-chr13-101712210-7",0,"+",NA,"Intron (uc007rrt.3/18708, intron 2 of 15)",13,101688979,101694599,5621,2,"18708","uc007rru.1",-17473,"ENSMUSG00000041417","Pik3r1","phosphoinositide-3-kinase regulatory subunit 1"
"1070","chr9",36979747,36980049,303,"*","Merged-chr9-36979887-6",0,"+",NA,"Intron (uc009oue.3/208076, intron 3 of 12)",9,36843662,36878640,34979,1,"235180","uc009oud.1",136085,"ENSMUSG00000032118","Fez1","fasciculation and elongation protein zeta 1 (zygin I)"
"1071","chr1",91095202,91095683,482,"*","Merged-chr1-91095433-53",0,"+",NA,"Intron (uc007bzp.2/16978, intron 8 of 12)",1,91111213,91117322,6110,1,"16978","uc007bzu.2",-15530,"ENSMUSG00000026305","Lrrfip1","leucine rich repeat (in FLII) interacting protein 1"
"1072","chr1",180252613,180253069,457,"*","Merged-chr1-180252895-14",0,"+",NA,"Promoter (3-4kb)",1,180227004,180256300,29297,2,"19165","uc007dwd.2",3231,"ENSMUSG00000010609","Psen2","presenilin 2"
"1073","chr13",119649226,119649649,424,"*","Merged-chr13-119649440-22",0,"+",NA,"Intron (uc007sal.2/56838, intron 2 of 2)",13,119623819,119654359,30541,1,"56838","uc007sal.2",25407,"ENSMUSG00000074715","Ccl28","chemokine (C-C motif) ligand 28"
"1074","chr5",107840630,107841008,379,"*","Merged-chr5-107840807-27",0,"+",NA,"Intron (uc008ynb.1/14020, intron 2 of 17)",5,107830162,107831777,1616,1,"73318","uc008yng.2",10468,"ENSMUSG00000063447","Ube2d2b","ubiquitin-conjugating enzyme E2D 2B"
