#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR3576--MA0036.3.GATA2	chr3	101800464	101800474	+	0.000	0.000	Merged-chr3-101800601-48
NR611--MA0036.3.GATA2	chr10	85359514	85359524	+	0.000	0.000	Merged-chr10-85359625-39
NR1240--MA0766.1.GATA5	chr12	72976850	72976857	+	0.000	0.000	Merged-chr12-72976950-23
NR1025--MA0036.3.GATA2	chr11	98497544	98497554	+	0.000	0.000	Merged-chr11-98497586-22
NR1310--MA0140.2.GATA1::TAL1	chr12	107146228	107146245	-	0.000	0.000	Merged-chr12-107146318-15
NR2483--MA0037.3.GATA3	chr17	47521794	47521801	+	0.000	0.000	Merged-chr17-47521683-42
NR5789--MA0766.1.GATA5	chr9	118686280	118686287	-	0.000	0.000	Merged-chr9-118686441-13
NR1548--MA0036.3.GATA2	chr13	102665864	102665874	+	0.000	0.000	Merged-chr13-102665756-69
NR2217--MA0035.3.Gata1	chr16	56800671	56800681	+	0.000	0.000	Merged-chr16-56800625-33
NR2592--MA0037.3.GATA3	chr17	84633653	84633660	-	0.000	0.000	Merged-chr17-84633706-27
NR1211--MA0482.1.Gata4	chr12	55388541	55388551	+	0.000	0.000	Merged-chr12-55388568-28
NR799--MA0037.3.GATA3	chr11	30166380	30166387	+	0.000	0.000	Merged-chr11-30166468-16
NR3029--MA0140.2.GATA1::TAL1	chr2	44528755	44528772	+	0.000	0.000	Merged-chr2-44528768-19
NR3347--MA0766.1.GATA5	chr2	158666718	158666725	+	0.000	0.000	Merged-chr2-158666771-26
NR4304--MA1104.1.GATA6	chr5	110274317	110274329	-	0.000	0.000	Merged-chr5-110274346-15
NR3590--MA0140.2.GATA1::TAL1	chr3	105815405	105815422	-	0.000	0.000	Merged-chr3-105815563-53
NR1766--MA0036.3.GATA2	chr14	54042517	54042527	+	0.000	0.000	Merged-chr14-54042366-24
NR3431--MA1104.1.GATA6	chr3	33956364	33956376	+	0.000	0.000	Merged-chr3-33956471-94
NR5864--MA0766.1.GATA5	chrX	134843332	134843339	+	0.000	0.000	Merged-chrX-134843146-21
NR5726--MA0482.1.Gata4	chr9	100522270	100522280	-	0.000	0.000	Merged-chr9-100522209-27
NR3632--MA0140.2.GATA1::TAL1	chr3	121689276	121689293	-	0.000	0.000	Merged-chr3-121689232-23
NR68--MA0037.3.GATA3	chr1	62829840	62829847	+	0.000	0.000	Merged-chr1-62829921-36
NR5472--MA1104.1.GATA6	chr9	15029162	15029174	+	0.000	0.000	Merged-chr9-15029277-27
NR4870--MA0037.3.GATA3	chr7	28825468	28825475	+	0.000	0.000	Merged-chr7-28825504-28
NR1094--MA0036.3.GATA2	chr11	113788692	113788702	+	0.000	0.000	Merged-chr11-113788685-32
NR4360--MA0037.3.GATA3	chr5	129715422	129715429	-	0.000	0.000	Merged-chr5-129715582-48
NR5504--MA1104.1.GATA6	chr9	32592068	32592080	-	0.000	0.000	Merged-chr9-32592064-58
NR887--MA0037.3.GATA3	chr11	58948841	58948848	+	0.000	0.000	Merged-chr11-58948790-70
NR5782--MA0482.1.Gata4	chr9	118167963	118167973	+	0.000	0.000	Merged-chr9-118167872-33
NR3218--MA0037.3.GATA3	chr2	127923473	127923480	-	0.000	0.000	Merged-chr2-127923410-36
NR5543--MA0482.1.Gata4	chr9	47739255	47739265	+	0.000	0.000	Merged-chr9-47739490-10
NR5052--MA0036.3.GATA2	chr7	109768818	109768828	-	0.000	0.000	Merged-chr7-109768884-10
NR1102--MA0766.1.GATA5	chr11	114883356	114883363	+	0.000	0.000	Merged-chr11-114883420-19
NR4230--MA0037.3.GATA3	chr5	64472608	64472615	-	0.000	0.000	Merged-chr5-64472447-77
NR5785--MA0035.3.Gata1	chr9	118167962	118167972	+	0.000	0.000	Merged-chr9-118167872-33
NR1140--MA0035.3.Gata1	chr12	3441669	3441679	+	0.000	0.000	Merged-chr12-3441534-29
NR5368--MA0037.3.GATA3	chr8	115064800	115064807	-	0.000	0.000	Merged-chr8-115064848-48
NR2307--MA0482.1.Gata4	chr16	94374312	94374322	+	0.000	0.000	Merged-chr16-94374445-4
NR3191--MA0482.1.Gata4	chr2	122138271	122138281	+	0.000	0.000	Merged-chr2-122138123-26
NR5793--MA0036.3.GATA2	chr9	120030124	120030134	+	0.000	0.000	Merged-chr9-120030028-3
NR1389--MA0037.3.GATA3	chr13	15936373	15936380	+	0.000	0.000	Merged-chr13-15936339-55
NR2169--MA0035.3.Gata1	chr16	44339554	44339564	+	0.000	0.000	Merged-chr16-44339420-21
NR1638--MA0766.1.GATA5	chr14	14019694	14019701	+	0.000	0.000	Merged-chr14-14019640-26
NR5455--MA0766.1.GATA5	chr9	5311522	5311529	-	0.000	0.000	Merged-chr9-5311572-34
NR3156--MA0766.1.GATA5	chr2	103424794	103424801	-	0.000	0.000	Merged-chr2-103424790-20
NR3146--MA0036.3.GATA2	chr2	92192027	92192037	-	0.000	0.000	Merged-chr2-92192158-30
NR3797--MA1104.1.GATA6	chr4	11610146	11610158	+	0.000	0.000	Merged-chr4-11610147-18
NR4843--MA0036.3.GATA2	chr7	19836986	19836996	+	0.000	0.000	Merged-chr7-19837080-20
NR1333--MA0766.1.GATA5	chr12	112606011	112606018	-	0.000	0.000	Merged-chr12-112605824-36
NR5334--MA1104.1.GATA6	chr8	96552510	96552522	-	0.000	0.000	Merged-chr8-96552694-31
NR322--MA0037.3.GATA3	chr1	171102487	171102494	+	0.000	0.000	Merged-chr1-171102589-142
NR5883--MA0482.1.Gata4	chrX	166329313	166329323	+	0.000	0.000	Merged-chrX-166329162-24
NR3536--MA0766.1.GATA5	chr3	84654326	84654333	+	0.000	0.000	Merged-chr3-84654205-56
NR5288--MA0035.3.Gata1	chr8	69206540	69206550	-	0.000	0.000	Merged-chr8-69206595-20
NR643--MA0035.3.Gata1	chr10	95746062	95746072	+	0.000	0.000	Merged-chr10-95746044-53
NR1533--MA0035.3.Gata1	chr13	100576093	100576103	-	0.000	0.000	Merged-chr13-100576105-29
NR5810--MA0037.3.GATA3	chrX	11664675	11664682	-	0.000	0.000	Merged-chrX-11664686-45
NR1082--MA0140.2.GATA1::TAL1	chr11	108910991	108911008	+	0.000	0.000	Merged-chr11-108910906-74
NR2663--MA0766.1.GATA5	chr18	50014639	50014646	+	0.000	0.000	Merged-chr18-50014584-52
NR1212--MA1104.1.GATA6	chr12	55388539	55388551	-	0.000	0.000	Merged-chr12-55388568-28
NR5787--MA0482.1.Gata4	chr9	118686280	118686290	+	0.000	0.000	Merged-chr9-118686441-13
NR2037--MA0140.2.GATA1::TAL1	chr15	80743668	80743685	-	0.000	0.000	Merged-chr15-80743505-96
NR3221--MA0036.3.GATA2	chr2	127923472	127923482	+	0.000	0.000	Merged-chr2-127923410-36
NR3026--MA0766.1.GATA5	chr2	43737594	43737601	+	0.000	0.000	Merged-chr2-43737811-44
NR3964--MA0482.1.Gata4	chr4	95461624	95461634	+	0.000	0.000	Merged-chr4-95461696-1
NR4379--MA0140.2.GATA1::TAL1	chr5	139803999	139804016	+	0.000	0.000	Merged-chr5-139804020-21
NR2446--MA0037.3.GATA3	chr17	32350601	32350608	-	0.000	0.000	Merged-chr17-32350599-47
NR2900--MA0766.1.GATA5	chr19	34299574	34299581	-	0.000	0.000	Merged-chr19-34299504-34
NR2638--MA0140.2.GATA1::TAL1	chr18	46013357	46013374	-	0.000	0.000	Merged-chr18-46013388-48
NR1640--MA0140.2.GATA1::TAL1	chr14	15096982	15096999	+	0.000	0.000	Merged-chr14-15097074-5
NR5727--MA1104.1.GATA6	chr9	100522270	100522282	+	0.000	0.000	Merged-chr9-100522209-27
NR4832--MA0766.1.GATA5	chr7	6127302	6127309	-	0.000	0.000	Merged-chr7-6127268-44
NR2167--MA0140.2.GATA1::TAL1	chr16	42910230	42910247	+	0.000	0.000	Merged-chr16-42910111-17
NR4189--MA0035.3.Gata1	chr5	32950841	32950851	+	0.000	0.000	Merged-chr5-32950856-18
NR1697--MA0036.3.GATA2	chr14	27562727	27562737	-	0.000	0.000	Merged-chr14-27562668-44
NR1491--MA0140.2.GATA1::TAL1	chr13	92274558	92274575	+	0.000	0.000	Merged-chr13-92274719-16
NR2284--MA0037.3.GATA3	chr16	91917849	91917856	-	0.000	0.000	Merged-chr16-91917917-41
NR5836--MA1104.1.GATA6	chrX	42399487	42399499	+	0.000	0.000	Merged-chrX-42399563-21
NR3106--MA0482.1.Gata4	chr2	76109735	76109745	+	0.000	0.000	Merged-chr2-76109876-10
NR5371--MA0036.3.GATA2	chr8	115064799	115064809	+	0.000	0.000	Merged-chr8-115064848-48
NR348--MA0037.3.GATA3	chr1	184320778	184320785	-	0.000	0.000	Merged-chr1-184320852-2
NR1206--MA0036.3.GATA2	chr12	55049952	55049962	+	0.000	0.000	Merged-chr12-55050089-62
NR5699--MA0766.1.GATA5	chr9	89842486	89842493	+	0.000	0.000	Merged-chr9-89842601-13
NR3994--MA1104.1.GATA6	chr4	108327189	108327201	+	0.000	0.000	Merged-chr4-108327172-14
NR5546--MA0036.3.GATA2	chr9	47739254	47739264	+	0.000	0.000	Merged-chr9-47739490-10
NR4248--MA0037.3.GATA3	chr5	90760544	90760551	+	0.000	0.000	Merged-chr5-90760417-1
NR4519--MA0037.3.GATA3	chr6	58640340	58640347	-	0.000	0.000	Merged-chr6-58640552-47
NR3348--MA0035.3.Gata1	chr2	158666716	158666726	-	0.000	0.000	Merged-chr2-158666771-26
NR5413--MA0766.1.GATA5	chr8	122533230	122533237	+	0.000	0.000	Merged-chr8-122533289-14
NR5241--MA0036.3.GATA2	chr8	34398055	34398065	+	0.000	0.000	Merged-chr8-34397971-66
NR1777--MA0035.3.Gata1	chr14	54176683	54176693	-	0.000	0.000	Merged-chr14-54176715-16
NR786--MA0036.3.GATA2	chr11	8524116	8524126	+	0.000	0.000	Merged-chr11-8524008-23
NR5865--MA0035.3.Gata1	chrX	134843330	134843340	-	0.000	0.000	Merged-chrX-134843146-21
NR2985--MA0140.2.GATA1::TAL1	chr2	18939004	18939021	-	0.000	0.000	Merged-chr2-18939077-26
NR1482--MA0482.1.Gata4	chr13	85479646	85479656	-	0.000	0.000	Merged-chr13-85479573-23
NR1277--MA0482.1.Gata4	chr12	89719509	89719519	-	0.000	0.000	Merged-chr12-89719457-81
NR507--MA0140.2.GATA1::TAL1	chr10	59430906	59430923	+	0.000	0.000	Merged-chr10-59431050-41
NR5544--MA1104.1.GATA6	chr9	47739248	47739260	-	0.000	0.000	Merged-chr9-47739490-10
NR4715--MA0766.1.GATA5	chr6	128286051	128286058	+	0.000	0.000	Merged-chr6-128286104-14
NR2831--MA0482.1.Gata4	chr19	14286730	14286740	+	0.000	0.000	Merged-chr19-14286604-14
NR2441--MA0035.3.Gata1	chr17	28701304	28701314	+	0.000	0.000	Merged-chr17-28701389-22
NR3608--MA0482.1.Gata4	chr3	115704680	115704690	-	0.000	0.000	Merged-chr3-115704719-34
NR3226--MA0036.3.GATA2	chr2	128366016	128366026	-	0.000	0.000	Merged-chr2-128365920-27
NR1600--MA0140.2.GATA1::TAL1	chr13	115131618	115131635	-	0.000	0.000	Merged-chr13-115131589-24
NR242--MA0036.3.GATA2	chr1	130850655	130850665	+	0.000	0.000	Merged-chr1-130850632-20
NR2308--MA1104.1.GATA6	chr16	94374310	94374322	-	0.000	0.000	Merged-chr16-94374445-4
NR3192--MA1104.1.GATA6	chr2	122138269	122138281	-	0.000	0.000	Merged-chr2-122138123-26
NR4336--MA0037.3.GATA3	chr5	120648693	120648700	-	0.000	0.000	Merged-chr5-120648871-127
NR2656--MA0037.3.GATA3	chr18	49982268	49982275	-	0.000	0.000	Merged-chr18-49982392-61
NR1004--MA0482.1.Gata4	chr11	88455551	88455561	+	0.000	0.000	Merged-chr11-88455545-42
NR1137--MA0035.3.Gata1	chr12	3427691	3427701	+	0.000	0.000	Merged-chr12-3427631-4
NR5538--MA0036.3.GATA2	chr9	45954322	45954332	+	0.000	0.000	Merged-chr9-45954380-16
NR2834--MA0035.3.Gata1	chr19	14286729	14286739	+	0.000	0.000	Merged-chr19-14286604-14
NR1113--MA0482.1.Gata4	chr11	116782936	116782946	+	0.000	0.000	Merged-chr11-116782885-34
NR1687--MA1104.1.GATA6	chr14	27268426	27268438	+	0.000	0.000	Merged-chr14-27268313-23
NR5596--MA0482.1.Gata4	chr9	64734371	64734381	-	0.000	0.000	Merged-chr9-64734445-5
NR4880--MA0766.1.GATA5	chr7	30280502	30280509	+	0.000	0.000	Merged-chr7-30280528-94
NR4234--MA0140.2.GATA1::TAL1	chr5	64472609	64472626	+	0.000	0.000	Merged-chr5-64472447-77
NR4251--MA0036.3.GATA2	chr5	90760542	90760552	-	0.000	0.000	Merged-chr5-90760417-1
NR511--MA1104.1.GATA6	chr10	59958196	59958208	-	0.000	0.000	Merged-chr10-59958273-13
NR1103--MA0035.3.Gata1	chr11	114883354	114883364	-	0.000	0.000	Merged-chr11-114883420-19
NR146--MA0140.2.GATA1::TAL1	chr1	85953391	85953408	+	0.000	0.000	Merged-chr1-85953523-25
NR5884--MA1104.1.GATA6	chrX	166329311	166329323	-	0.000	0.000	Merged-chrX-166329162-24
NR3154--MA0482.1.Gata4	chr2	103424794	103424804	+	0.000	0.000	Merged-chr2-103424790-20
NR465--MA0035.3.Gata1	chr10	39991287	39991297	+	0.000	0.000	Merged-chr10-39991173-41
NR2504--MA0766.1.GATA5	chr17	52484088	52484095	+	0.000	0.000	Merged-chr17-52484066-25
NR3952--MA0037.3.GATA3	chr4	87998329	87998336	+	0.000	0.000	Merged-chr4-87998098-18
NR5788--MA1104.1.GATA6	chr9	118686278	118686290	-	0.000	0.000	Merged-chr9-118686441-13
NR5470--MA0037.3.GATA3	chr9	15029165	15029172	+	0.000	0.000	Merged-chr9-15029277-27
NR2860--MA0140.2.GATA1::TAL1	chr19	27124582	27124599	-	0.000	0.000	Merged-chr19-27124375-9
NR3965--MA1104.1.GATA6	chr4	95461622	95461634	-	0.000	0.000	Merged-chr4-95461696-1
NR1639--MA0035.3.Gata1	chr14	14019692	14019702	-	0.000	0.000	Merged-chr14-14019640-26
NR2902--MA0140.2.GATA1::TAL1	chr19	34306798	34306815	+	0.000	0.000	Merged-chr19-34306924-50
NR5456--MA0035.3.Gata1	chr9	5311521	5311531	+	0.000	0.000	Merged-chr9-5311572-34
NR1344--MA0482.1.Gata4	chr12	118255859	118255869	-	0.000	0.000	Merged-chr12-118255780-45
NR4060--MA0035.3.Gata1	chr4	145200596	145200606	-	0.000	0.000	Merged-chr4-145200481-37
NR2560--MA0766.1.GATA5	chr17	73222299	73222306	-	0.000	0.000	Merged-chr17-73222261-20
NR3157--MA0035.3.Gata1	chr2	103424793	103424803	+	0.000	0.000	Merged-chr2-103424790-20
NR1775--MA1104.1.GATA6	chr14	54176682	54176694	+	0.000	0.000	Merged-chr14-54176715-16
NR1523--MA0037.3.GATA3	chr13	100576095	100576102	+	0.000	0.000	Merged-chr13-100576105-29
NR624--MA0766.1.GATA5	chr10	94116420	94116427	+	0.000	0.000	Merged-chr10-94116374-33
NR3537--MA0035.3.Gata1	chr3	84654324	84654334	-	0.000	0.000	Merged-chr3-84654205-56
NR876--MA0766.1.GATA5	chr11	57718096	57718103	-	0.000	0.000	Merged-chr11-57718202-6
NR3308--MA0482.1.Gata4	chr2	150667354	150667364	-	0.000	0.000	Merged-chr2-150667676-130
NR2321--MA0766.1.GATA5	chr16	96032523	96032530	-	0.000	0.000	Merged-chr16-96032531-16
NR2968--MA0140.2.GATA1::TAL1	chr2	9867377	9867394	+	0.000	0.000	Merged-chr2-9867507-76
NR4615--MA0035.3.Gata1	chr6	88924963	88924973	-	0.000	0.000	Merged-chr6-88924833-5
NR1147--MA0766.1.GATA5	chr12	15967871	15967878	+	0.000	0.000	Merged-chr12-15967723-42
NR800--MA0482.1.Gata4	chr11	30166377	30166387	-	0.000	0.000	Merged-chr11-30166468-16
NR4524--MA0766.1.GATA5	chr6	58832867	58832874	-	0.000	0.000	Merged-chr6-58832889-39
NR2911--MA0482.1.Gata4	chr19	40818905	40818915	+	0.000	0.000	Merged-chr19-40819012-30
NR4495--MA0036.3.GATA2	chr6	41104185	41104195	-	0.000	0.000	Merged-chr6-41104184-15
NR3398--MA0482.1.Gata4	chr2	174018223	174018233	-	0.000	0.000	Merged-chr2-174018150-40
NR704--MA0482.1.Gata4	chr10	120183062	120183072	+	0.000	0.000	Merged-chr10-120183053-23
NR1052--MA0482.1.Gata4	chr11	101641791	101641801	+	0.000	0.000	Merged-chr11-101641901-72
NR2901--MA0035.3.Gata1	chr19	34299573	34299583	+	0.000	0.000	Merged-chr19-34299504-34
NR1483--MA1104.1.GATA6	chr13	85479646	85479658	+	0.000	0.000	Merged-chr13-85479573-23
NR1099--MA0482.1.Gata4	chr11	114883353	114883363	-	0.000	0.000	Merged-chr11-114883420-19
NR1278--MA1104.1.GATA6	chr12	89719509	89719521	+	0.000	0.000	Merged-chr12-89719457-81
NR4833--MA0035.3.Gata1	chr7	6127301	6127311	+	0.000	0.000	Merged-chr7-6127268-44
NR2586--MA0766.1.GATA5	chr17	80323832	80323839	-	0.000	0.000	Merged-chr17-80323753-51
NR1135--MA1104.1.GATA6	chr12	3427690	3427702	-	0.000	0.000	Merged-chr12-3427631-4
NR2832--MA1104.1.GATA6	chr19	14286728	14286740	-	0.000	0.000	Merged-chr19-14286604-14
NR4113--MA0036.3.GATA2	chr5	3887082	3887092	-	0.000	0.000	Merged-chr5-3887091-30
NR3609--MA1104.1.GATA6	chr3	115704680	115704692	+	0.000	0.000	Merged-chr3-115704719-34
NR2714--MA0766.1.GATA5	chr18	70599055	70599062	-	0.000	0.000	Merged-chr18-70598988-36
NR3887--MA0482.1.Gata4	chr4	59275687	59275697	-	0.000	0.000	Merged-chr4-59275689-14
NR160--MA0036.3.GATA2	chr1	90677874	90677884	+	0.000	0.000	Merged-chr1-90677857-31
NR2914--MA0035.3.Gata1	chr19	40818904	40818914	+	0.000	0.000	Merged-chr19-40819012-30
NR5599--MA0036.3.GATA2	chr9	64779819	64779829	-	0.000	0.000	Merged-chr9-64779927-39
NR3329--MA0766.1.GATA5	chr2	153147906	153147913	+	0.000	0.000	Merged-chr2-153147891-25
NR3319--MA0036.3.GATA2	chr2	150748923	150748933	-	0.000	0.000	Merged-chr2-150749158-47
NR5332--MA0037.3.GATA3	chr8	96552512	96552519	-	0.000	0.000	Merged-chr8-96552694-31
NR5840--MA0140.2.GATA1::TAL1	chrX	42399479	42399496	-	0.000	0.000	Merged-chrX-42399563-21
NR515--MA0140.2.GATA1::TAL1	chr10	59958199	59958216	+	0.000	0.000	Merged-chr10-59958273-13
NR2456--MA0766.1.GATA5	chr17	34196618	34196625	-	0.000	0.000	Merged-chr17-34196730-34
NR3428--MA0036.3.GATA2	chr3	28318056	28318066	+	0.000	0.000	Merged-chr3-28318064-9
NR2133--MA0035.3.Gata1	chr16	23175122	23175132	-	0.000	0.000	Merged-chr16-23175130-44
NR725--MA0766.1.GATA5	chr10	128504783	128504790	+	0.000	0.000	Merged-chr10-128504918-39
NR1210--MA0037.3.GATA3	chr12	55388541	55388548	-	0.000	0.000	Merged-chr12-55388568-28
NR2294--MA0766.1.GATA5	chr16	92641313	92641320	+	0.000	0.000	Merged-chr16-92641253-41
NR1114--MA1104.1.GATA6	chr11	116782934	116782946	-	0.000	0.000	Merged-chr11-116782885-34
NR2361--MA0482.1.Gata4	chr17	8240358	8240368	+	0.000	0.000	Merged-chr17-8240496-17
NR2151--MA0766.1.GATA5	chr16	33073043	33073050	+	0.000	0.000	Merged-chr16-33073178-28
NR5821--MA0037.3.GATA3	chrX	13461670	13461677	+	0.000	0.000	Merged-chrX-13461805-52
NR2884--MA0482.1.Gata4	chr19	32998969	32998979	-	0.000	0.000	Merged-chr19-32999080-29
NR4716--MA0035.3.Gata1	chr6	128286049	128286059	-	0.000	0.000	Merged-chr6-128286104-14
NR5183--MA1104.1.GATA6	chr8	4507729	4507741	+	0.000	0.000	Merged-chr8-4507701-32
NR2945--MA0766.1.GATA5	chr19	59926171	59926178	-	0.000	0.000	Merged-chr19-59926305-20
NR2080--MA0035.3.Gata1	chr15	99276190	99276200	-	0.000	0.000	Merged-chr15-99276334-34
NR1930--MA0140.2.GATA1::TAL1	chr14	120830557	120830574	-	0.000	0.000	Merged-chr14-120830600-27
NR2316--MA0036.3.GATA2	chr16	95798613	95798623	+	0.000	0.000	Merged-chr16-95798581-80
NR5725--MA0037.3.GATA3	chr9	100522273	100522280	+	0.000	0.000	Merged-chr9-100522209-27
NR4283--MA0035.3.Gata1	chr5	100675029	100675039	+	0.000	0.000	Merged-chr5-100675060-26
NR662--MA0036.3.GATA2	chr10	96204410	96204420	+	0.000	0.000	Merged-chr10-96204406-28
NR5655--MA0482.1.Gata4	chr9	78024981	78024991	+	0.000	0.000	Merged-chr9-78024957-31
NR1076--MA0036.3.GATA2	chr11	108910989	108910999	+	0.000	0.000	Merged-chr11-108910906-74
NR938--MA0035.3.Gata1	chr11	70055842	70055852	+	0.000	0.000	Merged-chr11-70055831-9
NR2897--MA0482.1.Gata4	chr19	34299574	34299584	+	0.000	0.000	Merged-chr19-34299504-34
NR1332--MA0037.3.GATA3	chr12	112606011	112606018	-	0.000	0.000	Merged-chr12-112605824-36
NR2778--MA0035.3.Gata1	chr19	5088431	5088441	+	0.000	0.000	Merged-chr19-5088339-71
NR4628--MA0036.3.GATA2	chr6	97523240	97523250	+	0.000	0.000	Merged-chr6-97523334-26
NR4613--MA1104.1.GATA6	chr6	88924962	88924974	+	0.000	0.000	Merged-chr6-88924833-5
NR2906--MA0035.3.Gata1	chr19	37523910	37523920	-	0.000	0.000	Merged-chr19-37523720-44
NR4020--MA0482.1.Gata4	chr4	126103849	126103859	+	0.000	0.000	Merged-chr4-126103759-104
NR2805--MA0036.3.GATA2	chr19	9899582	9899592	+	0.000	0.000	Merged-chr19-9899505-60
NR2611--MA0482.1.Gata4	chr18	12643197	12643207	+	0.000	0.000	Merged-chr18-12643158-2
NR239--MA0140.2.GATA1::TAL1	chr1	128771002	128771019	-	0.000	0.000	Merged-chr1-128770934-28
NR3025--MA1104.1.GATA6	chr2	43737591	43737603	+	0.000	0.000	Merged-chr2-43737811-44
NR1074--MA1104.1.GATA6	chr11	108910988	108911000	-	0.000	0.000	Merged-chr11-108910906-74
NR1345--MA1104.1.GATA6	chr12	118255859	118255871	+	0.000	0.000	Merged-chr12-118255780-45
NR4400--MA0482.1.Gata4	chr5	143133104	143133114	+	0.000	0.000	Merged-chr5-143133108-49
NR4881--MA0035.3.Gata1	chr7	30280500	30280510	-	0.000	0.000	Merged-chr7-30280528-94
NR2515--MA0482.1.Gata4	chr17	63404210	63404220	-	0.000	0.000	Merged-chr17-63404255-16
NR1546--MA0482.1.Gata4	chr13	102665865	102665875	+	0.000	0.000	Merged-chr13-102665756-69
NR1454--MA1104.1.GATA6	chr13	58475753	58475765	-	0.000	0.000	Merged-chr13-58475654-27
NR3544--MA0140.2.GATA1::TAL1	chr3	89456842	89456859	-	0.000	0.000	Merged-chr3-89456979-12
NR4262--MA0035.3.Gata1	chr5	92375271	92375281	-	0.000	0.000	Merged-chr5-92375346-95
NR2582--MA0035.3.Gata1	chr17	80062159	80062169	+	0.000	0.000	Merged-chr17-80062114-120
NR2631--MA0140.2.GATA1::TAL1	chr18	39519323	39519340	+	0.000	0.000	Merged-chr18-39519499-76
NR2353--MA0482.1.Gata4	chr17	7927890	7927900	+	0.000	0.000	Merged-chr17-7928003-98
NR2624--MA0482.1.Gata4	chr18	34783579	34783589	+	0.000	0.000	Merged-chr18-34783714-45
NR2234--MA0035.3.Gata1	chr16	58670209	58670219	+	0.000	0.000	Merged-chr16-58670422-58
NR2505--MA0035.3.Gata1	chr17	52484086	52484096	-	0.000	0.000	Merged-chr17-52484066-25
NR3309--MA1104.1.GATA6	chr2	150667354	150667366	+	0.000	0.000	Merged-chr2-150667676-130
NR2910--MA0140.2.GATA1::TAL1	chr19	40477853	40477870	+	0.000	0.000	Merged-chr19-40477844-34
NR801--MA1104.1.GATA6	chr11	30166377	30166389	+	0.000	0.000	Merged-chr11-30166468-16
NR2937--MA0766.1.GATA5	chr19	57116941	57116948	+	0.000	0.000	Merged-chr19-57117009-44
NR4023--MA0035.3.Gata1	chr4	126103848	126103858	+	0.000	0.000	Merged-chr4-126103759-104
NR2912--MA1104.1.GATA6	chr19	40818903	40818915	-	0.000	0.000	Merged-chr19-40819012-30
NR1288--MA0482.1.Gata4	chr12	99773788	99773798	+	0.000	0.000	Merged-chr12-99773885-16
NR2252--MA0766.1.GATA5	chr16	76679372	76679379	-	0.000	0.000	Merged-chr16-76679194-37
NR1078--MA0766.1.GATA5	chr11	108910990	108910997	-	0.000	0.000	Merged-chr11-108910906-74
NR1339--MA0036.3.GATA2	chr12	115605183	115605193	+	0.000	0.000	Merged-chr12-115605160-24
NR705--MA1104.1.GATA6	chr10	120183060	120183072	-	0.000	0.000	Merged-chr10-120183053-23
NR1053--MA1104.1.GATA6	chr11	101641789	101641801	-	0.000	0.000	Merged-chr11-101641901-72
NR1026--MA0035.3.Gata1	chr11	98497544	98497554	+	0.000	0.000	Merged-chr11-98497586-22
NR2518--MA0035.3.Gata1	chr17	63404211	63404221	-	0.000	0.000	Merged-chr17-63404255-16
NR1397--MA0482.1.Gata4	chr13	19219719	19219729	+	0.000	0.000	Merged-chr13-19219739-41
NR388--MA0035.3.Gata1	chr10	7843386	7843396	+	0.000	0.000	Merged-chr10-7843377-8
NR2903--MA0766.1.GATA5	chr19	34662097	34662104	-	0.000	0.000	Merged-chr19-34662258-37
NR5866--MA0140.2.GATA1::TAL1	chrX	136993116	136993133	-	0.000	0.000	Merged-chrX-136993018-95
NR4293--MA0766.1.GATA5	chr5	105244866	105244873	+	0.000	0.000	Merged-chr5-105244982-37
NR2003--MA0036.3.GATA2	chr15	60112101	60112111	+	0.000	0.000	Merged-chr15-60111990-62
NR3190--MA0037.3.GATA3	chr2	122138271	122138278	-	0.000	0.000	Merged-chr2-122138123-26
NR2976--MA0140.2.GATA1::TAL1	chr2	13132724	13132741	+	0.000	0.000	Merged-chr2-13132891-60
NR396--MA0036.3.GATA2	chr10	12806116	12806126	+	0.000	0.000	Merged-chr10-12806040-40
NR877--MA0035.3.Gata1	chr11	57718095	57718105	+	0.000	0.000	Merged-chr11-57718202-6
NR2712--MA0482.1.Gata4	chr18	70599047	70599057	+	0.000	0.000	Merged-chr18-70598988-36
NR4846--MA0140.2.GATA1::TAL1	chr7	24394591	24394608	-	0.000	0.000	Merged-chr7-24394603-28
NR4567--MA0036.3.GATA2	chr6	72993527	72993537	-	0.000	0.000	Merged-chr6-72993527-59
NR4281--MA1104.1.GATA6	chr5	100675028	100675040	-	0.000	0.000	Merged-chr5-100675060-26
NR2964--MA0482.1.Gata4	chr2	6711290	6711300	+	0.000	0.000	Merged-chr2-6711188-63
NR1956--MA0140.2.GATA1::TAL1	chr15	10716090	10716107	+	0.000	0.000	Merged-chr15-10716063-12
NR3378--MA1104.1.GATA6	chr2	170126512	170126524	-	0.000	0.000	Merged-chr2-170126544-26
NR758--MA0140.2.GATA1::TAL1	chr11	3227252	3227269	-	0.000	0.000	Merged-chr11-3227351-28
NR5882--MA0037.3.GATA3	chrX	166329313	166329320	-	0.000	0.000	Merged-chrX-166329162-24
