#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR1053--MA0508.2.PRDM1	chr5	121335670	121335679	-	0.000	0.000	Merged-chr5-121335584-25
NR609--MA0508.2.PRDM1	chr17	26551277	26551286	+	0.000	0.000	Merged-chr17-26551311-33
NR1228--MA0508.2.PRDM1	chr7	135631979	135631988	+	0.000	0.000	Merged-chr7-135632078-25
NR795--MA0508.2.PRDM1	chr2	91710612	91710621	+	0.000	0.000	Merged-chr2-91710716-76
NR447--MA0508.2.PRDM1	chr14	36886776	36886785	+	0.000	0.000	Merged-chr14-36886826-1
NR1066--MA0508.2.PRDM1	chr5	148419286	148419295	+	0.000	0.000	Merged-chr5-148419241-23
NR556--MA0508.2.PRDM1	chr16	19983126	19983135	+	0.000	0.000	Merged-chr16-19983015-55
NR142--MA0508.2.PRDM1	chr10	40212569	40212578	+	0.000	0.000	Merged-chr10-40212600-39
NR394--MA0508.2.PRDM1	chr13	63246510	63246519	+	0.000	0.000	Merged-chr13-63246406-68
NR665--MA0508.2.PRDM1	chr18	4921493	4921502	+	0.000	0.000	Merged-chr18-4921642-111
NR251--MA0508.2.PRDM1	chr11	79023632	79023641	+	0.000	0.000	Merged-chr11-79023583-48
NR1045--MA0508.2.PRDM1	chr5	112210402	112210411	+	0.000	0.000	Merged-chr5-112210358-19
NR77--MA0508.2.PRDM1	chr1	156673798	156673807	-	0.000	0.000	Merged-chr1-156673751-1
NR121--MA0508.2.PRDM1	chr10	8136889	8136898	-	0.000	0.000	Merged-chr10-8136726-1
NR644--MA0508.2.PRDM1	chr17	56162285	56162294	+	0.000	0.000	Merged-chr17-56162461-54
NR439--MA0508.2.PRDM1	chr14	18271189	18271198	-	0.000	0.000	Merged-chr14-18271014-66
NR277--MA0508.2.PRDM1	chr11	101448428	101448437	-	0.000	0.000	Merged-chr11-101448490-55
NR548--MA0508.2.PRDM1	chr16	11286085	11286094	-	0.000	0.000	Merged-chr16-11286053-13
NR819--MA0508.2.PRDM1	chr2	145233990	145233999	+	0.000	0.000	Merged-chr2-145234039-59
NR623--MA0508.2.PRDM1	chr17	35068708	35068717	+	0.000	0.000	Merged-chr17-35068738-10
NR875--MA0508.2.PRDM1	chr3	97076594	97076603	+	0.000	0.000	Merged-chr3-97076384-70
NR1289--MA0508.2.PRDM1	chr8	124046022	124046031	+	0.000	0.000	Merged-chr8-124045987-6
NR527--MA0508.2.PRDM1	chr15	80697716	80697725	+	0.000	0.000	Merged-chr15-80697819-49
NR222--MA0508.2.PRDM1	chr11	21191918	21191927	-	0.000	0.000	Merged-chr11-21192059-23
NR474--MA0508.2.PRDM1	chr14	73445396	73445405	+	0.000	0.000	Merged-chr14-73445360-10
NR269--MA0508.2.PRDM1	chr11	97104325	97104334	+	0.000	0.000	Merged-chr11-97104187-33
NR331--MA0508.2.PRDM1	chr12	84451301	84451310	-	0.000	0.000	Merged-chr12-84451236-79
NR126--MA0508.2.PRDM1	chr10	14045734	14045743	+	0.000	0.000	Merged-chr10-14045583-5
NR378--MA0508.2.PRDM1	chr13	30766853	30766862	-	0.000	0.000	Merged-chr13-30767058-33
NR235--MA0508.2.PRDM1	chr11	52261119	52261128	+	0.000	0.000	Merged-chr11-52261104-14
NR758--MA0508.2.PRDM1	chr2	18050862	18050871	+	0.000	0.000	Merged-chr2-18050783-11
NR615--MA0508.2.PRDM1	chr17	29477547	29477556	+	0.000	0.000	Merged-chr17-29477684-8
NR596--MA0508.2.PRDM1	chr17	5331195	5331204	-	0.000	0.000	Merged-chr17-5331323-35
NR519--MA0508.2.PRDM1	chr15	66561049	66561058	+	0.000	0.000	Merged-chr15-66561010-60
NR323--MA0508.2.PRDM1	chr12	75727468	75727477	+	0.000	0.000	Merged-chr12-75727609-33
NR1008--MA0508.2.PRDM1	chr5	20913849	20913858	-	0.000	0.000	Merged-chr5-20913873-26
NR445--MA0508.2.PRDM1	chr14	33303609	33303618	-	0.000	0.000	Merged-chr14-33303599-44
NR968--MA0508.2.PRDM1	chr4	127021123	127021132	+	0.000	0.000	Merged-chr4-127021266-22
NR283--MA0508.2.PRDM1	chr11	108088210	108088219	-	0.000	0.000	Merged-chr11-108088190-36
NR349--MA0508.2.PRDM1	chr12	114434643	114434652	-	0.000	0.000	Merged-chr12-114434753-22
NR458--MA0508.2.PRDM1	chr14	55681890	55681899	-	0.000	0.000	Merged-chr14-55681770-65
NR296--MA0508.2.PRDM1	chr12	4448170	4448179	-	0.000	0.000	Merged-chr12-4448305-29
NR838--MA0508.2.PRDM1	chr2	173053944	173053953	+	0.000	0.000	Merged-chr2-173053986-41
NR708--MA0508.2.PRDM1	chr19	9911610	9911619	+	0.000	0.000	Merged-chr19-9911533-24
NR689--MA0508.2.PRDM1	chr18	75279331	75279340	-	0.000	0.000	Merged-chr18-75279044-80
NR1370--MA0508.2.PRDM1	chrX	152353060	152353069	-	0.000	0.000	Merged-chrX-152352945-26
NR1131--MA0508.2.PRDM1	chr6	124911743	124911752	-	0.000	0.000	Merged-chr6-124911783-36
NR1362--MA0508.2.PRDM1	chrX	96130406	96130415	-	0.000	0.000	Merged-chrX-96130578-90
NR389--MA0508.2.PRDM1	chr13	49247629	49247638	+	0.000	0.000	Merged-chr13-49247553-2
NR246--MA0508.2.PRDM1	chr11	70789449	70789458	-	0.000	0.000	Merged-chr11-70789509-26
NR498--MA0508.2.PRDM1	chr15	25865855	25865864	-	0.000	0.000	Merged-chr15-25865817-16
NR1102--MA0508.2.PRDM1	chr6	72982080	72982089	+	0.000	0.000	Merged-chr6-72982109-28
NR1354--MA0508.2.PRDM1	chrX	13652467	13652476	+	0.000	0.000	Merged-chrX-13652412-21
NR238--MA0508.2.PRDM1	chr11	60305833	60305842	+	0.000	0.000	Merged-chr11-60305750-27
NR1224--MA0508.2.PRDM1	chr7	126897985	126897994	-	0.000	0.000	Merged-chr7-126898179-43
NR1171--MA0508.2.PRDM1	chr7	24608321	24608330	+	0.000	0.000	Merged-chr7-24608343-34
NR1312--MA0508.2.PRDM1	chr9	57990971	57990980	+	0.000	0.000	Merged-chr9-57990805-40
NR1150--MA0508.2.PRDM1	chr6	140819465	140819474	+	0.000	0.000	Merged-chr6-140819599-25
NR1216--MA0508.2.PRDM1	chr7	120729827	120729836	-	0.000	0.000	Merged-chr7-120729886-25
NR1020--MA0508.2.PRDM1	chr5	62711044	62711053	+	0.000	0.000	Merged-chr5-62711036-55
NR510--MA0508.2.PRDM1	chr15	59525608	59525617	-	0.000	0.000	Merged-chr15-59525783-18
NR762--MA0508.2.PRDM1	chr2	24776356	24776365	+	0.000	0.000	Merged-chr2-24776490-30
NR1176--MA0508.2.PRDM1	chr7	47013488	47013497	+	0.000	0.000	Merged-chr7-47013375-34
NR1285--MA0508.2.PRDM1	chr8	122304203	122304212	+	0.000	0.000	Merged-chr8-122304236-12
NR980--MA0508.2.PRDM1	chr4	138222591	138222600	-	0.000	0.000	Merged-chr4-138222577-29
NR903--MA0508.2.PRDM1	chr3	131126041	131126050	-	0.000	0.000	Merged-chr3-131125958-32
NR1264--MA0508.2.PRDM1	chr8	85432697	85432706	+	0.000	0.000	Merged-chr8-85432657-85
NR754--MA0508.2.PRDM1	chr2	13271433	13271442	-	0.000	0.000	Merged-chr2-13271415-60
NR10--MA0508.2.PRDM1	chr1	39559124	39559133	+	0.000	0.000	Merged-chr1-39559167-24
NR1277--MA0508.2.PRDM1	chr8	115410307	115410316	-	0.000	0.000	Merged-chr8-115410237-10
NR1243--MA0508.2.PRDM1	chr8	36082057	36082066	+	0.000	0.000	Merged-chr8-36081959-11
NR462--MA0508.2.PRDM1	chr14	61556957	61556966	-	0.000	0.000	Merged-chr14-61556804-76
NR1081--MA0508.2.PRDM1	chr6	29467965	29467974	+	0.000	0.000	Merged-chr6-29467922-63
NR1352--MA0508.2.PRDM1	chrX	7789679	7789688	+	0.000	0.000	Merged-chrX-7789819-46
NR36--MA0508.2.PRDM1	chr1	85589054	85589063	-	0.000	0.000	Merged-chr1-85588915-19
NR1190--MA0508.2.PRDM1	chr7	75821801	75821810	+	0.000	0.000	Merged-chr7-75821795-19
NR1113--MA0508.2.PRDM1	chr6	97205673	97205682	-	0.000	0.000	Merged-chr6-97205560-61
NR951--MA0508.2.PRDM1	chr4	89524847	89524856	-	0.000	0.000	Merged-chr4-89524865-47
NR49--MA0508.2.PRDM1	chr1	95573081	95573090	+	0.000	0.000	Merged-chr1-95573255-46
