#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR16--MA0463.1.Bcl6	chr1	37544423	37544436	+	0.000	0.000	Merged-chr1-37544454-25
NR1095--MA0463.1.Bcl6	chr4	59438283	59438296	+	0.000	0.000	Merged-chr4-59438300-38
NR1121--MA0731.1.BCL6B	chr4	110028735	110028751	-	0.000	0.000	Merged-chr4-110028917-37
NR754--MA0731.1.BCL6B	chr18	60632960	60632976	+	0.000	0.000	Merged-chr18-60633052-25
NR1422--MA0463.1.Bcl6	chr7	64373942	64373955	-	0.000	0.000	Merged-chr7-64373946-61
NR1644--MA0731.1.BCL6B	chr9	99560632	99560648	-	0.000	0.000	Merged-chr9-99560579-23
NR1439--MA0731.1.BCL6B	chr7	80583354	80583370	+	0.000	0.000	Merged-chr7-80583398-64
NR848--MA0463.1.Bcl6	chr2	32553757	32553770	+	0.000	0.000	Merged-chr2-32553962-47
NR57--MA0731.1.BCL6B	chr1	91278808	91278824	-	0.000	0.000	Merged-chr1-91278817-42
NR508--MA0463.1.Bcl6	chr14	50956259	50956272	+	0.000	0.000	Merged-chr14-50956236-57
NR1309--MA0731.1.BCL6B	chr6	42349667	42349683	-	0.000	0.000	Merged-chr6-42349714-128
NR1306--MA0463.1.Bcl6	chr6	37046476	37046489	-	0.000	0.000	Merged-chr6-37046555-33
NR1495--MA0731.1.BCL6B	chr7	139119650	139119666	-	0.000	0.000	Merged-chr7-139119627-26
NR517--MA0463.1.Bcl6	chr14	57680133	57680146	+	0.000	0.000	Merged-chr14-57680165-28
NR1570--MA0463.1.Bcl6	chr8	120736507	120736520	-	0.000	0.000	Merged-chr8-120736370-59
NR1212--MA0463.1.Bcl6	chr5	64651398	64651411	-	0.000	0.000	Merged-chr5-64651532-36
NR985--MA0731.1.BCL6B	chr3	37126196	37126212	-	0.000	0.000	Merged-chr3-37126124-62
NR1539--MA0463.1.Bcl6	chr8	88647243	88647256	+	0.000	0.000	Merged-chr8-88647358-34
NR36--MA0731.1.BCL6B	chr1	69350981	69350997	-	0.000	0.000	Merged-chr1-69350970-27
NR535--MA0463.1.Bcl6	chr14	79532146	79532159	-	0.000	0.000	Merged-chr14-79532340-39
NR680--MA0731.1.BCL6B	chr16	97272486	97272502	-	0.000	0.000	Merged-chr16-97272459-57
NR603--MA0731.1.BCL6B	chr15	96284146	96284162	+	0.000	0.000	Merged-chr15-96284197-37
NR1017--MA0731.1.BCL6B	chr3	101661684	101661700	+	0.000	0.000	Merged-chr3-101661770-28
NR712--MA0731.1.BCL6B	chr17	63362281	63362297	-	0.000	0.000	Merged-chr17-63362357-31
NR693--MA0731.1.BCL6B	chr17	23592880	23592896	-	0.000	0.000	Merged-chr17-23592787-37
NR15--MA0731.1.BCL6B	chr1	37478656	37478672	-	0.000	0.000	Merged-chr1-37478552-128
NR325--MA0463.1.Bcl6	chr11	105093186	105093199	+	0.000	0.000	Merged-chr11-105093103-10
NR446--MA0463.1.Bcl6	chr13	51970505	51970518	+	0.000	0.000	Merged-chr13-51970284-43
NR454--MA0731.1.BCL6B	chr13	67375782	67375798	-	0.000	0.000	Merged-chr13-67375654-59
NR1132--MA0463.1.Bcl6	chr4	118449767	118449780	-	0.000	0.000	Merged-chr4-118449765-23
NR28--MA0731.1.BCL6B	chr1	58797575	58797591	-	0.000	0.000	Merged-chr1-58797535-46
NR455--MA0463.1.Bcl6	chr13	67729207	67729220	-	0.000	0.000	Merged-chr13-67729353-82
NR1374--MA0463.1.Bcl6	chr6	135011564	135011577	-	0.000	0.000	Merged-chr6-135011680-51
NR1016--MA0463.1.Bcl6	chr3	97971364	97971377	+	0.000	0.000	Merged-chr3-97971358-25
NR1280--MA0463.1.Bcl6	chr5	144294987	144295000	+	0.000	0.000	Merged-chr5-144295152-24
NR1128--MA0463.1.Bcl6	chr4	116708568	116708581	-	0.000	0.000	Merged-chr4-116708529-54
NR890--MA0731.1.BCL6B	chr2	93199059	93199075	-	0.000	0.000	Merged-chr2-93199242-68
NR151--MA0463.1.Bcl6	chr10	14066209	14066222	-	0.000	0.000	Merged-chr10-14066140-19
NR717--MA0731.1.BCL6B	chr17	71334349	71334365	+	0.000	0.000	Merged-chr17-71334455-18
NR97--MA0731.1.BCL6B	chr1	170168189	170168205	-	0.000	0.000	Merged-chr1-170167960-28
NR1276--MA0463.1.Bcl6	chr5	139303891	139303904	+	0.000	0.000	Merged-chr5-139303910-62
NR281--MA0463.1.Bcl6	chr11	57952819	57952832	+	0.000	0.000	Merged-chr11-57952769-40
NR805--MA0463.1.Bcl6	chr19	34254138	34254151	-	0.000	0.000	Merged-chr19-34253946-1
NR1349--MA0731.1.BCL6B	chr6	119509006	119509022	+	0.000	0.000	Merged-chr6-119509030-36
NR316--MA0731.1.BCL6B	chr11	97995124	97995140	+	0.000	0.000	Merged-chr11-97994878-44
NR568--MA0731.1.BCL6B	chr15	36688497	36688513	-	0.000	0.000	Merged-chr15-36688481-45
NR147--MA0463.1.Bcl6	chr10	8501143	8501156	+	0.000	0.000	Merged-chr10-8501205-11
NR268--MA0463.1.Bcl6	chr11	34010313	34010326	-	0.000	0.000	Merged-chr11-34010377-133
NR1621--MA0463.1.Bcl6	chr9	63698479	63698492	+	0.000	0.000	Merged-chr9-63698652-22
NR841--MA0463.1.Bcl6	chr2	24748164	24748177	+	0.000	0.000	Merged-chr2-24748146-35
NR953--MA0463.1.Bcl6	chr2	166100927	166100940	+	0.000	0.000	Merged-chr2-166100976-17
NR1057--MA0731.1.BCL6B	chr3	139064354	139064370	+	0.000	0.000	Merged-chr3-139064319-48
NR398--MA0463.1.Bcl6	chr12	102330251	102330264	+	0.000	0.000	Merged-chr12-102330247-36
NR183--MA0463.1.Bcl6	chr10	75415247	75415260	+	0.000	0.000	Merged-chr10-75415162-28
NR133--MA0731.1.BCL6B	chr1	189922365	189922381	+	0.000	0.000	Merged-chr1-189922190-68
NR23--MA0463.1.Bcl6	chr1	52639324	52639337	+	0.000	0.000	Merged-chr1-52639236-20
NR510--MA0463.1.Bcl6	chr14	52023163	52023176	-	0.000	0.000	Merged-chr14-52023136-61
NR631--MA0463.1.Bcl6	chr16	30181415	30181428	+	0.000	0.000	Merged-chr16-30181350-22
NR837--MA0463.1.Bcl6	chr2	18765846	18765859	+	0.000	0.000	Merged-chr2-18765910-35
NR743--MA0463.1.Bcl6	chr18	36512477	36512490	-	0.000	0.000	Merged-chr18-36512403-20
NR855--MA0463.1.Bcl6	chr2	38536485	38536498	-	0.000	0.000	Merged-chr2-38536477-82
NR1397--MA0731.1.BCL6B	chr7	13054842	13054858	+	0.000	0.000	Merged-chr7-13054889-1
NR19--MA0463.1.Bcl6	chr1	43880588	43880601	-	0.000	0.000	Merged-chr1-43880599-41
NR515--MA0463.1.Bcl6	chr14	55603985	55603998	+	0.000	0.000	Merged-chr14-55604128-61
NR1416--MA0463.1.Bcl6	chr7	58449269	58449282	+	0.000	0.000	Merged-chr7-58449082-90
NR539--MA0731.1.BCL6B	chr14	86678889	86678905	+	0.000	0.000	Merged-chr14-86678634-13
NR1429--MA0731.1.BCL6B	chr7	68350058	68350074	+	0.000	0.000	Merged-chr7-68350249-38
NR891--MA0463.1.Bcl6	chr2	93823660	93823673	+	0.000	0.000	Merged-chr2-93823719-41
NR377--MA0731.1.BCL6B	chr12	79454348	79454364	-	0.000	0.000	Merged-chr12-79454298-15
NR919--MA0731.1.BCL6B	chr2	130664268	130664284	-	0.000	0.000	Merged-chr2-130664423-57
NR1331--MA0463.1.Bcl6	chr6	91706271	91706284	-	0.000	0.000	Merged-chr6-91706219-53
NR878--MA0463.1.Bcl6	chr2	80579474	80579487	-	0.000	0.000	Merged-chr2-80579477-19
NR1564--MA0463.1.Bcl6	chr8	117052466	117052479	-	0.000	0.000	Merged-chr8-117052612-3
NR202--MA0463.1.Bcl6	chr10	93431203	93431216	+	0.000	0.000	Merged-chr10-93431068-32
NR1461--MA0463.1.Bcl6	chr7	109618960	109618973	+	0.000	0.000	Merged-chr7-109618936-18
NR518--MA0731.1.BCL6B	chr14	57680130	57680146	-	0.000	0.000	Merged-chr14-57680165-28
NR529--MA0463.1.Bcl6	chr14	70100101	70100114	+	0.000	0.000	Merged-chr14-70100170-54
NR879--MA0731.1.BCL6B	chr2	83744753	83744769	-	0.000	0.000	Merged-chr2-83744684-15
NR1233--MA0463.1.Bcl6	chr5	100498940	100498953	-	0.000	0.000	Merged-chr5-100498698-59
NR453--MA0463.1.Bcl6	chr13	67375785	67375798	+	0.000	0.000	Merged-chr13-67375654-59
NR1108--MA0463.1.Bcl6	chr4	88088778	88088791	-	0.000	0.000	Merged-chr4-88088936-18
NR677--MA0463.1.Bcl6	chr16	95929983	95929996	+	0.000	0.000	Merged-chr16-95929936-27
NR798--MA0463.1.Bcl6	chr19	25078268	25078281	+	0.000	0.000	Merged-chr19-25078332-36
NR606--MA0731.1.BCL6B	chr15	97963918	97963934	+	0.000	0.000	Merged-chr15-97964061-82
NR1117--MA0463.1.Bcl6	chr4	101998738	101998751	-	0.000	0.000	Merged-chr4-101998677-38
NR695--MA0463.1.Bcl6	chr17	26243768	26243781	-	0.000	0.000	Merged-chr17-26243681-1
NR337--MA0463.1.Bcl6	chr11	109721810	109721823	+	0.000	0.000	Merged-chr11-109721852-70
NR282--MA0731.1.BCL6B	chr11	57952816	57952832	-	0.000	0.000	Merged-chr11-57952769-40
NR355--MA0463.1.Bcl6	chr12	25350885	25350898	+	0.000	0.000	Merged-chr12-25351011-20
NR1368--MA0463.1.Bcl6	chr6	127617404	127617417	+	0.000	0.000	Merged-chr6-127617353-34
NR1153--MA0463.1.Bcl6	chr4	134796611	134796624	-	0.000	0.000	Merged-chr4-134796618-44
NR152--MA0731.1.BCL6B	chr10	14066209	14066225	+	0.000	0.000	Merged-chr10-14066140-19
NR257--MA0463.1.Bcl6	chr11	21102696	21102709	+	0.000	0.000	Merged-chr11-21102815-54
NR1158--MA0463.1.Bcl6	chr4	136031602	136031615	+	0.000	0.000	Merged-chr4-136031447-41
NR163--MA0463.1.Bcl6	chr10	28684249	28684262	+	0.000	0.000	Merged-chr10-28684367-6
NR1055--MA0463.1.Bcl6	chr3	137955595	137955608	+	0.000	0.000	Merged-chr3-137955835-60
NR960--MA0463.1.Bcl6	chr2	170184808	170184821	+	0.000	0.000	Merged-chr2-170184850-70
NR829--MA0731.1.BCL6B	chr2	9607737	9607753	-	0.000	0.000	Merged-chr2-9607843-12
NR396--MA0731.1.BCL6B	chr12	94115005	94115021	-	0.000	0.000	Merged-chr12-94114920-18
NR319--MA0731.1.BCL6B	chr11	102156178	102156194	+	0.000	0.000	Merged-chr11-102156363-40
NR289--MA0463.1.Bcl6	chr11	68464316	68464329	-	0.000	0.000	Merged-chr11-68464408-16
NR750--MA0463.1.Bcl6	chr18	54839477	54839490	+	0.000	0.000	Merged-chr18-54839471-21
NR1405--MA0463.1.Bcl6	chr7	27447832	27447845	+	0.000	0.000	Merged-chr7-27447621-80
NR26--MA0463.1.Bcl6	chr1	54854497	54854510	+	0.000	0.000	Merged-chr1-54854501-39
NR1629--MA0463.1.Bcl6	chr9	77544966	77544979	+	0.000	0.000	Merged-chr9-77544648-151
NR2--MA0463.1.Bcl6	chr1	20740783	20740796	+	0.000	0.000	Merged-chr1-20740658-39
NR258--MA0731.1.BCL6B	chr11	22782854	22782870	-	0.000	0.000	Merged-chr11-22782908-24
NR1419--MA0463.1.Bcl6	chr7	64141777	64141790	+	0.000	0.000	Merged-chr7-64141555-53
NR782--MA0463.1.Bcl6	chr19	8984436	8984449	-	0.000	0.000	Merged-chr19-8984601-50
NR1624--MA0731.1.BCL6B	chr9	63740650	63740666	-	0.000	0.000	Merged-chr9-63740717-42
NR67--MA0463.1.Bcl6	chr1	131010627	131010640	-	0.000	0.000	Merged-chr1-131010715-50
NR85--MA0463.1.Bcl6	chr1	155050360	155050373	-	0.000	0.000	Merged-chr1-155050378-11
NR1223--MA0731.1.BCL6B	chr5	77373129	77373145	+	0.000	0.000	Merged-chr5-77372984-43
NR1603--MA0731.1.BCL6B	chr9	46272316	46272332	-	0.000	0.000	Merged-chr9-46272194-27
NR1345--MA0731.1.BCL6B	chr6	113661633	113661649	-	0.000	0.000	Merged-chr6-113661383-125
NR689--MA0463.1.Bcl6	chr17	17845415	17845428	+	0.000	0.000	Merged-chr17-17845619-46
NR1487--MA0463.1.Bcl6	chr7	133740858	133740871	+	0.000	0.000	Merged-chr7-133740776-40
NR922--MA0463.1.Bcl6	chr2	132607901	132607914	+	0.000	0.000	Merged-chr2-132607891-50
