#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR837--MA0731.1.BCL6B	chr2	166264948	166264964	-	0.000	0.000	Merged-chr2-166264997-23
NR152--MA0731.1.BCL6B	chr10	37232424	37232440	+	0.000	0.000	Merged-chr10-37232300-62
NR700--MA0463.1.Bcl6	chr19	14598236	14598249	-	0.000	0.000	Merged-chr19-14598034-110
NR906--MA0463.1.Bcl6	chr3	115888037	115888050	+	0.000	0.000	Merged-chr3-115888038-82
NR436--MA0731.1.BCL6B	chr14	7989485	7989501	+	0.000	0.000	Merged-chr14-7989613-33
NR369--MA0463.1.Bcl6	chr13	5757343	5757356	+	0.000	0.000	Merged-chr13-5757363-53
NR275--MA0463.1.Bcl6	chr11	86593324	86593337	+	0.000	0.000	Merged-chr11-86593192-40
NR942--MA0463.1.Bcl6	chr4	33146892	33146905	+	0.000	0.000	Merged-chr4-33147019-23
NR797--MA0731.1.BCL6B	chr2	120563305	120563321	-	0.000	0.000	Merged-chr2-120563273-1
NR1091--MA0463.1.Bcl6	chr5	146897121	146897134	-	0.000	0.000	Merged-chr5-146897155-34
NR1078--MA0463.1.Bcl6	chr5	134704330	134704343	+	0.000	0.000	Merged-chr5-134704311-24
NR862--MA0463.1.Bcl6	chr3	51226851	51226864	+	0.000	0.000	Merged-chr3-51226819-40
NR1307--MA0463.1.Bcl6	chr8	85060065	85060078	-	0.000	0.000	Merged-chr8-85060180-46
NR670--MA0463.1.Bcl6	chr18	54940552	54940565	-	0.000	0.000	Merged-chr18-54940674-40
NR424--MA0463.1.Bcl6	chr13	107831371	107831384	+	0.000	0.000	Merged-chr13-107831387-49
NR1325--MA0463.1.Bcl6	chr8	109543461	109543474	+	0.000	0.000	Merged-chr8-109543405-14
NR657--MA0463.1.Bcl6	chr18	25510935	25510948	+	0.000	0.000	Merged-chr18-25510965-10
NR1361--MA0463.1.Bcl6	chr9	50527997	50528010	-	0.000	0.000	Merged-chr9-50528064-1
NR787--MA0463.1.Bcl6	chr2	92055638	92055651	-	0.000	0.000	Merged-chr2-92055769-38
NR456--MA0463.1.Bcl6	chr14	60634739	60634752	+	0.000	0.000	Merged-chr14-60634625-83
NR197--MA0731.1.BCL6B	chr10	98785560	98785576	+	0.000	0.000	Merged-chr10-98785565-23
NR474--MA0463.1.Bcl6	chr14	101477926	101477939	-	0.000	0.000	Merged-chr14-101478024-3
NR1017--MA0463.1.Bcl6	chr4	150808694	150808707	-	0.000	0.000	Merged-chr4-150808794-106
NR1281--MA0463.1.Bcl6	chr8	18936413	18936426	-	0.000	0.000	Merged-chr8-18936505-32
NR1292--MA0731.1.BCL6B	chr8	57406487	57406503	+	0.000	0.000	Merged-chr8-57406598-17
NR1393--MA0463.1.Bcl6	chr9	102792127	102792140	+	0.000	0.000	Merged-chr9-102792084-52
