#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_up.bed
NR27899--MA0599.1.KLF5	chr17	19435083	19435092	+	0.000	0.000	Merged-chr17-19435269-18
NR5969--MA0741.1.KLF16	chr10	53889523	53889533	-	0.000	0.000	Merged-chr10-53889619-14
NR69360--MA0741.1.KLF16	chr9	69458369	69458379	+	0.000	0.000	Merged-chr9-69458326-40
NR25635--MA0741.1.KLF16	chr16	24160877	24160887	+	0.000	0.000	Merged-chr16-24160756-32
NR26235--MA1107.1.KLF9	chr16	49982432	49982444	-	0.000	0.000	Merged-chr16-49982447-38
NR3295--MA0493.1.Klf1	chr1	156667702	156667712	-	0.000	0.000	Merged-chr1-156667693-16
NR54058--MA0599.1.KLF5	chr5	144295025	144295034	-	0.000	0.000	Merged-chr5-144295152-24
NR51897--MA0039.3.KLF4	chr5	111201048	111201058	-	0.000	0.000	Merged-chr5-111200863-1
NR11449--MA0741.1.KLF16	chr11	83427163	83427173	-	0.000	0.000	Merged-chr11-83427228-21
NR22593--MA0599.1.KLF5	chr15	34389240	34389249	-	0.000	0.000	Merged-chr15-34389092-27
NR19386--MA0599.1.KLF5	chr14	20023979	20023988	-	0.000	0.000	Merged-chr14-20024041-29
NR24400--MA1107.1.KLF9	chr15	93694680	93694692	+	0.000	0.000	Merged-chr15-93694661-9
NR1361--MA1107.1.KLF9	chr1	80700302	80700314	-	0.000	0.000	Merged-chr1-80700065-37
NR1685--MA0741.1.KLF16	chr1	91825517	91825527	-	0.000	0.000	Merged-chr1-91825474-20
NR10329--MA0493.1.Klf1	chr11	57952970	57952980	-	0.000	0.000	Merged-chr11-57952769-40
NR10704--MA0741.1.KLF16	chr11	68465197	68465207	+	0.000	0.000	Merged-chr11-68465236-16
NR28415--MA1107.1.KLF9	chr17	29304614	29304626	-	0.000	0.000	Merged-chr17-29304449-24
NR69653--MA1107.1.KLF9	chr9	78074213	78074225	+	0.000	0.000	Merged-chr9-78074095-46
NR649--MA0493.1.Klf1	chr1	43561580	43561590	-	0.000	0.000	Merged-chr1-43561326-30
NR18520--MA0599.1.KLF5	chr13	107368585	107368594	+	0.000	0.000	Merged-chr13-107368642-14
NR10701--MA0599.1.KLF5	chr11	68442602	68442611	-	0.000	0.000	Merged-chr11-68442579-25
NR39335--MA0599.1.KLF5	chr2	160657973	160657982	-	0.000	0.000	Merged-chr2-160657923-30
NR24073--MA0039.3.KLF4	chr15	84896462	84896472	+	0.000	0.000	Merged-chr15-84896641-45
NR40810--MA0599.1.KLF5	chr3	37157149	37157158	+	0.000	0.000	Merged-chr3-37157248-37
NR10328--MA0039.3.KLF4	chr11	57952968	57952978	-	0.000	0.000	Merged-chr11-57952769-40
NR33493--MA1107.1.KLF9	chr19	21786045	21786057	-	0.000	0.000	Merged-chr19-21785964-7
NR5385--MA1107.1.KLF9	chr10	20281632	20281644	+	0.000	0.000	Merged-chr10-20281832-45
NR46637--MA0493.1.Klf1	chr4	107196648	107196658	+	0.000	0.000	Merged-chr4-107196669-22
NR16111--MA1107.1.KLF9	chr13	5847056	5847068	+	0.000	0.000	Merged-chr13-5847113-25
NR46342--MA0599.1.KLF5	chr4	97996086	97996095	+	0.000	0.000	Merged-chr4-97996259-58
NR68372--MA0599.1.KLF5	chr9	42209283	42209292	-	0.000	0.000	Merged-chr9-42209382-102
NR20981--MA1107.1.KLF9	chr14	73290096	73290108	-	0.000	0.000	Merged-chr14-73290096-39
NR38361--MA0493.1.Klf1	chr2	132230557	132230567	-	0.000	0.000	Merged-chr2-132230330-32
NR55271--MA0742.1.Klf12	chr6	48664901	48664915	-	0.000	0.000	Merged-chr6-48664827-36
NR15703--MA0599.1.KLF5	chr12	110506243	110506252	-	0.000	0.000	Merged-chr12-110506270-12
NR34794--MA0493.1.Klf1	chr2	9536041	9536051	+	0.000	0.000	Merged-chr2-9536121-12
NR63855--MA0741.1.KLF16	chr7	143724046	143724056	-	0.000	0.000	Merged-chr7-143724096-15
NR25561--MA0741.1.KLF16	chr16	20910998	20911008	-	0.000	0.000	Merged-chr16-20911077-13
NR95--MA0493.1.Klf1	chr1	13301832	13301842	+	0.000	0.000	Merged-chr1-13301807-39
NR18192--MA0039.3.KLF4	chr13	99431576	99431586	+	0.000	0.000	Merged-chr13-99431578-17
NR24849--MA0493.1.Klf1	chr15	101388110	101388120	+	0.000	0.000	Merged-chr15-101388154-52
NR52913--MA0599.1.KLF5	chr5	129192020	129192029	+	0.000	0.000	Merged-chr5-129191899-21
NR52912--MA0742.1.Klf12	chr5	129192019	129192033	+	0.000	0.000	Merged-chr5-129191899-21
NR5964--MA0599.1.KLF5	chr10	53889515	53889524	-	0.000	0.000	Merged-chr10-53889619-14
NR5861--MA0741.1.KLF16	chr10	44368933	44368943	-	0.000	0.000	Merged-chr10-44368737-26
NR48973--MA1107.1.KLF9	chr4	154105755	154105767	-	0.000	0.000	Merged-chr4-154105612-38
NR20980--MA0741.1.KLF16	chr14	73290097	73290107	-	0.000	0.000	Merged-chr14-73290096-39
NR33644--MA0741.1.KLF16	chr19	31337340	31337350	-	0.000	0.000	Merged-chr19-31337298-1
NR31640--MA0039.3.KLF4	chr18	56374074	56374084	-	0.000	0.000	Merged-chr18-56374140-32
NR69234--MA0599.1.KLF5	chr9	66158205	66158214	+	0.000	0.000	Merged-chr9-66158396-48
NR11576--MA0493.1.Klf1	chr11	88131941	88131951	+	0.000	0.000	Merged-chr11-88132051-21
NR48968--MA0741.1.KLF16	chr4	154105712	154105722	-	0.000	0.000	Merged-chr4-154105612-38
NR20306--MA0742.1.Klf12	chr14	54061508	54061522	+	0.000	0.000	Merged-chr14-54061633-25
NR24665--MA1107.1.KLF9	chr15	98927709	98927721	+	0.000	0.000	Merged-chr15-98927787-24
NR39325--MA0039.3.KLF4	chr2	160471240	160471250	+	0.000	0.000	Merged-chr2-160471164-70
NR52916--MA0741.1.KLF16	chr5	129192020	129192030	+	0.000	0.000	Merged-chr5-129191899-21
NR48764--MA0599.1.KLF5	chr4	149871677	149871686	-	0.000	0.000	Merged-chr4-149871771-25
NR57453--MA0742.1.Klf12	chr6	124910300	124910314	+	0.000	0.000	Merged-chr6-124910348-31
NR28836--MA0740.1.KLF14	chr17	35742070	35742083	+	0.000	0.000	Merged-chr17-35741988-36
NR51039--MA1107.1.KLF9	chr5	77092712	77092724	+	0.000	0.000	Merged-chr5-77092743-13
NR56851--MA0742.1.Klf12	chr6	108630897	108630911	+	0.000	0.000	Merged-chr6-108631007-44
NR72114--MA0742.1.Klf12	chrX	71474485	71474499	+	0.000	0.000	Merged-chrX-71474506-18
NR69235--MA0741.1.KLF16	chr9	66158205	66158215	+	0.000	0.000	Merged-chr9-66158396-48
NR21168--MA0493.1.Klf1	chr14	78692261	78692271	-	0.000	0.000	Merged-chr14-78692214-30
NR10872--MA0599.1.KLF5	chr11	70597424	70597433	-	0.000	0.000	Merged-chr11-70597550-26
NR33946--MA1107.1.KLF9	chr19	41597650	41597662	+	0.000	0.000	Merged-chr19-41597559-38
NR71232--MA0741.1.KLF16	chr9	118518953	118518963	-	0.000	0.000	Merged-chr9-118519152-31
NR28125--MA1107.1.KLF9	chr17	25583845	25583857	+	0.000	0.000	Merged-chr17-25583989-33
NR65527--MA0039.3.KLF4	chr8	72291267	72291277	-	0.000	0.000	Merged-chr8-72291225-23
NR34458--MA0039.3.KLF4	chr19	56756562	56756572	-	0.000	0.000	Merged-chr19-56756635-43
NR5864--MA0657.1.KLF13	chr10	44409978	44409995	+	0.000	0.000	Merged-chr10-44410043-43
NR18426--MA1107.1.KLF9	chr13	103747829	103747841	+	0.000	0.000	Merged-chr13-103747773-12
NR29573--MA1107.1.KLF9	chr17	56913625	56913637	-	0.000	0.000	Merged-chr17-56913567-28
NR56855--MA0741.1.KLF16	chr6	108630898	108630908	+	0.000	0.000	Merged-chr6-108631007-44
NR1077--MA0599.1.KLF5	chr1	69513669	69513678	+	0.000	0.000	Merged-chr1-69513618-39
NR15833--MA0493.1.Klf1	chr12	112800574	112800584	-	0.000	0.000	Merged-chr12-112800686-25
NR61096--MA0039.3.KLF4	chr7	79249795	79249805	-	0.000	0.000	Merged-chr7-79249720-34
NR46343--MA0741.1.KLF16	chr4	97996086	97996096	+	0.000	0.000	Merged-chr4-97996259-58
NR23133--MA0742.1.Klf12	chr15	61408819	61408833	+	0.000	0.000	Merged-chr15-61408601-39
NR12394--MA0599.1.KLF5	chr11	104631541	104631550	-	0.000	0.000	Merged-chr11-104631492-24
NR65559--MA1107.1.KLF9	chr8	72762443	72762455	-	0.000	0.000	Merged-chr8-72762514-4
NR66895--MA1107.1.KLF9	chr8	117052565	117052577	-	0.000	0.000	Merged-chr8-117052612-3
NR72115--MA0599.1.KLF5	chrX	71474486	71474495	+	0.000	0.000	Merged-chrX-71474506-18
NR4114--MA0599.1.KLF5	chr1	177008855	177008864	+	0.000	0.000	Merged-chr1-177008942-27
NR63832--MA0493.1.Klf1	chr7	143501134	143501144	+	0.000	0.000	Merged-chr7-143501142-12
NR58584--MA0493.1.Klf1	chr6	145256892	145256902	+	0.000	0.000	Merged-chr6-145256997-16
NR48326--MA0599.1.KLF5	chr4	140983709	140983718	-	0.000	0.000	Merged-chr4-140983649-41
NR21727--MA0039.3.KLF4	chr14	115250766	115250776	-	0.000	0.000	Merged-chr14-115250840-27
NR3296--MA0741.1.KLF16	chr1	156667701	156667711	-	0.000	0.000	Merged-chr1-156667693-16
NR46636--MA0742.1.Klf12	chr4	107196648	107196662	+	0.000	0.000	Merged-chr4-107196669-22
NR9241--MA0599.1.KLF5	chr11	5005466	5005475	+	0.000	0.000	Merged-chr11-5005546-13
NR49201--MA0599.1.KLF5	chr5	3501818	3501827	-	0.000	0.000	Merged-chr5-3501855-46
NR60115--MA0493.1.Klf1	chr7	37978641	37978651	+	0.000	0.000	Merged-chr7-37978660-9
NR56856--MA1107.1.KLF9	chr6	108630897	108630909	+	0.000	0.000	Merged-chr6-108631007-44
NR68193--MA1107.1.KLF9	chr9	32815712	32815724	-	0.000	0.000	Merged-chr9-32815663-32
NR20800--MA0599.1.KLF5	chr14	67912074	67912083	+	0.000	0.000	Merged-chr14-67911920-26
NR8484--MA0742.1.Klf12	chr10	119005763	119005777	+	0.000	0.000	Merged-chr10-119005704-15
NR5865--MA0039.3.KLF4	chr10	44420274	44420284	+	0.000	0.000	Merged-chr10-44420150-34
NR10330--MA0741.1.KLF16	chr11	57952969	57952979	-	0.000	0.000	Merged-chr11-57952769-40
NR46048--MA0599.1.KLF5	chr4	83354992	83355001	+	0.000	0.000	Merged-chr4-83354968-34
NR31678--MA0493.1.Klf1	chr18	57249690	57249700	+	0.000	0.000	Merged-chr18-57249763-26
NR10518--MA1107.1.KLF9	chr11	61639552	61639564	+	0.000	0.000	Merged-chr11-61639314-57
NR23949--MA0599.1.KLF5	chr15	82224398	82224407	+	0.000	0.000	Merged-chr15-82224462-30
NR16939--MA0741.1.KLF16	chr13	51776417	51776427	+	0.000	0.000	Merged-chr13-51776600-43
NR66911--MA0741.1.KLF16	chr8	117289163	117289173	-	0.000	0.000	Merged-chr8-117289266-15
NR41037--MA0493.1.Klf1	chr3	52732159	52732169	+	0.000	0.000	Merged-chr3-52732187-17
NR1879--MA0599.1.KLF5	chr1	105880864	105880873	+	0.000	0.000	Merged-chr1-105880988-17
NR13473--MA0657.1.KLF13	chr12	8829881	8829898	-	0.000	0.000	Merged-chr12-8829730-25
NR28489--MA0493.1.Klf1	chr17	31077832	31077842	-	0.000	0.000	Merged-chr17-31077750-28
NR55341--MA1107.1.KLF9	chr6	50560914	50560926	+	0.000	0.000	Merged-chr6-50560959-32
NR46714--MA1107.1.KLF9	chr4	108371564	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR59347--MA0741.1.KLF16	chr7	19790020	19790030	+	0.000	0.000	Merged-chr7-19790098-49
NR31925--MA0599.1.KLF5	chr18	65107251	65107260	+	0.000	0.000	Merged-chr18-65107334-45
NR31024--MA1107.1.KLF9	chr18	23828649	23828661	-	0.000	0.000	Merged-chr18-23828715-22
NR16623--MA1107.1.KLF9	chr13	38503553	38503565	+	0.000	0.000	Merged-chr13-38503650-43
NR37684--MA1107.1.KLF9	chr2	114566923	114566935	+	0.000	0.000	Merged-chr2-114567021-7
NR26668--MA0599.1.KLF5	chr16	75921058	75921067	+	0.000	0.000	Merged-chr16-75921068-56
NR35276--MA1107.1.KLF9	chr2	25170652	25170664	-	0.000	0.000	Merged-chr2-25170502-21
NR32208--MA1107.1.KLF9	chr18	73816983	73816995	+	0.000	0.000	Merged-chr18-73816843-39
NR55270--MA0740.1.KLF14	chr6	48664902	48664915	-	0.000	0.000	Merged-chr6-48664827-36
NR58383--MA0493.1.Klf1	chr6	142571414	142571424	-	0.000	0.000	Merged-chr6-142571386-44
NR54458--MA0493.1.Klf1	chr6	3536249	3536259	+	0.000	0.000	Merged-chr6-3536376-27
NR5858--MA0741.1.KLF16	chr10	44368930	44368940	-	0.000	0.000	Merged-chr10-44368737-26
NR28399--MA1107.1.KLF9	chr17	29152729	29152741	-	0.000	0.000	Merged-chr17-29152803-18
NR35701--MA0039.3.KLF4	chr2	32166595	32166605	-	0.000	0.000	Merged-chr2-32166737-9
NR25693--MA0039.3.KLF4	chr16	29978020	29978030	-	0.000	0.000	Merged-chr16-29977874-22
NR10327--MA0599.1.KLF5	chr11	57952970	57952979	-	0.000	0.000	Merged-chr11-57952769-40
NR5967--MA0741.1.KLF16	chr10	53889514	53889524	-	0.000	0.000	Merged-chr10-53889619-14
NR63765--MA1107.1.KLF9	chr7	142354081	142354093	+	0.000	0.000	Merged-chr7-142354183-49
NR4842--MA0741.1.KLF16	chr1	191738896	191738906	-	0.000	0.000	Merged-chr1-191738954-40
NR7899--MA0741.1.KLF16	chr10	98776529	98776539	-	0.000	0.000	Merged-chr10-98776574-38
NR27542--MA1107.1.KLF9	chr17	6978823	6978835	-	0.000	0.000	Merged-chr17-6979052-61
NR92--MA0742.1.Klf12	chr1	13301832	13301846	+	0.000	0.000	Merged-chr1-13301807-39
NR33812--MA0741.1.KLF16	chr19	38746134	38746144	-	0.000	0.000	Merged-chr19-38746267-36
NR69973--MA1107.1.KLF9	chr9	87026076	87026088	+	0.000	0.000	Merged-chr9-87025935-38
NR42289--MA0599.1.KLF5	chr3	101570912	101570921	+	0.000	0.000	Merged-chr3-101570775-35
NR67306--MA0493.1.Klf1	chr8	123411506	123411516	-	0.000	0.000	Merged-chr8-123411565-31
NR44463--MA1107.1.KLF9	chr4	6925027	6925039	-	0.000	0.000	Merged-chr4-6924913-49
NR55509--MA0741.1.KLF16	chr6	54092919	54092929	+	0.000	0.000	Merged-chr6-54092801-44
NR16986--MA1107.1.KLF9	chr13	53000591	53000603	+	0.000	0.000	Merged-chr13-53000704-16
NR54941--MA1107.1.KLF9	chr6	33683797	33683809	-	0.000	0.000	Merged-chr6-33683719-46
NR12846--MA1107.1.KLF9	chr11	115461902	115461914	-	0.000	0.000	Merged-chr11-115461970-11
NR24850--MA1107.1.KLF9	chr15	101388110	101388122	+	0.000	0.000	Merged-chr15-101388154-52
NR42478--MA0741.1.KLF16	chr3	104771698	104771708	-	0.000	0.000	Merged-chr3-104771571-48
NR18191--MA0599.1.KLF5	chr13	99431575	99431584	+	0.000	0.000	Merged-chr13-99431578-17
NR13358--MA0039.3.KLF4	chr12	4065645	4065655	+	0.000	0.000	Merged-chr12-4065716-30
NR46020--MA0657.1.KLF13	chr4	82755888	82755905	+	0.000	0.000	Merged-chr4-82755852-39
NR650--MA0741.1.KLF16	chr1	43561579	43561589	-	0.000	0.000	Merged-chr1-43561326-30
NR3297--MA1107.1.KLF9	chr1	156667700	156667712	-	0.000	0.000	Merged-chr1-156667693-16
NR62049--MA0740.1.KLF14	chr7	110203785	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR18907--MA0493.1.Klf1	chr13	117223259	117223269	+	0.000	0.000	Merged-chr13-117223399-24
NR46634--MA1107.1.KLF9	chr4	107006402	107006414	-	0.000	0.000	Merged-chr4-107006366-21
NR18612--MA0599.1.KLF5	chr13	108862404	108862413	+	0.000	0.000	Merged-chr13-108862166-40
NR56850--MA0740.1.KLF14	chr6	108630897	108630910	+	0.000	0.000	Merged-chr6-108631007-44
NR13166--MA1107.1.KLF9	chr11	119877300	119877312	-	0.000	0.000	Merged-chr11-119877317-14
NR63859--MA0039.3.KLF4	chr7	143724084	143724094	+	0.000	0.000	Merged-chr7-143724096-15
NR22460--MA1107.1.KLF9	chr15	25884682	25884694	-	0.000	0.000	Merged-chr15-25884835-36
NR9166--MA0599.1.KLF5	chr11	4206008	4206017	-	0.000	0.000	Merged-chr11-4206247-48
NR48801--MA0493.1.Klf1	chr4	150894668	150894678	+	0.000	0.000	Merged-chr4-150894695-19
NR26108--MA1107.1.KLF9	chr16	44362189	44362201	+	0.000	0.000	Merged-chr16-44362356-45
NR33218--MA1107.1.KLF9	chr19	8592093	8592105	-	0.000	0.000	Merged-chr19-8592238-38
NR39324--MA0599.1.KLF5	chr2	160471239	160471248	+	0.000	0.000	Merged-chr2-160471164-70
NR36496--MA0039.3.KLF4	chr2	68289368	68289378	-	0.000	0.000	Merged-chr2-68289327-28
NR30791--MA0599.1.KLF5	chr18	4296001	4296010	+	0.000	0.000	Merged-chr18-4296046-21
NR50023--MA0493.1.Klf1	chr5	35176592	35176602	+	0.000	0.000	Merged-chr5-35176446-65
NR63759--MA0740.1.KLF14	chr7	142354081	142354094	+	0.000	0.000	Merged-chr7-142354183-49
NR24399--MA0493.1.Klf1	chr15	93694680	93694690	+	0.000	0.000	Merged-chr15-93694661-9
NR37307--MA0741.1.KLF16	chr2	101762097	101762107	+	0.000	0.000	Merged-chr2-101762037-3
NR56818--MA0741.1.KLF16	chr6	108251611	108251621	-	0.000	0.000	Merged-chr6-108251708-11
NR66704--MA1107.1.KLF9	chr8	111769389	111769401	-	0.000	0.000	Merged-chr8-111769335-16
NR58531--MA1107.1.KLF9	chr6	144664979	144664991	+	0.000	0.000	Merged-chr6-144664964-20
NR66924--MA0493.1.Klf1	chr8	117481972	117481982	-	0.000	0.000	Merged-chr8-117482001-12
NR44482--MA0493.1.Klf1	chr4	8834802	8834812	-	0.000	0.000	Merged-chr4-8834782-18
NR25954--MA0740.1.KLF14	chr16	36985751	36985764	-	0.000	0.000	Merged-chr16-36985776-57
NR418--MA0039.3.KLF4	chr1	37030908	37030918	+	0.000	0.000	Merged-chr1-37030914-29
NR69914--MA0742.1.Klf12	chr9	85470412	85470426	-	0.000	0.000	Merged-chr9-85470523-14
NR57756--MA0742.1.Klf12	chr6	129533779	129533793	-	0.000	0.000	Merged-chr6-129533929-3
NR61147--MA0039.3.KLF4	chr7	80123282	80123292	+	0.000	0.000	Merged-chr7-80123359-34
NR33817--MA0741.1.KLF16	chr19	38746191	38746201	-	0.000	0.000	Merged-chr19-38746267-36
NR29415--MA0599.1.KLF5	chr17	51814475	51814484	-	0.000	0.000	Merged-chr17-51814512-17
NR69656--MA1107.1.KLF9	chr9	78074219	78074231	+	0.000	0.000	Merged-chr9-78074095-46
NR47890--MA1107.1.KLF9	chr4	134734841	134734853	+	0.000	0.000	Merged-chr4-134734669-83
NR33815--MA0599.1.KLF5	chr19	38746192	38746201	-	0.000	0.000	Merged-chr19-38746267-36
NR33492--MA0493.1.Klf1	chr19	21786047	21786057	-	0.000	0.000	Merged-chr19-21785964-7
NR17102--MA0599.1.KLF5	chr13	55714694	55714703	-	0.000	0.000	Merged-chr13-55714775-39
NR15391--MA1107.1.KLF9	chr12	105001113	105001125	+	0.000	0.000	Merged-chr12-105001185-43
NR56814--MA0599.1.KLF5	chr6	108251595	108251604	-	0.000	0.000	Merged-chr6-108251708-11
NR1688--MA0741.1.KLF16	chr1	91825520	91825530	-	0.000	0.000	Merged-chr1-91825474-20
NR22134--MA1107.1.KLF9	chr14	122187049	122187061	+	0.000	0.000	Merged-chr14-122187060-26
NR66714--MA0493.1.Klf1	chr8	111769477	111769487	+	0.000	0.000	Merged-chr8-111769335-16
NR38198--MA0740.1.KLF14	chr2	128470705	128470718	-	0.000	0.000	Merged-chr2-128470524-44
NR48086--MA0599.1.KLF5	chr4	137603899	137603908	+	0.000	0.000	Merged-chr4-137603877-24
NR55510--MA0741.1.KLF16	chr6	54092923	54092933	+	0.000	0.000	Merged-chr6-54092801-44
NR33491--MA0039.3.KLF4	chr19	21786045	21786055	-	0.000	0.000	Merged-chr19-21785964-7
NR21726--MA0599.1.KLF5	chr14	115250768	115250777	-	0.000	0.000	Merged-chr14-115250840-27
NR72178--MA0039.3.KLF4	chrX	73880898	73880908	+	0.000	0.000	Merged-chrX-73880699-35
NR47711--MA0741.1.KLF16	chr4	132808292	132808302	-	0.000	0.000	Merged-chr4-132808337-17
NR5970--MA1107.1.KLF9	chr10	53889522	53889534	-	0.000	0.000	Merged-chr10-53889619-14
NR42315--MA0742.1.Klf12	chr3	101748435	101748449	+	0.000	0.000	Merged-chr3-101748481-44
NR61689--MA0741.1.KLF16	chr7	99834114	99834124	-	0.000	0.000	Merged-chr7-99833987-52
NR18088--MA1107.1.KLF9	chr13	97406770	97406782	+	0.000	0.000	Merged-chr13-97406780-35
NR62175--MA1107.1.KLF9	chr7	113256229	113256241	+	0.000	0.000	Merged-chr7-113256129-11
NR42660--MA0039.3.KLF4	chr3	109133239	109133249	+	0.000	0.000	Merged-chr3-109133281-24
NR18876--MA1107.1.KLF9	chr13	114887433	114887445	-	0.000	0.000	Merged-chr13-114887526-35
NR38929--MA0599.1.KLF5	chr2	151543655	151543664	-	0.000	0.000	Merged-chr2-151543630-14
NR60574--MA0599.1.KLF5	chr7	49741665	49741674	+	0.000	0.000	Merged-chr7-49741664-32
NR34456--MA0740.1.KLF14	chr19	56756561	56756574	-	0.000	0.000	Merged-chr19-56756635-43
NR15127--MA0039.3.KLF4	chr12	94083600	94083610	+	0.000	0.000	Merged-chr12-94083592-14
NR68373--MA0741.1.KLF16	chr9	42209282	42209292	-	0.000	0.000	Merged-chr9-42209382-102
NR50020--MA0740.1.KLF14	chr5	35176592	35176605	+	0.000	0.000	Merged-chr5-35176446-65
NR66852--MA0039.3.KLF4	chr8	116645533	116645543	-	0.000	0.000	Merged-chr8-116645599-31
NR24659--MA1107.1.KLF9	chr15	98927697	98927709	+	0.000	0.000	Merged-chr15-98927787-24
NR55513--MA1107.1.KLF9	chr6	54092922	54092934	+	0.000	0.000	Merged-chr6-54092801-44
NR39710--MA0599.1.KLF5	chr2	168492185	168492194	-	0.000	0.000	Merged-chr2-168492092-36
NR59985--MA0493.1.Klf1	chr7	31028758	31028768	+	0.000	0.000	Merged-chr7-31028766-21
NR44108--MA0741.1.KLF16	chr3	152152188	152152198	+	0.000	0.000	Merged-chr3-152152191-31
NR743--MA0741.1.KLF16	chr1	52578326	52578336	+	0.000	0.000	Merged-chr1-52578518-39
NR33647--MA0741.1.KLF16	chr19	31337343	31337353	-	0.000	0.000	Merged-chr19-31337298-1
NR27537--MA0742.1.Klf12	chr17	6978821	6978835	-	0.000	0.000	Merged-chr17-6979052-61
NR58384--MA0741.1.KLF16	chr6	142571413	142571423	-	0.000	0.000	Merged-chr6-142571386-44
NR71205--MA0039.3.KLF4	chr9	117896557	117896567	+	0.000	0.000	Merged-chr9-117896590-25
NR58521--MA0742.1.Klf12	chr6	144664979	144664993	+	0.000	0.000	Merged-chr6-144664964-20
NR8910--MA0599.1.KLF5	chr10	127381074	127381083	-	0.000	0.000	Merged-chr10-127381259-2
NR66893--MA1107.1.KLF9	chr8	117052561	117052573	-	0.000	0.000	Merged-chr8-117052612-3
NR47685--MA1107.1.KLF9	chr4	132749038	132749050	-	0.000	0.000	Merged-chr4-132748989-25
NR61202--MA1107.1.KLF9	chr7	80450046	80450058	+	0.000	0.000	Merged-chr7-80450087-44
NR50445--MA0741.1.KLF16	chr5	54111080	54111090	+	0.000	0.000	Merged-chr5-54110931-21
NR4788--MA0599.1.KLF5	chr1	191097833	191097842	+	0.000	0.000	Merged-chr1-191097986-4
NR51046--MA0039.3.KLF4	chr5	77167224	77167234	-	0.000	0.000	Merged-chr5-77167373-14
NR25692--MA0599.1.KLF5	chr16	29978035	29978044	-	0.000	0.000	Merged-chr16-29977874-22
NR27018--MA0741.1.KLF16	chr16	91588232	91588242	+	0.000	0.000	Merged-chr16-91588038-25
NR23951--MA0599.1.KLF5	chr15	82224430	82224439	-	0.000	0.000	Merged-chr15-82224462-30
NR15705--MA0039.3.KLF4	chr12	110506241	110506251	-	0.000	0.000	Merged-chr12-110506270-12
NR58586--MA1107.1.KLF9	chr6	145256892	145256904	+	0.000	0.000	Merged-chr6-145256997-16
NR23118--MA0493.1.Klf1	chr15	60120108	60120118	-	0.000	0.000	Merged-chr15-60120172-38
NR69027--MA0599.1.KLF5	chr9	60998295	60998304	-	0.000	0.000	Merged-chr9-60998373-9
NR33942--MA0740.1.KLF14	chr19	41597370	41597383	-	0.000	0.000	Merged-chr19-41597559-38
NR26092--MA0493.1.Klf1	chr16	44337718	44337728	-	0.000	0.000	Merged-chr16-44337753-20
NR8485--MA0599.1.KLF5	chr10	119005764	119005773	+	0.000	0.000	Merged-chr10-119005704-15
NR20314--MA0493.1.Klf1	chr14	54146702	54146712	+	0.000	0.000	Merged-chr14-54146707-32
NR11946--MA1107.1.KLF9	chr11	97719314	97719326	+	0.000	0.000	Merged-chr11-97719070-35
NR60117--MA1107.1.KLF9	chr7	37978641	37978653	+	0.000	0.000	Merged-chr7-37978660-9
NR36732--MA0741.1.KLF16	chr2	74749530	74749540	-	0.000	0.000	Merged-chr2-74749603-48
NR11195--MA0599.1.KLF5	chr11	78094720	78094729	-	0.000	0.000	Merged-chr11-78094778-43
NR57263--MA0039.3.KLF4	chr6	120264383	120264393	-	0.000	0.000	Merged-chr6-120264409-18
NR36132--MA0599.1.KLF5	chr2	49744497	49744506	+	0.000	0.000	Merged-chr2-49744707-28
NR66889--MA1107.1.KLF9	chr8	117052553	117052565	-	0.000	0.000	Merged-chr8-117052612-3
NR11396--MA0493.1.Klf1	chr11	82214556	82214566	-	0.000	0.000	Merged-chr11-82214647-44
NR1522--MA1107.1.KLF9	chr1	86415831	86415843	+	0.000	0.000	Merged-chr1-86415733-84
NR13357--MA0599.1.KLF5	chr12	4065644	4065653	+	0.000	0.000	Merged-chr12-4065716-30
NR56867--MA0742.1.Klf12	chr6	108665781	108665795	+	0.000	0.000	Merged-chr6-108665749-34
NR59346--MA0599.1.KLF5	chr7	19790020	19790029	+	0.000	0.000	Merged-chr7-19790098-49
NR16043--MA0039.3.KLF4	chr12	118424068	118424078	-	0.000	0.000	Merged-chr12-118424167-25
NR13469--MA0599.1.KLF5	chr12	8829818	8829827	-	0.000	0.000	Merged-chr12-8829730-25
NR66717--MA0741.1.KLF16	chr8	111769473	111769483	+	0.000	0.000	Merged-chr8-111769335-16
NR63858--MA0599.1.KLF5	chr7	143724083	143724092	+	0.000	0.000	Merged-chr7-143724096-15
NR50646--MA0039.3.KLF4	chr5	64651650	64651660	-	0.000	0.000	Merged-chr5-64651532-36
NR35015--MA0493.1.Klf1	chr2	17862024	17862034	+	0.000	0.000	Merged-chr2-17861880-15
NR55470--MA0599.1.KLF5	chr6	52962623	52962632	-	0.000	0.000	Merged-chr6-52962536-54
