#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed
NR59084--MA0741.1.KLF16	chr7	16634142	16634152	-	0.000	0.000	Merged-chr7-16634045-17
NR9764--MA0493.1.Klf1	chr11	32138430	32138440	-	0.000	0.000	Merged-chr11-32138495-33
NR30694--MA0039.3.KLF4	chr17	88753267	88753277	+	0.000	0.000	Merged-chr17-88753234-51
NR25432--MA0742.1.Klf12	chr16	17177859	17177873	+	0.000	0.000	Merged-chr16-17177816-6
NR936--MA1107.1.KLF9	chr1	62049748	62049760	+	0.000	0.000	Merged-chr1-62049803-1
NR66783--MA1107.1.KLF9	chr8	115145534	115145546	+	0.000	0.000	Merged-chr8-115145430-7
NR50750--MA0740.1.KLF14	chr5	65950931	65950944	-	0.000	0.000	Merged-chr5-65951105-46
NR8682--MA0039.3.KLF4	chr10	122778139	122778149	+	0.000	0.000	Merged-chr10-122778014-1
NR20647--MA0493.1.Klf1	chr14	61744092	61744102	-	0.000	0.000	Merged-chr14-61744186-5
NR38286--MA0493.1.Klf1	chr2	131127349	131127359	+	0.000	0.000	Merged-chr2-131127461-8
NR10066--MA0493.1.Klf1	chr11	50785952	50785962	+	0.000	0.000	Merged-chr11-50786141-3
NR69060--MA0599.1.KLF5	chr9	61715237	61715246	-	0.000	0.000	Merged-chr9-61715160-12
NR61352--MA0741.1.KLF16	chr7	84417846	84417856	-	0.000	0.000	Merged-chr7-84417695-8
NR6513--MA0599.1.KLF5	chr10	69571692	69571701	-	0.000	0.000	Merged-chr10-69571391-44
NR36446--MA1107.1.KLF9	chr2	65552060	65552072	-	0.000	0.000	Merged-chr2-65551988-12
NR18888--MA0493.1.Klf1	chr13	114949265	114949275	+	0.000	0.000	Merged-chr13-114949183-17
NR65107--MA1107.1.KLF9	chr8	64935179	64935191	-	0.000	0.000	Merged-chr8-64935114-22
NR41327--MA0742.1.Klf12	chr3	68763066	68763080	-	0.000	0.000	Merged-chr3-68763187-8
NR41600--MA1107.1.KLF9	chr3	86955538	86955550	-	0.000	0.000	Merged-chr3-86955467-9
NR22626--MA0599.1.KLF5	chr15	36438864	36438873	-	0.000	0.000	Merged-chr15-36438812-16
NR34845--MA0599.1.KLF5	chr2	11173726	11173735	+	0.000	0.000	Merged-chr2-11173621-55
NR61330--MA0493.1.Klf1	chr7	83649041	83649051	+	0.000	0.000	Merged-chr7-83649000-10
NR44520--MA0039.3.KLF4	chr4	11017780	11017790	+	0.000	0.000	Merged-chr4-11017688-10
NR13318--MA0493.1.Klf1	chr11	121388259	121388269	+	0.000	0.000	Merged-chr11-121388378-24
NR38533--MA0599.1.KLF5	chr2	139776491	139776500	-	0.000	0.000	Merged-chr2-139776654-18
NR45849--MA0599.1.KLF5	chr4	63391533	63391542	+	0.000	0.000	Merged-chr4-63391533-17
NR43799--MA0599.1.KLF5	chr3	145613473	145613482	+	0.000	0.000	Merged-chr3-145613509-1
NR26679--MA0742.1.Klf12	chr16	76283301	76283315	+	0.000	0.000	Merged-chr16-76283420-1
NR48461--MA0740.1.KLF14	chr4	143190798	143190811	+	0.000	0.000	Merged-chr4-143190909-19
NR64471--MA0741.1.KLF16	chr8	26698689	26698699	-	0.000	0.000	Merged-chr8-26698799-12
NR68717--MA1107.1.KLF9	chr9	51162024	51162036	-	0.000	0.000	Merged-chr9-51161990-29
NR42243--MA0493.1.Klf1	chr3	100533648	100533658	+	0.000	0.000	Merged-chr3-100533650-21
NR11094--MA0599.1.KLF5	chr11	75926973	75926982	+	0.000	0.000	Merged-chr11-75926776-30
NR29776--MA0741.1.KLF16	chr17	65819435	65819445	+	0.000	0.000	Merged-chr17-65819307-6
NR14766--MA0493.1.Klf1	chr12	82187387	82187397	+	0.000	0.000	Merged-chr12-82187311-20
NR31271--MA0599.1.KLF5	chr18	35830179	35830188	+	0.000	0.000	Merged-chr18-35830192-19
NR14408--MA0493.1.Klf1	chr12	69853616	69853626	+	0.000	0.000	Merged-chr12-69853558-20
NR64469--MA0039.3.KLF4	chr8	26698688	26698698	-	0.000	0.000	Merged-chr8-26698799-12
NR19155--MA0741.1.KLF16	chr14	7818951	7818961	-	0.000	0.000	Merged-chr14-7819138-4
NR11276--MA0039.3.KLF4	chr11	78818235	78818245	-	0.000	0.000	Merged-chr11-78818098-1
NR42942--MA0599.1.KLF5	chr3	122474232	122474241	+	0.000	0.000	Merged-chr3-122474297-38
NR57951--MA0493.1.Klf1	chr6	134451034	134451044	-	0.000	0.000	Merged-chr6-134450954-21
NR31579--MA1107.1.KLF9	chr18	54822926	54822938	+	0.000	0.000	Merged-chr18-54822886-30
NR59030--MA0599.1.KLF5	chr7	16129743	16129752	+	0.000	0.000	Merged-chr7-16129723-14
NR39221--MA0741.1.KLF16	chr2	158673411	158673421	+	0.000	0.000	Merged-chr2-158673458-23
NR60044--MA0599.1.KLF5	chr7	35172054	35172063	-	0.000	0.000	Merged-chr7-35172078-26
NR56516--MA1107.1.KLF9	chr6	95651459	95651471	+	0.000	0.000	Merged-chr6-95651560-12
NR32452--MA0740.1.KLF14	chr18	80041987	80042000	+	0.000	0.000	Merged-chr18-80041946-55
NR14564--MA1107.1.KLF9	chr12	73954302	73954314	-	0.000	0.000	Merged-chr12-73954415-6
NR72263--MA0599.1.KLF5	chrX	77522737	77522746	-	0.000	0.000	Merged-chrX-77522857-17
NR37327--MA0599.1.KLF5	chr2	102183963	102183972	-	0.000	0.000	Merged-chr2-102183884-3
NR47290--MA0599.1.KLF5	chr4	125116714	125116723	-	0.000	0.000	Merged-chr4-125116565-9
NR7854--MA0599.1.KLF5	chr10	95942200	95942209	+	0.000	0.000	Merged-chr10-95942106-29
NR41903--MA0741.1.KLF16	chr3	94483004	94483014	-	0.000	0.000	Merged-chr3-94482974-4
NR41178--MA0742.1.Klf12	chr3	61002319	61002333	-	0.000	0.000	Merged-chr3-61002220-1
NR70332--MA0740.1.KLF14	chr9	98973275	98973288	-	0.000	0.000	Merged-chr9-98973397-16
NR12371--MA0741.1.KLF16	chr11	103808768	103808778	-	0.000	0.000	Merged-chr11-103808730-15
NR24370--MA0039.3.KLF4	chr15	93374730	93374740	-	0.000	0.000	Merged-chr15-93374795-20
NR23052--MA0740.1.KLF14	chr15	58595065	58595078	+	0.000	0.000	Merged-chr15-58595150-15
NR44549--MA0599.1.KLF5	chr4	11699941	11699950	+	0.000	0.000	Merged-chr4-11700052-1
NR67775--MA1107.1.KLF9	chr9	15014183	15014195	-	0.000	0.000	Merged-chr9-15014101-6
NR25558--MA0741.1.KLF16	chr16	20804930	20804940	+	0.000	0.000	Merged-chr16-20804779-46
NR39753--MA0599.1.KLF5	chr2	168741368	168741377	+	0.000	0.000	Merged-chr2-168741453-11
NR23212--MA0741.1.KLF16	chr15	64113263	64113273	+	0.000	0.000	Merged-chr15-64113403-29
NR64612--MA0741.1.KLF16	chr8	34818005	34818015	-	0.000	0.000	Merged-chr8-34817852-8
NR13720--MA0741.1.KLF16	chr12	24975166	24975176	-	0.000	0.000	Merged-chr12-24975198-73
NR13537--MA0742.1.Klf12	chr12	14152273	14152287	-	0.000	0.000	Merged-chr12-14152213-14
NR55668--MA1107.1.KLF9	chr6	59451129	59451141	-	0.000	0.000	Merged-chr6-59451158-16
NR28521--MA0741.1.KLF16	chr17	31693551	31693561	-	0.000	0.000	Merged-chr17-31693537-59
NR41717--MA1107.1.KLF9	chr3	89179230	89179242	-	0.000	0.000	Merged-chr3-89179239-17
NR10309--MA0599.1.KLF5	chr11	57791207	57791216	+	0.000	0.000	Merged-chr11-57791276-17
NR23953--MA0493.1.Klf1	chr15	82290612	82290622	-	0.000	0.000	Merged-chr15-82290504-11
NR56646--MA1107.1.KLF9	chr6	99270149	99270161	+	0.000	0.000	Merged-chr6-99270140-8
NR43374--MA0599.1.KLF5	chr3	132928123	132928132	-	0.000	0.000	Merged-chr3-132927951-20
NR5335--MA0741.1.KLF16	chr10	18743780	18743790	+	0.000	0.000	Merged-chr10-18743767-30
NR57982--MA1107.1.KLF9	chr6	134981446	134981458	-	0.000	0.000	Merged-chr6-134981456-22
NR58745--MA0741.1.KLF16	chr7	3292944	3292954	+	0.000	0.000	Merged-chr7-3292987-7
NR41769--MA0740.1.KLF14	chr3	89911445	89911458	+	0.000	0.000	Merged-chr3-89911440-10
NR13748--MA0740.1.KLF14	chr12	25601192	25601205	-	0.000	0.000	Merged-chr12-25601123-16
NR39757--MA0741.1.KLF16	chr2	168741484	168741494	+	0.000	0.000	Merged-chr2-168741453-11
NR13264--MA1107.1.KLF9	chr11	120941194	120941206	-	0.000	0.000	Merged-chr11-120941184-16
NR39977--MA0599.1.KLF5	chr2	173063391	173063400	+	0.000	0.000	Merged-chr2-173063390-29
NR22415--MA1107.1.KLF9	chr15	19456871	19456883	+	0.000	0.000	Merged-chr15-19456859-1
NR69092--MA0599.1.KLF5	chr9	62425312	62425321	-	0.000	0.000	Merged-chr9-62425384-15
NR26686--MA0599.1.KLF5	chr16	76283386	76283395	-	0.000	0.000	Merged-chr16-76283420-1
NR16472--MA0741.1.KLF16	chr13	30186555	30186565	-	0.000	0.000	Merged-chr13-30186492-12
NR63799--MA0741.1.KLF16	chr7	142967379	142967389	+	0.000	0.000	Merged-chr7-142967366-1
NR50926--MA0657.1.KLF13	chr5	74704610	74704627	+	0.000	0.000	Merged-chr5-74704453-70
NR5204--MA0493.1.Klf1	chr10	12821547	12821557	+	0.000	0.000	Merged-chr10-12821526-15
NR16600--MA0741.1.KLF16	chr13	37827781	37827791	-	0.000	0.000	Merged-chr13-37827863-1
NR3956--MA0599.1.KLF5	chr1	172197390	172197399	+	0.000	0.000	Merged-chr1-172197316-25
NR4391--MA1107.1.KLF9	chr1	183119167	183119179	-	0.000	0.000	Merged-chr1-183119142-2
NR42257--MA0493.1.Klf1	chr3	101066402	101066412	+	0.000	0.000	Merged-chr3-101066330-34
NR33693--MA0599.1.KLF5	chr19	32957101	32957110	+	0.000	0.000	Merged-chr19-32957163-34
NR67539--MA0741.1.KLF16	chr8	127447348	127447358	-	0.000	0.000	Merged-chr8-127447217-34
NR22452--MA0599.1.KLF5	chr15	25812686	25812695	-	0.000	0.000	Merged-chr15-25812728-1
NR2650--MA1107.1.KLF9	chr1	135829039	135829051	-	0.000	0.000	Merged-chr1-135829093-15
NR24385--MA0493.1.Klf1	chr15	93443913	93443923	+	0.000	0.000	Merged-chr15-93443797-12
NR4379--MA0599.1.KLF5	chr1	182764154	182764163	+	0.000	0.000	Merged-chr1-182764155-66
NR26685--MA1107.1.KLF9	chr16	76283301	76283313	+	0.000	0.000	Merged-chr16-76283420-1
NR9707--MA0741.1.KLF16	chr11	31169347	31169357	+	0.000	0.000	Merged-chr11-31169541-9
NR35640--MA0599.1.KLF5	chr2	31026744	31026753	-	0.000	0.000	Merged-chr2-31026852-15
NR23402--MA1107.1.KLF9	chr15	74538492	74538504	-	0.000	0.000	Merged-chr15-74538442-18
NR5472--MA1107.1.KLF9	chr10	25140437	25140449	-	0.000	0.000	Merged-chr10-25140477-16
NR59023--MA0740.1.KLF14	chr7	16129680	16129693	+	0.000	0.000	Merged-chr7-16129723-14
NR9688--MA0741.1.KLF16	chr11	29883367	29883377	-	0.000	0.000	Merged-chr11-29883287-9
NR37676--MA0741.1.KLF16	chr2	114260756	114260766	-	0.000	0.000	Merged-chr2-114260586-35
NR22461--MA0741.1.KLF16	chr15	25933008	25933018	+	0.000	0.000	Merged-chr15-25933159-19
NR42932--MA0039.3.KLF4	chr3	122122334	122122344	+	0.000	0.000	Merged-chr3-122122309-36
NR63949--MA0742.1.Klf12	chr8	3587603	3587617	-	0.000	0.000	Merged-chr8-3587694-26
NR28500--MA0741.1.KLF16	chr17	31386152	31386162	-	0.000	0.000	Merged-chr17-31386288-8
NR68889--MA0599.1.KLF5	chr9	57407350	57407359	+	0.000	0.000	Merged-chr9-57407322-7
NR16759--MA0599.1.KLF5	chr13	43906452	43906461	+	0.000	0.000	Merged-chr13-43906399-21
NR4083--MA0742.1.Klf12	chr1	175693726	175693740	+	0.000	0.000	Merged-chr1-175693836-3
NR69046--MA0039.3.KLF4	chr9	61236139	61236149	+	0.000	0.000	Merged-chr9-61236183-14
NR11416--MA1107.1.KLF9	chr11	82961946	82961958	-	0.000	0.000	Merged-chr11-82962014-19
NR15329--MA0599.1.KLF5	chr12	102703864	102703873	-	0.000	0.000	Merged-chr12-102703809-1
NR16594--MA0741.1.KLF16	chr13	37751669	37751679	+	0.000	0.000	Merged-chr13-37751511-23
NR5837--MA0741.1.KLF16	chr10	43706322	43706332	-	0.000	0.000	Merged-chr10-43706280-54
NR12972--MA0493.1.Klf1	chr11	116869776	116869786	-	0.000	0.000	Merged-chr11-116869693-21
NR25273--MA1107.1.KLF9	chr16	11286167	11286179	-	0.000	0.000	Merged-chr16-11286053-13
NR31571--MA0740.1.KLF14	chr18	54822920	54822933	+	0.000	0.000	Merged-chr18-54822886-30
NR31003--MA0741.1.KLF16	chr18	21300192	21300202	+	0.000	0.000	Merged-chr18-21300237-62
NR4970--MA0599.1.KLF5	chr1	193285753	193285762	+	0.000	0.000	Merged-chr1-193285975-30
NR57975--MA0740.1.KLF14	chr6	134981445	134981458	-	0.000	0.000	Merged-chr6-134981456-22
NR70576--MA0740.1.KLF14	chr9	106071859	106071872	+	0.000	0.000	Merged-chr9-106071900-22
NR45590--MA0599.1.KLF5	chr4	56865485	56865494	+	0.000	0.000	Merged-chr4-56865675-1
NR43266--MA0740.1.KLF14	chr3	130819808	130819821	+	0.000	0.000	Merged-chr3-130819788-3
NR20813--MA0741.1.KLF16	chr14	68735106	68735116	+	0.000	0.000	Merged-chr14-68735223-2
NR27999--MA1107.1.KLF9	chr17	23748844	23748856	+	0.000	0.000	Merged-chr17-23748967-40
NR29946--MA1107.1.KLF9	chr17	72079376	72079388	-	0.000	0.000	Merged-chr17-72079335-3
NR41422--MA1107.1.KLF9	chr3	79129198	79129210	-	0.000	0.000	Merged-chr3-79129160-12
NR558--MA0599.1.KLF5	chr1	39941510	39941519	+	0.000	0.000	Merged-chr1-39941675-40
NR35595--MA0741.1.KLF16	chr2	30472069	30472079	+	0.000	0.000	Merged-chr2-30472114-26
NR66190--MA0599.1.KLF5	chr8	95149432	95149441	+	0.000	0.000	Merged-chr8-95149594-5
NR67669--MA0493.1.Klf1	chr9	6670787	6670797	+	0.000	0.000	Merged-chr9-6670702-1
NR37358--MA1107.1.KLF9	chr2	102188783	102188795	+	0.000	0.000	Merged-chr2-102188857-2
NR1562--MA0742.1.Klf12	chr1	87847397	87847411	-	0.000	0.000	Merged-chr1-87847290-68
NR44596--MA0740.1.KLF14	chr4	14819947	14819960	-	0.000	0.000	Merged-chr4-14819908-10
NR18829--MA0741.1.KLF16	chr13	113815956	113815966	-	0.000	0.000	Merged-chr13-113816059-33
NR64664--MA0599.1.KLF5	chr8	36532744	36532753	-	0.000	0.000	Merged-chr8-36532922-47
NR24805--MA0741.1.KLF16	chr15	100723870	100723880	-	0.000	0.000	Merged-chr15-100723788-13
NR40841--MA0740.1.KLF14	chr3	38044517	38044530	-	0.000	0.000	Merged-chr3-38044560-26
NR17853--MA0493.1.Klf1	chr13	89521652	89521662	+	0.000	0.000	Merged-chr13-89521757-30
NR46792--MA0599.1.KLF5	chr4	111435252	111435261	-	0.000	0.000	Merged-chr4-111435287-1
NR64640--MA0039.3.KLF4	chr8	35874068	35874078	+	0.000	0.000	Merged-chr8-35874101-5
NR35551--MA0599.1.KLF5	chr2	29890388	29890397	+	0.000	0.000	Merged-chr2-29890513-1
NR33143--MA0599.1.KLF5	chr19	6839878	6839887	-	0.000	0.000	Merged-chr19-6839786-2
NR68749--MA0039.3.KLF4	chr9	52059940	52059950	-	0.000	0.000	Merged-chr9-52059994-13
NR11798--MA0599.1.KLF5	chr11	95379007	95379016	-	0.000	0.000	Merged-chr11-95379150-8
NR23217--MA0741.1.KLF16	chr15	64113268	64113278	+	0.000	0.000	Merged-chr15-64113403-29
NR11305--MA0493.1.Klf1	chr11	79460527	79460537	-	0.000	0.000	Merged-chr11-79460483-1
NR16987--MA0741.1.KLF16	chr13	53069485	53069495	+	0.000	0.000	Merged-chr13-53069490-8
NR11059--MA0741.1.KLF16	chr11	75571461	75571471	-	0.000	0.000	Merged-chr11-75571465-10
NR24372--MA0741.1.KLF16	chr15	93374731	93374741	-	0.000	0.000	Merged-chr15-93374795-20
NR23729--MA0039.3.KLF4	chr15	79281614	79281624	+	0.000	0.000	Merged-chr15-79281486-15
NR61071--MA1107.1.KLF9	chr7	78383927	78383939	+	0.000	0.000	Merged-chr7-78384000-1
NR54386--MA0039.3.KLF4	chr5	150262889	150262899	+	0.000	0.000	Merged-chr5-150262822-29
NR39444--MA0741.1.KLF16	chr2	163100116	163100126	-	0.000	0.000	Merged-chr2-163100193-2
NR68891--MA0741.1.KLF16	chr9	57407350	57407360	+	0.000	0.000	Merged-chr9-57407322-7
NR22014--MA0599.1.KLF5	chr14	120407058	120407067	-	0.000	0.000	Merged-chr14-120407035-22
NR26130--MA0039.3.KLF4	chr16	45021603	45021613	+	0.000	0.000	Merged-chr16-45021572-18
NR4084--MA0599.1.KLF5	chr1	175693727	175693736	+	0.000	0.000	Merged-chr1-175693836-3
NR69893--MA1107.1.KLF9	chr9	85319565	85319577	-	0.000	0.000	Merged-chr9-85319747-2
NR47352--MA0741.1.KLF16	chr4	127095287	127095297	-	0.000	0.000	Merged-chr4-127095353-15
NR2691--MA1107.1.KLF9	chr1	136617580	136617592	-	0.000	0.000	Merged-chr1-136617404-40
NR67485--MA1107.1.KLF9	chr8	126539618	126539630	-	0.000	0.000	Merged-chr8-126539798-23
NR10314--MA0741.1.KLF16	chr11	57791229	57791239	+	0.000	0.000	Merged-chr11-57791276-17
NR26684--MA0741.1.KLF16	chr16	76283307	76283317	+	0.000	0.000	Merged-chr16-76283420-1
NR57527--MA0493.1.Klf1	chr6	125433808	125433818	+	0.000	0.000	Merged-chr6-125433874-28
NR63072--MA0741.1.KLF16	chr7	130761468	130761478	-	0.000	0.000	Merged-chr7-130761356-8
NR56911--MA1107.1.KLF9	chr6	112162843	112162855	+	0.000	0.000	Merged-chr6-112162678-1
NR68795--MA0741.1.KLF16	chr9	54691644	54691654	+	0.000	0.000	Merged-chr9-54691613-28
NR84--MA0493.1.Klf1	chr1	12875663	12875673	-	0.000	0.000	Merged-chr1-12875704-39
NR41516--MA0039.3.KLF4	chr3	82365264	82365274	-	0.000	0.000	Merged-chr3-82365236-33
NR72515--MA0599.1.KLF5	chrX	134566726	134566735	+	0.000	0.000	Merged-chrX-134566845-16
NR32952--MA1107.1.KLF9	chr19	4718764	4718776	+	0.000	0.000	Merged-chr19-4718820-6
NR61838--MA0599.1.KLF5	chr7	102315702	102315711	-	0.000	0.000	Merged-chr7-102315597-18
NR18809--MA0493.1.Klf1	chr13	113466900	113466910	+	0.000	0.000	Merged-chr13-113466791-29
NR59024--MA0657.1.KLF13	chr7	16129679	16129696	+	0.000	0.000	Merged-chr7-16129723-14
NR49922--MA1107.1.KLF9	chr5	33143047	33143059	-	0.000	0.000	Merged-chr5-33143118-19
NR24412--MA1107.1.KLF9	chr15	93756157	93756169	+	0.000	0.000	Merged-chr15-93756205-23
NR4172--MA0039.3.KLF4	chr1	178959119	178959129	+	0.000	0.000	Merged-chr1-178959313-1
NR60541--MA1107.1.KLF9	chr7	49303812	49303824	-	0.000	0.000	Merged-chr7-49303959-15
NR39662--MA0741.1.KLF16	chr2	167713157	167713167	-	0.000	0.000	Merged-chr2-167713112-41
NR60790--MA0741.1.KLF16	chr7	63957544	63957554	-	0.000	0.000	Merged-chr7-63957418-17
NR24552--MA0599.1.KLF5	chr15	97606752	97606761	+	0.000	0.000	Merged-chr15-97606857-25
NR5829--MA0741.1.KLF16	chr10	43579020	43579030	-	0.000	0.000	Merged-chr10-43578959-39
NR10807--MA0599.1.KLF5	chr11	69966729	69966738	-	0.000	0.000	Merged-chr11-69966706-4
NR61264--MA0740.1.KLF14	chr7	81549050	81549063	-	0.000	0.000	Merged-chr7-81548936-4
NR54835--MA0493.1.Klf1	chr6	30162226	30162236	-	0.000	0.000	Merged-chr6-30162256-14
NR15732--MA0741.1.KLF16	chr12	111007861	111007871	+	0.000	0.000	Merged-chr12-111007914-34
NR68348--MA0599.1.KLF5	chr9	41160883	41160892	-	0.000	0.000	Merged-chr9-41160864-12
NR52240--MA0657.1.KLF13	chr5	115693537	115693554	-	0.000	0.000	Merged-chr5-115693567-32
NR43853--MA1107.1.KLF9	chr3	146045217	146045229	-	0.000	0.000	Merged-chr3-146045142-29
NR1146--MA0599.1.KLF5	chr1	72870373	72870382	-	0.000	0.000	Merged-chr1-72870469-25
NR47846--MA0493.1.Klf1	chr4	134372585	134372595	+	0.000	0.000	Merged-chr4-134372505-25
NR66210--MA0741.1.KLF16	chr8	95349083	95349093	-	0.000	0.000	Merged-chr8-95348986-27
NR31572--MA0657.1.KLF13	chr18	54822919	54822936	+	0.000	0.000	Merged-chr18-54822886-30
NR59028--MA0740.1.KLF14	chr7	16129754	16129767	+	0.000	0.000	Merged-chr7-16129723-14
NR490--MA1107.1.KLF9	chr1	39102343	39102355	-	0.000	0.000	Merged-chr1-39102412-8
NR70577--MA0657.1.KLF13	chr9	106071858	106071875	+	0.000	0.000	Merged-chr9-106071900-22
NR23728--MA0742.1.Klf12	chr15	79281612	79281626	+	0.000	0.000	Merged-chr15-79281486-15
NR5840--MA1107.1.KLF9	chr10	43706321	43706333	-	0.000	0.000	Merged-chr10-43706280-54
NR32944--MA0741.1.KLF16	chr19	4718770	4718780	+	0.000	0.000	Merged-chr19-4718820-6
NR8417--MA0599.1.KLF5	chr10	118302305	118302314	+	0.000	0.000	Merged-chr10-118302448-26
NR9833--MA0493.1.Klf1	chr11	35838509	35838519	-	0.000	0.000	Merged-chr11-35838525-24
NR32067--MA0599.1.KLF5	chr18	68131461	68131470	-	0.000	0.000	Merged-chr18-68131452-21
NR51923--MA1107.1.KLF9	chr5	111553895	111553907	-	0.000	0.000	Merged-chr5-111553967-36
NR25614--MA1107.1.KLF9	chr16	23100164	23100176	-	0.000	0.000	Merged-chr16-23100189-17
NR1707--MA0741.1.KLF16	chr1	92640407	92640417	+	0.000	0.000	Merged-chr1-92640529-29
NR57952--MA0741.1.KLF16	chr6	134451042	134451052	-	0.000	0.000	Merged-chr6-134450954-21
NR9350--MA0742.1.Klf12	chr11	6680660	6680674	+	0.000	0.000	Merged-chr11-6680624-1
NR62740--MA0599.1.KLF5	chr7	126467304	126467313	-	0.000	0.000	Merged-chr7-126467456-1
NR37743--MA0741.1.KLF16	chr2	116071847	116071857	+	0.000	0.000	Merged-chr2-116071770-9
NR65630--MA0742.1.Klf12	chr8	77383805	77383819	+	0.000	0.000	Merged-chr8-77383968-15
NR8681--MA0599.1.KLF5	chr10	122778138	122778147	+	0.000	0.000	Merged-chr10-122778014-1
NR40020--MA0493.1.Klf1	chr2	173444618	173444628	+	0.000	0.000	Merged-chr2-173444560-32
NR68936--MA0741.1.KLF16	chr9	58112632	58112642	-	0.000	0.000	Merged-chr9-58112486-25
NR5828--MA0599.1.KLF5	chr10	43579021	43579030	-	0.000	0.000	Merged-chr10-43578959-39
NR10806--MA1107.1.KLF9	chr11	69962020	69962032	-	0.000	0.000	Merged-chr11-69962137-7
NR19702--MA0493.1.Klf1	chr14	30138231	30138241	-	0.000	0.000	Merged-chr14-30138176-3
NR23397--MA0740.1.KLF14	chr15	74538491	74538504	-	0.000	0.000	Merged-chr15-74538442-18
NR40127--MA1107.1.KLF9	chr2	178427074	178427086	+	0.000	0.000	Merged-chr2-178427210-3
NR7456--MA0741.1.KLF16	chr10	84904054	84904064	+	0.000	0.000	Merged-chr10-84904074-24
NR69889--MA1107.1.KLF9	chr9	85319557	85319569	-	0.000	0.000	Merged-chr9-85319747-2
NR58648--MA1107.1.KLF9	chr6	146909287	146909299	-	0.000	0.000	Merged-chr6-146909380-33
NR40347--MA0493.1.Klf1	chr3	9500017	9500027	-	0.000	0.000	Merged-chr3-9499976-58
NR7232--MA1107.1.KLF9	chr10	81253306	81253318	-	0.000	0.000	Merged-chr10-81253220-18
NR41420--MA0741.1.KLF16	chr3	79129230	79129240	-	0.000	0.000	Merged-chr3-79129160-12
NR36749--MA0599.1.KLF5	chr2	75114516	75114525	-	0.000	0.000	Merged-chr2-75114355-21
NR1069--MA0741.1.KLF16	chr1	69331685	69331695	+	0.000	0.000	Merged-chr1-69331775-34
NR4380--MA0741.1.KLF16	chr1	182764154	182764164	+	0.000	0.000	Merged-chr1-182764155-66
NR42765--MA0740.1.KLF14	chr3	115897889	115897902	+	0.000	0.000	Merged-chr3-115897908-5
NR67214--MA0742.1.Klf12	chr8	122451265	122451279	-	0.000	0.000	Merged-chr8-122451262-3
NR56907--MA1107.1.KLF9	chr6	112162835	112162847	+	0.000	0.000	Merged-chr6-112162678-1
NR33145--MA0741.1.KLF16	chr19	6839888	6839898	-	0.000	0.000	Merged-chr19-6839786-2
NR23209--MA0741.1.KLF16	chr15	64113260	64113270	+	0.000	0.000	Merged-chr15-64113403-29
NR57052--MA0657.1.KLF13	chr6	115559863	115559880	-	0.000	0.000	Merged-chr6-115560075-18
NR60041--MA0741.1.KLF16	chr7	35119101	35119111	-	0.000	0.000	Merged-chr7-35119008-87
NR68356--MA1107.1.KLF9	chr9	41160887	41160899	-	0.000	0.000	Merged-chr9-41160864-12
NR60537--MA1107.1.KLF9	chr7	49303804	49303816	-	0.000	0.000	Merged-chr7-49303959-15
NR21115--MA0741.1.KLF16	chr14	76165446	76165456	-	0.000	0.000	Merged-chr14-76165391-21
NR27338--MA0493.1.Klf1	chr17	3246813	3246823	-	0.000	0.000	Merged-chr17-3246798-10
NR16445--MA0039.3.KLF4	chr13	28884282	28884292	-	0.000	0.000	Merged-chr13-28884388-8
NR1830--MA1107.1.KLF9	chr1	96871622	96871634	-	0.000	0.000	Merged-chr1-96871649-2
NR17991--MA0741.1.KLF16	chr13	94567543	94567553	-	0.000	0.000	Merged-chr13-94567668-9
NR57693--MA0493.1.Klf1	chr6	128318434	128318444	+	0.000	0.000	Merged-chr6-128318516-29
NR38808--MA0599.1.KLF5	chr2	146888027	146888036	-	0.000	0.000	Merged-chr2-146888107-12
NR42665--MA1107.1.KLF9	chr3	109407798	109407810	-	0.000	0.000	Merged-chr3-109408017-19
NR15025--MA0493.1.Klf1	chr12	91684570	91684580	-	0.000	0.000	Merged-chr12-91684536-24
NR41469--MA0599.1.KLF5	chr3	81102428	81102437	-	0.000	0.000	Merged-chr3-81102418-9
NR43849--MA1107.1.KLF9	chr3	146044936	146044948	-	0.000	0.000	Merged-chr3-146045142-29
NR29205--MA0599.1.KLF5	chr17	47395706	47395715	-	0.000	0.000	Merged-chr17-47395645-41
NR25423--MA0740.1.KLF14	chr16	16992428	16992441	-	0.000	0.000	Merged-chr16-16992386-10
NR5188--MA0599.1.KLF5	chr10	9650506	9650515	+	0.000	0.000	Merged-chr10-9650610-4
NR60789--MA0599.1.KLF5	chr7	63957545	63957554	-	0.000	0.000	Merged-chr7-63957418-17
NR18886--MA0742.1.Klf12	chr13	114949265	114949279	+	0.000	0.000	Merged-chr13-114949183-17
