#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR104--MA0684.1.RUNX3	chr1	51578024	51578033	+	0.000	0.000	Merged-chr1-51577937-41
NR6175--MA0684.1.RUNX3	chr5	105718451	105718460	+	0.000	0.000	Merged-chr5-105718341-55
NR4081--MA0684.1.RUNX3	chr19	31337713	31337722	-	0.000	0.000	Merged-chr19-31337693-86
NR6155--MA0002.2.RUNX1	chr5	105010567	105010577	-	0.000	0.000	Merged-chr5-105010527-49
NR4875--MA0684.1.RUNX3	chr3	21965700	21965709	+	0.000	0.000	Merged-chr3-21965803-23
NR6264--MA0002.2.RUNX1	chr5	122430271	122430281	-	0.000	0.000	Merged-chr5-122430278-22
NR2827--MA0002.2.RUNX1	chr15	53130254	53130264	+	0.000	0.000	Merged-chr15-53130224-36
NR1801--MA0511.2.RUNX2	chr12	107047452	107047460	-	0.000	0.000	Merged-chr12-107047336-65
NR8066--MA0002.2.RUNX1	chr9	57340001	57340011	+	0.000	0.000	Merged-chr9-57339944-60
NR6386--MA0002.2.RUNX1	chr5	149641831	149641841	+	0.000	0.000	Merged-chr5-149641711-30
NR6709--MA0684.1.RUNX3	chr6	108630933	108630942	-	0.000	0.000	Merged-chr6-108631007-44
NR5641--MA0002.2.RUNX1	chr4	102711980	102711990	+	0.000	0.000	Merged-chr4-102711875-43
NR4837--MA0511.2.RUNX2	chr3	5860542	5860550	+	0.000	0.000	Merged-chr3-5860580-55
NR3690--MA0002.2.RUNX1	chr17	83772990	83773000	+	0.000	0.000	Merged-chr17-83772963-43
NR1791--MA0684.1.RUNX3	chr12	103116834	103116843	+	0.000	0.000	Merged-chr12-103116842-39
NR8141--MA0002.2.RUNX1	chr9	72097284	72097294	+	0.000	0.000	Merged-chr9-72097262-35
NR6878--MA0511.2.RUNX2	chr6	136683866	136683874	+	0.000	0.000	Merged-chr6-136683885-26
NR2386--MA0002.2.RUNX1	chr14	25862103	25862113	+	0.000	0.000	Merged-chr14-25862098-51
NR4118--MA0684.1.RUNX3	chr19	41874495	41874504	+	0.000	0.000	Merged-chr19-41874574-30
NR6649--MA0002.2.RUNX1	chr6	88939627	88939637	+	0.000	0.000	Merged-chr6-88939617-36
NR1992--MA0511.2.RUNX2	chr13	33072027	33072035	-	0.000	0.000	Merged-chr13-33072044-31
NR4161--MA0684.1.RUNX3	chr19	55769091	55769100	-	0.000	0.000	Merged-chr19-55769048-40
NR860--MA0002.2.RUNX1	chr10	67663187	67663197	+	0.000	0.000	Merged-chr10-67663351-25
NR2256--MA0002.2.RUNX1	chr13	107897467	107897477	-	0.000	0.000	Merged-chr13-107897363-37
NR4270--MA0684.1.RUNX3	chr2	17597736	17597745	-	0.000	0.000	Merged-chr2-17597899-18
NR1783--MA0684.1.RUNX3	chr12	100747341	100747350	+	0.000	0.000	Merged-chr12-100747316-18
NR1511--MA0002.2.RUNX1	chr11	113362859	113362869	+	0.000	0.000	Merged-chr11-113362898-34
NR3813--MA0511.2.RUNX2	chr18	37926032	37926040	-	0.000	0.000	Merged-chr18-37926090-48
NR6357--MA0002.2.RUNX1	chr5	144295066	144295076	-	0.000	0.000	Merged-chr5-144295152-24
NR144--MA0684.1.RUNX3	chr1	58301377	58301386	+	0.000	0.000	Merged-chr1-58301246-36
NR6565--MA0511.2.RUNX2	chr6	58832982	58832990	-	0.000	0.000	Merged-chr6-58832889-39
NR6072--MA0684.1.RUNX3	chr5	77144783	77144792	+	0.000	0.000	Merged-chr5-77144936-48
NR6614--MA0684.1.RUNX3	chr6	82744645	82744654	+	0.000	0.000	Merged-chr6-82744737-54
NR7924--MA0002.2.RUNX1	chr9	13446402	13446412	-	0.000	0.000	Merged-chr9-13446463-33
NR8036--MA0684.1.RUNX3	chr9	50525825	50525834	+	0.000	0.000	Merged-chr9-50525750-20
NR5340--MA0684.1.RUNX3	chr3	146758209	146758218	+	0.000	0.000	Merged-chr3-146758289-47
NR6174--MA0002.2.RUNX1	chr5	105718451	105718461	-	0.000	0.000	Merged-chr5-105718341-55
NR6098--MA0684.1.RUNX3	chr5	93152256	93152265	-	0.000	0.000	Merged-chr5-93152431-86
NR2099--MA0002.2.RUNX1	chr13	59536543	59536553	-	0.000	0.000	Merged-chr13-59536572-15
NR3673--MA0684.1.RUNX3	chr17	80579293	80579302	-	0.000	0.000	Merged-chr17-80579337-18
NR6187--MA0002.2.RUNX1	chr5	107648945	107648955	+	0.000	0.000	Merged-chr5-107649073-49
NR2194--MA0684.1.RUNX3	chr13	95449935	95449944	+	0.000	0.000	Merged-chr13-95449730-51
NR4268--MA0002.2.RUNX1	chr2	17597729	17597739	+	0.000	0.000	Merged-chr2-17597899-18
NR7645--MA0002.2.RUNX1	chr8	68212466	68212476	+	0.000	0.000	Merged-chr8-68212337-24
NR5869--MA0002.2.RUNX1	chr4	155352698	155352708	-	0.000	0.000	Merged-chr4-155352722-24
NR5660--MA0002.2.RUNX1	chr4	106598649	106598659	+	0.000	0.000	Merged-chr4-106598618-21
NR6566--MA0684.1.RUNX3	chr6	58832981	58832990	-	0.000	0.000	Merged-chr6-58832889-39
NR791--MA0002.2.RUNX1	chr10	40163570	40163580	+	0.000	0.000	Merged-chr10-40163524-42
NR4409--MA0002.2.RUNX1	chr2	65133924	65133934	-	0.000	0.000	Merged-chr2-65133825-19
NR4710--MA0002.2.RUNX1	chr2	158133353	158133363	+	0.000	0.000	Merged-chr2-158133215-37
NR6135--MA0511.2.RUNX2	chr5	100875965	100875973	+	0.000	0.000	Merged-chr5-100875815-38
NR1746--MA0684.1.RUNX3	chr12	86310025	86310034	-	0.000	0.000	Merged-chr12-86310059-67
NR7571--MA0002.2.RUNX1	chr8	33308266	33308276	-	0.000	0.000	Merged-chr8-33308213-19
NR4117--MA0002.2.RUNX1	chr19	41874495	41874505	-	0.000	0.000	Merged-chr19-41874574-30
NR2788--MA0511.2.RUNX2	chr15	41846517	41846525	-	0.000	0.000	Merged-chr15-41846585-48
NR1312--MA0002.2.RUNX1	chr11	63148463	63148473	+	0.000	0.000	Merged-chr11-63148506-21
NR6178--MA0684.1.RUNX3	chr5	105840058	105840067	-	0.000	0.000	Merged-chr5-105840151-44
NR5800--MA0684.1.RUNX3	chr4	145045906	145045915	+	0.000	0.000	Merged-chr4-145045932-55
NR7190--MA0684.1.RUNX3	chr7	80209933	80209942	-	0.000	0.000	Merged-chr7-80209951-53
NR783--MA0002.2.RUNX1	chr10	39479873	39479883	-	0.000	0.000	Merged-chr10-39479564-73
NR2549--MA0511.2.RUNX2	chr14	74996699	74996707	+	0.000	0.000	Merged-chr14-74996801-46
NR3561--MA0511.2.RUNX2	chr17	56819715	56819723	+	0.000	0.000	Merged-chr17-56819789-51
NR7636--MA0684.1.RUNX3	chr8	64872007	64872016	-	0.000	0.000	Merged-chr8-64871934-64
NR3623--MA0684.1.RUNX3	chr17	71192225	71192234	+	0.000	0.000	Merged-chr17-71192022-46
NR510--MA0002.2.RUNX1	chr1	165722680	165722690	-	0.000	0.000	Merged-chr1-165722797-48
NR5111--MA0511.2.RUNX2	chr3	103091905	103091913	-	0.000	0.000	Merged-chr3-103091976-34
NR5393--MA0684.1.RUNX3	chr4	6476574	6476583	-	0.000	0.000	Merged-chr4-6476530-28
NR3779--MA0684.1.RUNX3	chr18	19524484	19524493	-	0.000	0.000	Merged-chr18-19524471-22
NR937--MA0002.2.RUNX1	chr10	80763638	80763648	-	0.000	0.000	Merged-chr10-80763655-40
NR8339--MA0684.1.RUNX3	chr9	118751012	118751021	-	0.000	0.000	Merged-chr9-118750873-69
NR7337--MA0002.2.RUNX1	chr7	117394184	117394194	-	0.000	0.000	Merged-chr7-117394201-50
NR7893--MA0511.2.RUNX2	chr8	128643065	128643073	-	0.000	0.000	Merged-chr8-128643198-31
NR4803--MA0002.2.RUNX1	chr2	172390620	172390630	-	0.000	0.000	Merged-chr2-172390550-32
NR6940--MA0002.2.RUNX1	chr6	146434552	146434562	-	0.000	0.000	Merged-chr6-146434496-35
NR1012--MA0002.2.RUNX1	chr10	94942950	94942960	-	0.000	0.000	Merged-chr10-94942923-6
NR3692--MA0684.1.RUNX3	chr17	83846460	83846469	-	0.000	0.000	Merged-chr17-83846499-25
NR7303--MA0002.2.RUNX1	chr7	112238966	112238976	+	0.000	0.000	Merged-chr7-112238810-51
NR5769--MA0511.2.RUNX2	chr4	138130511	138130519	-	0.000	0.000	Merged-chr4-138130450-19
NR1548--MA0002.2.RUNX1	chr11	119671399	119671409	+	0.000	0.000	Merged-chr11-119671227-50
NR7716--MA0684.1.RUNX3	chr8	83758417	83758426	+	0.000	0.000	Merged-chr8-83758454-33
NR353--MA0002.2.RUNX1	chr1	128570146	128570156	-	0.000	0.000	Merged-chr1-128570257-50
NR753--MA0684.1.RUNX3	chr10	26799660	26799669	+	0.000	0.000	Merged-chr10-26799592-100
NR5255--MA0684.1.RUNX3	chr3	133506492	133506501	+	0.000	0.000	Merged-chr3-133506515-24
NR862--MA0684.1.RUNX3	chr10	67663188	67663197	-	0.000	0.000	Merged-chr10-67663351-25
NR7709--MA0002.2.RUNX1	chr8	83086819	83086829	-	0.000	0.000	Merged-chr8-83086902-25
NR7755--MA0511.2.RUNX2	chr8	94240484	94240492	+	0.000	0.000	Merged-chr8-94240399-13
NR3524--MA0511.2.RUNX2	chr17	46870519	46870527	+	0.000	0.000	Merged-chr17-46870796-80
NR2966--MA0002.2.RUNX1	chr15	92134557	92134567	-	0.000	0.000	Merged-chr15-92134460-52
NR2823--MA0002.2.RUNX1	chr15	51803231	51803241	-	0.000	0.000	Merged-chr15-51803142-36
NR1778--MA0684.1.RUNX3	chr12	99468132	99468141	+	0.000	0.000	Merged-chr12-99468213-62
NR2790--MA0684.1.RUNX3	chr15	41846516	41846525	-	0.000	0.000	Merged-chr15-41846585-48
NR4593--MA0002.2.RUNX1	chr2	122673017	122673027	-	0.000	0.000	Merged-chr2-122673136-39
NR1139--MA0002.2.RUNX1	chr10	127111267	127111277	-	0.000	0.000	Merged-chr10-127111167-28
NR2551--MA0684.1.RUNX3	chr14	74996699	74996708	+	0.000	0.000	Merged-chr14-74996801-46
NR2945--MA0002.2.RUNX1	chr15	84685053	84685063	+	0.000	0.000	Merged-chr15-84685163-52
NR7638--MA0511.2.RUNX2	chr8	66497233	66497241	+	0.000	0.000	Merged-chr8-66497339-52
NR1313--MA0511.2.RUNX2	chr11	63148535	63148543	+	0.000	0.000	Merged-chr11-63148506-21
NR2640--MA0002.2.RUNX1	chr14	105240287	105240297	+	0.000	0.000	Merged-chr14-105240325-24
NR2500--MA0511.2.RUNX2	chr14	65330858	65330866	-	0.000	0.000	Merged-chr14-65330788-23
NR3778--MA0002.2.RUNX1	chr18	19524483	19524493	+	0.000	0.000	Merged-chr18-19524471-22
NR5858--MA0684.1.RUNX3	chr4	152446426	152446435	+	0.000	0.000	Merged-chr4-152446445-57
NR3307--MA0684.1.RUNX3	chr16	91781029	91781038	+	0.000	0.000	Merged-chr16-91781071-63
NR7075--MA0511.2.RUNX2	chr7	48795300	48795308	-	0.000	0.000	Merged-chr7-48795353-37
NR3539--MA0002.2.RUNX1	chr17	50158576	50158586	-	0.000	0.000	Merged-chr17-50158722-59
NR6483--MA0002.2.RUNX1	chr6	38810253	38810263	-	0.000	0.000	Merged-chr6-38810070-95
NR6740--MA0684.1.RUNX3	chr6	115594629	115594638	+	0.000	0.000	Merged-chr6-115594731-47
NR3538--MA0684.1.RUNX3	chr17	50148363	50148372	-	0.000	0.000	Merged-chr17-50148334-29
NR1395--MA0511.2.RUNX2	chr11	83550393	83550401	+	0.000	0.000	Merged-chr11-83550444-44
NR2330--MA0511.2.RUNX2	chr14	12243740	12243748	+	0.000	0.000	Merged-chr14-12243878-61
NR438--MA0002.2.RUNX1	chr1	152254104	152254114	-	0.000	0.000	Merged-chr1-152254014-57
NR7639--MA0684.1.RUNX3	chr8	66497233	66497242	+	0.000	0.000	Merged-chr8-66497339-52
NR752--MA0002.2.RUNX1	chr10	26799660	26799670	-	0.000	0.000	Merged-chr10-26799592-100
NR6889--MA0002.2.RUNX1	chr6	137492074	137492084	-	0.000	0.000	Merged-chr6-137492060-50
NR612--MA0511.2.RUNX2	chr1	187228921	187228929	-	0.000	0.000	Merged-chr1-187228770-56
NR7189--MA0511.2.RUNX2	chr7	80209934	80209942	-	0.000	0.000	Merged-chr7-80209951-53
NR2975--MA0511.2.RUNX2	chr15	93913639	93913647	+	0.000	0.000	Merged-chr15-93913565-49
NR7076--MA0684.1.RUNX3	chr7	48795299	48795308	-	0.000	0.000	Merged-chr7-48795353-37
NR102--MA0511.2.RUNX2	chr1	51578024	51578032	+	0.000	0.000	Merged-chr1-51577937-41
NR669--MA0002.2.RUNX1	chr10	5448546	5448556	+	0.000	0.000	Merged-chr10-5448562-35
NR1288--MA0002.2.RUNX1	chr11	58829921	58829931	-	0.000	0.000	Merged-chr11-58829916-12
NR2100--MA0684.1.RUNX3	chr13	59536543	59536552	+	0.000	0.000	Merged-chr13-59536572-15
NR1419--MA0511.2.RUNX2	chr11	90675679	90675687	+	0.000	0.000	Merged-chr11-90675808-18
NR939--MA0684.1.RUNX3	chr10	80763645	80763654	+	0.000	0.000	Merged-chr10-80763655-40
NR8081--MA0002.2.RUNX1	chr9	58581037	58581047	-	0.000	0.000	Merged-chr9-58580971-24
NR5868--MA0511.2.RUNX2	chr4	155352698	155352706	+	0.000	0.000	Merged-chr4-155352722-24
NR7178--MA0002.2.RUNX1	chr7	75760662	75760672	+	0.000	0.000	Merged-chr7-75760769-39
NR2759--MA0002.2.RUNX1	chr15	36562936	36562946	-	0.000	0.000	Merged-chr15-36562926-39
NR1396--MA0684.1.RUNX3	chr11	83550393	83550402	+	0.000	0.000	Merged-chr11-83550444-44
NR2550--MA0002.2.RUNX1	chr14	74996699	74996709	-	0.000	0.000	Merged-chr14-74996801-46
NR1028--MA0002.2.RUNX1	chr10	98776540	98776550	-	0.000	0.000	Merged-chr10-98776574-38
NR2331--MA0684.1.RUNX3	chr14	12243740	12243749	+	0.000	0.000	Merged-chr14-12243878-61
NR3089--MA0684.1.RUNX3	chr16	14088507	14088516	-	0.000	0.000	Merged-chr16-14088440-49
NR485--MA0684.1.RUNX3	chr1	161794747	161794756	-	0.000	0.000	Merged-chr1-161794797-65
NR613--MA0684.1.RUNX3	chr1	187228920	187228929	-	0.000	0.000	Merged-chr1-187228770-56
NR369--MA0002.2.RUNX1	chr1	131446756	131446766	+	0.000	0.000	Merged-chr1-131446788-25
NR2685--MA0002.2.RUNX1	chr14	121478179	121478189	-	0.000	0.000	Merged-chr14-121478313-77
NR6650--MA0684.1.RUNX3	chr6	88939628	88939637	-	0.000	0.000	Merged-chr6-88939617-36
NR6839--MA0002.2.RUNX1	chr6	129917745	129917755	-	0.000	0.000	Merged-chr6-129917853-39
NR6805--MA0002.2.RUNX1	chr6	127302987	127302997	-	0.000	0.000	Merged-chr6-127302896-25
NR4854--MA0002.2.RUNX1	chr3	9924802	9924812	+	0.000	0.000	Merged-chr3-9924809-24
NR5770--MA0002.2.RUNX1	chr4	138130509	138130519	+	0.000	0.000	Merged-chr4-138130450-19
NR8161--MA0002.2.RUNX1	chr9	79919432	79919442	-	0.000	0.000	Merged-chr9-79919473-56
NR2793--MA0684.1.RUNX3	chr15	41846675	41846684	-	0.000	0.000	Merged-chr15-41846585-48
NR186--MA0002.2.RUNX1	chr1	69513556	69513566	+	0.000	0.000	Merged-chr1-69513618-39
NR4248--MA0002.2.RUNX1	chr2	12423839	12423849	+	0.000	0.000	Merged-chr2-12423867-9
NR2297--MA0002.2.RUNX1	chr13	117223578	117223588	+	0.000	0.000	Merged-chr13-117223399-24
NR936--MA0511.2.RUNX2	chr10	80763645	80763653	+	0.000	0.000	Merged-chr10-80763655-40
NR6070--MA0511.2.RUNX2	chr5	77144783	77144791	+	0.000	0.000	Merged-chr5-77144936-48
NR5802--MA0002.2.RUNX1	chr4	145099991	145100001	-	0.000	0.000	Merged-chr4-145100023-41
NR6371--MA0684.1.RUNX3	chr5	148678762	148678771	+	0.000	0.000	Merged-chr5-148678733-37
NR7336--MA0511.2.RUNX2	chr7	117394184	117394192	+	0.000	0.000	Merged-chr7-117394201-50
NR4227--MA0002.2.RUNX1	chr2	6309690	6309700	-	0.000	0.000	Merged-chr2-6309619-42
NR6159--MA0002.2.RUNX1	chr5	105313659	105313669	-	0.000	0.000	Merged-chr5-105313637-29
NR6016--MA0002.2.RUNX1	chr5	64390017	64390027	-	0.000	0.000	Merged-chr5-64389971-20
NR6138--MA0002.2.RUNX1	chr5	100886743	100886753	-	0.000	0.000	Merged-chr5-100886788-32
NR2192--MA0511.2.RUNX2	chr13	95449935	95449943	+	0.000	0.000	Merged-chr13-95449730-51
NR4838--MA0002.2.RUNX1	chr3	5860542	5860552	-	0.000	0.000	Merged-chr3-5860580-55
NR5870--MA0684.1.RUNX3	chr4	155352698	155352707	+	0.000	0.000	Merged-chr4-155352722-24
NR3442--MA0002.2.RUNX1	chr17	28015083	28015093	-	0.000	0.000	Merged-chr17-28015264-72
NR4410--MA0684.1.RUNX3	chr2	65133924	65133933	+	0.000	0.000	Merged-chr2-65133825-19
NR6879--MA0002.2.RUNX1	chr6	136683866	136683876	-	0.000	0.000	Merged-chr6-136683885-26
NR5754--MA0002.2.RUNX1	chr4	135169304	135169314	+	0.000	0.000	Merged-chr4-135169344-25
NR6137--MA0684.1.RUNX3	chr5	100875965	100875974	+	0.000	0.000	Merged-chr5-100875815-38
NR2472--MA0684.1.RUNX3	chr14	56262420	56262429	+	0.000	0.000	Merged-chr14-56262328-32
NR6848--MA0511.2.RUNX2	chr6	130419388	130419396	-	0.000	0.000	Merged-chr6-130419325-26
NR1993--MA0002.2.RUNX1	chr13	33072025	33072035	+	0.000	0.000	Merged-chr13-33072044-31
NR6335--MA0002.2.RUNX1	chr5	140596992	140597002	+	0.000	0.000	Merged-chr5-140597113-126
NR8095--MA0511.2.RUNX2	chr9	64797603	64797611	+	0.000	0.000	Merged-chr9-64797561-46
NR3530--MA0002.2.RUNX1	chr17	47943291	47943301	+	0.000	0.000	Merged-chr17-47943297-31
NR6176--MA0511.2.RUNX2	chr5	105840059	105840067	-	0.000	0.000	Merged-chr5-105840151-44
NR3814--MA0002.2.RUNX1	chr18	37926030	37926040	+	0.000	0.000	Merged-chr18-37926090-48
NR6172--MA0684.1.RUNX3	chr5	105675682	105675691	-	0.000	0.000	Merged-chr5-105675662-27
NR6966--MA0684.1.RUNX3	chr6	146813236	146813245	-	0.000	0.000	Merged-chr6-146813295-20
NR8484--MA0684.1.RUNX3	chrX	106704764	106704773	-	0.000	0.000	Merged-chrX-106704745-40
NR4776--MA0684.1.RUNX3	chr2	167997153	167997162	+	0.000	0.000	Merged-chr2-167997276-122
NR859--MA0511.2.RUNX2	chr10	67663189	67663197	-	0.000	0.000	Merged-chr10-67663351-25
NR5738--MA0002.2.RUNX1	chr4	134117084	134117094	+	0.000	0.000	Merged-chr4-134117148-42
NR3373--MA0002.2.RUNX1	chr17	12165580	12165590	-	0.000	0.000	Merged-chr17-12165459-54
NR8337--MA0511.2.RUNX2	chr9	118751013	118751021	-	0.000	0.000	Merged-chr9-118750873-69
NR3657--MA0002.2.RUNX1	chr17	79584565	79584575	-	0.000	0.000	Merged-chr17-79584659-24
NR6319--MA0002.2.RUNX1	chr5	137857118	137857128	-	0.000	0.000	Merged-chr5-137857044-20
NR8333--MA0684.1.RUNX3	chr9	118357571	118357580	-	0.000	0.000	Merged-chr9-118357562-26
NR5717--MA0002.2.RUNX1	chr4	128735337	128735347	-	0.000	0.000	Merged-chr4-128735230-68
NR1420--MA0002.2.RUNX1	chr11	90675679	90675689	-	0.000	0.000	Merged-chr11-90675808-18
NR2469--MA0684.1.RUNX3	chr14	55882489	55882498	-	0.000	0.000	Merged-chr14-55882429-48
NR7714--MA0511.2.RUNX2	chr8	83758417	83758425	+	0.000	0.000	Merged-chr8-83758454-33
NR8055--MA0002.2.RUNX1	chr9	54612838	54612848	+	0.000	0.000	Merged-chr9-54612864-43
NR6156--MA0684.1.RUNX3	chr5	105010567	105010576	+	0.000	0.000	Merged-chr5-105010527-49
NR6136--MA0002.2.RUNX1	chr5	100875965	100875975	-	0.000	0.000	Merged-chr5-100875815-38
NR1589--MA0002.2.RUNX1	chr12	17511242	17511252	+	0.000	0.000	Merged-chr12-17511273-48
NR7710--MA0684.1.RUNX3	chr8	83086819	83086828	+	0.000	0.000	Merged-chr8-83086902-25
NR5786--MA0002.2.RUNX1	chr4	141917978	141917988	+	0.000	0.000	Merged-chr4-141918116-30
NR4469--MA0002.2.RUNX1	chr2	84779336	84779346	+	0.000	0.000	Merged-chr2-84779489-49
NR1664--MA0002.2.RUNX1	chr12	55392976	55392986	+	0.000	0.000	Merged-chr12-55392987-35
NR902--MA0002.2.RUNX1	chr10	76271470	76271480	-	0.000	0.000	Merged-chr10-76271555-43
NR8067--MA0684.1.RUNX3	chr9	57340002	57340011	-	0.000	0.000	Merged-chr9-57339944-60
NR3976--MA0002.2.RUNX1	chr18	80686276	80686286	-	0.000	0.000	Merged-chr18-80686265-50
NR3562--MA0002.2.RUNX1	chr17	56819715	56819725	-	0.000	0.000	Merged-chr17-56819789-51
NR5398--MA0002.2.RUNX1	chr4	6924977	6924987	-	0.000	0.000	Merged-chr4-6924913-49
NR2519--MA0511.2.RUNX2	chr14	67887047	67887055	+	0.000	0.000	Merged-chr14-67887091-21
NR5112--MA0002.2.RUNX1	chr3	103091903	103091913	+	0.000	0.000	Merged-chr3-103091976-34
NR7315--MA0002.2.RUNX1	chr7	114070252	114070262	+	0.000	0.000	Merged-chr7-114069993-85
NR7010--MA0002.2.RUNX1	chr7	19325975	19325985	-	0.000	0.000	Merged-chr7-19325956-31
NR4159--MA0511.2.RUNX2	chr19	55769092	55769100	-	0.000	0.000	Merged-chr19-55769048-40
NR5856--MA0511.2.RUNX2	chr4	152446426	152446434	+	0.000	0.000	Merged-chr4-152446445-57
NR2257--MA0684.1.RUNX3	chr13	107897467	107897476	+	0.000	0.000	Merged-chr13-107897363-37
NR3305--MA0511.2.RUNX2	chr16	91781029	91781037	+	0.000	0.000	Merged-chr16-91781071-63
NR7894--MA0002.2.RUNX1	chr8	128643063	128643073	+	0.000	0.000	Merged-chr8-128643198-31
NR5600--MA0684.1.RUNX3	chr4	89302338	89302347	-	0.000	0.000	Merged-chr4-89302202-17
NR602--MA0002.2.RUNX1	chr1	184576648	184576658	-	0.000	0.000	Merged-chr1-184576440-44
NR6358--MA0684.1.RUNX3	chr5	144295066	144295075	+	0.000	0.000	Merged-chr5-144295152-24
NR5736--MA0002.2.RUNX1	chr4	134047907	134047917	-	0.000	0.000	Merged-chr4-134047792-28
NR3536--MA0511.2.RUNX2	chr17	50148364	50148372	-	0.000	0.000	Merged-chr17-50148334-29
NR4247--MA0511.2.RUNX2	chr2	12423841	12423849	-	0.000	0.000	Merged-chr2-12423867-9
NR5801--MA0511.2.RUNX2	chr4	145099991	145099999	+	0.000	0.000	Merged-chr4-145100023-41
NR1995--MA0684.1.RUNX3	chr13	33077448	33077457	+	0.000	0.000	Merged-chr13-33077340-51
