#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR47804--MA1107.1.KLF9	chr7	113572966	113572978	-	0.000	0.000	Merged-chr7-113573033-33
NR13578--MA0493.1.Klf1	chr13	45885145	45885155	+	0.000	0.000	Merged-chr13-45885080-29
NR38627--MA0493.1.Klf1	chr5	34822700	34822710	+	0.000	0.000	Merged-chr5-34822830-22
NR43109--MA1107.1.KLF9	chr6	71831704	71831716	-	0.000	0.000	Merged-chr6-71831897-1
NR9912--MA1107.1.KLF9	chr11	104661405	104661417	-	0.000	0.000	Merged-chr11-104661475-50
NR1008--MA0741.1.KLF16	chr1	74773334	74773344	-	0.000	0.000	Merged-chr1-74773287-28
NR1790--MA0657.1.KLF13	chr1	128793984	128794001	-	0.000	0.000	Merged-chr1-128794102-26
NR21392--MA0742.1.Klf12	chr17	6154521	6154535	+	0.000	0.000	Merged-chr17-6154576-19
NR4906--MA1107.1.KLF9	chr10	77367044	77367056	+	0.000	0.000	Merged-chr10-77367193-51
NR8930--MA0741.1.KLF16	chr11	85407803	85407813	+	0.000	0.000	Merged-chr11-85407928-27
NR10322--MA0741.1.KLF16	chr11	115460037	115460047	+	0.000	0.000	Merged-chr11-115460107-26
NR11323--MA0599.1.KLF5	chr12	54568772	54568781	-	0.000	0.000	Merged-chr12-54568862-31
NR33648--MA0493.1.Klf1	chr3	135636497	135636507	+	0.000	0.000	Merged-chr3-135636443-43
NR6199--MA0039.3.KLF4	chr10	117731426	117731436	-	0.000	0.000	Merged-chr10-117731554-42
NR35486--MA0741.1.KLF16	chr4	101217265	101217275	-	0.000	0.000	Merged-chr4-101217167-64
NR47846--MA0599.1.KLF5	chr7	114356566	114356575	-	0.000	0.000	Merged-chr7-114356592-29
NR38103--MA1107.1.KLF9	chr5	3886928	3886940	-	0.000	0.000	Merged-chr5-3887091-30
NR12538--MA0741.1.KLF16	chr12	109446515	109446525	-	0.000	0.000	Merged-chr12-109446341-43
NR13018--MA0039.3.KLF4	chr13	9360146	9360156	-	0.000	0.000	Merged-chr13-9360244-14
NR21125--MA0740.1.KLF14	chr16	93552856	93552869	+	0.000	0.000	Merged-chr16-93552984-42
NR39335--MA0741.1.KLF16	chr5	77130585	77130595	+	0.000	0.000	Merged-chr5-77130540-43
NR37926--MA0741.1.KLF16	chr4	155050348	155050358	+	0.000	0.000	Merged-chr4-155050218-26
NR9156--MA1107.1.KLF9	chr11	90257459	90257471	+	0.000	0.000	Merged-chr11-90257307-51
NR13296--MA1107.1.KLF9	chr13	30693074	30693086	+	0.000	0.000	Merged-chr13-30693070-31
NR3857--MA1107.1.KLF9	chr10	13446829	13446841	-	0.000	0.000	Merged-chr10-13446841-15
NR4620--MA1107.1.KLF9	chr10	66955491	66955503	+	0.000	0.000	Merged-chr10-66955647-19
NR24752--MA1107.1.KLF9	chr18	65099347	65099359	-	0.000	0.000	Merged-chr18-65099318-13
NR28307--MA0599.1.KLF5	chr2	48316561	48316570	-	0.000	0.000	Merged-chr2-48316658-11
NR4947--MA1107.1.KLF9	chr10	78115178	78115190	-	0.000	0.000	Merged-chr10-78115092-14
NR29626--MA0742.1.Klf12	chr2	125422562	125422576	-	0.000	0.000	Merged-chr2-125422559-12
NR45102--MA0493.1.Klf1	chr6	146271367	146271377	+	0.000	0.000	Merged-chr6-146271470-40
NR34415--MA0039.3.KLF4	chr4	32405312	32405322	-	0.000	0.000	Merged-chr4-32405236-4
NR28309--MA0742.1.Klf12	chr2	48316755	48316769	+	0.000	0.000	Merged-chr2-48316658-11
NR52789--MA1107.1.KLF9	chr9	55410575	55410587	+	0.000	0.000	Merged-chr9-55410514-19
NR28311--MA0493.1.Klf1	chr2	48316755	48316765	+	0.000	0.000	Merged-chr2-48316658-11
NR15583--MA0039.3.KLF4	chr14	25768329	25768339	+	0.000	0.000	Merged-chr14-25768243-1
NR11109--MA0599.1.KLF5	chr12	25851716	25851725	+	0.000	0.000	Merged-chr12-25851772-17
NR49479--MA1107.1.KLF9	chr8	34651916	34651928	-	0.000	0.000	Merged-chr8-34651925-47
NR37927--MA1107.1.KLF9	chr4	155050347	155050359	+	0.000	0.000	Merged-chr4-155050218-26
NR47408--MA0599.1.KLF5	chr7	98797682	98797691	+	0.000	0.000	Merged-chr7-98797577-28
NR53795--MA0599.1.KLF5	chr9	92274696	92274705	-	0.000	0.000	Merged-chr9-92274591-56
NR9734--MA1107.1.KLF9	chr11	102074472	102074484	+	0.000	0.000	Merged-chr11-102074455-23
NR13535--MA0599.1.KLF5	chr13	44319663	44319672	-	0.000	0.000	Merged-chr13-44319778-8
NR13301--MA1107.1.KLF9	chr13	30693084	30693096	+	0.000	0.000	Merged-chr13-30693070-31
NR9730--MA0742.1.Klf12	chr11	102074472	102074486	+	0.000	0.000	Merged-chr11-102074455-23
NR39225--MA1107.1.KLF9	chr5	74132689	74132701	-	0.000	0.000	Merged-chr5-74132835-25
NR15051--MA1107.1.KLF9	chr13	111568969	111568981	-	0.000	0.000	Merged-chr13-111569188-35
NR22386--MA0599.1.KLF5	chr17	33947935	33947944	+	0.000	0.000	Merged-chr17-33947911-26
NR6291--MA0599.1.KLF5	chr10	118633628	118633637	+	0.000	0.000	Merged-chr10-118633664-46
NR23345--MA1107.1.KLF9	chr17	70728940	70728952	+	0.000	0.000	Merged-chr17-70729015-28
NR41704--MA0741.1.KLF16	chr5	144165949	144165959	-	0.000	0.000	Merged-chr5-144166019-31
NR16469--MA0741.1.KLF16	chr14	70271423	70271433	+	0.000	0.000	Merged-chr14-70271520-14
NR30698--MA0599.1.KLF5	chr2	164041243	164041252	-	0.000	0.000	Merged-chr2-164041176-18
NR15057--MA0599.1.KLF5	chr13	111587745	111587754	+	0.000	0.000	Merged-chr13-111587851-12
NR9909--MA0741.1.KLF16	chr11	104661406	104661416	-	0.000	0.000	Merged-chr11-104661475-50
NR15056--MA1107.1.KLF9	chr13	111568979	111568991	-	0.000	0.000	Merged-chr13-111569188-35
NR7339--MA0741.1.KLF16	chr11	24077638	24077648	+	0.000	0.000	Merged-chr11-24077473-13
NR23493--MA1107.1.KLF9	chr17	74869697	74869709	-	0.000	0.000	Merged-chr17-74869887-51
NR39947--MA0742.1.Klf12	chr5	111039993	111040007	+	0.000	0.000	Merged-chr5-111039945-24
NR18088--MA0039.3.KLF4	chr15	64192775	64192785	+	0.000	0.000	Merged-chr15-64192878-29
NR3679--MA1107.1.KLF9	chr1	193421574	193421586	-	0.000	0.000	Merged-chr1-193421738-60
NR9128--MA0741.1.KLF16	chr11	88864590	88864600	+	0.000	0.000	Merged-chr11-88864546-48
NR27499--MA1107.1.KLF9	chr2	19630761	19630773	+	0.000	0.000	Merged-chr2-19630844-34
NR31415--MA0039.3.KLF4	chr2	180256330	180256340	+	0.000	0.000	Merged-chr2-180256201-1
NR13209--MA0599.1.KLF5	chr13	24468070	24468079	-	0.000	0.000	Merged-chr13-24467982-34
NR26834--MA0039.3.KLF4	chr19	53760459	53760469	-	0.000	0.000	Merged-chr19-53760542-10
NR48427--MA0599.1.KLF5	chr7	130369602	130369611	-	0.000	0.000	Merged-chr7-130369779-7
NR12249--MA0599.1.KLF5	chr12	102581774	102581783	+	0.000	0.000	Merged-chr12-102581960-56
NR26303--MA0599.1.KLF5	chr19	36478051	36478060	+	0.000	0.000	Merged-chr19-36478148-8
NR11095--MA0742.1.Klf12	chr12	25351096	25351110	+	0.000	0.000	Merged-chr12-25351011-20
NR51158--MA0039.3.KLF4	chr8	114888926	114888936	+	0.000	0.000	Merged-chr8-114888790-56
NR34073--MA0599.1.KLF5	chr3	152886829	152886838	-	0.000	0.000	Merged-chr3-152886887-20
NR47270--MA0741.1.KLF16	chr7	92420558	92420568	-	0.000	0.000	Merged-chr7-92420666-38
NR33737--MA0740.1.KLF14	chr3	138757519	138757532	+	0.000	0.000	Merged-chr3-138757496-38
NR49473--MA0741.1.KLF16	chr8	34398003	34398013	+	0.000	0.000	Merged-chr8-34397971-66
NR18598--MA0741.1.KLF16	chr15	80192526	80192536	+	0.000	0.000	Merged-chr15-80192413-58
NR9152--MA0740.1.KLF14	chr11	90257459	90257472	+	0.000	0.000	Merged-chr11-90257307-51
NR23484--MA0039.3.KLF4	chr17	74864998	74865008	-	0.000	0.000	Merged-chr17-74864979-18
NR29218--MA1107.1.KLF9	chr2	104172840	104172852	-	0.000	0.000	Merged-chr2-104172938-49
NR40890--MA0599.1.KLF5	chr5	129192020	129192029	+	0.000	0.000	Merged-chr5-129191899-21
NR20072--MA0741.1.KLF16	chr16	24160877	24160887	+	0.000	0.000	Merged-chr16-24160756-32
NR6198--MA0599.1.KLF5	chr10	117731428	117731437	-	0.000	0.000	Merged-chr10-117731554-42
NR50638--MA0493.1.Klf1	chr8	93864378	93864388	-	0.000	0.000	Merged-chr8-93864262-35
NR43737--MA0741.1.KLF16	chr6	100576334	100576344	-	0.000	0.000	Merged-chr6-100576347-26
NR43603--MA0742.1.Klf12	chr6	94760882	94760896	+	0.000	0.000	Merged-chr6-94761021-48
NR39484--MA0741.1.KLF16	chr5	92967506	92967516	+	0.000	0.000	Merged-chr5-92967427-8
NR29142--MA1107.1.KLF9	chr2	101209303	101209315	+	0.000	0.000	Merged-chr2-101209230-18
NR36148--MA0742.1.Klf12	chr4	120288020	120288034	+	0.000	0.000	Merged-chr4-120287807-68
NR20879--MA0741.1.KLF16	chr16	89872215	89872225	-	0.000	0.000	Merged-chr16-89872318-26
NR3675--MA0742.1.Klf12	chr1	193421572	193421586	-	0.000	0.000	Merged-chr1-193421738-60
NR24831--MA0599.1.KLF5	chr18	67255708	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR54437--MA0039.3.KLF4	chr9	114613220	114613230	-	0.000	0.000	Merged-chr9-114613191-38
NR4501--MA0742.1.Klf12	chr10	61233349	61233363	+	0.000	0.000	Merged-chr10-61233317-40
NR3092--MA0740.1.KLF14	chr1	177008836	177008849	+	0.000	0.000	Merged-chr1-177008942-27
NR9592--MA1107.1.KLF9	chr11	99116019	99116031	-	0.000	0.000	Merged-chr11-99116157-23
NR30502--MA0599.1.KLF5	chr2	158179202	158179211	-	0.000	0.000	Merged-chr2-158179183-18
NR9477--MA0599.1.KLF5	chr11	97810594	97810603	-	0.000	0.000	Merged-chr11-97810529-18
NR49231--MA0599.1.KLF5	chr8	13974736	13974745	-	0.000	0.000	Merged-chr8-13974729-61
NR11298--MA0493.1.Klf1	chr12	52383031	52383041	+	0.000	0.000	Merged-chr12-52383146-23
NR49736--MA0741.1.KLF16	chr8	57401525	57401535	+	0.000	0.000	Merged-chr8-57401385-31
NR44404--MA0657.1.KLF13	chr6	127420133	127420150	-	0.000	0.000	Merged-chr6-127420078-9
NR43022--MA1107.1.KLF9	chr6	61271200	61271212	+	0.000	0.000	Merged-chr6-61271177-5
NR12536--MA0741.1.KLF16	chr12	109446513	109446523	-	0.000	0.000	Merged-chr12-109446341-43
NR45086--MA0493.1.Klf1	chr6	145992967	145992977	+	0.000	0.000	Merged-chr6-145993129-56
NR47803--MA0493.1.Klf1	chr7	113572968	113572978	-	0.000	0.000	Merged-chr7-113573033-33
NR35377--MA0039.3.KLF4	chr4	89369357	89369367	+	0.000	0.000	Merged-chr4-89369224-21
NR46651--MA0599.1.KLF5	chr7	49595310	49595319	-	0.000	0.000	Merged-chr7-49595301-15
NR51908--MA0741.1.KLF16	chr8	128575095	128575105	-	0.000	0.000	Merged-chr8-128575049-9
NR36150--MA0493.1.Klf1	chr4	120288020	120288030	+	0.000	0.000	Merged-chr4-120287807-68
NR2551--MA0599.1.KLF5	chr1	157020190	157020199	-	0.000	0.000	Merged-chr1-157020072-9
NR33002--MA0599.1.KLF5	chr3	104796706	104796715	-	0.000	0.000	Merged-chr3-104796663-34
NR13017--MA0742.1.Klf12	chr13	9360144	9360158	-	0.000	0.000	Merged-chr13-9360244-14
NR33114--MA0599.1.KLF5	chr3	108124282	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR28891--MA0599.1.KLF5	chr2	79010056	79010065	-	0.000	0.000	Merged-chr2-79010022-27
NR43010--MA0741.1.KLF16	chr6	61271201	61271211	+	0.000	0.000	Merged-chr6-61271177-5
NR46517--MA0599.1.KLF5	chr7	45695375	45695384	+	0.000	0.000	Merged-chr7-45695271-16
NR9915--MA1107.1.KLF9	chr11	104661419	104661431	-	0.000	0.000	Merged-chr11-104661475-50
NR2550--MA1107.1.KLF9	chr1	157020051	157020063	+	0.000	0.000	Merged-chr1-157020072-9
NR13716--MA0599.1.KLF5	chr13	51598243	51598252	-	0.000	0.000	Merged-chr13-51598262-24
NR6678--MA0599.1.KLF5	chr10	127337883	127337892	-	0.000	0.000	Merged-chr10-127337702-25
NR9155--MA0741.1.KLF16	chr11	90257464	90257474	+	0.000	0.000	Merged-chr11-90257307-51
NR18569--MA0741.1.KLF16	chr15	79729141	79729151	-	0.000	0.000	Merged-chr15-79729133-34
NR34818--MA0741.1.KLF16	chr4	46404269	46404279	+	0.000	0.000	Merged-chr4-46404308-42
NR430--MA0493.1.Klf1	chr1	39196991	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR40312--MA0039.3.KLF4	chr5	115711872	115711882	+	0.000	0.000	Merged-chr5-115711698-1,Merged-chr5-115712054-77
NR21025--MA0599.1.KLF5	chr16	91553970	91553979	+	0.000	0.000	Merged-chr16-91553850-20
NR25071--MA0599.1.KLF5	chr18	75322576	75322585	-	0.000	0.000	Merged-chr18-75322404-42
NR8933--MA0741.1.KLF16	chr11	85407806	85407816	+	0.000	0.000	Merged-chr11-85407928-27
NR35756--MA0742.1.Klf12	chr4	108310782	108310796	+	0.000	0.000	Merged-chr4-108310849-34
NR3864--MA1107.1.KLF9	chr10	13446843	13446855	-	0.000	0.000	Merged-chr10-13446841-15
NR9907--MA0493.1.Klf1	chr11	104661413	104661423	-	0.000	0.000	Merged-chr11-104661475-50
NR47634--MA0741.1.KLF16	chr7	107659372	107659382	-	0.000	0.000	Merged-chr7-107659322-39
NR37025--MA1107.1.KLF9	chr4	136123317	136123329	-	0.000	0.000	Merged-chr4-136123235-13
NR28646--MA0741.1.KLF16	chr2	69125446	69125456	-	0.000	0.000	Merged-chr2-69125568-4
NR37020--MA0039.3.KLF4	chr4	136123311	136123321	-	0.000	0.000	Merged-chr4-136123235-13
NR52519--MA0493.1.Klf1	chr9	42423816	42423826	+	0.000	0.000	Merged-chr9-42423784-11
NR28493--MA0742.1.Klf12	chr2	60375316	60375330	-	0.000	0.000	Merged-chr2-60375404-17
NR20092--MA0599.1.KLF5	chr16	24834895	24834904	+	0.000	0.000	Merged-chr16-24834930-16
NR32381--MA0039.3.KLF4	chr3	86961259	86961269	-	0.000	0.000	Merged-chr3-86961231-31
NR14823--MA1107.1.KLF9	chr13	102875115	102875127	-	0.000	0.000	Merged-chr13-102875123-19
NR1116--MA1107.1.KLF9	chr1	80700298	80700310	-	0.000	0.000	Merged-chr1-80700065-37
NR33261--MA1107.1.KLF9	chr3	121495132	121495144	-	0.000	0.000	Merged-chr3-121495033-1
NR44579--MA0493.1.Klf1	chr6	134348665	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR45030--MA0741.1.KLF16	chr6	145256893	145256903	+	0.000	0.000	Merged-chr6-145256997-16
NR35489--MA0741.1.KLF16	chr4	101217268	101217278	-	0.000	0.000	Merged-chr4-101217167-64
NR54977--MA0599.1.KLF5	chrX	7865658	7865667	+	0.000	0.000	Merged-chrX-7865862-63
NR16945--MA0740.1.KLF14	chr14	105895070	105895083	-	0.000	0.000	Merged-chr14-105895286-34
NR28645--MA0493.1.Klf1	chr2	69125447	69125457	-	0.000	0.000	Merged-chr2-69125568-4
NR3673--MA0599.1.KLF5	chr1	193365983	193365992	-	0.000	0.000	Merged-chr1-193366026-12
NR31414--MA0599.1.KLF5	chr2	180256329	180256338	+	0.000	0.000	Merged-chr2-180256201-1
NR44680--MA0741.1.KLF16	chr6	137491892	137491902	-	0.000	0.000	Merged-chr6-137492060-50
NR44578--MA0039.3.KLF4	chr6	134348663	134348673	-	0.000	0.000	Merged-chr6-134348726-53
NR16467--MA0741.1.KLF16	chr14	70271421	70271431	+	0.000	0.000	Merged-chr14-70271520-14
NR17436--MA0599.1.KLF5	chr15	9567639	9567648	-	0.000	0.000	Merged-chr15-9567519-26
NR28443--MA1107.1.KLF9	chr2	59513731	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR24646--MA0741.1.KLF16	chr18	60625570	60625580	-	0.000	0.000	Merged-chr18-60625535-13
NR52788--MA0493.1.Klf1	chr9	55410575	55410585	+	0.000	0.000	Merged-chr9-55410514-19
NR43015--MA0741.1.KLF16	chr6	61271207	61271217	+	0.000	0.000	Merged-chr6-61271177-5
NR39232--MA1107.1.KLF9	chr5	74132703	74132715	-	0.000	0.000	Merged-chr5-74132835-25
NR52785--MA0742.1.Klf12	chr9	55410575	55410589	+	0.000	0.000	Merged-chr9-55410514-19
NR13771--MA0741.1.KLF16	chr13	51848913	51848923	-	0.000	0.000	Merged-chr13-51849013-24
NR17524--MA0039.3.KLF4	chr15	25696040	25696050	-	0.000	0.000	Merged-chr15-25696018-37
NR49478--MA0493.1.Klf1	chr8	34651918	34651928	-	0.000	0.000	Merged-chr8-34651925-47
NR44154--MA0493.1.Klf1	chr6	121110180	121110190	-	0.000	0.000	Merged-chr6-121110104-77
NR35436--MA0740.1.KLF14	chr4	97996085	97996098	+	0.000	0.000	Merged-chr4-97996259-58
NR2373--MA0599.1.KLF5	chr1	152270355	152270364	-	0.000	0.000	Merged-chr1-152270213-74
NR23630--MA0741.1.KLF16	chr17	83158741	83158751	+	0.000	0.000	Merged-chr17-83158899-1
NR36147--MA0740.1.KLF14	chr4	120288020	120288033	+	0.000	0.000	Merged-chr4-120287807-68
NR49460--MA0740.1.KLF14	chr8	33968619	33968632	+	0.000	0.000	Merged-chr8-33968508-27
NR52787--MA0039.3.KLF4	chr9	55410577	55410587	+	0.000	0.000	Merged-chr9-55410514-19
NR23483--MA0599.1.KLF5	chr17	74865014	74865023	-	0.000	0.000	Merged-chr17-74864979-18
NR9733--MA0493.1.Klf1	chr11	102074472	102074482	+	0.000	0.000	Merged-chr11-102074455-23
NR1497--MA1107.1.KLF9	chr1	105565262	105565274	+	0.000	0.000	Merged-chr1-105565114-33
NR15355--MA0741.1.KLF16	chr14	13933922	13933932	+	0.000	0.000	Merged-chr14-13933837-73
NR1789--MA0740.1.KLF14	chr1	128793987	128794000	-	0.000	0.000	Merged-chr1-128794102-26
NR2376--MA0741.1.KLF16	chr1	152270361	152270371	-	0.000	0.000	Merged-chr1-152270213-74
NR24648--MA1107.1.KLF9	chr18	60625569	60625581	-	0.000	0.000	Merged-chr18-60625535-13
NR30501--MA0742.1.Klf12	chr2	158179198	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR20508--MA1107.1.KLF9	chr16	48788728	48788740	-	0.000	0.000	Merged-chr16-48788871-49
NR13538--MA0599.1.KLF5	chr13	44507199	44507208	+	0.000	0.000	Merged-chr13-44507226-54
NR32947--MA0493.1.Klf1	chr3	103091902	103091912	-	0.000	0.000	Merged-chr3-103091976-34
NR16229--MA1107.1.KLF9	chr14	59553387	59553399	-	0.000	0.000	Merged-chr14-59553394-22
NR13304--MA1107.1.KLF9	chr13	30693090	30693102	+	0.000	0.000	Merged-chr13-30693070-31
NR23344--MA0493.1.Klf1	chr17	70728912	70728922	-	0.000	0.000	Merged-chr17-70729015-28
NR1721--MA1107.1.KLF9	chr1	127233189	127233201	-	0.000	0.000	Merged-chr1-127233373-50
NR27825--MA0599.1.KLF5	chr2	29666763	29666772	-	0.000	0.000	Merged-chr2-29666836-9
NR23348--MA1107.1.KLF9	chr17	70728946	70728958	+	0.000	0.000	Merged-chr17-70729015-28
NR16632--MA0740.1.KLF14	chr14	75820045	75820058	-	0.000	0.000	Merged-chr14-75819905-19
NR38139--MA0493.1.Klf1	chr5	8397585	8397595	-	0.000	0.000	Merged-chr5-8397712-7
NR29900--MA0741.1.KLF16	chr2	132379896	132379906	-	0.000	0.000	Merged-chr2-132379852-19
NR43007--MA0741.1.KLF16	chr6	61180913	61180923	-	0.000	0.000	Merged-chr6-61180623-103
NR44956--MA0741.1.KLF16	chr6	144333112	144333122	+	0.000	0.000	Merged-chr6-144333219-22
NR4343--MA0599.1.KLF5	chr10	53461528	53461537	-	0.000	0.000	Merged-chr10-53461441-37
NR38295--MA0741.1.KLF16	chr5	23413835	23413845	+	0.000	0.000	Merged-chr5-23413835-21
NR36139--MA0740.1.KLF14	chr4	120287784	120287797	-	0.000	0.000	Merged-chr4-120287807-68
NR37672--MA0599.1.KLF5	chr4	150087286	150087295	-	0.000	0.000	Merged-chr4-150087480-81
NR43437--MA0599.1.KLF5	chr6	88783261	88783270	+	0.000	0.000	Merged-chr6-88783083-54
NR1726--MA1107.1.KLF9	chr1	127380937	127380949	-	0.000	0.000	Merged-chr1-127381080-26
NR3678--MA0493.1.Klf1	chr1	193421576	193421586	-	0.000	0.000	Merged-chr1-193421738-60
NR10975--MA1107.1.KLF9	chr12	17511203	17511215	+	0.000	0.000	Merged-chr12-17511273-48
NR11368--MA0741.1.KLF16	chr12	55446852	55446862	-	0.000	0.000	Merged-chr12-55446989-58
NR39806--MA1107.1.KLF9	chr5	105738711	105738723	-	0.000	0.000	Merged-chr5-105738785-9
NR47845--MA0742.1.Klf12	chr7	114356562	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR167--MA1107.1.KLF9	chr1	20825296	20825308	+	0.000	0.000	Merged-chr1-20825313-33
NR20334--MA1107.1.KLF9	chr16	36057595	36057607	+	0.000	0.000	Merged-chr16-36057640-19
NR49738--MA1107.1.KLF9	chr8	57401522	57401534	+	0.000	0.000	Merged-chr8-57401385-31
NR28373--MA0493.1.Klf1	chr2	53067203	53067213	+	0.000	0.000	Merged-chr2-53067376-9
NR51892--MA0599.1.KLF5	chr8	128418604	128418613	+	0.000	0.000	Merged-chr8-128418642-30
NR37578--MA0740.1.KLF14	chr4	148683791	148683804	+	0.000	0.000	Merged-chr4-148683681-71
NR20096--MA0741.1.KLF16	chr16	24834895	24834905	+	0.000	0.000	Merged-chr16-24834930-16
NR35755--MA0740.1.KLF14	chr4	108310782	108310795	+	0.000	0.000	Merged-chr4-108310849-34
NR20308--MA0493.1.Klf1	chr16	35765699	35765709	-	0.000	0.000	Merged-chr16-35765641-23
NR13537--MA0741.1.KLF16	chr13	44323895	44323905	+	0.000	0.000	Merged-chr13-44323801-22
NR39950--MA0493.1.Klf1	chr5	111039993	111040003	+	0.000	0.000	Merged-chr5-111039945-24
NR29217--MA0493.1.Klf1	chr2	104172842	104172852	-	0.000	0.000	Merged-chr2-104172938-49
NR26539--MA0599.1.KLF5	chr19	43520845	43520854	-	0.000	0.000	Merged-chr19-43520668-20
NR36144--MA0599.1.KLF5	chr4	120287855	120287864	-	0.000	0.000	Merged-chr4-120287807-68
NR34075--MA1107.1.KLF9	chr3	152886825	152886837	-	0.000	0.000	Merged-chr3-152886887-20
NR33983--MA0039.3.KLF4	chr3	148465659	148465669	-	0.000	0.000	Merged-chr3-148465597-36
NR46907--MA0039.3.KLF4	chr7	74296316	74296326	+	0.000	0.000	Merged-chr7-74296401-18
NR37328--MA0599.1.KLF5	chr4	141296161	141296170	-	0.000	0.000	Merged-chr4-141296105-4
NR52790--MA0741.1.KLF16	chr9	55410605	55410615	-	0.000	0.000	Merged-chr9-55410514-19
NR34261--MA0741.1.KLF16	chr4	8913758	8913768	-	0.000	0.000	Merged-chr4-8913815-2
NR41719--MA0599.1.KLF5	chr5	144295025	144295034	-	0.000	0.000	Merged-chr5-144295152-24
NR8824--MA0599.1.KLF5	chr11	82430109	82430118	-	0.000	0.000	Merged-chr11-82429983-15
NR29141--MA0493.1.Klf1	chr2	101209303	101209313	+	0.000	0.000	Merged-chr2-101209230-18
NR26994--MA0742.1.Klf12	chr19	57430059	57430073	+	0.000	0.000	Merged-chr19-57430178-33
NR9126--MA0599.1.KLF5	chr11	88864590	88864599	+	0.000	0.000	Merged-chr11-88864546-48
NR11300--MA1107.1.KLF9	chr12	52383031	52383043	+	0.000	0.000	Merged-chr12-52383146-23
NR53271--MA0742.1.Klf12	chr9	70484978	70484992	+	0.000	0.000	Merged-chr9-70485119-27
NR9591--MA0493.1.Klf1	chr11	99116021	99116031	-	0.000	0.000	Merged-chr11-99116157-23
NR45088--MA1107.1.KLF9	chr6	145992967	145992979	+	0.000	0.000	Merged-chr6-145993129-56
NR29140--MA0039.3.KLF4	chr2	101209305	101209315	+	0.000	0.000	Merged-chr2-101209230-18
NR23631--MA1107.1.KLF9	chr17	83158738	83158750	+	0.000	0.000	Merged-chr17-83158899-1
NR12082--MA0740.1.KLF14	chr12	98574802	98574815	+	0.000	0.000	Merged-chr12-98574719-40
NR6414--MA0741.1.KLF16	chr10	121300786	121300796	+	0.000	0.000	Merged-chr10-121300859-24
NR36152--MA1107.1.KLF9	chr4	120288020	120288032	+	0.000	0.000	Merged-chr4-120287807-68
NR9595--MA1107.1.KLF9	chr11	99132667	99132679	-	0.000	0.000	Merged-chr11-99132520-18
NR37579--MA0657.1.KLF13	chr4	148683790	148683807	+	0.000	0.000	Merged-chr4-148683681-71
NR1724--MA0741.1.KLF16	chr1	127239934	127239944	+	0.000	0.000	Merged-chr1-127240112-40
NR32358--MA0599.1.KLF5	chr3	84770750	84770759	-	0.000	0.000	Merged-chr3-84770670-24
NR44577--MA0599.1.KLF5	chr6	134348665	134348674	-	0.000	0.000	Merged-chr6-134348726-53
NR51767--MA0493.1.Klf1	chr8	125727534	125727544	-	0.000	0.000	Merged-chr8-125727602-12
NR53704--MA0039.3.KLF4	chr9	87026078	87026088	+	0.000	0.000	Merged-chr9-87025935-38
NR30500--MA0740.1.KLF14	chr2	158179199	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR16718--MA0039.3.KLF4	chr14	79236478	79236488	+	0.000	0.000	Merged-chr14-79236608-48
NR38917--MA0741.1.KLF16	chr5	64371319	64371329	+	0.000	0.000	Merged-chr5-64371502-26
NR3093--MA0599.1.KLF5	chr1	177008855	177008864	+	0.000	0.000	Merged-chr1-177008942-27
NR432--MA1107.1.KLF9	chr1	39197012	39197024	+	0.000	0.000	Merged-chr1-39196974-45
NR17195--MA1107.1.KLF9	chr14	121107739	121107751	-	0.000	0.000	Merged-chr14-121107843-45
NR30697--MA0742.1.Klf12	chr2	164041239	164041253	-	0.000	0.000	Merged-chr2-164041176-18
NR17523--MA0599.1.KLF5	chr15	25696042	25696051	-	0.000	0.000	Merged-chr15-25696018-37
NR49468--MA0741.1.KLF16	chr8	34397998	34398008	+	0.000	0.000	Merged-chr8-34397971-66
NR52786--MA0599.1.KLF5	chr9	55410576	55410585	+	0.000	0.000	Merged-chr9-55410514-19
NR20306--MA0740.1.KLF14	chr16	35765696	35765709	-	0.000	0.000	Merged-chr16-35765641-23
NR4943--MA1107.1.KLF9	chr10	78115170	78115182	-	0.000	0.000	Merged-chr10-78115092-14
NR41702--MA0740.1.KLF14	chr5	144165947	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR38104--MA1107.1.KLF9	chr5	3886930	3886942	-	0.000	0.000	Merged-chr5-3887091-30
