#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR3339--MA0501.1.MAF::NFE2	chr13	100805911	100805925	-	0.000	0.000	Merged-chr13-100805989-18
NR8481--MA0591.1.Bach1::Mafk	chr4	130706884	130706898	-	0.000	0.000	Merged-chr4-130706849-20
NR1126--MA0501.1.MAF::NFE2	chr10	26564622	26564636	+	0.000	0.000	Merged-chr10-26564649-11
NR2159--MA0089.1.MAFG::NFE2L1	chr11	104001378	104001383	+	0.000	0.000	Merged-chr11-104001412-21
NR7087--MA0495.2.MAFF	chr2	169398491	169398511	-	0.000	0.000	Merged-chr2-169398588-9
NR4009--MA0501.1.MAF::NFE2	chr14	121710267	121710281	+	0.000	0.000	Merged-chr14-121710333-21
NR3853--MA0089.1.MAFG::NFE2L1	chr14	73388763	73388768	+	0.000	0.000	Merged-chr14-73388775-6
NR2433--MA0089.1.MAFG::NFE2L1	chr12	39920748	39920753	-	0.000	0.000	Merged-chr12-39920734-11
NR9653--MA0591.1.Bach1::Mafk	chr6	53704642	53704656	+	0.000	0.000	Merged-chr6-53704558-10
NR12212--MA0089.1.MAFG::NFE2L1	chrX	106962485	106962490	+	0.000	0.000	Merged-chrX-106962471-28
NR4493--MA0089.1.MAFG::NFE2L1	chr15	103263998	103264003	-	0.000	0.000	Merged-chr15-103264085-19
NR11643--MA0496.2.MAFK	chr9	34996152	34996170	+	0.000	0.000	Merged-chr9-34996088-18
NR7217--MA0089.1.MAFG::NFE2L1	chr3	8718376	8718381	-	0.000	0.000	Merged-chr3-8718167-60
NR11573--MA0089.1.MAFG::NFE2L1	chr9	13536892	13536897	+	0.000	0.000	Merged-chr9-13536890-20
NR3260--MA0089.1.MAFG::NFE2L1	chr13	90101687	90101692	-	0.000	0.000	Merged-chr13-90101603-11
NR4039--MA0117.2.Mafb	chr15	5580415	5580426	+	0.000	0.000	Merged-chr15-5580453-13
NR4207--MA0501.1.MAF::NFE2	chr15	59533001	59533015	-	0.000	0.000	Merged-chr15-59533034-12
NR4112--MA0089.1.MAFG::NFE2L1	chr15	38535543	38535548	-	0.000	0.000	Merged-chr15-38535554-39
NR2455--MA0117.2.Mafb	chr12	53032990	53033001	+	0.000	0.000	Merged-chr12-53032976-31
NR1771--MA0591.1.Bach1::Mafk	chr11	23570309	23570323	-	0.000	0.000	Merged-chr11-23570355-13
NR7576--MA0495.2.MAFF	chr3	98406925	98406945	+	0.000	0.000	Merged-chr3-98406778-20
NR1706--MA0591.1.Bach1::Mafk	chr11	6696700	6696714	+	0.000	0.000	Merged-chr11-6696700-6
NR2253--MA0089.1.MAFG::NFE2L1	chr11	117092973	117092978	+	0.000	0.000	Merged-chr11-117092893-43
NR11091--MA0089.1.MAFG::NFE2L1	chr8	36164953	36164958	-	0.000	0.000	Merged-chr8-36165125-29
NR2022--MA0501.1.MAF::NFE2	chr11	80505177	80505191	+	0.000	0.000	Merged-chr11-80505144-23
NR5112--MA0501.1.MAF::NFE2	chr17	34304946	34304960	-	0.000	0.000	Merged-chr17-34305077-21
NR5645--MA0659.1.MAFG	chr18	65319223	65319243	-	0.000	0.000	Merged-chr18-65319104-54
NR10387--MA0591.1.Bach1::Mafk	chr7	44772919	44772933	-	0.000	0.000	Merged-chr7-44772778-41
NR7958--MA0501.1.MAF::NFE2	chr3	157884228	157884242	-	0.000	0.000	Merged-chr3-157884103-23
NR3262--MA0495.2.MAFF	chr13	90101751	90101771	-	0.000	0.000	Merged-chr13-90101603-11
NR2850--MA0659.1.MAFG	chr12	117712675	117712695	+	0.000	0.000	Merged-chr12-117712681-21
NR8959--MA0089.1.MAFG::NFE2L1	chr5	72159705	72159710	-	0.000	0.000	Merged-chr5-72159731-18
NR11394--MA0496.2.MAFK	chr8	111624158	111624176	+	0.000	0.000	Merged-chr8-111624206-14
NR9215--MA0495.2.MAFF	chr5	118620495	118620515	-	0.000	0.000	Merged-chr5-118620530-42
NR1302--MA0495.2.MAFF	chr10	72620677	72620697	+	0.000	0.000	Merged-chr10-72620792-31
NR2161--MA0501.1.MAF::NFE2	chr11	104001531	104001545	-	0.000	0.000	Merged-chr11-104001412-21
NR11793--MA0089.1.MAFG::NFE2L1	chr9	65084607	65084612	-	0.000	0.000	Merged-chr9-65084631-10
NR9233--MA0495.2.MAFF	chr5	121149500	121149520	+	0.000	0.000	Merged-chr5-121149467-5
NR10386--MA0089.1.MAFG::NFE2L1	chr7	44485772	44485777	+	0.000	0.000	Merged-chr7-44485840-1
NR6481--MA0089.1.MAFG::NFE2L1	chr2	76421649	76421654	-	0.000	0.000	Merged-chr2-76421582-29
NR4838--MA0089.1.MAFG::NFE2L1	chr16	78591220	78591225	+	0.000	0.000	Merged-chr16-78591395-28
NR9676--MA0496.2.MAFK	chr6	54760018	54760036	-	0.000	0.000	Merged-chr6-54760187-57
NR11991--MA0089.1.MAFG::NFE2L1	chr9	112174593	112174598	+	0.000	0.000	Merged-chr9-112174843-101
NR475--MA0501.1.MAF::NFE2	chr1	106032064	106032078	+	0.000	0.000	Merged-chr1-106032051-18
NR4180--MA0501.1.MAF::NFE2	chr15	57906811	57906825	-	0.000	0.000	Merged-chr15-57906740-47
NR7822--MA0089.1.MAFG::NFE2L1	chr3	138992831	138992836	-	0.000	0.000	Merged-chr3-138992913-17
NR8462--MA0089.1.MAFG::NFE2L1	chr4	126813418	126813423	-	0.000	0.000	Merged-chr4-126813400-21
NR9002--MA0501.1.MAF::NFE2	chr5	89900102	89900116	-	0.000	0.000	Merged-chr5-89900078-10
NR672--MA0089.1.MAFG::NFE2L1	chr1	151698037	151698042	+	0.000	0.000	Merged-chr1-151698105-31
NR7733--MA0089.1.MAFG::NFE2L1	chr3	133563707	133563712	-	0.000	0.000	Merged-chr3-133563771-42
NR9003--MA0591.1.Bach1::Mafk	chr5	90339860	90339874	+	0.000	0.000	Merged-chr5-90339694-34
NR4953--MA0496.2.MAFK	chr17	5007184	5007202	-	0.000	0.000	Merged-chr17-5007273-49
NR9647--MA0591.1.Bach1::Mafk	chr6	52825791	52825805	-	0.000	0.000	Merged-chr6-52825813-18
NR11761--MA0591.1.Bach1::Mafk	chr9	61236245	61236259	-	0.000	0.000	Merged-chr9-61236183-14
NR327--MA0591.1.Bach1::Mafk	chr1	78644144	78644158	-	0.000	0.000	Merged-chr1-78644356-22
NR12061--MA0089.1.MAFG::NFE2L1	chr9	120012965	120012970	+	0.000	0.000	Merged-chr9-120012944-7
NR9413--MA0501.1.MAF::NFE2	chr5	148373369	148373383	-	0.000	0.000	Merged-chr5-148373511-17
NR2023--MA0501.1.MAF::NFE2	chr11	80505199	80505213	-	0.000	0.000	Merged-chr11-80505144-23
NR9055--MA0496.2.MAFK	chr5	96809711	96809729	-	0.000	0.000	Merged-chr5-96809696-9
NR6513--MA0089.1.MAFG::NFE2L1	chr2	83700881	83700886	+	0.000	0.000	Merged-chr2-83700891-43
NR2346--MA0117.2.Mafb	chr12	16304906	16304917	+	0.000	0.000	Merged-chr12-16304947-30
NR5498--MA0089.1.MAFG::NFE2L1	chr18	38701084	38701089	-	0.000	0.000	Merged-chr18-38700911-27
NR4454--MA0089.1.MAFG::NFE2L1	chr15	100145397	100145402	-	0.000	0.000	Merged-chr15-100145354-14
NR8107--MA0501.1.MAF::NFE2	chr4	46794854	46794868	+	0.000	0.000	Merged-chr4-46794898-7
NR11813--MA0495.2.MAFF	chr9	71874477	71874497	-	0.000	0.000	Merged-chr9-71874475-35
NR10163--MA0496.2.MAFK	chr6	140684276	140684294	-	0.000	0.000	Merged-chr6-140684445-39
NR483--MA0496.2.MAFK	chr1	106187587	106187605	-	0.000	0.000	Merged-chr1-106187715-26
NR3548--MA0501.1.MAF::NFE2	chr14	15272581	15272595	+	0.000	0.000	Merged-chr14-15272424-5
NR1285--MA0501.1.MAF::NFE2	chr10	68301197	68301211	-	0.000	0.000	Merged-chr10-68301225-15
NR11388--MA0495.2.MAFF	chr8	111624157	111624177	-	0.000	0.000	Merged-chr8-111624206-14
NR1297--MA0117.2.Mafb	chr10	71362053	71362064	+	0.000	0.000	Merged-chr10-71362071-33
NR4101--MA0501.1.MAF::NFE2	chr15	36474672	36474686	-	0.000	0.000	Merged-chr15-36474869-12
NR5776--MA0495.2.MAFF	chr18	80660670	80660690	+	0.000	0.000	Merged-chr18-80660488-2
NR1772--MA0659.1.MAFG	chr11	23570306	23570326	+	0.000	0.000	Merged-chr11-23570355-13
NR11193--MA0117.2.Mafb	chr8	70684511	70684522	-	0.000	0.000	Merged-chr8-70684448-45
NR11641--MA0659.1.MAFG	chr9	34996151	34996171	+	0.000	0.000	Merged-chr9-34996088-18
NR4635--MA0591.1.Bach1::Mafk	chr16	30771827	30771841	+	0.000	0.000	Merged-chr16-30771690-6
NR9654--MA0501.1.MAF::NFE2	chr6	53704645	53704659	+	0.000	0.000	Merged-chr6-53704558-10
NR29--MA0501.1.MAF::NFE2	chr1	13752557	13752571	-	0.000	0.000	Merged-chr1-13752649-29
NR8143--MA0117.2.Mafb	chr4	57091393	57091404	+	0.000	0.000	Merged-chr4-57091525-28
NR10123--MA0089.1.MAFG::NFE2L1	chr6	134217897	134217902	-	0.000	0.000	Merged-chr6-134217908-11
NR1096--MA0117.2.Mafb	chr10	19127889	19127900	+	0.000	0.000	Merged-chr10-19127789-28
NR6420--MA0089.1.MAFG::NFE2L1	chr2	65818664	65818669	+	0.000	0.000	Merged-chr2-65818542-58
NR3397--MA0659.1.MAFG	chr13	108763560	108763580	-	0.000	0.000	Merged-chr13-108763497-25
NR10059--MA0591.1.Bach1::Mafk	chr6	125433757	125433771	+	0.000	0.000	Merged-chr6-125433874-28
NR6512--MA0496.2.MAFK	chr2	83700796	83700814	-	0.000	0.000	Merged-chr2-83700891-43
NR2529--MA0089.1.MAFG::NFE2L1	chr12	75494801	75494806	+	0.000	0.000	Merged-chr12-75494766-18
NR661--MA0117.2.Mafb	chr1	149970162	149970173	+	0.000	0.000	Merged-chr1-149970300-4
NR2768--MA0591.1.Bach1::Mafk	chr12	112449503	112449517	-	0.000	0.000	Merged-chr12-112449427-68
NR3265--MA0496.2.MAFK	chr13	90101752	90101770	+	0.000	0.000	Merged-chr13-90101603-11
NR7336--MA0591.1.Bach1::Mafk	chr3	52638885	52638899	+	0.000	0.000	Merged-chr3-52638981-9
NR6982--MA0591.1.Bach1::Mafk	chr2	156683142	156683156	+	0.000	0.000	Merged-chr2-156683135-11
NR10685--MA0591.1.Bach1::Mafk	chr7	112056052	112056066	-	0.000	0.000	Merged-chr7-112055911-9
NR10545--MA0501.1.MAF::NFE2	chr7	84744622	84744636	-	0.000	0.000	Merged-chr7-84744699-11
NR4768--MA0591.1.Bach1::Mafk	chr16	57174667	57174681	-	0.000	0.000	Merged-chr16-57174772-11
NR11644--MA0496.2.MAFK	chr9	34996152	34996170	-	0.000	0.000	Merged-chr9-34996088-18
NR9057--MA0591.1.Bach1::Mafk	chr5	96824949	96824963	-	0.000	0.000	Merged-chr5-96825060-50
NR9256--MA0089.1.MAFG::NFE2L1	chr5	124233201	124233206	-	0.000	0.000	Merged-chr5-124233258-22
NR3738--MA0117.2.Mafb	chr14	54398792	54398803	-	0.000	0.000	Merged-chr14-54398742-25
NR10058--MA0089.1.MAFG::NFE2L1	chr6	125433759	125433764	+	0.000	0.000	Merged-chr6-125433874-28
NR4914--MA0501.1.MAF::NFE2	chr16	95770767	95770781	+	0.000	0.000	Merged-chr16-95770718-9
NR5526--MA0089.1.MAFG::NFE2L1	chr18	46013384	46013389	-	0.000	0.000	Merged-chr18-46013388-48
NR1597--MA0089.1.MAFG::NFE2L1	chr10	118166252	118166257	+	0.000	0.000	Merged-chr10-118166257-15
NR11242--MA0495.2.MAFF	chr8	83131932	83131952	+	0.000	0.000	Merged-chr8-83131891-13
NR4181--MA0496.2.MAFK	chr15	57906812	57906830	+	0.000	0.000	Merged-chr15-57906740-47
NR7547--MA0117.2.Mafb	chr3	94484212	94484223	+	0.000	0.000	Merged-chr3-94484306-6
NR5337--MA0089.1.MAFG::NFE2L1	chr17	84855742	84855747	-	0.000	0.000	Merged-chr17-84855735-62
NR4951--MA0501.1.MAF::NFE2	chr17	5007189	5007203	+	0.000	0.000	Merged-chr17-5007273-49
NR6440--MA0089.1.MAFG::NFE2L1	chr2	68932211	68932216	-	0.000	0.000	Merged-chr2-68932401-28
NR1138--MA0117.2.Mafb	chr10	37156136	37156147	-	0.000	0.000	Merged-chr10-37156290-15
NR11589--MA0117.2.Mafb	chr9	15552683	15552694	-	0.000	0.000	Merged-chr9-15552550-14
NR4419--MA0089.1.MAFG::NFE2L1	chr15	94235382	94235387	+	0.000	0.000	Merged-chr15-94235397-15
NR11474--MA0089.1.MAFG::NFE2L1	chr8	120890502	120890507	+	0.000	0.000	Merged-chr8-120890385-4
NR8089--MA0496.2.MAFK	chr4	41295741	41295759	+	0.000	0.000	Merged-chr4-41295781-15
NR11689--MA0089.1.MAFG::NFE2L1	chr9	45207543	45207548	+	0.000	0.000	Merged-chr9-45207568-21
NR6566--MA0089.1.MAFG::NFE2L1	chr2	94397721	94397726	-	0.000	0.000	Merged-chr2-94397657-13
NR344--MA0089.1.MAFG::NFE2L1	chr1	83006403	83006408	+	0.000	0.000	Merged-chr1-83006483-46
NR4324--MA0591.1.Bach1::Mafk	chr15	77055894	77055908	-	0.000	0.000	Merged-chr15-77055965-11
NR9655--MA0501.1.MAF::NFE2	chr6	53704694	53704708	+	0.000	0.000	Merged-chr6-53704558-10
NR6778--MA0501.1.MAF::NFE2	chr2	128159198	128159212	-	0.000	0.000	Merged-chr2-128159167-18
NR8007--MA0659.1.MAFG	chr4	11017718	11017738	+	0.000	0.000	Merged-chr4-11017688-10
NR2851--MA0659.1.MAFG	chr12	117712675	117712695	-	0.000	0.000	Merged-chr12-117712681-21
NR11075--MA0659.1.MAFG	chr8	34208104	34208124	+	0.000	0.000	Merged-chr8-34208072-51
NR7275--MA0117.2.Mafb	chr3	28318088	28318099	-	0.000	0.000	Merged-chr3-28318064-9
NR7398--MA0501.1.MAF::NFE2	chr3	69274873	69274887	-	0.000	0.000	Merged-chr3-69274909-13
NR11395--MA0496.2.MAFK	chr8	111624158	111624176	-	0.000	0.000	Merged-chr8-111624206-14
NR8753--MA0591.1.Bach1::Mafk	chr5	20497216	20497230	+	0.000	0.000	Merged-chr5-20497047-10
NR9234--MA0495.2.MAFF	chr5	121149500	121149520	-	0.000	0.000	Merged-chr5-121149467-5
NR4950--MA0591.1.Bach1::Mafk	chr17	5007186	5007200	+	0.000	0.000	Merged-chr17-5007273-49
NR4102--MA0496.2.MAFK	chr15	36474673	36474691	+	0.000	0.000	Merged-chr15-36474869-12
NR7805--MA0089.1.MAFG::NFE2L1	chr3	138008297	138008302	+	0.000	0.000	Merged-chr3-138008366-30
NR7853--MA0501.1.MAF::NFE2	chr3	144232157	144232171	-	0.000	0.000	Merged-chr3-144232172-58
NR4413--MA0089.1.MAFG::NFE2L1	chr15	93591924	93591929	-	0.000	0.000	Merged-chr15-93591966-21
NR7088--MA0659.1.MAFG	chr2	169398491	169398511	+	0.000	0.000	Merged-chr2-169398588-9
NR11638--MA0495.2.MAFF	chr9	34996151	34996171	+	0.000	0.000	Merged-chr9-34996088-18
NR8558--MA0089.1.MAFG::NFE2L1	chr4	145284482	145284487	-	0.000	0.000	Merged-chr4-145284668-43
NR6399--MA0089.1.MAFG::NFE2L1	chr2	61563435	61563440	+	0.000	0.000	Merged-chr2-61563608-27
NR7661--MA0659.1.MAFG	chr3	117044556	117044576	-	0.000	0.000	Merged-chr3-117044595-20
NR9574--MA0089.1.MAFG::NFE2L1	chr6	33056016	33056021	+	0.000	0.000	Merged-chr6-33055928-12
NR3296--MA0089.1.MAFG::NFE2L1	chr13	95765285	95765290	+	0.000	0.000	Merged-chr13-95765232-46
NR11078--MA0496.2.MAFK	chr8	34208105	34208123	-	0.000	0.000	Merged-chr8-34208072-51
NR3287--MA0501.1.MAF::NFE2	chr13	93939720	93939734	-	0.000	0.000	Merged-chr13-93939742-17
NR4175--MA0495.2.MAFF	chr15	57906811	57906831	+	0.000	0.000	Merged-chr15-57906740-47
NR7959--MA0496.2.MAFK	chr3	157884229	157884247	+	0.000	0.000	Merged-chr3-157884103-23
NR9889--MA0089.1.MAFG::NFE2L1	chr6	99732960	99732965	+	0.000	0.000	Merged-chr6-99733010-11
NR11215--MA0089.1.MAFG::NFE2L1	chr8	77435129	77435134	+	0.000	0.000	Merged-chr8-77435130-10
NR3608--MA0089.1.MAFG::NFE2L1	chr14	25473289	25473294	-	0.000	0.000	Merged-chr14-25473279-61
NR9056--MA0495.2.MAFF	chr5	96824946	96824966	-	0.000	0.000	Merged-chr5-96825060-50
NR3956--MA0591.1.Bach1::Mafk	chr14	115015514	115015528	+	0.000	0.000	Merged-chr14-115015527-11
NR2557--MA0117.2.Mafb	chr12	76385230	76385241	-	0.000	0.000	Merged-chr12-76385327-16
NR4880--MA0117.2.Mafb	chr16	90330621	90330632	+	0.000	0.000	Merged-chr16-90330577-4
NR2852--MA0089.1.MAFG::NFE2L1	chr12	117712719	117712724	-	0.000	0.000	Merged-chr12-117712681-21
NR7225--MA0591.1.Bach1::Mafk	chr3	9500068	9500082	-	0.000	0.000	Merged-chr3-9499976-58
NR864--MA0089.1.MAFG::NFE2L1	chr1	177676835	177676840	+	0.000	0.000	Merged-chr1-177676690-44
NR3099--MA0496.2.MAFK	chr13	52144300	52144318	+	0.000	0.000	Merged-chr13-52144310-15
NR9670--MA0495.2.MAFF	chr6	54760017	54760037	+	0.000	0.000	Merged-chr6-54760187-57
NR2750--MA0089.1.MAFG::NFE2L1	chr12	110389608	110389613	+	0.000	0.000	Merged-chr12-110389691-32
NR2461--MA0089.1.MAFG::NFE2L1	chr12	54353155	54353160	-	0.000	0.000	Merged-chr12-54353201-29
NR4633--MA0089.1.MAFG::NFE2L1	chr16	30771526	30771531	+	0.000	0.000	Merged-chr16-30771690-6
NR875--MA0089.1.MAFG::NFE2L1	chr1	179025411	179025416	+	0.000	0.000	Merged-chr1-179025362-29
NR9672--MA0117.2.Mafb	chr6	54760026	54760037	-	0.000	0.000	Merged-chr6-54760187-57
NR421--MA0591.1.Bach1::Mafk	chr1	94025531	94025545	+	0.000	0.000	Merged-chr1-94025615-17
NR3263--MA0659.1.MAFG	chr13	90101751	90101771	+	0.000	0.000	Merged-chr13-90101603-11
NR9214--MA0495.2.MAFF	chr5	118620495	118620515	+	0.000	0.000	Merged-chr5-118620530-42
NR10086--MA0117.2.Mafb	chr6	129229357	129229368	+	0.000	0.000	Merged-chr6-129229275-48
NR7821--MA0089.1.MAFG::NFE2L1	chr3	138864362	138864367	+	0.000	0.000	Merged-chr3-138864342-22
NR5550--MA0117.2.Mafb	chr18	53177498	53177509	-	0.000	0.000	Merged-chr18-53177390-15
NR3103--MA0591.1.Bach1::Mafk	chr13	53346092	53346106	+	0.000	0.000	Merged-chr13-53346089-14
NR9216--MA0659.1.MAFG	chr5	118620495	118620515	+	0.000	0.000	Merged-chr5-118620530-42
NR3930--MA0117.2.Mafb	chr14	103017209	103017220	-	0.000	0.000	Merged-chr14-103017290-44
NR5777--MA0495.2.MAFF	chr18	80660670	80660690	-	0.000	0.000	Merged-chr18-80660488-2
NR6629--MA0089.1.MAFG::NFE2L1	chr2	112556687	112556692	-	0.000	0.000	Merged-chr2-112556688-44
NR11642--MA0659.1.MAFG	chr9	34996151	34996171	-	0.000	0.000	Merged-chr9-34996088-18
NR2572--MA0089.1.MAFG::NFE2L1	chr12	79623558	79623563	-	0.000	0.000	Merged-chr12-79623487-16
NR5486--MA0089.1.MAFG::NFE2L1	chr18	34887050	34887055	-	0.000	0.000	Merged-chr18-34886927-1
NR7732--MA0089.1.MAFG::NFE2L1	chr3	133563658	133563663	-	0.000	0.000	Merged-chr3-133563771-42
NR11633--MA0117.2.Mafb	chr9	32668239	32668250	-	0.000	0.000	Merged-chr9-32668373-11
NR11167--MA0501.1.MAF::NFE2	chr8	64826687	64826701	-	0.000	0.000	Merged-chr8-64826546-37
NR5599--MA0089.1.MAFG::NFE2L1	chr18	57970375	57970380	-	0.000	0.000	Merged-chr18-57970531-36
NR3266--MA0496.2.MAFK	chr13	90101752	90101770	-	0.000	0.000	Merged-chr13-90101603-11
NR10686--MA0501.1.MAF::NFE2	chr7	112056049	112056063	-	0.000	0.000	Merged-chr7-112055911-9
NR11735--MA0089.1.MAFG::NFE2L1	chr9	56128376	56128381	+	0.000	0.000	Merged-chr9-56128365-14
NR5395--MA0089.1.MAFG::NFE2L1	chr18	5694538	5694543	+	0.000	0.000	Merged-chr18-5694694-26
NR1303--MA0591.1.Bach1::Mafk	chr10	72620680	72620694	-	0.000	0.000	Merged-chr10-72620792-31
NR11390--MA0591.1.Bach1::Mafk	chr8	111624160	111624174	-	0.000	0.000	Merged-chr8-111624206-14
NR1776--MA0496.2.MAFK	chr11	23570307	23570325	-	0.000	0.000	Merged-chr11-23570355-13
NR8987--MA0089.1.MAFG::NFE2L1	chr5	86673094	86673099	-	0.000	0.000	Merged-chr5-86673072-6
NR4323--MA0591.1.Bach1::Mafk	chr15	77055894	77055908	+	0.000	0.000	Merged-chr15-77055965-11
NR4948--MA0495.2.MAFF	chr17	5007183	5007203	+	0.000	0.000	Merged-chr17-5007273-49
NR768--MA0496.2.MAFK	chr1	162773893	162773911	-	0.000	0.000	Merged-chr1-162773825-31
NR11457--MA0089.1.MAFG::NFE2L1	chr8	119817422	119817427	+	0.000	0.000	Merged-chr8-119817447-19
NR8088--MA0501.1.MAF::NFE2	chr4	41295746	41295760	+	0.000	0.000	Merged-chr4-41295781-15
NR5932--MA0501.1.MAF::NFE2	chr19	32523872	32523886	-	0.000	0.000	Merged-chr19-32523975-16
NR11243--MA0495.2.MAFF	chr8	83131932	83131952	-	0.000	0.000	Merged-chr8-83131891-13
NR4182--MA0496.2.MAFK	chr15	57906812	57906830	-	0.000	0.000	Merged-chr15-57906740-47
NR212--MA0089.1.MAFG::NFE2L1	chr1	58742727	58742732	+	0.000	0.000	Merged-chr1-58742743-31
NR11458--MA0501.1.MAF::NFE2	chr8	119817423	119817437	+	0.000	0.000	Merged-chr8-119817447-19
NR10158--MA0495.2.MAFF	chr6	140684275	140684295	+	0.000	0.000	Merged-chr6-140684445-39
NR7463--MA0089.1.MAFG::NFE2L1	chr3	84395281	84395286	-	0.000	0.000	Merged-chr3-84395228-27
NR478--MA0495.2.MAFF	chr1	106187586	106187606	+	0.000	0.000	Merged-chr1-106187715-26
NR5111--MA0591.1.Bach1::Mafk	chr17	34304949	34304963	-	0.000	0.000	Merged-chr17-34305077-21
NR9531--MA0501.1.MAF::NFE2	chr6	28351379	28351393	+	0.000	0.000	Merged-chr6-28351294-19
NR2160--MA0495.2.MAFF	chr11	104001531	104001551	+	0.000	0.000	Merged-chr11-104001412-21
NR8290--MA0089.1.MAFG::NFE2L1	chr4	99100000	99100005	+	0.000	0.000	Merged-chr4-99100196-17
NR2558--MA0496.2.MAFK	chr12	76385222	76385240	+	0.000	0.000	Merged-chr12-76385327-16
NR1485--MA0089.1.MAFG::NFE2L1	chr10	95914631	95914636	-	0.000	0.000	Merged-chr10-95914776-60
NR11711--MA0117.2.Mafb	chr9	50836359	50836370	-	0.000	0.000	Merged-chr9-50836533-61
NR5778--MA0591.1.Bach1::Mafk	chr18	80660673	80660687	+	0.000	0.000	Merged-chr18-80660488-2
NR3244--MA0591.1.Bach1::Mafk	chr13	83566392	83566406	-	0.000	0.000	Merged-chr13-83566220-57
NR6630--MA0501.1.MAF::NFE2	chr2	112676731	112676745	+	0.000	0.000	Merged-chr2-112676754-32
NR8008--MA0659.1.MAFG	chr4	11017718	11017738	-	0.000	0.000	Merged-chr4-11017688-10
NR1959--MA0117.2.Mafb	chr11	68270888	68270899	+	0.000	0.000	Merged-chr11-68271044-32
NR4686--MA0089.1.MAFG::NFE2L1	chr16	38017132	38017137	+	0.000	0.000	Merged-chr16-38017190-20
NR11076--MA0659.1.MAFG	chr8	34208104	34208124	-	0.000	0.000	Merged-chr8-34208072-51
NR3018--MA0495.2.MAFF	chr13	41932487	41932507	+	0.000	0.000	Merged-chr13-41932560-19
NR8010--MA0496.2.MAFK	chr4	11017719	11017737	+	0.000	0.000	Merged-chr4-11017688-10
NR3394--MA0495.2.MAFF	chr13	108763560	108763580	+	0.000	0.000	Merged-chr13-108763497-25
NR6986--MA0495.2.MAFF	chr2	156970685	156970705	-	0.000	0.000	Merged-chr2-156970494-23
NR607--MA0591.1.Bach1::Mafk	chr1	136617349	136617363	-	0.000	0.000	Merged-chr1-136617404-40
NR8439--MA0089.1.MAFG::NFE2L1	chr4	123588811	123588816	+	0.000	0.000	Merged-chr4-123588937-38
NR6511--MA0496.2.MAFK	chr2	83700796	83700814	+	0.000	0.000	Merged-chr2-83700891-43
NR4103--MA0496.2.MAFK	chr15	36474673	36474691	-	0.000	0.000	Merged-chr15-36474869-12
NR3848--MA0591.1.Bach1::Mafk	chr14	73170121	73170135	+	0.000	0.000	Merged-chr14-73170198-47
NR5685--MA0501.1.MAF::NFE2	chr18	70520979	70520993	-	0.000	0.000	Merged-chr18-70520943-32
NR9673--MA0591.1.Bach1::Mafk	chr6	54760020	54760034	+	0.000	0.000	Merged-chr6-54760187-57
NR4636--MA0501.1.MAF::NFE2	chr16	30771830	30771844	+	0.000	0.000	Merged-chr16-30771690-6
NR7089--MA0659.1.MAFG	chr2	169398491	169398511	-	0.000	0.000	Merged-chr2-169398588-9
NR11639--MA0495.2.MAFF	chr9	34996151	34996171	-	0.000	0.000	Merged-chr9-34996088-18
NR1215--MA0495.2.MAFF	chr10	58480373	58480393	+	0.000	0.000	Merged-chr10-58480234-23
NR7635--MA0117.2.Mafb	chr3	109732611	109732622	+	0.000	0.000	Merged-chr3-109732646-37
NR7091--MA0496.2.MAFK	chr2	169398492	169398510	+	0.000	0.000	Merged-chr2-169398588-9
NR2915--MA0591.1.Bach1::Mafk	chr13	13582228	13582242	+	0.000	0.000	Merged-chr13-13582107-29
