#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR32138--MA0741.1.KLF16	chr4	62661444	62661454	+	0.000	0.000	Merged-chr4-62661511-68
NR22256--MA0657.1.KLF13	chr18	62192590	62192607	-	0.000	0.000	Merged-chr18-62192443-48
NR38111--MA0741.1.KLF16	chr5	148489495	148489505	-	0.000	0.000	Merged-chr5-148489625-52
NR9910--MA0493.1.Klf1	chr12	40248849	40248859	+	0.000	0.000	Merged-chr12-40248857-57
NR21233--MA1107.1.KLF9	chr17	84116730	84116742	+	0.000	0.000	Merged-chr17-84116630-65
NR35090--MA1107.1.KLF9	chr5	32148850	32148862	+	0.000	0.000	Merged-chr5-32148738-21
NR30433--MA0742.1.Klf12	chr3	115758848	115758862	-	0.000	0.000	Merged-chr3-115758930-94
NR23603--MA0742.1.Klf12	chr19	29342740	29342754	+	0.000	0.000	Merged-chr19-29342615-13
NR2416--MA0599.1.KLF5	chr1	171502443	171502452	+	0.000	0.000	Merged-chr1-171502650-3
NR21485--MA0599.1.KLF5	chr18	4296006	4296015	+	0.000	0.000	Merged-chr18-4296046-21
NR25700--MA1107.1.KLF9	chr2	59513711	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR7627--MA1107.1.KLF9	chr11	76588121	76588133	+	0.000	0.000	Merged-chr11-76588329-33
NR23727--MA0493.1.Klf1	chr19	37110671	37110681	+	0.000	0.000	Merged-chr19-37110576-17
NR21309--MA0039.3.KLF4	chr17	85908831	85908841	+	0.000	0.000	Merged-chr17-85908968-35
NR30729--MA1107.1.KLF9	chr3	131014130	131014142	+	0.000	0.000	Merged-chr3-131014308-74
NR48172--MA0599.1.KLF5	chr9	69092378	69092387	-	0.000	0.000	Merged-chr9-69092509-18
NR49445--MA0493.1.Klf1	chr9	119453534	119453544	-	0.000	0.000	Merged-chr9-119453486-15
NR46284--MA0741.1.KLF16	chr8	111967378	111967388	+	0.000	0.000	Merged-chr8-111967453-22
NR15601--MA0740.1.KLF14	chr15	36241631	36241644	-	0.000	0.000	Merged-chr15-36241584-11
NR35959--MA1107.1.KLF9	chr5	89044832	89044844	-	0.000	0.000	Merged-chr5-89044916-44
NR11797--MA0741.1.KLF16	chr13	30814622	30814632	-	0.000	0.000	Merged-chr13-30814551-15
NR35856--MA1107.1.KLF9	chr5	77140304	77140316	+	0.000	0.000	Merged-chr5-77140362-54
NR40762--MA0742.1.Klf12	chr6	145256892	145256906	+	0.000	0.000	Merged-chr6-145256997-16
NR27795--MA1107.1.KLF9	chr2	157147982	157147994	-	0.000	0.000	Merged-chr2-157147783-53
NR35855--MA0741.1.KLF16	chr5	77140305	77140315	+	0.000	0.000	Merged-chr5-77140362-54
NR43262--MA0742.1.Klf12	chr7	112130755	112130769	-	0.000	0.000	Merged-chr7-112130852-17
NR36284--MA0493.1.Klf1	chr5	105609751	105609761	+	0.000	0.000	Merged-chr5-105609798-27
NR16327--MA0599.1.KLF5	chr15	78835182	78835191	-	0.000	0.000	Merged-chr15-78835387-37
NR5367--MA1107.1.KLF9	chr10	117864993	117865005	+	0.000	0.000	Merged-chr10-117864903-52
NR48395--MA1107.1.KLF9	chr9	78074217	78074229	+	0.000	0.000	Merged-chr9-78074095-46
NR36218--MA0741.1.KLF16	chr5	103365877	103365887	-	0.000	0.000	Merged-chr5-103365833-17
NR39800--MA0741.1.KLF16	chr6	108630898	108630908	+	0.000	0.000	Merged-chr6-108631007-44
NR35511--MA0039.3.KLF4	chr5	64040800	64040810	+	0.000	0.000	Merged-chr5-64040859-39
NR4847--MA0599.1.KLF5	chr10	88540383	88540392	-	0.000	0.000	Merged-chr10-88540211-41
NR42837--MA0493.1.Klf1	chr7	84386930	84386940	+	0.000	0.000	Merged-chr7-84386751-45
NR22365--MA0599.1.KLF5	chr18	67203025	67203034	+	0.000	0.000	Merged-chr18-67202933-5
NR6939--MA0742.1.Klf12	chr11	59426052	59426066	+	0.000	0.000	Merged-chr11-59425956-47
NR24298--MA0493.1.Klf1	chr19	55769055	55769065	-	0.000	0.000	Merged-chr19-55769048-40
NR26720--MA0599.1.KLF5	chr2	117438834	117438843	-	0.000	0.000	Merged-chr2-117438903-91
NR21274--MA1107.1.KLF9	chr17	84368866	84368878	-	0.000	0.000	Merged-chr17-84368765-10
NR25409--MA0741.1.KLF16	chr2	34938774	34938784	-	0.000	0.000	Merged-chr2-34938971-69
NR13714--MA0039.3.KLF4	chr14	25421977	25421987	+	0.000	0.000	Merged-chr14-25421957-44
NR13724--MA0493.1.Klf1	chr14	25522573	25522583	+	0.000	0.000	Merged-chr14-25522595-18
NR657--MA0039.3.KLF4	chr1	60875403	60875413	-	0.000	0.000	Merged-chr1-60875356-55
NR13424--MA0740.1.KLF14	chr13	114931904	114931917	+	0.000	0.000	Merged-chr13-114931861-78
NR5385--MA1107.1.KLF9	chr10	117919648	117919660	-	0.000	0.000	Merged-chr10-117919673-15
NR49695--MA0039.3.KLF4	chrX	9219771	9219781	-	0.000	0.000	Merged-chrX-9219820-29
NR17896--MA0599.1.KLF5	chr16	32812972	32812981	-	0.000	0.000	Merged-chr16-32813091-39
NR15921--MA1107.1.KLF9	chr15	60120086	60120098	-	0.000	0.000	Merged-chr15-60120172-38
NR19843--MA0599.1.KLF5	chr17	31326300	31326309	-	0.000	0.000	Merged-chr17-31326302-35
NR13728--MA1107.1.KLF9	chr14	25522573	25522585	+	0.000	0.000	Merged-chr14-25522595-18
NR250--MA1107.1.KLF9	chr1	36274541	36274553	+	0.000	0.000	Merged-chr1-36274584-22
NR28112--MA0599.1.KLF5	chr2	166610541	166610550	+	0.000	0.000	Merged-chr2-166610595-30
NR49234--MA0039.3.KLF4	chr9	110697434	110697444	-	0.000	0.000	Merged-chr9-110697524-12
NR37862--MA0741.1.KLF16	chr5	142371767	142371777	+	0.000	0.000	Merged-chr5-142371888-2
NR37827--MA0599.1.KLF5	chr5	140992694	140992703	-	0.000	0.000	Merged-chr5-140992576-52
NR21498--MA1107.1.KLF9	chr18	5288203	5288215	-	0.000	0.000	Merged-chr18-5288103-12
NR27800--MA1107.1.KLF9	chr2	157148000	157148012	-	0.000	0.000	Merged-chr2-157147783-53
NR15602--MA0657.1.KLF13	chr15	36241628	36241645	-	0.000	0.000	Merged-chr15-36241584-11
NR10294--MA0599.1.KLF5	chr12	72809962	72809971	-	0.000	0.000	Merged-chr12-72809973-16
NR1375--MA1107.1.KLF9	chr1	121241530	121241542	-	0.000	0.000	Merged-chr1-121241343-38
NR30113--MA0599.1.KLF5	chr3	101588959	101588968	+	0.000	0.000	Merged-chr3-101588946-10
NR15026--MA1107.1.KLF9	chr14	101879180	101879192	+	0.000	0.000	Merged-chr14-101879110-69
NR36773--MA0599.1.KLF5	chr5	117125960	117125969	+	0.000	0.000	Merged-chr5-117125989-17
NR43963--MA0493.1.Klf1	chr7	139157796	139157806	-	0.000	0.000	Merged-chr7-139157777-16
NR5063--MA1107.1.KLF9	chr10	99116937	99116949	-	0.000	0.000	Merged-chr10-99117161-34
NR22127--MA1107.1.KLF9	chr18	56871833	56871845	-	0.000	0.000	Merged-chr18-56871976-16
NR8101--MA0599.1.KLF5	chr11	88103488	88103497	-	0.000	0.000	Merged-chr11-88103479-31
NR34140--MA1107.1.KLF9	chr4	145046028	145046040	-	0.000	0.000	Merged-chr4-145045932-55
NR46020--MA0599.1.KLF5	chr8	104434391	104434400	+	0.000	0.000	Merged-chr8-104434412-13
NR24428--MA0742.1.Klf12	chr19	60183110	60183124	+	0.000	0.000	Merged-chr19-60182957-49
NR6758--MA0657.1.KLF13	chr11	55031654	55031671	-	0.000	0.000	Merged-chr11-55031517-56
NR33817--MA0599.1.KLF5	chr4	137603899	137603908	+	0.000	0.000	Merged-chr4-137603877-24
NR1730--MA0599.1.KLF5	chr1	136255444	136255453	-	0.000	0.000	Merged-chr1-136255292-47
NR24429--MA0599.1.KLF5	chr19	60183111	60183120	+	0.000	0.000	Merged-chr19-60182957-49
NR10960--MA1107.1.KLF9	chr12	104209815	104209827	+	0.000	0.000	Merged-chr12-104209958-42
NR25550--MA0599.1.KLF5	chr2	44345446	44345455	-	0.000	0.000	Merged-chr2-44345197-78
NR28466--MA0599.1.KLF5	chr2	174437792	174437801	+	0.000	0.000	Merged-chr2-174437863-15
NR7468--MA0599.1.KLF5	chr11	73094701	73094710	-	0.000	0.000	Merged-chr11-73094669-63
NR24120--MA0599.1.KLF5	chr19	47829049	47829058	-	0.000	0.000	Merged-chr19-47829109-19
NR22285--MA0599.1.KLF5	chr18	65107251	65107260	+	0.000	0.000	Merged-chr18-65107334-45
NR10733--MA0599.1.KLF5	chr12	94083599	94083608	+	0.000	0.000	Merged-chr12-94083592-14
NR27375--MA1107.1.KLF9	chr2	144188436	144188448	-	0.000	0.000	Merged-chr2-144188289-22
NR27160--MA1107.1.KLF9	chr2	129285478	129285490	-	0.000	0.000	Merged-chr2-129285453-11
NR30434--MA0039.3.KLF4	chr3	115758850	115758860	-	0.000	0.000	Merged-chr3-115758930-94
NR46695--MA1107.1.KLF9	chr8	122712177	122712189	-	0.000	0.000	Merged-chr8-122712057-14
NR24517--MA0039.3.KLF4	chr2	4580887	4580897	-	0.000	0.000	Merged-chr2-4580853-26
NR40245--MA0039.3.KLF4	chr6	125067857	125067867	-	0.000	0.000	Merged-chr6-125067765-41
NR22801--MA0741.1.KLF16	chr18	82607598	82607608	+	0.000	0.000	Merged-chr18-82607647-23
NR474--MA0039.3.KLF4	chr1	51624890	51624900	+	0.000	0.000	Merged-chr1-51624803-20
NR21973--MA1107.1.KLF9	chr18	39141874	39141886	-	0.000	0.000	Merged-chr18-39141814-16
NR12846--MA0741.1.KLF16	chr13	92858962	92858972	+	0.000	0.000	Merged-chr13-92859070-18
NR27820--MA0740.1.KLF14	chr2	158105823	158105836	-	0.000	0.000	Merged-chr2-158105775-9
NR11916--MA1107.1.KLF9	chr13	38503553	38503565	+	0.000	0.000	Merged-chr13-38503650-43
NR47432--MA0493.1.Klf1	chr9	42097629	42097639	-	0.000	0.000	Merged-chr9-42097544-106
NR11174--MA0599.1.KLF5	chr12	110506249	110506258	-	0.000	0.000	Merged-chr12-110506270-12
NR39039--MA0740.1.KLF14	chr6	67127873	67127886	+	0.000	0.000	Merged-chr6-67128007-16
NR497--MA1107.1.KLF9	chr1	52578408	52578420	+	0.000	0.000	Merged-chr1-52578518-39
NR14766--MA0599.1.KLF5	chr14	73290094	73290103	-	0.000	0.000	Merged-chr14-73290096-39
NR49275--MA0039.3.KLF4	chr9	114446490	114446500	+	0.000	0.000	Merged-chr9-114446417-16
NR46539--MA0741.1.KLF16	chr8	120701897	120701907	-	0.000	0.000	Merged-chr8-120702084-56
NR22249--MA0493.1.Klf1	chr18	62125524	62125534	+	0.000	0.000	Merged-chr18-62125570-18
NR10956--MA1107.1.KLF9	chr12	104209807	104209819	+	0.000	0.000	Merged-chr12-104209958-42
NR43404--MA0493.1.Klf1	chr7	117406360	117406370	-	0.000	0.000	Merged-chr7-117406595-16
NR22145--MA0039.3.KLF4	chr18	60059203	60059213	+	0.000	0.000	Merged-chr18-60059257-14
NR15184--MA0741.1.KLF16	chr14	118827937	118827947	-	0.000	0.000	Merged-chr14-118827968-19
NR2292--MA0599.1.KLF5	chr1	165730350	165730359	+	0.000	0.000	Merged-chr1-165730262-25
NR33625--MA0599.1.KLF5	chr4	134734807	134734816	+	0.000	0.000	Merged-chr4-134734669-83
NR5377--MA0741.1.KLF16	chr10	117919663	117919673	-	0.000	0.000	Merged-chr10-117919673-15
NR46485--MA1107.1.KLF9	chr8	120050177	120050189	-	0.000	0.000	Merged-chr8-120050156-23
NR28134--MA1107.1.KLF9	chr2	166740622	166740634	-	0.000	0.000	Merged-chr2-166740656-12
NR18105--MA0599.1.KLF5	chr16	44763668	44763677	-	0.000	0.000	Merged-chr16-44763559-10
NR37724--MA0741.1.KLF16	chr5	139300458	139300468	-	0.000	0.000	Merged-chr5-139300628-14
NR45937--MA1107.1.KLF9	chr8	95020751	95020763	+	0.000	0.000	Merged-chr8-95020727-36
NR42565--MA0493.1.Klf1	chr7	72308366	72308376	+	0.000	0.000	Merged-chr7-72308227-31
NR46700--MA1107.1.KLF9	chr8	122712204	122712216	-	0.000	0.000	Merged-chr8-122712057-14
NR48509--MA0493.1.Klf1	chr9	85671709	85671719	+	0.000	0.000	Merged-chr9-85671881-60
NR48553--MA1107.1.KLF9	chr9	87026076	87026088	+	0.000	0.000	Merged-chr9-87025935-38
NR43454--MA0599.1.KLF5	chr7	119860417	119860426	+	0.000	0.000	Merged-chr7-119860527-21
NR30940--MA0741.1.KLF16	chr3	138893758	138893768	+	0.000	0.000	Merged-chr3-138893657-47
NR7182--MA0599.1.KLF5	chr11	67633844	67633853	-	0.000	0.000	Merged-chr11-67633953-18
NR1287--MA0493.1.Klf1	chr1	105565262	105565272	+	0.000	0.000	Merged-chr1-105565114-33
NR23174--MA0599.1.KLF5	chr19	6399170	6399179	+	0.000	0.000	Merged-chr19-6399338-114
NR29350--MA0493.1.Klf1	chr3	68784321	68784331	-	0.000	0.000	Merged-chr3-68784168-43
NR18673--MA0493.1.Klf1	chr16	91588231	91588241	+	0.000	0.000	Merged-chr16-91588038-25
NR1887--MA0741.1.KLF16	chr1	151083945	151083955	-	0.000	0.000	Merged-chr1-151084034-24
NR28116--MA0039.3.KLF4	chr2	166625664	166625674	-	0.000	0.000	Merged-chr2-166625583-45
NR48508--MA0039.3.KLF4	chr9	85671711	85671721	+	0.000	0.000	Merged-chr9-85671881-60
NR9606--MA0741.1.KLF16	chr12	8829810	8829820	-	0.000	0.000	Merged-chr12-8829730-25
NR30108--MA0039.3.KLF4	chr3	101570948	101570958	+	0.000	0.000	Merged-chr3-101570775-35
NR7128--MA0493.1.Klf1	chr11	64116917	64116927	-	0.000	0.000	Merged-chr11-64116814-48
NR49079--MA1107.1.KLF9	chr9	107551417	107551429	+	0.000	0.000	Merged-chr9-107551360-55
NR4314--MA0039.3.KLF4	chr10	78130873	78130883	-	0.000	0.000	Merged-chr10-78130891-5
NR23408--MA0741.1.KLF16	chr19	14668711	14668721	-	0.000	0.000	Merged-chr19-14668781-26
NR28064--MA0599.1.KLF5	chr2	165322030	165322039	+	0.000	0.000	Merged-chr2-165321854-18
NR19776--MA1107.1.KLF9	chr17	29297851	29297863	+	0.000	0.000	Merged-chr17-29297953-13
NR745--MA0599.1.KLF5	chr1	69513437	69513446	-	0.000	0.000	Merged-chr1-69513618-39
NR38263--MA0657.1.KLF13	chr6	5295225	5295242	+	0.000	0.000	Merged-chr6-5295174-26
NR50670--MA0039.3.KLF4	chrX	162868477	162868487	+	0.000	0.000	Merged-chrX-162868446-21
NR44753--MA0039.3.KLF4	chr8	34141180	34141190	+	0.000	0.000	Merged-chr8-34141072-40
NR5465--MA0741.1.KLF16	chr10	119031301	119031311	+	0.000	0.000	Merged-chr10-119031155-35
NR12044--MA1107.1.KLF9	chr13	45857308	45857320	+	0.000	0.000	Merged-chr13-45857429-12
NR30938--MA0599.1.KLF5	chr3	138893758	138893767	+	0.000	0.000	Merged-chr3-138893657-47
NR13380--MA1107.1.KLF9	chr13	112551728	112551740	+	0.000	0.000	Merged-chr13-112551755-26
NR11300--MA0599.1.KLF5	chr12	113059111	113059120	+	0.000	0.000	Merged-chr12-113059214-12
NR34301--MA0742.1.Klf12	chr4	149518123	149518137	-	0.000	0.000	Merged-chr4-149518177-56
NR1891--MA1107.1.KLF9	chr1	151083942	151083954	-	0.000	0.000	Merged-chr1-151084034-24
NR15561--MA0599.1.KLF5	chr15	31357168	31357177	+	0.000	0.000	Merged-chr15-31357016-32
NR10443--MA0599.1.KLF5	chr12	80331711	80331720	+	0.000	0.000	Merged-chr12-80331845-24
NR27413--MA0599.1.KLF5	chr2	144715089	144715098	-	0.000	0.000	Merged-chr2-144715248-28
NR35513--MA0741.1.KLF16	chr5	64040799	64040809	+	0.000	0.000	Merged-chr5-64040859-39
NR18671--MA0742.1.Klf12	chr16	91588231	91588245	+	0.000	0.000	Merged-chr16-91588038-25
NR21270--MA0742.1.Klf12	chr17	84368864	84368878	-	0.000	0.000	Merged-chr17-84368765-10
NR27534--MA0599.1.KLF5	chr2	150918853	150918862	+	0.000	0.000	Merged-chr2-150918832-31
NR35952--MA1107.1.KLF9	chr5	89044818	89044830	-	0.000	0.000	Merged-chr5-89044916-44
NR47912--MA0493.1.Klf1	chr9	61377801	61377811	+	0.000	0.000	Merged-chr9-61377853-34
NR44995--MA0039.3.KLF4	chr8	57416789	57416799	-	0.000	0.000	Merged-chr8-57416909-32
NR35510--MA0599.1.KLF5	chr5	64040799	64040808	+	0.000	0.000	Merged-chr5-64040859-39
NR42498--MA1107.1.KLF9	chr7	66197282	66197294	-	0.000	0.000	Merged-chr7-66197224-72
NR2185--MA0493.1.Klf1	chr1	161791979	161791989	-	0.000	0.000	Merged-chr1-161792020-2
NR37729--MA0741.1.KLF16	chr5	139320728	139320738	-	0.000	0.000	Merged-chr5-139320705-5
NR13713--MA0599.1.KLF5	chr14	25421976	25421985	+	0.000	0.000	Merged-chr14-25421957-44
NR9923--MA0657.1.KLF13	chr12	41039937	41039954	-	0.000	0.000	Merged-chr12-41040097-12
NR23604--MA0493.1.Klf1	chr19	29342740	29342750	+	0.000	0.000	Merged-chr19-29342615-13
NR49694--MA0599.1.KLF5	chrX	9219773	9219782	-	0.000	0.000	Merged-chrX-9219820-29
NR29254--MA0742.1.Klf12	chr3	60785691	60785705	+	0.000	0.000	Merged-chr3-60785574-76
NR46289--MA1107.1.KLF9	chr8	111967408	111967420	+	0.000	0.000	Merged-chr8-111967453-22
NR40305--MA1107.1.KLF9	chr6	127102945	127102957	+	0.000	0.000	Merged-chr6-127103000-20
NR49336--MA0599.1.KLF5	chr9	115561387	115561396	+	0.000	0.000	Merged-chr9-115561296-46
NR534--MA1107.1.KLF9	chr1	55043350	55043362	-	0.000	0.000	Merged-chr1-55043266-20
NR18821--MA1107.1.KLF9	chr16	94402319	94402331	-	0.000	0.000	Merged-chr16-94402317-35
NR13379--MA0741.1.KLF16	chr13	112551733	112551743	+	0.000	0.000	Merged-chr13-112551755-26
NR43239--MA1107.1.KLF9	chr7	110203786	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR34092--MA0039.3.KLF4	chr4	141917898	141917908	-	0.000	0.000	Merged-chr4-141918116-30
NR40141--MA0742.1.Klf12	chr6	122302849	122302863	+	0.000	0.000	Merged-chr6-122302793-16
NR34537--MA0599.1.KLF5	chr4	154105757	154105766	-	0.000	0.000	Merged-chr4-154105612-38
NR46534--MA0740.1.KLF14	chr8	120701895	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR34376--MA0740.1.KLF14	chr4	150995219	150995232	+	0.000	0.000	Merged-chr4-150995020-21
NR18411--MA0742.1.Klf12	chr16	75920988	75921002	-	0.000	0.000	Merged-chr16-75921068-56
NR49075--MA0742.1.Klf12	chr9	107551417	107551431	+	0.000	0.000	Merged-chr9-107551360-55
NR25699--MA0493.1.Klf1	chr2	59513713	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR14837--MA0741.1.KLF16	chr14	75820042	75820052	-	0.000	0.000	Merged-chr14-75819905-19
NR3658--MA0657.1.KLF13	chr10	44409978	44409995	+	0.000	0.000	Merged-chr10-44410043-43
NR2749--MA1107.1.KLF9	chr1	182537330	182537342	+	0.000	0.000	Merged-chr1-182537225-11
NR35961--MA0039.3.KLF4	chr5	89045091	89045101	+	0.000	0.000	Merged-chr5-89044916-44
NR46540--MA1107.1.KLF9	chr8	120701896	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR5106--MA0493.1.Klf1	chr10	107872813	107872823	+	0.000	0.000	Merged-chr10-107872809-21
NR5365--MA1107.1.KLF9	chr10	117864989	117865001	+	0.000	0.000	Merged-chr10-117864903-52
NR48393--MA1107.1.KLF9	chr9	78074213	78074225	+	0.000	0.000	Merged-chr9-78074095-46
NR10444--MA0741.1.KLF16	chr12	80331711	80331721	+	0.000	0.000	Merged-chr12-80331845-24
NR26260--MA1107.1.KLF9	chr2	84779333	84779345	-	0.000	0.000	Merged-chr2-84779489-49
NR45930--MA0741.1.KLF16	chr8	94973447	94973457	-	0.000	0.000	Merged-chr8-94973516-27
NR45456--MA0599.1.KLF5	chr8	72285418	72285427	+	0.000	0.000	Merged-chr8-72285397-19
NR39792--MA0741.1.KLF16	chr6	108630839	108630849	-	0.000	0.000	Merged-chr6-108631007-44
NR48072--MA0599.1.KLF5	chr9	66264952	66264961	-	0.000	0.000	Merged-chr9-66264955-10
NR29451--MA0742.1.Klf12	chr3	84022791	84022805	-	0.000	0.000	Merged-chr3-84022944-34
NR12485--MA0741.1.KLF16	chr13	63189568	63189578	-	0.000	0.000	Merged-chr13-63189715-33
NR26493--MA1107.1.KLF9	chr2	101761998	101762010	+	0.000	0.000	Merged-chr2-101762037-3
NR30165--MA0742.1.Klf12	chr3	103091898	103091912	-	0.000	0.000	Merged-chr3-103091976-34
NR27418--MA0493.1.Klf1	chr2	144715094	144715104	-	0.000	0.000	Merged-chr2-144715248-28
NR22372--MA0599.1.KLF5	chr18	67255708	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR30959--MA0742.1.Klf12	chr3	141778822	141778836	-	0.000	0.000	Merged-chr3-141778800-74
NR42566--MA0741.1.KLF16	chr7	72308367	72308377	+	0.000	0.000	Merged-chr7-72308227-31
NR39793--MA1107.1.KLF9	chr6	108630838	108630850	-	0.000	0.000	Merged-chr6-108631007-44
NR22250--MA1107.1.KLF9	chr18	62125524	62125536	+	0.000	0.000	Merged-chr18-62125570-18
NR12099--MA1107.1.KLF9	chr13	49050662	49050674	+	0.000	0.000	Merged-chr13-49050794-12
NR804--MA0741.1.KLF16	chr1	74364427	74364437	+	0.000	0.000	Merged-chr1-74364458-13
NR40692--MA0740.1.KLF14	chr6	142955193	142955206	+	0.000	0.000	Merged-chr6-142955079-5
NR27122--MA1107.1.KLF9	chr2	128392480	128392492	+	0.000	0.000	Merged-chr2-128392502-21
NR39942--MA0742.1.Klf12	chr6	115021461	115021475	+	0.000	0.000	Merged-chr6-115021349-12
NR19711--MA0741.1.KLF16	chr17	28488304	28488314	+	0.000	0.000	Merged-chr17-28488439-21
NR12103--MA0741.1.KLF16	chr13	49050790	49050800	-	0.000	0.000	Merged-chr13-49050794-12
NR13073--MA0493.1.Klf1	chr13	101702181	101702191	-	0.000	0.000	Merged-chr13-101702260-81
NR1373--MA1107.1.KLF9	chr1	121241526	121241538	-	0.000	0.000	Merged-chr1-121241343-38
NR1916--MA0599.1.KLF5	chr1	152084755	152084764	-	0.000	0.000	Merged-chr1-152084822-56
NR47724--MA0039.3.KLF4	chr9	55283696	55283706	+	0.000	0.000	Merged-chr9-55283833-16
NR39728--MA0741.1.KLF16	chr6	100824807	100824817	+	0.000	0.000	Merged-chr6-100824678-47
NR5008--MA0493.1.Klf1	chr10	95910638	95910648	-	0.000	0.000	Merged-chr10-95910701-11
NR22144--MA0599.1.KLF5	chr18	60059202	60059211	+	0.000	0.000	Merged-chr18-60059257-14
NR39043--MA0741.1.KLF16	chr6	67339548	67339558	+	0.000	0.000	Merged-chr6-67339720-32
NR48076--MA0741.1.KLF16	chr9	66264964	66264974	-	0.000	0.000	Merged-chr9-66264955-10
NR5379--MA1107.1.KLF9	chr10	117919636	117919648	-	0.000	0.000	Merged-chr10-117919673-15
NR21273--MA0493.1.Klf1	chr17	84368868	84368878	-	0.000	0.000	Merged-chr17-84368765-10
NR43965--MA1107.1.KLF9	chr7	139157794	139157806	-	0.000	0.000	Merged-chr7-139157777-16
NR26489--MA1107.1.KLF9	chr2	101761855	101761867	+	0.000	0.000	Merged-chr2-101762037-3
NR10825--MA0599.1.KLF5	chr12	99572401	99572410	-	0.000	0.000	Merged-chr12-99572243-31
NR30101--MA1107.1.KLF9	chr3	101570874	101570886	-	0.000	0.000	Merged-chr3-101570775-35
NR48711--MA0039.3.KLF4	chr9	95959964	95959974	-	0.000	0.000	Merged-chr9-95959798-44
NR18410--MA1107.1.KLF9	chr16	75920943	75920955	+	0.000	0.000	Merged-chr16-75921068-56
NR45931--MA0599.1.KLF5	chr8	95020752	95020761	+	0.000	0.000	Merged-chr8-95020727-36
NR26180--MA1107.1.KLF9	chr2	79550519	79550531	-	0.000	0.000	Merged-chr2-79550583-34
NR39795--MA0657.1.KLF13	chr6	108630896	108630913	+	0.000	0.000	Merged-chr6-108631007-44
NR14386--MA0039.3.KLF4	chr14	59553393	59553403	-	0.000	0.000	Merged-chr14-59553394-22
NR35173--MA0741.1.KLF16	chr5	35176571	35176581	-	0.000	0.000	Merged-chr5-35176446-65
NR21272--MA0039.3.KLF4	chr17	84368866	84368876	-	0.000	0.000	Merged-chr17-84368765-10
NR37727--MA0599.1.KLF5	chr5	139320729	139320738	-	0.000	0.000	Merged-chr5-139320705-5
NR46693--MA1107.1.KLF9	chr8	122712173	122712185	-	0.000	0.000	Merged-chr8-122712057-14
NR27216--MA0039.3.KLF4	chr2	131448456	131448466	+	0.000	0.000	Merged-chr2-131448367-26
NR29545--MA0599.1.KLF5	chr3	87266865	87266874	-	0.000	0.000	Merged-chr3-87266700-20
NR40145--MA1107.1.KLF9	chr6	122302849	122302861	+	0.000	0.000	Merged-chr6-122302793-16
NR48507--MA0599.1.KLF5	chr9	85671710	85671719	+	0.000	0.000	Merged-chr9-85671881-60
NR12409--MA0493.1.Klf1	chr13	58453659	58453669	+	0.000	0.000	Merged-chr13-58453789-10
NR37963--MA1107.1.KLF9	chr5	143976870	143976882	-	0.000	0.000	Merged-chr5-143976902-14
NR6815--MA0599.1.KLF5	chr11	57660962	57660971	+	0.000	0.000	Merged-chr11-57661002-26
NR30107--MA0599.1.KLF5	chr3	101570947	101570956	+	0.000	0.000	Merged-chr3-101570775-35
NR27382--MA1107.1.KLF9	chr2	144188450	144188462	-	0.000	0.000	Merged-chr2-144188289-22
NR18670--MA0740.1.KLF14	chr16	91588231	91588244	+	0.000	0.000	Merged-chr16-91588038-25
NR15970--MA0599.1.KLF5	chr15	62390570	62390579	-	0.000	0.000	Merged-chr15-62390498-8
NR45935--MA0741.1.KLF16	chr8	95020752	95020762	+	0.000	0.000	Merged-chr8-95020727-36
NR4313--MA0599.1.KLF5	chr10	78130875	78130884	-	0.000	0.000	Merged-chr10-78130891-5
NR40109--MA0039.3.KLF4	chr6	120264383	120264393	-	0.000	0.000	Merged-chr6-120264409-18
NR19178--MA1107.1.KLF9	chr17	12727878	12727890	-	0.000	0.000	Merged-chr17-12727995-27
NR21720--MA0039.3.KLF4	chr18	32162426	32162436	-	0.000	0.000	Merged-chr18-32162521-1
NR16606--MA0742.1.Klf12	chr15	85456238	85456252	+	0.000	0.000	Merged-chr15-85456320-28
NR35434--MA0657.1.KLF13	chr5	54111078	54111095	+	0.000	0.000	Merged-chr5-54110931-21
NR20902--MA0742.1.Klf12	chr17	71288419	71288433	-	0.000	0.000	Merged-chr17-71288308-17
NR43083--MA0039.3.KLF4	chr7	101316867	101316877	-	0.000	0.000	Merged-chr7-101316916-14
NR10954--MA1107.1.KLF9	chr12	104209803	104209815	+	0.000	0.000	Merged-chr12-104209958-42
NR14731--MA0039.3.KLF4	chr14	70798556	70798566	-	0.000	0.000	Merged-chr14-70798760-56
