#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR36852--MA0493.1.Klf1	chr5	125016670	125016680	-	0.000	0.000	Merged-chr5-125016719-26
NR4300--MA0742.1.Klf12	chr10	79417249	79417263	+	0.000	0.000	Merged-chr10-79417442-89
NR33699--MA0493.1.Klf1	chr4	144901550	144901560	+	0.000	0.000	Merged-chr4-144901724-37
NR15146--MA1107.1.KLF9	chr15	25696040	25696052	-	0.000	0.000	Merged-chr15-25696018-37
NR25509--MA0599.1.KLF5	chr2	65104848	65104857	-	0.000	0.000	Merged-chr2-65104683-25
NR26239--MA0039.3.KLF4	chr2	104172840	104172850	-	0.000	0.000	Merged-chr2-104172938-49
NR24302--MA0493.1.Klf1	chr2	7254633	7254643	-	0.000	0.000	Merged-chr2-7254714-17
NR31877--MA1107.1.KLF9	chr4	89359551	89359563	-	0.000	0.000	Merged-chr4-89359690-21
NR31519--MA1107.1.KLF9	chr4	56222644	56222656	+	0.000	0.000	Merged-chr4-56222492-84
NR17684--MA1107.1.KLF9	chr16	36057589	36057601	+	0.000	0.000	Merged-chr16-36057640-19
NR20533--MA1107.1.KLF9	chr17	70728946	70728958	+	0.000	0.000	Merged-chr17-70729015-28
NR42988--MA0039.3.KLF4	chr7	123354676	123354686	+	0.000	0.000	Merged-chr7-123354508-1
NR30149--MA0741.1.KLF16	chr3	133467520	133467530	-	0.000	0.000	Merged-chr3-133467681-44
NR35141--MA0599.1.KLF5	chr5	63943567	63943576	-	0.000	0.000	Merged-chr5-63943362-36
NR7812--MA0742.1.Klf12	chr11	88864589	88864603	+	0.000	0.000	Merged-chr11-88864546-48
NR25629--MA1107.1.KLF9	chr2	70844842	70844854	-	0.000	0.000	Merged-chr2-70845075-67
NR22055--MA1107.1.KLF9	chr18	67212684	67212696	+	0.000	0.000	Merged-chr18-67212775-57
NR17689--MA1107.1.KLF9	chr16	36057599	36057611	+	0.000	0.000	Merged-chr16-36057640-19
NR20538--MA1107.1.KLF9	chr17	70728956	70728968	+	0.000	0.000	Merged-chr17-70729015-28
NR8216--MA1107.1.KLF9	chr11	99132665	99132677	-	0.000	0.000	Merged-chr11-99132520-18
NR20543--MA0493.1.Klf1	chr17	70886788	70886798	-	0.000	0.000	Merged-chr17-70886838-34
NR35598--MA0599.1.KLF5	chr5	86783216	86783225	+	0.000	0.000	Merged-chr5-86783243-43
NR31968--MA0741.1.KLF16	chr4	101217265	101217275	-	0.000	0.000	Merged-chr4-101217167-64
NR1500--MA0742.1.Klf12	chr1	128793986	128794000	-	0.000	0.000	Merged-chr1-128794102-26
NR33710--MA0741.1.KLF16	chr4	144901752	144901762	+	0.000	0.000	Merged-chr4-144901724-37
NR399--MA0742.1.Klf12	chr1	39196987	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR12021--MA0493.1.Klf1	chr13	51598238	51598248	-	0.000	0.000	Merged-chr13-51598262-24
NR33708--MA0039.3.KLF4	chr4	144901753	144901763	+	0.000	0.000	Merged-chr4-144901724-37
NR3260--MA0493.1.Klf1	chr10	18193273	18193283	-	0.000	0.000	Merged-chr10-18193414-42
NR31260--MA1107.1.KLF9	chr4	44624825	44624837	-	0.000	0.000	Merged-chr4-44624836-62
NR9454--MA1107.1.KLF9	chr12	3871187	3871199	+	0.000	0.000	Merged-chr12-3871224-57
NR1460--MA0742.1.Klf12	chr1	127830371	127830385	+	0.000	0.000	Merged-chr1-127830460-48
NR37580--MA1107.1.KLF9	chr5	144165948	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR32203--MA0493.1.Klf1	chr4	108371566	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR24020--MA0039.3.KLF4	chr19	55768488	55768498	-	0.000	0.000	Merged-chr19-55768445-7
NR30054--MA1107.1.KLF9	chr3	131014130	131014142	+	0.000	0.000	Merged-chr3-131014308-74
NR37586--MA0599.1.KLF5	chr5	144295004	144295013	-	0.000	0.000	Merged-chr5-144295152-24
NR33540--MA0741.1.KLF16	chr4	139319795	139319805	+	0.000	0.000	Merged-chr4-139319909-27
NR36123--MA0039.3.KLF4	chr5	111200385	111200395	-	0.000	0.000	Merged-chr5-111200479-33
NR44565--MA1107.1.KLF9	chr8	68726069	68726081	+	0.000	0.000	Merged-chr8-68726108-23
NR42443--MA0741.1.KLF16	chr7	99834053	99834063	-	0.000	0.000	Merged-chr7-99833987-52
NR28962--MA0039.3.KLF4	chr3	84772128	84772138	-	0.000	0.000	Merged-chr3-84772067-31
NR26238--MA0599.1.KLF5	chr2	104172842	104172851	-	0.000	0.000	Merged-chr2-104172938-49
NR7811--MA0740.1.KLF14	chr11	88864589	88864602	+	0.000	0.000	Merged-chr11-88864546-48
NR46660--MA1107.1.KLF9	chr9	21419887	21419899	-	0.000	0.000	Merged-chr9-21419783-26
NR47177--MA1107.1.KLF9	chr9	56098021	56098033	+	0.000	0.000	Merged-chr9-56098023-21
NR3852--MA0493.1.Klf1	chr10	61233349	61233359	+	0.000	0.000	Merged-chr10-61233317-40
NR21907--MA1107.1.KLF9	chr18	60625567	60625579	-	0.000	0.000	Merged-chr18-60625535-13
NR5828--MA0741.1.KLF16	chr10	128940595	128940605	-	0.000	0.000	Merged-chr10-128940717-41
NR398--MA0740.1.KLF14	chr1	39196988	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR36848--MA0742.1.Klf12	chr5	125016539	125016553	-	0.000	0.000	Merged-chr5-125016719-26
NR402--MA0741.1.KLF16	chr1	39196990	39197000	-	0.000	0.000	Merged-chr1-39196974-45
NR16184--MA0741.1.KLF16	chr15	80192526	80192536	+	0.000	0.000	Merged-chr15-80192413-58
NR18843--MA0039.3.KLF4	chr17	12655859	12655869	+	0.000	0.000	Merged-chr17-12655999-51
NR46654--MA0742.1.Klf12	chr9	21419885	21419899	-	0.000	0.000	Merged-chr9-21419783-26
NR17766--MA0740.1.KLF14	chr16	38653515	38653528	+	0.000	0.000	Merged-chr16-38653657-58
NR47546--MA0599.1.KLF5	chr9	69458367	69458376	+	0.000	0.000	Merged-chr9-69458326-40
NR9748--MA0599.1.KLF5	chr12	25851716	25851725	+	0.000	0.000	Merged-chr12-25851772-17
NR33707--MA0599.1.KLF5	chr4	144901752	144901761	+	0.000	0.000	Merged-chr4-144901724-37
NR40852--MA0742.1.Klf12	chr7	24482000	24482014	-	0.000	0.000	Merged-chr7-24481860-36
NR17691--MA1107.1.KLF9	chr16	36057603	36057615	+	0.000	0.000	Merged-chr16-36057640-19
NR9984--MA1107.1.KLF9	chr12	55393016	55393028	-	0.000	0.000	Merged-chr12-55392987-35
NR10908--MA0039.3.KLF4	chr12	106016399	106016409	-	0.000	0.000	Merged-chr12-106016418-37
NR40229--MA0039.3.KLF4	chr6	146271369	146271379	+	0.000	0.000	Merged-chr6-146271470-40
NR34366--MA1107.1.KLF9	chr5	3509470	3509482	-	0.000	0.000	Merged-chr5-3509650-29
NR10805--MA0039.3.KLF4	chr12	102351065	102351075	-	0.000	0.000	Merged-chr12-102350976-38
NR31508--MA0039.3.KLF4	chr4	55343395	55343405	+	0.000	0.000	Merged-chr4-55343422-62
NR9089--MA1107.1.KLF9	chr11	116688206	116688218	-	0.000	0.000	Merged-chr11-116688042-60
NR35706--MA0741.1.KLF16	chr5	92955378	92955388	-	0.000	0.000	Merged-chr5-92955539-15
NR5826--MA0039.3.KLF4	chr10	128940594	128940604	-	0.000	0.000	Merged-chr10-128940717-41
NR20685--MA0599.1.KLF5	chr17	74865000	74865009	-	0.000	0.000	Merged-chr17-74864979-18
NR44410--MA1107.1.KLF9	chr8	57401522	57401534	+	0.000	0.000	Merged-chr8-57401385-31
NR27126--MA0741.1.KLF16	chr2	152906659	152906669	+	0.000	0.000	Merged-chr2-152906761-58
NR15141--MA0740.1.KLF14	chr15	25696039	25696052	-	0.000	0.000	Merged-chr15-25696018-37
NR20690--MA0741.1.KLF16	chr17	74865013	74865023	-	0.000	0.000	Merged-chr17-74864979-18
NR45926--MA0493.1.Klf1	chr8	119946571	119946581	+	0.000	0.000	Merged-chr8-119946472-42
NR30147--MA0599.1.KLF5	chr3	133467521	133467530	-	0.000	0.000	Merged-chr3-133467681-44
NR16678--MA0741.1.KLF16	chr15	93950834	93950844	-	0.000	0.000	Merged-chr15-93950639-49
NR28961--MA0599.1.KLF5	chr3	84772130	84772139	-	0.000	0.000	Merged-chr3-84772067-31
NR5488--MA0741.1.KLF16	chr10	119031178	119031188	-	0.000	0.000	Merged-chr10-119031155-35
NR36853--MA0741.1.KLF16	chr5	125016669	125016679	-	0.000	0.000	Merged-chr5-125016719-26
NR13668--MA0039.3.KLF4	chr14	32716955	32716965	+	0.000	0.000	Merged-chr14-32716978-71
NR32205--MA1107.1.KLF9	chr4	108371564	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR45760--MA1107.1.KLF9	chr8	114888554	114888566	-	0.000	0.000	Merged-chr8-114888790-56
NR20693--MA0657.1.KLF13	chr17	78087125	78087142	+	0.000	0.000	Merged-chr17-78087139-42
NR13798--MA0039.3.KLF4	chr14	47740788	47740798	+	0.000	0.000	Merged-chr14-47740703-52
NR36023--MA1107.1.KLF9	chr5	107926653	107926665	+	0.000	0.000	Merged-chr5-107926816-56
NR1499--MA0657.1.KLF13	chr1	128793984	128794001	-	0.000	0.000	Merged-chr1-128794102-26
NR8358--MA0039.3.KLF4	chr11	102074474	102074484	+	0.000	0.000	Merged-chr11-102074455-23
NR18012--MA0039.3.KLF4	chr16	58709149	58709159	+	0.000	0.000	Merged-chr16-58709115-34
NR35081--MA1107.1.KLF9	chr5	53605580	53605592	-	0.000	0.000	Merged-chr5-53605625-25
NR29707--MA0599.1.KLF5	chr3	108124282	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR48821--MA0599.1.KLF5	chr9	122398963	122398972	-	0.000	0.000	Merged-chr9-122399009-31
NR39424--MA0599.1.KLF5	chr6	120206733	120206742	+	0.000	0.000	Merged-chr6-120206801-39
NR12079--MA0599.1.KLF5	chr13	52801166	52801175	+	0.000	0.000	Merged-chr13-52800951-49
NR42389--MA0493.1.Klf1	chr7	98797415	98797425	-	0.000	0.000	Merged-chr7-98797577-28
NR24512--MA1107.1.KLF9	chr2	19630761	19630773	+	0.000	0.000	Merged-chr2-19630844-34
NR17827--MA0039.3.KLF4	chr16	45261509	45261519	+	0.000	0.000	Merged-chr16-45261551-46
NR39867--MA0493.1.Klf1	chr6	136684095	136684105	+	0.000	0.000	Merged-chr6-136683885-26
NR10907--MA0599.1.KLF5	chr12	106016401	106016410	-	0.000	0.000	Merged-chr12-106016418-37
NR20687--MA0741.1.KLF16	chr17	74864999	74865009	-	0.000	0.000	Merged-chr17-74864979-18
NR40228--MA0599.1.KLF5	chr6	146271368	146271377	+	0.000	0.000	Merged-chr6-146271470-40
NR34002--MA0599.1.KLF5	chr4	150087365	150087374	-	0.000	0.000	Merged-chr4-150087480-81
NR44152--MA1107.1.KLF9	chr8	34651916	34651928	-	0.000	0.000	Merged-chr8-34651925-47
NR9750--MA0599.1.KLF5	chr12	25851845	25851854	+	0.000	0.000	Merged-chr12-25851772-17
NR27125--MA0599.1.KLF5	chr2	152906659	152906668	+	0.000	0.000	Merged-chr2-152906761-58
NR11419--MA0493.1.Klf1	chr13	15982597	15982607	+	0.000	0.000	Merged-chr13-15982553-21
NR33706--MA0742.1.Klf12	chr4	144901751	144901765	+	0.000	0.000	Merged-chr4-144901724-37
NR25984--MA0599.1.KLF5	chr2	85224593	85224602	+	0.000	0.000	Merged-chr2-85224623-28
NR14496--MA0740.1.KLF14	chr14	75820045	75820058	-	0.000	0.000	Merged-chr14-75819905-19
NR31879--MA0599.1.KLF5	chr4	89400437	89400446	-	0.000	0.000	Merged-chr4-89400416-12
NR45284--MA0599.1.KLF5	chr8	93864378	93864387	-	0.000	0.000	Merged-chr8-93864262-35
NR22054--MA0741.1.KLF16	chr18	67212691	67212701	+	0.000	0.000	Merged-chr18-67212775-57
NR13667--MA0599.1.KLF5	chr14	32716954	32716963	+	0.000	0.000	Merged-chr14-32716978-71
NR36849--MA0493.1.Klf1	chr5	125016543	125016553	-	0.000	0.000	Merged-chr5-125016719-26
NR22060--MA1107.1.KLF9	chr18	67255883	67255895	-	0.000	0.000	Merged-chr18-67255745-40
NR16187--MA0741.1.KLF16	chr15	80192529	80192539	+	0.000	0.000	Merged-chr15-80192413-58
NR10827--MA0742.1.Klf12	chr12	102581773	102581787	+	0.000	0.000	Merged-chr12-102581960-56
NR27496--MA0657.1.KLF13	chr2	164041237	164041254	-	0.000	0.000	Merged-chr2-164041176-18
NR17685--MA1107.1.KLF9	chr16	36057591	36057603	+	0.000	0.000	Merged-chr16-36057640-19
NR20534--MA1107.1.KLF9	chr17	70728948	70728960	+	0.000	0.000	Merged-chr17-70729015-28
NR45286--MA0741.1.KLF16	chr8	93864377	93864387	-	0.000	0.000	Merged-chr8-93864262-35
NR18365--MA0742.1.Klf12	chr16	93552856	93552870	+	0.000	0.000	Merged-chr16-93552984-42
NR35142--MA0599.1.KLF5	chr5	63943576	63943585	-	0.000	0.000	Merged-chr5-63943362-36
NR13797--MA0599.1.KLF5	chr14	47740787	47740796	+	0.000	0.000	Merged-chr14-47740703-52
NR47548--MA1107.1.KLF9	chr9	69458368	69458380	+	0.000	0.000	Merged-chr9-69458326-40
NR40850--MA1107.1.KLF9	chr7	24481950	24481962	+	0.000	0.000	Merged-chr7-24481860-36
NR33999--MA0740.1.KLF14	chr4	150087349	150087362	-	0.000	0.000	Merged-chr4-150087480-81
NR22052--MA0493.1.Klf1	chr18	67212684	67212694	+	0.000	0.000	Merged-chr18-67212775-57
NR45928--MA1107.1.KLF9	chr8	119946571	119946583	+	0.000	0.000	Merged-chr8-119946472-42
NR22056--MA1107.1.KLF9	chr18	67212690	67212702	+	0.000	0.000	Merged-chr18-67212775-57
NR20539--MA1107.1.KLF9	chr17	70728958	70728970	+	0.000	0.000	Merged-chr17-70729015-28
NR8217--MA1107.1.KLF9	chr11	99132667	99132679	-	0.000	0.000	Merged-chr11-99132520-18
NR8357--MA0599.1.KLF5	chr11	102074473	102074482	+	0.000	0.000	Merged-chr11-102074455-23
NR400--MA0599.1.KLF5	chr1	39196991	39197000	-	0.000	0.000	Merged-chr1-39196974-45
NR20688--MA0599.1.KLF5	chr17	74865014	74865023	-	0.000	0.000	Merged-chr17-74864979-18
NR14499--MA0741.1.KLF16	chr14	75820047	75820057	-	0.000	0.000	Merged-chr14-75819905-19
NR42386--MA0742.1.Klf12	chr7	98797411	98797425	-	0.000	0.000	Merged-chr7-98797577-28
NR12022--MA0493.1.Klf1	chr13	51598243	51598253	-	0.000	0.000	Merged-chr13-51598262-24
NR1501--MA0039.3.KLF4	chr1	128793988	128793998	-	0.000	0.000	Merged-chr1-128794102-26
NR45718--MA1107.1.KLF9	chr8	111967353	111967365	+	0.000	0.000	Merged-chr8-111967453-22
NR42390--MA1107.1.KLF9	chr7	98797413	98797425	-	0.000	0.000	Merged-chr7-98797577-28
NR42811--MA1107.1.KLF9	chr7	114356564	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR47176--MA0741.1.KLF16	chr9	56098022	56098032	+	0.000	0.000	Merged-chr9-56098023-21
NR17826--MA0599.1.KLF5	chr16	45261508	45261517	+	0.000	0.000	Merged-chr16-45261551-46
NR36909--MA0741.1.KLF16	chr5	129192020	129192030	+	0.000	0.000	Merged-chr5-129191899-21
NR35599--MA0493.1.Klf1	chr5	86783215	86783225	+	0.000	0.000	Merged-chr5-86783243-43
NR17914--MA0039.3.KLF4	chr16	52230260	52230270	-	0.000	0.000	Merged-chr16-52230114-26
NR44926--MA0741.1.KLF16	chr8	76902220	76902230	+	0.000	0.000	Merged-chr8-76902143-41
NR28963--MA1107.1.KLF9	chr3	84772128	84772140	-	0.000	0.000	Merged-chr3-84772067-31
NR14565--MA0493.1.Klf1	chr14	79236476	79236486	+	0.000	0.000	Merged-chr14-79236608-48
NR13904--MA0039.3.KLF4	chr14	54061510	54061520	+	0.000	0.000	Merged-chr14-54061633-25
NR30512--MA1107.1.KLF9	chr3	148419632	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR31970--MA0741.1.KLF16	chr4	101217267	101217277	-	0.000	0.000	Merged-chr4-101217167-64
NR10826--MA0740.1.KLF14	chr12	102581773	102581786	+	0.000	0.000	Merged-chr12-102581960-56
NR44357--MA0599.1.KLF5	chr8	46943644	46943653	+	0.000	0.000	Merged-chr8-46943576-48
NR41768--MA0599.1.KLF5	chr7	58730972	58730981	-	0.000	0.000	Merged-chr7-58731125-46
NR5487--MA0599.1.KLF5	chr10	119031179	119031188	-	0.000	0.000	Merged-chr10-119031155-35
NR18364--MA0740.1.KLF14	chr16	93552856	93552869	+	0.000	0.000	Merged-chr16-93552984-42
NR27341--MA1107.1.KLF9	chr2	158160111	158160123	-	0.000	0.000	Merged-chr2-158160127-37
NR35766--MA0599.1.KLF5	chr5	98167608	98167617	-	0.000	0.000	Merged-chr5-98167553-86
NR23239--MA0742.1.Klf12	chr19	20944684	20944698	+	0.000	0.000	Merged-chr19-20944629-14
NR24511--MA0493.1.Klf1	chr2	19628253	19628263	-	0.000	0.000	Merged-chr2-19628399-27
NR48349--MA0740.1.KLF14	chr9	108035669	108035682	-	0.000	0.000	Merged-chr9-108035594-66
NR21908--MA1107.1.KLF9	chr18	60625569	60625581	-	0.000	0.000	Merged-chr18-60625535-13
NR18844--MA1107.1.KLF9	chr17	12655857	12655869	+	0.000	0.000	Merged-chr17-12655999-51
NR39154--MA0740.1.KLF14	chr6	100576332	100576345	-	0.000	0.000	Merged-chr6-100576347-26
NR35139--MA0742.1.Klf12	chr5	63943572	63943586	-	0.000	0.000	Merged-chr5-63943362-36
NR5389--MA0599.1.KLF5	chr10	117731428	117731437	-	0.000	0.000	Merged-chr10-117731554-42
NR44151--MA0493.1.Klf1	chr8	34651918	34651928	-	0.000	0.000	Merged-chr8-34651925-47
NR13066--MA0741.1.KLF16	chr13	111634787	111634797	+	0.000	0.000	Merged-chr13-111634662-22
NR7300--MA0741.1.KLF16	chr11	73281855	73281865	-	0.000	0.000	Merged-chr11-73281808-27
NR2495--MA0741.1.KLF16	chr1	177008837	177008847	+	0.000	0.000	Merged-chr1-177008942-27
NR14073--MA1107.1.KLF9	chr14	59553387	59553399	-	0.000	0.000	Merged-chr14-59553394-22
NR42912--MA0741.1.KLF16	chr7	119860417	119860427	+	0.000	0.000	Merged-chr7-119860527-21
NR44138--MA0742.1.Klf12	chr8	34529601	34529615	-	0.000	0.000	Merged-chr8-34529653-1
NR34362--MA1107.1.KLF9	chr5	3509446	3509458	-	0.000	0.000	Merged-chr5-3509650-29
NR34004--MA1107.1.KLF9	chr4	150087485	150087497	-	0.000	0.000	Merged-chr4-150087480-81
NR31880--MA0039.3.KLF4	chr4	89400435	89400445	-	0.000	0.000	Merged-chr4-89400416-12
NR30240--MA1107.1.KLF9	chr3	136742792	136742804	-	0.000	0.000	Merged-chr3-136742959-57
NR46657--MA0039.3.KLF4	chr9	21419887	21419897	-	0.000	0.000	Merged-chr9-21419783-26
NR43304--MA0599.1.KLF5	chr7	130812674	130812683	-	0.000	0.000	Merged-chr7-130812664-20
NR47628--MA0741.1.KLF16	chr9	72660394	72660404	+	0.000	0.000	Merged-chr9-72660303-37
NR34367--MA1107.1.KLF9	chr5	3509472	3509484	-	0.000	0.000	Merged-chr5-3509650-29
NR33702--MA0039.3.KLF4	chr4	144901712	144901722	+	0.000	0.000	Merged-chr4-144901724-37
NR16640--MA0741.1.KLF16	chr15	91644097	91644107	+	0.000	0.000	Merged-chr15-91644070-43
NR8215--MA1107.1.KLF9	chr11	99132663	99132675	-	0.000	0.000	Merged-chr11-99132520-18
NR7815--MA0741.1.KLF16	chr11	88864590	88864600	+	0.000	0.000	Merged-chr11-88864546-48
NR17913--MA0599.1.KLF5	chr16	52230262	52230271	-	0.000	0.000	Merged-chr16-52230114-26
NR14982--MA0039.3.KLF4	chr14	122830606	122830616	-	0.000	0.000	Merged-chr14-122830576-36
NR44411--MA1107.1.KLF9	chr8	57401524	57401536	+	0.000	0.000	Merged-chr8-57401385-31
NR39821--MA1107.1.KLF9	chr6	134348663	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR9749--MA0493.1.Klf1	chr12	25851715	25851725	+	0.000	0.000	Merged-chr12-25851772-17
NR23494--MA0493.1.Klf1	chr19	36478050	36478060	+	0.000	0.000	Merged-chr19-36478148-8
NR1503--MA0741.1.KLF16	chr1	128793989	128793999	-	0.000	0.000	Merged-chr1-128794102-26
NR1625--MA1107.1.KLF9	chr1	133711231	133711243	-	0.000	0.000	Merged-chr1-133711440-47
NR40845--MA0742.1.Klf12	chr7	24481950	24481964	+	0.000	0.000	Merged-chr7-24481860-36
NR27500--MA0493.1.Klf1	chr2	164041243	164041253	-	0.000	0.000	Merged-chr2-164041176-18
NR36997--MA0741.1.KLF16	chr5	134444584	134444594	-	0.000	0.000	Merged-chr5-134444752-37
NR10830--MA0741.1.KLF16	chr12	102581774	102581784	+	0.000	0.000	Merged-chr12-102581960-56
NR45761--MA1107.1.KLF9	chr8	114888556	114888568	-	0.000	0.000	Merged-chr8-114888790-56
NR40849--MA0741.1.KLF16	chr7	24481951	24481961	+	0.000	0.000	Merged-chr7-24481860-36
NR20686--MA0493.1.Klf1	chr17	74865000	74865010	-	0.000	0.000	Merged-chr17-74864979-18
NR19875--MA0740.1.KLF14	chr17	35897139	35897152	+	0.000	0.000	Merged-chr17-35896945-1
NR35138--MA0740.1.KLF14	chr5	63943573	63943586	-	0.000	0.000	Merged-chr5-63943362-36
NR42810--MA0493.1.Klf1	chr7	114356566	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR36024--MA1107.1.KLF9	chr5	107926655	107926667	+	0.000	0.000	Merged-chr5-107926816-56
NR47929--MA0599.1.KLF5	chr9	92274696	92274705	-	0.000	0.000	Merged-chr9-92274591-56
NR17290--MA0039.3.KLF4	chr16	14380126	14380136	-	0.000	0.000	Merged-chr16-14380008-54
NR45757--MA1107.1.KLF9	chr8	114888548	114888560	-	0.000	0.000	Merged-chr8-114888790-56
NR3259--MA0039.3.KLF4	chr10	18193271	18193281	-	0.000	0.000	Merged-chr10-18193414-42
NR39425--MA0599.1.KLF5	chr6	120206738	120206747	+	0.000	0.000	Merged-chr6-120206801-39
NR15145--MA0741.1.KLF16	chr15	25696041	25696051	-	0.000	0.000	Merged-chr15-25696018-37
NR30511--MA0493.1.Klf1	chr3	148419634	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR40223--MA1107.1.KLF9	chr6	146081156	146081168	-	0.000	0.000	Merged-chr6-146081045-99
NR49329--MA0740.1.KLF14	chrX	57185035	57185048	+	0.000	0.000	Merged-chrX-57185087-24
NR29622--MA1107.1.KLF9	chr3	104796607	104796619	+	0.000	0.000	Merged-chr3-104796663-34
NR13064--MA0741.1.KLF16	chr13	111634785	111634795	+	0.000	0.000	Merged-chr13-111634662-22
NR11004--MA0740.1.KLF14	chr12	109437911	109437924	-	0.000	0.000	Merged-chr12-109438029-53
NR34003--MA0599.1.KLF5	chr4	150087504	150087513	-	0.000	0.000	Merged-chr4-150087480-81
NR17767--MA0599.1.KLF5	chr16	38653516	38653525	+	0.000	0.000	Merged-chr16-38653657-58
NR38420--MA0740.1.KLF14	chr6	53709833	53709846	-	0.000	0.000	Merged-chr6-53709881-31
NR16183--MA0741.1.KLF16	chr15	80192525	80192535	+	0.000	0.000	Merged-chr15-80192413-58
NR33123--MA0493.1.Klf1	chr4	134059064	134059074	+	0.000	0.000	Merged-chr4-134059039-2
NR42622--MA0039.3.KLF4	chr7	107664510	107664520	+	0.000	0.000	Merged-chr7-107664561-57
NR35078--MA0039.3.KLF4	chr5	53605580	53605590	-	0.000	0.000	Merged-chr5-53605625-25
NR5390--MA0039.3.KLF4	chr10	117731426	117731436	-	0.000	0.000	Merged-chr10-117731554-42
NR17690--MA1107.1.KLF9	chr16	36057601	36057613	+	0.000	0.000	Merged-chr16-36057640-19
NR25628--MA0741.1.KLF16	chr2	70844843	70844853	-	0.000	0.000	Merged-chr2-70845075-67
NR10828--MA0599.1.KLF5	chr12	102581774	102581783	+	0.000	0.000	Merged-chr12-102581960-56
NR47759--MA0657.1.KLF13	chr9	80318210	80318227	+	0.000	0.000	Merged-chr9-80318250-48
NR44358--MA0741.1.KLF16	chr8	46943640	46943650	+	0.000	0.000	Merged-chr8-46943576-48
NR11005--MA0657.1.KLF13	chr12	109437908	109437925	-	0.000	0.000	Merged-chr12-109438029-53
NR25575--MA0741.1.KLF16	chr2	68289275	68289285	-	0.000	0.000	Merged-chr2-68289327-28
NR15143--MA0039.3.KLF4	chr15	25696040	25696050	-	0.000	0.000	Merged-chr15-25696018-37
NR38421--MA0657.1.KLF13	chr6	53709830	53709847	-	0.000	0.000	Merged-chr6-53709881-31
NR17686--MA1107.1.KLF9	chr16	36057593	36057605	+	0.000	0.000	Merged-chr16-36057640-19
NR20535--MA1107.1.KLF9	chr17	70728950	70728962	+	0.000	0.000	Merged-chr17-70729015-28
NR39426--MA0741.1.KLF16	chr6	120206738	120206748	+	0.000	0.000	Merged-chr6-120206801-39
NR25627--MA0493.1.Klf1	chr2	70844844	70844854	-	0.000	0.000	Merged-chr2-70845075-67
NR44924--MA0740.1.KLF14	chr8	76902219	76902232	+	0.000	0.000	Merged-chr8-76902143-41
NR9453--MA0741.1.KLF16	chr12	3871188	3871198	+	0.000	0.000	Merged-chr12-3871224-57
NR29708--MA0741.1.KLF16	chr3	108124281	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR25626--MA0039.3.KLF4	chr2	70844842	70844852	-	0.000	0.000	Merged-chr2-70845075-67
NR33701--MA0740.1.KLF14	chr4	144901710	144901723	+	0.000	0.000	Merged-chr4-144901724-37
NR33715--MA0493.1.Klf1	chr4	145099969	145099979	-	0.000	0.000	Merged-chr4-145100023-41
NR22057--MA1107.1.KLF9	chr18	67255869	67255881	-	0.000	0.000	Merged-chr18-67255745-40
NR12019--MA0599.1.KLF5	chr13	51598238	51598247	-	0.000	0.000	Merged-chr13-51598262-24
NR25574--MA0599.1.KLF5	chr2	68289276	68289285	-	0.000	0.000	Merged-chr2-68289327-28
NR42807--MA0742.1.Klf12	chr7	114356562	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR45285--MA0493.1.Klf1	chr8	93864378	93864388	-	0.000	0.000	Merged-chr8-93864262-35
NR39820--MA0493.1.Klf1	chr6	134348665	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR27502--MA1107.1.KLF9	chr2	164041241	164041253	-	0.000	0.000	Merged-chr2-164041176-18
NR45719--MA1107.1.KLF9	chr8	111967355	111967367	+	0.000	0.000	Merged-chr8-111967453-22
NR7814--MA0493.1.Klf1	chr11	88864589	88864599	+	0.000	0.000	Merged-chr11-88864546-48
NR33998--MA0599.1.KLF5	chr4	150087308	150087317	-	0.000	0.000	Merged-chr4-150087480-81
NR27854--MA0742.1.Klf12	chr2	170247906	170247920	+	0.000	0.000	Merged-chr2-170247949-28
NR9452--MA0493.1.Klf1	chr12	3871187	3871197	+	0.000	0.000	Merged-chr12-3871224-57
NR35143--MA0493.1.Klf1	chr5	63943576	63943586	-	0.000	0.000	Merged-chr5-63943362-36
