#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR35567--MA1107.1.KLF9	chr3	148419632	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR25812--MA0741.1.KLF16	chr18	67255707	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR42888--MA0493.1.Klf1	chr5	134333102	134333112	+	0.000	0.000	Merged-chr5-134333065-45
NR21074--MA0039.3.KLF4	chr16	48594803	48594813	-	0.000	0.000	Merged-chr16-48594719-53
NR13533--MA0742.1.Klf12	chr13	22002049	22002063	-	0.000	0.000	Merged-chr13-22001933-23
NR49002--MA0742.1.Klf12	chr7	55890160	55890174	+	0.000	0.000	Merged-chr7-55890160-26
NR56992--MA0599.1.KLF5	chr9	114613181	114613190	-	0.000	0.000	Merged-chr9-114613191-38
NR34715--MA0741.1.KLF16	chr3	116893051	116893061	+	0.000	0.000	Merged-chr3-116893122-28
NR15866--MA0599.1.KLF5	chr14	25768378	25768387	-	0.000	0.000	Merged-chr14-25768243-1
NR35209--MA0039.3.KLF4	chr3	135636499	135636509	+	0.000	0.000	Merged-chr3-135636443-43
NR50430--MA0493.1.Klf1	chr7	125186708	125186718	-	0.000	0.000	Merged-chr7-125186656-23
NR51110--MA0657.1.KLF13	chr7	140983240	140983257	+	0.000	0.000	Merged-chr7-140983161-18
NR49006--MA0741.1.KLF16	chr7	55890161	55890171	+	0.000	0.000	Merged-chr7-55890160-26
NR15423--MA0599.1.KLF5	chr13	113396544	113396553	-	0.000	0.000	Merged-chr13-113396474-7
NR37273--MA0740.1.KLF14	chr4	89169049	89169062	-	0.000	0.000	Merged-chr4-89169046-30
NR13569--MA1107.1.KLF9	chr13	24468068	24468080	-	0.000	0.000	Merged-chr13-24467982-34
NR55212--MA1107.1.KLF9	chr9	55410575	55410587	+	0.000	0.000	Merged-chr9-55410514-19
NR36004--MA1107.1.KLF9	chr4	8913755	8913767	-	0.000	0.000	Merged-chr4-8913815-2
NR15637--MA1107.1.KLF9	chr14	12307765	12307777	-	0.000	0.000	Merged-chr14-12307905-40
NR46837--MA0599.1.KLF5	chr6	134903786	134903795	+	0.000	0.000	Merged-chr6-134903917-75
NR3827--MA0599.1.KLF5	chr1	191098367	191098376	-	0.000	0.000	Merged-chr1-191098452-17
NR12718--MA0599.1.KLF5	chr12	106016401	106016410	-	0.000	0.000	Merged-chr12-106016418-37
NR37439--MA1107.1.KLF9	chr4	101217158	101217170	+	0.000	0.000	Merged-chr4-101217167-64
NR49305--MA0493.1.Klf1	chr7	75486276	75486286	-	0.000	0.000	Merged-chr7-75486326-35
NR11284--MA0657.1.KLF13	chr12	25351018	25351035	+	0.000	0.000	Merged-chr12-25351011-20
NR46819--MA0493.1.Klf1	chr6	134348665	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR50229--MA1107.1.KLF9	chr7	116484540	116484552	-	0.000	0.000	Merged-chr7-116484434-42
NR53606--MA1107.1.KLF9	chr8	111967406	111967418	+	0.000	0.000	Merged-chr8-111967453-22
NR56708--MA0657.1.KLF13	chr9	107334535	107334552	+	0.000	0.000	Merged-chr9-107334469-86
NR34412--MA0493.1.Klf1	chr3	104796706	104796716	-	0.000	0.000	Merged-chr3-104796663-34
NR37901--MA0741.1.KLF16	chr4	118449902	118449912	+	0.000	0.000	Merged-chr4-118449765-23
NR7747--MA1107.1.KLF9	chr11	32000324	32000336	-	0.000	0.000	Merged-chr11-32000120-91
NR19210--MA0741.1.KLF16	chr15	80192530	80192540	+	0.000	0.000	Merged-chr15-80192413-58
NR29514--MA0599.1.KLF5	chr2	59339589	59339598	-	0.000	0.000	Merged-chr2-59339754-115
NR790--MA0039.3.KLF4	chr1	64085986	64085996	-	0.000	0.000	Merged-chr1-64086002-50
NR6769--MA0039.3.KLF4	chr10	118766023	118766033	-	0.000	0.000	Merged-chr10-118766153-45
NR16549--MA1107.1.KLF9	chr14	59553387	59553399	-	0.000	0.000	Merged-chr14-59553394-22
NR15987--MA0740.1.KLF14	chr14	32716953	32716966	+	0.000	0.000	Merged-chr14-32716978-71
NR35516--MA0493.1.Klf1	chr3	146765065	146765075	+	0.000	0.000	Merged-chr3-146765113-32
NR29695--MA0741.1.KLF16	chr2	68289275	68289285	-	0.000	0.000	Merged-chr2-68289327-28
NR1021--MA0493.1.Klf1	chr1	74773335	74773345	-	0.000	0.000	Merged-chr1-74773287-28
NR21073--MA0599.1.KLF5	chr16	48594805	48594814	-	0.000	0.000	Merged-chr16-48594719-53
NR40678--MA0039.3.KLF4	chr5	64040800	64040810	+	0.000	0.000	Merged-chr5-64040859-39
NR53665--MA1107.1.KLF9	chr8	114888550	114888562	-	0.000	0.000	Merged-chr8-114888790-56
NR34149--MA0741.1.KLF16	chr3	97211379	97211389	+	0.000	0.000	Merged-chr3-97211392-28
NR35208--MA0599.1.KLF5	chr3	135636498	135636507	+	0.000	0.000	Merged-chr3-135636443-43
NR29312--MA1107.1.KLF9	chr2	45172976	45172988	-	0.000	0.000	Merged-chr2-45172921-51
NR25586--MA0741.1.KLF16	chr18	60625570	60625580	-	0.000	0.000	Merged-chr18-60625535-13
NR9311--MA0599.1.KLF5	chr11	88103488	88103497	-	0.000	0.000	Merged-chr11-88103479-31
NR5259--MA0039.3.KLF4	chr10	77609811	77609821	-	0.000	0.000	Merged-chr10-77609801-14
NR7260--MA1107.1.KLF9	chr10	128940594	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR29519--MA0493.1.Klf1	chr2	59513733	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR27459--MA0039.3.KLF4	chr19	40267656	40267666	-	0.000	0.000	Merged-chr19-40267576-38
NR34284--MA0599.1.KLF5	chr3	101657352	101657361	-	0.000	0.000	Merged-chr3-101657438-15
NR29694--MA0599.1.KLF5	chr2	68289276	68289285	-	0.000	0.000	Merged-chr2-68289327-28
NR29429--MA1107.1.KLF9	chr2	53051381	53051393	-	0.000	0.000	Merged-chr2-53051556-37
NR35566--MA0493.1.Klf1	chr3	148419634	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR55200--MA0740.1.KLF14	chr9	55283730	55283743	+	0.000	0.000	Merged-chr9-55283833-16
NR47920--MA0599.1.KLF5	chr7	24481986	24481995	-	0.000	0.000	Merged-chr7-24481860-36
NR19207--MA0741.1.KLF16	chr15	80192527	80192537	+	0.000	0.000	Merged-chr15-80192413-58
NR35207--MA0742.1.Klf12	chr3	135636497	135636511	+	0.000	0.000	Merged-chr3-135636443-43
NR21076--MA0741.1.KLF16	chr16	48594804	48594814	-	0.000	0.000	Merged-chr16-48594719-53
NR46820--MA1107.1.KLF9	chr6	134348663	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR30009--MA1107.1.KLF9	chr2	78859978	78859990	+	0.000	0.000	Merged-chr2-78860154-39
NR12880--MA0741.1.KLF16	chr12	109446515	109446525	-	0.000	0.000	Merged-chr12-109446341-43
NR50760--MA0741.1.KLF16	chr7	130812673	130812683	-	0.000	0.000	Merged-chr7-130812664-20
NR21795--MA0599.1.KLF5	chr16	92822076	92822085	+	0.000	0.000	Merged-chr16-92822005-45
NR35329--MA0742.1.Klf12	chr3	141778822	141778836	-	0.000	0.000	Merged-chr3-141778800-74
NR11294--MA0493.1.Klf1	chr12	25851715	25851725	+	0.000	0.000	Merged-chr12-25851772-17
NR15644--MA1107.1.KLF9	chr14	12307779	12307791	-	0.000	0.000	Merged-chr14-12307905-40
NR37444--MA0741.1.KLF16	chr4	101217269	101217279	-	0.000	0.000	Merged-chr4-101217167-64
NR11523--MA0599.1.KLF5	chr12	52383127	52383136	-	0.000	0.000	Merged-chr12-52383146-23
NR55211--MA0493.1.Klf1	chr9	55410575	55410585	+	0.000	0.000	Merged-chr9-55410514-19
NR55201--MA0657.1.KLF13	chr9	55283729	55283746	+	0.000	0.000	Merged-chr9-55283833-16
NR9902--MA1107.1.KLF9	chr11	102074299	102074311	+	0.000	0.000	Merged-chr11-102074455-23
NR3829--MA0741.1.KLF16	chr1	191098366	191098376	-	0.000	0.000	Merged-chr1-191098452-17
NR45432--MA0599.1.KLF5	chr6	87394989	87394998	+	0.000	0.000	Merged-chr6-87395104-19
NR36468--MA1107.1.KLF9	chr4	43171520	43171532	-	0.000	0.000	Merged-chr4-43171535-31
NR52780--MA0741.1.KLF16	chr8	76902283	76902293	+	0.000	0.000	Merged-chr8-76902143-41
NR25807--MA0741.1.KLF16	chr18	67212691	67212701	+	0.000	0.000	Merged-chr18-67212775-57
NR14023--MA0599.1.KLF5	chr13	51598238	51598247	-	0.000	0.000	Merged-chr13-51598262-24
NR40677--MA0599.1.KLF5	chr5	64040799	64040808	+	0.000	0.000	Merged-chr5-64040859-39
NR27537--MA1107.1.KLF9	chr19	41597650	41597662	+	0.000	0.000	Merged-chr19-41597559-38
NR37274--MA0741.1.KLF16	chr4	89169051	89169061	-	0.000	0.000	Merged-chr4-89169046-30
NR19364--MA1107.1.KLF9	chr15	82914740	82914752	-	0.000	0.000	Merged-chr15-82914694-36
NR6691--MA1107.1.KLF9	chr10	117731702	117731714	+	0.000	0.000	Merged-chr10-117731554-42
NR27890--MA0039.3.KLF4	chr19	53760524	53760534	-	0.000	0.000	Merged-chr19-53760542-10
NR40676--MA0742.1.Klf12	chr5	64040798	64040812	+	0.000	0.000	Merged-chr5-64040859-39
NR27462--MA0599.1.KLF5	chr19	40271631	40271640	+	0.000	0.000	Merged-chr19-40271418-123
NR11746--MA0039.3.KLF4	chr12	70078890	70078900	+	0.000	0.000	Merged-chr12-70078875-55
NR35517--MA0741.1.KLF16	chr3	146765066	146765076	+	0.000	0.000	Merged-chr3-146765113-32
NR11272--MA0742.1.Klf12	chr12	25247228	25247242	-	0.000	0.000	Merged-chr12-25247115-16
NR18051--MA0493.1.Klf1	chr15	25696042	25696052	-	0.000	0.000	Merged-chr15-25696018-37
NR46321--MA0599.1.KLF5	chr6	121210664	121210673	+	0.000	0.000	Merged-chr6-121210795-40
NR21071--MA0740.1.KLF14	chr16	48594802	48594815	-	0.000	0.000	Merged-chr16-48594719-53
NR11528--MA0493.1.Klf1	chr12	52383127	52383137	-	0.000	0.000	Merged-chr12-52383146-23
NR6127--MA0740.1.KLF14	chr10	93188644	93188657	+	0.000	0.000	Merged-chr10-93188465-33
NR29520--MA1107.1.KLF9	chr2	59513731	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR45879--MA0039.3.KLF4	chr6	108338391	108338401	-	0.000	0.000	Merged-chr6-108338556-41
NR27458--MA0599.1.KLF5	chr19	40267658	40267667	-	0.000	0.000	Merged-chr19-40267576-38
NR12877--MA0741.1.KLF16	chr12	109446512	109446522	-	0.000	0.000	Merged-chr12-109446341-43
NR3258--MA0741.1.KLF16	chr1	177008837	177008847	+	0.000	0.000	Merged-chr1-177008942-27
NR35518--MA1107.1.KLF9	chr3	146765065	146765077	+	0.000	0.000	Merged-chr3-146765113-32
NR28454--MA0599.1.KLF5	chr2	17597916	17597925	-	0.000	0.000	Merged-chr2-17597899-18
NR36608--MA1107.1.KLF9	chr4	46404105	46404117	+	0.000	0.000	Merged-chr4-46404308-42
NR2099--MA0039.3.KLF4	chr1	135766475	135766485	-	0.000	0.000	Merged-chr1-135766283-55
NR39260--MA0741.1.KLF16	chr4	145342060	145342070	+	0.000	0.000	Merged-chr4-145342099-62
NR50824--MA0493.1.Klf1	chr7	132772647	132772657	-	0.000	0.000	Merged-chr7-132772585-7
NR46816--MA0742.1.Klf12	chr6	134348661	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR32978--MA0742.1.Klf12	chr3	10213233	10213247	-	0.000	0.000	Merged-chr3-10213193-21
NR22930--MA1107.1.KLF9	chr17	29193445	29193457	+	0.000	0.000	Merged-chr17-29193494-23
NR34148--MA0742.1.Klf12	chr3	97211378	97211392	+	0.000	0.000	Merged-chr3-97211392-28
NR14897--MA0741.1.KLF16	chr13	95892103	95892113	+	0.000	0.000	Merged-chr13-95891948-150
NR11152--MA1107.1.KLF9	chr12	17511203	17511215	+	0.000	0.000	Merged-chr12-17511273-48
NR51861--MA0599.1.KLF5	chr8	27201030	27201039	+	0.000	0.000	Merged-chr8-27201067-26
NR50403--MA1107.1.KLF9	chr7	123354674	123354686	+	0.000	0.000	Merged-chr7-123354508-1
NR23595--MA1107.1.KLF9	chr17	47171159	47171171	-	0.000	0.000	Merged-chr17-47171280-54
NR39000--MA0741.1.KLF16	chr4	139319795	139319805	+	0.000	0.000	Merged-chr4-139319909-27
NR36792--MA1107.1.KLF9	chr4	55343391	55343403	+	0.000	0.000	Merged-chr4-55343422-62
NR39252--MA0741.1.KLF16	chr4	145177761	145177771	-	0.000	0.000	Merged-chr4-145177901-38
NR41700--MA1107.1.KLF9	chr5	107926653	107926665	+	0.000	0.000	Merged-chr5-107926816-56
NR11274--MA0493.1.Klf1	chr12	25247232	25247242	-	0.000	0.000	Merged-chr12-25247115-16
NR37442--MA0741.1.KLF16	chr4	101217267	101217277	-	0.000	0.000	Merged-chr4-101217167-64
NR29381--MA0742.1.Klf12	chr2	49846311	49846325	+	0.000	0.000	Merged-chr2-49846316-44
NR102--MA0741.1.KLF16	chr1	20740725	20740735	-	0.000	0.000	Merged-chr1-20740658-39
NR14595--MA0657.1.KLF13	chr13	75943471	75943488	-	0.000	0.000	Merged-chr13-75943546-39
NR44886--MA0599.1.KLF5	chr6	55016524	55016533	+	0.000	0.000	Merged-chr6-55016500-80
NR37342--MA0599.1.KLF5	chr4	97657693	97657702	+	0.000	0.000	Merged-chr4-97657761-27
NR51862--MA0741.1.KLF16	chr8	27201025	27201035	+	0.000	0.000	Merged-chr8-27201067-26
NR4581--MA0741.1.KLF16	chr10	42699281	42699291	+	0.000	0.000	Merged-chr10-42699170-35
NR15638--MA1107.1.KLF9	chr14	12307767	12307779	-	0.000	0.000	Merged-chr14-12307905-40
NR24118--MA0493.1.Klf1	chr17	70886880	70886890	-	0.000	0.000	Merged-chr17-70886838-34
NR24422--MA0741.1.KLF16	chr17	83158741	83158751	+	0.000	0.000	Merged-chr17-83158899-1
NR56993--MA0493.1.Klf1	chr9	114613181	114613191	-	0.000	0.000	Merged-chr9-114613191-38
NR6770--MA0493.1.Klf1	chr10	118766025	118766035	-	0.000	0.000	Merged-chr10-118766153-45
NR3828--MA0599.1.KLF5	chr1	191098372	191098381	-	0.000	0.000	Merged-chr1-191098452-17
NR42192--MA0599.1.KLF5	chr5	117158970	117158979	+	0.000	0.000	Merged-chr5-117158818-32
NR54392--MA1107.1.KLF9	chr9	7572523	7572535	-	0.000	0.000	Merged-chr9-7572579-40
NR9901--MA0493.1.Klf1	chr11	102074299	102074309	+	0.000	0.000	Merged-chr11-102074455-23
NR2566--MA0741.1.KLF16	chr1	156206189	156206199	+	0.000	0.000	Merged-chr1-156206326-26
NR36467--MA0493.1.Klf1	chr4	43171522	43171532	-	0.000	0.000	Merged-chr4-43171535-31
NR17715--MA1107.1.KLF9	chr14	121107739	121107751	-	0.000	0.000	Merged-chr14-121107843-45
NR6313--MA1107.1.KLF9	chr10	98745686	98745698	+	0.000	0.000	Merged-chr10-98745748-77
NR17085--MA0599.1.KLF5	chr14	78307981	78307990	+	0.000	0.000	Merged-chr14-78307953-14
NR17714--MA0741.1.KLF16	chr14	121107740	121107750	-	0.000	0.000	Merged-chr14-121107843-45
NR11532--MA0741.1.KLF16	chr12	52383145	52383155	-	0.000	0.000	Merged-chr12-52383146-23
NR37091--MA0740.1.KLF14	chr4	82755889	82755902	+	0.000	0.000	Merged-chr4-82755852-39
NR53607--MA1107.1.KLF9	chr8	111967408	111967420	+	0.000	0.000	Merged-chr8-111967453-22
NR50757--MA0740.1.KLF14	chr7	130812671	130812684	-	0.000	0.000	Merged-chr7-130812664-20
NR45434--MA1107.1.KLF9	chr6	87394988	87395000	+	0.000	0.000	Merged-chr6-87395104-19
NR18053--MA1107.1.KLF9	chr15	25696040	25696052	-	0.000	0.000	Merged-chr15-25696018-37
NR37435--MA0742.1.Klf12	chr4	101217043	101217057	+	0.000	0.000	Merged-chr4-101217167-64
NR46838--MA0493.1.Klf1	chr6	134903768	134903778	+	0.000	0.000	Merged-chr6-134903917-75
NR19363--MA0493.1.Klf1	chr15	82914742	82914752	-	0.000	0.000	Merged-chr15-82914694-36
NR5241--MA0039.3.KLF4	chr10	77367011	77367021	+	0.000	0.000	Merged-chr10-77367193-51
NR42760--MA1107.1.KLF9	chr5	129192019	129192031	+	0.000	0.000	Merged-chr5-129191899-21
NR25808--MA1107.1.KLF9	chr18	67212684	67212696	+	0.000	0.000	Merged-chr18-67212775-57
NR19362--MA0039.3.KLF4	chr15	82914740	82914750	-	0.000	0.000	Merged-chr15-82914694-36
NR17560--MA0599.1.KLF5	chr14	118173737	118173746	-	0.000	0.000	Merged-chr14-118173746-41
NR33243--MA0493.1.Klf1	chr3	38280292	38280302	+	0.000	0.000	Merged-chr3-38280395-39
NR10391--MA1107.1.KLF9	chr11	113508467	113508479	+	0.000	0.000	Merged-chr11-113508478-30
NR37092--MA0657.1.KLF13	chr4	82755888	82755905	+	0.000	0.000	Merged-chr4-82755852-39
NR4841--MA0039.3.KLF4	chr10	61233351	61233361	+	0.000	0.000	Merged-chr10-61233317-40
NR48983--MA0599.1.KLF5	chr7	49364571	49364580	+	0.000	0.000	Merged-chr7-49364720-42
NR5317--MA0742.1.Klf12	chr10	78115110	78115124	-	0.000	0.000	Merged-chr10-78115092-14
NR53666--MA1107.1.KLF9	chr8	114888552	114888564	-	0.000	0.000	Merged-chr8-114888790-56
NR39228--MA0599.1.KLF5	chr4	144898352	144898361	+	0.000	0.000	Merged-chr4-144898190-46
NR51925--MA1107.1.KLF9	chr8	34652091	34652103	+	0.000	0.000	Merged-chr8-34651925-47
NR26176--MA0741.1.KLF16	chr18	77743803	77743813	-	0.000	0.000	Merged-chr18-77743762-23
NR24223--MA0599.1.KLF5	chr17	74865014	74865023	-	0.000	0.000	Merged-chr17-74864979-18
NR1008--MA0039.3.KLF4	chr1	74570563	74570573	+	0.000	0.000	Merged-chr1-74570528-25
NR15333--MA0741.1.KLF16	chr13	111634787	111634797	+	0.000	0.000	Merged-chr13-111634662-22
NR53667--MA0493.1.Klf1	chr8	114888924	114888934	+	0.000	0.000	Merged-chr8-114888790-56
NR11151--MA0493.1.Klf1	chr12	17511203	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR46840--MA0741.1.KLF16	chr6	134903786	134903796	+	0.000	0.000	Merged-chr6-134903917-75
NR50402--MA0493.1.Klf1	chr7	123354674	123354684	+	0.000	0.000	Merged-chr7-123354508-1
NR11276--MA1107.1.KLF9	chr12	25247230	25247242	-	0.000	0.000	Merged-chr12-25247115-16
NR15203--MA0741.1.KLF16	chr13	108100622	108100632	+	0.000	0.000	Merged-chr13-108100820-31
NR36791--MA0493.1.Klf1	chr4	55343393	55343403	+	0.000	0.000	Merged-chr4-55343422-62
NR37097--MA1107.1.KLF9	chr4	82755889	82755901	+	0.000	0.000	Merged-chr4-82755852-39
NR47912--MA0740.1.KLF14	chr7	24481950	24481963	+	0.000	0.000	Merged-chr7-24481860-36
NR15640--MA1107.1.KLF9	chr14	12307771	12307783	-	0.000	0.000	Merged-chr14-12307905-40
NR49741--MA0039.3.KLF4	chr7	98797413	98797423	-	0.000	0.000	Merged-chr7-98797577-28
NR49304--MA0599.1.KLF5	chr7	75486276	75486285	-	0.000	0.000	Merged-chr7-75486326-35
NR50319--MA0740.1.KLF14	chr7	119860416	119860429	+	0.000	0.000	Merged-chr7-119860527-21
NR15990--MA0493.1.Klf1	chr14	32716953	32716963	+	0.000	0.000	Merged-chr14-32716978-71
NR7258--MA0493.1.Klf1	chr10	128940596	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR12717--MA0742.1.Klf12	chr12	106016397	106016411	-	0.000	0.000	Merged-chr12-106016418-37
NR34285--MA0493.1.Klf1	chr3	101657352	101657362	-	0.000	0.000	Merged-chr3-101657438-15
NR11524--MA0599.1.KLF5	chr12	52383132	52383141	-	0.000	0.000	Merged-chr12-52383146-23
NR34411--MA0599.1.KLF5	chr3	104796706	104796715	-	0.000	0.000	Merged-chr3-104796663-34
NR7257--MA0039.3.KLF4	chr10	128940594	128940604	-	0.000	0.000	Merged-chr10-128940717-41
NR10791--MA1107.1.KLF9	chr11	119143522	119143534	-	0.000	0.000	Merged-chr11-119143613-43
NR35477--MA0039.3.KLF4	chr3	145663929	145663939	-	0.000	0.000	Merged-chr3-145663716-20
NR19361--MA0599.1.KLF5	chr15	82914742	82914751	-	0.000	0.000	Merged-chr15-82914694-36
NR37434--MA0493.1.Klf1	chr4	101217009	101217019	+	0.000	0.000	Merged-chr4-101217167-64
NR34410--MA1107.1.KLF9	chr3	104796607	104796619	+	0.000	0.000	Merged-chr3-104796663-34
NR46811--MA0741.1.KLF16	chr6	134220566	134220576	+	0.000	0.000	Merged-chr6-134220428-49
NR47913--MA0657.1.KLF13	chr7	24481949	24481966	+	0.000	0.000	Merged-chr7-24481860-36
NR15422--MA0493.1.Klf1	chr13	113396396	113396406	+	0.000	0.000	Merged-chr13-113396474-7
NR53605--MA1107.1.KLF9	chr8	111967404	111967416	+	0.000	0.000	Merged-chr8-111967453-22
NR14024--MA0599.1.KLF5	chr13	51598243	51598252	-	0.000	0.000	Merged-chr13-51598262-24
NR8087--MA0741.1.KLF16	chr11	54063059	54063069	-	0.000	0.000	Merged-chr11-54063198-57
NR4840--MA0599.1.KLF5	chr10	61233350	61233359	+	0.000	0.000	Merged-chr10-61233317-40
NR37900--MA0741.1.KLF16	chr4	118449900	118449910	+	0.000	0.000	Merged-chr4-118449765-23
NR47917--MA0493.1.Klf1	chr7	24481950	24481960	+	0.000	0.000	Merged-chr7-24481860-36
NR55204--MA0741.1.KLF16	chr9	55283731	55283741	+	0.000	0.000	Merged-chr9-55283833-16
NR19700--MA0740.1.KLF14	chr15	91643922	91643935	+	0.000	0.000	Merged-chr15-91644070-43
NR1020--MA0599.1.KLF5	chr1	74773335	74773344	-	0.000	0.000	Merged-chr1-74773287-28
NR45433--MA0493.1.Klf1	chr6	87394988	87394998	+	0.000	0.000	Merged-chr6-87395104-19
NR49000--MA0740.1.KLF14	chr7	55890160	55890173	+	0.000	0.000	Merged-chr7-55890160-26
NR11529--MA0493.1.Klf1	chr12	52383132	52383142	-	0.000	0.000	Merged-chr12-52383146-23
NR49739--MA0742.1.Klf12	chr7	98797411	98797425	-	0.000	0.000	Merged-chr7-98797577-28
NR54746--MA0599.1.KLF5	chr9	32740970	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR49005--MA0493.1.Klf1	chr7	55890160	55890170	+	0.000	0.000	Merged-chr7-55890160-26
NR28455--MA0599.1.KLF5	chr2	17597921	17597930	-	0.000	0.000	Merged-chr2-17597899-18
NR19701--MA0657.1.KLF13	chr15	91643921	91643938	+	0.000	0.000	Merged-chr15-91644070-43
NR23788--MA1107.1.KLF9	chr17	52064914	52064926	-	0.000	0.000	Merged-chr17-52064871-36
NR15331--MA0741.1.KLF16	chr13	111634785	111634795	+	0.000	0.000	Merged-chr13-111634662-22
NR8547--MA0599.1.KLF5	chr11	68464329	68464338	-	0.000	0.000	Merged-chr11-68464408-16
NR25585--MA0741.1.KLF16	chr18	60625568	60625578	-	0.000	0.000	Merged-chr18-60625535-13
NR37282--MA0039.3.KLF4	chr4	89369357	89369367	+	0.000	0.000	Merged-chr4-89369224-21
NR47220--MA0599.1.KLF5	chr6	144910433	144910442	+	0.000	0.000	Merged-chr6-144910390-40
NR49740--MA0599.1.KLF5	chr7	98797415	98797424	-	0.000	0.000	Merged-chr7-98797577-28
NR21735--MA0599.1.KLF5	chr16	91533527	91533536	+	0.000	0.000	Merged-chr16-91533689-95
NR16548--MA0039.3.KLF4	chr14	59553393	59553403	-	0.000	0.000	Merged-chr14-59553394-22
NR49001--MA0657.1.KLF13	chr7	55890159	55890176	+	0.000	0.000	Merged-chr7-55890160-26
NR24421--MA0039.3.KLF4	chr17	83158742	83158752	+	0.000	0.000	Merged-chr17-83158899-1
NR45483--MA0493.1.Klf1	chr6	88782938	88782948	+	0.000	0.000	Merged-chr6-88783083-54
NR3996--MA0039.3.KLF4	chr1	193421574	193421584	-	0.000	0.000	Merged-chr1-193421738-60
NR51924--MA0493.1.Klf1	chr8	34652091	34652101	+	0.000	0.000	Merged-chr8-34651925-47
NR15867--MA0741.1.KLF16	chr14	25768377	25768387	-	0.000	0.000	Merged-chr14-25768243-1
NR26175--MA0742.1.Klf12	chr18	77743800	77743814	-	0.000	0.000	Merged-chr18-77743762-23
NR37093--MA0742.1.Klf12	chr4	82755889	82755903	+	0.000	0.000	Merged-chr4-82755852-39
NR56710--MA0741.1.KLF16	chr9	107334666	107334676	+	0.000	0.000	Merged-chr9-107334469-86
NR23596--MA1107.1.KLF9	chr17	47171161	47171173	-	0.000	0.000	Merged-chr17-47171280-54
NR35476--MA0599.1.KLF5	chr3	145663931	145663940	-	0.000	0.000	Merged-chr3-145663716-20
NR50759--MA0599.1.KLF5	chr7	130812674	130812683	-	0.000	0.000	Merged-chr7-130812664-20
NR27951--MA1107.1.KLF9	chr19	55792830	55792842	-	0.000	0.000	Merged-chr19-55792789-50
NR42904--MA0741.1.KLF16	chr5	134444584	134444594	-	0.000	0.000	Merged-chr5-134444752-37
NR35104--MA0493.1.Klf1	chr3	133467521	133467531	-	0.000	0.000	Merged-chr3-133467681-44
NR19206--MA0741.1.KLF16	chr15	80192526	80192536	+	0.000	0.000	Merged-chr15-80192413-58
NR2564--MA0740.1.KLF14	chr1	156206188	156206201	+	0.000	0.000	Merged-chr1-156206326-26
NR41701--MA1107.1.KLF9	chr5	107926655	107926667	+	0.000	0.000	Merged-chr5-107926816-56
NR46283--MA0599.1.KLF5	chr6	120206733	120206742	+	0.000	0.000	Merged-chr6-120206801-39
NR29522--MA0741.1.KLF16	chr2	59534544	59534554	+	0.000	0.000	Merged-chr2-59534510-22
NR21041--MA0741.1.KLF16	chr16	45261458	45261468	+	0.000	0.000	Merged-chr16-45261551-46
NR39486--MA0493.1.Klf1	chr4	150087265	150087275	-	0.000	0.000	Merged-chr4-150087480-81
NR15992--MA1107.1.KLF9	chr14	32716938	32716950	+	0.000	0.000	Merged-chr14-32716978-71
NR37096--MA0493.1.Klf1	chr4	82755889	82755899	+	0.000	0.000	Merged-chr4-82755852-39
NR37898--MA0599.1.KLF5	chr4	118449894	118449903	+	0.000	0.000	Merged-chr4-118449765-23
NR9312--MA0741.1.KLF16	chr11	88103487	88103497	-	0.000	0.000	Merged-chr11-88103479-31
NR25802--MA0742.1.Klf12	chr18	67212684	67212698	+	0.000	0.000	Merged-chr18-67212775-57
NR50230--MA1107.1.KLF9	chr7	116484542	116484554	-	0.000	0.000	Merged-chr7-116484434-42
NR53609--MA0741.1.KLF16	chr8	111976598	111976608	+	0.000	0.000	Merged-chr8-111976573-47
NR53840--MA1107.1.KLF9	chr8	119946417	119946429	-	0.000	0.000	Merged-chr8-119946472-42
NR25806--MA0741.1.KLF16	chr18	67212685	67212695	+	0.000	0.000	Merged-chr18-67212775-57
NR14899--MA0493.1.Klf1	chr13	95892267	95892277	-	0.000	0.000	Merged-chr13-95891948-150
NR18048--MA0740.1.KLF14	chr15	25696039	25696052	-	0.000	0.000	Merged-chr15-25696018-37
