#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR6282--MA0599.1.KLF5	chr10	118550457	118550466	+	0.000	0.000	Merged-chr10-118550430-27
NR32053--MA0493.1.Klf1	chr3	94388229	94388239	-	0.000	0.000	Merged-chr3-94388255-39
NR9070--MA0741.1.KLF16	chr11	95083040	95083050	-	0.000	0.000	Merged-chr11-95083015-27
NR1665--MA0657.1.KLF13	chr1	127638239	127638256	-	0.000	0.000	Merged-chr1-127638103-34
NR1251--MA0657.1.KLF13	chr1	90677764	90677781	-	0.000	0.000	Merged-chr1-90677857-31
NR32733--MA1107.1.KLF9	chr3	115669470	115669482	+	0.000	0.000	Merged-chr3-115669354-51
NR1182--MA0599.1.KLF5	chr1	87607643	87607652	-	0.000	0.000	Merged-chr1-87607643-76
NR30107--MA0599.1.KLF5	chr2	160471239	160471248	+	0.000	0.000	Merged-chr2-160471164-70
NR27906--MA1107.1.KLF9	chr2	55081985	55081997	+	0.000	0.000	Merged-chr2-55082182-18
NR584--MA0039.3.KLF4	chr1	52578410	52578420	+	0.000	0.000	Merged-chr1-52578518-39
NR25870--MA0493.1.Klf1	chr19	30119063	30119073	+	0.000	0.000	Merged-chr19-30118858-30
NR41008--MA0599.1.KLF5	chr5	148489466	148489475	-	0.000	0.000	Merged-chr5-148489625-52
NR10615--MA0599.1.KLF5	chr12	17511204	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR47976--MA0741.1.KLF16	chr7	142354082	142354092	+	0.000	0.000	Merged-chr7-142354183-49
NR2262--MA1107.1.KLF9	chr1	155173594	155173606	-	0.000	0.000	Merged-chr1-155173464-79
NR32738--MA1107.1.KLF9	chr3	115669502	115669514	+	0.000	0.000	Merged-chr3-115669354-51
NR35448--MA1107.1.KLF9	chr4	116185271	116185283	-	0.000	0.000	Merged-chr4-116185296-27
NR5994--MA0599.1.KLF5	chr10	111031824	111031833	+	0.000	0.000	Merged-chr10-111031729-43
NR3988--MA0742.1.Klf12	chr10	28518539	28518553	-	0.000	0.000	Merged-chr10-28518434-39
NR46336--MA0493.1.Klf1	chr7	92420559	92420569	-	0.000	0.000	Merged-chr7-92420666-38
NR35327--MA0741.1.KLF16	chr4	108371565	108371575	-	0.000	0.000	Merged-chr4-108371608-19
NR48846--MA0039.3.KLF4	chr8	48123041	48123051	+	0.000	0.000	Merged-chr8-48123053-31
NR26643--MA0599.1.KLF5	chr19	60183111	60183120	+	0.000	0.000	Merged-chr19-60182957-49
NR23359--MA1107.1.KLF9	chr17	88484670	88484682	+	0.000	0.000	Merged-chr17-88484456-37
NR32300--MA0493.1.Klf1	chr3	101570876	101570886	-	0.000	0.000	Merged-chr3-101570775-35
NR2201--MA0741.1.KLF16	chr1	153427077	153427087	-	0.000	0.000	Merged-chr1-153426995-33
NR24879--MA0741.1.KLF16	chr18	82607787	82607797	-	0.000	0.000	Merged-chr18-82607647-23
NR5784--MA0599.1.KLF5	chr10	94942875	94942884	-	0.000	0.000	Merged-chr10-94942923-6
NR13463--MA1107.1.KLF9	chr13	59656460	59656472	-	0.000	0.000	Merged-chr13-59656636-89
NR7811--MA0493.1.Klf1	chr11	55131066	55131076	+	0.000	0.000	Merged-chr11-55131266-10
NR16047--MA0741.1.KLF16	chr14	73290097	73290107	-	0.000	0.000	Merged-chr14-73290096-39
NR19877--MA1107.1.KLF9	chr16	49982430	49982442	-	0.000	0.000	Merged-chr16-49982447-38
NR31778--MA0039.3.KLF4	chr3	84680262	84680272	-	0.000	0.000	Merged-chr3-84680282-50
NR38633--MA1107.1.KLF9	chr5	89045089	89045101	+	0.000	0.000	Merged-chr5-89044916-44
NR16039--MA1107.1.KLF9	chr14	73088248	73088260	+	0.000	0.000	Merged-chr14-73088018-78
NR12952--MA0599.1.KLF5	chr13	38503600	38503609	+	0.000	0.000	Merged-chr13-38503650-43
NR6283--MA0741.1.KLF16	chr10	118550491	118550501	+	0.000	0.000	Merged-chr10-118550430-27
NR49757--MA0741.1.KLF16	chr8	86870815	86870825	-	0.000	0.000	Merged-chr8-86871001-39
NR24382--MA1107.1.KLF9	chr18	67255885	67255897	-	0.000	0.000	Merged-chr18-67255745-40
NR2864--MA0599.1.KLF5	chr1	176827654	176827663	-	0.000	0.000	Merged-chr1-176827492-35
NR27756--MA0599.1.KLF5	chr2	44345446	44345455	-	0.000	0.000	Merged-chr2-44345197-78
NR8396--MA0599.1.KLF5	chr11	73094701	73094710	-	0.000	0.000	Merged-chr11-73094669-63
NR27653--MA0599.1.KLF5	chr2	34938775	34938784	-	0.000	0.000	Merged-chr2-34938971-69
NR43318--MA0493.1.Klf1	chr6	121238499	121238509	-	0.000	0.000	Merged-chr6-121238480-29
NR16961--MA0039.3.KLF4	chr15	25884682	25884692	-	0.000	0.000	Merged-chr15-25884835-36
NR1670--MA1107.1.KLF9	chr1	127638243	127638255	-	0.000	0.000	Merged-chr1-127638103-34
NR39006--MA0741.1.KLF16	chr5	105609752	105609762	+	0.000	0.000	Merged-chr5-105609798-27
NR7825--MA0493.1.Klf1	chr11	55131242	55131252	+	0.000	0.000	Merged-chr11-55131266-10
NR33520--MA0740.1.KLF14	chr3	152152187	152152200	+	0.000	0.000	Merged-chr3-152152191-31
NR6315--MA0599.1.KLF5	chr10	118884344	118884353	-	0.000	0.000	Merged-chr10-118884259-20
NR1180--MA0742.1.Klf12	chr1	87607554	87607568	-	0.000	0.000	Merged-chr1-87607643-76
NR46334--MA0742.1.Klf12	chr7	92420555	92420569	-	0.000	0.000	Merged-chr7-92420666-38
NR31610--MA0599.1.KLF5	chr3	69205477	69205486	+	0.000	0.000	Merged-chr3-69205788-82
NR9667--MA0740.1.KLF14	chr11	106536355	106536368	+	0.000	0.000	Merged-chr11-106536245-61
NR3026--MA0039.3.KLF4	chr1	180390390	180390400	-	0.000	0.000	Merged-chr1-180390562-55
NR52628--MA0742.1.Klf12	chr9	85671709	85671723	+	0.000	0.000	Merged-chr9-85671881-60
NR7808--MA0742.1.Klf12	chr11	55131066	55131080	+	0.000	0.000	Merged-chr11-55131266-10
NR23069--MA1107.1.KLF9	chr17	83654858	83654870	-	0.000	0.000	Merged-chr17-83654883-58
NR46959--MA1107.1.KLF9	chr7	114356564	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR8153--MA0039.3.KLF4	chr11	64116915	64116925	-	0.000	0.000	Merged-chr11-64116814-48
NR19569--MA1107.1.KLF9	chr16	32651335	32651347	-	0.000	0.000	Merged-chr16-32651222-48
NR44556--MA0493.1.Klf1	chr7	19946291	19946301	+	0.000	0.000	Merged-chr7-19946114-52
NR9569--MA0741.1.KLF16	chr11	104661406	104661416	-	0.000	0.000	Merged-chr11-104661475-50
NR53084--MA1107.1.KLF9	chr9	107334439	107334451	+	0.000	0.000	Merged-chr9-107334469-86
NR34857--MA0493.1.Klf1	chr4	82755889	82755899	+	0.000	0.000	Merged-chr4-82755852-39
NR11881--MA0741.1.KLF16	chr12	99564929	99564939	+	0.000	0.000	Merged-chr12-99564769-43
NR42936--MA0493.1.Klf1	chr6	108630897	108630907	+	0.000	0.000	Merged-chr6-108631007-44
NR565--MA0599.1.KLF5	chr1	51577914	51577923	+	0.000	0.000	Merged-chr1-51577937-41
NR14139--MA0599.1.KLF5	chr13	101706637	101706646	-	0.000	0.000	Merged-chr13-101706581-30
NR38577--MA0599.1.KLF5	chr5	77144803	77144812	-	0.000	0.000	Merged-chr5-77144936-48
NR16210--MA1107.1.KLF9	chr14	78687923	78687935	+	0.000	0.000	Merged-chr14-78687892-42
NR7735--MA0039.3.KLF4	chr11	53839793	53839803	+	0.000	0.000	Merged-chr11-53839665-72
NR16245--MA0742.1.Klf12	chr14	79591333	79591347	-	0.000	0.000	Merged-chr14-79591332-25
NR35019--MA0741.1.KLF16	chr4	95449024	95449034	-	0.000	0.000	Merged-chr4-95449018-19
NR27900--MA0599.1.KLF5	chr2	55081978	55081987	+	0.000	0.000	Merged-chr2-55082182-18
NR32737--MA0741.1.KLF16	chr3	115669503	115669513	+	0.000	0.000	Merged-chr3-115669354-51
NR3990--MA0493.1.Klf1	chr10	28518543	28518553	-	0.000	0.000	Merged-chr10-28518434-39
NR24880--MA1107.1.KLF9	chr18	82607786	82607798	-	0.000	0.000	Merged-chr18-82607647-23
NR51437--MA0039.3.KLF4	chr9	32740971	32740981	+	0.000	0.000	Merged-chr9-32741073-58
NR9668--MA0657.1.KLF13	chr11	106536354	106536371	+	0.000	0.000	Merged-chr11-106536245-61
NR17837--MA0741.1.KLF16	chr15	78510434	78510444	-	0.000	0.000	Merged-chr15-78510669-65
NR1178--MA0740.1.KLF14	chr1	87607555	87607568	-	0.000	0.000	Merged-chr1-87607643-76
NR30324--MA0599.1.KLF5	chr2	166665799	166665808	+	0.000	0.000	Merged-chr2-166665700-84
NR26042--MA0741.1.KLF16	chr19	38746191	38746201	-	0.000	0.000	Merged-chr19-38746267-36
NR48033--MA0039.3.KLF4	chr7	143644104	143644114	-	0.000	0.000	Merged-chr7-143644190-29
NR1796--MA0039.3.KLF4	chr1	131747197	131747207	+	0.000	0.000	Merged-chr1-131747235-22
NR28533--MA0493.1.Klf1	chr2	85060897	85060907	-	0.000	0.000	Merged-chr2-85060915-54
NR48845--MA0599.1.KLF5	chr8	48123040	48123049	+	0.000	0.000	Merged-chr8-48123053-31
NR39895--MA0493.1.Klf1	chr5	125052282	125052292	+	0.000	0.000	Merged-chr5-125052528-23
NR12127--MA0741.1.KLF16	chr12	107921374	107921384	+	0.000	0.000	Merged-chr12-107921534-79
NR43848--MA0599.1.KLF5	chr6	142862378	142862387	-	0.000	0.000	Merged-chr6-142862347-56
NR42217--MA0742.1.Klf12	chr6	71638617	71638631	+	0.000	0.000	Merged-chr6-71638648-13
NR53841--MA0741.1.KLF16	chr9	123928142	123928152	-	0.000	0.000	Merged-chr9-123928219-7
NR11898--MA0039.3.KLF4	chr12	100480788	100480798	+	0.000	0.000	Merged-chr12-100480598-53
NR36169--MA0493.1.Klf1	chr4	134734806	134734816	+	0.000	0.000	Merged-chr4-134734669-83
NR33133--MA0657.1.KLF13	chr3	133506373	133506390	+	0.000	0.000	Merged-chr3-133506515-24
NR40689--MA0039.3.KLF4	chr5	142920937	142920947	-	0.000	0.000	Merged-chr5-142920894-48
NR33306--MA0742.1.Klf12	chr3	141778822	141778836	-	0.000	0.000	Merged-chr3-141778800-74
NR16203--MA0742.1.Klf12	chr14	78687918	78687932	+	0.000	0.000	Merged-chr14-78687892-42
NR26036--MA0493.1.Klf1	chr19	38746135	38746145	-	0.000	0.000	Merged-chr19-38746267-36
NR13532--MA0741.1.KLF16	chr13	63189565	63189575	-	0.000	0.000	Merged-chr13-63189715-33
NR23576--MA1107.1.KLF9	chr18	19524401	19524413	+	0.000	0.000	Merged-chr18-19524471-22
NR1179--MA0657.1.KLF13	chr1	87607552	87607569	-	0.000	0.000	Merged-chr1-87607643-76
NR19816--MA0039.3.KLF4	chr16	45998443	45998453	+	0.000	0.000	Merged-chr16-45998415-40
NR2865--MA0741.1.KLF16	chr1	176827653	176827663	-	0.000	0.000	Merged-chr1-176827492-35
NR2389--MA0741.1.KLF16	chr1	159813051	159813061	+	0.000	0.000	Merged-chr1-159812982-41
NR46338--MA1107.1.KLF9	chr7	92420557	92420569	-	0.000	0.000	Merged-chr7-92420666-38
NR6284--MA1107.1.KLF9	chr10	118550490	118550502	+	0.000	0.000	Merged-chr10-118550430-27
NR16207--MA0741.1.KLF16	chr14	78687919	78687929	+	0.000	0.000	Merged-chr14-78687892-42
NR12126--MA0599.1.KLF5	chr12	107921374	107921383	+	0.000	0.000	Merged-chr12-107921534-79
NR34854--MA0742.1.Klf12	chr4	82755889	82755903	+	0.000	0.000	Merged-chr4-82755852-39
NR35326--MA0493.1.Klf1	chr4	108371566	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR14524--MA1107.1.KLF9	chr13	114887433	114887445	-	0.000	0.000	Merged-chr13-114887526-35
NR37083--MA0742.1.Klf12	chr4	154105753	154105767	-	0.000	0.000	Merged-chr4-154105612-38
NR13529--MA0493.1.Klf1	chr13	63189530	63189540	-	0.000	0.000	Merged-chr13-63189715-33
NR37085--MA0493.1.Klf1	chr4	154105757	154105767	-	0.000	0.000	Merged-chr4-154105612-38
NR35124--MA1107.1.KLF9	chr4	102630029	102630041	+	0.000	0.000	Merged-chr4-102629885-23
NR10715--MA0039.3.KLF4	chr12	24633926	24633936	-	0.000	0.000	Merged-chr12-24634074-29
NR20884--MA0039.3.KLF4	chr17	12728033	12728043	+	0.000	0.000	Merged-chr17-12727995-27
NR22152--MA0742.1.Klf12	chr17	47943390	47943404	-	0.000	0.000	Merged-chr17-47943297-31
NR19634--MA0493.1.Klf1	chr16	35984021	35984031	-	0.000	0.000	Merged-chr16-35984000-4
NR26645--MA0741.1.KLF16	chr19	60183111	60183121	+	0.000	0.000	Merged-chr19-60182957-49
NR19554--MA0599.1.KLF5	chr16	32434131	32434140	+	0.000	0.000	Merged-chr16-32434269-25
NR23063--MA0599.1.KLF5	chr17	83654860	83654869	-	0.000	0.000	Merged-chr17-83654883-58
NR52082--MA0599.1.KLF5	chr9	61377802	61377811	+	0.000	0.000	Merged-chr9-61377853-34
NR24380--MA1107.1.KLF9	chr18	67255881	67255893	-	0.000	0.000	Merged-chr18-67255745-40
NR37882--MA0493.1.Klf1	chr5	35176572	35176582	-	0.000	0.000	Merged-chr5-35176446-65
NR8152--MA0599.1.KLF5	chr11	64116917	64116926	-	0.000	0.000	Merged-chr11-64116814-48
NR866--MA0657.1.KLF13	chr1	66841917	66841934	-	0.000	0.000	Merged-chr1-66842116-28
NR13537--MA0741.1.KLF16	chr13	63189570	63189580	-	0.000	0.000	Merged-chr13-63189715-33
NR19630--MA0657.1.KLF13	chr16	35984015	35984032	-	0.000	0.000	Merged-chr16-35984000-4
NR43454--MA1107.1.KLF9	chr6	127102935	127102947	+	0.000	0.000	Merged-chr6-127103000-20
NR1762--MA1107.1.KLF9	chr1	131026009	131026021	+	0.000	0.000	Merged-chr1-131026004-32
NR15762--MA1107.1.KLF9	chr14	62928252	62928264	-	0.000	0.000	Merged-chr14-62928345-50
NR40781--MA0599.1.KLF5	chr5	144295025	144295034	-	0.000	0.000	Merged-chr5-144295152-24
NR38632--MA0493.1.Klf1	chr5	89045089	89045099	+	0.000	0.000	Merged-chr5-89044916-44
NR45992--MA1107.1.KLF9	chr7	79249795	79249807	-	0.000	0.000	Merged-chr7-79249720-34
NR21934--MA0741.1.KLF16	chr17	44569346	44569356	+	0.000	0.000	Merged-chr17-44569444-63
NR26125--MA0657.1.KLF13	chr19	41597471	41597488	+	0.000	0.000	Merged-chr19-41597559-38
NR32759--MA0039.3.KLF4	chr3	115758850	115758860	-	0.000	0.000	Merged-chr3-115758930-94
NR32544--MA0039.3.KLF4	chr3	105825632	105825642	-	0.000	0.000	Merged-chr3-105825792-34
NR15889--MA0599.1.KLF5	chr14	67878037	67878046	-	0.000	0.000	Merged-chr14-67877957-30
NR19428--MA1107.1.KLF9	chr16	24704419	24704431	-	0.000	0.000	Merged-chr16-24704460-26
NR52632--MA1107.1.KLF9	chr9	85671709	85671721	+	0.000	0.000	Merged-chr9-85671881-60
NR28531--MA0742.1.Klf12	chr2	85060893	85060907	-	0.000	0.000	Merged-chr2-85060915-54
NR51436--MA0599.1.KLF5	chr9	32740970	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR6314--MA0742.1.Klf12	chr10	118884340	118884354	-	0.000	0.000	Merged-chr10-118884259-20
NR17836--MA0599.1.KLF5	chr15	78510435	78510444	-	0.000	0.000	Merged-chr15-78510669-65
NR4468--MA1107.1.KLF9	chr10	61306408	61306420	+	0.000	0.000	Merged-chr10-61306308-35
NR27986--MA1107.1.KLF9	chr2	59652912	59652924	-	0.000	0.000	Merged-chr2-59652882-23
NR36922--MA1107.1.KLF9	chr4	150991493	150991505	-	0.000	0.000	Merged-chr4-150991460-24
NR43696--MA0742.1.Klf12	chr6	136684095	136684109	+	0.000	0.000	Merged-chr6-136683885-26
NR53616--MA0599.1.KLF5	chr9	118750842	118750851	-	0.000	0.000	Merged-chr9-118750873-69
NR30298--MA1107.1.KLF9	chr2	166610540	166610552	+	0.000	0.000	Merged-chr2-166610595-30
NR36170--MA1107.1.KLF9	chr4	134734806	134734818	+	0.000	0.000	Merged-chr4-134734669-83
NR27968--MA0039.3.KLF4	chr2	59513711	59513721	-	0.000	0.000	Merged-chr2-59513816-12
NR39820--MA0741.1.KLF16	chr5	124035860	124035870	-	0.000	0.000	Merged-chr5-124035854-90
NR16202--MA0740.1.KLF14	chr14	78687923	78687936	+	0.000	0.000	Merged-chr14-78687892-42
NR42938--MA1107.1.KLF9	chr6	108630897	108630909	+	0.000	0.000	Merged-chr6-108631007-44
NR6451--MA1107.1.KLF9	chr10	122717816	122717828	+	0.000	0.000	Merged-chr10-122717958-55
NR27776--MA1107.1.KLF9	chr2	45172976	45172988	-	0.000	0.000	Merged-chr2-45172921-51
NR47131--MA0742.1.Klf12	chr7	120921325	120921339	-	0.000	0.000	Merged-chr7-120921372-21
NR50345--MA0039.3.KLF4	chr8	111955158	111955168	-	0.000	0.000	Merged-chr8-111955328-48
NR9004--MA0039.3.KLF4	chr11	93995234	93995244	-	0.000	0.000	Merged-chr11-93995310-5
NR13074--MA0599.1.KLF5	chr13	45649515	45649524	-	0.000	0.000	Merged-chr13-45649437-39
NR46958--MA0493.1.Klf1	chr7	114356566	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR47045--MA0493.1.Klf1	chr7	118499422	118499432	+	0.000	0.000	Merged-chr7-118499270-20
NR42964--MA0742.1.Klf12	chr6	108922764	108922778	-	0.000	0.000	Merged-chr6-108922782-44
NR27535--MA0493.1.Klf1	chr2	32715359	32715369	+	0.000	0.000	Merged-chr2-32715137-51
NR27320--MA0493.1.Klf1	chr2	29849975	29849985	+	0.000	0.000	Merged-chr2-29850143-19
NR19568--MA0493.1.Klf1	chr16	32651337	32651347	-	0.000	0.000	Merged-chr16-32651222-48
NR23086--MA0493.1.Klf1	chr17	84022528	84022538	-	0.000	0.000	Merged-chr17-84022626-28
NR16205--MA0599.1.KLF5	chr14	78687924	78687933	+	0.000	0.000	Merged-chr14-78687892-42
NR46957--MA0039.3.KLF4	chr7	114356564	114356574	-	0.000	0.000	Merged-chr7-114356592-29
NR43709--MA0657.1.KLF13	chr6	137582447	137582464	+	0.000	0.000	Merged-chr6-137582391-38
NR26640--MA0740.1.KLF14	chr19	60183110	60183123	+	0.000	0.000	Merged-chr19-60182957-49
NR19815--MA0599.1.KLF5	chr16	45998442	45998451	+	0.000	0.000	Merged-chr16-45998415-40
NR26034--MA0599.1.KLF5	chr19	38746129	38746138	-	0.000	0.000	Merged-chr19-38746267-36
NR36860--MA1107.1.KLF9	chr4	149658197	149658209	+	0.000	0.000	Merged-chr4-149658229-60
NR33521--MA0741.1.KLF16	chr3	152152188	152152198	+	0.000	0.000	Merged-chr3-152152191-31
NR10439--MA0039.3.KLF4	chr12	4065645	4065655	+	0.000	0.000	Merged-chr12-4065716-30
NR26127--MA1107.1.KLF9	chr19	41597470	41597482	+	0.000	0.000	Merged-chr19-41597559-38
NR39897--MA1107.1.KLF9	chr5	125052282	125052294	+	0.000	0.000	Merged-chr5-125052528-23
NR3989--MA0599.1.KLF5	chr10	28518543	28518552	-	0.000	0.000	Merged-chr10-28518434-39
NR6126--MA0599.1.KLF5	chr10	116487296	116487305	+	0.000	0.000	Merged-chr10-116487356-53
NR27654--MA0741.1.KLF16	chr2	34938774	34938784	-	0.000	0.000	Merged-chr2-34938971-69
NR32736--MA0742.1.Klf12	chr3	115669502	115669516	+	0.000	0.000	Merged-chr3-115669354-51
NR567--MA1107.1.KLF9	chr1	51577913	51577925	+	0.000	0.000	Merged-chr1-51577937-41
NR17670--MA1107.1.KLF9	chr15	75728398	75728410	+	0.000	0.000	Merged-chr15-75728235-71
NR8151--MA0742.1.Klf12	chr11	64116913	64116927	-	0.000	0.000	Merged-chr11-64116814-48
NR14808--MA1107.1.KLF9	chr14	20168669	20168681	-	0.000	0.000	Merged-chr14-20168649-33
NR13530--MA1107.1.KLF9	chr13	63189528	63189540	-	0.000	0.000	Merged-chr13-63189715-33
NR28517--MA0657.1.KLF13	chr2	84779416	84779433	+	0.000	0.000	Merged-chr2-84779489-49
NR43850--MA0741.1.KLF16	chr6	142862377	142862387	-	0.000	0.000	Merged-chr6-142862347-56
NR20188--MA1107.1.KLF9	chr16	78547461	78547473	+	0.000	0.000	Merged-chr16-78547576-18
NR4715--MA0039.3.KLF4	chr10	70133475	70133485	-	0.000	0.000	Merged-chr10-70133310-29
NR9754--MA0599.1.KLF5	chr11	111066112	111066121	-	0.000	0.000	Merged-chr11-111066070-45
NR29420--MA0493.1.Klf1	chr2	131448454	131448464	+	0.000	0.000	Merged-chr2-131448367-26
NR2005--MA0741.1.KLF16	chr1	136255133	136255143	+	0.000	0.000	Merged-chr1-136255292-47
NR33168--MA0742.1.Klf12	chr3	135527881	135527895	-	0.000	0.000	Merged-chr3-135527896-22
NR23575--MA0493.1.Klf1	chr18	19524401	19524411	+	0.000	0.000	Merged-chr18-19524471-22
NR53072--MA0742.1.Klf12	chr9	107280508	107280522	+	0.000	0.000	Merged-chr9-107280639-112
NR35328--MA1107.1.KLF9	chr4	108371564	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR2263--MA1107.1.KLF9	chr1	155173640	155173652	-	0.000	0.000	Merged-chr1-155173464-79
NR14540--MA1107.1.KLF9	chr13	117048314	117048326	-	0.000	0.000	Merged-chr13-117048588-56
NR23633--MA0741.1.KLF16	chr18	24179079	24179089	-	0.000	0.000	Merged-chr18-24178905-33
NR5995--MA0599.1.KLF5	chr10	111031829	111031838	+	0.000	0.000	Merged-chr10-111031729-43
NR37087--MA1107.1.KLF9	chr4	154105755	154105767	-	0.000	0.000	Merged-chr4-154105612-38
NR31779--MA1107.1.KLF9	chr3	84680262	84680274	-	0.000	0.000	Merged-chr3-84680282-50
NR8911--MA0599.1.KLF5	chr11	88103488	88103497	-	0.000	0.000	Merged-chr11-88103479-31
NR50685--MA0741.1.KLF16	chr8	120701897	120701907	-	0.000	0.000	Merged-chr8-120702084-56
NR19555--MA0741.1.KLF16	chr16	32434127	32434137	+	0.000	0.000	Merged-chr16-32434269-25
NR53618--MA0741.1.KLF16	chr9	118750841	118750851	-	0.000	0.000	Merged-chr9-118750873-69
NR19636--MA1107.1.KLF9	chr16	35984019	35984031	-	0.000	0.000	Merged-chr16-35984000-4
NR26037--MA0741.1.KLF16	chr19	38746128	38746138	-	0.000	0.000	Merged-chr19-38746267-36
NR12589--MA1107.1.KLF9	chr13	13559188	13559200	-	0.000	0.000	Merged-chr13-13559096-31
NR21450--MA0599.1.KLF5	chr17	28590947	28590956	-	0.000	0.000	Merged-chr17-28590948-24
NR26540--MA1107.1.KLF9	chr19	57131659	57131671	-	0.000	0.000	Merged-chr19-57131601-25
NR12128--MA1107.1.KLF9	chr12	107921373	107921385	+	0.000	0.000	Merged-chr12-107921534-79
NR5324--MA0599.1.KLF5	chr10	81298607	81298616	+	0.000	0.000	Merged-chr10-81298510-96
NR19878--MA1107.1.KLF9	chr16	49982432	49982444	-	0.000	0.000	Merged-chr16-49982447-38
NR37661--MA0493.1.Klf1	chr5	28269733	28269743	-	0.000	0.000	Merged-chr5-28269924-54
NR17371--MA0039.3.KLF4	chr15	58649911	58649921	-	0.000	0.000	Merged-chr15-58650001-42
NR24383--MA1107.1.KLF9	chr18	67255887	67255899	-	0.000	0.000	Merged-chr18-67255745-40
NR36518--MA0657.1.KLF13	chr4	140944977	140944994	+	0.000	0.000	Merged-chr4-140945149-61
NR46956--MA0599.1.KLF5	chr7	114356566	114356575	-	0.000	0.000	Merged-chr7-114356592-29
NR42219--MA0039.3.KLF4	chr6	71638619	71638629	+	0.000	0.000	Merged-chr6-71638648-13
NR43350--MA0493.1.Klf1	chr6	124375705	124375715	-	0.000	0.000	Merged-chr6-124375670-49
NR19556--MA1107.1.KLF9	chr16	32434126	32434138	+	0.000	0.000	Merged-chr16-32434269-25
NR12846--MA0599.1.KLF5	chr13	33077252	33077261	-	0.000	0.000	Merged-chr13-33077340-51
NR50492--MA0599.1.KLF5	chr8	117548551	117548560	-	0.000	0.000	Merged-chr8-117548585-70
NR10438--MA0599.1.KLF5	chr12	4065644	4065653	+	0.000	0.000	Merged-chr12-4065716-30
NR50684--MA0493.1.Klf1	chr8	120701898	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR52984--MA1107.1.KLF9	chr9	104269539	104269551	+	0.000	0.000	Merged-chr9-104269530-16
NR38894--MA1107.1.KLF9	chr5	100572395	100572407	-	0.000	0.000	Merged-chr5-100572278-24
NR19631--MA0742.1.Klf12	chr16	35984017	35984031	-	0.000	0.000	Merged-chr16-35984000-4
NR52631--MA0493.1.Klf1	chr9	85671709	85671719	+	0.000	0.000	Merged-chr9-85671881-60
NR49414--MA0039.3.KLF4	chr8	75082632	75082642	-	0.000	0.000	Merged-chr8-75082480-28
NR35861--MA0742.1.Klf12	chr4	129060102	129060116	-	0.000	0.000	Merged-chr4-129060075-18
NR2879--MA0599.1.KLF5	chr1	177008855	177008864	+	0.000	0.000	Merged-chr1-177008942-27
NR38572--MA1107.1.KLF9	chr5	77140302	77140314	+	0.000	0.000	Merged-chr5-77140362-54
NR47047--MA1107.1.KLF9	chr7	118499422	118499434	+	0.000	0.000	Merged-chr7-118499270-20
NR27537--MA1107.1.KLF9	chr2	32715359	32715371	+	0.000	0.000	Merged-chr2-32715137-51
NR30297--MA0493.1.Klf1	chr2	166610540	166610550	+	0.000	0.000	Merged-chr2-166610595-30
NR27322--MA1107.1.KLF9	chr2	29849975	29849987	+	0.000	0.000	Merged-chr2-29850143-19
NR23088--MA1107.1.KLF9	chr17	84022526	84022538	-	0.000	0.000	Merged-chr17-84022626-28
NR43067--MA0742.1.Klf12	chr6	114660203	114660217	+	0.000	0.000	Merged-chr6-114660280-61
NR46920--MA0742.1.Klf12	chr7	114069477	114069491	+	0.000	0.000	Merged-chr7-114069379-29
NR49228--MA0599.1.KLF5	chr8	70833133	70833142	-	0.000	0.000	Merged-chr8-70833236-40
NR8196--MA0599.1.KLF5	chr11	68442602	68442611	-	0.000	0.000	Merged-chr11-68442579-25
NR16734--MA0741.1.KLF16	chr14	122186865	122186875	+	0.000	0.000	Merged-chr14-122187060-26
NR42736--MA0742.1.Klf12	chr6	95614912	95614926	+	0.000	0.000	Merged-chr6-95614846-71
NR50680--MA0740.1.KLF14	chr8	120701895	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR53071--MA0740.1.KLF14	chr9	107280508	107280521	+	0.000	0.000	Merged-chr9-107280639-112
NR2202--MA1107.1.KLF9	chr1	153427076	153427088	-	0.000	0.000	Merged-chr1-153426995-33
NR39823--MA0741.1.KLF16	chr5	124035863	124035873	-	0.000	0.000	Merged-chr5-124035854-90
NR14521--MA0657.1.KLF13	chr13	114887429	114887446	-	0.000	0.000	Merged-chr13-114887526-35
NR23229--MA0741.1.KLF16	chr17	86188018	86188028	+	0.000	0.000	Merged-chr17-86187981-35
NR19629--MA0740.1.KLF14	chr16	35984018	35984031	-	0.000	0.000	Merged-chr16-35984000-4
