#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR3438--MA0002.2.RUNX1	chr16	38653639	38653649	+	0.000	0.000	Merged-chr16-38653657-58
NR2822--MA0684.1.RUNX3	chr14	79236612	79236621	+	0.000	0.000	Merged-chr14-79236608-48
NR1357--MA0002.2.RUNX1	chr11	63148463	63148473	+	0.000	0.000	Merged-chr11-63148506-21
NR2544--MA0002.2.RUNX1	chr13	111569257	111569267	+	0.000	0.000	Merged-chr13-111569188-35
NR7598--MA0511.2.RUNX2	chr7	75596206	75596214	-	0.000	0.000	Merged-chr7-75596193-49
NR7455--MA0511.2.RUNX2	chr7	24457834	24457842	+	0.000	0.000	Merged-chr7-24457903-49
NR2937--MA0002.2.RUNX1	chr15	12606557	12606567	-	0.000	0.000	Merged-chr15-12606518-21
NR8434--MA0002.2.RUNX1	chr9	42159085	42159095	+	0.000	0.000	Merged-chr9-42158908-46
NR4931--MA0002.2.RUNX1	chr2	103945604	103945614	-	0.000	0.000	Merged-chr2-103945791-52
NR8272--MA0002.2.RUNX1	chr8	117548676	117548686	+	0.000	0.000	Merged-chr8-117548585-70
NR5152--MA0684.1.RUNX3	chr2	158450879	158450888	+	0.000	0.000	Merged-chr2-158450944-19
NR7543--MA0511.2.RUNX2	chr7	58392983	58392991	-	0.000	0.000	Merged-chr7-58392737-68
NR7381--MA0511.2.RUNX2	chr6	144953072	144953080	+	0.000	0.000	Merged-chr6-144953133-29
NR917--MA0511.2.RUNX2	chr10	77367183	77367191	+	0.000	0.000	Merged-chr10-77367193-51
NR6623--MA0684.1.RUNX3	chr5	103746760	103746769	-	0.000	0.000	Merged-chr5-103746858-38
NR656--MA0002.2.RUNX1	chr1	192779066	192779076	+	0.000	0.000	Merged-chr1-192778895-23
NR2753--MA0684.1.RUNX3	chr14	70272552	70272561	+	0.000	0.000	Merged-chr14-70272572-43
NR526--MA0002.2.RUNX1	chr1	171921413	171921423	+	0.000	0.000	Merged-chr1-171921445-86
NR7456--MA0684.1.RUNX3	chr7	24457834	24457843	+	0.000	0.000	Merged-chr7-24457903-49
NR2366--MA0002.2.RUNX1	chr13	81675840	81675850	-	0.000	0.000	Merged-chr13-81675595-44
NR5028--MA0002.2.RUNX1	chr2	128367691	128367701	+	0.000	0.000	Merged-chr2-128367839-63
NR8134--MA0002.2.RUNX1	chr8	78975160	78975170	-	0.000	0.000	Merged-chr8-78975191-34
NR4826--MA0684.1.RUNX3	chr2	69415321	69415330	+	0.000	0.000	Merged-chr2-69415236-25
NR3208--MA0511.2.RUNX2	chr15	92134396	92134404	+	0.000	0.000	Merged-chr15-92134460-52
NR700--MA0511.2.RUNX2	chr10	13438594	13438602	+	0.000	0.000	Merged-chr10-13438536-33
NR3347--MA0684.1.RUNX3	chr16	17695010	17695019	-	0.000	0.000	Merged-chr16-17695007-34
NR6310--MA0684.1.RUNX3	chr5	7829816	7829825	-	0.000	0.000	Merged-chr5-7829791-41
NR965--MA0511.2.RUNX2	chr10	84897547	84897555	+	0.000	0.000	Merged-chr10-84897526-62
NR4862--MA0002.2.RUNX1	chr2	78860119	78860129	+	0.000	0.000	Merged-chr2-78860154-39
NR6816--MA0511.2.RUNX2	chr5	139300569	139300577	+	0.000	0.000	Merged-chr5-139300628-14
NR3469--MA0684.1.RUNX3	chr16	48594584	48594593	+	0.000	0.000	Merged-chr16-48594719-53
NR2467--MA0002.2.RUNX1	chr13	99475894	99475904	+	0.000	0.000	Merged-chr13-99475765-41
NR4190--MA0002.2.RUNX1	chr18	65465756	65465766	-	0.000	0.000	Merged-chr18-65465716-25
NR7027--MA0002.2.RUNX1	chr6	67184969	67184979	-	0.000	0.000	Merged-chr6-67184785-39
NR8182--MA0002.2.RUNX1	chr8	94827986	94827996	+	0.000	0.000	Merged-chr8-94828163-36
NR1467--MA0511.2.RUNX2	chr11	83550393	83550401	+	0.000	0.000	Merged-chr11-83550444-44
NR749--MA0002.2.RUNX1	chr10	26879360	26879370	+	0.000	0.000	Merged-chr10-26879299-36
NR5128--MA0684.1.RUNX3	chr2	153336330	153336339	-	0.000	0.000	Merged-chr2-153336329-40
NR4126--MA0002.2.RUNX1	chr18	49721779	49721789	-	0.000	0.000	Merged-chr18-49721855-41
NR8323--MA0002.2.RUNX1	chr8	124509391	124509401	+	0.000	0.000	Merged-chr8-124509346-29
NR7105--MA0511.2.RUNX2	chr6	94646634	94646642	+	0.000	0.000	Merged-chr6-94646597-32
NR1953--MA0002.2.RUNX1	chr12	105971344	105971354	+	0.000	0.000	Merged-chr12-105971370-23
NR6481--MA0002.2.RUNX1	chr5	63943498	63943508	-	0.000	0.000	Merged-chr5-63943362-36
NR4552--MA0511.2.RUNX2	chr19	55769092	55769100	-	0.000	0.000	Merged-chr19-55769048-40
NR4248--MA0002.2.RUNX1	chr18	75374180	75374190	+	0.000	0.000	Merged-chr18-75374196-25
NR8588--MA0002.2.RUNX1	chr9	80820301	80820311	-	0.000	0.000	Merged-chr9-80820177-30
NR8349--MA0002.2.RUNX1	chr8	127500372	127500382	+	0.000	0.000	Merged-chr8-127500234-70
NR2838--MA0684.1.RUNX3	chr14	101480705	101480714	+	0.000	0.000	Merged-chr14-101480860-35
NR8828--MA0511.2.RUNX2	chrX	37141941	37141949	-	0.000	0.000	Merged-chrX-37141960-22
NR2024--MA0002.2.RUNX1	chr12	112720127	112720137	+	0.000	0.000	Merged-chr12-112720162-15
NR1674--MA0002.2.RUNX1	chr11	117872113	117872123	+	0.000	0.000	Merged-chr11-117872185-83
NR2242--MA0002.2.RUNX1	chr13	45885150	45885160	-	0.000	0.000	Merged-chr13-45885080-29
NR2659--MA0511.2.RUNX2	chr14	47740831	47740839	+	0.000	0.000	Merged-chr14-47740703-52
NR3700--MA0002.2.RUNX1	chr17	18597514	18597524	-	0.000	0.000	Merged-chr17-18597509-40
NR6713--MA0511.2.RUNX2	chr5	115693470	115693478	+	0.000	0.000	Merged-chr5-115693567-32
NR5884--MA0002.2.RUNX1	chr4	55343348	55343358	-	0.000	0.000	Merged-chr4-55343422-62
NR6376--MA0684.1.RUNX3	chr5	22587737	22587746	-	0.000	0.000	Merged-chr5-22587622-39
NR2184--MA0511.2.RUNX2	chr13	30693222	30693230	-	0.000	0.000	Merged-chr13-30693070-31
NR2627--MA0002.2.RUNX1	chr14	32716930	32716940	-	0.000	0.000	Merged-chr14-32716978-71
NR8667--MA0684.1.RUNX3	chr9	101249835	101249844	-	0.000	0.000	Merged-chr9-101249791-43
NR6639--MA0684.1.RUNX3	chr5	105675682	105675691	-	0.000	0.000	Merged-chr5-105675662-27
NR3957--MA0002.2.RUNX1	chr17	74869684	74869694	+	0.000	0.000	Merged-chr17-74869887-51
NR1101--MA0002.2.RUNX1	chr10	117652226	117652236	-	0.000	0.000	Merged-chr10-117652105-48
NR5712--MA0002.2.RUNX1	chr3	148510625	148510635	-	0.000	0.000	Merged-chr3-148510691-67
NR8103--MA0002.2.RUNX1	chr8	64805564	64805574	-	0.000	0.000	Merged-chr8-64805470-51
NR3827--MA0002.2.RUNX1	chr17	45703419	45703429	-	0.000	0.000	Merged-chr17-45703436-19
NR6218--MA0002.2.RUNX1	chr4	145045906	145045916	-	0.000	0.000	Merged-chr4-145045932-55
NR2587--MA0002.2.RUNX1	chr14	7913994	7914004	+	0.000	0.000	Merged-chr14-7914040-29
NR3890--MA0684.1.RUNX3	chr17	57131990	57131999	+	0.000	0.000	Merged-chr17-57131873-41
NR3394--MA0002.2.RUNX1	chr16	25485468	25485478	+	0.000	0.000	Merged-chr16-25485313-47
NR2586--MA0684.1.RUNX3	chr13	119681443	119681452	+	0.000	0.000	Merged-chr13-119681376-28
NR8238--MA0002.2.RUNX1	chr8	111964450	111964460	+	0.000	0.000	Merged-chr8-111964548-16
NR2185--MA0684.1.RUNX3	chr13	30693221	30693230	-	0.000	0.000	Merged-chr13-30693070-31
NR4589--MA0511.2.RUNX2	chr19	57055914	57055922	+	0.000	0.000	Merged-chr19-57055875-36
NR2273--MA0684.1.RUNX3	chr13	51951824	51951833	+	0.000	0.000	Merged-chr13-51951802-36
NR7601--MA0684.1.RUNX3	chr7	75596205	75596214	-	0.000	0.000	Merged-chr7-75596193-49
NR5534--MA0002.2.RUNX1	chr3	103091903	103091913	+	0.000	0.000	Merged-chr3-103091976-34
NR7671--MA0002.2.RUNX1	chr7	96818602	96818612	-	0.000	0.000	Merged-chr7-96818578-56
NR3963--MA0002.2.RUNX1	chr17	78087125	78087135	-	0.000	0.000	Merged-chr17-78087139-42
NR2378--MA0511.2.RUNX2	chr13	84769189	84769197	-	0.000	0.000	Merged-chr13-84769190-19
NR8176--MA0684.1.RUNX3	chr8	93864255	93864264	-	0.000	0.000	Merged-chr8-93864262-35
NR3357--MA0002.2.RUNX1	chr16	23144576	23144586	+	0.000	0.000	Merged-chr16-23144552-50
NR3962--MA0684.1.RUNX3	chr17	78087074	78087083	+	0.000	0.000	Merged-chr17-78087139-42
NR6148--MA0684.1.RUNX3	chr4	134059083	134059092	+	0.000	0.000	Merged-chr4-134059039-2
NR1808--MA0511.2.RUNX2	chr12	69539513	69539521	+	0.000	0.000	Merged-chr12-69539558-45
NR8169--MA0002.2.RUNX1	chr8	91545739	91545749	+	0.000	0.000	Merged-chr8-91545805-43
NR7804--MA0002.2.RUNX1	chr7	112238966	112238976	+	0.000	0.000	Merged-chr7-112238810-51
NR4125--MA0511.2.RUNX2	chr18	49721779	49721787	+	0.000	0.000	Merged-chr18-49721855-41
NR7532--MA0684.1.RUNX3	chr7	48795272	48795281	-	0.000	0.000	Merged-chr7-48795353-37
NR2379--MA0684.1.RUNX3	chr13	84769188	84769197	-	0.000	0.000	Merged-chr13-84769190-19
NR3903--MA0511.2.RUNX2	chr17	62857484	62857492	+	0.000	0.000	Merged-chr17-62857583-41
NR5150--MA0511.2.RUNX2	chr2	158450879	158450887	+	0.000	0.000	Merged-chr2-158450944-19
NR6891--MA0002.2.RUNX1	chr6	17851308	17851318	-	0.000	0.000	Merged-chr6-17851443-16
NR7545--MA0684.1.RUNX3	chr7	58392982	58392991	-	0.000	0.000	Merged-chr7-58392737-68
NR2660--MA0002.2.RUNX1	chr14	47740831	47740841	-	0.000	0.000	Merged-chr14-47740703-52
NR4247--MA0511.2.RUNX2	chr18	75374182	75374190	-	0.000	0.000	Merged-chr18-75374196-25
NR7383--MA0684.1.RUNX3	chr6	144953072	144953081	+	0.000	0.000	Merged-chr6-144953133-29
NR4720--MA0002.2.RUNX1	chr2	29850230	29850240	+	0.000	0.000	Merged-chr2-29850143-19
NR3645--MA0511.2.RUNX2	chr17	5748187	5748195	+	0.000	0.000	Merged-chr17-5748141-46
NR6923--MA0002.2.RUNX1	chr6	33683814	33683824	+	0.000	0.000	Merged-chr6-33683719-46
NR7905--MA0002.2.RUNX1	chr7	135598533	135598543	-	0.000	0.000	Merged-chr7-135598633-32
NR1995--MA0684.1.RUNX3	chr12	110759165	110759174	+	0.000	0.000	Merged-chr12-110759192-38
NR8348--MA0511.2.RUNX2	chr8	127500374	127500382	-	0.000	0.000	Merged-chr8-127500234-70
NR671--MA0002.2.RUNX1	chr10	5448546	5448556	+	0.000	0.000	Merged-chr10-5448562-35
