#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR34289--MA0657.1.KLF13	chr4	44160035	44160052	-	0.000	0.000	Merged-chr4-44160050-19
NR49956--MA0741.1.KLF16	chr8	95349083	95349093	-	0.000	0.000	Merged-chr8-95348986-27
NR48246--MA0493.1.Klf1	chr8	8661278	8661288	+	0.000	0.000	Merged-chr8-8661451-105
NR51569--MA1107.1.KLF9	chr9	41160885	41160897	-	0.000	0.000	Merged-chr9-41160864-12
NR6240--MA1107.1.KLF9	chr10	118090009	118090021	-	0.000	0.000	Merged-chr10-118090052-13
NR30433--MA0599.1.KLF5	chr2	168525577	168525586	+	0.000	0.000	Merged-chr2-168525389-54
NR41517--MA0493.1.Klf1	chr6	37564087	37564097	+	0.000	0.000	Merged-chr6-37564158-19
NR18187--MA0599.1.KLF5	chr15	85378040	85378049	+	0.000	0.000	Merged-chr15-85378082-10
NR24967--MA1107.1.KLF9	chr18	84911754	84911766	-	0.000	0.000	Merged-chr18-84911932-15
NR153--MA0741.1.KLF16	chr1	21064406	21064416	+	0.000	0.000	Merged-chr1-21064468-17
NR13990--MA1107.1.KLF9	chr13	96700913	96700925	-	0.000	0.000	Merged-chr13-96700841-9
NR41100--MA1107.1.KLF9	chr5	150259546	150259558	+	0.000	0.000	Merged-chr5-150259783-65
NR18186--MA1107.1.KLF9	chr15	85233151	85233163	+	0.000	0.000	Merged-chr15-85233310-62
NR3355--MA0741.1.KLF16	chr1	191486771	191486781	-	0.000	0.000	Merged-chr1-191486758-12
NR22701--MA0657.1.KLF13	chr17	73164574	73164591	+	0.000	0.000	Merged-chr17-73164470-6
NR8738--MA1107.1.KLF9	chr11	80504357	80504369	+	0.000	0.000	Merged-chr11-80504539-24
NR45899--MA0493.1.Klf1	chr7	74296314	74296324	+	0.000	0.000	Merged-chr7-74296401-18
NR47626--MA1107.1.KLF9	chr7	133734556	133734568	+	0.000	0.000	Merged-chr7-133734546-18
NR28231--MA0599.1.KLF5	chr2	72137079	72137088	+	0.000	0.000	Merged-chr2-72136999-23
NR30581--MA0599.1.KLF5	chr2	172940357	172940366	-	0.000	0.000	Merged-chr2-172940358-59
NR26019--MA1107.1.KLF9	chr19	37535100	37535112	-	0.000	0.000	Merged-chr19-37535192-30
NR40593--MA0493.1.Klf1	chr5	140944722	140944732	-	0.000	0.000	Merged-chr5-140944857-24
NR49948--MA0741.1.KLF16	chr8	95349075	95349085	-	0.000	0.000	Merged-chr8-95348986-27
NR32782--MA0741.1.KLF16	chr3	116200270	116200280	+	0.000	0.000	Merged-chr3-116200281-40
NR13986--MA1107.1.KLF9	chr13	96700905	96700917	-	0.000	0.000	Merged-chr13-96700841-9
NR17773--MA0493.1.Klf1	chr15	77056010	77056020	-	0.000	0.000	Merged-chr15-77055965-11
NR54821--MA0742.1.Klf12	chrX	145505099	145505113	-	0.000	0.000	Merged-chrX-145505228-74
NR7313--MA0741.1.KLF16	chr11	31169347	31169357	+	0.000	0.000	Merged-chr11-31169541-9
NR2334--MA0493.1.Klf1	chr1	156522402	156522412	-	0.000	0.000	Merged-chr1-156522298-40
NR35765--MA0039.3.KLF4	chr4	126562024	126562034	-	0.000	0.000	Merged-chr4-126561862-7
NR31506--MA0742.1.Klf12	chr3	61002319	61002333	-	0.000	0.000	Merged-chr3-61002220-1
NR13641--MA0039.3.KLF4	chr13	70600157	70600167	-	0.000	0.000	Merged-chr13-70600282-8
NR34768--MA0742.1.Klf12	chr4	63486709	63486723	+	0.000	0.000	Merged-chr4-63486767-20
NR3934--MA0740.1.KLF14	chr10	25140425	25140438	-	0.000	0.000	Merged-chr10-25140477-16
NR32872--MA1107.1.KLF9	chr3	122474231	122474243	+	0.000	0.000	Merged-chr3-122474297-38
NR19770--MA0599.1.KLF5	chr16	44875296	44875305	+	0.000	0.000	Merged-chr16-44875362-12
NR12592--MA1107.1.KLF9	chr13	13584439	13584451	+	0.000	0.000	Merged-chr13-13584460-6
NR12901--MA1107.1.KLF9	chr13	36214172	36214184	-	0.000	0.000	Merged-chr13-36214295-21
NR16706--MA0741.1.KLF16	chr14	122026156	122026166	-	0.000	0.000	Merged-chr14-122026050-14
NR32870--MA0741.1.KLF16	chr3	122474232	122474242	+	0.000	0.000	Merged-chr3-122474297-38
NR20659--MA0599.1.KLF5	chr17	5138638	5138647	-	0.000	0.000	Merged-chr17-5138884-51
NR48728--MA0742.1.Klf12	chr8	45934775	45934789	+	0.000	0.000	Merged-chr8-45934835-41
NR24200--MA0741.1.KLF16	chr18	60753805	60753815	+	0.000	0.000	Merged-chr18-60753803-11
NR52539--MA0741.1.KLF16	chr9	80313762	80313772	-	0.000	0.000	Merged-chr9-80313733-27
NR32774--MA0741.1.KLF16	chr3	115897935	115897945	+	0.000	0.000	Merged-chr3-115897908-5
NR43424--MA1107.1.KLF9	chr6	125433842	125433854	+	0.000	0.000	Merged-chr6-125433874-28
NR22704--MA0493.1.Klf1	chr17	73164575	73164585	+	0.000	0.000	Merged-chr17-73164470-6
NR53576--MA0493.1.Klf1	chr9	118196828	118196838	-	0.000	0.000	Merged-chr9-118196833-13
NR24262--MA0599.1.KLF5	chr18	62267378	62267387	-	0.000	0.000	Merged-chr18-62267467-16
NR6054--MA0493.1.Klf1	chr10	111562892	111562902	+	0.000	0.000	Merged-chr10-111562842-26
NR26087--MA1107.1.KLF9	chr19	41031255	41031267	-	0.000	0.000	Merged-chr19-41031181-46
NR54577--MA0599.1.KLF5	chrX	104857309	104857318	+	0.000	0.000	Merged-chrX-104857124-25
NR53421--MA0741.1.KLF16	chr9	115134878	115134888	+	0.000	0.000	Merged-chr9-115134877-14
NR50418--MA1107.1.KLF9	chr8	115237434	115237446	+	0.000	0.000	Merged-chr8-115237313-17
NR48995--MA0740.1.KLF14	chr8	61606943	61606956	+	0.000	0.000	Merged-chr8-61607091-30
NR13912--MA0599.1.KLF5	chr13	93939771	93939780	-	0.000	0.000	Merged-chr13-93939742-17
NR43429--MA1107.1.KLF9	chr6	125468294	125468306	+	0.000	0.000	Merged-chr6-125468241-50
NR28379--MA1107.1.KLF9	chr2	76421442	76421454	-	0.000	0.000	Merged-chr2-76421582-29
NR28707--MA0599.1.KLF5	chr2	102039502	102039511	-	0.000	0.000	Merged-chr2-102039537-38
NR46843--MA0599.1.KLF5	chr7	112213354	112213363	-	0.000	0.000	Merged-chr7-112213302-61
NR17143--MA0493.1.Klf1	chr15	38709602	38709612	+	0.000	0.000	Merged-chr15-38709565-1
NR13567--MA0493.1.Klf1	chr13	65070137	65070147	+	0.000	0.000	Merged-chr13-65070187-24
NR14489--MA0741.1.KLF16	chr13	114086500	114086510	+	0.000	0.000	Merged-chr13-114086496-8
NR4612--MA0657.1.KLF13	chr10	67698004	67698021	+	0.000	0.000	Merged-chr10-67697981-39
NR8181--MA0599.1.KLF5	chr11	68270935	68270944	-	0.000	0.000	Merged-chr11-68271044-32
NR51563--MA0599.1.KLF5	chr9	41160889	41160898	-	0.000	0.000	Merged-chr9-41160864-12
NR17072--MA0599.1.KLF5	chr15	36438864	36438873	-	0.000	0.000	Merged-chr15-36438812-16
NR1546--MA0599.1.KLF5	chr1	119636906	119636915	+	0.000	0.000	Merged-chr1-119636990-21
NR35123--MA0741.1.KLF16	chr4	102584704	102584714	+	0.000	0.000	Merged-chr4-102584866-14
NR53129--MA0493.1.Klf1	chr9	107719431	107719441	+	0.000	0.000	Merged-chr9-107719377-27
NR31363--MA0493.1.Klf1	chr3	51701526	51701536	+	0.000	0.000	Merged-chr3-51701450-64
NR13814--MA0599.1.KLF5	chr13	89521653	89521662	+	0.000	0.000	Merged-chr13-89521757-30
NR19058--MA0742.1.Klf12	chr16	10723362	10723376	+	0.000	0.000	Merged-chr16-10723312-12
NR36485--MA1107.1.KLF9	chr4	140601450	140601462	-	0.000	0.000	Merged-chr4-140601329-15
NR14134--MA0599.1.KLF5	chr13	101569401	101569410	-	0.000	0.000	Merged-chr13-101569413-14
NR7419--MA0741.1.KLF16	chr11	35023889	35023899	-	0.000	0.000	Merged-chr11-35024082-11
NR54824--MA0599.1.KLF5	chrX	145505243	145505252	-	0.000	0.000	Merged-chrX-145505228-74
NR12809--MA0493.1.Klf1	chr13	30186460	30186470	-	0.000	0.000	Merged-chr13-30186492-12
NR43781--MA0742.1.Klf12	chr6	140684616	140684630	+	0.000	0.000	Merged-chr6-140684445-39
NR49954--MA0741.1.KLF16	chr8	95349081	95349091	-	0.000	0.000	Merged-chr8-95348986-27
NR14491--MA1107.1.KLF9	chr13	114086497	114086509	+	0.000	0.000	Merged-chr13-114086496-8
NR11520--MA0741.1.KLF16	chr12	79628760	79628770	-	0.000	0.000	Merged-chr12-79628685-20
NR38438--MA0599.1.KLF5	chr5	73223255	73223264	-	0.000	0.000	Merged-chr5-73223278-33
NR13943--MA1107.1.KLF9	chr13	94567542	94567554	-	0.000	0.000	Merged-chr13-94567668-9
NR24084--MA0599.1.KLF5	chr18	53801710	53801719	-	0.000	0.000	Merged-chr18-53801567-20
NR151--MA0741.1.KLF16	chr1	21064334	21064344	-	0.000	0.000	Merged-chr1-21064468-17
NR23987--MA1107.1.KLF9	chr18	43520944	43520956	+	0.000	0.000	Merged-chr18-43520913-20
NR26358--MA0599.1.KLF5	chr19	47915500	47915509	-	0.000	0.000	Merged-chr19-47915460-18
NR45988--MA0741.1.KLF16	chr7	79190949	79190959	-	0.000	0.000	Merged-chr7-79190820-25
NR50392--MA1107.1.KLF9	chr8	114506094	114506106	-	0.000	0.000	Merged-chr8-114506190-31
NR13941--MA0741.1.KLF16	chr13	94567545	94567555	-	0.000	0.000	Merged-chr13-94567668-9
NR47719--MA0599.1.KLF5	chr7	136894429	136894438	+	0.000	0.000	Merged-chr7-136894538-85
NR47625--MA0599.1.KLF5	chr7	133734546	133734555	+	0.000	0.000	Merged-chr7-133734546-18
NR48727--MA0740.1.KLF14	chr8	45934775	45934788	+	0.000	0.000	Merged-chr8-45934835-41
NR45350--MA1107.1.KLF9	chr7	44772587	44772599	+	0.000	0.000	Merged-chr7-44772778-41
NR38904--MA0599.1.KLF5	chr5	100896510	100896519	+	0.000	0.000	Merged-chr5-100896571-13
NR41518--MA0741.1.KLF16	chr6	37564039	37564049	+	0.000	0.000	Merged-chr6-37564158-19
NR36870--MA0740.1.KLF14	chr4	149854339	149854352	-	0.000	0.000	Merged-chr4-149854542-67
NR8736--MA1107.1.KLF9	chr11	80504353	80504365	+	0.000	0.000	Merged-chr11-80504539-24
NR815--MA0741.1.KLF16	chr1	64088020	64088030	+	0.000	0.000	Merged-chr1-64088195-22
NR32780--MA0741.1.KLF16	chr3	116200268	116200278	+	0.000	0.000	Merged-chr3-116200281-40
NR36872--MA0599.1.KLF5	chr4	149854342	149854351	-	0.000	0.000	Merged-chr4-149854542-67
NR22639--MA0741.1.KLF16	chr17	71118812	71118822	-	0.000	0.000	Merged-chr17-71118704-30
NR34983--MA0741.1.KLF16	chr4	89137609	89137619	+	0.000	0.000	Merged-chr4-89137676-98
NR34112--MA0741.1.KLF16	chr4	41295619	41295629	+	0.000	0.000	Merged-chr4-41295781-15
NR50246--MA0741.1.KLF16	chr8	107444438	107444448	-	0.000	0.000	Merged-chr8-107444467-9
NR38491--MA1107.1.KLF9	chr5	74476792	74476804	+	0.000	0.000	Merged-chr5-74476772-23
NR50388--MA1107.1.KLF9	chr8	114506052	114506064	-	0.000	0.000	Merged-chr8-114506190-31
NR11563--MA0493.1.Klf1	chr12	82166464	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR9309--MA0741.1.KLF16	chr11	99244346	99244356	-	0.000	0.000	Merged-chr11-99244239-11
NR42739--MA1107.1.KLF9	chr6	95683065	95683077	+	0.000	0.000	Merged-chr6-95682989-10
NR414--MA0741.1.KLF16	chr1	39702701	39702711	-	0.000	0.000	Merged-chr1-39702774-23
NR51139--MA0599.1.KLF5	chr9	15534285	15534294	+	0.000	0.000	Merged-chr9-15534330-2
NR41098--MA0741.1.KLF16	chr5	150259561	150259571	+	0.000	0.000	Merged-chr5-150259783-65
NR6351--MA0742.1.Klf12	chr10	120375513	120375527	+	0.000	0.000	Merged-chr10-120375574-17
NR33267--MA0740.1.KLF14	chr3	138649836	138649849	-	0.000	0.000	Merged-chr3-138649925-12
NR17775--MA1107.1.KLF9	chr15	77056012	77056024	-	0.000	0.000	Merged-chr15-77055965-11
NR13939--MA0039.3.KLF4	chr13	94567555	94567565	-	0.000	0.000	Merged-chr13-94567668-9
NR18399--MA0741.1.KLF16	chr15	93374731	93374741	-	0.000	0.000	Merged-chr15-93374795-20
NR13993--MA1107.1.KLF9	chr13	96700919	96700931	-	0.000	0.000	Merged-chr13-96700841-9
NR2336--MA1107.1.KLF9	chr1	156522400	156522412	-	0.000	0.000	Merged-chr1-156522298-40
NR22697--MA0493.1.Klf1	chr17	73164541	73164551	+	0.000	0.000	Merged-chr17-73164470-6
NR19060--MA0493.1.Klf1	chr16	10723362	10723372	+	0.000	0.000	Merged-chr16-10723312-12
NR48729--MA0599.1.KLF5	chr8	45934776	45934785	+	0.000	0.000	Merged-chr8-45934835-41
NR22156--MA0599.1.KLF5	chr17	48001996	48002005	+	0.000	0.000	Merged-chr17-48002103-40
NR7105--MA1107.1.KLF9	chr11	20035547	20035559	-	0.000	0.000	Merged-chr11-20035595-25
NR9549--MA0742.1.Klf12	chr11	103808528	103808542	-	0.000	0.000	Merged-chr11-103808730-15
NR22696--MA0039.3.KLF4	chr17	73164543	73164553	+	0.000	0.000	Merged-chr17-73164470-6
NR50966--MA1107.1.KLF9	chr8	126699188	126699200	-	0.000	0.000	Merged-chr8-126699390-72
NR38917--MA1107.1.KLF9	chr5	100929920	100929932	+	0.000	0.000	Merged-chr5-100929891-31
NR9550--MA0599.1.KLF5	chr11	103808532	103808541	-	0.000	0.000	Merged-chr11-103808730-15
NR32772--MA0741.1.KLF16	chr3	115897933	115897943	+	0.000	0.000	Merged-chr3-115897908-5
NR22702--MA0742.1.Klf12	chr17	73164575	73164589	+	0.000	0.000	Merged-chr17-73164470-6
NR26177--MA0741.1.KLF16	chr19	42770732	42770742	-	0.000	0.000	Merged-chr19-42770693-24
NR15922--MA0039.3.KLF4	chr14	69774963	69774973	-	0.000	0.000	Merged-chr14-69774788-96
NR13998--MA1107.1.KLF9	chr13	96700929	96700941	-	0.000	0.000	Merged-chr13-96700841-9
NR19057--MA0740.1.KLF14	chr16	10723362	10723375	+	0.000	0.000	Merged-chr16-10723312-12
NR5522--MA0599.1.KLF5	chr10	84440818	84440827	-	0.000	0.000	Merged-chr10-84440807-71
NR16060--MA0599.1.KLF5	chr14	73472725	73472734	-	0.000	0.000	Merged-chr14-73472602-8
NR1286--MA0742.1.Klf12	chr1	91600813	91600827	-	0.000	0.000	Merged-chr1-91600873-13
NR3943--MA0741.1.KLF16	chr10	25140422	25140432	-	0.000	0.000	Merged-chr10-25140477-16
NR36873--MA0741.1.KLF16	chr4	149854341	149854351	-	0.000	0.000	Merged-chr4-149854542-67
NR22070--MA1107.1.KLF9	chr17	46933195	46933207	-	0.000	0.000	Merged-chr17-46933316-17
NR53130--MA1107.1.KLF9	chr9	107719431	107719443	+	0.000	0.000	Merged-chr9-107719377-27
NR31785--MA1107.1.KLF9	chr3	84686777	84686789	+	0.000	0.000	Merged-chr3-84686985-16
NR38497--MA0493.1.Klf1	chr5	74704611	74704621	+	0.000	0.000	Merged-chr5-74704453-70
NR43780--MA0740.1.KLF14	chr6	140684616	140684629	+	0.000	0.000	Merged-chr6-140684445-39
NR42574--MA1107.1.KLF9	chr6	89286787	89286799	+	0.000	0.000	Merged-chr6-89286978-37
NR10630--MA1107.1.KLF9	chr12	17736622	17736634	-	0.000	0.000	Merged-chr12-17736753-13
NR38662--MA0741.1.KLF16	chr5	89882216	89882226	-	0.000	0.000	Merged-chr5-89882343-19
NR3253--MA0599.1.KLF5	chr1	189500040	189500049	+	0.000	0.000	Merged-chr1-189499965-39
NR53578--MA1107.1.KLF9	chr9	118196826	118196838	-	0.000	0.000	Merged-chr9-118196833-13
NR48738--MA0493.1.Klf1	chr8	45934969	45934979	-	0.000	0.000	Merged-chr8-45934835-41
NR2330--MA0742.1.Klf12	chr1	156522398	156522412	-	0.000	0.000	Merged-chr1-156522298-40
NR37890--MA1107.1.KLF9	chr5	35713768	35713780	+	0.000	0.000	Merged-chr5-35713868-16
NR32442--MA0599.1.KLF5	chr3	103781084	103781093	-	0.000	0.000	Merged-chr3-103780888-34
NR12904--MA1107.1.KLF9	chr13	36214178	36214190	-	0.000	0.000	Merged-chr13-36214295-21
NR4240--MA0599.1.KLF5	chr10	42934813	42934822	-	0.000	0.000	Merged-chr10-42934777-29
NR47727--MA0741.1.KLF16	chr7	136894458	136894468	+	0.000	0.000	Merged-chr7-136894538-85
NR48737--MA0039.3.KLF4	chr8	45934967	45934977	-	0.000	0.000	Merged-chr8-45934835-41
NR43423--MA0493.1.Klf1	chr6	125433842	125433852	+	0.000	0.000	Merged-chr6-125433874-28
NR34980--MA0599.1.KLF5	chr4	89137609	89137618	+	0.000	0.000	Merged-chr4-89137676-98
NR181--MA0493.1.Klf1	chr1	22806096	22806106	-	0.000	0.000	Merged-chr1-22806040-36
NR24195--MA0657.1.KLF13	chr18	60753803	60753820	+	0.000	0.000	Merged-chr18-60753803-11
NR17516--MA0741.1.KLF16	chr15	66286887	66286897	+	0.000	0.000	Merged-chr15-66286791-54
NR47594--MA1107.1.KLF9	chr7	132824644	132824656	+	0.000	0.000	Merged-chr7-132824609-20
NR13118--MA0599.1.KLF5	chr13	48842400	48842409	-	0.000	0.000	Merged-chr13-48842323-16
NR33844--MA0039.3.KLF4	chr4	15929284	15929294	+	0.000	0.000	Merged-chr4-15929333-33
NR13569--MA1107.1.KLF9	chr13	65070137	65070149	+	0.000	0.000	Merged-chr13-65070187-24
NR11561--MA0742.1.Klf12	chr12	82166460	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR50328--MA0599.1.KLF5	chr8	111624115	111624124	+	0.000	0.000	Merged-chr8-111624206-14
NR488--MA0741.1.KLF16	chr1	42953062	42953072	+	0.000	0.000	Merged-chr1-42953184-68
NR1745--MA0741.1.KLF16	chr1	130522445	130522455	+	0.000	0.000	Merged-chr1-130522626-12
NR41513--MA0599.1.KLF5	chr6	37564039	37564048	+	0.000	0.000	Merged-chr6-37564158-19
NR33791--MA1107.1.KLF9	chr4	11017792	11017804	+	0.000	0.000	Merged-chr4-11017688-10
NR6350--MA0740.1.KLF14	chr10	120375513	120375526	+	0.000	0.000	Merged-chr10-120375574-17
NR36810--MA1107.1.KLF9	chr4	148509467	148509479	+	0.000	0.000	Merged-chr4-148509676-49
NR30457--MA0741.1.KLF16	chr2	168741484	168741494	+	0.000	0.000	Merged-chr2-168741453-11
NR52400--MA0493.1.Klf1	chr9	74907131	74907141	-	0.000	0.000	Merged-chr9-74907121-19
NR3939--MA0599.1.KLF5	chr10	25140439	25140448	-	0.000	0.000	Merged-chr10-25140477-16
NR23561--MA0741.1.KLF16	chr18	14655074	14655084	+	0.000	0.000	Merged-chr18-14655041-19
NR38913--MA0742.1.Klf12	chr5	100929920	100929934	+	0.000	0.000	Merged-chr5-100929891-31
NR19586--MA0599.1.KLF5	chr16	33714495	33714504	-	0.000	0.000	Merged-chr16-33714431-35
NR46276--MA0039.3.KLF4	chr7	90341790	90341800	-	0.000	0.000	Merged-chr7-90341759-29
NR52399--MA0039.3.KLF4	chr9	74907129	74907139	-	0.000	0.000	Merged-chr9-74907121-19
NR26593--MA0599.1.KLF5	chr19	57882083	57882092	+	0.000	0.000	Merged-chr19-57882261-17
NR32769--MA0741.1.KLF16	chr3	115897930	115897940	+	0.000	0.000	Merged-chr3-115897908-5
NR17617--MA0741.1.KLF16	chr15	73523272	73523282	-	0.000	0.000	Merged-chr15-73523297-26
NR51138--MA0741.1.KLF16	chr9	15531413	15531423	+	0.000	0.000	Merged-chr9-15531370-12
NR9548--MA0740.1.KLF14	chr11	103808529	103808542	-	0.000	0.000	Merged-chr11-103808730-15
NR14486--MA0599.1.KLF5	chr13	114086498	114086507	+	0.000	0.000	Merged-chr13-114086496-8
NR11418--MA0599.1.KLF5	chr12	76312186	76312195	-	0.000	0.000	Merged-chr12-76312183-20
NR31501--MA0741.1.KLF16	chr3	60128384	60128394	-	0.000	0.000	Merged-chr3-60128494-15
NR13938--MA0599.1.KLF5	chr13	94567546	94567555	-	0.000	0.000	Merged-chr13-94567668-9
NR4613--MA0742.1.Klf12	chr10	67698005	67698019	+	0.000	0.000	Merged-chr10-67697981-39
NR7993--MA1107.1.KLF9	chr11	60130715	60130727	+	0.000	0.000	Merged-chr11-60130741-13
NR34770--MA0493.1.Klf1	chr4	63486709	63486719	+	0.000	0.000	Merged-chr4-63486767-20
NR30630--MA0493.1.Klf1	chr2	173444618	173444628	+	0.000	0.000	Merged-chr2-173444560-32
NR7099--MA0599.1.KLF5	chr11	20035544	20035553	-	0.000	0.000	Merged-chr11-20035595-25
NR50247--MA1107.1.KLF9	chr8	107444437	107444449	-	0.000	0.000	Merged-chr8-107444467-9
NR48614--MA0741.1.KLF16	chr8	34817756	34817766	-	0.000	0.000	Merged-chr8-34817852-8
NR42161--MA0741.1.KLF16	chr6	67146746	67146756	+	0.000	0.000	Merged-chr6-67146910-15
NR4080--MA0599.1.KLF5	chr10	37207074	37207083	-	0.000	0.000	Merged-chr10-37207171-14
NR11566--MA0742.1.Klf12	chr12	82187381	82187395	+	0.000	0.000	Merged-chr12-82187311-20
NR22695--MA0599.1.KLF5	chr17	73164542	73164551	+	0.000	0.000	Merged-chr17-73164470-6
NR14234--MA0039.3.KLF4	chr13	104622036	104622046	-	0.000	0.000	Merged-chr13-104621850-17
NR51988--MA0741.1.KLF16	chr9	58112633	58112643	-	0.000	0.000	Merged-chr9-58112486-25
NR10363--MA1107.1.KLF9	chr11	121100961	121100973	-	0.000	0.000	Merged-chr11-121100966-23
NR47722--MA0740.1.KLF14	chr7	136894457	136894470	+	0.000	0.000	Merged-chr7-136894538-85
NR4383--MA0039.3.KLF4	chr10	59570609	59570619	-	0.000	0.000	Merged-chr10-59570801-31
NR1315--MA0039.3.KLF4	chr1	92640408	92640418	+	0.000	0.000	Merged-chr1-92640529-29
NR30895--MA0599.1.KLF5	chr3	9499757	9499766	-	0.000	0.000	Merged-chr3-9499976-58
NR15921--MA0599.1.KLF5	chr14	69774965	69774974	-	0.000	0.000	Merged-chr14-69774788-96
NR26015--MA1107.1.KLF9	chr19	37535092	37535104	-	0.000	0.000	Merged-chr19-37535192-30
NR20192--MA1107.1.KLF9	chr16	78595919	78595931	-	0.000	0.000	Merged-chr16-78595924-17
NR11565--MA1107.1.KLF9	chr12	82166462	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR47016--MA0657.1.KLF13	chr7	116504217	116504234	+	0.000	0.000	Merged-chr7-116504406-66
NR40490--MA1107.1.KLF9	chr5	140208842	140208854	+	0.000	0.000	Merged-chr5-140208912-49
NR19061--MA0741.1.KLF16	chr16	10723363	10723373	+	0.000	0.000	Merged-chr16-10723312-12
NR3755--MA1107.1.KLF9	chr10	14097956	14097968	-	0.000	0.000	Merged-chr10-14097983-8
NR11816--MA0742.1.Klf12	chr12	91604356	91604370	-	0.000	0.000	Merged-chr12-91604478-1
NR39534--MA0039.3.KLF4	chr5	118589291	118589301	-	0.000	0.000	Merged-chr5-118589133-25
NR41101--MA1107.1.KLF9	chr5	150259548	150259560	+	0.000	0.000	Merged-chr5-150259783-65
NR30473--MA0740.1.KLF14	chr2	169398706	169398719	+	0.000	0.000	Merged-chr2-169398588-9
NR19062--MA1107.1.KLF9	chr16	10723362	10723374	+	0.000	0.000	Merged-chr16-10723312-12
NR38490--MA0493.1.Klf1	chr5	74471084	74471094	-	0.000	0.000	Merged-chr5-74471085-11
NR152--MA0599.1.KLF5	chr1	21064406	21064415	+	0.000	0.000	Merged-chr1-21064468-17
NR25634--MA0599.1.KLF5	chr19	16173077	16173086	+	0.000	0.000	Merged-chr19-16172957-13
NR6162--MA0599.1.KLF5	chr10	117118630	117118639	-	0.000	0.000	Merged-chr10-117118585-40
NR48736--MA0599.1.KLF5	chr8	45934969	45934978	-	0.000	0.000	Merged-chr8-45934835-41
NR40594--MA0493.1.Klf1	chr5	140944727	140944737	-	0.000	0.000	Merged-chr5-140944857-24
NR51566--MA0741.1.KLF16	chr9	41160886	41160896	-	0.000	0.000	Merged-chr9-41160864-12
NR11252--MA1107.1.KLF9	chr12	69853616	69853628	+	0.000	0.000	Merged-chr12-69853558-20
NR11560--MA0740.1.KLF14	chr12	82166461	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR7332--MA0493.1.Klf1	chr11	32087584	32087594	-	0.000	0.000	Merged-chr11-32087638-14
NR10812--MA0493.1.Klf1	chr12	31756030	31756040	-	0.000	0.000	Merged-chr12-31756239-29
NR3941--MA0741.1.KLF16	chr10	25140414	25140424	-	0.000	0.000	Merged-chr10-25140477-16
NR13987--MA1107.1.KLF9	chr13	96700907	96700919	-	0.000	0.000	Merged-chr13-96700841-9
NR24198--MA0039.3.KLF4	chr18	60753806	60753816	+	0.000	0.000	Merged-chr18-60753803-11
NR6161--MA1107.1.KLF9	chr10	117118448	117118460	-	0.000	0.000	Merged-chr10-117118585-40
NR48730--MA0039.3.KLF4	chr8	45934777	45934787	+	0.000	0.000	Merged-chr8-45934835-41
NR40595--MA0741.1.KLF16	chr5	140944721	140944731	-	0.000	0.000	Merged-chr5-140944857-24
NR8739--MA0039.3.KLF4	chr11	80505048	80505058	+	0.000	0.000	Merged-chr11-80505144-23
NR13308--MA0599.1.KLF5	chr13	55116414	55116423	+	0.000	0.000	Merged-chr13-55116329-10
NR7314--MA0741.1.KLF16	chr11	31169348	31169358	+	0.000	0.000	Merged-chr11-31169541-9
NR1276--MA1107.1.KLF9	chr1	91193338	91193350	-	0.000	0.000	Merged-chr1-91193266-65
NR34030--MA0740.1.KLF14	chr4	34551358	34551371	-	0.000	0.000	Merged-chr4-34551500-9
NR34032--MA1107.1.KLF9	chr4	34551359	34551371	-	0.000	0.000	Merged-chr4-34551500-9
NR9883--MA1107.1.KLF9	chr11	114876537	114876549	+	0.000	0.000	Merged-chr11-114876694-1
NR38916--MA0493.1.Klf1	chr5	100929920	100929930	+	0.000	0.000	Merged-chr5-100929891-31
NR38499--MA1107.1.KLF9	chr5	74704611	74704623	+	0.000	0.000	Merged-chr5-74704453-70
NR7423--MA0741.1.KLF16	chr11	35023893	35023903	-	0.000	0.000	Merged-chr11-35024082-11
NR9310--MA1107.1.KLF9	chr11	99244345	99244357	-	0.000	0.000	Merged-chr11-99244239-11
NR12811--MA0741.1.KLF16	chr13	30186459	30186469	-	0.000	0.000	Merged-chr13-30186492-12
NR12593--MA1107.1.KLF9	chr13	13584441	13584453	+	0.000	0.000	Merged-chr13-13584460-6
NR12902--MA1107.1.KLF9	chr13	36214174	36214186	-	0.000	0.000	Merged-chr13-36214295-21
NR28232--MA0493.1.Klf1	chr2	72137078	72137088	+	0.000	0.000	Merged-chr2-72136999-23
NR5516--MA0599.1.KLF5	chr10	84440711	84440720	+	0.000	0.000	Merged-chr10-84440807-71
NR41107--MA0493.1.Klf1	chr5	150262887	150262897	+	0.000	0.000	Merged-chr5-150262822-29
