#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR3220--MA0501.1.MAF::NFE2	chr13	113168632	113168646	+	0.000	0.000	Merged-chr13-113168484-63
NR3119--MA0089.1.MAFG::NFE2L1	chr13	101706693	101706698	-	0.000	0.000	Merged-chr13-101706581-30
NR2555--MA0495.2.MAFF	chr12	103341439	103341459	+	0.000	0.000	Merged-chr12-103341437-53
NR7544--MA0591.1.Bach1::Mafk	chr4	128981294	128981308	-	0.000	0.000	Merged-chr4-128981305-55
NR1655--MA0501.1.MAF::NFE2	chr11	46474438	46474452	-	0.000	0.000	Merged-chr11-46474391-31
NR9787--MA0089.1.MAFG::NFE2L1	chr8	68218573	68218578	+	0.000	0.000	Merged-chr8-68218689-19
NR5637--MA0501.1.MAF::NFE2	chr2	31082803	31082817	+	0.000	0.000	Merged-chr2-31082849-41
NR2371--MA0501.1.MAF::NFE2	chr12	72844375	72844389	-	0.000	0.000	Merged-chr12-72844339-47
NR6205--MA0089.1.MAFG::NFE2L1	chr2	150918921	150918926	+	0.000	0.000	Merged-chr2-150918832-31
NR9616--MA0495.2.MAFF	chr7	143010177	143010197	+	0.000	0.000	Merged-chr7-143010167-43
NR6697--MA0089.1.MAFG::NFE2L1	chr3	86837517	86837522	+	0.000	0.000	Merged-chr3-86837478-31
NR5359--MA0496.2.MAFK	chr19	20424389	20424407	-	0.000	0.000	Merged-chr19-20424322-22
NR503--MA0591.1.Bach1::Mafk	chr1	136255261	136255275	+	0.000	0.000	Merged-chr1-136255292-47
NR777--MA0089.1.MAFG::NFE2L1	chr1	184013327	184013332	-	0.000	0.000	Merged-chr1-184013369-24
NR10208--MA0089.1.MAFG::NFE2L1	chr9	21610004	21610009	-	0.000	0.000	Merged-chr9-21610100-42
NR8814--MA0501.1.MAF::NFE2	chr6	119635736	119635750	-	0.000	0.000	Merged-chr6-119635924-52
NR7380--MA0117.2.Mafb	chr4	89420928	89420939	+	0.000	0.000	Merged-chr4-89421061-13
NR126--MA0496.2.MAFK	chr1	43888561	43888579	+	0.000	0.000	Merged-chr1-43888618-32
NR6907--MA0089.1.MAFG::NFE2L1	chr3	115729335	115729340	+	0.000	0.000	Merged-chr3-115729400-55
NR6850--MA0117.2.Mafb	chr3	103872771	103872782	-	0.000	0.000	Merged-chr3-103872856-42
NR10818--MA0496.2.MAFK	chrX	142792381	142792399	-	0.000	0.000	Merged-chrX-142792362-24
NR2155--MA0117.2.Mafb	chr11	119928421	119928432	-	0.000	0.000	Merged-chr11-119928597-56
NR4087--MA0501.1.MAF::NFE2	chr15	103153084	103153098	+	0.000	0.000	Merged-chr15-103152944-45
NR9996--MA0089.1.MAFG::NFE2L1	chr8	115183824	115183829	+	0.000	0.000	Merged-chr8-115183735-24
NR2041--MA0591.1.Bach1::Mafk	chr11	109149699	109149713	+	0.000	0.000	Merged-chr11-109149686-17
NR2363--MA0591.1.Bach1::Mafk	chr12	70891082	70891096	-	0.000	0.000	Merged-chr12-70891118-10
NR6849--MA0495.2.MAFF	chr3	103872762	103872782	+	0.000	0.000	Merged-chr3-103872856-42
NR609--MA0089.1.MAFG::NFE2L1	chr1	160765865	160765870	-	0.000	0.000	Merged-chr1-160765870-25
NR1236--MA0591.1.Bach1::Mafk	chr10	81505570	81505584	+	0.000	0.000	Merged-chr10-81505422-22
NR5323--MA0501.1.MAF::NFE2	chr19	14620693	14620707	-	0.000	0.000	Merged-chr19-14620634-30
NR3944--MA0117.2.Mafb	chr15	81308188	81308199	+	0.000	0.000	Merged-chr15-81308219-24
NR8532--MA0591.1.Bach1::Mafk	chr6	56879612	56879626	-	0.000	0.000	Merged-chr6-56879420-1,Merged-chr6-56879700-29
NR7367--MA0089.1.MAFG::NFE2L1	chr4	89178073	89178078	+	0.000	0.000	Merged-chr4-89178152-23
NR2001--MA0591.1.Bach1::Mafk	chr11	104667484	104667498	-	0.000	0.000	Merged-chr11-104667644-45
NR10126--MA0089.1.MAFG::NFE2L1	chr8	128391205	128391210	+	0.000	0.000	Merged-chr8-128391383-45
NR1154--MA0591.1.Bach1::Mafk	chr10	68512671	68512685	+	0.000	0.000	Merged-chr10-68512591-23
NR4740--MA0089.1.MAFG::NFE2L1	chr17	57126043	57126048	+	0.000	0.000	Merged-chr17-57126152-41
NR5366--MA0501.1.MAF::NFE2	chr19	21787357	21787371	+	0.000	0.000	Merged-chr19-21787247-22
NR10811--MA0495.2.MAFF	chrX	142792380	142792400	+	0.000	0.000	Merged-chrX-142792362-24
NR2202--MA0089.1.MAFG::NFE2L1	chr12	8829914	8829919	+	0.000	0.000	Merged-chr12-8829730-25
NR4453--MA0591.1.Bach1::Mafk	chr16	95168392	95168406	+	0.000	0.000	Merged-chr16-95168544-53
NR2092--MA0591.1.Bach1::Mafk	chr11	115643559	115643573	-	0.000	0.000	Merged-chr11-115643465-31
NR10813--MA0117.2.Mafb	chrX	142792389	142792400	-	0.000	0.000	Merged-chrX-142792362-24
NR2562--MA0496.2.MAFK	chr12	103341440	103341458	+	0.000	0.000	Merged-chr12-103341437-53
NR1070--MA0089.1.MAFG::NFE2L1	chr10	44403554	44403559	-	0.000	0.000	Merged-chr10-44403501-23
NR3219--MA0591.1.Bach1::Mafk	chr13	113168629	113168643	+	0.000	0.000	Merged-chr13-113168484-63
NR8996--MA0089.1.MAFG::NFE2L1	chr6	146271409	146271414	-	0.000	0.000	Merged-chr6-146271470-40
NR10322--MA0089.1.MAFG::NFE2L1	chr9	54612918	54612923	-	0.000	0.000	Merged-chr9-54612864-43
NR5326--MA0591.1.Bach1::Mafk	chr19	14668744	14668758	+	0.000	0.000	Merged-chr19-14668781-26
NR4897--MA0659.1.MAFG	chr18	4296200	4296220	+	0.000	0.000	Merged-chr18-4296046-21
NR5660--MA0659.1.MAFG	chr2	34938703	34938723	+	0.000	0.000	Merged-chr2-34938971-69
NR1061--MA0496.2.MAFK	chr10	41978599	41978617	-	0.000	0.000	Merged-chr10-41978788-45
NR221--MA0089.1.MAFG::NFE2L1	chr1	74570399	74570404	-	0.000	0.000	Merged-chr1-74570528-25
NR2222--MA0089.1.MAFG::NFE2L1	chr12	17511194	17511199	-	0.000	0.000	Merged-chr12-17511273-48
NR1763--MA0591.1.Bach1::Mafk	chr11	71230852	71230866	+	0.000	0.000	Merged-chr11-71230864-28
NR5627--MA0496.2.MAFK	chr2	27693884	27693902	-	0.000	0.000	Merged-chr2-27693880-30
NR10142--MA0089.1.MAFG::NFE2L1	chr9	5623575	5623580	-	0.000	0.000	Merged-chr9-5623590-21
NR5663--MA0496.2.MAFK	chr2	34938704	34938722	-	0.000	0.000	Merged-chr2-34938971-69
NR3855--MA0089.1.MAFG::NFE2L1	chr15	59795645	59795650	+	0.000	0.000	Merged-chr15-59795826-47
NR6769--MA0089.1.MAFG::NFE2L1	chr3	95909548	95909553	-	0.000	0.000	Merged-chr3-95909537-31
NR4900--MA0496.2.MAFK	chr18	4296201	4296219	-	0.000	0.000	Merged-chr18-4296046-21
NR3537--MA0501.1.MAF::NFE2	chr14	72778152	72778166	-	0.000	0.000	Merged-chr14-72778135-45
NR3703--MA0496.2.MAFK	chr14	122290558	122290576	+	0.000	0.000	Merged-chr14-122290582-19
