#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR6160--MA0501.1.MAF::NFE2	chr4	40823826	40823840	-	0.000	0.000	Merged-chr4-40823922-38
NR7574--MA0089.1.MAFG::NFE2L1	chr6	127617297	127617302	-	0.000	0.000	Merged-chr6-127617353-34
NR5791--MA0089.1.MAFG::NFE2L1	chr3	95909548	95909553	-	0.000	0.000	Merged-chr3-95909537-31
NR8400--MA0089.1.MAFG::NFE2L1	chr8	81497946	81497951	-	0.000	0.000	Merged-chr8-81497739-56
NR7693--MA0591.1.Bach1::Mafk	chr6	144689272	144689286	-	0.000	0.000	Merged-chr6-144689209-25
NR7876--MA0089.1.MAFG::NFE2L1	chr7	66116123	66116128	+	0.000	0.000	Merged-chr7-66116161-49
NR1039--MA0496.2.MAFK	chr10	95998263	95998281	-	0.000	0.000	Merged-chr10-95998321-17
NR6543--MA0089.1.MAFG::NFE2L1	chr4	151006171	151006176	+	0.000	0.000	Merged-chr4-151006161-48
NR5338--MA0089.1.MAFG::NFE2L1	chr2	150918921	150918926	+	0.000	0.000	Merged-chr2-150918832-31
NR8927--MA0591.1.Bach1::Mafk	chr9	96740565	96740579	+	0.000	0.000	Merged-chr9-96740764-95
NR8597--MA0495.2.MAFF	chr8	127973399	127973419	-	0.000	0.000	Merged-chr8-127973425-20
NR1306--MA0089.1.MAFG::NFE2L1	chr11	46474480	46474485	-	0.000	0.000	Merged-chr11-46474391-31
NR4080--MA0089.1.MAFG::NFE2L1	chr17	80632320	80632325	-	0.000	0.000	Merged-chr17-80632464-23
NR5739--MA0496.2.MAFK	chr3	84809020	84809038	+	0.000	0.000	Merged-chr3-84809112-18
NR925--MA0089.1.MAFG::NFE2L1	chr10	75446552	75446557	-	0.000	0.000	Merged-chr10-75446685-44
NR1613--MA0591.1.Bach1::Mafk	chr11	104667484	104667498	-	0.000	0.000	Merged-chr11-104667644-45
NR1783--MA0495.2.MAFF	chr12	25256485	25256505	-	0.000	0.000	Merged-chr12-25256439-11
NR5461--MA0591.1.Bach1::Mafk	chr2	168491970	168491984	-	0.000	0.000	Merged-chr2-168492092-36
NR5503--MA0591.1.Bach1::Mafk	chr2	174437968	174437982	+	0.000	0.000	Merged-chr2-174437863-15
NR4484--MA0591.1.Bach1::Mafk	chr19	14503999	14504013	-	0.000	0.000	Merged-chr19-14504107-29
NR910--MA0089.1.MAFG::NFE2L1	chr10	67727766	67727771	+	0.000	0.000	Merged-chr10-67727735-22
NR9022--MA0117.2.Mafb	chr9	118519336	118519347	+	0.000	0.000	Merged-chr9-118519152-31
NR4582--MA0089.1.MAFG::NFE2L1	chr19	43193681	43193686	+	0.000	0.000	Merged-chr19-43193809-24
NR1747--MA0496.2.MAFK	chr12	12278414	12278432	-	0.000	0.000	Merged-chr12-12278395-37
NR2716--MA0496.2.MAFK	chr14	56262267	56262285	-	0.000	0.000	Merged-chr14-56262328-32
NR5825--MA0089.1.MAFG::NFE2L1	chr3	101651484	101651489	-	0.000	0.000	Merged-chr3-101651434-38
NR790--MA0117.2.Mafb	chr10	39815278	39815289	+	0.000	0.000	Merged-chr10-39815281-4
NR5679--MA0117.2.Mafb	chr3	61409840	61409851	-	0.000	0.000	Merged-chr3-61409766-58
NR8921--MA0501.1.MAF::NFE2	chr9	95835776	95835790	+	0.000	0.000	Merged-chr9-95835913-33
NR8369--MA0496.2.MAFK	chr8	72285428	72285446	+	0.000	0.000	Merged-chr8-72285397-19
NR4001--MA0089.1.MAFG::NFE2L1	chr17	57182954	57182959	-	0.000	0.000	Merged-chr17-57183114-28
NR7407--MA0659.1.MAFG	chr6	87436968	87436988	-	0.000	0.000	Merged-chr6-87436992-13
NR8810--MA0501.1.MAF::NFE2	chr9	69304651	69304665	-	0.000	0.000	Merged-chr9-69304651-50
NR6767--MA0089.1.MAFG::NFE2L1	chr5	77367926	77367931	+	0.000	0.000	Merged-chr5-77367800-15
NR3679--MA0591.1.Bach1::Mafk	chr16	91555539	91555553	-	0.000	0.000	Merged-chr16-91555577-12
NR330--MA0089.1.MAFG::NFE2L1	chr1	127646295	127646300	-	0.000	0.000	Merged-chr1-127646440-21
NR3670--MA0501.1.MAF::NFE2	chr16	91061780	91061794	+	0.000	0.000	Merged-chr16-91061778-38
NR7292--MA0089.1.MAFG::NFE2L1	chr6	54775837	54775842	-	0.000	0.000	Merged-chr6-54775842-27
NR8348--MA0089.1.MAFG::NFE2L1	chr8	70351504	70351509	+	0.000	0.000	Merged-chr8-70351517-7
NR1390--MA0089.1.MAFG::NFE2L1	chr11	67563442	67563447	+	0.000	0.000	Merged-chr11-67563339-33
NR6578--MA0089.1.MAFG::NFE2L1	chr5	8397773	8397778	+	0.000	0.000	Merged-chr5-8397712-7
NR6334--MA0591.1.Bach1::Mafk	chr4	108371533	108371547	+	0.000	0.000	Merged-chr4-108371608-19
NR5245--MA0089.1.MAFG::NFE2L1	chr2	129285304	129285309	+	0.000	0.000	Merged-chr2-129285453-11
NR4487--MA0591.1.Bach1::Mafk	chr19	14668744	14668758	+	0.000	0.000	Merged-chr19-14668781-26
NR3860--MA0496.2.MAFK	chr17	28590796	28590814	-	0.000	0.000	Merged-chr17-28590948-24
NR4852--MA0495.2.MAFF	chr2	38536551	38536571	-	0.000	0.000	Merged-chr2-38536477-82
NR4395--MA0496.2.MAFK	chr18	80684421	80684439	-	0.000	0.000	Merged-chr18-80684566-45
NR6072--MA0089.1.MAFG::NFE2L1	chr3	152908029	152908034	-	0.000	0.000	Merged-chr3-152907913-16
NR6650--MA0089.1.MAFG::NFE2L1	chr5	24777062	24777067	+	0.000	0.000	Merged-chr5-24777004-40
NR5230--MA0089.1.MAFG::NFE2L1	chr2	128318445	128318450	+	0.000	0.000	Merged-chr2-128318457-15
NR6356--MA0495.2.MAFF	chr4	116676207	116676227	-	0.000	0.000	Merged-chr4-116676285-17
NR2834--MA0501.1.MAF::NFE2	chr14	72778152	72778166	-	0.000	0.000	Merged-chr14-72778135-45
NR6009--MA0659.1.MAFG	chr3	142590892	142590912	-	0.000	0.000	Merged-chr3-142590942-14
NR1050--MA0495.2.MAFF	chr10	96599770	96599790	+	0.000	0.000	Merged-chr10-96599778-54
NR1383--MA0117.2.Mafb	chr11	64037701	64037712	-	0.000	0.000	Merged-chr11-64037767-32
NR1715--MA0089.1.MAFG::NFE2L1	chr11	121039361	121039366	-	0.000	0.000	Merged-chr11-121039238-62
NR3639--MA0591.1.Bach1::Mafk	chr16	87497338	87497352	+	0.000	0.000	Merged-chr16-87497296-12
NR4729--MA0117.2.Mafb	chr2	10314475	10314486	+	0.000	0.000	Merged-chr2-10314461-2
NR6544--MA0501.1.MAF::NFE2	chr4	151006159	151006173	-	0.000	0.000	Merged-chr4-151006161-48
NR4511--MA0591.1.Bach1::Mafk	chr19	21785907	21785921	-	0.000	0.000	Merged-chr19-21785964-7
NR4494--MA0501.1.MAF::NFE2	chr19	17256650	17256664	+	0.000	0.000	Merged-chr19-17256835-48
NR930--MA0089.1.MAFG::NFE2L1	chr10	76542916	76542921	+	0.000	0.000	Merged-chr10-76543066-52
NR6730--MA0659.1.MAFG	chr5	66105634	66105654	+	0.000	0.000	Merged-chr5-66105655-12
NR7060--MA0591.1.Bach1::Mafk	chr5	139197367	139197381	+	0.000	0.000	Merged-chr5-139197126-38
NR7413--MA0089.1.MAFG::NFE2L1	chr6	88757126	88757131	-	0.000	0.000	Merged-chr6-88757111-24
NR1740--MA0495.2.MAFF	chr12	12278413	12278433	+	0.000	0.000	Merged-chr12-12278395-37
NR3306--MA0496.2.MAFK	chr15	97580207	97580225	-	0.000	0.000	Merged-chr15-97580335-5
NR8920--MA0089.1.MAFG::NFE2L1	chr9	95832860	95832865	-	0.000	0.000	Merged-chr9-95832946-23
NR7715--MA0089.1.MAFG::NFE2L1	chr6	146271409	146271414	-	0.000	0.000	Merged-chr6-146271470-40
NR6794--MA0501.1.MAF::NFE2	chr5	92373330	92373344	-	0.000	0.000	Merged-chr5-92373310-21
NR4485--MA0501.1.MAF::NFE2	chr19	14503996	14504010	-	0.000	0.000	Merged-chr19-14504107-29
NR5401--MA0496.2.MAFK	chr2	160658028	160658046	-	0.000	0.000	Merged-chr2-160657923-30
NR2579--MA0089.1.MAFG::NFE2L1	chr13	114887326	114887331	-	0.000	0.000	Merged-chr13-114887526-35
NR1535--MA0089.1.MAFG::NFE2L1	chr11	88132167	88132172	-	0.000	0.000	Merged-chr11-88132051-21
NR5751--MA0591.1.Bach1::Mafk	chr3	88151063	88151077	-	0.000	0.000	Merged-chr3-88150976-43
NR7033--MA0089.1.MAFG::NFE2L1	chr5	135115443	135115448	-	0.000	0.000	Merged-chr5-135115482-49
NR6733--MA0496.2.MAFK	chr5	66105635	66105653	-	0.000	0.000	Merged-chr5-66105655-12
NR5061--MA0089.1.MAFG::NFE2L1	chr2	102701607	102701612	-	0.000	0.000	Merged-chr2-102701497-15
NR4041--MA0501.1.MAF::NFE2	chr17	71192185	71192199	-	0.000	0.000	Merged-chr17-71192022-46
NR9018--MA0591.1.Bach1::Mafk	chr9	117896662	117896676	+	0.000	0.000	Merged-chr9-117896590-25
NR4058--MA0089.1.MAFG::NFE2L1	chr17	74864912	74864917	-	0.000	0.000	Merged-chr17-74864979-18
NR4144--MA0659.1.MAFG	chr18	4296200	4296220	-	0.000	0.000	Merged-chr18-4296046-21
NR5941--MA0089.1.MAFG::NFE2L1	chr3	131057554	131057559	+	0.000	0.000	Merged-chr3-131057396-52
NR5450--MA0089.1.MAFG::NFE2L1	chr2	166740617	166740622	+	0.000	0.000	Merged-chr2-166740656-12
NR6331--MA0495.2.MAFF	chr4	108350026	108350046	-	0.000	0.000	Merged-chr4-108350117-42
NR4814--MA0495.2.MAFF	chr2	31082797	31082817	+	0.000	0.000	Merged-chr2-31082849-41
NR2956--MA0496.2.MAFK	chr14	120405199	120405217	+	0.000	0.000	Merged-chr14-120405299-37
NR5013--MA0495.2.MAFF	chr2	79122643	79122663	+	0.000	0.000	Merged-chr2-79122721-3
NR3854--MA0495.2.MAFF	chr17	28590795	28590815	+	0.000	0.000	Merged-chr17-28590948-24
NR3353--MA0501.1.MAF::NFE2	chr15	103153084	103153098	+	0.000	0.000	Merged-chr15-103152944-45
NR5576--MA0089.1.MAFG::NFE2L1	chr3	9853200	9853205	+	0.000	0.000	Merged-chr3-9853322-69
NR3856--MA0117.2.Mafb	chr17	28590804	28590815	-	0.000	0.000	Merged-chr17-28590948-24
NR1442--MA0089.1.MAFG::NFE2L1	chr11	78865059	78865064	-	0.000	0.000	Merged-chr11-78864936-24
NR2332--MA0117.2.Mafb	chr13	56476950	56476961	-	0.000	0.000	Merged-chr13-56477022-46
NR5394--MA0495.2.MAFF	chr2	160658027	160658047	+	0.000	0.000	Merged-chr2-160657923-30
NR1418--MA0501.1.MAF::NFE2	chr11	72491360	72491374	+	0.000	0.000	Merged-chr11-72491322-16
NR7101--MA0117.2.Mafb	chr5	144878207	144878218	-	0.000	0.000	Merged-chr5-144878229-13
NR6313--MA0089.1.MAFG::NFE2L1	chr4	102989506	102989511	-	0.000	0.000	Merged-chr4-102989545-19
NR3966--MA0496.2.MAFK	chr17	50470626	50470644	-	0.000	0.000	Merged-chr17-50470429-100
NR5887--MA0591.1.Bach1::Mafk	chr3	116434931	116434945	+	0.000	0.000	Merged-chr3-116434903-21
NR1359--MA0117.2.Mafb	chr11	58830091	58830102	+	0.000	0.000	Merged-chr11-58829916-12
NR2554--MA0496.2.MAFK	chr13	112396996	112397014	-	0.000	0.000	Merged-chr13-112396740-45
NR355--MA0117.2.Mafb	chr1	135268138	135268149	+	0.000	0.000	Merged-chr1-135268339-27
NR2023--MA0501.1.MAF::NFE2	chr12	103341439	103341453	-	0.000	0.000	Merged-chr12-103341437-53
NR3525--MA0089.1.MAFG::NFE2L1	chr16	45016733	45016738	+	0.000	0.000	Merged-chr16-45016685-21
NR3669--MA0659.1.MAFG	chr16	91061774	91061794	-	0.000	0.000	Merged-chr16-91061778-38
NR2252--MA0117.2.Mafb	chr13	45443260	45443271	+	0.000	0.000	Merged-chr13-45443236-24
NR6363--MA0496.2.MAFK	chr4	116676208	116676226	-	0.000	0.000	Merged-chr4-116676285-17
NR2656--MA0501.1.MAF::NFE2	chr14	31367878	31367892	-	0.000	0.000	Merged-chr14-31367995-29
NR4855--MA0496.2.MAFK	chr2	38536552	38536570	-	0.000	0.000	Merged-chr2-38536477-82
NR3638--MA0089.1.MAFG::NFE2L1	chr16	87497340	87497345	+	0.000	0.000	Merged-chr16-87497296-12
NR1501--MA0495.2.MAFF	chr11	83550332	83550352	-	0.000	0.000	Merged-chr11-83550444-44
NR6545--MA0591.1.Bach1::Mafk	chr4	151006210	151006224	-	0.000	0.000	Merged-chr4-151006161-48
NR5219--MA0089.1.MAFG::NFE2L1	chr2	125735672	125735677	-	0.000	0.000	Merged-chr2-125735684-57
NR7279--MA0089.1.MAFG::NFE2L1	chr6	50417017	50417022	+	0.000	0.000	Merged-chr6-50417055-62
NR4176--MA0089.1.MAFG::NFE2L1	chr18	23828700	23828705	-	0.000	0.000	Merged-chr18-23828715-22
NR1679--MA0089.1.MAFG::NFE2L1	chr11	116809558	116809563	-	0.000	0.000	Merged-chr11-116809683-9
NR2714--MA0659.1.MAFG	chr14	56262266	56262286	-	0.000	0.000	Merged-chr14-56262328-32
NR8886--MA0089.1.MAFG::NFE2L1	chr9	85672289	85672294	-	0.000	0.000	Merged-chr9-85672342-1
NR940--MA0496.2.MAFK	chr10	77531824	77531842	+	0.000	0.000	Merged-chr10-77531961-9
NR402--MA0089.1.MAFG::NFE2L1	chr1	151083978	151083983	+	0.000	0.000	Merged-chr1-151084034-24
NR5015--MA0089.1.MAFG::NFE2L1	chr2	79122659	79122664	+	0.000	0.000	Merged-chr2-79122721-3
NR6751--MA0117.2.Mafb	chr5	73237189	73237200	+	0.000	0.000	Merged-chr5-73237054-48
NR6710--MA0501.1.MAF::NFE2	chr5	53994810	53994824	-	0.000	0.000	Merged-chr5-53994753-10
NR7853--MA0495.2.MAFF	chr7	48760878	48760898	-	0.000	0.000	Merged-chr7-48760915-9
NR7330--MA0501.1.MAF::NFE2	chr6	67483133	67483147	-	0.000	0.000	Merged-chr6-67483330-21
NR5228--MA0089.1.MAFG::NFE2L1	chr2	127923518	127923523	-	0.000	0.000	Merged-chr2-127923410-36
NR1994--MA0496.2.MAFK	chr12	99572117	99572135	+	0.000	0.000	Merged-chr12-99572243-31
NR4070--MA0501.1.MAF::NFE2	chr17	79616788	79616802	-	0.000	0.000	Merged-chr17-79616795-12
NR8827--MA0495.2.MAFF	chr9	72097291	72097311	+	0.000	0.000	Merged-chr9-72097262-35
NR3962--MA0591.1.Bach1::Mafk	chr17	50470628	50470642	+	0.000	0.000	Merged-chr17-50470429-100
NR2729--MA0089.1.MAFG::NFE2L1	chr14	60129741	60129746	+	0.000	0.000	Merged-chr14-60129717-50
NR135--MA0089.1.MAFG::NFE2L1	chr1	53791628	53791633	-	0.000	0.000	Merged-chr1-53791629-51
NR6546--MA0501.1.MAF::NFE2	chr4	151006207	151006221	-	0.000	0.000	Merged-chr4-151006161-48
NR8691--MA0089.1.MAFG::NFE2L1	chr9	41969304	41969309	+	0.000	0.000	Merged-chr9-41969136-22
NR4145--MA0496.2.MAFK	chr18	4296201	4296219	+	0.000	0.000	Merged-chr18-4296046-21
NR5721--MA0659.1.MAFG	chr3	84022836	84022856	+	0.000	0.000	Merged-chr3-84022944-34
NR8553--MA0591.1.Bach1::Mafk	chr8	120702288	120702302	-	0.000	0.000	Merged-chr8-120702084-56
NR2561--MA0496.2.MAFK	chr13	113168627	113168645	+	0.000	0.000	Merged-chr13-113168484-63
NR5750--MA0591.1.Bach1::Mafk	chr3	88150904	88150918	+	0.000	0.000	Merged-chr3-88150976-43
NR7855--MA0591.1.Bach1::Mafk	chr7	48761040	48761054	+	0.000	0.000	Merged-chr7-48760915-9
NR5963--MA0659.1.MAFG	chr3	135528002	135528022	+	0.000	0.000	Merged-chr3-135527896-22
NR2911--MA0495.2.MAFF	chr14	103850699	103850719	+	0.000	0.000	Merged-chr14-103850623-36
NR2559--MA0591.1.Bach1::Mafk	chr13	113168629	113168643	+	0.000	0.000	Merged-chr13-113168484-63
NR5611--MA0089.1.MAFG::NFE2L1	chr3	32419991	32419996	-	0.000	0.000	Merged-chr3-32420097-47
NR2913--MA0659.1.MAFG	chr14	103850699	103850719	+	0.000	0.000	Merged-chr14-103850623-36
NR495--MA0495.2.MAFF	chr1	165730383	165730403	+	0.000	0.000	Merged-chr1-165730262-25
NR6177--MA0089.1.MAFG::NFE2L1	chr4	46404281	46404286	+	0.000	0.000	Merged-chr4-46404308-42
NR231--MA0089.1.MAFG::NFE2L1	chr1	86580745	86580750	+	0.000	0.000	Merged-chr1-86580596-17
NR578--MA0591.1.Bach1::Mafk	chr1	180410494	180410508	+	0.000	0.000	Merged-chr1-180410391-12
NR6528--MA0501.1.MAF::NFE2	chr4	148034130	148034144	+	0.000	0.000	Merged-chr4-148034063-43
NR1411--MA0591.1.Bach1::Mafk	chr11	71230852	71230866	+	0.000	0.000	Merged-chr11-71230864-28
NR533--MA0089.1.MAFG::NFE2L1	chr1	171629077	171629082	-	0.000	0.000	Merged-chr1-171629248-54
NR2228--MA0501.1.MAF::NFE2	chr13	38050097	38050111	+	0.000	0.000	Merged-chr13-38050052-14
NR6731--MA0659.1.MAFG	chr5	66105634	66105654	-	0.000	0.000	Merged-chr5-66105655-12
NR7507--MA0089.1.MAFG::NFE2L1	chr6	115594669	115594674	-	0.000	0.000	Merged-chr6-115594731-47
NR1741--MA0495.2.MAFF	chr12	12278413	12278433	-	0.000	0.000	Merged-chr12-12278395-37
NR5824--MA0089.1.MAFG::NFE2L1	chr3	101651486	101651491	+	0.000	0.000	Merged-chr3-101651434-38
NR6055--MA0117.2.Mafb	chr3	149410513	149410524	+	0.000	0.000	Merged-chr3-149410577-18
NR1416--MA0089.1.MAFG::NFE2L1	chr11	72491341	72491346	-	0.000	0.000	Merged-chr11-72491322-16
NR1743--MA0659.1.MAFG	chr12	12278413	12278433	+	0.000	0.000	Merged-chr12-12278395-37
NR5724--MA0496.2.MAFK	chr3	84022837	84022855	+	0.000	0.000	Merged-chr3-84022944-34
NR5723--MA0501.1.MAF::NFE2	chr3	84022842	84022856	+	0.000	0.000	Merged-chr3-84022944-34
NR1012--MA0089.1.MAFG::NFE2L1	chr10	93442398	93442403	+	0.000	0.000	Merged-chr10-93442339-20
NR6275--MA0089.1.MAFG::NFE2L1	chr4	89178228	89178233	-	0.000	0.000	Merged-chr4-89178152-23
NR2048--MA0591.1.Bach1::Mafk	chr12	108764924	108764938	-	0.000	0.000	Merged-chr12-108765103-15
NR5340--MA0501.1.MAF::NFE2	chr2	150918954	150918968	+	0.000	0.000	Merged-chr2-150918832-31
NR3676--MA0089.1.MAFG::NFE2L1	chr16	91366733	91366738	-	0.000	0.000	Merged-chr16-91366873-55
NR7907--MA0089.1.MAFG::NFE2L1	chr7	74684201	74684206	+	0.000	0.000	Merged-chr7-74684112-21
NR5890--MA0496.2.MAFK	chr3	116434929	116434947	-	0.000	0.000	Merged-chr3-116434903-21
NR3487--MA0089.1.MAFG::NFE2L1	chr16	33769967	33769972	-	0.000	0.000	Merged-chr16-33769896-51
NR1415--MA0495.2.MAFF	chr11	72491354	72491374	-	0.000	0.000	Merged-chr11-72491322-16
NR8367--MA0591.1.Bach1::Mafk	chr8	72285430	72285444	-	0.000	0.000	Merged-chr8-72285397-19
NR1412--MA0089.1.MAFG::NFE2L1	chr11	72000377	72000382	+	0.000	0.000	Merged-chr11-72000404-31
NR60--MA0117.2.Mafb	chr1	38777699	38777710	+	0.000	0.000	Merged-chr1-38777708-41
NR5746--MA0089.1.MAFG::NFE2L1	chr3	87387598	87387603	-	0.000	0.000	Merged-chr3-87387698-10
NR1714--MA0089.1.MAFG::NFE2L1	chr11	121039363	121039368	+	0.000	0.000	Merged-chr11-121039238-62
NR8256--MA0089.1.MAFG::NFE2L1	chr8	27200894	27200899	-	0.000	0.000	Merged-chr8-27201067-26
NR7404--MA0495.2.MAFF	chr6	87436968	87436988	+	0.000	0.000	Merged-chr6-87436992-13
NR6284--MA0089.1.MAFG::NFE2L1	chr4	89688678	89688683	-	0.000	0.000	Merged-chr4-89688881-55
NR1612--MA0089.1.MAFG::NFE2L1	chr11	104631500	104631505	-	0.000	0.000	Merged-chr11-104631492-24
NR2957--MA0496.2.MAFK	chr14	120405199	120405217	-	0.000	0.000	Merged-chr14-120405299-37
NR6586--MA0089.1.MAFG::NFE2L1	chr5	10246074	10246079	-	0.000	0.000	Merged-chr5-10245943-14
NR5014--MA0495.2.MAFF	chr2	79122643	79122663	-	0.000	0.000	Merged-chr2-79122721-3
NR1037--MA0501.1.MAF::NFE2	chr10	95998268	95998282	+	0.000	0.000	Merged-chr10-95998321-17
NR3855--MA0495.2.MAFF	chr17	28590795	28590815	-	0.000	0.000	Merged-chr17-28590948-24
NR5866--MA0591.1.Bach1::Mafk	chr3	109165417	109165431	-	0.000	0.000	Merged-chr3-109165436-34
NR7867--MA0117.2.Mafb	chr7	58701539	58701550	+	0.000	0.000	Merged-chr7-58701532-33
NR1504--MA0591.1.Bach1::Mafk	chr11	83787526	83787540	+	0.000	0.000	Merged-chr11-83787669-12
NR212--MA0117.2.Mafb	chr1	80213971	80213982	+	0.000	0.000	Merged-chr1-80213878-49
NR8601--MA0496.2.MAFK	chr8	127973400	127973418	+	0.000	0.000	Merged-chr8-127973425-20
NR377--MA0089.1.MAFG::NFE2L1	chr1	138955193	138955198	+	0.000	0.000	Merged-chr1-138955036-38
NR7639--MA0117.2.Mafb	chr6	136736070	136736081	-	0.000	0.000	Merged-chr6-136735975-30
NR3608--MA0089.1.MAFG::NFE2L1	chr16	75920923	75920928	+	0.000	0.000	Merged-chr16-75921068-56
NR6355--MA0495.2.MAFF	chr4	116676207	116676227	+	0.000	0.000	Merged-chr4-116676285-17
NR5844--MA0501.1.MAF::NFE2	chr3	107796787	107796801	+	0.000	0.000	Merged-chr3-107796765-38
NR2465--MA0089.1.MAFG::NFE2L1	chr13	99780952	99780957	+	0.000	0.000	Merged-chr13-99780830-1
NR5395--MA0495.2.MAFF	chr2	160658027	160658047	-	0.000	0.000	Merged-chr2-160657923-30
NR4853--MA0117.2.Mafb	chr2	38536563	38536574	-	0.000	0.000	Merged-chr2-38536477-82
NR1109--MA0117.2.Mafb	chr10	117804442	117804453	+	0.000	0.000	Merged-chr10-117804433-75
NR3481--MA0089.1.MAFG::NFE2L1	chr16	31205968	31205973	+	0.000	0.000	Merged-chr16-31205914-4
NR8532--MA0117.2.Mafb	chr8	117285091	117285102	-	0.000	0.000	Merged-chr8-117285265-33
NR4637--MA0089.1.MAFG::NFE2L1	chr19	56756638	56756643	-	0.000	0.000	Merged-chr19-56756635-43
NR7400--MA0501.1.MAF::NFE2	chr6	86850830	86850844	+	0.000	0.000	Merged-chr6-86850884-40
NR388--MA0089.1.MAFG::NFE2L1	chr1	147237318	147237323	+	0.000	0.000	Merged-chr1-147237183-6
NR2665--MA0089.1.MAFG::NFE2L1	chr14	41005826	41005831	+	0.000	0.000	Merged-chr14-41005813-11
NR1036--MA0591.1.Bach1::Mafk	chr10	95998265	95998279	+	0.000	0.000	Merged-chr10-95998321-17
NR3665--MA0117.2.Mafb	chr16	90995165	90995176	-	0.000	0.000	Merged-chr16-90995039-12
NR5719--MA0591.1.Bach1::Mafk	chr3	84022839	84022853	+	0.000	0.000	Merged-chr3-84022944-34
NR2552--MA0591.1.Bach1::Mafk	chr13	112396998	112397012	+	0.000	0.000	Merged-chr13-112396740-45
NR5718--MA0495.2.MAFF	chr3	84022836	84022856	-	0.000	0.000	Merged-chr3-84022944-34
NR7619--MA0501.1.MAF::NFE2	chr6	134117931	134117945	+	0.000	0.000	Merged-chr6-134117779-3
NR4997--MA0117.2.Mafb	chr2	75763412	75763423	-	0.000	0.000	Merged-chr2-75763426-31
NR5740--MA0496.2.MAFK	chr3	84809020	84809038	-	0.000	0.000	Merged-chr3-84809112-18
NR8752--MA0089.1.MAFG::NFE2L1	chr9	55102276	55102281	+	0.000	0.000	Merged-chr9-55102396-26
NR5964--MA0496.2.MAFK	chr3	135528003	135528021	-	0.000	0.000	Merged-chr3-135527896-22
NR2661--MA0089.1.MAFG::NFE2L1	chr14	36317024	36317029	+	0.000	0.000	Merged-chr14-36316941-55
NR357--MA0591.1.Bach1::Mafk	chr1	136255312	136255326	-	0.000	0.000	Merged-chr1-136255292-47
NR30--MA0089.1.MAFG::NFE2L1	chr1	20766678	20766683	-	0.000	0.000	Merged-chr1-20766829-14
NR888--MA0089.1.MAFG::NFE2L1	chr10	62543619	62543624	+	0.000	0.000	Merged-chr10-62543854-97
NR941--MA0496.2.MAFK	chr10	77531824	77531842	-	0.000	0.000	Merged-chr10-77531961-9
NR5877--MA0089.1.MAFG::NFE2L1	chr3	115729335	115729340	+	0.000	0.000	Merged-chr3-115729400-55
NR8085--MA0089.1.MAFG::NFE2L1	chr7	118135777	118135782	+	0.000	0.000	Merged-chr7-118135744-21
NR6728--MA0495.2.MAFF	chr5	66105634	66105654	+	0.000	0.000	Merged-chr5-66105655-12
NR2955--MA0495.2.MAFF	chr14	120405198	120405218	-	0.000	0.000	Merged-chr14-120405299-37
NR8366--MA0495.2.MAFF	chr8	72285427	72285447	+	0.000	0.000	Merged-chr8-72285397-19
NR7854--MA0501.1.MAF::NFE2	chr7	48760884	48760898	+	0.000	0.000	Merged-chr7-48760915-9
NR1441--MA0089.1.MAFG::NFE2L1	chr11	78865061	78865066	+	0.000	0.000	Merged-chr11-78864936-24
NR4653--MA0501.1.MAF::NFE2	chr19	57388552	57388566	-	0.000	0.000	Merged-chr19-57388487-14
NR6791--MA0089.1.MAFG::NFE2L1	chr5	92327483	92327488	-	0.000	0.000	Merged-chr5-92327493-24
NR7287--MA0117.2.Mafb	chr6	52965509	52965520	+	0.000	0.000	Merged-chr6-52965594-53
NR3613--MA0089.1.MAFG::NFE2L1	chr16	77038108	77038113	-	0.000	0.000	Merged-chr16-77038211-5
NR7947--MA0089.1.MAFG::NFE2L1	chr7	81179674	81179679	+	0.000	0.000	Merged-chr7-81179607-41
NR5788--MA0089.1.MAFG::NFE2L1	chr3	95697795	95697800	-	0.000	0.000	Merged-chr3-95697809-14
NR4368--MA0089.1.MAFG::NFE2L1	chr18	75562530	75562535	-	0.000	0.000	Merged-chr18-75562638-48
NR1502--MA0501.1.MAF::NFE2	chr11	83550338	83550352	+	0.000	0.000	Merged-chr11-83550444-44
NR3960--MA0495.2.MAFF	chr17	50470625	50470645	+	0.000	0.000	Merged-chr17-50470429-100
NR1995--MA0496.2.MAFK	chr12	99572117	99572135	-	0.000	0.000	Merged-chr12-99572243-31
NR5889--MA0496.2.MAFK	chr3	116434929	116434947	+	0.000	0.000	Merged-chr3-116434903-21
NR5960--MA0089.1.MAFG::NFE2L1	chr3	135527914	135527919	-	0.000	0.000	Merged-chr3-135527896-22
NR5886--MA0089.1.MAFG::NFE2L1	chr3	116434961	116434966	+	0.000	0.000	Merged-chr3-116434903-21
NR2192--MA0089.1.MAFG::NFE2L1	chr13	24413452	24413457	+	0.000	0.000	Merged-chr13-24413373-17
