#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR10373--MA0089.1.MAFG::NFE2L1	chr5	77367926	77367931	+	0.000	0.000	Merged-chr5-77367800-15
NR12623--MA0591.1.Bach1::Mafk	chr7	118499300	118499314	-	0.000	0.000	Merged-chr7-118499270-20
NR3624--MA0591.1.Bach1::Mafk	chr13	58453732	58453746	-	0.000	0.000	Merged-chr13-58453789-10
NR13152--MA0591.1.Bach1::Mafk	chr8	72363695	72363709	+	0.000	0.000	Merged-chr8-72363600-16
NR13667--MA0501.1.MAF::NFE2	chr9	21609994	21610008	-	0.000	0.000	Merged-chr9-21610100-42
NR5736--MA0501.1.MAF::NFE2	chr17	8251898	8251912	-	0.000	0.000	Merged-chr17-8251885-20
NR14581--MA0591.1.Bach1::Mafk	chrX	142792383	142792397	+	0.000	0.000	Merged-chrX-142792362-24
NR11918--MA0089.1.MAFG::NFE2L1	chr6	144804582	144804587	-	0.000	0.000	Merged-chr6-144804553-29
NR7194--MA0117.2.Mafb	chr2	32715337	32715348	+	0.000	0.000	Merged-chr2-32715137-51
NR4689--MA0501.1.MAF::NFE2	chr14	121931119	121931133	-	0.000	0.000	Merged-chr14-121931088-62
NR4674--MA0501.1.MAF::NFE2	chr14	120347978	120347992	-	0.000	0.000	Merged-chr14-120347945-44
NR6984--MA0496.2.MAFK	chr19	56759978	56759996	-	0.000	0.000	Merged-chr19-56759911-13
NR1935--MA0089.1.MAFG::NFE2L1	chr10	119083571	119083576	-	0.000	0.000	Merged-chr10-119083697-27
NR10372--MA0591.1.Bach1::Mafk	chr5	77367828	77367842	+	0.000	0.000	Merged-chr5-77367800-15
NR11315--MA0495.2.MAFF	chr6	72495720	72495740	+	0.000	0.000	Merged-chr6-72495605-8
NR2887--MA0659.1.MAFG	chr12	51543641	51543661	+	0.000	0.000	Merged-chr12-51543736-20
NR2442--MA0495.2.MAFF	chr11	87724906	87724926	+	0.000	0.000	Merged-chr11-87724985-4
NR13285--MA0591.1.Bach1::Mafk	chr8	88618933	88618947	+	0.000	0.000	Merged-chr8-88618877-30
NR14237--MA0089.1.MAFG::NFE2L1	chr9	107280810	107280815	-	0.000	0.000	Merged-chr9-107280639-112
NR5172--MA0659.1.MAFG	chr16	4503695	4503715	-	0.000	0.000	Merged-chr16-4503652-20
NR11221--MA0089.1.MAFG::NFE2L1	chr6	65573701	65573706	+	0.000	0.000	Merged-chr6-65573561-44
NR5672--MA0591.1.Bach1::Mafk	chr16	95168392	95168406	+	0.000	0.000	Merged-chr16-95168544-53
NR112--MA0591.1.Bach1::Mafk	chr1	38884063	38884077	+	0.000	0.000	Merged-chr1-38884000-31
NR12419--MA0495.2.MAFF	chr7	98805137	98805157	+	0.000	0.000	Merged-chr7-98805003-10
NR4932--MA0089.1.MAFG::NFE2L1	chr15	67153665	67153670	+	0.000	0.000	Merged-chr15-67153676-79
NR5063--MA0501.1.MAF::NFE2	chr15	93229310	93229324	-	0.000	0.000	Merged-chr15-93229270-37
NR3541--MA0496.2.MAFK	chr13	45443021	45443039	+	0.000	0.000	Merged-chr13-45443236-24
NR2597--MA0659.1.MAFG	chr11	110897174	110897194	-	0.000	0.000	Merged-chr11-110897111-25
NR4743--MA0501.1.MAF::NFE2	chr15	12030428	12030442	+	0.000	0.000	Merged-chr15-12030440-19
NR13793--MA0117.2.Mafb	chr9	50525710	50525721	-	0.000	0.000	Merged-chr9-50525750-20
NR5596--MA0089.1.MAFG::NFE2L1	chr16	87497340	87497345	+	0.000	0.000	Merged-chr16-87497296-12
NR11747--MA0089.1.MAFG::NFE2L1	chr6	127617297	127617302	-	0.000	0.000	Merged-chr6-127617353-34
NR8886--MA0089.1.MAFG::NFE2L1	chr3	135527914	135527919	-	0.000	0.000	Merged-chr3-135527896-22
NR8223--MA0591.1.Bach1::Mafk	chr2	180583400	180583414	+	0.000	0.000	Merged-chr2-180583321-1
NR2505--MA0089.1.MAFG::NFE2L1	chr11	97246738	97246743	-	0.000	0.000	Merged-chr11-97246717-13
NR7062--MA0089.1.MAFG::NFE2L1	chr2	9688222	9688227	-	0.000	0.000	Merged-chr2-9688295-16
NR6733--MA0117.2.Mafb	chr19	5572135	5572146	+	0.000	0.000	Merged-chr19-5572133-30
NR4742--MA0591.1.Bach1::Mafk	chr15	12030425	12030439	+	0.000	0.000	Merged-chr15-12030440-19
NR5870--MA0089.1.MAFG::NFE2L1	chr17	36414449	36414454	-	0.000	0.000	Merged-chr17-36414652-17
NR12198--MA0089.1.MAFG::NFE2L1	chr7	63973640	63973645	+	0.000	0.000	Merged-chr7-63973470-12
NR5271--MA0591.1.Bach1::Mafk	chr16	24508096	24508110	+	0.000	0.000	Merged-chr16-24508054-13
NR1475--MA0089.1.MAFG::NFE2L1	chr10	44403554	44403559	-	0.000	0.000	Merged-chr10-44403501-23
NR6978--MA0495.2.MAFF	chr19	56759977	56759997	+	0.000	0.000	Merged-chr19-56759911-13
NR792--MA0089.1.MAFG::NFE2L1	chr1	151083978	151083983	+	0.000	0.000	Merged-chr1-151084034-24
NR8570--MA0591.1.Bach1::Mafk	chr3	88150904	88150918	+	0.000	0.000	Merged-chr3-88150976-43
NR13431--MA0501.1.MAF::NFE2	chr8	113656298	113656312	+	0.000	0.000	Merged-chr8-113656358-52
NR13143--MA0591.1.Bach1::Mafk	chr8	71587146	71587160	+	0.000	0.000	Merged-chr8-71587200-14
NR9549--MA0089.1.MAFG::NFE2L1	chr4	89369266	89369271	+	0.000	0.000	Merged-chr4-89369224-21
NR12236--MA0501.1.MAF::NFE2	chr7	67305113	67305127	+	0.000	0.000	Merged-chr7-67305058-11
NR12308--MA0089.1.MAFG::NFE2L1	chr7	79249754	79249759	+	0.000	0.000	Merged-chr7-79249720-34
NR13927--MA0495.2.MAFF	chr9	72097291	72097311	+	0.000	0.000	Merged-chr9-72097262-35
NR13929--MA0659.1.MAFG	chr9	72097291	72097311	-	0.000	0.000	Merged-chr9-72097262-35
NR4805--MA0117.2.Mafb	chr15	36243769	36243780	-	0.000	0.000	Merged-chr15-36243882-12
NR14582--MA0496.2.MAFK	chrX	142792381	142792399	+	0.000	0.000	Merged-chrX-142792362-24
NR7741--MA0501.1.MAF::NFE2	chr2	126491578	126491592	-	0.000	0.000	Merged-chr2-126491626-26
NR13148--MA0089.1.MAFG::NFE2L1	chr8	72285281	72285286	-	0.000	0.000	Merged-chr8-72285397-19
NR10449--MA0089.1.MAFG::NFE2L1	chr5	96919260	96919265	+	0.000	0.000	Merged-chr5-96919308-24
NR11318--MA0591.1.Bach1::Mafk	chr6	72495723	72495737	-	0.000	0.000	Merged-chr6-72495605-8
NR2556--MA0591.1.Bach1::Mafk	chr11	105093095	105093109	-	0.000	0.000	Merged-chr11-105093103-10
NR12828--MA0496.2.MAFK	chr7	140983130	140983148	+	0.000	0.000	Merged-chr7-140983161-18
NR9545--MA0089.1.MAFG::NFE2L1	chr4	89178073	89178078	+	0.000	0.000	Merged-chr4-89178152-23
NR5628--MA0089.1.MAFG::NFE2L1	chr16	91562243	91562248	+	0.000	0.000	Merged-chr16-91562152-19
NR5224--MA0089.1.MAFG::NFE2L1	chr16	13845253	13845258	+	0.000	0.000	Merged-chr16-13845150-21
NR10559--MA0496.2.MAFK	chr5	107646129	107646147	+	0.000	0.000	Merged-chr5-107646170-26
NR11322--MA0496.2.MAFK	chr6	72495721	72495739	+	0.000	0.000	Merged-chr6-72495605-8
NR5147--MA0591.1.Bach1::Mafk	chr15	100489414	100489428	+	0.000	0.000	Merged-chr15-100489292-6
NR4513--MA0495.2.MAFF	chr14	77861015	77861035	-	0.000	0.000	Merged-chr14-77861310-50
NR4707--MA0501.1.MAF::NFE2	chr15	6555769	6555783	+	0.000	0.000	Merged-chr15-6555772-24
NR2344--MA0591.1.Bach1::Mafk	chr11	71230852	71230866	+	0.000	0.000	Merged-chr11-71230864-28
NR12149--MA0591.1.Bach1::Mafk	chr7	49093861	49093875	+	0.000	0.000	Merged-chr7-49093959-29
NR12527--MA0501.1.MAF::NFE2	chr7	108954452	108954466	-	0.000	0.000	Merged-chr7-108954427-29
NR12619--MA0089.1.MAFG::NFE2L1	chr7	118135777	118135782	+	0.000	0.000	Merged-chr7-118135744-21
NR10425--MA0501.1.MAF::NFE2	chr5	91974293	91974307	+	0.000	0.000	Merged-chr5-91974270-18
NR4855--MA0117.2.Mafb	chr15	53492256	53492267	+	0.000	0.000	Merged-chr15-53492104-53
NR10041--MA0089.1.MAFG::NFE2L1	chr5	10245992	10245997	-	0.000	0.000	Merged-chr5-10245943-14
NR2753--MA0591.1.Bach1::Mafk	chr12	16331657	16331671	-	0.000	0.000	Merged-chr12-16331706-19
NR2274--MA0501.1.MAF::NFE2	chr11	57911855	57911869	+	0.000	0.000	Merged-chr11-57911963-18
NR13664--MA0495.2.MAFF	chr9	21609994	21610014	+	0.000	0.000	Merged-chr9-21610100-42
NR9384--MA0591.1.Bach1::Mafk	chr4	57306490	57306504	+	0.000	0.000	Merged-chr4-57306623-55
NR7015--MA0117.2.Mafb	chr19	60182820	60182831	+	0.000	0.000	Merged-chr19-60182957-49
NR4998--MA0089.1.MAFG::NFE2L1	chr15	81819851	81819856	+	0.000	0.000	Merged-chr15-81819861-26
NR11863--MA0089.1.MAFG::NFE2L1	chr6	140819554	140819559	-	0.000	0.000	Merged-chr6-140819599-25
NR6162--MA0089.1.MAFG::NFE2L1	chr17	83846446	83846451	-	0.000	0.000	Merged-chr17-83846499-25
NR12668--MA0591.1.Bach1::Mafk	chr7	123217651	123217665	+	0.000	0.000	Merged-chr7-123217710-2
NR7714--MA0501.1.MAF::NFE2	chr2	120658699	120658713	-	0.000	0.000	Merged-chr2-120658645-18
NR3510--MA0501.1.MAF::NFE2	chr13	37793001	37793015	-	0.000	0.000	Merged-chr13-37793215-44
NR13933--MA0089.1.MAFG::NFE2L1	chr9	72797588	72797593	-	0.000	0.000	Merged-chr9-72797397-34
NR2598--MA0496.2.MAFK	chr11	110897175	110897193	+	0.000	0.000	Merged-chr11-110897111-25
NR1616--MA0089.1.MAFG::NFE2L1	chr10	78130953	78130958	-	0.000	0.000	Merged-chr10-78130891-5
NR2278--MA0117.2.Mafb	chr11	58830091	58830102	+	0.000	0.000	Merged-chr11-58829916-12
NR13064--MA0501.1.MAF::NFE2	chr8	57387822	57387836	-	0.000	0.000	Merged-chr8-57387843-7
NR4798--MA0117.2.Mafb	chr15	34389262	34389273	+	0.000	0.000	Merged-chr15-34389092-27
NR11780--MA0591.1.Bach1::Mafk	chr6	129997674	129997688	-	0.000	0.000	Merged-chr6-129997694-33
NR12222--MA0089.1.MAFG::NFE2L1	chr7	66116121	66116126	-	0.000	0.000	Merged-chr7-66116161-49
NR12826--MA0495.2.MAFF	chr7	140983129	140983149	+	0.000	0.000	Merged-chr7-140983161-18
NR9955--MA0501.1.MAF::NFE2	chr4	150991502	150991516	+	0.000	0.000	Merged-chr4-150991460-24
NR3472--MA0089.1.MAFG::NFE2L1	chr13	30610038	30610043	-	0.000	0.000	Merged-chr13-30609966-11
NR10557--MA0495.2.MAFF	chr5	107646128	107646148	+	0.000	0.000	Merged-chr5-107646170-26
NR14260--MA0117.2.Mafb	chr9	110641074	110641085	+	0.000	0.000	Merged-chr9-110641188-21
NR9733--MA0591.1.Bach1::Mafk	chr4	118061986	118062000	+	0.000	0.000	Merged-chr4-118061819-2
NR6450--MA0117.2.Mafb	chr18	56336425	56336436	-	0.000	0.000	Merged-chr18-56336426-19
NR2310--MA0117.2.Mafb	chr11	64037701	64037712	-	0.000	0.000	Merged-chr11-64037767-32
NR7200--MA0659.1.MAFG	chr2	34140005	34140025	+	0.000	0.000	Merged-chr2-34139840-30
NR9720--MA0659.1.MAFG	chr4	116677954	116677974	-	0.000	0.000	Merged-chr4-116678042-15
NR2669--MA0089.1.MAFG::NFE2L1	chr11	119159990	119159995	-	0.000	0.000	Merged-chr11-119159988-24
NR6240--MA0659.1.MAFG	chr18	4296200	4296220	-	0.000	0.000	Merged-chr18-4296046-21
NR11316--MA0495.2.MAFF	chr6	72495720	72495740	-	0.000	0.000	Merged-chr6-72495605-8
NR2888--MA0659.1.MAFG	chr12	51543641	51543661	-	0.000	0.000	Merged-chr12-51543736-20
NR2443--MA0495.2.MAFF	chr11	87724906	87724926	-	0.000	0.000	Merged-chr11-87724985-4
NR4016--MA0501.1.MAF::NFE2	chr13	113168632	113168646	+	0.000	0.000	Merged-chr13-113168484-63
NR11694--MA0089.1.MAFG::NFE2L1	chr6	122294115	122294120	+	0.000	0.000	Merged-chr6-122294065-56
NR2890--MA0496.2.MAFK	chr12	51543642	51543660	-	0.000	0.000	Merged-chr12-51543736-20
NR12528--MA0501.1.MAF::NFE2	chr7	108954487	108954501	-	0.000	0.000	Merged-chr7-108954427-29
NR2754--MA0501.1.MAF::NFE2	chr12	16331654	16331668	-	0.000	0.000	Merged-chr12-16331706-19
NR4018--MA0496.2.MAFK	chr13	113168627	113168645	-	0.000	0.000	Merged-chr13-113168484-63
NR12314--MA0659.1.MAFG	chr7	80209870	80209890	-	0.000	0.000	Merged-chr7-80209951-53
NR49--MA0089.1.MAFG::NFE2L1	chr1	20766678	20766683	-	0.000	0.000	Merged-chr1-20766829-14
NR10561--MA0089.1.MAFG::NFE2L1	chr5	107649020	107649025	+	0.000	0.000	Merged-chr5-107649073-49
NR14136--MA0501.1.MAF::NFE2	chr9	96740568	96740582	+	0.000	0.000	Merged-chr9-96740764-95
NR7452--MA0501.1.MAF::NFE2	chr2	78961727	78961741	+	0.000	0.000	Merged-chr2-78961805-37
NR6160--MA0117.2.Mafb	chr17	83823950	83823961	-	0.000	0.000	Merged-chr17-83824004-16
NR7203--MA0496.2.MAFK	chr2	34140006	34140024	+	0.000	0.000	Merged-chr2-34139840-30
NR2347--MA0117.2.Mafb	chr11	72000255	72000266	+	0.000	0.000	Merged-chr11-72000404-31
NR3542--MA0496.2.MAFK	chr13	45443021	45443039	-	0.000	0.000	Merged-chr13-45443236-24
NR14334--MA0591.1.Bach1::Mafk	chr9	117896662	117896676	+	0.000	0.000	Merged-chr9-117896590-25
NR8434--MA0117.2.Mafb	chr3	61409840	61409851	-	0.000	0.000	Merged-chr3-61409766-58
NR14125--MA0089.1.MAFG::NFE2L1	chr9	95832860	95832865	-	0.000	0.000	Merged-chr9-95832946-23
NR12557--MA0089.1.MAFG::NFE2L1	chr7	110965579	110965584	-	0.000	0.000	Merged-chr7-110965629-28
NR977--MA0089.1.MAFG::NFE2L1	chr1	171793584	171793589	+	0.000	0.000	Merged-chr1-171793480-13
NR4514--MA0501.1.MAF::NFE2	chr14	77861021	77861035	+	0.000	0.000	Merged-chr14-77861310-50
NR3473--MA0117.2.Mafb	chr13	30682014	30682025	-	0.000	0.000	Merged-chr13-30682181-38
NR8224--MA0501.1.MAF::NFE2	chr2	180583403	180583417	+	0.000	0.000	Merged-chr2-180583321-1
NR30--MA0089.1.MAFG::NFE2L1	chr1	13301631	13301636	+	0.000	0.000	Merged-chr1-13301807-39
NR5662--MA0117.2.Mafb	chr16	93746684	93746695	+	0.000	0.000	Merged-chr16-93746709-33
NR7747--MA0089.1.MAFG::NFE2L1	chr2	127923518	127923523	-	0.000	0.000	Merged-chr2-127923410-36
NR7950--MA0501.1.MAF::NFE2	chr2	153215092	153215106	+	0.000	0.000	Merged-chr2-153215232-79
NR4468--MA0591.1.Bach1::Mafk	chr14	73290217	73290231	-	0.000	0.000	Merged-chr14-73290096-39
NR11194--MA0117.2.Mafb	chr6	58880990	58881001	+	0.000	0.000	Merged-chr6-58880983-47
NR14625--MA0089.1.MAFG::NFE2L1	chrX	167025216	167025221	-	0.000	0.000	Merged-chrX-167025120-15
NR6979--MA0495.2.MAFF	chr19	56759977	56759997	-	0.000	0.000	Merged-chr19-56759911-13
NR10000--MA0089.1.MAFG::NFE2L1	chr4	155207923	155207928	+	0.000	0.000	Merged-chr4-155207729-1
NR3962--MA0117.2.Mafb	chr13	111634607	111634618	-	0.000	0.000	Merged-chr13-111634662-22
NR4696--MA0496.2.MAFK	chr14	122290558	122290576	-	0.000	0.000	Merged-chr14-122290582-19
NR11620--MA0089.1.MAFG::NFE2L1	chr6	114644708	114644713	-	0.000	0.000	Merged-chr6-114644613-24
NR13605--MA0089.1.MAFG::NFE2L1	chr9	5623575	5623580	-	0.000	0.000	Merged-chr9-5623590-21
NR14583--MA0496.2.MAFK	chrX	142792381	142792399	-	0.000	0.000	Merged-chrX-142792362-24
NR5482--MA0089.1.MAFG::NFE2L1	chr16	58709279	58709284	-	0.000	0.000	Merged-chr16-58709115-34
NR11108--MA0591.1.Bach1::Mafk	chr6	47237657	47237671	+	0.000	0.000	Merged-chr6-47237667-8
NR12829--MA0496.2.MAFK	chr7	140983130	140983148	-	0.000	0.000	Merged-chr7-140983161-18
NR10590--MA0089.1.MAFG::NFE2L1	chr5	112488431	112488436	-	0.000	0.000	Merged-chr5-112488536-19
NR11084--MA0501.1.MAF::NFE2	chr6	39218271	39218285	+	0.000	0.000	Merged-chr6-39218184-14
NR11323--MA0496.2.MAFK	chr6	72495721	72495739	-	0.000	0.000	Merged-chr6-72495605-8
NR6001--MA0591.1.Bach1::Mafk	chr17	57126034	57126048	-	0.000	0.000	Merged-chr17-57126152-41
NR6239--MA0659.1.MAFG	chr18	4296200	4296220	+	0.000	0.000	Merged-chr18-4296046-21
NR5167--MA0659.1.MAFG	chr16	4032418	4032438	+	0.000	0.000	Merged-chr16-4032511-6
NR10305--MA0591.1.Bach1::Mafk	chr5	66105524	66105538	+	0.000	0.000	Merged-chr5-66105655-12
NR6241--MA0496.2.MAFK	chr18	4296201	4296219	+	0.000	0.000	Merged-chr18-4296046-21
NR2889--MA0496.2.MAFK	chr12	51543642	51543660	+	0.000	0.000	Merged-chr12-51543736-20
NR2594--MA0495.2.MAFF	chr11	110897174	110897194	+	0.000	0.000	Merged-chr11-110897111-25
NR3512--MA0501.1.MAF::NFE2	chr13	38050097	38050111	+	0.000	0.000	Merged-chr13-38050052-14
NR12568--MA0659.1.MAFG	chr7	112238917	112238937	-	0.000	0.000	Merged-chr7-112238810-51
NR9548--MA0089.1.MAFG::NFE2L1	chr4	89369137	89369142	+	0.000	0.000	Merged-chr4-89369224-21
NR2446--MA0496.2.MAFK	chr11	87724907	87724925	+	0.000	0.000	Merged-chr11-87724985-4
NR12224--MA0501.1.MAF::NFE2	chr7	66116124	66116138	+	0.000	0.000	Merged-chr7-66116161-49
NR2558--MA0496.2.MAFK	chr11	105093093	105093111	+	0.000	0.000	Merged-chr11-105093103-10
NR13425--MA0117.2.Mafb	chr8	111955336	111955347	-	0.000	0.000	Merged-chr8-111955328-48
NR218--MA0591.1.Bach1::Mafk	chr1	61039454	61039468	-	0.000	0.000	Merged-chr1-61039499-28
NR9433--MA0117.2.Mafb	chr4	63704405	63704416	-	0.000	0.000	Merged-chr4-63704429-30
NR3540--MA0501.1.MAF::NFE2	chr13	45443026	45443040	+	0.000	0.000	Merged-chr13-45443236-24
NR9948--MA0089.1.MAFG::NFE2L1	chr4	150001504	150001509	+	0.000	0.000	Merged-chr4-150001453-41
NR12223--MA0591.1.Bach1::Mafk	chr7	66116121	66116135	+	0.000	0.000	Merged-chr7-66116161-49
NR2279--MA0659.1.MAFG	chr11	58830091	58830111	+	0.000	0.000	Merged-chr11-58829916-12
NR5891--MA0089.1.MAFG::NFE2L1	chr17	44556037	44556042	+	0.000	0.000	Merged-chr17-44556103-15
NR2345--MA0501.1.MAF::NFE2	chr11	71230855	71230869	+	0.000	0.000	Merged-chr11-71230864-28
NR1870--MA0591.1.Bach1::Mafk	chr10	112000684	112000698	+	0.000	0.000	Merged-chr10-112000662-33
NR449--MA0089.1.MAFG::NFE2L1	chr1	94040621	94040626	+	0.000	0.000	Merged-chr1-94040599-7
NR6078--MA0089.1.MAFG::NFE2L1	chr17	72822227	72822232	+	0.000	0.000	Merged-chr17-72822157-16
NR8221--MA0591.1.Bach1::Mafk	chr2	180438168	180438182	-	0.000	0.000	Merged-chr2-180438318-9
NR396--MA0501.1.MAF::NFE2	chr1	87637305	87637319	+	0.000	0.000	Merged-chr1-87637275-111
NR13483--MA0591.1.Bach1::Mafk	chr8	120702288	120702302	-	0.000	0.000	Merged-chr8-120702084-56
NR12316--MA0089.1.MAFG::NFE2L1	chr7	80449990	80449995	+	0.000	0.000	Merged-chr7-80450087-44
NR5336--MA0089.1.MAFG::NFE2L1	chr16	33769967	33769972	-	0.000	0.000	Merged-chr16-33769896-51
NR12827--MA0495.2.MAFF	chr7	140983129	140983149	-	0.000	0.000	Merged-chr7-140983161-18
NR2348--MA0089.1.MAFG::NFE2L1	chr11	72491341	72491346	-	0.000	0.000	Merged-chr11-72491322-16
NR4871--MA0089.1.MAFG::NFE2L1	chr15	58649984	58649989	-	0.000	0.000	Merged-chr15-58650001-42
NR2277--MA0501.1.MAF::NFE2	chr11	58437222	58437236	+	0.000	0.000	Merged-chr11-58437152-28
NR5623--MA0089.1.MAFG::NFE2L1	chr16	91366733	91366738	-	0.000	0.000	Merged-chr16-91366873-55
NR13930--MA0496.2.MAFK	chr9	72097292	72097310	+	0.000	0.000	Merged-chr9-72097262-35
NR9957--MA0089.1.MAFG::NFE2L1	chr4	151006171	151006176	+	0.000	0.000	Merged-chr4-151006161-48
NR3564--MA0089.1.MAFG::NFE2L1	chr13	45867530	45867535	+	0.000	0.000	Merged-chr13-45867539-21
NR2311--MA0117.2.Mafb	chr11	64116882	64116893	+	0.000	0.000	Merged-chr11-64116814-48
NR7201--MA0659.1.MAFG	chr2	34140005	34140025	-	0.000	0.000	Merged-chr2-34139840-30
NR12420--MA0495.2.MAFF	chr7	98805137	98805157	-	0.000	0.000	Merged-chr7-98805003-10
NR7182--MA0501.1.MAF::NFE2	chr2	31082803	31082817	+	0.000	0.000	Merged-chr2-31082849-41
NR1659--MA0591.1.Bach1::Mafk	chr10	82982414	82982428	-	0.000	0.000	Merged-chr10-82982520-21
NR9909--MA0117.2.Mafb	chr4	144906688	144906699	-	0.000	0.000	Merged-chr4-144906777-28
NR8811--MA0089.1.MAFG::NFE2L1	chr3	127892031	127892036	-	0.000	0.000	Merged-chr3-127892051-37
NR213--MA0117.2.Mafb	chr1	60875494	60875505	-	0.000	0.000	Merged-chr1-60875356-55
NR12669--MA0501.1.MAF::NFE2	chr7	123217654	123217668	+	0.000	0.000	Merged-chr7-123217710-2
