#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR3727--MA0482.1.Gata4	chr5	105239866	105239876	-	0.000	0.000	Merged-chr5-105239792-56
NR496--MA0035.3.Gata1	chr10	79417358	79417368	+	0.000	0.000	Merged-chr10-79417442-89
NR3016--MA1104.1.GATA6	chr3	84772177	84772189	+	0.000	0.000	Merged-chr3-84772067-31
NR4713--MA1104.1.GATA6	chr8	123163137	123163149	-	0.000	0.000	Merged-chr8-123163099-40
NR2050--MA0035.3.Gata1	chr17	3209753	3209763	+	0.000	0.000	Merged-chr17-3209784-17
NR2701--MA0035.3.Gata1	chr2	60328749	60328759	+	0.000	0.000	Merged-chr2-60328757-33
NR4904--MA0035.3.Gata1	chr9	88722041	88722051	+	0.000	0.000	Merged-chr9-88721964-40
NR2647--MA0036.3.GATA2	chr2	29689673	29689683	-	0.000	0.000	Merged-chr2-29689675-19
NR2632--MA1104.1.GATA6	chr2	26753535	26753547	+	0.000	0.000	Merged-chr2-26753671-30
NR1729--MA1104.1.GATA6	chr15	82914619	82914631	+	0.000	0.000	Merged-chr15-82914694-36
NR3181--MA1104.1.GATA6	chr3	136742958	136742970	-	0.000	0.000	Merged-chr3-136742959-57
NR406--MA0036.3.GATA2	chr10	26879262	26879272	-	0.000	0.000	Merged-chr10-26879299-36
NR991--MA1104.1.GATA6	chr12	54568785	54568797	+	0.000	0.000	Merged-chr12-54568862-31
NR193--MA0482.1.Gata4	chr1	127320133	127320143	+	0.000	0.000	Merged-chr1-127320105-13
NR4625--MA0035.3.Gata1	chr8	94240435	94240445	+	0.000	0.000	Merged-chr8-94240399-13
NR196--MA0035.3.Gata1	chr1	127349076	127349086	+	0.000	0.000	Merged-chr1-127349004-28
NR2697--MA0482.1.Gata4	chr2	60328750	60328760	+	0.000	0.000	Merged-chr2-60328757-33
NR2578--MA0035.3.Gata1	chr2	11617066	11617076	+	0.000	0.000	Merged-chr2-11617013-39
NR2203--MA0140.2.GATA1::TAL1	chr17	52484077	52484094	-	0.000	0.000	Merged-chr17-52484066-25
NR4572--MA0035.3.Gata1	chr8	34398055	34398065	+	0.000	0.000	Merged-chr8-34397971-66
NR3770--MA0766.1.GATA5	chr5	121837258	121837265	-	0.000	0.000	Merged-chr5-121837232-116
NR3696--MA1104.1.GATA6	chr5	92327549	92327561	-	0.000	0.000	Merged-chr5-92327493-24
NR433--MA0035.3.Gata1	chr10	39991287	39991297	+	0.000	0.000	Merged-chr10-39991173-41
NR2201--MA0766.1.GATA5	chr17	52484088	52484095	+	0.000	0.000	Merged-chr17-52484066-25
NR2719--MA0035.3.Gata1	chr2	70790451	70790461	+	0.000	0.000	Merged-chr2-70790463-12
NR2195--MA0766.1.GATA5	chr17	52064895	52064902	+	0.000	0.000	Merged-chr17-52064871-36
NR4025--MA0037.3.GATA3	chr6	72993529	72993536	+	0.000	0.000	Merged-chr6-72993527-59
NR1220--MA0037.3.GATA3	chr13	41683054	41683061	-	0.000	0.000	Merged-chr13-41683049-20
NR4102--MA0036.3.GATA2	chr6	127474042	127474052	-	0.000	0.000	Merged-chr6-127474146-19
NR4016--MA0766.1.GATA5	chr6	61225494	61225501	-	0.000	0.000	Merged-chr6-61225621-10
NR401--MA0482.1.Gata4	chr10	26359034	26359044	-	0.000	0.000	Merged-chr10-26358949-44
NR2302--MA0766.1.GATA5	chr18	39457947	39457954	-	0.000	0.000	Merged-chr18-39457993-13
NR1180--MA0037.3.GATA3	chr13	8869792	8869799	+	0.000	0.000	Merged-chr13-8869763-1
NR2130--MA0036.3.GATA2	chr17	27323302	27323312	+	0.000	0.000	Merged-chr17-27323176-36
NR3558--MA1104.1.GATA6	chr5	8374460	8374472	+	0.000	0.000	Merged-chr5-8374526-17
NR1355--MA0037.3.GATA3	chr13	102875202	102875209	+	0.000	0.000	Merged-chr13-102875123-19
NR4570--MA1104.1.GATA6	chr8	34398054	34398066	-	0.000	0.000	Merged-chr8-34397971-66
NR4573--MA0140.2.GATA1::TAL1	chr8	34398057	34398074	+	0.000	0.000	Merged-chr8-34397971-66
NR2523--MA0036.3.GATA2	chr19	40267568	40267578	+	0.000	0.000	Merged-chr19-40267576-38
NR2698--MA1104.1.GATA6	chr2	60328748	60328760	-	0.000	0.000	Merged-chr2-60328757-33
NR4711--MA0037.3.GATA3	chr8	123163139	123163146	-	0.000	0.000	Merged-chr8-123163099-40
NR231--MA0482.1.Gata4	chr1	136601137	136601147	+	0.000	0.000	Merged-chr1-136600909-41
NR3994--MA0037.3.GATA3	chr6	50160021	50160028	-	0.000	0.000	Merged-chr6-50160084-30
NR2630--MA0037.3.GATA3	chr2	26753538	26753545	+	0.000	0.000	Merged-chr2-26753671-30
NR1727--MA0037.3.GATA3	chr15	82914622	82914629	+	0.000	0.000	Merged-chr15-82914694-36
NR3771--MA0035.3.Gata1	chr5	121837257	121837267	+	0.000	0.000	Merged-chr5-121837232-116
NR2202--MA0035.3.Gata1	chr17	52484086	52484096	-	0.000	0.000	Merged-chr17-52484066-25
NR4699--MA0036.3.GATA2	chr8	121650682	121650692	-	0.000	0.000	Merged-chr8-121650674-17
NR3234--MA0140.2.GATA1::TAL1	chr3	148491490	148491507	-	0.000	0.000	Merged-chr3-148491583-74
NR402--MA1104.1.GATA6	chr10	26359034	26359046	+	0.000	0.000	Merged-chr10-26358949-44
NR3638--MA0037.3.GATA3	chr5	64371383	64371390	-	0.000	0.000	Merged-chr5-64371502-26
NR2196--MA0035.3.Gata1	chr17	52064893	52064903	-	0.000	0.000	Merged-chr17-52064871-36
NR194--MA0035.3.Gata1	chr1	127320132	127320142	+	0.000	0.000	Merged-chr1-127320105-13
NR4917--MA0482.1.Gata4	chr9	92274723	92274733	-	0.000	0.000	Merged-chr9-92274591-56
NR492--MA0037.3.GATA3	chr10	79417359	79417366	-	0.000	0.000	Merged-chr10-79417442-89
NR1730--MA0036.3.GATA2	chr15	82914620	82914630	-	0.000	0.000	Merged-chr15-82914694-36
NR3694--MA0037.3.GATA3	chr5	92327551	92327558	-	0.000	0.000	Merged-chr5-92327493-24
NR2498--MA0766.1.GATA5	chr19	32998972	32998979	+	0.000	0.000	Merged-chr19-32999080-29
NR4829--MA0766.1.GATA5	chr9	56098145	56098152	-	0.000	0.000	Merged-chr9-56098023-21
NR2198--MA0482.1.Gata4	chr17	52484085	52484095	-	0.000	0.000	Merged-chr17-52484066-25
NR2561--MA0140.2.GATA1::TAL1	chr2	4648127	4648144	-	0.000	0.000	Merged-chr2-4648182-29
NR232--MA1104.1.GATA6	chr1	136601135	136601147	-	0.000	0.000	Merged-chr1-136600909-41
NR3641--MA0036.3.GATA2	chr5	64371382	64371392	+	0.000	0.000	Merged-chr5-64371502-26
NR3922--MA0766.1.GATA5	chr5	149392281	149392288	+	0.000	0.000	Merged-chr5-149392157-30
NR2068--MA0482.1.Gata4	chr17	12513655	12513665	+	0.000	0.000	Merged-chr17-12513699-7
NR755--MA0037.3.GATA3	chr11	67048904	67048911	+	0.000	0.000	Merged-chr11-67048792-34
NR2047--MA0482.1.Gata4	chr17	3209754	3209764	+	0.000	0.000	Merged-chr17-3209784-17
NR2299--MA0482.1.Gata4	chr18	39457947	39457957	+	0.000	0.000	Merged-chr18-39457993-13
NR1844--MA0036.3.GATA2	chr16	24826502	24826512	+	0.000	0.000	Merged-chr16-24826564-20
NR3463--MA0035.3.Gata1	chr4	136106796	136106806	+	0.000	0.000	Merged-chr4-136106995-34
NR4918--MA1104.1.GATA6	chr9	92274723	92274735	+	0.000	0.000	Merged-chr9-92274591-56
NR2696--MA0037.3.GATA3	chr2	60328750	60328757	-	0.000	0.000	Merged-chr2-60328757-33
NR4009--MA0036.3.GATA2	chr6	56920860	56920870	-	0.000	0.000	Merged-chr6-56920884-5
NR3765--MA0766.1.GATA5	chr5	115711850	115711857	-	0.000	0.000	Merged-chr5-115711698-1
NR1881--MA0482.1.Gata4	chr16	45025477	45025487	-	0.000	0.000	Merged-chr16-45025536-40
NR2199--MA1104.1.GATA6	chr17	52484085	52484097	+	0.000	0.000	Merged-chr17-52484066-25
NR2959--MA1104.1.GATA6	chr3	37157268	37157280	+	0.000	0.000	Merged-chr3-37157248-37
NR3996--MA0766.1.GATA5	chr6	50160021	50160028	-	0.000	0.000	Merged-chr6-50160084-30
NR4569--MA0482.1.Gata4	chr8	34398056	34398066	+	0.000	0.000	Merged-chr8-34397971-66
NR2499--MA0035.3.Gata1	chr19	32998970	32998980	-	0.000	0.000	Merged-chr19-32999080-29
NR63--MA0766.1.GATA5	chr1	58311564	58311571	-	0.000	0.000	Merged-chr1-58311498-34
NR4682--MA0037.3.GATA3	chr8	117548685	117548692	-	0.000	0.000	Merged-chr8-117548585-70
NR3461--MA1104.1.GATA6	chr4	136106795	136106807	-	0.000	0.000	Merged-chr4-136106995-34
NR400--MA0037.3.GATA3	chr10	26359037	26359044	+	0.000	0.000	Merged-chr10-26358949-44
NR2048--MA1104.1.GATA6	chr17	3209752	3209764	-	0.000	0.000	Merged-chr17-3209784-17
NR3923--MA0035.3.Gata1	chr5	149392279	149392289	-	0.000	0.000	Merged-chr5-149392157-30
NR3699--MA0035.3.Gata1	chr5	92327550	92327560	+	0.000	0.000	Merged-chr5-92327493-24
NR4730--MA0035.3.Gata1	chr8	125667375	125667385	-	0.000	0.000	Merged-chr8-125667402-39
NR3194--MA0766.1.GATA5	chr3	138334462	138334469	+	0.000	0.000	Merged-chr3-138334424-50
NR4836--MA0037.3.GATA3	chr9	57647691	57647698	+	0.000	0.000	Merged-chr9-57647746-26
NR3688--MA0482.1.Gata4	chr5	89044951	89044961	-	0.000	0.000	Merged-chr5-89044916-44
NR2250--MA0140.2.GATA1::TAL1	chr17	74753300	74753317	+	0.000	0.000	Merged-chr17-74753393-19
NR4761--MA0766.1.GATA5	chr9	7576787	7576794	+	0.000	0.000	Merged-chr9-7576753-19
NR589--MA0140.2.GATA1::TAL1	chr10	117056068	117056085	+	0.000	0.000	Merged-chr10-117056166-30
NR1882--MA1104.1.GATA6	chr16	45025477	45025489	+	0.000	0.000	Merged-chr16-45025536-40
NR230--MA0037.3.GATA3	chr1	136601137	136601144	-	0.000	0.000	Merged-chr1-136600909-41
NR1735--MA0482.1.Gata4	chr15	85390171	85390181	-	0.000	0.000	Merged-chr15-85390141-30
NR4701--MA0035.3.Gata1	chr8	121650682	121650692	-	0.000	0.000	Merged-chr8-121650674-17
NR1223--MA0036.3.GATA2	chr13	41683053	41683063	+	0.000	0.000	Merged-chr13-41683049-20
NR61--MA0482.1.Gata4	chr1	58311564	58311574	+	0.000	0.000	Merged-chr1-58311498-34
NR2301--MA0036.3.GATA2	chr18	39457946	39457956	+	0.000	0.000	Merged-chr18-39457993-13
NR4916--MA0037.3.GATA3	chr9	92274726	92274733	+	0.000	0.000	Merged-chr9-92274591-56
NR1674--MA0482.1.Gata4	chr15	62240279	62240289	-	0.000	0.000	Merged-chr15-62240202-33
NR3386--MA0036.3.GATA2	chr4	89503893	89503903	+	0.000	0.000	Merged-chr4-89503923-8
NR421--MA0036.3.GATA2	chr10	34117969	34117979	+	0.000	0.000	Merged-chr10-34117997-36
NR1783--MA0482.1.Gata4	chr15	96827786	96827796	-	0.000	0.000	Merged-chr15-96827730-24
NR1358--MA0036.3.GATA2	chr13	102875200	102875210	-	0.000	0.000	Merged-chr13-102875123-19
NR3689--MA1104.1.GATA6	chr5	89044951	89044963	+	0.000	0.000	Merged-chr5-89044916-44
NR1045--MA0035.3.Gata1	chr12	90781581	90781591	-	0.000	0.000	Merged-chr12-90781717-25
NR2197--MA0037.3.GATA3	chr17	52484088	52484095	+	0.000	0.000	Merged-chr17-52484066-25
NR989--MA0037.3.GATA3	chr12	54568788	54568795	+	0.000	0.000	Merged-chr12-54568862-31
NR824--MA0766.1.GATA5	chr11	98487790	98487797	+	0.000	0.000	Merged-chr11-98487809-30
NR3195--MA0035.3.Gata1	chr3	138334460	138334470	-	0.000	0.000	Merged-chr3-138334424-50
NR1736--MA1104.1.GATA6	chr15	85390171	85390183	+	0.000	0.000	Merged-chr15-85390141-30
NR4685--MA0140.2.GATA1::TAL1	chr8	117548686	117548703	+	0.000	0.000	Merged-chr8-117548585-70
NR3017--MA0036.3.GATA2	chr3	84772178	84772188	-	0.000	0.000	Merged-chr3-84772067-31
NR4714--MA0036.3.GATA2	chr8	123163138	123163148	+	0.000	0.000	Merged-chr8-123163099-40
NR405--MA0035.3.Gata1	chr10	26359035	26359045	-	0.000	0.000	Merged-chr10-26358949-44
NR74--MA0766.1.GATA5	chr1	60990423	60990430	-	0.000	0.000	Merged-chr1-60990456-63
NR3343--MA0140.2.GATA1::TAL1	chr4	71291862	71291879	-	0.000	0.000	Merged-chr4-71291736-94
NR4762--MA0035.3.Gata1	chr9	7576785	7576795	-	0.000	0.000	Merged-chr9-7576753-19
NR2633--MA0036.3.GATA2	chr2	26753536	26753546	-	0.000	0.000	Merged-chr2-26753671-30
NR3995--MA1104.1.GATA6	chr6	50160019	50160031	-	0.000	0.000	Merged-chr6-50160084-30
NR2298--MA0037.3.GATA3	chr18	39457947	39457954	-	0.000	0.000	Merged-chr18-39457993-13
NR62--MA1104.1.GATA6	chr1	58311562	58311574	-	0.000	0.000	Merged-chr1-58311498-34
NR4684--MA0766.1.GATA5	chr8	117548685	117548692	-	0.000	0.000	Merged-chr8-117548585-70
NR992--MA0036.3.GATA2	chr12	54568786	54568796	-	0.000	0.000	Merged-chr12-54568862-31
NR1719--MA0766.1.GATA5	chr15	81308334	81308341	-	0.000	0.000	Merged-chr15-81308219-24
NR235--MA0035.3.Gata1	chr1	136601136	136601146	+	0.000	0.000	Merged-chr1-136600909-41
NR3180--MA0037.3.GATA3	chr3	136742960	136742967	-	0.000	0.000	Merged-chr3-136742959-57
NR1675--MA1104.1.GATA6	chr15	62240279	62240291	+	0.000	0.000	Merged-chr15-62240202-33
NR1880--MA0037.3.GATA3	chr16	45025480	45025487	+	0.000	0.000	Merged-chr16-45025536-40
NR4838--MA0766.1.GATA5	chr9	57647691	57647698	+	0.000	0.000	Merged-chr9-57647746-26
NR4828--MA0036.3.GATA2	chr9	56098144	56098154	+	0.000	0.000	Merged-chr9-56098023-21
NR4010--MA0766.1.GATA5	chr6	56920862	56920869	+	0.000	0.000	Merged-chr6-56920884-5
