#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR3938--MA0599.1.KLF5	chr1	192476718	192476727	-	0.000	0.000	Merged-chr1-192476757-10
NR30974--MA0599.1.KLF5	chr2	102865208	102865217	-	0.000	0.000	Merged-chr2-102865189-12
NR1943--MA0740.1.KLF14	chr1	127425443	127425456	-	0.000	0.000	Merged-chr1-127425317-19
NR46070--MA0493.1.Klf1	chr6	28878189	28878199	-	0.000	0.000	Merged-chr6-28878211-33
NR53513--MA0740.1.KLF14	chr8	8661410	8661423	+	0.000	0.000	Merged-chr8-8661451-105
NR28036--MA0039.3.KLF4	chr19	34532269	34532279	+	0.000	0.000	Merged-chr19-34532299-7
NR52943--MA0741.1.KLF16	chr7	136164719	136164729	+	0.000	0.000	Merged-chr7-136164647-23
NR48494--MA0742.1.Klf12	chr6	134451030	134451044	-	0.000	0.000	Merged-chr6-134450954-21
NR6059--MA0741.1.KLF16	chr10	84440817	84440827	-	0.000	0.000	Merged-chr10-84440807-71
NR26440--MA0741.1.KLF16	chr18	61377972	61377982	-	0.000	0.000	Merged-chr18-61377910-13
NR46410--MA1107.1.KLF9	chr6	43619505	43619517	+	0.000	0.000	Merged-chr6-43619418-19
NR1758--MA0742.1.Klf12	chr1	119637160	119637174	+	0.000	0.000	Merged-chr1-119636990-21
NR34876--MA1107.1.KLF9	chr3	94484194	94484206	-	0.000	0.000	Merged-chr3-94484306-6
NR50354--MA0493.1.Klf1	chr7	35774267	35774277	-	0.000	0.000	Merged-chr7-35774249-18
NR48498--MA0741.1.KLF16	chr6	134451042	134451052	-	0.000	0.000	Merged-chr6-134450954-21
NR30661--MA0599.1.KLF5	chr2	84347619	84347628	-	0.000	0.000	Merged-chr2-84347720-20
NR18970--MA0599.1.KLF5	chr15	12068828	12068837	-	0.000	0.000	Merged-chr15-12068944-16
NR27824--MA0742.1.Klf12	chr19	18766672	18766686	-	0.000	0.000	Merged-chr19-18766611-24
NR48492--MA0493.1.Klf1	chr6	134450908	134450918	-	0.000	0.000	Merged-chr6-134450954-21
NR54041--MA0039.3.KLF4	chr8	34397967	34397977	-	0.000	0.000	Merged-chr8-34397971-66
NR33464--MA1107.1.KLF9	chr3	9500015	9500027	-	0.000	0.000	Merged-chr3-9499976-58
NR1010--MA1107.1.KLF9	chr1	75248520	75248532	-	0.000	0.000	Merged-chr1-75248518-31
NR5119--MA1107.1.KLF9	chr10	62335502	62335514	+	0.000	0.000	Merged-chr10-62335576-5
NR8994--MA0599.1.KLF5	chr11	69919802	69919811	+	0.000	0.000	Merged-chr11-69919909-46
NR32953--MA0599.1.KLF5	chr2	168525577	168525586	+	0.000	0.000	Merged-chr2-168525389-54
NR25015--MA0742.1.Klf12	chr17	73164555	73164569	+	0.000	0.000	Merged-chr17-73164470-6
NR60348--MA0740.1.KLF14	chrX	53607882	53607895	+	0.000	0.000	Merged-chrX-53607978-28
NR36891--MA0741.1.KLF16	chr4	11017711	11017721	-	0.000	0.000	Merged-chr4-11017688-10
NR4943--MA0741.1.KLF16	chr10	58714599	58714609	+	0.000	0.000	Merged-chr10-58714323-69
NR38461--MA0039.3.KLF4	chr4	88998582	88998592	-	0.000	0.000	Merged-chr4-88998396-38
NR38379--MA0741.1.KLF16	chr4	86725540	86725550	-	0.000	0.000	Merged-chr4-86725378-12
NR48497--MA0493.1.Klf1	chr6	134451034	134451044	-	0.000	0.000	Merged-chr6-134450954-21
NR42969--MA1107.1.KLF9	chr5	100929920	100929932	+	0.000	0.000	Merged-chr5-100929891-31
NR58661--MA1107.1.KLF9	chr9	89869690	89869702	-	0.000	0.000	Merged-chr9-89869766-3
NR1006--MA1107.1.KLF9	chr1	75248512	75248524	-	0.000	0.000	Merged-chr1-75248518-31
NR21561--MA0740.1.KLF14	chr16	18452507	18452520	-	0.000	0.000	Merged-chr16-18452480-18
NR13305--MA0740.1.KLF14	chr12	110393799	110393812	+	0.000	0.000	Merged-chr12-110393714-17
NR15494--MA1107.1.KLF9	chr13	96700927	96700939	-	0.000	0.000	Merged-chr13-96700841-9
NR16124--MA0599.1.KLF5	chr13	113466822	113466831	+	0.000	0.000	Merged-chr13-113466791-29
NR40034--MA0599.1.KLF5	chr4	135114642	135114651	-	0.000	0.000	Merged-chr4-135114591-19
NR46406--MA0039.3.KLF4	chr6	43619503	43619513	+	0.000	0.000	Merged-chr6-43619418-19
NR43750--MA1107.1.KLF9	chr5	118588479	118588491	-	0.000	0.000	Merged-chr5-118588552-7
NR35659--MA0599.1.KLF5	chr3	121967795	121967804	-	0.000	0.000	Merged-chr3-121967857-57
NR15248--MA1107.1.KLF9	chr13	89521652	89521664	+	0.000	0.000	Merged-chr13-89521757-30
NR58392--MA0741.1.KLF16	chr9	77683657	77683667	+	0.000	0.000	Merged-chr9-77683679-29
NR34573--MA0493.1.Klf1	chr3	84477663	84477673	+	0.000	0.000	Merged-chr3-84477603-8
NR60425--MA1107.1.KLF9	chrX	71464232	71464244	+	0.000	0.000	Merged-chrX-71464449-26
NR32967--MA0599.1.KLF5	chr2	168575145	168575154	+	0.000	0.000	Merged-chr2-168575169-53
NR35553--MA0741.1.KLF16	chr3	115897931	115897941	+	0.000	0.000	Merged-chr3-115897908-5
NR44147--MA0493.1.Klf1	chr5	124961818	124961828	+	0.000	0.000	Merged-chr5-124961637-18
NR48708--MA0740.1.KLF14	chr6	140684616	140684629	+	0.000	0.000	Merged-chr6-140684445-39
NR57255--MA0599.1.KLF5	chr9	36905624	36905633	-	0.000	0.000	Merged-chr9-36905642-9
NR55951--MA0039.3.KLF4	chr8	111582570	111582580	+	0.000	0.000	Merged-chr8-111582684-27
NR60739--MA0741.1.KLF16	chrX	104857286	104857296	+	0.000	0.000	Merged-chrX-104857124-25
NR12443--MA0741.1.KLF16	chr12	79628620	79628630	+	0.000	0.000	Merged-chr12-79628685-20
NR44146--MA0039.3.KLF4	chr5	124961820	124961830	+	0.000	0.000	Merged-chr5-124961637-18
NR7811--MA0599.1.KLF5	chr11	20035544	20035553	-	0.000	0.000	Merged-chr11-20035595-25
NR35566--MA0741.1.KLF16	chr3	116200271	116200281	+	0.000	0.000	Merged-chr3-116200281-40
NR46596--MA0599.1.KLF5	chr6	50777122	50777131	-	0.000	0.000	Merged-chr6-50777185-35
NR29042--MA0742.1.Klf12	chr2	16292123	16292137	+	0.000	0.000	Merged-chr2-16292147-16
NR13781--MA0493.1.Klf1	chr13	13582202	13582212	-	0.000	0.000	Merged-chr13-13582107-29
NR35109--MA0599.1.KLF5	chr3	98406763	98406772	+	0.000	0.000	Merged-chr3-98406778-20
NR31239--MA0741.1.KLF16	chr2	117365424	117365434	+	0.000	0.000	Merged-chr2-117365460-12
NR55829--MA0742.1.Klf12	chr8	109957380	109957394	-	0.000	0.000	Merged-chr8-109957445-42
NR11602--MA0599.1.KLF5	chr12	17750550	17750559	-	0.000	0.000	Merged-chr12-17750660-39
NR26531--MA0599.1.KLF5	chr18	65322470	65322479	-	0.000	0.000	Merged-chr18-65322333-46
NR52964--MA0740.1.KLF14	chr7	136894428	136894441	+	0.000	0.000	Merged-chr7-136894538-85
NR22424--MA0741.1.KLF16	chr16	76283385	76283395	-	0.000	0.000	Merged-chr16-76283420-1
NR30488--MA0599.1.KLF5	chr2	75114168	75114177	+	0.000	0.000	Merged-chr2-75114355-21
NR11601--MA1107.1.KLF9	chr12	17736622	17736634	-	0.000	0.000	Merged-chr12-17736753-13
NR1757--MA0740.1.KLF14	chr1	119637160	119637173	+	0.000	0.000	Merged-chr1-119636990-21
NR42343--MA0740.1.KLF14	chr5	66618858	66618871	-	0.000	0.000	Merged-chr5-66618614-86
NR57829--MA0740.1.KLF14	chr9	58112455	58112468	+	0.000	0.000	Merged-chr9-58112486-25
NR22947--MA0741.1.KLF16	chr17	5138646	5138656	-	0.000	0.000	Merged-chr17-5138884-51
NR27755--MA0742.1.Klf12	chr19	16173076	16173090	+	0.000	0.000	Merged-chr19-16172957-13
NR28035--MA0599.1.KLF5	chr19	34505389	34505398	-	0.000	0.000	Merged-chr19-34505331-35
NR10486--MA0740.1.KLF14	chr11	103382151	103382164	+	0.000	0.000	Merged-chr11-103382133-47
NR33460--MA0742.1.Klf12	chr3	9500013	9500027	-	0.000	0.000	Merged-chr3-9499976-58
NR22502--MA1107.1.KLF9	chr16	78595919	78595931	-	0.000	0.000	Merged-chr16-78595924-17
NR57253--MA0740.1.KLF14	chr9	36905621	36905634	-	0.000	0.000	Merged-chr9-36905642-9
NR53702--MA0599.1.KLF5	chr8	14992928	14992937	+	0.000	0.000	Merged-chr8-14992911-28
NR35558--MA0741.1.KLF16	chr3	115897936	115897946	+	0.000	0.000	Merged-chr3-115897908-5
NR8996--MA0741.1.KLF16	chr11	69919796	69919806	+	0.000	0.000	Merged-chr11-69919909-46
NR58913--MA1107.1.KLF9	chr9	101061301	101061313	+	0.000	0.000	Merged-chr9-101061268-41
NR22279--MA0493.1.Klf1	chr16	59471776	59471786	-	0.000	0.000	Merged-chr16-59471923-61
NR37290--MA0742.1.Klf12	chr4	41295618	41295632	+	0.000	0.000	Merged-chr4-41295781-15
NR6631--MA1107.1.KLF9	chr10	108446304	108446316	-	0.000	0.000	Merged-chr10-108446364-45
NR16500--MA1107.1.KLF9	chr14	14632540	14632552	+	0.000	0.000	Merged-chr14-14632490-1,Merged-chr14-14632701-2
NR30926--MA1107.1.KLF9	chr2	102049965	102049977	+	0.000	0.000	Merged-chr2-102050053-17
NR5886--MA1107.1.KLF9	chr10	81247996	81248008	+	0.000	0.000	Merged-chr10-81248090-40
NR12397--MA0599.1.KLF5	chr12	77193442	77193451	-	0.000	0.000	Merged-chr12-77193438-26
NR58180--MA0599.1.KLF5	chr9	69288849	69288858	-	0.000	0.000	Merged-chr9-69288990-1
NR50333--MA1107.1.KLF9	chr7	35729578	35729590	+	0.000	0.000	Merged-chr7-35729754-35
NR25021--MA0599.1.KLF5	chr17	73164614	73164623	+	0.000	0.000	Merged-chr17-73164470-6
NR59565--MA0493.1.Klf1	chr9	118196828	118196838	-	0.000	0.000	Merged-chr9-118196833-13
NR27756--MA0599.1.KLF5	chr19	16173077	16173086	+	0.000	0.000	Merged-chr19-16172957-13
NR52051--MA0741.1.KLF16	chr7	112918203	112918213	-	0.000	0.000	Merged-chr7-112918016-3
NR57833--MA0493.1.Klf1	chr9	58112455	58112465	+	0.000	0.000	Merged-chr9-58112486-25
NR28510--MA0599.1.KLF5	chr19	47915500	47915509	-	0.000	0.000	Merged-chr19-47915460-18
NR46837--MA0740.1.KLF14	chr6	59451246	59451259	-	0.000	0.000	Merged-chr6-59451158-16
NR47890--MA0742.1.Klf12	chr6	116682509	116682523	-	0.000	0.000	Merged-chr6-116682504-22
NR36216--MA0740.1.KLF14	chr3	138649836	138649849	-	0.000	0.000	Merged-chr3-138649925-12
NR46287--MA1107.1.KLF9	chr6	37564038	37564050	+	0.000	0.000	Merged-chr6-37564158-19
NR56677--MA0740.1.KLF14	chr8	126721841	126721854	-	0.000	0.000	Merged-chr8-126721826-22
NR46282--MA0039.3.KLF4	chr6	37564040	37564050	+	0.000	0.000	Merged-chr6-37564158-19
NR54429--MA0741.1.KLF16	chr8	61606944	61606954	+	0.000	0.000	Merged-chr8-61607091-30
NR13119--MA1107.1.KLF9	chr12	106658634	106658646	+	0.000	0.000	Merged-chr12-106658505-23
NR42954--MA0599.1.KLF5	chr5	100896510	100896519	+	0.000	0.000	Merged-chr5-100896571-13
NR45664--MA0599.1.KLF5	chr5	150232898	150232907	+	0.000	0.000	Merged-chr5-150232910-1
NR55441--MA0741.1.KLF16	chr8	95349081	95349091	-	0.000	0.000	Merged-chr8-95348986-27
NR56675--MA0741.1.KLF16	chr8	126699189	126699199	-	0.000	0.000	Merged-chr8-126699390-72
NR41460--MA0741.1.KLF16	chr5	24344665	24344675	+	0.000	0.000	Merged-chr5-24344705-18
NR48208--MA0493.1.Klf1	chr6	125229079	125229089	-	0.000	0.000	Merged-chr6-125228994-3
NR60734--MA0740.1.KLF14	chrX	104857285	104857298	+	0.000	0.000	Merged-chrX-104857124-25
NR22711--MA0740.1.KLF14	chr16	92995491	92995504	-	0.000	0.000	Merged-chr16-92995449-20
NR48579--MA1107.1.KLF9	chr6	136947147	136947159	-	0.000	0.000	Merged-chr6-136947119-17
NR44439--MA1107.1.KLF9	chr5	132218770	132218782	-	0.000	0.000	Merged-chr5-132218633-11
NR26656--MA0039.3.KLF4	chr18	68009874	68009884	-	0.000	0.000	Merged-chr18-68009892-31
NR44144--MA0742.1.Klf12	chr5	124961818	124961832	+	0.000	0.000	Merged-chr5-124961637-18
NR1460--MA1107.1.KLF9	chr1	92640406	92640418	+	0.000	0.000	Merged-chr1-92640529-29
NR60740--MA1107.1.KLF9	chrX	104857285	104857297	+	0.000	0.000	Merged-chrX-104857124-25
NR29502--MA0599.1.KLF5	chr2	31026744	31026753	-	0.000	0.000	Merged-chr2-31026852-15
NR37557--MA0741.1.KLF16	chr4	46095743	46095753	+	0.000	0.000	Merged-chr4-46095668-16
NR17045--MA0740.1.KLF14	chr14	40956692	40956705	-	0.000	0.000	Merged-chr14-40956605-62
NR28430--MA0599.1.KLF5	chr19	47331098	47331107	+	0.000	0.000	Merged-chr19-47330943-31
NR24397--MA0493.1.Klf1	chr17	48002050	48002060	-	0.000	0.000	Merged-chr17-48002103-40
NR50935--MA0599.1.KLF5	chr7	64122623	64122632	-	0.000	0.000	Merged-chr7-64122484-38
NR43134--MA0039.3.KLF4	chr5	105798810	105798820	-	0.000	0.000	Merged-chr5-105798670-49
NR16127--MA0741.1.KLF16	chr13	113466827	113466837	+	0.000	0.000	Merged-chr13-113466791-29
NR56678--MA0657.1.KLF13	chr8	126721838	126721855	-	0.000	0.000	Merged-chr8-126721826-22
NR12519--MA0599.1.KLF5	chr12	82187388	82187397	+	0.000	0.000	Merged-chr12-82187311-20
NR26825--MA0740.1.KLF14	chr18	75410409	75410422	+	0.000	0.000	Merged-chr18-75410439-27
NR35083--MA0493.1.Klf1	chr3	97274011	97274021	-	0.000	0.000	Merged-chr3-97274158-19
NR27205--MA1107.1.KLF9	chr18	84911754	84911766	-	0.000	0.000	Merged-chr18-84911932-15
NR44145--MA0599.1.KLF5	chr5	124961819	124961828	+	0.000	0.000	Merged-chr5-124961637-18
NR25016--MA0039.3.KLF4	chr17	73164557	73164567	+	0.000	0.000	Merged-chr17-73164470-6
NR18037--MA0493.1.Klf1	chr14	77580700	77580710	+	0.000	0.000	Merged-chr14-77580770-64
NR33463--MA0493.1.Klf1	chr3	9500017	9500027	-	0.000	0.000	Merged-chr3-9499976-58
NR21831--MA0599.1.KLF5	chr16	33714495	33714504	-	0.000	0.000	Merged-chr16-33714431-35
NR1004--MA1107.1.KLF9	chr1	75248508	75248520	-	0.000	0.000	Merged-chr1-75248518-31
NR60735--MA0657.1.KLF13	chrX	104857284	104857301	+	0.000	0.000	Merged-chrX-104857124-25
NR48499--MA1107.1.KLF9	chr6	134451032	134451044	-	0.000	0.000	Merged-chr6-134450954-21
NR32620--MA0599.1.KLF5	chr2	160367182	160367191	-	0.000	0.000	Merged-chr2-160367322-62
NR15483--MA1107.1.KLF9	chr13	96700905	96700917	-	0.000	0.000	Merged-chr13-96700841-9
NR33217--MA0493.1.Klf1	chr2	174018093	174018103	+	0.000	0.000	Merged-chr2-174018150-40
NR36039--MA0493.1.Klf1	chr3	135324525	135324535	-	0.000	0.000	Merged-chr3-135324604-5
NR36520--MA0741.1.KLF16	chr3	148844423	148844433	-	0.000	0.000	Merged-chr3-148844306-23
NR55826--MA0741.1.KLF16	chr8	109957365	109957375	+	0.000	0.000	Merged-chr8-109957445-42
NR10259--MA0599.1.KLF5	chr11	100862018	100862027	+	0.000	0.000	Merged-chr11-100861973-17
NR36890--MA0599.1.KLF5	chr4	11017712	11017721	-	0.000	0.000	Merged-chr4-11017688-10
NR46279--MA0740.1.KLF14	chr6	37564052	37564065	+	0.000	0.000	Merged-chr6-37564158-19
NR38465--MA0493.1.Klf1	chr4	89137608	89137618	+	0.000	0.000	Merged-chr4-89137676-98
NR34575--MA1107.1.KLF9	chr3	84477663	84477675	+	0.000	0.000	Merged-chr3-84477603-8
NR57338--MA0599.1.KLF5	chr9	41160883	41160892	-	0.000	0.000	Merged-chr9-41160864-12
NR48068--MA0740.1.KLF14	chr6	121017554	121017567	-	0.000	0.000	Merged-chr6-121017523-33
NR1152--MA1107.1.KLF9	chr1	83006283	83006295	+	0.000	0.000	Merged-chr1-83006483-46
NR42968--MA0493.1.Klf1	chr5	100929920	100929930	+	0.000	0.000	Merged-chr5-100929891-31
NR48074--MA1107.1.KLF9	chr6	121017555	121017567	-	0.000	0.000	Merged-chr6-121017523-33
NR15488--MA1107.1.KLF9	chr13	96700915	96700927	-	0.000	0.000	Merged-chr13-96700841-9
NR52048--MA0741.1.KLF16	chr7	112918200	112918210	-	0.000	0.000	Merged-chr7-112918016-3
NR22281--MA0741.1.KLF16	chr16	59471775	59471785	-	0.000	0.000	Merged-chr16-59471923-61
NR51143--MA0493.1.Klf1	chr7	75369506	75369516	+	0.000	0.000	Merged-chr7-75369563-12
NR1761--MA0741.1.KLF16	chr1	119637161	119637171	+	0.000	0.000	Merged-chr1-119636990-21
NR43744--MA1107.1.KLF9	chr5	118588467	118588479	-	0.000	0.000	Merged-chr5-118588552-7
NR43590--MA0742.1.Klf12	chr5	115474655	115474669	+	0.000	0.000	Merged-chr5-115474524-35
NR42403--MA0039.3.KLF4	chr5	71903635	71903645	+	0.000	0.000	Merged-chr5-71903621-28
NR22727--MA0741.1.KLF16	chr16	93574640	93574650	-	0.000	0.000	Merged-chr16-93574695-56
NR11600--MA0741.1.KLF16	chr12	17736625	17736635	-	0.000	0.000	Merged-chr12-17736753-13
NR8001--MA0741.1.KLF16	chr11	31169344	31169354	+	0.000	0.000	Merged-chr11-31169541-9
NR7481--MA1107.1.KLF9	chr10	128940594	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR3575--MA0599.1.KLF5	chr1	182764154	182764163	+	0.000	0.000	Merged-chr1-182764155-66
NR55824--MA0039.3.KLF4	chr8	109957366	109957376	+	0.000	0.000	Merged-chr8-109957445-42
NR1148--MA1107.1.KLF9	chr1	83006275	83006287	+	0.000	0.000	Merged-chr1-83006483-46
NR37882--MA0599.1.KLF5	chr4	57091456	57091465	-	0.000	0.000	Merged-chr4-57091525-28
NR60349--MA0741.1.KLF16	chrX	53607883	53607893	+	0.000	0.000	Merged-chrX-53607978-28
NR51139--MA0493.1.Klf1	chr7	75283169	75283179	-	0.000	0.000	Merged-chr7-75283067-12
NR42497--MA0740.1.KLF14	chr5	74704611	74704624	+	0.000	0.000	Merged-chr5-74704453-70
NR6057--MA0599.1.KLF5	chr10	84440812	84440821	-	0.000	0.000	Merged-chr10-84440807-71
NR57934--MA0599.1.KLF5	chr9	61715231	61715240	-	0.000	0.000	Merged-chr9-61715160-12
NR46281--MA0599.1.KLF5	chr6	37564039	37564048	+	0.000	0.000	Merged-chr6-37564158-19
NR57831--MA0599.1.KLF5	chr9	58112456	58112465	+	0.000	0.000	Merged-chr9-58112486-25
NR36224--MA0599.1.KLF5	chr3	138864389	138864398	+	0.000	0.000	Merged-chr3-138864342-22
NR24747--MA0741.1.KLF16	chr17	64341649	64341659	+	0.000	0.000	Merged-chr17-64341532-1
NR45667--MA0741.1.KLF16	chr5	150232893	150232903	+	0.000	0.000	Merged-chr5-150232910-1
NR35697--MA1107.1.KLF9	chr3	122474233	122474245	+	0.000	0.000	Merged-chr3-122474297-38
NR7383--MA1107.1.KLF9	chr10	128135574	128135586	+	0.000	0.000	Merged-chr10-128135587-20
NR56079--MA0599.1.KLF5	chr8	115411790	115411799	+	0.000	0.000	Merged-chr8-115411945-32
NR6704--MA0657.1.KLF13	chr10	111562886	111562903	+	0.000	0.000	Merged-chr10-111562842-26
NR5884--MA1107.1.KLF9	chr10	81247992	81248004	+	0.000	0.000	Merged-chr10-81248090-40
NR58908--MA0599.1.KLF5	chr9	101061300	101061309	+	0.000	0.000	Merged-chr9-101061268-41
NR19666--MA0599.1.KLF5	chr15	66286837	66286846	-	0.000	0.000	Merged-chr15-66286791-54
NR1964--MA0493.1.Klf1	chr1	128058905	128058915	-	0.000	0.000	Merged-chr1-128058806-11
NR17934--MA0599.1.KLF5	chr14	73377972	73377981	-	0.000	0.000	Merged-chr14-73378030-18
NR32991--MA0742.1.Klf12	chr2	168741429	168741443	+	0.000	0.000	Merged-chr2-168741453-11
NR1762--MA1107.1.KLF9	chr1	119637160	119637172	+	0.000	0.000	Merged-chr1-119636990-21
NR8006--MA0741.1.KLF16	chr11	31169349	31169359	+	0.000	0.000	Merged-chr11-31169541-9
NR59567--MA1107.1.KLF9	chr9	118196826	118196838	-	0.000	0.000	Merged-chr9-118196833-13
NR45621--MA0493.1.Klf1	chr5	149459384	149459394	+	0.000	0.000	Merged-chr5-149459249-24
NR22274--MA0742.1.Klf12	chr16	59471753	59471767	-	0.000	0.000	Merged-chr16-59471923-61
NR28718--MA0741.1.KLF16	chr19	57430233	57430243	+	0.000	0.000	Merged-chr19-57430178-33
NR48581--MA1107.1.KLF9	chr6	136947159	136947171	-	0.000	0.000	Merged-chr6-136947119-17
NR47107--MA0493.1.Klf1	chr6	83413021	83413031	-	0.000	0.000	Merged-chr6-83413092-38
NR51778--MA0741.1.KLF16	chr7	101970558	101970568	+	0.000	0.000	Merged-chr7-101970646-136
NR11599--MA0741.1.KLF16	chr12	17736623	17736633	-	0.000	0.000	Merged-chr12-17736753-13
NR1759--MA0599.1.KLF5	chr1	119637161	119637170	+	0.000	0.000	Merged-chr1-119636990-21
NR9769--MA0039.3.KLF4	chr11	89022693	89022703	-	0.000	0.000	Merged-chr11-89022557-12
NR46067--MA0599.1.KLF5	chr6	28878030	28878039	+	0.000	0.000	Merged-chr6-28878211-33
NR43333--MA0039.3.KLF4	chr5	112130131	112130141	+	0.000	0.000	Merged-chr5-112130163-21
NR38095--MA0493.1.Klf1	chr4	63486709	63486719	+	0.000	0.000	Merged-chr4-63486767-20
NR34436--MA0741.1.KLF16	chr3	79451643	79451653	-	0.000	0.000	Merged-chr3-79451498-29
NR12208--MA0742.1.Klf12	chr12	69853616	69853630	+	0.000	0.000	Merged-chr12-69853558-20
NR42344--MA0741.1.KLF16	chr5	66618860	66618870	-	0.000	0.000	Merged-chr5-66618614-86
NR59018--MA0599.1.KLF5	chr9	104337793	104337802	-	0.000	0.000	Merged-chr9-104337728-48
NR36040--MA1107.1.KLF9	chr3	135324523	135324535	-	0.000	0.000	Merged-chr3-135324604-5
NR42500--MA0599.1.KLF5	chr5	74704612	74704621	+	0.000	0.000	Merged-chr5-74704453-70
NR57644--MA0599.1.KLF5	chr9	51168072	51168081	-	0.000	0.000	Merged-chr9-51168146-14
NR7770--MA0599.1.KLF5	chr11	16559083	16559092	+	0.000	0.000	Merged-chr11-16558983-1
NR58182--MA1107.1.KLF9	chr9	69288847	69288859	-	0.000	0.000	Merged-chr9-69288990-1
NR23864--MA1107.1.KLF9	chr17	31693550	31693562	-	0.000	0.000	Merged-chr17-31693537-59
NR15472--MA0740.1.KLF14	chr13	95765150	95765163	-	0.000	0.000	Merged-chr13-95765232-46
NR59566--MA0741.1.KLF16	chr9	118196827	118196837	-	0.000	0.000	Merged-chr9-118196833-13
NR45103--MA0742.1.Klf12	chr5	140148961	140148975	+	0.000	0.000	Merged-chr5-140149143-22
NR35184--MA0493.1.Klf1	chr3	101066376	101066386	-	0.000	0.000	Merged-chr3-101066330-34
NR35085--MA1107.1.KLF9	chr3	97274009	97274021	-	0.000	0.000	Merged-chr3-97274158-19
NR24745--MA0599.1.KLF5	chr17	64341649	64341658	+	0.000	0.000	Merged-chr17-64341532-1
NR15242--MA0657.1.KLF13	chr13	89521651	89521668	+	0.000	0.000	Merged-chr13-89521757-30
NR4271--MA0039.3.KLF4	chr10	14097956	14097966	-	0.000	0.000	Merged-chr10-14097983-8
NR19005--MA0741.1.KLF16	chr15	18951889	18951899	-	0.000	0.000	Merged-chr15-18951851-25
NR15374--MA0741.1.KLF16	chr13	93939770	93939780	-	0.000	0.000	Merged-chr13-93939742-17
NR3939--MA0493.1.Klf1	chr1	192476718	192476728	-	0.000	0.000	Merged-chr1-192476757-10
NR57342--MA0741.1.KLF16	chr9	41160886	41160896	-	0.000	0.000	Merged-chr9-41160864-12
NR21668--MA0741.1.KLF16	chr16	22655367	22655377	-	0.000	0.000	Merged-chr16-22655382-16
NR55823--MA0599.1.KLF5	chr8	109957365	109957374	+	0.000	0.000	Merged-chr8-109957445-42
NR1011--MA1107.1.KLF9	chr1	75248522	75248534	-	0.000	0.000	Merged-chr1-75248518-31
NR12520--MA0039.3.KLF4	chr12	82187389	82187399	+	0.000	0.000	Merged-chr12-82187311-20
NR45107--MA0741.1.KLF16	chr5	140148962	140148972	+	0.000	0.000	Merged-chr5-140149143-22
NR15490--MA1107.1.KLF9	chr13	96700919	96700931	-	0.000	0.000	Merged-chr13-96700841-9
NR10650--MA0741.1.KLF16	chr11	108922925	108922935	+	0.000	0.000	Merged-chr11-108922974-8
NR51606--MA0741.1.KLF16	chr7	97066975	97066985	+	0.000	0.000	Merged-chr7-97066863-6
NR6493--MA0599.1.KLF5	chr10	95942200	95942209	+	0.000	0.000	Merged-chr10-95942106-29
NR38096--MA0741.1.KLF16	chr4	63486710	63486720	+	0.000	0.000	Merged-chr4-63486767-20
NR38467--MA1107.1.KLF9	chr4	89137608	89137620	+	0.000	0.000	Merged-chr4-89137676-98
NR15473--MA0657.1.KLF13	chr13	95765147	95765164	-	0.000	0.000	Merged-chr13-95765232-46
NR8837--MA0039.3.KLF4	chr11	63944116	63944126	-	0.000	0.000	Merged-chr11-63944014-11
NR25029--MA0493.1.Klf1	chr17	73222094	73222104	+	0.000	0.000	Merged-chr17-73222261-20
NR32272--MA0039.3.KLF4	chr2	152101968	152101978	+	0.000	0.000	Merged-chr2-152102009-14
NR33180--MA0599.1.KLF5	chr2	173444557	173444566	+	0.000	0.000	Merged-chr2-173444560-32
NR55436--MA0741.1.KLF16	chr8	95349076	95349086	-	0.000	0.000	Merged-chr8-95348986-27
NR24309--MA0741.1.KLF16	chr17	46916610	46916620	+	0.000	0.000	Merged-chr17-46916571-11
NR340--MA0740.1.KLF14	chr1	36920501	36920514	+	0.000	0.000	Merged-chr1-36920402-81
NR58662--MA1107.1.KLF9	chr9	89869692	89869704	-	0.000	0.000	Merged-chr9-89869766-3
NR1007--MA1107.1.KLF9	chr1	75248514	75248526	-	0.000	0.000	Merged-chr1-75248518-31
NR42322--MA0599.1.KLF5	chr5	65950934	65950943	-	0.000	0.000	Merged-chr5-65951105-46
NR56679--MA0742.1.Klf12	chr8	126721840	126721854	-	0.000	0.000	Merged-chr8-126721826-22
NR32990--MA0740.1.KLF14	chr2	168741429	168741442	+	0.000	0.000	Merged-chr2-168741453-11
NR15495--MA1107.1.KLF9	chr13	96700929	96700941	-	0.000	0.000	Merged-chr13-96700841-9
NR32623--MA0599.1.KLF5	chr2	160367205	160367214	+	0.000	0.000	Merged-chr2-160367322-62
NR48069--MA0599.1.KLF5	chr6	121017544	121017553	-	0.000	0.000	Merged-chr6-121017523-33
