#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR22602--MA0039.3.KLF4	chr18	19524403	19524413	+	0.000	0.000	Merged-chr18-19524471-22
NR41871--MA0741.1.KLF16	chr6	134183958	134183968	+	0.000	0.000	Merged-chr6-134184108-53
NR46879--MA0741.1.KLF16	chr8	57401523	57401533	+	0.000	0.000	Merged-chr8-57401385-31
NR16708--MA1107.1.KLF9	chr15	58750345	58750357	+	0.000	0.000	Merged-chr15-58750240-28
NR29132--MA0742.1.Klf12	chr2	168591373	168591387	-	0.000	0.000	Merged-chr2-168591388-1
NR51662--MA1107.1.KLF9	chr9	120476389	120476401	+	0.000	0.000	Merged-chr9-120476447-20
NR40533--MA1107.1.KLF9	chr6	71831725	71831737	-	0.000	0.000	Merged-chr6-71831897-1
NR10461--MA0599.1.KLF5	chr12	52783216	52783225	-	0.000	0.000	Merged-chr12-52783123-49
NR42826--MA0599.1.KLF5	chr7	18925403	18925412	-	0.000	0.000	Merged-chr7-18925390-20
NR33441--MA1107.1.KLF9	chr4	89359527	89359539	-	0.000	0.000	Merged-chr4-89359690-21
NR27524--MA1107.1.KLF9	chr2	115610632	115610644	+	0.000	0.000	Merged-chr2-115610633-33
NR29136--MA0741.1.KLF16	chr2	168591376	168591386	-	0.000	0.000	Merged-chr2-168591388-1
NR44984--MA0740.1.KLF14	chr7	113572969	113572982	-	0.000	0.000	Merged-chr7-113573033-33
NR9018--MA0599.1.KLF5	chr11	102074473	102074482	+	0.000	0.000	Merged-chr11-102074455-23
NR19006--MA0740.1.KLF14	chr16	45261457	45261470	+	0.000	0.000	Merged-chr16-45261551-46
NR43902--MA0493.1.Klf1	chr7	55890160	55890170	+	0.000	0.000	Merged-chr7-55890160-26
NR51658--MA1107.1.KLF9	chr9	120476373	120476385	+	0.000	0.000	Merged-chr9-120476447-20
NR41863--MA0741.1.KLF16	chr6	134148283	134148293	+	0.000	0.000	Merged-chr6-134148194-39
NR15917--MA0740.1.KLF14	chr14	105895394	105895407	+	0.000	0.000	Merged-chr14-105895286-34
NR49787--MA1107.1.KLF9	chr9	55283694	55283706	+	0.000	0.000	Merged-chr9-55283833-16
NR42820--MA0039.3.KLF4	chr7	18925360	18925370	-	0.000	0.000	Merged-chr7-18925390-20
NR5348--MA0599.1.KLF5	chr10	96690999	96691008	-	0.000	0.000	Merged-chr10-96691005-66
NR41865--MA1107.1.KLF9	chr6	134148275	134148287	+	0.000	0.000	Merged-chr6-134148194-39
NR37121--MA0493.1.Klf1	chr5	92925384	92925394	-	0.000	0.000	Merged-chr5-92925240-13
NR14484--MA1107.1.KLF9	chr14	20938971	20938983	+	0.000	0.000	Merged-chr14-20938813-17
NR33411--MA0741.1.KLF16	chr4	88875826	88875836	-	0.000	0.000	Merged-chr4-88875849-45
NR42185--MA1107.1.KLF9	chr6	144333208	144333220	+	0.000	0.000	Merged-chr6-144333219-22
NR1173--MA0741.1.KLF16	chr1	91825519	91825529	-	0.000	0.000	Merged-chr1-91825474-20
NR41985--MA0741.1.KLF16	chr6	137491892	137491902	-	0.000	0.000	Merged-chr6-137492060-50
NR37358--MA1107.1.KLF9	chr5	103917213	103917225	-	0.000	0.000	Merged-chr5-103917325-19
NR19012--MA0493.1.Klf1	chr16	45261507	45261517	+	0.000	0.000	Merged-chr16-45261551-46
NR34000--MA0599.1.KLF5	chr4	118060378	118060387	+	0.000	0.000	Merged-chr4-118060227-12
NR10448--MA0493.1.Klf1	chr12	52383031	52383041	+	0.000	0.000	Merged-chr12-52383146-23
NR18863--MA0599.1.KLF5	chr16	35742467	35742476	-	0.000	0.000	Merged-chr16-35742622-74
NR34671--MA0493.1.Klf1	chr4	134059064	134059074	+	0.000	0.000	Merged-chr4-134059039-2
NR49904--MA1107.1.KLF9	chr9	57647828	57647840	-	0.000	0.000	Merged-chr9-57647746-26
NR50231--MA0742.1.Klf12	chr9	70484978	70484992	+	0.000	0.000	Merged-chr9-70485119-27
NR33804--MA0741.1.KLF16	chr4	111414970	111414980	+	0.000	0.000	Merged-chr4-111415155-52
NR307--MA0493.1.Klf1	chr1	39196991	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR1703--MA0742.1.Klf12	chr1	135766473	135766487	-	0.000	0.000	Merged-chr1-135766283-55
NR43854--MA0599.1.KLF5	chr7	49364571	49364580	+	0.000	0.000	Merged-chr7-49364720-42
NR29212--MA0742.1.Klf12	chr2	170247906	170247920	+	0.000	0.000	Merged-chr2-170247949-28
NR7121--MA0599.1.KLF5	chr11	52268708	52268717	+	0.000	0.000	Merged-chr11-52268561-57
NR2318--MA0742.1.Klf12	chr1	164135750	164135764	+	0.000	0.000	Merged-chr1-164135865-100
NR19061--MA1107.1.KLF9	chr16	48788728	48788740	-	0.000	0.000	Merged-chr16-48788871-49
NR1270--MA1107.1.KLF9	chr1	106562061	106562073	-	0.000	0.000	Merged-chr1-106562243-20
NR23309--MA1107.1.KLF9	chr18	67255881	67255893	-	0.000	0.000	Merged-chr18-67255745-40
NR8521--MA0741.1.KLF16	chr11	90257464	90257474	+	0.000	0.000	Merged-chr11-90257307-51
NR24306--MA0599.1.KLF5	chr19	8993061	8993070	-	0.000	0.000	Merged-chr19-8993101-26
NR22256--MA0599.1.KLF5	chr17	84421571	84421580	+	0.000	0.000	Merged-chr17-84421572-4
NR33125--MA0493.1.Klf1	chr4	55343393	55343403	+	0.000	0.000	Merged-chr4-55343422-62
NR1379--MA0599.1.KLF5	chr1	127322326	127322335	-	0.000	0.000	Merged-chr1-127322582-29
NR24682--MA0599.1.KLF5	chr19	32926461	32926470	+	0.000	0.000	Merged-chr19-32926300-25
NR49497--MA1107.1.KLF9	chr9	42423816	42423828	+	0.000	0.000	Merged-chr9-42423784-11
NR16231--MA0493.1.Klf1	chr15	6726567	6726577	+	0.000	0.000	Merged-chr15-6726597-28
NR49801--MA0039.3.KLF4	chr9	55410729	55410739	+	0.000	0.000	Merged-chr9-55410514-19
NR10545--MA0741.1.KLF16	chr12	55446852	55446862	-	0.000	0.000	Merged-chr12-55446989-58
NR49786--MA0741.1.KLF16	chr9	55283695	55283705	+	0.000	0.000	Merged-chr9-55283833-16
NR38373--MA0493.1.Klf1	chr5	125016670	125016680	-	0.000	0.000	Merged-chr5-125016719-26
NR6272--MA1107.1.KLF9	chr10	128940562	128940574	-	0.000	0.000	Merged-chr10-128940717-41
NR10153--MA0493.1.Klf1	chr12	16136386	16136396	+	0.000	0.000	Merged-chr12-16136516-15
NR16230--MA0039.3.KLF4	chr15	6726569	6726579	+	0.000	0.000	Merged-chr15-6726597-28
NR4540--MA1107.1.KLF9	chr10	78115186	78115198	-	0.000	0.000	Merged-chr10-78115092-14
NR14014--MA0741.1.KLF16	chr13	111634785	111634795	+	0.000	0.000	Merged-chr13-111634662-22
NR15706--MA0599.1.KLF5	chr14	78619067	78619076	-	0.000	0.000	Merged-chr14-78619032-26
NR10449--MA0741.1.KLF16	chr12	52383032	52383042	+	0.000	0.000	Merged-chr12-52383146-23
NR22601--MA0599.1.KLF5	chr18	19524402	19524411	+	0.000	0.000	Merged-chr18-19524471-22
NR39022--MA0741.1.KLF16	chr5	140586797	140586807	+	0.000	0.000	Merged-chr5-140586794-18
NR32084--MA1107.1.KLF9	chr3	148419632	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR5789--MA0741.1.KLF16	chr10	118633634	118633644	+	0.000	0.000	Merged-chr10-118633664-46
NR3316--MA1107.1.KLF9	chr1	193421574	193421586	-	0.000	0.000	Merged-chr1-193421738-60
NR18876--MA1107.1.KLF9	chr16	36057595	36057607	+	0.000	0.000	Merged-chr16-36057640-19
NR8481--MA0741.1.KLF16	chr11	88864590	88864600	+	0.000	0.000	Merged-chr11-88864546-48
NR33429--MA0741.1.KLF16	chr4	89169051	89169061	-	0.000	0.000	Merged-chr4-89169046-30
NR2841--MA0741.1.KLF16	chr1	180410509	180410519	+	0.000	0.000	Merged-chr1-180410391-12
NR21622--MA1107.1.KLF9	chr17	51880044	51880056	-	0.000	0.000	Merged-chr17-51879858-102
NR15705--MA1107.1.KLF9	chr14	78559270	78559282	-	0.000	0.000	Merged-chr14-78559223-28
NR33538--MA0741.1.KLF16	chr4	101217268	101217278	-	0.000	0.000	Merged-chr4-101217167-64
NR33148--MA0493.1.Klf1	chr4	56222650	56222660	+	0.000	0.000	Merged-chr4-56222492-84
NR4536--MA1107.1.KLF9	chr10	78115178	78115190	-	0.000	0.000	Merged-chr10-78115092-14
NR40822--MA0493.1.Klf1	chr6	88782991	88783001	+	0.000	0.000	Merged-chr6-88783083-54
NR31778--MA1107.1.KLF9	chr3	136742796	136742808	-	0.000	0.000	Merged-chr3-136742959-57
NR41044--MA0599.1.KLF5	chr6	100581241	100581250	+	0.000	0.000	Merged-chr6-100581320-61
NR1266--MA0039.3.KLF4	chr1	106321906	106321916	-	0.000	0.000	Merged-chr1-106321661-31
NR16710--MA1107.1.KLF9	chr15	58750349	58750361	+	0.000	0.000	Merged-chr15-58750240-28
NR26530--MA1107.1.KLF9	chr2	53051379	53051391	-	0.000	0.000	Merged-chr2-53051556-37
NR35700--MA0599.1.KLF5	chr4	155050224	155050233	+	0.000	0.000	Merged-chr4-155050218-26
NR41137--MA1107.1.KLF9	chr6	108526413	108526425	+	0.000	0.000	Merged-chr6-108526296-8
NR42473--MA1107.1.KLF9	chr7	4948748	4948760	-	0.000	0.000	Merged-chr7-4948568-26
NR3482--MA1107.1.KLF9	chr10	13446833	13446845	-	0.000	0.000	Merged-chr10-13446841-15
NR1100--MA0657.1.KLF13	chr1	88708257	88708274	+	0.000	0.000	Merged-chr1-88708373-21
NR23626--MA0740.1.KLF14	chr18	79257500	79257513	-	0.000	0.000	Merged-chr18-79257508-110
NR51755--MA0599.1.KLF5	chr9	122398963	122398972	-	0.000	0.000	Merged-chr9-122399009-31
NR34672--MA0741.1.KLF16	chr4	134059106	134059116	-	0.000	0.000	Merged-chr4-134059039-2
NR15612--MA0493.1.Klf1	chr14	74918735	74918745	-	0.000	0.000	Merged-chr14-74918775-39
NR41891--MA0742.1.Klf12	chr6	134348661	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR51867--MA0599.1.KLF5	chrX	7865658	7865667	+	0.000	0.000	Merged-chrX-7865862-63
NR30964--MA0741.1.KLF16	chr3	103091829	103091839	-	0.000	0.000	Merged-chr3-103091976-34
NR11625--MA0599.1.KLF5	chr12	109446608	109446617	+	0.000	0.000	Merged-chr12-109446341-43
NR13539--MA0039.3.KLF4	chr13	95892265	95892275	-	0.000	0.000	Merged-chr13-95891948-150
NR34088--MA0742.1.Klf12	chr4	120287788	120287802	-	0.000	0.000	Merged-chr4-120287807-68
NR3487--MA1107.1.KLF9	chr10	13446843	13446855	-	0.000	0.000	Merged-chr10-13446841-15
NR1098--MA0599.1.KLF5	chr1	88708225	88708234	+	0.000	0.000	Merged-chr1-88708373-21
NR8238--MA1107.1.KLF9	chr11	83185910	83185922	-	0.000	0.000	Merged-chr11-83185820-16
NR45085--MA1107.1.KLF9	chr7	117406358	117406370	-	0.000	0.000	Merged-chr7-117406595-16
NR1538--MA0742.1.Klf12	chr1	131747153	131747167	+	0.000	0.000	Merged-chr1-131747235-22
NR35190--MA0599.1.KLF5	chr4	141296034	141296043	+	0.000	0.000	Merged-chr4-141296105-4
NR30963--MA0599.1.KLF5	chr3	103091836	103091845	-	0.000	0.000	Merged-chr3-103091976-34
NR41133--MA0741.1.KLF16	chr6	108526403	108526413	+	0.000	0.000	Merged-chr6-108526296-8
NR1702--MA0740.1.KLF14	chr1	135766474	135766487	-	0.000	0.000	Merged-chr1-135766283-55
NR3913--MA0493.1.Klf1	chr10	42887291	42887301	-	0.000	0.000	Merged-chr10-42887187-18
NR3152--MA0493.1.Klf1	chr1	191152675	191152685	+	0.000	0.000	Merged-chr1-191152485-1
NR23379--MA0741.1.KLF16	chr18	68190010	68190020	+	0.000	0.000	Merged-chr18-68190088-51
NR12047--MA0741.1.KLF16	chr13	9360147	9360157	-	0.000	0.000	Merged-chr13-9360244-14
NR49781--MA0740.1.KLF14	chr9	55283694	55283707	+	0.000	0.000	Merged-chr9-55283833-16
NR23627--MA0657.1.KLF13	chr18	79257497	79257514	-	0.000	0.000	Merged-chr18-79257508-110
NR18447--MA0039.3.KLF4	chr16	14380126	14380136	-	0.000	0.000	Merged-chr16-14380008-54
NR33300--MA0039.3.KLF4	chr4	82755891	82755901	+	0.000	0.000	Merged-chr4-82755852-39
NR23531--MA0599.1.KLF5	chr18	75322576	75322585	-	0.000	0.000	Merged-chr18-75322404-42
NR40527--MA1107.1.KLF9	chr6	71638841	71638853	+	0.000	0.000	Merged-chr6-71638648-13
NR49682--MA1107.1.KLF9	chr9	50512106	50512118	-	0.000	0.000	Merged-chr9-50512107-7
NR43904--MA1107.1.KLF9	chr7	55890160	55890172	+	0.000	0.000	Merged-chr7-55890160-26
NR41526--MA0741.1.KLF16	chr6	121110158	121110168	-	0.000	0.000	Merged-chr6-121110104-77
NR35275--MA0493.1.Klf1	chr4	144901821	144901831	-	0.000	0.000	Merged-chr4-144901724-37
NR14473--MA1107.1.KLF9	chr14	20938899	20938911	-	0.000	0.000	Merged-chr14-20938813-17
NR50288--MA0741.1.KLF16	chr9	72660394	72660404	+	0.000	0.000	Merged-chr9-72660303-37
NR27177--MA0740.1.KLF14	chr2	85224576	85224589	+	0.000	0.000	Merged-chr2-85224623-28
NR6275--MA0741.1.KLF16	chr10	128940595	128940605	-	0.000	0.000	Merged-chr10-128940717-41
NR41872--MA1107.1.KLF9	chr6	134183957	134183969	+	0.000	0.000	Merged-chr6-134184108-53
NR4264--MA1107.1.KLF9	chr10	66955493	66955505	+	0.000	0.000	Merged-chr10-66955647-19
NR27523--MA0493.1.Klf1	chr2	115610632	115610642	+	0.000	0.000	Merged-chr2-115610633-33
NR18273--MA1107.1.KLF9	chr16	4584079	4584091	-	0.000	0.000	Merged-chr16-4584045-35
NR23303--MA0599.1.KLF5	chr18	67255708	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR50487--MA0599.1.KLF5	chr9	80754614	80754623	+	0.000	0.000	Merged-chr9-80754738-24
NR35497--MA0741.1.KLF16	chr4	150087364	150087374	-	0.000	0.000	Merged-chr4-150087480-81
NR25236--MA0493.1.Klf1	chr19	53760526	53760536	-	0.000	0.000	Merged-chr19-53760542-10
NR41890--MA1107.1.KLF9	chr6	134282236	134282248	+	0.000	0.000	Merged-chr6-134282243-30
NR42822--MA0741.1.KLF16	chr7	18925317	18925327	-	0.000	0.000	Merged-chr7-18925390-20
NR42192--MA1107.1.KLF9	chr6	144333222	144333234	+	0.000	0.000	Merged-chr6-144333219-22
NR15443--MA0493.1.Klf1	chr14	68078500	68078510	+	0.000	0.000	Merged-chr14-68078565-20
NR2751--MA0039.3.KLF4	chr1	177382971	177382981	+	0.000	0.000	Merged-chr1-177382915-26
NR49800--MA0599.1.KLF5	chr9	55410728	55410737	+	0.000	0.000	Merged-chr9-55410514-19
NR31019--MA0493.1.Klf1	chr3	104796706	104796716	-	0.000	0.000	Merged-chr3-104796663-34
NR14478--MA1107.1.KLF9	chr14	20938952	20938964	+	0.000	0.000	Merged-chr14-20938813-17
NR10231--MA0493.1.Klf1	chr12	24565421	24565431	+	0.000	0.000	Merged-chr12-24565518-17
NR32041--MA1107.1.KLF9	chr3	146063401	146063413	-	0.000	0.000	Merged-chr3-146063322-20
NR16739--MA0493.1.Klf1	chr15	59669905	59669915	+	0.000	0.000	Merged-chr15-59669905-17
NR32976--MA0741.1.KLF16	chr4	46404271	46404281	+	0.000	0.000	Merged-chr4-46404308-42
NR19135--MA1107.1.KLF9	chr16	55421970	55421982	+	0.000	0.000	Merged-chr16-55421971-12
NR3148--MA0741.1.KLF16	chr1	191115088	191115098	-	0.000	0.000	Merged-chr1-191115212-7
NR15442--MA0039.3.KLF4	chr14	68078502	68078512	+	0.000	0.000	Merged-chr14-68078565-20
NR23521--MA0039.3.KLF4	chr18	75210435	75210445	+	0.000	0.000	Merged-chr18-75210545-14
NR11419--MA1107.1.KLF9	chr12	104057929	104057941	-	0.000	0.000	Merged-chr12-104057851-1
NR10230--MA0039.3.KLF4	chr12	24565423	24565433	+	0.000	0.000	Merged-chr12-24565518-17
NR17314--MA0741.1.KLF16	chr15	80192525	80192535	+	0.000	0.000	Merged-chr15-80192413-58
NR309--MA1107.1.KLF9	chr1	39196989	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR41895--MA1107.1.KLF9	chr6	134348663	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR48392--MA0493.1.Klf1	chr8	116645535	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR42197--MA1107.1.KLF9	chr6	144333232	144333244	+	0.000	0.000	Merged-chr6-144333219-22
NR20022--MA0741.1.KLF16	chr17	5138645	5138655	-	0.000	0.000	Merged-chr17-5138884-51
NR2319--MA0599.1.KLF5	chr1	164135751	164135760	+	0.000	0.000	Merged-chr1-164135865-100
NR49803--MA0741.1.KLF16	chr9	55410728	55410738	+	0.000	0.000	Merged-chr9-55410514-19
NR7549--MA0599.1.KLF5	chr11	67048616	67048625	+	0.000	0.000	Merged-chr11-67048792-34
NR4030--MA0741.1.KLF16	chr10	53461527	53461537	-	0.000	0.000	Merged-chr10-53461441-37
NR11621--MA0741.1.KLF16	chr12	109446514	109446524	-	0.000	0.000	Merged-chr12-109446341-43
NR27991--MA0741.1.KLF16	chr2	131145813	131145823	-	0.000	0.000	Merged-chr2-131145703-8
NR12653--MA0493.1.Klf1	chr13	51598238	51598248	-	0.000	0.000	Merged-chr13-51598262-24
NR8884--MA1107.1.KLF9	chr11	99132679	99132691	-	0.000	0.000	Merged-chr11-99132520-18
NR41869--MA0657.1.KLF13	chr6	134183956	134183973	+	0.000	0.000	Merged-chr6-134184108-53
NR34087--MA0740.1.KLF14	chr4	120287784	120287797	-	0.000	0.000	Merged-chr4-120287807-68
NR32554--MA0741.1.KLF16	chr4	32424644	32424654	+	0.000	0.000	Merged-chr4-32424580-38
NR38375--MA1107.1.KLF9	chr5	125016668	125016680	-	0.000	0.000	Merged-chr5-125016719-26
NR15699--MA0493.1.Klf1	chr14	78559254	78559264	-	0.000	0.000	Merged-chr14-78559223-28
NR14725--MA1107.1.KLF9	chr14	32716938	32716950	+	0.000	0.000	Merged-chr14-32716978-71
NR39250--MA1107.1.KLF9	chr5	144165948	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR32973--MA1107.1.KLF9	chr4	46404105	46404117	+	0.000	0.000	Merged-chr4-46404308-42
NR37939--MA1107.1.KLF9	chr5	115711896	115711908	-	0.000	0.000	Merged-chr5-115712054-77
NR3543--MA0493.1.Klf1	chr10	18193273	18193283	-	0.000	0.000	Merged-chr10-18193414-42
NR8319--MA0741.1.KLF16	chr11	85407805	85407815	+	0.000	0.000	Merged-chr11-85407928-27
NR6486--MA0493.1.Klf1	chr11	6523164	6523174	-	0.000	0.000	Merged-chr11-6523059-42
NR24308--MA1107.1.KLF9	chr19	8993059	8993071	-	0.000	0.000	Merged-chr19-8993101-26
NR47477--MA0741.1.KLF16	chr8	76902242	76902252	+	0.000	0.000	Merged-chr8-76902143-41
NR32083--MA0493.1.Klf1	chr3	148419634	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR3315--MA0493.1.Klf1	chr1	193421576	193421586	-	0.000	0.000	Merged-chr1-193421738-60
NR42338--MA0599.1.KLF5	chr6	147097760	147097769	-	0.000	0.000	Merged-chr6-147097637-4
NR15704--MA0493.1.Klf1	chr14	78559272	78559282	-	0.000	0.000	Merged-chr14-78559223-28
NR18879--MA1107.1.KLF9	chr16	36057601	36057613	+	0.000	0.000	Merged-chr16-36057640-19
NR42235--MA0599.1.KLF5	chr6	144910433	144910442	+	0.000	0.000	Merged-chr6-144910390-40
NR21948--MA0493.1.Klf1	chr17	70886880	70886890	-	0.000	0.000	Merged-chr17-70886838-34
NR1399--MA1107.1.KLF9	chr1	127796453	127796465	-	0.000	0.000	Merged-chr1-127796546-56
NR11626--MA0741.1.KLF16	chr12	109446608	109446618	+	0.000	0.000	Merged-chr12-109446341-43
NR14570--MA0599.1.KLF5	chr14	25768378	25768387	-	0.000	0.000	Merged-chr14-25768243-1
NR13872--MA0741.1.KLF16	chr13	108100622	108100632	+	0.000	0.000	Merged-chr13-108100820-31
NR7832--MA0599.1.KLF5	chr11	72963921	72963930	-	0.000	0.000	Merged-chr11-72963811-9
NR16704--MA1107.1.KLF9	chr15	58750337	58750349	+	0.000	0.000	Merged-chr15-58750240-28
NR2238--MA0039.3.KLF4	chr1	161436611	161436621	-	0.000	0.000	Merged-chr1-161436721-21
NR35273--MA0742.1.Klf12	chr4	144901817	144901831	-	0.000	0.000	Merged-chr4-144901724-37
NR42668--MA0039.3.KLF4	chr7	16001849	16001859	-	0.000	0.000	Merged-chr7-16001989-41
NR32979--MA0493.1.Klf1	chr4	46411764	46411774	-	0.000	0.000	Merged-chr4-46411765-13
NR50677--MA0599.1.KLF5	chr9	92274696	92274705	-	0.000	0.000	Merged-chr9-92274591-56
NR8479--MA0599.1.KLF5	chr11	88864590	88864599	+	0.000	0.000	Merged-chr11-88864546-48
NR2750--MA0599.1.KLF5	chr1	177382916	177382925	+	0.000	0.000	Merged-chr1-177382915-26
NR18682--MA0039.3.KLF4	chr16	24831241	24831251	+	0.000	0.000	Merged-chr16-24831230-9
NR3915--MA1107.1.KLF9	chr10	42887289	42887301	-	0.000	0.000	Merged-chr10-42887187-18
NR36596--MA0599.1.KLF5	chr5	63943567	63943576	-	0.000	0.000	Merged-chr5-63943362-36
NR39704--MA0493.1.Klf1	chr6	22340138	22340148	-	0.000	0.000	Merged-chr6-22340067-27
NR3910--MA0742.1.Klf12	chr10	42887287	42887301	-	0.000	0.000	Merged-chr10-42887187-18
NR16709--MA1107.1.KLF9	chr15	58750347	58750359	+	0.000	0.000	Merged-chr15-58750240-28
NR11618--MA0741.1.KLF16	chr12	109446511	109446521	-	0.000	0.000	Merged-chr12-109446341-43
NR17320--MA0741.1.KLF16	chr15	80192531	80192541	+	0.000	0.000	Merged-chr15-80192413-58
NR15441--MA0599.1.KLF5	chr14	68078501	68078510	+	0.000	0.000	Merged-chr14-68078565-20
NR52790--MA0741.1.KLF16	chrX	143030856	143030866	+	0.000	0.000	Merged-chrX-143030752-27
NR51663--MA1107.1.KLF9	chr9	120476391	120476403	+	0.000	0.000	Merged-chr9-120476447-20
NR41983--MA0599.1.KLF5	chr6	137491893	137491902	-	0.000	0.000	Merged-chr6-137492060-50
NR45084--MA0493.1.Klf1	chr7	117406360	117406370	-	0.000	0.000	Merged-chr7-117406595-16
NR47017--MA1107.1.KLF9	chr8	68726069	68726081	+	0.000	0.000	Merged-chr8-68726108-23
NR20142--MA1107.1.KLF9	chr17	8236109	8236121	+	0.000	0.000	Merged-chr17-8235955-6
NR3914--MA0741.1.KLF16	chr10	42887290	42887300	-	0.000	0.000	Merged-chr10-42887187-18
NR7183--MA0493.1.Klf1	chr11	54063288	54063298	-	0.000	0.000	Merged-chr11-54063198-57
NR14480--MA1107.1.KLF9	chr14	20938956	20938968	+	0.000	0.000	Merged-chr14-20938813-17
NR45083--MA0039.3.KLF4	chr7	117406358	117406368	-	0.000	0.000	Merged-chr7-117406595-16
NR33442--MA1107.1.KLF9	chr4	89359529	89359541	-	0.000	0.000	Merged-chr4-89359690-21
NR32040--MA0599.1.KLF5	chr3	146063253	146063262	-	0.000	0.000	Merged-chr3-146063322-20
NR42190--MA1107.1.KLF9	chr6	144333218	144333230	+	0.000	0.000	Merged-chr6-144333219-22
NR49987--MA0742.1.Klf12	chr9	61054576	61054590	-	0.000	0.000	Merged-chr9-61054632-26
NR13611--MA0599.1.KLF5	chr13	98684443	98684452	+	0.000	0.000	Merged-chr13-98684546-11
NR51659--MA1107.1.KLF9	chr9	120476383	120476395	+	0.000	0.000	Merged-chr9-120476447-20
NR26471--MA1107.1.KLF9	chr2	45172974	45172986	-	0.000	0.000	Merged-chr2-45172921-51
NR26497--MA0742.1.Klf12	chr2	49846311	49846325	+	0.000	0.000	Merged-chr2-49846316-44
NR37122--MA0740.1.KLF14	chr5	92961546	92961559	-	0.000	0.000	Merged-chr5-92961688-16
NR8520--MA0599.1.KLF5	chr11	90257464	90257473	+	0.000	0.000	Merged-chr11-90257307-51
NR26529--MA0039.3.KLF4	chr2	53051379	53051389	-	0.000	0.000	Merged-chr2-53051556-37
NR41527--MA0599.1.KLF5	chr6	121210664	121210673	+	0.000	0.000	Merged-chr6-121210795-40
NR41866--MA1107.1.KLF9	chr6	134148282	134148294	+	0.000	0.000	Merged-chr6-134148194-39
NR36618--MA0741.1.KLF16	chr5	64371319	64371329	+	0.000	0.000	Merged-chr5-64371502-26
NR14485--MA1107.1.KLF9	chr14	20938973	20938985	+	0.000	0.000	Merged-chr14-20938813-17
NR46881--MA1107.1.KLF9	chr8	57401522	57401534	+	0.000	0.000	Merged-chr8-57401385-31
NR49900--MA1107.1.KLF9	chr9	57647820	57647832	-	0.000	0.000	Merged-chr9-57647746-26
NR44115--MA1107.1.KLF9	chr7	68205947	68205959	-	0.000	0.000	Merged-chr7-68206033-25
NR42186--MA1107.1.KLF9	chr6	144333210	144333222	+	0.000	0.000	Merged-chr6-144333219-22
NR10462--MA0493.1.Klf1	chr12	52783216	52783226	-	0.000	0.000	Merged-chr12-52783123-49
NR15916--MA0741.1.KLF16	chr14	105895072	105895082	-	0.000	0.000	Merged-chr14-105895286-34
NR49797--MA0740.1.KLF14	chr9	55410727	55410740	+	0.000	0.000	Merged-chr9-55410514-19
NR48394--MA1107.1.KLF9	chr8	116645533	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR20841--MA1107.1.KLF9	chr17	29193527	29193539	+	0.000	0.000	Merged-chr17-29193494-23
NR34859--MA0039.3.KLF4	chr4	135520670	135520680	-	0.000	0.000	Merged-chr4-135520643-13
NR42827--MA0493.1.Klf1	chr7	18925403	18925413	-	0.000	0.000	Merged-chr7-18925390-20
NR8874--MA0599.1.KLF5	chr11	99132690	99132699	-	0.000	0.000	Merged-chr11-99132520-18
NR9185--MA0599.1.KLF5	chr11	104661460	104661469	-	0.000	0.000	Merged-chr11-104661475-50
NR5881--MA0741.1.KLF16	chr10	121300786	121300796	+	0.000	0.000	Merged-chr10-121300859-24
NR49492--MA0740.1.KLF14	chr9	42423816	42423829	+	0.000	0.000	Merged-chr9-42423784-11
NR28638--MA0740.1.KLF14	chr2	158179199	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR24305--MA0742.1.Klf12	chr19	8993057	8993071	-	0.000	0.000	Merged-chr19-8993101-26
NR16337--MA0740.1.KLF14	chr15	25696039	25696052	-	0.000	0.000	Merged-chr15-25696018-37
NR5349--MA0493.1.Klf1	chr10	96690999	96691009	-	0.000	0.000	Merged-chr10-96691005-66
NR41894--MA0493.1.Klf1	chr6	134348665	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR26617--MA0742.1.Klf12	chr2	59513729	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR48945--MA1107.1.KLF9	chr8	128420724	128420736	+	0.000	0.000	Merged-chr8-128420826-46
NR12213--MA0599.1.KLF5	chr13	24468070	24468079	-	0.000	0.000	Merged-chr13-24467982-34
