#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR3472--MA0036.3.GATA2	chr16	18075422	18075432	-	0.000	0.000	Merged-chr16-18075425-17
NR4330--MA0037.3.GATA3	chr18	67249036	67249043	+	0.000	0.000	Merged-chr18-67248991-53
NR1030--MA0036.3.GATA2	chr10	70133409	70133419	+	0.000	0.000	Merged-chr10-70133310-29
NR1563--MA0766.1.GATA5	chr11	83550291	83550298	-	0.000	0.000	Merged-chr11-83550444-44
NR5267--MA0140.2.GATA1::TAL1	chr2	146416550	146416567	+	0.000	0.000	Merged-chr2-146416561-24
NR7148--MA0037.3.GATA3	chr5	148596595	148596602	-	0.000	0.000	Merged-chr5-148596681-29
NR7116--MA0036.3.GATA2	chr5	142920703	142920713	-	0.000	0.000	Merged-chr5-142920894-48
NR1873--MA0140.2.GATA1::TAL1	chr12	51567407	51567424	+	0.000	0.000	Merged-chr12-51567271-27
NR2153--MA0037.3.GATA3	chr12	118255862	118255869	+	0.000	0.000	Merged-chr12-118255780-45
NR6493--MA0037.3.GATA3	chr4	145312628	145312635	+	0.000	0.000	Merged-chr4-145312696-44
NR3340--MA1104.1.GATA6	chr15	81308332	81308344	-	0.000	0.000	Merged-chr15-81308219-24
NR6489--MA0482.1.Gata4	chr4	145263888	145263898	-	0.000	0.000	Merged-chr4-145263821-10
NR7719--MA0035.3.Gata1	chr6	130102977	130102987	+	0.000	0.000	Merged-chr6-130103023-31
NR8152--MA0037.3.GATA3	chr7	102064014	102064021	-	0.000	0.000	Merged-chr7-102063956-5
NR7318--MA0035.3.Gata1	chr6	50387874	50387884	-	0.000	0.000	Merged-chr6-50387910-30
NR7151--MA0036.3.GATA2	chr5	148596594	148596604	+	0.000	0.000	Merged-chr5-148596681-29
NR5266--MA0036.3.GATA2	chr2	146416548	146416558	+	0.000	0.000	Merged-chr2-146416561-24
NR5747--MA0035.3.Gata1	chr3	115793593	115793603	-	0.000	0.000	Merged-chr3-115793653-57
NR5927--MA0766.1.GATA5	chr3	138893611	138893618	-	0.000	0.000	Merged-chr3-138893657-47
NR3337--MA0140.2.GATA1::TAL1	chr15	78835258	78835275	-	0.000	0.000	Merged-chr15-78835387-37
NR8707--MA0037.3.GATA3	chr8	117548685	117548692	-	0.000	0.000	Merged-chr8-117548585-70
NR209--MA0037.3.GATA3	chr1	74201346	74201353	-	0.000	0.000	Merged-chr1-74201398-63
NR5902--MA0037.3.GATA3	chr3	136742960	136742967	-	0.000	0.000	Merged-chr3-136742959-57
NR5410--MA0482.1.Gata4	chr2	181497622	181497632	+	0.000	0.000	Merged-chr2-181497766-4
NR3305--MA0036.3.GATA2	chr15	65810710	65810720	+	0.000	0.000	Merged-chr15-65810890-18
NR3890--MA0037.3.GATA3	chr17	44557328	44557335	-	0.000	0.000	Merged-chr17-44557338-45
NR7722--MA0482.1.Gata4	chr6	130312045	130312055	+	0.000	0.000	Merged-chr6-130312055-26
NR1444--MA0482.1.Gata4	chr11	57952912	57952922	-	0.000	0.000	Merged-chr11-57952769-40
NR8662--MA0035.3.Gata1	chr8	111976661	111976671	-	0.000	0.000	Merged-chr8-111976573-47
NR8890--MA0482.1.Gata4	chr9	50924697	50924707	+	0.000	0.000	Merged-chr9-50924601-13
NR182--MA0766.1.GATA5	chr1	71576673	71576680	+	0.000	0.000	Merged-chr1-71576890-29
NR7353--MA0036.3.GATA2	chr6	58881140	58881150	-	0.000	0.000	Merged-chr6-58880983-47
NR4920--MA0035.3.Gata1	chr2	72282907	72282917	-	0.000	0.000	Merged-chr2-72282934-17
NR2260--MA0140.2.GATA1::TAL1	chr13	33071971	33071988	-	0.000	0.000	Merged-chr13-33072044-31
NR7257--MA0036.3.GATA2	chr6	32796205	32796215	-	0.000	0.000	Merged-chr6-32796337-46
NR9081--MA0035.3.Gata1	chr9	92274453	92274463	+	0.000	0.000	Merged-chr9-92274591-56
NR92--MA1104.1.GATA6	chr1	43538867	43538879	-	0.000	0.000	Merged-chr1-43538951-30
NR1056--MA0482.1.Gata4	chr10	77273722	77273732	-	0.000	0.000	Merged-chr10-77273499-67
NR8930--MA0766.1.GATA5	chr9	63785710	63785717	-	0.000	0.000	Merged-chr9-63785726-16
NR7622--MA0037.3.GATA3	chr6	108780030	108780037	+	0.000	0.000	Merged-chr6-108780216-16
NR7347--MA0482.1.Gata4	chr6	58832867	58832877	+	0.000	0.000	Merged-chr6-58832889-39
NR5495--MA0035.3.Gata1	chr3	52458740	52458750	+	0.000	0.000	Merged-chr3-52458640-68
NR9211--MA0482.1.Gata4	chr9	117913395	117913405	+	0.000	0.000	Merged-chr9-117913452-13
NR8660--MA1104.1.GATA6	chr8	111976660	111976672	+	0.000	0.000	Merged-chr8-111976573-47
NR6971--MA0766.1.GATA5	chr5	112310946	112310953	+	0.000	0.000	Merged-chr5-112310969-9
NR7723--MA1104.1.GATA6	chr6	130312043	130312055	-	0.000	0.000	Merged-chr6-130312055-26
NR6865--MA0036.3.GATA2	chr5	92327550	92327560	+	0.000	0.000	Merged-chr5-92327493-24
NR1445--MA1104.1.GATA6	chr11	57952912	57952924	+	0.000	0.000	Merged-chr11-57952769-40
NR437--MA0766.1.GATA5	chr1	131170137	131170144	-	0.000	0.000	Merged-chr1-131170011-6
NR2573--MA0035.3.Gata1	chr13	101702250	101702260	-	0.000	0.000	Merged-chr13-101702260-81
NR8891--MA1104.1.GATA6	chr9	50924695	50924707	-	0.000	0.000	Merged-chr9-50924601-13
NR8593--MA0035.3.Gata1	chr8	94240435	94240445	+	0.000	0.000	Merged-chr8-94240399-13
NR180--MA0482.1.Gata4	chr1	71576670	71576680	-	0.000	0.000	Merged-chr1-71576890-29
NR3339--MA0482.1.Gata4	chr15	81308334	81308344	+	0.000	0.000	Merged-chr15-81308219-24
NR493--MA0766.1.GATA5	chr1	143319752	143319759	-	0.000	0.000	Merged-chr1-143319719-34
NR4545--MA0036.3.GATA2	chr19	31321987	31321997	-	0.000	0.000	Merged-chr19-31321995-11
NR8709--MA0766.1.GATA5	chr8	117548685	117548692	-	0.000	0.000	Merged-chr8-117548585-70
NR4887--MA0140.2.GATA1::TAL1	chr2	65198588	65198605	+	0.000	0.000	Merged-chr2-65198704-18
NR6615--MA0766.1.GATA5	chr5	21369076	21369083	+	0.000	0.000	Merged-chr5-21368960-21
NR2390--MA0035.3.Gata1	chr13	81177068	81177078	-	0.000	0.000	Merged-chr13-81177042-14
NR6544--MA0035.3.Gata1	chr5	3463489	3463499	-	0.000	0.000	Merged-chr5-3463365-33
NR4607--MA0140.2.GATA1::TAL1	chr19	53535490	53535507	-	0.000	0.000	Merged-chr19-53535545-21
NR7348--MA1104.1.GATA6	chr6	58832865	58832877	-	0.000	0.000	Merged-chr6-58832889-39
NR183--MA0035.3.Gata1	chr1	71576671	71576681	-	0.000	0.000	Merged-chr1-71576890-29
NR210--MA0036.3.GATA2	chr1	74201345	74201355	+	0.000	0.000	Merged-chr1-74201398-63
NR2246--MA0140.2.GATA1::TAL1	chr13	30682010	30682027	-	0.000	0.000	Merged-chr13-30682181-38
NR6488--MA0037.3.GATA3	chr4	145263891	145263898	+	0.000	0.000	Merged-chr4-145263821-10
NR7314--MA0037.3.GATA3	chr6	50387876	50387883	+	0.000	0.000	Merged-chr6-50387910-30
NR2733--MA1104.1.GATA6	chr14	15770133	15770145	+	0.000	0.000	Merged-chr14-15770075-60
NR3696--MA1104.1.GATA6	chr16	91388007	91388019	+	0.000	0.000	Merged-chr16-91387965-13
NR8931--MA0035.3.Gata1	chr9	63785709	63785719	+	0.000	0.000	Merged-chr9-63785726-16
NR2571--MA1104.1.GATA6	chr13	101702249	101702261	+	0.000	0.000	Merged-chr13-101702260-81
NR932--MA0482.1.Gata4	chr10	39991288	39991298	+	0.000	0.000	Merged-chr10-39991173-41
NR7114--MA0482.1.Gata4	chr5	142920702	142920712	-	0.000	0.000	Merged-chr5-142920894-48
NR4755--MA0036.3.GATA2	chr2	31186088	31186098	+	0.000	0.000	Merged-chr2-31186156-11
NR9107--MA0766.1.GATA5	chr9	95289193	95289200	+	0.000	0.000	Merged-chr9-95289296-28
NR3892--MA0766.1.GATA5	chr17	44557328	44557335	-	0.000	0.000	Merged-chr17-44557338-45
NR8020--MA0035.3.Gata1	chr7	66196716	66196726	-	0.000	0.000	Merged-chr7-66196712-1
NR6491--MA0036.3.GATA2	chr4	145263889	145263899	-	0.000	0.000	Merged-chr4-145263821-10
NR2055--MA0036.3.GATA2	chr12	98247086	98247096	+	0.000	0.000	Merged-chr12-98247130-40
NR129--MA0766.1.GATA5	chr1	62829840	62829847	+	0.000	0.000	Merged-chr1-62829921-36
NR1769--MA1104.1.GATA6	chr11	119159991	119160003	+	0.000	0.000	Merged-chr11-119159988-24
NR7611--MA0766.1.GATA5	chr6	108606934	108606941	-	0.000	0.000	Merged-chr6-108607013-11
NR6632--MA0036.3.GATA2	chr5	29901929	29901939	+	0.000	0.000	Merged-chr5-29901920-39
NR4333--MA0036.3.GATA2	chr18	67249034	67249044	-	0.000	0.000	Merged-chr18-67248991-53
NR937--MA0482.1.Gata4	chr10	40451942	40451952	+	0.000	0.000	Merged-chr10-40451996-39
NR4866--MA0766.1.GATA5	chr2	60328750	60328757	-	0.000	0.000	Merged-chr2-60328757-33
NR6071--MA0482.1.Gata4	chr4	10770161	10770171	-	0.000	0.000	Merged-chr4-10770192-53
NR494--MA0035.3.Gata1	chr1	143319751	143319761	+	0.000	0.000	Merged-chr1-143319719-34
NR7721--MA0037.3.GATA3	chr6	130312045	130312052	-	0.000	0.000	Merged-chr6-130312055-26
NR2156--MA0036.3.GATA2	chr12	118255860	118255870	-	0.000	0.000	Merged-chr12-118255780-45
NR1443--MA0037.3.GATA3	chr11	57952915	57952922	+	0.000	0.000	Merged-chr11-57952769-40
NR7115--MA1104.1.GATA6	chr5	142920702	142920714	+	0.000	0.000	Merged-chr5-142920894-48
NR7712--MA0766.1.GATA5	chr6	129997694	129997701	-	0.000	0.000	Merged-chr6-129997694-33
NR6462--MA0036.3.GATA2	chr4	134047865	134047875	-	0.000	0.000	Merged-chr4-134047792-28
NR8218--MA0766.1.GATA5	chr7	117406495	117406502	+	0.000	0.000	Merged-chr7-117406595-16
NR4654--MA0482.1.Gata4	chr2	11617067	11617077	+	0.000	0.000	Merged-chr2-11617013-39
NR6494--MA1104.1.GATA6	chr4	145312625	145312637	+	0.000	0.000	Merged-chr4-145312696-44
NR2355--MA0482.1.Gata4	chr13	74490194	74490204	+	0.000	0.000	Merged-chr13-74490220-4
NR5926--MA0036.3.GATA2	chr3	138893610	138893620	+	0.000	0.000	Merged-chr3-138893657-47
NR4282--MA0766.1.GATA5	chr18	57249954	57249961	+	0.000	0.000	Merged-chr18-57249763-26
NR8155--MA0036.3.GATA2	chr7	102064013	102064023	+	0.000	0.000	Merged-chr7-102063956-5
NR7346--MA0037.3.GATA3	chr6	58832867	58832874	-	0.000	0.000	Merged-chr6-58832889-39
NR3909--MA0037.3.GATA3	chr17	50136229	50136236	-	0.000	0.000	Merged-chr17-50136209-46
NR8354--MA0482.1.Gata4	chr7	140947106	140947116	+	0.000	0.000	Merged-chr7-140947277-49
NR8708--MA1104.1.GATA6	chr8	117548683	117548695	-	0.000	0.000	Merged-chr8-117548585-70
NR7297--MA0140.2.GATA1::TAL1	chr6	41141090	41141107	+	0.000	0.000	Merged-chr6-41141136-19
NR938--MA1104.1.GATA6	chr10	40451940	40451952	-	0.000	0.000	Merged-chr10-40451996-39
NR6072--MA1104.1.GATA6	chr4	10770161	10770173	+	0.000	0.000	Merged-chr4-10770192-53
NR278--MA0766.1.GATA5	chr1	90677875	90677882	-	0.000	0.000	Merged-chr1-90677857-31
NR9078--MA0482.1.Gata4	chr9	92274454	92274464	+	0.000	0.000	Merged-chr9-92274591-56
NR1516--MA0140.2.GATA1::TAL1	chr11	68768568	68768585	-	0.000	0.000	Merged-chr11-68768507-16
NR5875--MA0766.1.GATA5	chr3	135590667	135590674	+	0.000	0.000	Merged-chr3-135590750-10
NR7612--MA0035.3.Gata1	chr6	108606933	108606943	+	0.000	0.000	Merged-chr6-108607013-11
NR7609--MA0037.3.GATA3	chr6	108606934	108606941	-	0.000	0.000	Merged-chr6-108607013-11
NR7983--MA0482.1.Gata4	chr7	47113493	47113503	-	0.000	0.000	Merged-chr7-47113657-15
NR4192--MA0482.1.Gata4	chr18	39457947	39457957	+	0.000	0.000	Merged-chr18-39457993-13
NR7127--MA0140.2.GATA1::TAL1	chr5	143976897	143976914	-	0.000	0.000	Merged-chr5-143976902-14
NR3646--MA0035.3.Gata1	chr16	64758766	64758776	-	0.000	0.000	Merged-chr16-64758494-145
NR2356--MA1104.1.GATA6	chr13	74490192	74490204	-	0.000	0.000	Merged-chr13-74490220-4
NR7986--MA0035.3.Gata1	chr7	47113494	47113504	-	0.000	0.000	Merged-chr7-47113657-15
NR8216--MA0482.1.Gata4	chr7	117406492	117406502	-	0.000	0.000	Merged-chr7-117406595-16
NR3910--MA1104.1.GATA6	chr17	50136227	50136239	-	0.000	0.000	Merged-chr17-50136209-46
NR8105--MA0036.3.GATA2	chr7	90007379	90007389	-	0.000	0.000	Merged-chr7-90007418-46
NR6967--MA0037.3.GATA3	chr5	112310946	112310953	+	0.000	0.000	Merged-chr5-112310969-9
NR8019--MA0766.1.GATA5	chr7	66196718	66196725	+	0.000	0.000	Merged-chr7-66196712-1
NR7713--MA0035.3.Gata1	chr6	129997693	129997703	+	0.000	0.000	Merged-chr6-129997694-33
NR8219--MA0035.3.Gata1	chr7	117406493	117406503	-	0.000	0.000	Merged-chr7-117406595-16
NR8355--MA1104.1.GATA6	chr7	140947104	140947116	-	0.000	0.000	Merged-chr7-140947277-49
NR7778--MA0766.1.GATA5	chr6	136465299	136465306	+	0.000	0.000	Merged-chr6-136465215-11
NR7726--MA0035.3.Gata1	chr6	130312044	130312054	+	0.000	0.000	Merged-chr6-130312055-26
NR9079--MA1104.1.GATA6	chr9	92274452	92274464	-	0.000	0.000	Merged-chr9-92274591-56
NR4756--MA0140.2.GATA1::TAL1	chr2	31186090	31186107	+	0.000	0.000	Merged-chr2-31186156-11
NR933--MA0036.3.GATA2	chr10	39991287	39991297	+	0.000	0.000	Merged-chr10-39991173-41
NR3765--MA0766.1.GATA5	chr17	12165548	12165555	-	0.000	0.000	Merged-chr17-12165459-54
NR3341--MA0036.3.GATA2	chr15	81308333	81308343	+	0.000	0.000	Merged-chr15-81308219-24
NR7715--MA0482.1.Gata4	chr6	130102978	130102988	+	0.000	0.000	Merged-chr6-130103023-31
NR7700--MA0036.3.GATA2	chr6	126995668	126995678	+	0.000	0.000	Merged-chr6-126995755-15
NR6970--MA0036.3.GATA2	chr5	112310944	112310954	-	0.000	0.000	Merged-chr5-112310969-9
NR7113--MA0037.3.GATA3	chr5	142920705	142920712	+	0.000	0.000	Merged-chr5-142920894-48
NR7614--MA0766.1.GATA5	chr6	108607018	108607025	-	0.000	0.000	Merged-chr6-108607013-11
NR7984--MA1104.1.GATA6	chr7	47113493	47113505	+	0.000	0.000	Merged-chr7-47113657-15
NR4193--MA1104.1.GATA6	chr18	39457945	39457957	-	0.000	0.000	Merged-chr18-39457993-13
NR3418--MA0037.3.GATA3	chr15	103154445	103154452	-	0.000	0.000	Merged-chr15-103154383-18
NR1031--MA0766.1.GATA5	chr10	70133410	70133417	-	0.000	0.000	Merged-chr10-70133310-29
NR8799--MA0140.2.GATA1::TAL1	chr9	13820802	13820819	-	0.000	0.000	Merged-chr9-13820918-14
NR6973--MA0140.2.GATA1::TAL1	chr5	112310935	112310952	-	0.000	0.000	Merged-chr5-112310969-9
NR3282--MA0482.1.Gata4	chr15	62240279	62240289	-	0.000	0.000	Merged-chr15-62240202-33
NR5180--MA0482.1.Gata4	chr2	132843517	132843527	+	0.000	0.000	Merged-chr2-132843527-2
NR936--MA0037.3.GATA3	chr10	40451942	40451949	-	0.000	0.000	Merged-chr10-40451996-39
NR6070--MA0037.3.GATA3	chr4	10770164	10770171	+	0.000	0.000	Merged-chr4-10770192-53
NR8017--MA0482.1.Gata4	chr7	66196715	66196725	-	0.000	0.000	Merged-chr7-66196712-1
NR7432--MA1104.1.GATA6	chr6	72495632	72495644	+	0.000	0.000	Merged-chr6-72495605-8
NR7152--MA0766.1.GATA5	chr5	148596595	148596602	-	0.000	0.000	Merged-chr5-148596681-29
NR5743--MA0766.1.GATA5	chr3	115729287	115729294	-	0.000	0.000	Merged-chr3-115729400-55
NR1493--MA0766.1.GATA5	chr11	64037641	64037648	+	0.000	0.000	Merged-chr11-64037767-32
NR7716--MA1104.1.GATA6	chr6	130102976	130102988	-	0.000	0.000	Merged-chr6-130103023-31
NR7851--MA0482.1.Gata4	chr6	146434324	146434334	-	0.000	0.000	Merged-chr6-146434496-35
NR9106--MA0036.3.GATA2	chr9	95289191	95289201	-	0.000	0.000	Merged-chr9-95289296-28
NR5746--MA0036.3.GATA2	chr3	115793593	115793603	-	0.000	0.000	Merged-chr3-115793653-57
NR7779--MA0035.3.Gata1	chr6	136465297	136465307	-	0.000	0.000	Merged-chr6-136465215-11
NR2354--MA0037.3.GATA3	chr13	74490194	74490201	-	0.000	0.000	Merged-chr13-74490220-4
NR8140--MA0140.2.GATA1::TAL1	chr7	98797518	98797535	+	0.000	0.000	Merged-chr7-98797577-28
NR5335--MA0140.2.GATA1::TAL1	chr2	166666279	166666296	-	0.000	0.000	Merged-chr2-166666429-9
NR3471--MA0482.1.Gata4	chr16	18075421	18075431	-	0.000	0.000	Merged-chr16-18075425-17
NR5412--MA0035.3.Gata1	chr2	181497621	181497631	+	0.000	0.000	Merged-chr2-181497766-4
NR3283--MA1104.1.GATA6	chr15	62240279	62240291	+	0.000	0.000	Merged-chr15-62240202-33
NR6835--MA0037.3.GATA3	chr5	89044954	89044961	+	0.000	0.000	Merged-chr5-89044916-44
NR93--MA0036.3.GATA2	chr1	43538868	43538878	+	0.000	0.000	Merged-chr1-43538951-30
NR8353--MA0037.3.GATA3	chr7	140947106	140947113	-	0.000	0.000	Merged-chr7-140947277-49
NR8802--MA0035.3.Gata1	chr9	14080572	14080582	-	0.000	0.000	Merged-chr9-14080403-26
NR4865--MA0036.3.GATA2	chr2	60328749	60328759	+	0.000	0.000	Merged-chr2-60328757-33
NR3306--MA0766.1.GATA5	chr15	65810711	65810718	-	0.000	0.000	Merged-chr15-65810890-18
NR5924--MA0482.1.Gata4	chr3	138893611	138893621	+	0.000	0.000	Merged-chr3-138893657-47
NR1032--MA0035.3.Gata1	chr10	70133409	70133419	+	0.000	0.000	Merged-chr10-70133310-29
NR8889--MA0037.3.GATA3	chr9	50924697	50924704	-	0.000	0.000	Merged-chr9-50924601-13
NR7118--MA0035.3.Gata1	chr5	142920703	142920713	-	0.000	0.000	Merged-chr5-142920894-48
NR9340--MA0482.1.Gata4	chrX	113084408	113084418	-	0.000	0.000	Merged-chrX-113084391-25
NR8661--MA0036.3.GATA2	chr8	111976661	111976671	-	0.000	0.000	Merged-chr8-111976573-47
NR4191--MA0037.3.GATA3	chr18	39457947	39457954	-	0.000	0.000	Merged-chr18-39457993-13
NR7293--MA0482.1.Gata4	chr6	41141089	41141099	+	0.000	0.000	Merged-chr6-41141136-19
NR3333--MA0482.1.Gata4	chr15	78835266	78835276	-	0.000	0.000	Merged-chr15-78835387-37
NR7354--MA0766.1.GATA5	chr6	58881142	58881149	+	0.000	0.000	Merged-chr6-58880983-47
NR7625--MA0766.1.GATA5	chr6	108780030	108780037	+	0.000	0.000	Merged-chr6-108780216-16
NR1561--MA0037.3.GATA3	chr11	83550291	83550298	-	0.000	0.000	Merged-chr11-83550444-44
NR7258--MA0766.1.GATA5	chr6	32796207	32796214	+	0.000	0.000	Merged-chr6-32796337-46
NR5916--MA0482.1.Gata4	chr3	138334346	138334356	+	0.000	0.000	Merged-chr3-138334424-50
NR9343--MA0035.3.Gata1	chrX	113084409	113084419	-	0.000	0.000	Merged-chrX-113084391-25
NR8215--MA0037.3.GATA3	chr7	117406495	117406502	+	0.000	0.000	Merged-chr7-117406595-16
NR1446--MA0036.3.GATA2	chr11	57952913	57952923	-	0.000	0.000	Merged-chr11-57952769-40
NR4281--MA0036.3.GATA2	chr18	57249952	57249962	-	0.000	0.000	Merged-chr18-57249763-26
NR7296--MA0035.3.Gata1	chr6	41141088	41141098	+	0.000	0.000	Merged-chr6-41141136-19
NR9080--MA0036.3.GATA2	chr9	92274453	92274463	+	0.000	0.000	Merged-chr9-92274591-56
NR3336--MA0035.3.Gata1	chr15	78835267	78835277	-	0.000	0.000	Merged-chr15-78835387-37
NR8892--MA0036.3.GATA2	chr9	50924696	50924706	+	0.000	0.000	Merged-chr9-50924601-13
NR7153--MA0035.3.Gata1	chr5	148596594	148596604	+	0.000	0.000	Merged-chr5-148596681-29
NR742--MA0482.1.Gata4	chr1	181951071	181951081	+	0.000	0.000	Merged-chr1-181951117-29
NR8800--MA1104.1.GATA6	chr9	14080571	14080583	+	0.000	0.000	Merged-chr9-14080403-26
NR7349--MA0036.3.GATA2	chr6	58832866	58832876	+	0.000	0.000	Merged-chr6-58832889-39
NR5925--MA1104.1.GATA6	chr3	138893609	138893621	-	0.000	0.000	Merged-chr3-138893657-47
NR6866--MA0766.1.GATA5	chr5	92327551	92327558	-	0.000	0.000	Merged-chr5-92327493-24
NR3166--MA0035.3.Gata1	chr15	9581084	9581094	+	0.000	0.000	Merged-chr15-9580927-74
NR9053--MA0482.1.Gata4	chr9	87025900	87025910	+	0.000	0.000	Merged-chr9-87025935-38
NR7714--MA0037.3.GATA3	chr6	130102978	130102985	-	0.000	0.000	Merged-chr6-130103023-31
NR3413--MA0482.1.Gata4	chr15	102208172	102208182	+	0.000	0.000	Merged-chr15-102208267-21
NR9341--MA1104.1.GATA6	chrX	113084408	113084420	+	0.000	0.000	Merged-chrX-113084391-25
