#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR2939--MA0089.1.MAFG::NFE2L1	chr13	51397976	51397981	-	0.000	0.000	Merged-chr13-51398065-7
NR10242--MA0659.1.MAFG	chr9	34996151	34996171	-	0.000	0.000	Merged-chr9-34996088-18
NR7224--MA0591.1.Bach1::Mafk	chr4	33467337	33467351	-	0.000	0.000	Merged-chr4-33467571-48
NR3059--MA0495.2.MAFF	chr13	90101751	90101771	-	0.000	0.000	Merged-chr13-90101603-11
NR8154--MA0496.2.MAFK	chr5	118620496	118620514	-	0.000	0.000	Merged-chr5-118620530-42
NR8949--MA0659.1.MAFG	chr6	143132507	143132527	+	0.000	0.000	Merged-chr6-143132490-15
NR2179--MA0496.2.MAFK	chr11	120851949	120851967	+	0.000	0.000	Merged-chr11-120851986-10
NR2682--MA0501.1.MAF::NFE2	chr12	117268666	117268680	+	0.000	0.000	Merged-chr12-117268849-13
NR2433--MA0089.1.MAFG::NFE2L1	chr12	79623558	79623563	-	0.000	0.000	Merged-chr12-79623487-16
NR1583--MA0501.1.MAF::NFE2	chr11	23570306	23570320	-	0.000	0.000	Merged-chr11-23570355-13
NR8714--MA0501.1.MAF::NFE2	chr6	99643710	99643724	-	0.000	0.000	Merged-chr6-99643748-32
NR968--MA0501.1.MAF::NFE2	chr10	21946999	21947013	+	0.000	0.000	Merged-chr10-21947042-21
NR6377--MA0591.1.Bach1::Mafk	chr2	170316574	170316588	+	0.000	0.000	Merged-chr2-170316597-11
NR6899--MA0117.2.Mafb	chr3	109740839	109740850	-	0.000	0.000	Merged-chr3-109740806-11
NR9740--MA0089.1.MAFG::NFE2L1	chr8	41334269	41334274	+	0.000	0.000	Merged-chr8-41334366-24
NR5592--MA0496.2.MAFK	chr2	18897887	18897905	-	0.000	0.000	Merged-chr2-18898046-21
NR5332--MA0089.1.MAFG::NFE2L1	chr19	14695500	14695505	+	0.000	0.000	Merged-chr19-14695584-43
NR8197--MA0117.2.Mafb	chr5	124961686	124961697	+	0.000	0.000	Merged-chr5-124961637-18
NR305--MA0496.2.MAFK	chr1	87132575	87132593	-	0.000	0.000	Merged-chr1-87132380-14
NR7222--MA0495.2.MAFF	chr4	33467334	33467354	+	0.000	0.000	Merged-chr4-33467571-48
NR4704--MA0496.2.MAFK	chr17	46933243	46933261	-	0.000	0.000	Merged-chr17-46933316-17
NR3772--MA0501.1.MAF::NFE2	chr15	36474672	36474686	-	0.000	0.000	Merged-chr15-36474869-12
NR7961--MA0501.1.MAF::NFE2	chr5	74471049	74471063	-	0.000	0.000	Merged-chr5-74471085-11
NR8446--MA0089.1.MAFG::NFE2L1	chr6	33004649	33004654	+	0.000	0.000	Merged-chr6-33004502-19
NR3563--MA0659.1.MAFG	chr14	73472443	73472463	+	0.000	0.000	Merged-chr14-73472602-8
NR6172--MA0089.1.MAFG::NFE2L1	chr2	144742380	144742385	-	0.000	0.000	Merged-chr2-144742373-21
NR5062--MA0117.2.Mafb	chr18	46381291	46381302	-	0.000	0.000	Merged-chr18-46381195-31
NR2355--MA0495.2.MAFF	chr12	69853554	69853574	-	0.000	0.000	Merged-chr12-69853558-20
NR9411--MA0495.2.MAFF	chr7	112213250	112213270	+	0.000	0.000	Merged-chr7-112213302-61
NR10264--MA0089.1.MAFG::NFE2L1	chr9	40759439	40759444	-	0.000	0.000	Merged-chr9-40759529-7
NR3628--MA0496.2.MAFK	chr14	101470025	101470043	+	0.000	0.000	Merged-chr14-101470106-24
NR8155--MA0089.1.MAFG::NFE2L1	chr5	118633282	118633287	+	0.000	0.000	Merged-chr5-118633117-20
NR7260--MA0501.1.MAF::NFE2	chr4	41295746	41295760	+	0.000	0.000	Merged-chr4-41295781-15
NR1914--MA0496.2.MAFK	chr11	95677998	95678016	-	0.000	0.000	Merged-chr11-95678187-12
NR8015--MA0591.1.Bach1::Mafk	chr5	96824949	96824963	-	0.000	0.000	Merged-chr5-96825060-50
NR10631--MA0495.2.MAFF	chr9	119271670	119271690	+	0.000	0.000	Merged-chr9-119271668-22
NR396--MA0495.2.MAFF	chr1	106187695	106187715	+	0.000	0.000	Merged-chr1-106187715-26
NR3794--MA0591.1.Bach1::Mafk	chr15	41447452	41447466	-	0.000	0.000	Merged-chr15-41447450-62
NR10577--MA0089.1.MAFG::NFE2L1	chr9	112174593	112174598	+	0.000	0.000	Merged-chr9-112174843-101
NR1284--MA0501.1.MAF::NFE2	chr10	89487169	89487183	+	0.000	0.000	Merged-chr10-89487316-19
NR3687--MA0591.1.Bach1::Mafk	chr14	121710264	121710278	+	0.000	0.000	Merged-chr14-121710333-21
NR8511--MA0501.1.MAF::NFE2	chr6	52825772	52825786	-	0.000	0.000	Merged-chr6-52825813-18
NR3208--MA0496.2.MAFK	chr13	110913361	110913379	-	0.000	0.000	Merged-chr13-110913401-9
NR7151--MA0496.2.MAFK	chr4	6963647	6963665	-	0.000	0.000	Merged-chr4-6963700-17
NR8077--MA0089.1.MAFG::NFE2L1	chr5	105798651	105798656	-	0.000	0.000	Merged-chr5-105798670-49
NR3897--MA0089.1.MAFG::NFE2L1	chr15	72742468	72742473	+	0.000	0.000	Merged-chr15-72742645-6
NR4692--MA0496.2.MAFK	chr17	44767622	44767640	+	0.000	0.000	Merged-chr17-44767582-4
NR7046--MA0089.1.MAFG::NFE2L1	chr3	138992831	138992836	-	0.000	0.000	Merged-chr3-138992913-17
NR6898--MA0089.1.MAFG::NFE2L1	chr3	109732715	109732720	-	0.000	0.000	Merged-chr3-109732646-37
NR2176--MA0591.1.Bach1::Mafk	chr11	120851951	120851965	-	0.000	0.000	Merged-chr11-120851986-10
NR303--MA0495.2.MAFF	chr1	87132574	87132594	-	0.000	0.000	Merged-chr1-87132380-14
NR1822--MA0089.1.MAFG::NFE2L1	chr11	80505098	80505103	+	0.000	0.000	Merged-chr11-80505144-23
NR9218--MA0089.1.MAFG::NFE2L1	chr7	64122491	64122496	+	0.000	0.000	Merged-chr7-64122484-38
NR965--MA0496.2.MAFK	chr10	21659610	21659628	+	0.000	0.000	Merged-chr10-21659696-16
NR689--MA0089.1.MAFG::NFE2L1	chr1	170729601	170729606	-	0.000	0.000	Merged-chr1-170729637-43
NR1344--MA0089.1.MAFG::NFE2L1	chr10	95914631	95914636	-	0.000	0.000	Merged-chr10-95914776-60
NR10305--MA0496.2.MAFK	chr9	50836273	50836291	-	0.000	0.000	Merged-chr9-50836533-61
NR6908--MA0089.1.MAFG::NFE2L1	chr3	115897947	115897952	-	0.000	0.000	Merged-chr3-115897908-5
NR170--MA0089.1.MAFG::NFE2L1	chr1	58742727	58742732	+	0.000	0.000	Merged-chr1-58742743-31
NR10050--MA0591.1.Bach1::Mafk	chr8	121898624	121898638	+	0.000	0.000	Merged-chr8-121898554-47
NR6238--MA0591.1.Bach1::Mafk	chr2	156970653	156970667	+	0.000	0.000	Merged-chr2-156970494-23
NR9276--MA0659.1.MAFG	chr7	79301003	79301023	-	0.000	0.000	Merged-chr7-79300921-71
NR4243--MA0089.1.MAFG::NFE2L1	chr16	38017281	38017286	-	0.000	0.000	Merged-chr16-38017190-20
NR1053--MA0089.1.MAFG::NFE2L1	chr10	41572406	41572411	-	0.000	0.000	Merged-chr10-41572400-16
NR460--MA0501.1.MAF::NFE2	chr1	128772711	128772725	-	0.000	0.000	Merged-chr1-128772538-19
NR7533--MA0089.1.MAFG::NFE2L1	chr4	124928300	124928305	-	0.000	0.000	Merged-chr4-124928290-22
NR8166--MA0496.2.MAFK	chr5	121149501	121149519	+	0.000	0.000	Merged-chr5-121149467-5
NR6566--MA0117.2.Mafb	chr3	41077515	41077526	+	0.000	0.000	Merged-chr3-41077638-22
NR234--MA0659.1.MAFG	chr1	78422793	78422813	+	0.000	0.000	Merged-chr1-78422740-38
NR9705--MA0089.1.MAFG::NFE2L1	chr8	25780140	25780145	+	0.000	0.000	Merged-chr8-25780082-13
NR6338--MA0117.2.Mafb	chr2	168575070	168575081	+	0.000	0.000	Merged-chr2-168575169-53
NR10243--MA0496.2.MAFK	chr9	34996152	34996170	+	0.000	0.000	Merged-chr9-34996088-18
NR4341--MA0089.1.MAFG::NFE2L1	chr16	75823556	75823561	-	0.000	0.000	Merged-chr16-75823473-28
NR8299--MA0089.1.MAFG::NFE2L1	chr5	147049418	147049423	+	0.000	0.000	Merged-chr5-147049236-7
NR3074--MA0591.1.Bach1::Mafk	chr13	93939723	93939737	-	0.000	0.000	Merged-chr13-93939742-17
NR693--MA0496.2.MAFK	chr1	170729602	170729620	-	0.000	0.000	Merged-chr1-170729637-43
NR5090--MA0495.2.MAFF	chr18	54822970	54822990	-	0.000	0.000	Merged-chr18-54822886-30
NR3206--MA0495.2.MAFF	chr13	110913360	110913380	-	0.000	0.000	Merged-chr13-110913401-9
NR5092--MA0659.1.MAFG	chr18	54822970	54822990	+	0.000	0.000	Merged-chr18-54822886-30
NR10634--MA0591.1.Bach1::Mafk	chr9	119271673	119271687	-	0.000	0.000	Merged-chr9-119271668-22
NR6337--MA0089.1.MAFG::NFE2L1	chr2	168575051	168575056	+	0.000	0.000	Merged-chr2-168575169-53
NR3548--MA0501.1.MAF::NFE2	chr14	73388764	73388778	+	0.000	0.000	Merged-chr14-73388775-6
NR5104--MA0089.1.MAFG::NFE2L1	chr18	57970375	57970380	-	0.000	0.000	Merged-chr18-57970531-36
NR245--MA0591.1.Bach1::Mafk	chr1	78644144	78644158	-	0.000	0.000	Merged-chr1-78644356-22
NR1063--MA0501.1.MAF::NFE2	chr10	43330942	43330956	+	0.000	0.000	Merged-chr10-43330902-16
NR2051--MA0117.2.Mafb	chr11	109785552	109785563	-	0.000	0.000	Merged-chr11-109785498-8
NR9236--MA0089.1.MAFG::NFE2L1	chr7	68250585	68250590	-	0.000	0.000	Merged-chr7-68250535-42
NR9184--MA0501.1.MAF::NFE2	chr7	49762883	49762897	+	0.000	0.000	Merged-chr7-49762758-15
NR7553--MA0089.1.MAFG::NFE2L1	chr4	130774593	130774598	-	0.000	0.000	Merged-chr4-130774769-43
NR6400--MA0495.2.MAFF	chr2	174566021	174566041	-	0.000	0.000	Merged-chr2-174566072-46
NR4854--MA0089.1.MAFG::NFE2L1	chr17	84855742	84855747	-	0.000	0.000	Merged-chr17-84855735-62
NR7261--MA0496.2.MAFK	chr4	41295741	41295759	+	0.000	0.000	Merged-chr4-41295781-15
NR2358--MA0496.2.MAFK	chr12	69853555	69853573	-	0.000	0.000	Merged-chr12-69853558-20
NR9423--MA0089.1.MAFG::NFE2L1	chr7	113419565	113419570	-	0.000	0.000	Merged-chr7-113419557-35
NR2177--MA0659.1.MAFG	chr11	120851948	120851968	+	0.000	0.000	Merged-chr11-120851986-10
NR10628--MA0501.1.MAF::NFE2	chr9	118731080	118731094	-	0.000	0.000	Merged-chr9-118731153-14
NR7075--MA0089.1.MAFG::NFE2L1	chr3	144260917	144260922	-	0.000	0.000	Merged-chr3-144261016-37
NR8016--MA0089.1.MAFG::NFE2L1	chr5	96825067	96825072	+	0.000	0.000	Merged-chr5-96825060-50
NR6463--MA0591.1.Bach1::Mafk	chr3	9500068	9500082	-	0.000	0.000	Merged-chr3-9499976-58
NR2726--MA0495.2.MAFF	chr13	6626710	6626730	-	0.000	0.000	Merged-chr13-6626818-32
NR5691--MA0495.2.MAFF	chr2	44953119	44953139	-	0.000	0.000	Merged-chr2-44953031-31
NR7679--MA0089.1.MAFG::NFE2L1	chr4	149854336	149854341	-	0.000	0.000	Merged-chr4-149854542-67
NR8509--MA0501.1.MAF::NFE2	chr6	52825699	52825713	+	0.000	0.000	Merged-chr6-52825813-18
NR3790--MA0591.1.Bach1::Mafk	chr15	38710299	38710313	+	0.000	0.000	Merged-chr15-38710125-56
NR8997--MA0089.1.MAFG::NFE2L1	chr6	146439393	146439398	+	0.000	0.000	Merged-chr6-146439604-15
NR4700--MA0495.2.MAFF	chr17	46933242	46933262	-	0.000	0.000	Merged-chr17-46933316-17
NR3545--MA0089.1.MAFG::NFE2L1	chr14	73335627	73335632	+	0.000	0.000	Merged-chr14-73335535-15
NR867--MA0117.2.Mafb	chr10	4357735	4357746	+	0.000	0.000	Merged-chr10-4357640-28
NR9277--MA0501.1.MAF::NFE2	chr7	79301009	79301023	+	0.000	0.000	Merged-chr7-79300921-71
NR3178--MA0659.1.MAFG	chr13	108763381	108763401	-	0.000	0.000	Merged-chr13-108763497-25
NR9836--MA0089.1.MAFG::NFE2L1	chr8	77435129	77435134	+	0.000	0.000	Merged-chr8-77435130-10
NR8951--MA0501.1.MAF::NFE2	chr6	143132513	143132527	+	0.000	0.000	Merged-chr6-143132490-15
NR5347--MA0495.2.MAFF	chr19	20239620	20239640	-	0.000	0.000	Merged-chr19-20239652-7
NR626--MA0089.1.MAFG::NFE2L1	chr1	162557486	162557491	-	0.000	0.000	Merged-chr1-162557712-25
NR57--MA0501.1.MAF::NFE2	chr1	21751721	21751735	+	0.000	0.000	Merged-chr1-21751932-13
NR5351--MA0496.2.MAFK	chr19	20239621	20239639	+	0.000	0.000	Merged-chr19-20239652-7
NR8125--MA0089.1.MAFG::NFE2L1	chr5	115474452	115474457	-	0.000	0.000	Merged-chr5-115474524-35
NR8952--MA0496.2.MAFK	chr6	143132508	143132526	+	0.000	0.000	Merged-chr6-143132490-15
NR1584--MA0089.1.MAFG::NFE2L1	chr11	23570461	23570466	+	0.000	0.000	Merged-chr11-23570355-13
NR9934--MA0089.1.MAFG::NFE2L1	chr8	95672944	95672949	-	0.000	0.000	Merged-chr8-95673039-19
NR1021--MA0117.2.Mafb	chr10	37156136	37156147	-	0.000	0.000	Merged-chr10-37156290-15
NR2543--MA0496.2.MAFK	chr12	102588573	102588591	+	0.000	0.000	Merged-chr12-102588735-27
NR7962--MA0089.1.MAFG::NFE2L1	chr5	74476845	74476850	-	0.000	0.000	Merged-chr5-74476772-23
NR7223--MA0495.2.MAFF	chr4	33467334	33467354	-	0.000	0.000	Merged-chr4-33467571-48
NR3012--MA0501.1.MAF::NFE2	chr13	70600285	70600299	+	0.000	0.000	Merged-chr13-70600282-8
NR8525--MA0117.2.Mafb	chr6	54760026	54760037	-	0.000	0.000	Merged-chr6-54760187-57
NR1915--MA0495.2.MAFF	chr11	95678096	95678116	-	0.000	0.000	Merged-chr11-95678187-12
NR459--MA0495.2.MAFF	chr1	128772711	128772731	+	0.000	0.000	Merged-chr1-128772538-19
NR5858--MA0501.1.MAF::NFE2	chr2	83700882	83700896	+	0.000	0.000	Merged-chr2-83700891-43
NR7225--MA0659.1.MAFG	chr4	33467334	33467354	-	0.000	0.000	Merged-chr4-33467571-48
NR6353--MA0089.1.MAFG::NFE2L1	chr2	169398676	169398681	-	0.000	0.000	Merged-chr2-169398588-9
NR9267--MA0089.1.MAFG::NFE2L1	chr7	79190874	79190879	-	0.000	0.000	Merged-chr7-79190820-25
NR347--MA0501.1.MAF::NFE2	chr1	91626344	91626358	+	0.000	0.000	Merged-chr1-91626193-21
NR3564--MA0659.1.MAFG	chr14	73472443	73472463	-	0.000	0.000	Merged-chr14-73472602-8
NR9412--MA0495.2.MAFF	chr7	112213250	112213270	-	0.000	0.000	Merged-chr7-112213302-61
NR8469--MA0501.1.MAF::NFE2	chr6	41527379	41527393	-	0.000	0.000	Merged-chr6-41527380-17
NR3629--MA0496.2.MAFK	chr14	101470025	101470043	-	0.000	0.000	Merged-chr14-101470106-24
NR10714--MA0117.2.Mafb	chrX	57200615	57200626	+	0.000	0.000	Merged-chrX-57200663-17
NR5926--MA0089.1.MAFG::NFE2L1	chr2	103668157	103668162	-	0.000	0.000	Merged-chr2-103668249-32
NR3561--MA0591.1.Bach1::Mafk	chr14	73472446	73472460	+	0.000	0.000	Merged-chr14-73472602-8
NR2938--MA0089.1.MAFG::NFE2L1	chr13	51397968	51397973	+	0.000	0.000	Merged-chr13-51398065-7
NR385--MA0117.2.Mafb	chr1	97650196	97650207	-	0.000	0.000	Merged-chr1-97650227-42
NR5429--MA0591.1.Bach1::Mafk	chr19	41031033	41031047	+	0.000	0.000	Merged-chr19-41031181-46
NR8989--MA0496.2.MAFK	chr6	145993222	145993240	+	0.000	0.000	Merged-chr6-145993129-56
NR5142--MA0501.1.MAF::NFE2	chr18	67573313	67573327	+	0.000	0.000	Merged-chr18-67573418-8
NR10632--MA0495.2.MAFF	chr9	119271670	119271690	-	0.000	0.000	Merged-chr9-119271668-22
NR8449--MA0591.1.Bach1::Mafk	chr6	34938209	34938223	+	0.000	0.000	Merged-chr6-34938048-1
NR10167--MA0089.1.MAFG::NFE2L1	chr9	13536892	13536897	+	0.000	0.000	Merged-chr9-13536890-20
NR93--MA0089.1.MAFG::NFE2L1	chr1	36910544	36910549	+	0.000	0.000	Merged-chr1-36910479-15
NR397--MA0495.2.MAFF	chr1	106187695	106187715	-	0.000	0.000	Merged-chr1-106187715-26
NR1858--MA0501.1.MAF::NFE2	chr11	86614214	86614228	+	0.000	0.000	Merged-chr11-86614307-11
NR4000--MA0089.1.MAFG::NFE2L1	chr15	93581934	93581939	-	0.000	0.000	Merged-chr15-93581886-25
NR963--MA0659.1.MAFG	chr10	21659609	21659629	-	0.000	0.000	Merged-chr10-21659696-16
NR3688--MA0501.1.MAF::NFE2	chr14	121710267	121710281	+	0.000	0.000	Merged-chr14-121710333-21
NR2173--MA0495.2.MAFF	chr11	120851948	120851968	+	0.000	0.000	Merged-chr11-120851986-10
NR8014--MA0495.2.MAFF	chr5	96824946	96824966	-	0.000	0.000	Merged-chr5-96825060-50
NR3567--MA0496.2.MAFK	chr14	73472444	73472462	+	0.000	0.000	Merged-chr14-73472602-8
NR690--MA0591.1.Bach1::Mafk	chr1	170729604	170729618	-	0.000	0.000	Merged-chr1-170729637-43
NR2175--MA0117.2.Mafb	chr11	120851948	120851959	+	0.000	0.000	Merged-chr11-120851986-10
NR4502--MA0089.1.MAFG::NFE2L1	chr17	5195642	5195647	+	0.000	0.000	Merged-chr17-5195608-19
NR346--MA0591.1.Bach1::Mafk	chr1	91626341	91626355	+	0.000	0.000	Merged-chr1-91626193-21
NR3008--MA0089.1.MAFG::NFE2L1	chr13	68588579	68588584	+	0.000	0.000	Merged-chr13-68588513-35
NR8162--MA0495.2.MAFF	chr5	121149500	121149520	+	0.000	0.000	Merged-chr5-121149467-5
NR4693--MA0496.2.MAFK	chr17	44767622	44767640	-	0.000	0.000	Merged-chr17-44767582-4
NR8149--MA0495.2.MAFF	chr5	118620495	118620515	+	0.000	0.000	Merged-chr5-118620530-42
NR9485--MA0495.2.MAFF	chr7	123327112	123327132	-	0.000	0.000	Merged-chr7-123327122-14
NR8745--MA0501.1.MAF::NFE2	chr6	108895322	108895336	+	0.000	0.000	Merged-chr6-108895381-27
NR966--MA0496.2.MAFK	chr10	21659610	21659628	-	0.000	0.000	Merged-chr10-21659696-16
NR6985--MA0496.2.MAFK	chr3	131190796	131190814	+	0.000	0.000	Merged-chr3-131190965-19
NR4395--MA0591.1.Bach1::Mafk	chr16	87723777	87723791	-	0.000	0.000	Merged-chr16-87723708-27
NR4396--MA0659.1.MAFG	chr16	87723774	87723794	+	0.000	0.000	Merged-chr16-87723708-27
NR650--MA0591.1.Bach1::Mafk	chr1	165075763	165075777	+	0.000	0.000	Merged-chr1-165075837-38
NR4526--MA0089.1.MAFG::NFE2L1	chr17	8531011	8531016	-	0.000	0.000	Merged-chr17-8531081-8
NR4029--MA0659.1.MAFG	chr15	96328968	96328988	-	0.000	0.000	Merged-chr15-96329097-10
NR691--MA0659.1.MAFG	chr1	170729601	170729621	-	0.000	0.000	Merged-chr1-170729637-43
NR1639--MA0496.2.MAFK	chr11	35024036	35024054	+	0.000	0.000	Merged-chr11-35024082-11
NR3062--MA0496.2.MAFK	chr13	90101752	90101770	+	0.000	0.000	Merged-chr13-90101603-11
NR3013--MA0501.1.MAF::NFE2	chr13	70600297	70600311	+	0.000	0.000	Merged-chr13-70600282-8
NR651--MA0501.1.MAF::NFE2	chr1	165075766	165075780	+	0.000	0.000	Merged-chr1-165075837-38
NR5857--MA0089.1.MAFG::NFE2L1	chr2	83700881	83700886	+	0.000	0.000	Merged-chr2-83700891-43
NR3547--MA0591.1.Bach1::Mafk	chr14	73388761	73388775	+	0.000	0.000	Merged-chr14-73388775-6
NR1140--MA0117.2.Mafb	chr10	67512433	67512444	+	0.000	0.000	Merged-chr10-67512381-13
NR3179--MA0496.2.MAFK	chr13	108763382	108763400	+	0.000	0.000	Merged-chr13-108763497-25
NR3560--MA0495.2.MAFF	chr14	73472443	73472463	-	0.000	0.000	Merged-chr14-73472602-8
NR6464--MA0501.1.MAF::NFE2	chr3	9500065	9500079	-	0.000	0.000	Merged-chr3-9499976-58
NR5461--MA0501.1.MAF::NFE2	chr19	47330905	47330919	+	0.000	0.000	Merged-chr19-47330943-31
NR4146--MA0089.1.MAFG::NFE2L1	chr16	22526618	22526623	+	0.000	0.000	Merged-chr16-22526487-34
NR10244--MA0496.2.MAFK	chr9	34996152	34996170	-	0.000	0.000	Merged-chr9-34996088-18
NR6239--MA0495.2.MAFF	chr2	156970685	156970705	-	0.000	0.000	Merged-chr2-156970494-23
NR10080--MA0591.1.Bach1::Mafk	chr8	124658004	124658018	+	0.000	0.000	Merged-chr8-124658101-13
NR3432--MA0117.2.Mafb	chr14	54398792	54398803	-	0.000	0.000	Merged-chr14-54398742-25
NR5093--MA0501.1.MAF::NFE2	chr18	54822970	54822984	-	0.000	0.000	Merged-chr18-54822886-30
NR5350--MA0501.1.MAF::NFE2	chr19	20239626	20239640	+	0.000	0.000	Merged-chr19-20239652-7
NR1909--MA0495.2.MAFF	chr11	95677997	95678017	+	0.000	0.000	Merged-chr11-95678187-12
NR1621--MA0089.1.MAFG::NFE2L1	chr11	33744614	33744619	-	0.000	0.000	Merged-chr11-33744696-10
NR1918--MA0501.1.MAF::NFE2	chr11	96435094	96435108	-	0.000	0.000	Merged-chr11-96435210-8
NR5060--MA0089.1.MAFG::NFE2L1	chr18	46013384	46013389	-	0.000	0.000	Merged-chr18-46013388-48
NR7045--MA0089.1.MAFG::NFE2L1	chr3	138992833	138992838	+	0.000	0.000	Merged-chr3-138992913-17
NR1916--MA0591.1.Bach1::Mafk	chr11	95678099	95678113	+	0.000	0.000	Merged-chr11-95678187-12
NR6897--MA0089.1.MAFG::NFE2L1	chr3	109732676	109732681	-	0.000	0.000	Merged-chr3-109732646-37
NR4520--MA0089.1.MAFG::NFE2L1	chr17	8187734	8187739	+	0.000	0.000	Merged-chr17-8187780-17
NR10711--MA0501.1.MAF::NFE2	chrX	53607945	53607959	+	0.000	0.000	Merged-chrX-53607978-28
NR392--MA0117.2.Mafb	chr1	106031984	106031995	+	0.000	0.000	Merged-chr1-106032051-18
NR9183--MA0591.1.Bach1::Mafk	chr7	49762880	49762894	+	0.000	0.000	Merged-chr7-49762758-15
NR8547--MA0591.1.Bach1::Mafk	chr6	61298638	61298652	+	0.000	0.000	Merged-chr6-61298800-14
NR934--MA0117.2.Mafb	chr10	17920071	17920082	-	0.000	0.000	Merged-chr10-17920210-30
NR5764--MA0089.1.MAFG::NFE2L1	chr2	61563435	61563440	+	0.000	0.000	Merged-chr2-61563608-27
NR5230--MA0501.1.MAF::NFE2	chr18	80660676	80660690	+	0.000	0.000	Merged-chr18-80660488-2
NR1954--MA0496.2.MAFK	chr11	99244243	99244261	+	0.000	0.000	Merged-chr11-99244239-11
NR8950--MA0659.1.MAFG	chr6	143132507	143132527	-	0.000	0.000	Merged-chr6-143132490-15
NR2180--MA0496.2.MAFK	chr11	120851949	120851967	-	0.000	0.000	Merged-chr11-120851986-10
NR7632--MA0501.1.MAF::NFE2	chr4	144998417	144998431	-	0.000	0.000	Merged-chr4-144998591-35
NR8298--MA0089.1.MAFG::NFE2L1	chr5	147049404	147049409	+	0.000	0.000	Merged-chr5-147049236-7
NR7630--MA0089.1.MAFG::NFE2L1	chr4	144998427	144998432	-	0.000	0.000	Merged-chr4-144998591-35
NR400--MA0496.2.MAFK	chr1	106187696	106187714	+	0.000	0.000	Merged-chr1-106187715-26
NR10492--MA0089.1.MAFG::NFE2L1	chr9	96545543	96545548	-	0.000	0.000	Merged-chr9-96545653-10
NR9999--MA0501.1.MAF::NFE2	chr8	115237369	115237383	-	0.000	0.000	Merged-chr8-115237313-17
NR8468--MA0591.1.Bach1::Mafk	chr6	41527382	41527396	-	0.000	0.000	Merged-chr6-41527380-17
NR5395--MA0089.1.MAFG::NFE2L1	chr19	32496638	32496643	+	0.000	0.000	Merged-chr19-32496642-11
NR10238--MA0495.2.MAFF	chr9	34996151	34996171	+	0.000	0.000	Merged-chr9-34996088-18
NR10590--MA0089.1.MAFG::NFE2L1	chr9	115134830	115134835	+	0.000	0.000	Merged-chr9-115134877-14
NR8953--MA0496.2.MAFK	chr6	143132508	143132526	-	0.000	0.000	Merged-chr6-143132490-15
NR9235--MA0089.1.MAFG::NFE2L1	chr7	68250580	68250585	-	0.000	0.000	Merged-chr7-68250535-42
NR3057--MA0501.1.MAF::NFE2	chr13	90101695	90101709	-	0.000	0.000	Merged-chr13-90101603-11
NR9488--MA0496.2.MAFK	chr7	123327113	123327131	-	0.000	0.000	Merged-chr7-123327122-14
NR688--MA0495.2.MAFF	chr1	170729601	170729621	+	0.000	0.000	Merged-chr1-170729637-43
NR2544--MA0496.2.MAFK	chr12	102588573	102588591	-	0.000	0.000	Merged-chr12-102588735-27
NR7135--MA0501.1.MAF::NFE2	chr3	157884228	157884242	-	0.000	0.000	Merged-chr3-157884103-23
NR5229--MA0089.1.MAFG::NFE2L1	chr18	80642635	80642640	+	0.000	0.000	Merged-chr18-80642669-13
NR5807--MA0089.1.MAFG::NFE2L1	chr2	71964270	71964275	-	0.000	0.000	Merged-chr2-71964438-14
NR6597--MA0117.2.Mafb	chr3	55688375	55688386	+	0.000	0.000	Merged-chr3-55688329-24
NR9278--MA0496.2.MAFK	chr7	79301004	79301022	+	0.000	0.000	Merged-chr7-79300921-71
NR10248--MA0501.1.MAF::NFE2	chr9	36802537	36802551	+	0.000	0.000	Merged-chr9-36802612-8
NR4089--MA0495.2.MAFF	chr15	103263882	103263902	-	0.000	0.000	Merged-chr15-103264085-19
NR7259--MA0591.1.Bach1::Mafk	chr4	41295743	41295757	+	0.000	0.000	Merged-chr4-41295781-15
NR1952--MA0495.2.MAFF	chr11	99244242	99244262	+	0.000	0.000	Merged-chr11-99244239-11
NR9487--MA0501.1.MAF::NFE2	chr7	123327118	123327132	+	0.000	0.000	Merged-chr7-123327122-14
NR2238--MA0117.2.Mafb	chr12	26187583	26187594	-	0.000	0.000	Merged-chr12-26187652-24
NR7262--MA0117.2.Mafb	chr4	41314273	41314284	+	0.000	0.000	Merged-chr4-41314225-1
NR8894--MA0089.1.MAFG::NFE2L1	chr6	134148219	134148224	+	0.000	0.000	Merged-chr6-134148194-39
NR6399--MA0495.2.MAFF	chr2	174566021	174566041	+	0.000	0.000	Merged-chr2-174566072-46
NR9957--MA0501.1.MAF::NFE2	chr8	105278962	105278976	+	0.000	0.000	Merged-chr8-105279164-33
NR4007--MA0089.1.MAFG::NFE2L1	chr15	94235382	94235387	+	0.000	0.000	Merged-chr15-94235397-15
NR2174--MA0495.2.MAFF	chr11	120851948	120851968	-	0.000	0.000	Merged-chr11-120851986-10
