#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR5434--MA0035.3.Gata1	chr8	128530707	128530717	-	0.000	0.000	Merged-chr8-128530780-6
NR2846--MA0036.3.GATA2	chr18	65319004	65319014	-	0.000	0.000	Merged-chr18-65319104-54
NR321--MA0036.3.GATA2	chr1	161670987	161670997	-	0.000	0.000	Merged-chr1-161671075-50
NR3092--MA0482.1.Gata4	chr2	13718859	13718869	+	0.000	0.000	Merged-chr2-13718816-55
NR5346--MA0036.3.GATA2	chr8	111967438	111967448	-	0.000	0.000	Merged-chr8-111967453-22
NR4502--MA0766.1.GATA5	chr5	148397628	148397635	-	0.000	0.000	Merged-chr5-148397526-5
NR3005--MA0035.3.Gata1	chr19	32465411	32465421	+	0.000	0.000	Merged-chr19-32465460-36
NR5758--MA1104.1.GATA6	chr9	120943999	120944011	-	0.000	0.000	Merged-chr9-120943869-18
NR1553--MA0482.1.Gata4	chr13	38050036	38050046	+	0.000	0.000	Merged-chr13-38050052-14
NR2605--MA0037.3.GATA3	chr17	52484088	52484095	+	0.000	0.000	Merged-chr17-52484066-25
NR5148--MA0140.2.GATA1::TAL1	chr7	135647125	135647142	+	0.000	0.000	Merged-chr7-135647119-33
NR618--MA0036.3.GATA2	chr10	68356053	68356063	-	0.000	0.000	Merged-chr10-68356186-29
NR4614--MA0036.3.GATA2	chr6	67184854	67184864	-	0.000	0.000	Merged-chr6-67184785-39
NR3839--MA1104.1.GATA6	chr3	157938619	157938631	-	0.000	0.000	Merged-chr3-157938783-43
NR3169--MA0036.3.GATA2	chr2	43727958	43727968	-	0.000	0.000	Merged-chr2-43727862-50
NR4070--MA0037.3.GATA3	chr4	136123133	136123140	+	0.000	0.000	Merged-chr4-136123235-13
NR3236--MA0035.3.Gata1	chr2	72282907	72282917	-	0.000	0.000	Merged-chr2-72282934-17
NR3145--MA0766.1.GATA5	chr2	29689675	29689682	+	0.000	0.000	Merged-chr2-29689675-19
NR3007--MA0482.1.Gata4	chr19	32998969	32998979	-	0.000	0.000	Merged-chr19-32999080-29
NR5457--MA0766.1.GATA5	chr9	7576787	7576794	+	0.000	0.000	Merged-chr9-7576753-19
NR4603--MA0766.1.GATA5	chr6	61225494	61225501	-	0.000	0.000	Merged-chr6-61225621-10
NR3419--MA0036.3.GATA2	chr2	146416548	146416558	+	0.000	0.000	Merged-chr2-146416561-24
NR2326--MA0037.3.GATA3	chr16	45025480	45025487	+	0.000	0.000	Merged-chr16-45025536-40
NR1077--MA0766.1.GATA5	chr11	98487790	98487797	+	0.000	0.000	Merged-chr11-98487809-30
NR3003--MA1104.1.GATA6	chr19	32465410	32465422	-	0.000	0.000	Merged-chr19-32465460-36
NR5279--MA0482.1.Gata4	chr8	94633742	94633752	+	0.000	0.000	Merged-chr8-94633712-19
NR1323--MA0037.3.GATA3	chr12	89719512	89719519	+	0.000	0.000	Merged-chr12-89719457-81
NR2995--MA0036.3.GATA2	chr19	31321987	31321997	-	0.000	0.000	Merged-chr19-31321995-11
NR4931--MA1104.1.GATA6	chr7	19836985	19836997	-	0.000	0.000	Merged-chr7-19837080-20
NR4608--MA0766.1.GATA5	chr6	65564688	65564695	-	0.000	0.000	Merged-chr6-65564422-101
NR2094--MA0140.2.GATA1::TAL1	chr15	64067711	64067728	+	0.000	0.000	Merged-chr15-64067738-34
NR4503--MA0035.3.Gata1	chr5	148397627	148397637	+	0.000	0.000	Merged-chr5-148397526-5
NR4755--MA0035.3.Gata1	chr6	122303816	122303826	+	0.000	0.000	Merged-chr6-122303653-13
NR3008--MA1104.1.GATA6	chr19	32998969	32998981	+	0.000	0.000	Merged-chr19-32999080-29
NR2727--MA0035.3.Gata1	chr18	13020998	13021008	+	0.000	0.000	Merged-chr18-13020952-8
NR4045--MA0766.1.GATA5	chr4	126207183	126207190	-	0.000	0.000	Merged-chr4-126207188-6
NR2878--MA0036.3.GATA2	chr18	79257455	79257465	-	0.000	0.000	Merged-chr18-79257508-110
NR563--MA0035.3.Gata1	chr10	44341971	44341981	+	0.000	0.000	Merged-chr10-44341926-8
NR3749--MA0037.3.GATA3	chr3	136742960	136742967	-	0.000	0.000	Merged-chr3-136742959-57
NR5389--MA1104.1.GATA6	chr8	117548683	117548695	-	0.000	0.000	Merged-chr8-117548585-70
NR3135--MA0482.1.Gata4	chr2	26753535	26753545	-	0.000	0.000	Merged-chr2-26753671-30
NR4622--MA0766.1.GATA5	chr6	72993529	72993536	+	0.000	0.000	Merged-chr6-72993527-59
NR3840--MA0035.3.Gata1	chr3	157938620	157938630	+	0.000	0.000	Merged-chr3-157938783-43
NR4280--MA0035.3.Gata1	chr5	54060027	54060037	-	0.000	0.000	Merged-chr5-54060187-18
NR4075--MA0035.3.Gata1	chr4	136123131	136123141	-	0.000	0.000	Merged-chr4-136123235-13
NR687--MA0482.1.Gata4	chr10	93933307	93933317	-	0.000	0.000	Merged-chr10-93933103-29
NR4150--MA0035.3.Gata1	chr4	155082318	155082328	-	0.000	0.000	Merged-chr4-155082260-14
NR2164--MA0036.3.GATA2	chr15	85828864	85828874	+	0.000	0.000	Merged-chr15-85828905-13
NR534--MA0035.3.Gata1	chr10	34117969	34117979	+	0.000	0.000	Merged-chr10-34117997-36
NR1101--MA0140.2.GATA1::TAL1	chr11	101697372	101697389	-	0.000	0.000	Merged-chr11-101697250-12
NR717--MA0036.3.GATA2	chr10	108406936	108406946	-	0.000	0.000	Merged-chr10-108407108-16
NR4508--MA0036.3.GATA2	chr5	149392279	149392289	-	0.000	0.000	Merged-chr5-149392157-30
NR4046--MA0035.3.Gata1	chr4	126207182	126207192	+	0.000	0.000	Merged-chr4-126207188-6
NR4274--MA0482.1.Gata4	chr5	53994580	53994590	+	0.000	0.000	Merged-chr5-53994753-10
NR4155--MA0035.3.Gata1	chr5	3887082	3887092	-	0.000	0.000	Merged-chr5-3887091-30
NR2722--MA0482.1.Gata4	chr18	13020907	13020917	-	0.000	0.000	Merged-chr18-13020952-8
NR3136--MA1104.1.GATA6	chr2	26753535	26753547	+	0.000	0.000	Merged-chr2-26753671-30
NR4240--MA0482.1.Gata4	chr5	33304162	33304172	-	0.000	0.000	Merged-chr5-33304235-9
NR2844--MA0482.1.Gata4	chr18	65319003	65319013	-	0.000	0.000	Merged-chr18-65319104-54
NR3332--MA0766.1.GATA5	chr2	117399849	117399856	-	0.000	0.000	Merged-chr2-117399695-40
NR3006--MA0037.3.GATA3	chr19	32998972	32998979	+	0.000	0.000	Merged-chr19-32999080-29
NR4243--MA0035.3.Gata1	chr5	33304163	33304173	-	0.000	0.000	Merged-chr5-33304235-9
NR3760--MA0482.1.Gata4	chr3	138334346	138334356	+	0.000	0.000	Merged-chr3-138334424-50
NR1512--MA0036.3.GATA2	chr13	29756229	29756239	-	0.000	0.000	Merged-chr13-29756237-14
NR616--MA0482.1.Gata4	chr10	68356052	68356062	-	0.000	0.000	Merged-chr10-68356186-29
NR4612--MA0482.1.Gata4	chr6	67184853	67184863	-	0.000	0.000	Merged-chr6-67184785-39
NR3620--MA0035.3.Gata1	chr3	84772178	84772188	-	0.000	0.000	Merged-chr3-84772067-31
NR2759--MA0036.3.GATA2	chr18	39457946	39457956	+	0.000	0.000	Merged-chr18-39457993-13
NR5278--MA0037.3.GATA3	chr8	94633742	94633749	-	0.000	0.000	Merged-chr8-94633712-19
NR2151--MA0482.1.Gata4	chr15	82914619	82914629	-	0.000	0.000	Merged-chr15-82914694-36
NR4275--MA1104.1.GATA6	chr5	53994578	53994590	-	0.000	0.000	Merged-chr5-53994753-10
NR2723--MA1104.1.GATA6	chr18	13020907	13020919	+	0.000	0.000	Merged-chr18-13020952-8
NR4241--MA1104.1.GATA6	chr5	33304162	33304174	+	0.000	0.000	Merged-chr5-33304235-9
NR2719--MA0482.1.Gata4	chr18	13016517	13016527	-	0.000	0.000	Merged-chr18-13016580-10
NR3402--MA0036.3.GATA2	chr2	136988018	136988028	-	0.000	0.000	Merged-chr2-136988057-20
NR2845--MA1104.1.GATA6	chr18	65319003	65319015	+	0.000	0.000	Merged-chr18-65319104-54
NR5281--MA0036.3.GATA2	chr8	94633741	94633751	+	0.000	0.000	Merged-chr8-94633712-19
NR3625--MA0035.3.Gata1	chr3	84809070	84809080	+	0.000	0.000	Merged-chr3-84809112-18
NR2299--MA0482.1.Gata4	chr16	34665811	34665821	-	0.000	0.000	Merged-chr16-34665745-9
NR1583--MA0766.1.GATA5	chr13	52004192	52004199	-	0.000	0.000	Merged-chr13-52004248-54
NR5456--MA0036.3.GATA2	chr9	7576785	7576795	-	0.000	0.000	Merged-chr9-7576753-19
NR3761--MA1104.1.GATA6	chr3	138334344	138334356	-	0.000	0.000	Merged-chr3-138334424-50
NR1063--MA0036.3.GATA2	chr11	97810619	97810629	+	0.000	0.000	Merged-chr11-97810529-18
NR2026--MA0482.1.Gata4	chr15	9533708	9533718	+	0.000	0.000	Merged-chr15-9533546-44
NR617--MA1104.1.GATA6	chr10	68356052	68356064	+	0.000	0.000	Merged-chr10-68356186-29
NR3333--MA0035.3.Gata1	chr2	117399848	117399858	+	0.000	0.000	Merged-chr2-117399695-40
NR2329--MA0036.3.GATA2	chr16	45025478	45025488	-	0.000	0.000	Merged-chr16-45025536-40
NR2544--MA0140.2.GATA1::TAL1	chr17	29193391	29193408	-	0.000	0.000	Merged-chr17-29193494-23
NR2152--MA1104.1.GATA6	chr15	82914619	82914631	+	0.000	0.000	Merged-chr15-82914694-36
NR3134--MA0037.3.GATA3	chr2	26753538	26753545	+	0.000	0.000	Merged-chr2-26753671-30
NR1326--MA0036.3.GATA2	chr12	89719510	89719520	-	0.000	0.000	Merged-chr12-89719457-81
NR4605--MA0037.3.GATA3	chr6	65564688	65564695	-	0.000	0.000	Merged-chr6-65564422-101
NR2611--MA0140.2.GATA1::TAL1	chr17	52484077	52484094	-	0.000	0.000	Merged-chr17-52484066-25
NR1187--MA0766.1.GATA5	chr11	115746912	115746919	-	0.000	0.000	Merged-chr11-115746671-90
NR3933--MA0482.1.Gata4	chr4	89400517	89400527	-	0.000	0.000	Merged-chr4-89400416-12
NR4618--MA0037.3.GATA3	chr6	72993529	72993536	+	0.000	0.000	Merged-chr6-72993527-59
NR2355--MA0140.2.GATA1::TAL1	chr16	57572194	57572211	-	0.000	0.000	Merged-chr16-57572005-26
NR752--MA0766.1.GATA5	chr10	118633707	118633714	+	0.000	0.000	Merged-chr10-118633664-46
NR3936--MA0035.3.Gata1	chr4	89400518	89400528	-	0.000	0.000	Merged-chr4-89400416-12
NR1335--MA0140.2.GATA1::TAL1	chr12	91065612	91065629	+	0.000	0.000	Merged-chr12-91065547-31
NR4076--MA0140.2.GATA1::TAL1	chr4	136123122	136123139	-	0.000	0.000	Merged-chr4-136123235-13
NR4945--MA0037.3.GATA3	chr7	24451980	24451987	+	0.000	0.000	Merged-chr7-24452185-33
NR5430--MA0482.1.Gata4	chr8	128530706	128530716	-	0.000	0.000	Merged-chr8-128530780-6
NR2027--MA1104.1.GATA6	chr15	9533706	9533718	-	0.000	0.000	Merged-chr15-9533546-44
NR1584--MA0035.3.Gata1	chr13	52004191	52004201	+	0.000	0.000	Merged-chr13-52004248-54
NR4273--MA0037.3.GATA3	chr5	53994580	53994587	-	0.000	0.000	Merged-chr5-53994753-10
NR4621--MA0036.3.GATA2	chr6	72993527	72993537	-	0.000	0.000	Merged-chr6-72993527-59
NR2880--MA0035.3.Gata1	chr18	79257455	79257465	-	0.000	0.000	Merged-chr18-79257508-110
NR2315--MA0140.2.GATA1::TAL1	chr16	38653601	38653618	+	0.000	0.000	Merged-chr16-38653657-58
NR1106--MA0035.3.Gata1	chr11	105445137	105445147	+	0.000	0.000	Merged-chr11-105445069-18
NR5759--MA0036.3.GATA2	chr9	120944000	120944010	+	0.000	0.000	Merged-chr9-120943869-18
NR5355--MA0766.1.GATA5	chr8	114888906	114888913	+	0.000	0.000	Merged-chr8-114888790-56
NR2843--MA0037.3.GATA3	chr18	65319006	65319013	+	0.000	0.000	Merged-chr18-65319104-54
NR3327--MA0766.1.GATA5	chr2	117399745	117399752	+	0.000	0.000	Merged-chr2-117399695-40
NR2301--MA0036.3.GATA2	chr16	34665812	34665822	-	0.000	0.000	Merged-chr16-34665745-9
NR3934--MA1104.1.GATA6	chr4	89400517	89400529	+	0.000	0.000	Merged-chr4-89400416-12
NR4971--MA0766.1.GATA5	chr7	35742554	35742561	-	0.000	0.000	Merged-chr7-35742502-39
NR5568--MA0035.3.Gata1	chr9	55283861	55283871	+	0.000	0.000	Merged-chr9-55283833-16
NR1185--MA0482.1.Gata4	chr11	115746912	115746922	+	0.000	0.000	Merged-chr11-115746671-90
NR2984--MA0140.2.GATA1::TAL1	chr19	25360755	25360772	-	0.000	0.000	Merged-chr19-25360847-26
NR4278--MA1104.1.GATA6	chr5	54060026	54060038	+	0.000	0.000	Merged-chr5-54060187-18
NR3102--MA0482.1.Gata4	chr2	19628498	19628508	+	0.000	0.000	Merged-chr2-19628399-27
NR615--MA0037.3.GATA3	chr10	68356055	68356062	+	0.000	0.000	Merged-chr10-68356186-29
NR5034--MA0482.1.Gata4	chr7	97042370	97042380	+	0.000	0.000	Merged-chr7-97042218-26
NR1555--MA0035.3.Gata1	chr13	38050035	38050045	+	0.000	0.000	Merged-chr13-38050052-14
NR3139--MA0035.3.Gata1	chr2	26753536	26753546	-	0.000	0.000	Merged-chr2-26753671-30
NR5845--MA1104.1.GATA6	chrX	159056213	159056225	-	0.000	0.000	Merged-chrX-159056201-53
NR2150--MA0037.3.GATA3	chr15	82914622	82914629	+	0.000	0.000	Merged-chr15-82914694-36
NR5431--MA1104.1.GATA6	chr8	128530706	128530718	+	0.000	0.000	Merged-chr8-128530780-6
NR1273--MA0482.1.Gata4	chr12	70078944	70078954	-	0.000	0.000	Merged-chr12-70078875-55
NR3004--MA0036.3.GATA2	chr19	32465411	32465421	+	0.000	0.000	Merged-chr19-32465460-36
NR5037--MA0035.3.Gata1	chr7	97042369	97042379	+	0.000	0.000	Merged-chr7-97042218-26
NR2760--MA0766.1.GATA5	chr18	39457947	39457954	-	0.000	0.000	Merged-chr18-39457993-13
NR2503--MA0035.3.Gata1	chr17	12513727	12513737	+	0.000	0.000	Merged-chr17-12513699-7
NR4615--MA0766.1.GATA5	chr6	67184856	67184863	+	0.000	0.000	Merged-chr6-67184785-39
NR410--MA0766.1.GATA5	chr1	179169880	179169887	-	0.000	0.000	Merged-chr1-179169843-56
NR753--MA0035.3.Gata1	chr10	118633705	118633715	-	0.000	0.000	Merged-chr10-118633664-46
NR3617--MA0482.1.Gata4	chr3	84772177	84772187	-	0.000	0.000	Merged-chr3-84772067-31
NR1276--MA0035.3.Gata1	chr12	70078945	70078955	-	0.000	0.000	Merged-chr12-70078875-55
NR4510--MA0035.3.Gata1	chr5	149392279	149392289	-	0.000	0.000	Merged-chr5-149392157-30
NR4390--MA0036.3.GATA2	chr5	121837257	121837267	+	0.000	0.000	Merged-chr5-121837232-116
NR4932--MA0036.3.GATA2	chr7	19836986	19836996	+	0.000	0.000	Merged-chr7-19837080-20
NR1186--MA1104.1.GATA6	chr11	115746910	115746922	-	0.000	0.000	Merged-chr11-115746671-90
NR3009--MA0036.3.GATA2	chr19	32998970	32998980	-	0.000	0.000	Merged-chr19-32999080-29
NR3103--MA1104.1.GATA6	chr2	19628496	19628508	-	0.000	0.000	Merged-chr2-19628399-27
NR2025--MA0037.3.GATA3	chr15	9533708	9533715	-	0.000	0.000	Merged-chr15-9533546-44
NR5035--MA1104.1.GATA6	chr7	97042368	97042380	-	0.000	0.000	Merged-chr7-97042218-26
NR211--MA0482.1.Gata4	chr1	127320133	127320143	+	0.000	0.000	Merged-chr1-127320105-13
NR3328--MA0035.3.Gata1	chr2	117399743	117399753	-	0.000	0.000	Merged-chr2-117399695-40
NR4781--MA1104.1.GATA6	chr6	127472162	127472174	+	0.000	0.000	Merged-chr6-127472187-33
NR320--MA0482.1.Gata4	chr1	161670986	161670996	-	0.000	0.000	Merged-chr1-161671075-50
NR3142--MA0482.1.Gata4	chr2	29689672	29689682	-	0.000	0.000	Merged-chr2-29689675-19
NR5345--MA0482.1.Gata4	chr8	111967437	111967447	-	0.000	0.000	Merged-chr8-111967453-22
NR2540--MA0482.1.Gata4	chr17	29165657	29165667	-	0.000	0.000	Merged-chr17-29165771-17
NR4947--MA0766.1.GATA5	chr7	24451980	24451987	+	0.000	0.000	Merged-chr7-24452185-33
NR1274--MA1104.1.GATA6	chr12	70078944	70078956	+	0.000	0.000	Merged-chr12-70078875-55
NR2330--MA0766.1.GATA5	chr16	45025480	45025487	+	0.000	0.000	Merged-chr16-45025536-40
