#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR55896--MA0599.1.KLF5	chr8	105279283	105279292	-	0.000	0.000	Merged-chr8-105279164-33
NR13762--MA0742.1.Klf12	chr12	106658376	106658390	-	0.000	0.000	Merged-chr12-106658505-23
NR36562--MA0493.1.Klf1	chr3	109782591	109782601	-	0.000	0.000	Merged-chr3-109782603-31
NR21759--MA0599.1.KLF5	chr16	23181650	23181659	+	0.000	0.000	Merged-chr16-23181616-66
NR44270--MA0742.1.Klf12	chr5	115474655	115474669	+	0.000	0.000	Merged-chr5-115474524-35
NR58163--MA0599.1.KLF5	chr9	61779366	61779375	+	0.000	0.000	Merged-chr9-61779248-32
NR15532--MA1107.1.KLF9	chr13	68588498	68588510	-	0.000	0.000	Merged-chr13-68588513-35
NR53936--MA0599.1.KLF5	chr8	8661279	8661288	+	0.000	0.000	Merged-chr8-8661451-105
NR46639--MA0741.1.KLF16	chr6	37399080	37399090	+	0.000	0.000	Merged-chr6-37399175-29
NR36637--MA0741.1.KLF16	chr3	116200271	116200281	+	0.000	0.000	Merged-chr3-116200281-40
NR7074--MA0599.1.KLF5	chr10	117118630	117118639	-	0.000	0.000	Merged-chr10-117118585-40
NR22651--MA1107.1.KLF9	chr16	84982662	84982674	+	0.000	0.000	Merged-chr16-84982791-18
NR7852--MA1107.1.KLF9	chr10	128940594	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR39412--MA0599.1.KLF5	chr4	102908262	102908271	-	0.000	0.000	Merged-chr4-102908208-33
NR12144--MA0741.1.KLF16	chr12	8859176	8859186	-	0.000	0.000	Merged-chr12-8859142-27
NR12958--MA0599.1.KLF5	chr12	76312186	76312195	-	0.000	0.000	Merged-chr12-76312183-20
NR26693--MA1107.1.KLF9	chr18	46013410	46013422	+	0.000	0.000	Merged-chr18-46013388-48
NR57874--MA1107.1.KLF9	chr9	51162060	51162072	-	0.000	0.000	Merged-chr9-51161990-29
NR46177--MA0493.1.Klf1	chr5	149427524	149427534	-	0.000	0.000	Merged-chr5-149427432-30
NR23184--MA0741.1.KLF16	chr17	5138645	5138655	-	0.000	0.000	Merged-chr17-5138884-51
NR426--MA1107.1.KLF9	chr1	40190303	40190315	-	0.000	0.000	Merged-chr1-40190206-19
NR43700--MA0493.1.Klf1	chr5	100929920	100929930	+	0.000	0.000	Merged-chr5-100929891-31
NR3311--MA0599.1.KLF5	chr1	172197390	172197399	+	0.000	0.000	Merged-chr1-172197316-25
NR36564--MA0742.1.Klf12	chr3	109782666	109782680	-	0.000	0.000	Merged-chr3-109782603-31
NR48442--MA0741.1.KLF16	chr6	116682512	116682522	-	0.000	0.000	Merged-chr6-116682504-22
NR7965--MA0741.1.KLF16	chr11	4390656	4390666	-	0.000	0.000	Merged-chr11-4390804-16
NR26362--MA0039.3.KLF4	chr18	32311869	32311879	-	0.000	0.000	Merged-chr18-32311918-36
NR51456--MA0039.3.KLF4	chr7	74296316	74296326	+	0.000	0.000	Merged-chr7-74296401-18
NR21767--MA0741.1.KLF16	chr16	23270706	23270716	+	0.000	0.000	Merged-chr16-23270651-14
NR54440--MA0742.1.Klf12	chr8	36249342	36249356	-	0.000	0.000	Merged-chr8-36249558-6
NR34451--MA0493.1.Klf1	chr2	174566141	174566151	+	0.000	0.000	Merged-chr2-174566072-46
NR35415--MA1107.1.KLF9	chr3	69274903	69274915	-	0.000	0.000	Merged-chr3-69274909-13
NR16020--MA0599.1.KLF5	chr13	94144784	94144793	-	0.000	0.000	Merged-chr13-94144726-31
NR7359--MA0741.1.KLF16	chr10	121300786	121300796	+	0.000	0.000	Merged-chr10-121300859-24
NR54441--MA0599.1.KLF5	chr8	36249346	36249355	-	0.000	0.000	Merged-chr8-36249558-6
NR5026--MA0741.1.KLF16	chr10	43479066	43479076	-	0.000	0.000	Merged-chr10-43478998-1
NR59519--MA0599.1.KLF5	chr9	107719432	107719441	+	0.000	0.000	Merged-chr9-107719377-27
NR15498--MA1107.1.KLF9	chr13	65070137	65070149	+	0.000	0.000	Merged-chr13-65070187-24
NR8416--MA0493.1.Klf1	chr11	32020327	32020337	-	0.000	0.000	Merged-chr11-32020422-50
NR55755--MA0599.1.KLF5	chr8	95672902	95672911	+	0.000	0.000	Merged-chr8-95673039-19
NR12448--MA1107.1.KLF9	chr12	33220641	33220653	-	0.000	0.000	Merged-chr12-33220672-27
NR37953--MA0039.3.KLF4	chr4	10875652	10875662	+	0.000	0.000	Merged-chr4-10875548-10
NR48747--MA1107.1.KLF9	chr6	125434029	125434041	-	0.000	0.000	Merged-chr6-125433874-28
NR58035--MA0741.1.KLF16	chr9	58112634	58112644	-	0.000	0.000	Merged-chr9-58112486-25
NR57066--MA0741.1.KLF16	chr9	14559688	14559698	+	0.000	0.000	Merged-chr9-14559722-16
NR19109--MA0741.1.KLF16	chr15	18951889	18951899	-	0.000	0.000	Merged-chr15-18951851-25
NR5528--MA0741.1.KLF16	chr10	68137468	68137478	+	0.000	0.000	Merged-chr10-68137569-23
NR54370--MA0741.1.KLF16	chr8	34398000	34398010	+	0.000	0.000	Merged-chr8-34397971-66
NR23180--MA0599.1.KLF5	chr17	5138638	5138647	-	0.000	0.000	Merged-chr17-5138884-51
NR11278--MA1107.1.KLF9	chr11	109347874	109347886	-	0.000	0.000	Merged-chr11-109347836-28
NR16710--MA0493.1.Klf1	chr13	113466900	113466910	+	0.000	0.000	Merged-chr13-113466791-29
NR21760--MA0039.3.KLF4	chr16	23262266	23262276	+	0.000	0.000	Merged-chr16-23262371-32
NR6187--MA1107.1.KLF9	chr10	81247988	81248000	+	0.000	0.000	Merged-chr10-81248090-40
NR48439--MA0741.1.KLF16	chr6	116682495	116682505	-	0.000	0.000	Merged-chr6-116682504-22
NR36485--MA0599.1.KLF5	chr3	108124282	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR27518--MA0599.1.KLF5	chr18	80041883	80041892	-	0.000	0.000	Merged-chr18-80041946-55
NR34095--MA0599.1.KLF5	chr2	168741430	168741439	+	0.000	0.000	Merged-chr2-168741453-11
NR58768--MA0741.1.KLF16	chr9	80313762	80313772	-	0.000	0.000	Merged-chr9-80313733-27
NR3953--MA0599.1.KLF5	chr1	189500040	189500049	+	0.000	0.000	Merged-chr1-189499965-39
NR22885--MA0741.1.KLF16	chr16	93574640	93574650	-	0.000	0.000	Merged-chr16-93574695-56
NR53939--MA0599.1.KLF5	chr8	8661411	8661420	+	0.000	0.000	Merged-chr8-8661451-105
NR50829--MA0741.1.KLF16	chr7	44485360	44485370	-	0.000	0.000	Merged-chr7-44485410-35
NR47116--MA0039.3.KLF4	chr6	54760115	54760125	+	0.000	0.000	Merged-chr6-54760187-57
NR19108--MA0599.1.KLF5	chr15	18951890	18951899	-	0.000	0.000	Merged-chr15-18951851-25
NR46640--MA1107.1.KLF9	chr6	37399079	37399091	+	0.000	0.000	Merged-chr6-37399175-29
NR46525--MA0599.1.KLF5	chr6	29853718	29853727	-	0.000	0.000	Merged-chr6-29853688-66
NR7058--MA0039.3.KLF4	chr10	116914073	116914083	-	0.000	0.000	Merged-chr10-116914032-56
NR22659--MA1107.1.KLF9	chr16	84982678	84982690	+	0.000	0.000	Merged-chr16-84982791-18
NR54367--MA0741.1.KLF16	chr8	34397997	34398007	+	0.000	0.000	Merged-chr8-34397971-66
NR33597--MA0599.1.KLF5	chr2	160367182	160367191	-	0.000	0.000	Merged-chr2-160367322-62
NR35413--MA1107.1.KLF9	chr3	69274899	69274911	-	0.000	0.000	Merged-chr3-69274909-13
NR37952--MA0599.1.KLF5	chr4	10875651	10875660	+	0.000	0.000	Merged-chr4-10875548-10
NR14831--MA1107.1.KLF9	chr13	40676877	40676889	+	0.000	0.000	Merged-chr13-40676828-31
NR59316--MA0742.1.Klf12	chr9	104337789	104337803	-	0.000	0.000	Merged-chr9-104337728-48
NR22480--MA0039.3.KLF4	chr16	72350676	72350686	-	0.000	0.000	Merged-chr16-72350554-25
NR8419--MA0599.1.KLF5	chr11	32020367	32020376	-	0.000	0.000	Merged-chr11-32020422-50
NR35427--MA1107.1.KLF9	chr3	69274927	69274939	-	0.000	0.000	Merged-chr3-69274909-13
NR14864--MA0599.1.KLF5	chr13	41773944	41773953	-	0.000	0.000	Merged-chr13-41774048-23
NR22216--MA0741.1.KLF16	chr16	49959188	49959198	+	0.000	0.000	Merged-chr16-49959222-29
NR8418--MA1107.1.KLF9	chr11	32020325	32020337	-	0.000	0.000	Merged-chr11-32020422-50
NR58767--MA0493.1.Klf1	chr9	80313763	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR59520--MA0039.3.KLF4	chr9	107719433	107719443	+	0.000	0.000	Merged-chr9-107719377-27
NR15614--MA0599.1.KLF5	chr13	73685715	73685724	+	0.000	0.000	Merged-chr13-73685774-26
NR35142--MA0599.1.KLF5	chr3	51701527	51701536	+	0.000	0.000	Merged-chr3-51701450-64
NR48746--MA0493.1.Klf1	chr6	125434031	125434041	-	0.000	0.000	Merged-chr6-125433874-28
NR32735--MA0039.3.KLF4	chr2	129066504	129066514	-	0.000	0.000	Merged-chr2-129066611-1
NR1535--MA0742.1.Klf12	chr1	91600813	91600827	-	0.000	0.000	Merged-chr1-91600873-13
NR24236--MA0741.1.KLF16	chr17	33865494	33865504	+	0.000	0.000	Merged-chr17-33865585-36
NR43538--MA1107.1.KLF9	chr5	97090259	97090271	-	0.000	0.000	Merged-chr5-97090318-20
NR12918--MA0599.1.KLF5	chr12	73746282	73746291	-	0.000	0.000	Merged-chr12-73746193-23
NR36567--MA1107.1.KLF9	chr3	109782668	109782680	-	0.000	0.000	Merged-chr3-109782603-31
NR43123--MA0599.1.KLF5	chr5	73223222	73223231	+	0.000	0.000	Merged-chr5-73223278-33
NR56865--MA1107.1.KLF9	chr8	126699188	126699200	-	0.000	0.000	Merged-chr8-126699390-72
NR29225--MA0493.1.Klf1	chr19	47915500	47915510	-	0.000	0.000	Merged-chr19-47915460-18
NR4658--MA0741.1.KLF16	chr10	21659738	21659748	+	0.000	0.000	Merged-chr10-21659696-16
NR5487--MA0742.1.Klf12	chr10	67698005	67698019	+	0.000	0.000	Merged-chr10-67697981-39
NR48441--MA0039.3.KLF4	chr6	116682511	116682521	-	0.000	0.000	Merged-chr6-116682504-22
NR36638--MA0741.1.KLF16	chr3	116200273	116200283	+	0.000	0.000	Merged-chr3-116200281-40
NR22652--MA1107.1.KLF9	chr16	84982664	84982676	+	0.000	0.000	Merged-chr16-84982791-18
NR23066--MA1107.1.KLF9	chr16	96208758	96208770	-	0.000	0.000	Merged-chr16-96208613-13
NR56077--MA0039.3.KLF4	chr8	109957366	109957376	+	0.000	0.000	Merged-chr8-109957445-42
NR56079--MA0741.1.KLF16	chr8	109957365	109957375	+	0.000	0.000	Merged-chr8-109957445-42
NR59042--MA0741.1.KLF16	chr9	94607630	94607640	-	0.000	0.000	Merged-chr9-94607543-65
NR44269--MA0740.1.KLF14	chr5	115474655	115474668	+	0.000	0.000	Merged-chr5-115474524-35
NR53937--MA0493.1.Klf1	chr8	8661278	8661288	+	0.000	0.000	Merged-chr8-8661451-105
NR56352--MA0599.1.KLF5	chr8	117299356	117299365	-	0.000	0.000	Merged-chr8-117299202-13
NR34097--MA1107.1.KLF9	chr2	168741429	168741441	+	0.000	0.000	Merged-chr2-168741453-11
NR57875--MA1107.1.KLF9	chr9	51162062	51162074	-	0.000	0.000	Merged-chr9-51161990-29
NR38989--MA0039.3.KLF4	chr4	63863061	63863071	-	0.000	0.000	Merged-chr4-63862999-40
NR36216--MA0741.1.KLF16	chr3	101066375	101066385	-	0.000	0.000	Merged-chr3-101066330-34
NR427--MA1107.1.KLF9	chr1	40190305	40190317	-	0.000	0.000	Merged-chr1-40190206-19
NR18042--MA0039.3.KLF4	chr14	69774963	69774973	-	0.000	0.000	Merged-chr14-69774788-96
NR35420--MA1107.1.KLF9	chr3	69274913	69274925	-	0.000	0.000	Merged-chr3-69274909-13
NR12959--MA0493.1.Klf1	chr12	76312186	76312196	-	0.000	0.000	Merged-chr12-76312183-20
NR7849--MA0039.3.KLF4	chr10	128940594	128940604	-	0.000	0.000	Merged-chr10-128940717-41
NR15897--MA0742.1.Klf12	chr13	89521652	89521666	+	0.000	0.000	Merged-chr13-89521757-30
NR51387--MA0599.1.KLF5	chr7	67353864	67353873	+	0.000	0.000	Merged-chr7-67353683-35
NR35416--MA1107.1.KLF9	chr3	69274905	69274917	-	0.000	0.000	Merged-chr3-69274909-13
NR1261--MA0741.1.KLF16	chr1	82974058	82974068	-	0.000	0.000	Merged-chr1-82974163-36
NR7966--MA0741.1.KLF16	chr11	4390657	4390667	-	0.000	0.000	Merged-chr11-4390804-16
NR49176--MA0742.1.Klf12	chr6	140684616	140684630	+	0.000	0.000	Merged-chr6-140684445-39
NR56249--MA1107.1.KLF9	chr8	114506082	114506094	-	0.000	0.000	Merged-chr8-114506190-31
NR55952--MA0493.1.Klf1	chr8	105965475	105965485	+	0.000	0.000	Merged-chr8-105965531-1
NR58769--MA1107.1.KLF9	chr9	80313761	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR21847--MA0599.1.KLF5	chr16	30722532	30722541	-	0.000	0.000	Merged-chr16-30722513-29
NR48440--MA0599.1.KLF5	chr6	116682513	116682522	-	0.000	0.000	Merged-chr6-116682504-22
NR46484--MA0741.1.KLF16	chr6	28878194	28878204	-	0.000	0.000	Merged-chr6-28878211-33
NR16021--MA0493.1.Klf1	chr13	94144784	94144794	-	0.000	0.000	Merged-chr13-94144726-31
NR8417--MA0741.1.KLF16	chr11	32020326	32020336	-	0.000	0.000	Merged-chr11-32020422-50
NR38280--MA0742.1.Klf12	chr4	41295618	41295632	+	0.000	0.000	Merged-chr4-41295781-15
NR54439--MA0740.1.KLF14	chr8	36249343	36249356	-	0.000	0.000	Merged-chr8-36249558-6
NR50450--MA0599.1.KLF5	chr7	28982761	28982770	-	0.000	0.000	Merged-chr7-28982424-141
NR56076--MA0599.1.KLF5	chr8	109957365	109957374	+	0.000	0.000	Merged-chr8-109957445-42
NR29657--MA0493.1.Klf1	chr2	4669894	4669904	+	0.000	0.000	Merged-chr2-4669816-18
NR54446--MA0742.1.Klf12	chr8	36249516	36249530	+	0.000	0.000	Merged-chr8-36249558-6
NR53184--MA0741.1.KLF16	chr7	129774305	129774315	+	0.000	0.000	Merged-chr7-129774380-36
NR38190--MA0493.1.Klf1	chr4	34551670	34551680	-	0.000	0.000	Merged-chr4-34551500-9
NR54442--MA0493.1.Klf1	chr8	36249346	36249356	-	0.000	0.000	Merged-chr8-36249558-6
NR14830--MA0741.1.KLF16	chr13	40676878	40676888	+	0.000	0.000	Merged-chr13-40676828-31
NR8268--MA0741.1.KLF16	chr11	22936586	22936596	+	0.000	0.000	Merged-chr11-22936648-30
NR38188--MA0741.1.KLF16	chr4	34551629	34551639	+	0.000	0.000	Merged-chr4-34551500-9
NR6945--MA0493.1.Klf1	chr10	111562892	111562902	+	0.000	0.000	Merged-chr10-111562842-26
NR54371--MA0741.1.KLF16	chr8	34398001	34398011	+	0.000	0.000	Merged-chr8-34397971-66
NR36636--MA0741.1.KLF16	chr3	116200270	116200280	+	0.000	0.000	Merged-chr3-116200281-40
NR11279--MA1107.1.KLF9	chr11	109356816	109356828	-	0.000	0.000	Merged-chr11-109356957-22
NR44273--MA0741.1.KLF16	chr5	115474656	115474666	+	0.000	0.000	Merged-chr5-115474524-35
NR35144--MA1107.1.KLF9	chr3	51701526	51701538	+	0.000	0.000	Merged-chr3-51701450-64
NR43537--MA0493.1.Klf1	chr5	97090261	97090271	-	0.000	0.000	Merged-chr5-97090318-20
NR55756--MA0493.1.Klf1	chr8	95672901	95672911	+	0.000	0.000	Merged-chr8-95673039-19
NR6188--MA1107.1.KLF9	chr10	81247990	81248002	+	0.000	0.000	Merged-chr10-81248090-40
NR8266--MA0599.1.KLF5	chr11	22936581	22936590	+	0.000	0.000	Merged-chr11-22936648-30
NR36566--MA0493.1.Klf1	chr3	109782670	109782680	-	0.000	0.000	Merged-chr3-109782603-31
NR11065--MA0741.1.KLF16	chr11	104001251	104001261	-	0.000	0.000	Merged-chr11-104001412-21
NR18041--MA0599.1.KLF5	chr14	69774965	69774974	-	0.000	0.000	Merged-chr14-69774788-96
NR21763--MA0740.1.KLF14	chr16	23270705	23270718	+	0.000	0.000	Merged-chr16-23270651-14
NR53938--MA0740.1.KLF14	chr8	8661410	8661423	+	0.000	0.000	Merged-chr8-8661451-105
NR9910--MA1107.1.KLF9	chr11	80504353	80504365	+	0.000	0.000	Merged-chr11-80504539-24
NR15896--MA0740.1.KLF14	chr13	89521652	89521665	+	0.000	0.000	Merged-chr13-89521757-30
NR420--MA1107.1.KLF9	chr1	40190291	40190303	-	0.000	0.000	Merged-chr1-40190206-19
NR11969--MA1107.1.KLF9	chr11	121100961	121100973	-	0.000	0.000	Merged-chr11-121100966-23
NR33534--MA0493.1.Klf1	chr2	158323192	158323202	+	0.000	0.000	Merged-chr2-158323146-37
NR49175--MA0740.1.KLF14	chr6	140684616	140684629	+	0.000	0.000	Merged-chr6-140684445-39
NR11880--MA0493.1.Klf1	chr11	119345073	119345083	-	0.000	0.000	Merged-chr11-119345028-19
NR22655--MA1107.1.KLF9	chr16	84982670	84982682	+	0.000	0.000	Merged-chr16-84982791-18
NR23183--MA0741.1.KLF16	chr17	5138644	5138654	-	0.000	0.000	Merged-chr17-5138884-51
NR22888--MA1107.1.KLF9	chr16	93574641	93574653	-	0.000	0.000	Merged-chr16-93574695-56
NR47113--MA0740.1.KLF14	chr6	54760011	54760024	-	0.000	0.000	Merged-chr6-54760187-57
NR25352--MA0741.1.KLF16	chr17	71118812	71118822	-	0.000	0.000	Merged-chr17-71118704-30
NR54366--MA0039.3.KLF4	chr8	34397967	34397977	-	0.000	0.000	Merged-chr8-34397971-66
NR48379--MA0599.1.KLF5	chr6	115123395	115123404	-	0.000	0.000	Merged-chr6-115123444-38
NR27519--MA0493.1.Klf1	chr18	80041883	80041893	-	0.000	0.000	Merged-chr18-80041946-55
NR34096--MA0493.1.Klf1	chr2	168741429	168741439	+	0.000	0.000	Merged-chr2-168741453-11
NR11275--MA0741.1.KLF16	chr11	109347873	109347883	-	0.000	0.000	Merged-chr11-109347836-28
NR57878--MA1107.1.KLF9	chr9	51162068	51162080	-	0.000	0.000	Merged-chr9-51161990-29
NR5172--MA0599.1.KLF5	chr10	58480174	58480183	-	0.000	0.000	Merged-chr10-58480234-23
NR15899--MA0039.3.KLF4	chr13	89521654	89521664	+	0.000	0.000	Merged-chr13-89521757-30
NR35414--MA1107.1.KLF9	chr3	69274901	69274913	-	0.000	0.000	Merged-chr3-69274909-13
NR58932--MA0741.1.KLF16	chr9	87178964	87178974	+	0.000	0.000	Merged-chr9-87178792-36
NR54443--MA0741.1.KLF16	chr8	36249345	36249355	-	0.000	0.000	Merged-chr8-36249558-6
NR1260--MA0493.1.Klf1	chr1	82974059	82974069	-	0.000	0.000	Merged-chr1-82974163-36
NR46482--MA0599.1.KLF5	chr6	28878189	28878198	-	0.000	0.000	Merged-chr6-28878211-33
NR56864--MA0741.1.KLF16	chr8	126699189	126699199	-	0.000	0.000	Merged-chr8-126699390-72
NR35428--MA1107.1.KLF9	chr3	69274929	69274941	-	0.000	0.000	Merged-chr3-69274909-13
NR57099--MA0741.1.KLF16	chr9	15533871	15533881	+	0.000	0.000	Merged-chr9-15533893-20
NR14865--MA0599.1.KLF5	chr13	41774093	41774102	-	0.000	0.000	Merged-chr13-41774048-23
NR34094--MA0742.1.Klf12	chr2	168741429	168741443	+	0.000	0.000	Merged-chr2-168741453-11
NR6942--MA1107.1.KLF9	chr10	111562799	111562811	+	0.000	0.000	Merged-chr10-111562842-26
NR21747--MA0599.1.KLF5	chr16	22657092	22657101	-	0.000	0.000	Merged-chr16-22657033-32
NR59317--MA0599.1.KLF5	chr9	104337793	104337802	-	0.000	0.000	Merged-chr9-104337728-48
NR6190--MA1107.1.KLF9	chr10	81247994	81248006	+	0.000	0.000	Merged-chr10-81248090-40
NR54444--MA1107.1.KLF9	chr8	36249344	36249356	-	0.000	0.000	Merged-chr8-36249558-6
NR43124--MA0599.1.KLF5	chr5	73223255	73223264	-	0.000	0.000	Merged-chr5-73223278-33
NR36215--MA0493.1.Klf1	chr3	101066376	101066386	-	0.000	0.000	Merged-chr3-101066330-34
NR35143--MA0493.1.Klf1	chr3	51701526	51701536	+	0.000	0.000	Merged-chr3-51701450-64
NR22653--MA1107.1.KLF9	chr16	84982666	84982678	+	0.000	0.000	Merged-chr16-84982791-18
NR15898--MA0599.1.KLF5	chr13	89521653	89521662	+	0.000	0.000	Merged-chr13-89521757-30
NR5174--MA0741.1.KLF16	chr10	58480173	58480183	-	0.000	0.000	Merged-chr10-58480234-23
NR48438--MA0039.3.KLF4	chr6	116682494	116682504	-	0.000	0.000	Merged-chr6-116682504-22
NR423--MA1107.1.KLF9	chr1	40190297	40190309	-	0.000	0.000	Merged-chr1-40190206-19
NR39193--MA0039.3.KLF4	chr4	88998582	88998592	-	0.000	0.000	Merged-chr4-88998396-38
NR34093--MA0740.1.KLF14	chr2	168741429	168741442	+	0.000	0.000	Merged-chr2-168741453-11
NR36213--MA0742.1.Klf12	chr3	101066372	101066386	-	0.000	0.000	Merged-chr3-101066330-34
NR22649--MA1107.1.KLF9	chr16	84982658	84982670	+	0.000	0.000	Merged-chr16-84982791-18
NR58165--MA0493.1.Klf1	chr9	61779365	61779375	+	0.000	0.000	Merged-chr9-61779248-32
NR57876--MA1107.1.KLF9	chr9	51162064	51162076	-	0.000	0.000	Merged-chr9-51161990-29
NR54733--MA0599.1.KLF5	chr8	61606944	61606953	+	0.000	0.000	Merged-chr8-61607091-30
NR18393--MA0742.1.Klf12	chr14	86788609	86788623	+	0.000	0.000	Merged-chr14-86788729-15
NR428--MA1107.1.KLF9	chr1	40190307	40190319	-	0.000	0.000	Merged-chr1-40190206-19
NR9913--MA0039.3.KLF4	chr11	80504486	80504496	-	0.000	0.000	Merged-chr11-80504539-24
NR26364--MA1107.1.KLF9	chr18	32311869	32311881	-	0.000	0.000	Merged-chr18-32311918-36
NR51032--MA0740.1.KLF14	chr7	45916918	45916931	-	0.000	0.000	Merged-chr7-45916816-45
NR2590--MA0599.1.KLF5	chr1	151698130	151698139	-	0.000	0.000	Merged-chr1-151698105-31
NR35421--MA1107.1.KLF9	chr3	69274915	69274927	-	0.000	0.000	Merged-chr3-69274909-13
NR12919--MA0741.1.KLF16	chr12	73746281	73746291	-	0.000	0.000	Merged-chr12-73746193-23
NR54211--MA0742.1.Klf12	chr8	23887075	23887089	-	0.000	0.000	Merged-chr8-23886978-41
NR56353--MA0493.1.Klf1	chr8	117299356	117299366	-	0.000	0.000	Merged-chr8-117299202-13
NR61156--MA0740.1.KLF14	chrX	104857308	104857321	+	0.000	0.000	Merged-chrX-104857124-25
NR1262--MA1107.1.KLF9	chr1	82974057	82974069	-	0.000	0.000	Merged-chr1-82974163-36
NR47114--MA0741.1.KLF16	chr6	54760013	54760023	-	0.000	0.000	Merged-chr6-54760187-57
NR35417--MA1107.1.KLF9	chr3	69274907	69274919	-	0.000	0.000	Merged-chr3-69274909-13
NR22215--MA0741.1.KLF16	chr16	49959187	49959197	+	0.000	0.000	Merged-chr16-49959222-29
NR22540--MA0657.1.KLF13	chr16	76310889	76310906	-	0.000	0.000	Merged-chr16-76310830-49
NR46636--MA0740.1.KLF14	chr6	37399079	37399092	+	0.000	0.000	Merged-chr6-37399175-29
NR48745--MA0599.1.KLF5	chr6	125434031	125434040	-	0.000	0.000	Merged-chr6-125433874-28
