#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR7066--MA0684.1.RUNX3	chr5	134444617	134444626	-	0.000	0.000	Merged-chr5-134444752-37
NR8127--MA0511.2.RUNX2	chr7	121059761	121059769	+	0.000	0.000	Merged-chr7-121059708-48
NR6920--MA0002.2.RUNX1	chr5	105313659	105313669	-	0.000	0.000	Merged-chr5-105313637-29
NR7698--MA0684.1.RUNX3	chr6	145992943	145992952	+	0.000	0.000	Merged-chr6-145993129-56
NR3196--MA0684.1.RUNX3	chr15	55520852	55520861	-	0.000	0.000	Merged-chr15-55520889-48
NR6030--MA0002.2.RUNX1	chr3	152797852	152797862	-	0.000	0.000	Merged-chr3-152797735-11
NR5527--MA0684.1.RUNX3	chr2	172977498	172977507	+	0.000	0.000	Merged-chr2-172977593-131
NR192--MA0002.2.RUNX1	chr1	80418894	80418904	+	0.000	0.000	Merged-chr1-80418874-24
NR3033--MA0002.2.RUNX1	chr14	121291071	121291081	-	0.000	0.000	Merged-chr14-121291161-18
NR1419--MA0002.2.RUNX1	chr11	63148463	63148473	+	0.000	0.000	Merged-chr11-63148506-21
NR7188--MA0684.1.RUNX3	chr6	22314677	22314686	+	0.000	0.000	Merged-chr6-22314730-22
NR2811--MA0002.2.RUNX1	chr14	47740500	47740510	-	0.000	0.000	Merged-chr14-47740703-52
NR5126--MA0684.1.RUNX3	chr2	68289415	68289424	-	0.000	0.000	Merged-chr2-68289327-28
NR1766--MA0684.1.RUNX3	chr11	117872114	117872123	-	0.000	0.000	Merged-chr11-117872185-83
NR9066--MA0002.2.RUNX1	chr9	92217818	92217828	+	0.000	0.000	Merged-chr9-92217904-40
NR5378--MA0684.1.RUNX3	chr2	140101222	140101231	-	0.000	0.000	Merged-chr2-140101246-37
NR3698--MA0684.1.RUNX3	chr16	52143519	52143528	-	0.000	0.000	Merged-chr16-52143257-58
NR856--MA0002.2.RUNX1	chr10	53461315	53461325	-	0.000	0.000	Merged-chr10-53461441-37
NR6661--MA0684.1.RUNX3	chr5	16350706	16350715	-	0.000	0.000	Merged-chr5-16350953-39
NR1127--MA0002.2.RUNX1	chr10	117652226	117652236	-	0.000	0.000	Merged-chr10-117652105-48
NR9175--MA0002.2.RUNX1	chr9	114613237	114613247	-	0.000	0.000	Merged-chr9-114613191-38
NR3207--MA0684.1.RUNX3	chr15	58750401	58750410	+	0.000	0.000	Merged-chr15-58750240-28
NR5218--MA0511.2.RUNX2	chr2	101209290	101209298	-	0.000	0.000	Merged-chr2-101209230-18
NR3538--MA0511.2.RUNX2	chr16	24855762	24855770	+	0.000	0.000	Merged-chr16-24855813-1
NR19--MA0511.2.RUNX2	chr1	20740683	20740691	-	0.000	0.000	Merged-chr1-20740658-39
NR998--MA0684.1.RUNX3	chr10	84897547	84897556	+	0.000	0.000	Merged-chr10-84897526-62
NR4994--MA0684.1.RUNX3	chr2	26753520	26753529	+	0.000	0.000	Merged-chr2-26753671-30
NR584--MA0684.1.RUNX3	chr1	179169771	179169780	-	0.000	0.000	Merged-chr1-179169843-56
NR5228--MA0002.2.RUNX1	chr2	102379148	102379158	-	0.000	0.000	Merged-chr2-102379112-1
NR5357--MA0684.1.RUNX3	chr2	132379841	132379850	+	0.000	0.000	Merged-chr2-132379852-19
NR6862--MA0511.2.RUNX2	chr5	92964797	92964805	-	0.000	0.000	Merged-chr5-92964665-18
NR3058--MA0684.1.RUNX3	chr14	123015904	123015913	+	0.000	0.000	Merged-chr14-123015903-11
NR7378--MA0002.2.RUNX1	chr6	87437077	87437087	-	0.000	0.000	Merged-chr6-87436992-13
NR848--MA0002.2.RUNX1	chr10	45710999	45711009	+	0.000	0.000	Merged-chr10-45710990-44
NR7778--MA0684.1.RUNX3	chr7	24457834	24457843	+	0.000	0.000	Merged-chr7-24457903-49
NR1119--MA0002.2.RUNX1	chr10	117055902	117055912	+	0.000	0.000	Merged-chr10-117055786-1
NR8790--MA0684.1.RUNX3	chr9	42158806	42158815	+	0.000	0.000	Merged-chr9-42158908-46
NR2545--MA0002.2.RUNX1	chr13	89670127	89670137	-	0.000	0.000	Merged-chr13-89670013-3
NR6633--MA0002.2.RUNX1	chr5	8397722	8397732	+	0.000	0.000	Merged-chr5-8397712-7
NR8565--MA0002.2.RUNX1	chr8	111976525	111976535	-	0.000	0.000	Merged-chr8-111976573-47
NR4956--MA0511.2.RUNX2	chr2	21222924	21222932	+	0.000	0.000	Merged-chr2-21222970-39
NR2144--MA0002.2.RUNX1	chr12	105971344	105971354	+	0.000	0.000	Merged-chr12-105971370-23
NR3398--MA0684.1.RUNX3	chr15	97455694	97455703	-	0.000	0.000	Merged-chr15-97455795-23
NR9388--MA0511.2.RUNX2	chrX	159828383	159828391	+	0.000	0.000	Merged-chrX-159828290-35
NR7757--MA0684.1.RUNX3	chr7	16535908	16535917	-	0.000	0.000	Merged-chr7-16535889-17
NR2872--MA0002.2.RUNX1	chr14	62943984	62943994	+	0.000	0.000	Merged-chr14-62944057-10
NR2667--MA0002.2.RUNX1	chr13	111569257	111569267	+	0.000	0.000	Merged-chr13-111569188-35
NR5187--MA0684.1.RUNX3	chr2	84838062	84838071	-	0.000	0.000	Merged-chr2-84838147-43
NR8564--MA0684.1.RUNX3	chr8	111956127	111956136	+	0.000	0.000	Merged-chr8-111956180-5
NR394--MA0002.2.RUNX1	chr1	138952394	138952404	-	0.000	0.000	Merged-chr1-138952405-35
NR8401--MA0002.2.RUNX1	chr8	64805451	64805461	+	0.000	0.000	Merged-chr8-64805470-51
NR4294--MA0002.2.RUNX1	chr18	6106732	6106742	-	0.000	0.000	Merged-chr18-6106813-28
NR2885--MA0002.2.RUNX1	chr14	65330856	65330866	+	0.000	0.000	Merged-chr14-65330788-23
NR7849--MA0511.2.RUNX2	chr7	48795300	48795308	-	0.000	0.000	Merged-chr7-48795353-37
NR6625--MA0002.2.RUNX1	chr5	7829815	7829825	+	0.000	0.000	Merged-chr5-7829791-41
NR141--MA0684.1.RUNX3	chr1	60990335	60990344	-	0.000	0.000	Merged-chr1-60990456-63
NR9096--MA0511.2.RUNX2	chr9	101249836	101249844	-	0.000	0.000	Merged-chr9-101249791-43
NR3089--MA0511.2.RUNX2	chr15	10716009	10716017	+	0.000	0.000	Merged-chr15-10716063-12
NR4687--MA0002.2.RUNX1	chr19	29185719	29185729	+	0.000	0.000	Merged-chr19-29185697-46
NR4914--MA0511.2.RUNX2	chr2	13718971	13718979	+	0.000	0.000	Merged-chr2-13718816-55
NR5179--MA0684.1.RUNX3	chr2	84582458	84582467	-	0.000	0.000	Merged-chr2-84582461-28
NR4719--MA0002.2.RUNX1	chr19	34120206	34120216	-	0.000	0.000	Merged-chr19-34120116-46
NR4910--MA0684.1.RUNX3	chr2	11657766	11657775	-	0.000	0.000	Merged-chr2-11657779-45
NR2877--MA0002.2.RUNX1	chr14	64734602	64734612	+	0.000	0.000	Merged-chr14-64734579-23
NR4891--MA0684.1.RUNX3	chr2	9677235	9677244	+	0.000	0.000	Merged-chr2-9677324-22
NR6223--MA0684.1.RUNX3	chr4	59790157	59790166	-	0.000	0.000	Merged-chr4-59790006-29
NR4395--MA0002.2.RUNX1	chr18	41979670	41979680	-	0.000	0.000	Merged-chr18-41979653-39
NR8853--MA0511.2.RUNX2	chr9	53854919	53854927	+	0.000	0.000	Merged-chr9-53854971-17
NR3098--MA0684.1.RUNX3	chr15	12606557	12606566	+	0.000	0.000	Merged-chr15-12606518-21
NR3034--MA0511.2.RUNX2	chr14	121325021	121325029	+	0.000	0.000	Merged-chr14-121324999-52
NR6978--MA0002.2.RUNX1	chr5	112273145	112273155	-	0.000	0.000	Merged-chr5-112273170-1
NR4156--MA0002.2.RUNX1	chr17	52468690	52468700	-	0.000	0.000	Merged-chr17-52468640-52
NR8992--MA0684.1.RUNX3	chr9	72797332	72797341	+	0.000	0.000	Merged-chr9-72797397-34
NR573--MA0511.2.RUNX2	chr1	177428118	177428126	+	0.000	0.000	Merged-chr1-177428223-43
NR5267--MA0684.1.RUNX3	chr2	114873176	114873185	+	0.000	0.000	Merged-chr2-114873203-5
NR2604--MA0002.2.RUNX1	chr13	99503594	99503604	+	0.000	0.000	Merged-chr13-99503494-98
NR8101--MA0002.2.RUNX1	chr7	115501798	115501808	+	0.000	0.000	Merged-chr7-115501823-28
NR5962--MA0002.2.RUNX1	chr3	137950405	137950415	-	0.000	0.000	Merged-chr3-137950454-34
NR8082--MA0002.2.RUNX1	chr7	113572949	113572959	-	0.000	0.000	Merged-chr7-113573033-33
NR1096--MA0511.2.RUNX2	chr10	110742072	110742080	+	0.000	0.000	Merged-chr10-110742149-12
NR6577--MA0002.2.RUNX1	chr4	150584060	150584070	+	0.000	0.000	Merged-chr4-150583897-35
NR4231--MA0002.2.RUNX1	chr17	74869684	74869694	+	0.000	0.000	Merged-chr17-74869887-51
NR586--MA0511.2.RUNX2	chr1	179578841	179578849	+	0.000	0.000	Merged-chr1-179578897-31
NR4483--MA0002.2.RUNX1	chr18	68227788	68227798	+	0.000	0.000	Merged-chr18-68227583-82
NR8941--MA0511.2.RUNX2	chr9	66492530	66492538	-	0.000	0.000	Merged-chr9-66492510-30
NR7860--MA0002.2.RUNX1	chr7	55890218	55890228	+	0.000	0.000	Merged-chr7-55890160-26
NR2184--MA0002.2.RUNX1	chr12	110939607	110939617	+	0.000	0.000	Merged-chr12-110939619-21
NR7005--MA0511.2.RUNX2	chr5	115693470	115693478	+	0.000	0.000	Merged-chr5-115693567-32
NR4515--MA0002.2.RUNX1	chr18	75247077	75247087	-	0.000	0.000	Merged-chr18-75247078-14
NR2359--MA0002.2.RUNX1	chr13	30682001	30682011	+	0.000	0.000	Merged-chr13-30682181-38
NR2044--MA0511.2.RUNX2	chr12	89719331	89719339	-	0.000	0.000	Merged-chr12-89719457-81
NR105--MA0002.2.RUNX1	chr1	52650254	52650264	+	0.000	0.000	Merged-chr1-52650227-37
NR4230--MA0684.1.RUNX3	chr17	74865077	74865086	-	0.000	0.000	Merged-chr17-74864979-18
NR6827--MA0002.2.RUNX1	chr5	74132752	74132762	+	0.000	0.000	Merged-chr5-74132835-25
NR836--MA0511.2.RUNX2	chr10	44679957	44679965	-	0.000	0.000	Merged-chr10-44679817-10
NR8907--MA0684.1.RUNX3	chr9	62080713	62080722	+	0.000	0.000	Merged-chr9-62080517-9
NR4928--MA0684.1.RUNX3	chr2	17597736	17597745	-	0.000	0.000	Merged-chr2-17597899-18
NR4095--MA0002.2.RUNX1	chr17	44458079	44458089	-	0.000	0.000	Merged-chr17-44458009-9
NR4366--MA0002.2.RUNX1	chr18	35752893	35752903	-	0.000	0.000	Merged-chr18-35753001-2
NR4988--MA0511.2.RUNX2	chr2	25856080	25856088	-	0.000	0.000	Merged-chr2-25856140-7
NR2166--MA0511.2.RUNX2	chr12	108452563	108452571	+	0.000	0.000	Merged-chr12-108452532-13
NR4418--MA0684.1.RUNX3	chr18	56413121	56413130	-	0.000	0.000	Merged-chr18-56413005-50
NR8563--MA0002.2.RUNX1	chr8	111956127	111956137	-	0.000	0.000	Merged-chr8-111956180-5
NR3621--MA0002.2.RUNX1	chr16	37094432	37094442	+	0.000	0.000	Merged-chr16-37094405-73
NR1670--MA0002.2.RUNX1	chr11	104661769	104661779	-	0.000	0.000	Merged-chr11-104661475-50
NR4061--MA0002.2.RUNX1	chr17	33957666	33957676	+	0.000	0.000	Merged-chr17-33957597-2
NR2718--MA0002.2.RUNX1	chr14	12243953	12243963	+	0.000	0.000	Merged-chr14-12243878-61
NR1322--MA0002.2.RUNX1	chr11	43705357	43705367	-	0.000	0.000	Merged-chr11-43705351-17
NR544--MA0511.2.RUNX2	chr1	171921415	171921423	-	0.000	0.000	Merged-chr1-171921445-86
NR322--MA0684.1.RUNX3	chr1	127830429	127830438	-	0.000	0.000	Merged-chr1-127830460-48
NR574--MA0684.1.RUNX3	chr1	177428118	177428127	+	0.000	0.000	Merged-chr1-177428223-43
NR828--MA0511.2.RUNX2	chr10	44342055	44342063	-	0.000	0.000	Merged-chr10-44341926-8
NR2155--MA0002.2.RUNX1	chr12	107640740	107640750	+	0.000	0.000	Merged-chr12-107640697-5
NR4391--MA0511.2.RUNX2	chr18	39611787	39611795	-	0.000	0.000	Merged-chr18-39611882-25
NR296--MA0002.2.RUNX1	chr1	106373371	106373381	+	0.000	0.000	Merged-chr1-106373403-9
NR1030--MA0002.2.RUNX1	chr10	93184756	93184766	-	0.000	0.000	Merged-chr10-93184787-20
NR6766--MA0002.2.RUNX1	chr5	53605657	53605667	-	0.000	0.000	Merged-chr5-53605625-25
NR3342--MA0002.2.RUNX1	chr15	85828969	85828979	-	0.000	0.000	Merged-chr15-85828905-13
NR6004--MA0002.2.RUNX1	chr3	148762723	148762733	-	0.000	0.000	Merged-chr3-148762804-58
NR7973--MA0684.1.RUNX3	chr7	88459938	88459947	-	0.000	0.000	Merged-chr7-88459917-15
NR7701--MA0002.2.RUNX1	chr6	146107633	146107643	+	0.000	0.000	Merged-chr6-146107626-18
NR4519--MA0684.1.RUNX3	chr18	75374181	75374190	-	0.000	0.000	Merged-chr18-75374196-25
NR2154--MA0684.1.RUNX3	chr12	107640640	107640649	+	0.000	0.000	Merged-chr12-107640697-5
NR4959--MA0511.2.RUNX2	chr2	21223170	21223178	-	0.000	0.000	Merged-chr2-21222970-39
NR2120--MA0684.1.RUNX3	chr12	102783127	102783136	-	0.000	0.000	Merged-chr12-102783083-16
NR6003--MA0684.1.RUNX3	chr3	148510625	148510634	+	0.000	0.000	Merged-chr3-148510691-67
NR4323--MA0684.1.RUNX3	chr18	14494475	14494484	+	0.000	0.000	Merged-chr18-14494264-19
NR4175--MA0002.2.RUNX1	chr17	57131990	57132000	-	0.000	0.000	Merged-chr17-57131873-41
NR6526--MA0684.1.RUNX3	chr4	145045906	145045915	+	0.000	0.000	Merged-chr4-145045932-55
NR6221--MA0684.1.RUNX3	chr4	59790006	59790015	-	0.000	0.000	Merged-chr4-59790006-29
NR4459--MA0002.2.RUNX1	chr18	65465756	65465766	-	0.000	0.000	Merged-chr18-65465716-25
NR3605--MA0002.2.RUNX1	chr16	35485017	35485027	-	0.000	0.000	Merged-chr16-35485007-20
NR1925--MA0002.2.RUNX1	chr12	55392976	55392986	+	0.000	0.000	Merged-chr12-55392987-35
NR20--MA0002.2.RUNX1	chr1	20740681	20740691	+	0.000	0.000	Merged-chr1-20740658-39
NR4938--MA0511.2.RUNX2	chr2	17845530	17845538	-	0.000	0.000	Merged-chr2-17845339-45
NR5871--MA0684.1.RUNX3	chr3	117728497	117728506	+	0.000	0.000	Merged-chr3-117728445-14
NR8385--MA0002.2.RUNX1	chr8	57387816	57387826	+	0.000	0.000	Merged-chr8-57387843-7
NR4154--MA0002.2.RUNX1	chr17	52468606	52468616	-	0.000	0.000	Merged-chr17-52468640-52
NR2417--MA0684.1.RUNX3	chr13	46159487	46159496	+	0.000	0.000	Merged-chr13-46159501-43
NR829--MA0684.1.RUNX3	chr10	44342054	44342063	-	0.000	0.000	Merged-chr10-44341926-8
NR8037--MA0002.2.RUNX1	chr7	102064045	102064055	-	0.000	0.000	Merged-chr7-102063956-5
NR6628--MA0002.2.RUNX1	chr5	8075408	8075418	-	0.000	0.000	Merged-chr5-8075370-38
NR5960--MA0002.2.RUNX1	chr3	137871335	137871345	+	0.000	0.000	Merged-chr3-137871373-10
NR4014--MA0511.2.RUNX2	chr17	27323200	27323208	-	0.000	0.000	Merged-chr17-27323176-36
NR6151--MA0511.2.RUNX2	chr4	41241127	41241135	+	0.000	0.000	Merged-chr4-41241074-39
NR8669--MA0002.2.RUNX1	chr8	125649257	125649267	-	0.000	0.000	Merged-chr8-125649394-37
NR3727--MA0002.2.RUNX1	chr16	57572009	57572019	+	0.000	0.000	Merged-chr16-57572005-26
NR4315--MA0684.1.RUNX3	chr18	12645039	12645048	+	0.000	0.000	Merged-chr18-12645089-14
NR3674--MA0002.2.RUNX1	chr16	50070892	50070902	-	0.000	0.000	Merged-chr16-50070751-51
NR1851--MA0002.2.RUNX1	chr12	17726603	17726613	-	0.000	0.000	Merged-chr12-17726607-38
NR2086--MA0002.2.RUNX1	chr12	99610533	99610543	+	0.000	0.000	Merged-chr12-99610571-42
NR7414--MA0002.2.RUNX1	chr6	99385258	99385268	+	0.000	0.000	Merged-chr6-99385322-22
NR2072--MA0684.1.RUNX3	chr12	98601153	98601162	-	0.000	0.000	Merged-chr12-98601119-23
NR5720--MA0684.1.RUNX3	chr3	86961164	86961173	-	0.000	0.000	Merged-chr3-86961231-31
NR7775--MA0002.2.RUNX1	chr7	24450707	24450717	-	0.000	0.000	Merged-chr7-24450719-31
NR6478--MA0684.1.RUNX3	chr4	135520640	135520649	+	0.000	0.000	Merged-chr4-135520643-13
NR6286--MA0511.2.RUNX2	chr4	89393390	89393398	-	0.000	0.000	Merged-chr4-89393499-15
NR8409--MA0002.2.RUNX1	chr8	68112509	68112519	+	0.000	0.000	Merged-chr8-68112424-37
NR3530--MA0684.1.RUNX3	chr16	24468007	24468016	-	0.000	0.000	Merged-chr16-24467843-15
NR5442--MA0002.2.RUNX1	chr2	158450879	158450889	-	0.000	0.000	Merged-chr2-158450944-19
NR3828--MA0002.2.RUNX1	chr16	93552875	93552885	+	0.000	0.000	Merged-chr16-93552984-42
NR4539--MA0002.2.RUNX1	chr18	79297926	79297936	-	0.000	0.000	Merged-chr18-79298014-36
NR5842--MA0684.1.RUNX3	chr3	108887078	108887087	+	0.000	0.000	Merged-chr3-108887140-15
NR8504--MA0684.1.RUNX3	chr8	94633719	94633728	-	0.000	0.000	Merged-chr8-94633712-19
NR5346--MA0002.2.RUNX1	chr2	129385571	129385581	-	0.000	0.000	Merged-chr2-129385556-29
NR8008--MA0002.2.RUNX1	chr7	99003412	99003422	-	0.000	0.000	Merged-chr7-99003498-20
NR6457--MA0684.1.RUNX3	chr4	134059083	134059092	+	0.000	0.000	Merged-chr4-134059039-2
NR1367--MA0002.2.RUNX1	chr11	54171437	54171447	+	0.000	0.000	Merged-chr11-54171358-10
NR7406--MA0002.2.RUNX1	chr6	94683886	94683896	-	0.000	0.000	Merged-chr6-94683964-26
NR7929--MA0002.2.RUNX1	chr7	75596252	75596262	+	0.000	0.000	Merged-chr7-75596193-49
NR8369--MA0002.2.RUNX1	chr8	41334317	41334327	+	0.000	0.000	Merged-chr8-41334366-24
NR7972--MA0002.2.RUNX1	chr7	88459937	88459947	+	0.000	0.000	Merged-chr7-88459917-15
NR5468--MA0002.2.RUNX1	chr2	165033436	165033446	+	0.000	0.000	Merged-chr2-165033457-6
NR5325--MA0002.2.RUNX1	chr2	128117811	128117821	+	0.000	0.000	Merged-chr2-128117807-36
NR7928--MA0684.1.RUNX3	chr7	75596205	75596214	-	0.000	0.000	Merged-chr7-75596193-49
NR1031--MA0511.2.RUNX2	chr10	93188700	93188708	-	0.000	0.000	Merged-chr10-93188465-33
NR4293--MA0511.2.RUNX2	chr18	6106732	6106740	+	0.000	0.000	Merged-chr18-6106813-28
NR3483--MA0002.2.RUNX1	chr16	11505571	11505581	+	0.000	0.000	Merged-chr16-11505551-12
NR7366--MA0002.2.RUNX1	chr6	84617147	84617157	-	0.000	0.000	Merged-chr6-84617241-46
NR8699--MA0511.2.RUNX2	chr8	128643065	128643073	-	0.000	0.000	Merged-chr8-128643198-31
NR3592--MA0002.2.RUNX1	chr16	33499314	33499324	-	0.000	0.000	Merged-chr16-33499243-20
NR8129--MA0684.1.RUNX3	chr7	121059761	121059770	+	0.000	0.000	Merged-chr7-121059708-48
NR1835--MA0002.2.RUNX1	chr12	16136628	16136638	+	0.000	0.000	Merged-chr12-16136516-15
NR4670--MA0002.2.RUNX1	chr19	21771765	21771775	-	0.000	0.000	Merged-chr19-21771815-24
NR1421--MA0002.2.RUNX1	chr11	63148535	63148545	-	0.000	0.000	Merged-chr11-63148506-21
NR9373--MA0002.2.RUNX1	chrX	142379976	142379986	+	0.000	0.000	Merged-chrX-142380077-38
NR7074--MA0002.2.RUNX1	chr5	135661995	135662005	+	0.000	0.000	Merged-chr5-135662123-17
NR1163--MA0002.2.RUNX1	chr10	118633474	118633484	-	0.000	0.000	Merged-chr10-118633664-46
NR3366--MA0002.2.RUNX1	chr15	92134396	92134406	-	0.000	0.000	Merged-chr15-92134460-52
NR653--MA0002.2.RUNX1	chr1	192510749	192510759	-	0.000	0.000	Merged-chr1-192510804-31
NR4920--MA0002.2.RUNX1	chr2	14312596	14312606	-	0.000	0.000	Merged-chr2-14312633-23
NR3603--MA0002.2.RUNX1	chr16	34665713	34665723	+	0.000	0.000	Merged-chr16-34665745-9
NR2287--MA0684.1.RUNX3	chr13	9203619	9203628	-	0.000	0.000	Merged-chr13-9203705-17
NR3507--MA0002.2.RUNX1	chr16	22526576	22526586	+	0.000	0.000	Merged-chr16-22526487-34
NR1764--MA0511.2.RUNX2	chr11	117872115	117872123	-	0.000	0.000	Merged-chr11-117872185-83
NR4155--MA0511.2.RUNX2	chr17	52468690	52468698	+	0.000	0.000	Merged-chr17-52468640-52
NR3616--MA0002.2.RUNX1	chr16	36056512	36056522	-	0.000	0.000	Merged-chr16-36056598-16
NR9113--MA0002.2.RUNX1	chr9	105689658	105689668	+	0.000	0.000	Merged-chr9-105689631-24
NR5961--MA0511.2.RUNX2	chr3	137950405	137950413	+	0.000	0.000	Merged-chr3-137950454-34
NR3205--MA0511.2.RUNX2	chr15	58750401	58750409	+	0.000	0.000	Merged-chr15-58750240-28
NR3662--MA0511.2.RUNX2	chr16	48594584	48594592	+	0.000	0.000	Merged-chr16-48594719-53
NR64--MA0684.1.RUNX3	chr1	38777649	38777658	+	0.000	0.000	Merged-chr1-38777708-41
NR5243--MA0002.2.RUNX1	chr2	103945604	103945614	-	0.000	0.000	Merged-chr2-103945791-52
NR8448--MA0684.1.RUNX3	chr8	77292724	77292733	-	0.000	0.000	Merged-chr8-77292720-71
NR993--MA0002.2.RUNX1	chr10	84678705	84678715	+	0.000	0.000	Merged-chr10-84678816-22
NR9126--MA0002.2.RUNX1	chr9	107334653	107334663	-	0.000	0.000	Merged-chr9-107334469-86
NR1472--MA0511.2.RUNX2	chr11	75878726	75878734	+	0.000	0.000	Merged-chr11-75878686-10
NR7555--MA0002.2.RUNX1	chr6	128771051	128771061	+	0.000	0.000	Merged-chr6-128771124-9
NR8904--MA0002.2.RUNX1	chr9	62080598	62080608	-	0.000	0.000	Merged-chr9-62080517-9
NR6682--MA0002.2.RUNX1	chr5	23413882	23413892	-	0.000	0.000	Merged-chr5-23413835-21
NR7393--MA0002.2.RUNX1	chr6	88757235	88757245	+	0.000	0.000	Merged-chr6-88757111-24
NR1918--MA0511.2.RUNX2	chr12	54568751	54568759	+	0.000	0.000	Merged-chr12-54568862-31
NR2358--MA0511.2.RUNX2	chr13	30682003	30682011	-	0.000	0.000	Merged-chr13-30682181-38
NR1405--MA0002.2.RUNX1	chr11	61564313	61564323	-	0.000	0.000	Merged-chr11-61564144-31
NR7568--MA0002.2.RUNX1	chr6	129304397	129304407	-	0.000	0.000	Merged-chr6-129304354-36
NR3608--MA0002.2.RUNX1	chr16	35742395	35742405	+	0.000	0.000	Merged-chr16-35742622-74
NR7776--MA0511.2.RUNX2	chr7	24457834	24457842	+	0.000	0.000	Merged-chr7-24457903-49
NR3323--MA0684.1.RUNX3	chr15	82111958	82111967	-	0.000	0.000	Merged-chr15-82112003-17
NR6700--MA0684.1.RUNX3	chr5	31831715	31831724	+	0.000	0.000	Merged-chr5-31831785-25
NR5649--MA0002.2.RUNX1	chr3	55419613	55419623	+	0.000	0.000	Merged-chr3-55419547-37
NR1769--MA0511.2.RUNX2	chr11	118232513	118232521	+	0.000	0.000	Merged-chr11-118232579-51
NR6932--MA0002.2.RUNX1	chr5	105738898	105738908	+	0.000	0.000	Merged-chr5-105738785-9
NR223--MA0002.2.RUNX1	chr1	88475603	88475613	-	0.000	0.000	Merged-chr1-88475619-20
NR951--MA0002.2.RUNX1	chr10	77609599	77609609	+	0.000	0.000	Merged-chr10-77609801-14
NR3396--MA0511.2.RUNX2	chr15	97455695	97455703	-	0.000	0.000	Merged-chr15-97455795-23
NR1321--MA0511.2.RUNX2	chr11	43705357	43705365	+	0.000	0.000	Merged-chr11-43705351-17
NR954--MA0511.2.RUNX2	chr10	77962993	77963001	+	0.000	0.000	Merged-chr10-77962952-24
NR7927--MA0002.2.RUNX1	chr7	75596204	75596214	+	0.000	0.000	Merged-chr7-75596193-49
NR6783--MA0002.2.RUNX1	chr5	63943498	63943508	-	0.000	0.000	Merged-chr5-63943362-36
NR4960--MA0002.2.RUNX1	chr2	21223168	21223178	+	0.000	0.000	Merged-chr2-21222970-39
NR7398--MA0002.2.RUNX1	chr6	89421720	89421730	+	0.000	0.000	Merged-chr6-89421751-50
NR8700--MA0002.2.RUNX1	chr8	128643063	128643073	+	0.000	0.000	Merged-chr8-128643198-31
NR3567--MA0684.1.RUNX3	chr16	31205789	31205798	-	0.000	0.000	Merged-chr16-31205914-4
NR1473--MA0684.1.RUNX3	chr11	75878726	75878735	+	0.000	0.000	Merged-chr11-75878686-10
NR4320--MA0002.2.RUNX1	chr18	13016458	13016468	-	0.000	0.000	Merged-chr18-13016580-10
NR9057--MA0002.2.RUNX1	chr9	88722011	88722021	-	0.000	0.000	Merged-chr9-88721964-40
NR4986--MA0002.2.RUNX1	chr2	25620564	25620574	+	0.000	0.000	Merged-chr2-25620603-21
NR2640--MA0002.2.RUNX1	chr13	108100837	108100847	+	0.000	0.000	Merged-chr13-108100820-31
NR7377--MA0002.2.RUNX1	chr6	87395086	87395096	+	0.000	0.000	Merged-chr6-87395104-19
NR5177--MA0511.2.RUNX2	chr2	84582459	84582467	-	0.000	0.000	Merged-chr2-84582461-28
NR1099--MA0002.2.RUNX1	chr10	110742184	110742194	-	0.000	0.000	Merged-chr10-110742149-12
NR6632--MA0002.2.RUNX1	chr5	8374630	8374640	+	0.000	0.000	Merged-chr5-8374526-17
NR8835--MA0002.2.RUNX1	chr9	50414153	50414163	+	0.000	0.000	Merged-chr9-50414250-13
NR70--MA0684.1.RUNX3	chr1	39205207	39205216	-	0.000	0.000	Merged-chr1-39205202-13
NR3529--MA0511.2.RUNX2	chr16	24468008	24468016	-	0.000	0.000	Merged-chr16-24467843-15
NR3036--MA0684.1.RUNX3	chr14	121325021	121325030	+	0.000	0.000	Merged-chr14-121324999-52
NR794--MA0002.2.RUNX1	chr10	34118015	34118025	-	0.000	0.000	Merged-chr10-34117997-36
NR5219--MA0002.2.RUNX1	chr2	101209288	101209298	+	0.000	0.000	Merged-chr2-101209230-18
NR3539--MA0002.2.RUNX1	chr16	24855762	24855772	-	0.000	0.000	Merged-chr16-24855813-1
NR6916--MA0002.2.RUNX1	chr5	105152073	105152083	-	0.000	0.000	Merged-chr5-105152132-21
NR3939--MA0684.1.RUNX3	chr17	12513611	12513620	-	0.000	0.000	Merged-chr17-12513699-7
NR1098--MA0684.1.RUNX3	chr10	110742072	110742081	+	0.000	0.000	Merged-chr10-110742149-12
NR8990--MA0511.2.RUNX2	chr9	72797332	72797340	+	0.000	0.000	Merged-chr9-72797397-34
NR5265--MA0511.2.RUNX2	chr2	114873176	114873184	+	0.000	0.000	Merged-chr2-114873203-5
