#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR23254--MA1107.1.KLF9	chr17	29193477	29193489	+	0.000	0.000	Merged-chr17-29193494-23
NR12022--MA1107.1.KLF9	chr12	54398449	54398461	-	0.000	0.000	Merged-chr12-54398333-42
NR34811--MA0741.1.KLF16	chr3	108124281	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR21531--MA1107.1.KLF9	chr16	52230260	52230272	-	0.000	0.000	Merged-chr16-52230114-26
NR10192--MA0740.1.KLF14	chr11	102074572	102074585	-	0.000	0.000	Merged-chr11-102074455-23
NR2023--MA0039.3.KLF4	chr1	135766475	135766485	-	0.000	0.000	Merged-chr1-135766283-55
NR56566--MA0740.1.KLF14	chr9	108035669	108035682	-	0.000	0.000	Merged-chr9-108035594-66
NR1068--MA1107.1.KLF9	chr1	83006283	83006295	+	0.000	0.000	Merged-chr1-83006483-46
NR33245--MA0742.1.Klf12	chr3	21917494	21917508	+	0.000	0.000	Merged-chr3-21917648-70
NR55580--MA0599.1.KLF5	chr9	69304602	69304611	-	0.000	0.000	Merged-chr9-69304651-50
NR41292--MA1107.1.KLF9	chr5	89045089	89045101	+	0.000	0.000	Merged-chr5-89044916-44
NR14835--MA0740.1.KLF14	chr13	75943474	75943487	-	0.000	0.000	Merged-chr13-75943546-39
NR18381--MA0740.1.KLF14	chr15	25692699	25692712	-	0.000	0.000	Merged-chr15-25692698-43
NR24801--MA1107.1.KLF9	chr17	83158740	83158752	+	0.000	0.000	Merged-chr17-83158899-1
NR44250--MA0741.1.KLF16	chr6	31085525	31085535	+	0.000	0.000	Merged-chr6-31085577-29
NR2607--MA0599.1.KLF5	chr1	164135751	164135760	+	0.000	0.000	Merged-chr1-164135865-100
NR48438--MA1107.1.KLF9	chr7	35742595	35742607	-	0.000	0.000	Merged-chr7-35742502-39
NR44978--MA0039.3.KLF4	chr6	71831704	71831714	-	0.000	0.000	Merged-chr6-71831897-1
NR29934--MA0599.1.KLF5	chr2	70844844	70844853	-	0.000	0.000	Merged-chr2-70845075-67
NR38524--MA0741.1.KLF16	chr4	134059106	134059116	-	0.000	0.000	Merged-chr4-134059039-2
NR1753--MA0039.3.KLF4	chr1	128793988	128793998	-	0.000	0.000	Merged-chr1-128794102-26
NR2606--MA0742.1.Klf12	chr1	164135750	164135764	+	0.000	0.000	Merged-chr1-164135865-100
NR26659--MA0742.1.Klf12	chr18	82607597	82607611	+	0.000	0.000	Merged-chr18-82607647-23
NR49455--MA0741.1.KLF16	chr7	92420558	92420568	-	0.000	0.000	Merged-chr7-92420666-38
NR33416--MA0493.1.Klf1	chr3	37157148	37157158	+	0.000	0.000	Merged-chr3-37157248-37
NR401--MA0740.1.KLF14	chr1	39196988	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR55606--MA0741.1.KLF16	chr9	70484979	70484989	+	0.000	0.000	Merged-chr9-70485119-27
NR41866--MA1107.1.KLF9	chr5	111200385	111200397	-	0.000	0.000	Merged-chr5-111200479-33
NR53145--MA0741.1.KLF16	chr8	96552679	96552689	+	0.000	0.000	Merged-chr8-96552694-31
NR25899--MA0741.1.KLF16	chr18	56566246	56566256	+	0.000	0.000	Merged-chr18-56566232-24
NR2643--MA0657.1.KLF13	chr1	164882002	164882019	-	0.000	0.000	Merged-chr1-164882176-54
NR16796--MA0599.1.KLF5	chr14	47740787	47740796	+	0.000	0.000	Merged-chr14-47740703-52
NR54299--MA0599.1.KLF5	chr8	128420725	128420734	+	0.000	0.000	Merged-chr8-128420826-46
NR13203--MA0741.1.KLF16	chr12	109446515	109446525	-	0.000	0.000	Merged-chr12-109446341-43
NR14294--MA0599.1.KLF5	chr13	52801166	52801175	+	0.000	0.000	Merged-chr13-52800951-49
NR36860--MA1107.1.KLF9	chr4	55343391	55343403	+	0.000	0.000	Merged-chr4-55343422-62
NR2022--MA0742.1.Klf12	chr1	135766473	135766487	-	0.000	0.000	Merged-chr1-135766283-55
NR20735--MA0599.1.KLF5	chr16	10814916	10814925	+	0.000	0.000	Merged-chr16-10815093-30
NR26033--MA1107.1.KLF9	chr18	61614741	61614753	-	0.000	0.000	Merged-chr18-61614590-32
NR4609--MA0599.1.KLF5	chr10	53461528	53461537	-	0.000	0.000	Merged-chr10-53461441-37
NR11529--MA0039.3.KLF4	chr12	17511205	17511215	+	0.000	0.000	Merged-chr12-17511273-48
NR26173--MA0599.1.KLF5	chr18	67212691	67212700	+	0.000	0.000	Merged-chr18-67212775-57
NR17294--MA0742.1.Klf12	chr14	67878033	67878047	-	0.000	0.000	Merged-chr14-67877957-30
NR44281--MA1107.1.KLF9	chr6	33683797	33683809	-	0.000	0.000	Merged-chr6-33683719-46
NR46537--MA1107.1.KLF9	chr6	134282236	134282248	+	0.000	0.000	Merged-chr6-134282243-30
NR40805--MA0599.1.KLF5	chr5	63943576	63943585	-	0.000	0.000	Merged-chr5-63943362-36
NR27455--MA0493.1.Klf1	chr19	20944684	20944694	+	0.000	0.000	Merged-chr19-20944629-14
NR17251--MA0741.1.KLF16	chr14	65330932	65330942	+	0.000	0.000	Merged-chr14-65330788-23
NR41371--MA0599.1.KLF5	chr5	92375005	92375014	-	0.000	0.000	Merged-chr5-92374946-3
NR55156--MA0493.1.Klf1	chr9	55283730	55283740	+	0.000	0.000	Merged-chr9-55283833-16
NR24655--MA1107.1.KLF9	chr17	74869697	74869709	-	0.000	0.000	Merged-chr17-74869887-51
NR31724--MA0741.1.KLF16	chr2	152906659	152906669	+	0.000	0.000	Merged-chr2-152906761-58
NR34581--MA0742.1.Klf12	chr3	101657348	101657362	-	0.000	0.000	Merged-chr3-101657438-15
NR4420--MA1107.1.KLF9	chr10	40688558	40688570	+	0.000	0.000	Merged-chr10-40688620-20
NR19467--MA0741.1.KLF16	chr15	80192529	80192539	+	0.000	0.000	Merged-chr15-80192413-58
NR5814--MA0039.3.KLF4	chr10	84897310	84897320	+	0.000	0.000	Merged-chr10-84897526-62
NR37582--MA0741.1.KLF16	chr4	108371565	108371575	-	0.000	0.000	Merged-chr4-108371608-19
NR18761--MA0493.1.Klf1	chr15	53267151	53267161	+	0.000	0.000	Merged-chr15-53267286-91
NR21464--MA0741.1.KLF16	chr16	45261458	45261468	+	0.000	0.000	Merged-chr16-45261551-46
NR19685--MA0741.1.KLF16	chr15	84168813	84168823	-	0.000	0.000	Merged-chr15-84168860-11
NR55157--MA0741.1.KLF16	chr9	55283731	55283741	+	0.000	0.000	Merged-chr9-55283833-16
NR36884--MA0493.1.Klf1	chr4	56222650	56222660	+	0.000	0.000	Merged-chr4-56222492-84
NR44977--MA0599.1.KLF5	chr6	71831706	71831715	-	0.000	0.000	Merged-chr6-71831897-1
NR53031--MA0599.1.KLF5	chr8	93864378	93864387	-	0.000	0.000	Merged-chr8-93864262-35
NR36628--MA0039.3.KLF4	chr4	43171520	43171530	-	0.000	0.000	Merged-chr4-43171535-31
NR24002--MA1107.1.KLF9	chr17	47710299	47710311	-	0.000	0.000	Merged-chr17-47710307-11
NR48440--MA1107.1.KLF9	chr7	35742599	35742611	-	0.000	0.000	Merged-chr7-35742502-39
NR46103--MA0741.1.KLF16	chr6	121110179	121110189	-	0.000	0.000	Merged-chr6-121110104-77
NR1752--MA0742.1.Klf12	chr1	128793986	128794000	-	0.000	0.000	Merged-chr1-128794102-26
NR42472--MA0741.1.KLF16	chr5	121837189	121837199	-	0.000	0.000	Merged-chr5-121837232-116
NR29937--MA0741.1.KLF16	chr2	70844835	70844845	-	0.000	0.000	Merged-chr2-70845075-67
NR38523--MA0599.1.KLF5	chr4	134059109	134059118	-	0.000	0.000	Merged-chr4-134059039-2
NR21530--MA0493.1.Klf1	chr16	52230262	52230272	-	0.000	0.000	Merged-chr16-52230114-26
NR12946--MA0741.1.KLF16	chr12	102581774	102581784	+	0.000	0.000	Merged-chr12-102581960-56
NR48872--MA0741.1.KLF16	chr7	55890161	55890171	+	0.000	0.000	Merged-chr7-55890160-26
NR39510--MA0599.1.KLF5	chr4	150087365	150087374	-	0.000	0.000	Merged-chr4-150087480-81
NR41286--MA1107.1.KLF9	chr5	89044828	89044840	-	0.000	0.000	Merged-chr5-89044916-44
NR54298--MA0742.1.Klf12	chr8	128420724	128420738	+	0.000	0.000	Merged-chr8-128420826-46
NR2021--MA0740.1.KLF14	chr1	135766474	135766487	-	0.000	0.000	Merged-chr1-135766283-55
NR41291--MA0493.1.Klf1	chr5	89045089	89045099	+	0.000	0.000	Merged-chr5-89044916-44
NR53030--MA0742.1.Klf12	chr8	93864374	93864388	-	0.000	0.000	Merged-chr8-93864262-35
NR15327--MA0657.1.KLF13	chr13	99781076	99781093	-	0.000	0.000	Merged-chr13-99781144-21
NR29940--MA1107.1.KLF9	chr2	70844842	70844854	-	0.000	0.000	Merged-chr2-70845075-67
NR12076--MA0599.1.KLF5	chr12	55466530	55466539	+	0.000	0.000	Merged-chr12-55466597-41
NR23999--MA0741.1.KLF16	chr17	47710300	47710310	-	0.000	0.000	Merged-chr17-47710307-11
NR41743--MA1107.1.KLF9	chr5	107926653	107926665	+	0.000	0.000	Merged-chr5-107926816-56
NR11528--MA0599.1.KLF5	chr12	17511204	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR8024--MA0039.3.KLF4	chr11	52268639	52268649	+	0.000	0.000	Merged-chr11-52268561-57
NR51886--MA0493.1.Klf1	chr8	40595114	40595124	+	0.000	0.000	Merged-chr8-40595277-53
NR37581--MA0493.1.Klf1	chr4	108371566	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR56896--MA1107.1.KLF9	chr9	116243760	116243772	-	0.000	0.000	Merged-chr9-116243832-57
NR31723--MA0599.1.KLF5	chr2	152906659	152906668	+	0.000	0.000	Merged-chr2-152906761-58
NR14836--MA0741.1.KLF16	chr13	75943476	75943486	-	0.000	0.000	Merged-chr13-75943546-39
NR42238--MA0741.1.KLF16	chr5	115711885	115711895	-	0.000	0.000	Merged-chr5-115711698-1,Merged-chr5-115712054-77
NR28295--MA0039.3.KLF4	chr19	56682122	56682132	+	0.000	0.000	Merged-chr19-56681979-1
NR49102--MA0493.1.Klf1	chr7	74296314	74296324	+	0.000	0.000	Merged-chr7-74296401-18
NR18762--MA0741.1.KLF16	chr15	53267152	53267162	+	0.000	0.000	Merged-chr15-53267286-91
NR55579--MA0740.1.KLF14	chr9	69304599	69304612	-	0.000	0.000	Merged-chr9-69304651-50
NR37254--MA1107.1.KLF9	chr4	89359543	89359555	-	0.000	0.000	Merged-chr4-89359690-21
NR46687--MA0741.1.KLF16	chr6	137491892	137491902	-	0.000	0.000	Merged-chr6-137492060-50
NR3730--MA0039.3.KLF4	chr1	192693017	192693027	+	0.000	0.000	Merged-chr1-192693207-29
NR41865--MA0493.1.Klf1	chr5	111200387	111200397	-	0.000	0.000	Merged-chr5-111200479-33
NR55163--MA0599.1.KLF5	chr9	55410624	55410633	-	0.000	0.000	Merged-chr9-55410514-19
NR48867--MA0657.1.KLF13	chr7	55890159	55890176	+	0.000	0.000	Merged-chr7-55890160-26
NR22116--MA0599.1.KLF5	chr16	91533527	91533536	+	0.000	0.000	Merged-chr16-91533689-95
NR10945--MA0741.1.KLF16	chr11	116688052	116688062	-	0.000	0.000	Merged-chr11-116688042-60
NR37633--MA0741.1.KLF16	chr4	111415096	111415106	+	0.000	0.000	Merged-chr4-111415155-52
NR11658--MA0493.1.Klf1	chr12	25351096	25351106	+	0.000	0.000	Merged-chr12-25351011-20
NR35303--MA1107.1.KLF9	chr3	131014130	131014142	+	0.000	0.000	Merged-chr3-131014308-74
NR36627--MA0599.1.KLF5	chr4	43171522	43171531	-	0.000	0.000	Merged-chr4-43171535-31
NR9387--MA0741.1.KLF16	chr11	85407806	85407816	+	0.000	0.000	Merged-chr11-85407928-27
NR55158--MA1107.1.KLF9	chr9	55283730	55283742	+	0.000	0.000	Merged-chr9-55283833-16
NR53029--MA0657.1.KLF13	chr8	93864372	93864389	-	0.000	0.000	Merged-chr8-93864262-35
NR37394--MA0493.1.Klf1	chr4	101217009	101217019	+	0.000	0.000	Merged-chr4-101217167-64
NR12062--MA0741.1.KLF16	chr12	55446852	55446862	-	0.000	0.000	Merged-chr12-55446989-58
NR26176--MA0599.1.KLF5	chr18	67255708	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR34810--MA0599.1.KLF5	chr3	108124282	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR32190--MA0039.3.KLF4	chr2	163603908	163603918	+	0.000	0.000	Merged-chr2-163604093-28
NR18763--MA1107.1.KLF9	chr15	53267151	53267163	+	0.000	0.000	Merged-chr15-53267286-91
NR29786--MA0599.1.KLF5	chr2	60375320	60375329	-	0.000	0.000	Merged-chr2-60375404-17
NR26175--MA1107.1.KLF9	chr18	67212690	67212702	+	0.000	0.000	Merged-chr18-67212775-57
NR18528--MA0741.1.KLF16	chr15	36396255	36396265	+	0.000	0.000	Merged-chr15-36396472-80
NR6670--MA0741.1.KLF16	chr10	119031302	119031312	+	0.000	0.000	Merged-chr10-119031155-35
NR21463--MA0742.1.Klf12	chr16	45261457	45261471	+	0.000	0.000	Merged-chr16-45261551-46
NR11527--MA0742.1.Klf12	chr12	17511203	17511217	+	0.000	0.000	Merged-chr12-17511273-48
NR47518--MA0039.3.KLF4	chr7	16001849	16001859	-	0.000	0.000	Merged-chr7-16001989-41
NR15171--MA0039.3.KLF4	chr13	95892265	95892275	-	0.000	0.000	Merged-chr13-95891948-150
NR12023--MA1107.1.KLF9	chr12	54398451	54398463	-	0.000	0.000	Merged-chr12-54398333-42
NR42469--MA0599.1.KLF5	chr5	121837190	121837199	-	0.000	0.000	Merged-chr5-121837232-116
NR17253--MA1107.1.KLF9	chr14	65330927	65330939	+	0.000	0.000	Merged-chr14-65330788-23
NR29897--MA0039.3.KLF4	chr2	68289368	68289378	-	0.000	0.000	Merged-chr2-68289327-28
NR1069--MA1107.1.KLF9	chr1	83006285	83006297	+	0.000	0.000	Merged-chr1-83006483-46
NR24797--MA0039.3.KLF4	chr17	83158742	83158752	+	0.000	0.000	Merged-chr17-83158899-1
NR1518--MA0599.1.KLF5	chr1	106515650	106515659	+	0.000	0.000	Merged-chr1-106515798-55
NR47134--MA1107.1.KLF9	chr6	146081156	146081168	-	0.000	0.000	Merged-chr6-146081045-99
NR43920--MA0741.1.KLF16	chr5	150840390	150840400	+	0.000	0.000	Merged-chr5-150840546-64
NR46096--MA0742.1.Klf12	chr6	121110155	121110169	-	0.000	0.000	Merged-chr6-121110104-77
NR48439--MA1107.1.KLF9	chr7	35742597	35742609	-	0.000	0.000	Merged-chr7-35742502-39
NR43693--MA0493.1.Klf1	chr5	146974169	146974179	+	0.000	0.000	Merged-chr5-146974233-28
NR17295--MA0599.1.KLF5	chr14	67878037	67878046	-	0.000	0.000	Merged-chr14-67877957-30
NR17962--MA0599.1.KLF5	chr14	118173737	118173746	-	0.000	0.000	Merged-chr14-118173746-41
NR11861--MA0493.1.Klf1	chr12	35770598	35770608	+	0.000	0.000	Merged-chr12-35770526-40
NR41289--MA1107.1.KLF9	chr5	89044834	89044846	-	0.000	0.000	Merged-chr5-89044916-44
NR41607--MA1107.1.KLF9	chr5	103914627	103914639	+	0.000	0.000	Merged-chr5-103914737-20
NR27454--MA0742.1.Klf12	chr19	20944684	20944698	+	0.000	0.000	Merged-chr19-20944629-14
NR26656--MA0493.1.Klf1	chr18	82607557	82607567	+	0.000	0.000	Merged-chr18-82607647-23
NR12019--MA0039.3.KLF4	chr12	54398447	54398457	-	0.000	0.000	Merged-chr12-54398333-42
NR37583--MA1107.1.KLF9	chr4	108371564	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR5824--MA0657.1.KLF13	chr10	85359563	85359580	+	0.000	0.000	Merged-chr10-85359625-39
NR18036--MA0599.1.KLF5	chr14	120313645	120313654	+	0.000	0.000	Merged-chr14-120313531-118
NR6626--MA0039.3.KLF4	chr10	118766023	118766033	-	0.000	0.000	Merged-chr10-118766153-45
NR6668--MA0599.1.KLF5	chr10	119031179	119031188	-	0.000	0.000	Merged-chr10-119031155-35
NR15328--MA0742.1.Klf12	chr13	99781078	99781092	-	0.000	0.000	Merged-chr13-99781144-21
NR23996--MA0599.1.KLF5	chr17	47710301	47710310	-	0.000	0.000	Merged-chr17-47710307-11
NR15330--MA0493.1.Klf1	chr13	99781082	99781092	-	0.000	0.000	Merged-chr13-99781144-21
NR23995--MA1107.1.KLF9	chr17	47710250	47710262	-	0.000	0.000	Merged-chr17-47710307-11
NR46543--MA0599.1.KLF5	chr6	134348665	134348674	-	0.000	0.000	Merged-chr6-134348726-53
NR49454--MA0493.1.Klf1	chr7	92420559	92420569	-	0.000	0.000	Merged-chr7-92420666-38
NR18385--MA0493.1.Klf1	chr15	25692702	25692712	-	0.000	0.000	Merged-chr15-25692698-43
NR51794--MA0039.3.KLF4	chr8	34651916	34651926	-	0.000	0.000	Merged-chr8-34651925-47
NR21462--MA0740.1.KLF14	chr16	45261457	45261470	+	0.000	0.000	Merged-chr16-45261551-46
NR24000--MA0741.1.KLF16	chr17	47710306	47710316	-	0.000	0.000	Merged-chr17-47710307-11
NR22123--MA0599.1.KLF5	chr16	91553696	91553705	+	0.000	0.000	Merged-chr16-91553850-20
NR56568--MA1107.1.KLF9	chr9	108035670	108035682	-	0.000	0.000	Merged-chr9-108035594-66
NR26660--MA0741.1.KLF16	chr18	82607598	82607608	+	0.000	0.000	Merged-chr18-82607647-23
NR55155--MA0740.1.KLF14	chr9	55283730	55283743	+	0.000	0.000	Merged-chr9-55283833-16
NR30403--MA0741.1.KLF16	chr2	91835227	91835237	-	0.000	0.000	Merged-chr2-91835374-51
NR1697--MA1107.1.KLF9	chr1	127233187	127233199	-	0.000	0.000	Merged-chr1-127233373-50
NR21485--MA0493.1.Klf1	chr16	48594805	48594815	-	0.000	0.000	Merged-chr16-48594719-53
NR56820--MA0599.1.KLF5	chr9	114613181	114613190	-	0.000	0.000	Merged-chr9-114613191-38
NR42468--MA0742.1.Klf12	chr5	121837186	121837200	-	0.000	0.000	Merged-chr5-121837232-116
NR26034--MA1107.1.KLF9	chr18	61614743	61614755	-	0.000	0.000	Merged-chr18-61614590-32
NR21484--MA0039.3.KLF4	chr16	48594803	48594813	-	0.000	0.000	Merged-chr16-48594719-53
NR44282--MA1107.1.KLF9	chr6	33683799	33683811	-	0.000	0.000	Merged-chr6-33683719-46
NR20054--MA0039.3.KLF4	chr15	94255267	94255277	+	0.000	0.000	Merged-chr15-94255177-46
NR48868--MA0742.1.Klf12	chr7	55890160	55890174	+	0.000	0.000	Merged-chr7-55890160-26
NR43917--MA0741.1.KLF16	chr5	150840383	150840393	+	0.000	0.000	Merged-chr5-150840546-64
NR21050--MA0039.3.KLF4	chr16	25485348	25485358	-	0.000	0.000	Merged-chr16-25485313-47
NR26128--MA0039.3.KLF4	chr18	65465775	65465785	+	0.000	0.000	Merged-chr18-65465716-25
NR21527--MA0742.1.Klf12	chr16	52230258	52230272	-	0.000	0.000	Merged-chr16-52230114-26
NR22346--MA0039.3.KLF4	chr16	95150796	95150806	+	0.000	0.000	Merged-chr16-95150686-45
NR10939--MA0599.1.KLF5	chr11	116688047	116688056	-	0.000	0.000	Merged-chr11-116688042-60
NR17252--MA0741.1.KLF16	chr14	65330936	65330946	+	0.000	0.000	Merged-chr14-65330788-23
NR49190--MA1107.1.KLF9	chr7	78737732	78737744	+	0.000	0.000	Merged-chr7-78737804-54
NR52026--MA0741.1.KLF16	chr8	57401525	57401535	+	0.000	0.000	Merged-chr8-57401385-31
NR405--MA0741.1.KLF16	chr1	39196990	39197000	-	0.000	0.000	Merged-chr1-39196974-45
NR20736--MA0493.1.Klf1	chr16	10814915	10814925	+	0.000	0.000	Merged-chr16-10815093-30
NR33247--MA0039.3.KLF4	chr3	21917496	21917506	+	0.000	0.000	Merged-chr3-21917648-70
NR7243--MA1107.1.KLF9	chr10	128940594	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR10943--MA0493.1.Klf1	chr11	116688047	116688057	-	0.000	0.000	Merged-chr11-116688042-60
NR51947--MA0741.1.KLF16	chr8	46943640	46943650	+	0.000	0.000	Merged-chr8-46943576-48
NR43776--MA0599.1.KLF5	chr5	148709065	148709074	-	0.000	0.000	Merged-chr5-148709171-35
NR18984--MA0742.1.Klf12	chr15	64163720	64163734	-	0.000	0.000	Merged-chr15-64163684-42
NR48871--MA0493.1.Klf1	chr7	55890160	55890170	+	0.000	0.000	Merged-chr7-55890160-26
NR20244--MA0741.1.KLF16	chr15	99065413	99065423	-	0.000	0.000	Merged-chr15-99065640-20
NR12021--MA1107.1.KLF9	chr12	54398447	54398459	-	0.000	0.000	Merged-chr12-54398333-42
NR5189--MA1107.1.KLF9	chr10	77367009	77367021	+	0.000	0.000	Merged-chr10-77367193-51
NR56497--MA0039.3.KLF4	chr9	107334441	107334451	+	0.000	0.000	Merged-chr9-107334469-86
NR27703--MA0493.1.Klf1	chr19	34120148	34120158	-	0.000	0.000	Merged-chr19-34120116-46
NR47799--MA1107.1.KLF9	chr7	24457862	24457874	+	0.000	0.000	Merged-chr7-24457903-49
NR55581--MA0741.1.KLF16	chr9	69304601	69304611	-	0.000	0.000	Merged-chr9-69304651-50
NR42470--MA0039.3.KLF4	chr5	121837188	121837198	-	0.000	0.000	Merged-chr5-121837232-116
NR26657--MA0741.1.KLF16	chr18	82607558	82607568	+	0.000	0.000	Merged-chr18-82607647-23
NR54340--MA0039.3.KLF4	chr9	7572517	7572527	-	0.000	0.000	Merged-chr9-7572579-40
NR39507--MA0740.1.KLF14	chr4	150087349	150087362	-	0.000	0.000	Merged-chr4-150087480-81
NR35569--MA0742.1.Klf12	chr3	141778822	141778836	-	0.000	0.000	Merged-chr3-141778800-74
NR41287--MA1107.1.KLF9	chr5	89044830	89044842	-	0.000	0.000	Merged-chr5-89044916-44
NR29596--MA1107.1.KLF9	chr2	45172974	45172986	-	0.000	0.000	Merged-chr2-45172921-51
NR53032--MA0493.1.Klf1	chr8	93864378	93864388	-	0.000	0.000	Merged-chr8-93864262-35
NR51793--MA0599.1.KLF5	chr8	34651918	34651927	-	0.000	0.000	Merged-chr8-34651925-47
NR34640--MA0741.1.KLF16	chr3	103092015	103092025	-	0.000	0.000	Merged-chr3-103091976-34
NR11863--MA1107.1.KLF9	chr12	35770598	35770610	+	0.000	0.000	Merged-chr12-35770526-40
NR25474--MA1107.1.KLF9	chr18	32543422	32543434	+	0.000	0.000	Merged-chr18-32543284-47
NR14284--MA0740.1.KLF14	chr13	51848911	51848924	-	0.000	0.000	Merged-chr13-51849013-24
NR26658--MA1107.1.KLF9	chr18	82607557	82607569	+	0.000	0.000	Merged-chr18-82607647-23
NR17289--MA0599.1.KLF5	chr14	67716496	67716505	+	0.000	0.000	Merged-chr14-67716598-2
NR28296--MA1107.1.KLF9	chr19	56682118	56682130	+	0.000	0.000	Merged-chr19-56681979-1
NR41744--MA1107.1.KLF9	chr5	107926655	107926667	+	0.000	0.000	Merged-chr5-107926816-56
NR12945--MA0493.1.Klf1	chr12	102581773	102581783	+	0.000	0.000	Merged-chr12-102581960-56
NR34414--MA0741.1.KLF16	chr3	97211379	97211389	+	0.000	0.000	Merged-chr3-97211392-28
NR41606--MA0493.1.Klf1	chr5	103914627	103914637	+	0.000	0.000	Merged-chr5-103914737-20
NR21483--MA0599.1.KLF5	chr16	48594805	48594814	-	0.000	0.000	Merged-chr16-48594719-53
NR37250--MA1107.1.KLF9	chr4	89359535	89359547	-	0.000	0.000	Merged-chr4-89359690-21
NR24502--MA0599.1.KLF5	chr17	69441207	69441216	-	0.000	0.000	Merged-chr17-69441204-7
NR20053--MA0599.1.KLF5	chr15	94255266	94255275	+	0.000	0.000	Merged-chr15-94255177-46
NR5011--MA1107.1.KLF9	chr10	70133475	70133487	-	0.000	0.000	Merged-chr10-70133310-29
NR17297--MA1107.1.KLF9	chr14	67878035	67878047	-	0.000	0.000	Merged-chr14-67877957-30
NR41605--MA0039.3.KLF4	chr5	103914629	103914639	+	0.000	0.000	Merged-chr5-103914737-20
NR53087--MA0599.1.KLF5	chr8	94828236	94828245	+	0.000	0.000	Merged-chr8-94828163-36
NR46098--MA0599.1.KLF5	chr6	121110159	121110168	-	0.000	0.000	Merged-chr6-121110104-77
NR49456--MA1107.1.KLF9	chr7	92420557	92420569	-	0.000	0.000	Merged-chr7-92420666-38
NR18387--MA1107.1.KLF9	chr15	25692700	25692712	-	0.000	0.000	Merged-chr15-25692698-43
NR33246--MA0599.1.KLF5	chr3	21917495	21917504	+	0.000	0.000	Merged-chr3-21917648-70
NR23994--MA0493.1.Klf1	chr17	47710252	47710262	-	0.000	0.000	Merged-chr17-47710307-11
NR26117--MA1107.1.KLF9	chr18	65099347	65099359	-	0.000	0.000	Merged-chr18-65099318-13
NR34582--MA0599.1.KLF5	chr3	101657352	101657361	-	0.000	0.000	Merged-chr3-101657438-15
NR4145--MA0039.3.KLF4	chr10	18193271	18193281	-	0.000	0.000	Merged-chr10-18193414-42
NR2264--MA0741.1.KLF16	chr1	152270158	152270168	-	0.000	0.000	Merged-chr1-152270213-74
NR29919--MA0039.3.KLF4	chr2	70119051	70119061	-	0.000	0.000	Merged-chr2-70118902-52
NR24799--MA0741.1.KLF16	chr17	83158741	83158751	+	0.000	0.000	Merged-chr17-83158899-1
NR37046--MA0599.1.KLF5	chr4	71291615	71291624	+	0.000	0.000	Merged-chr4-71291736-94
NR24511--MA0493.1.Klf1	chr17	70886880	70886890	-	0.000	0.000	Merged-chr17-70886838-34
NR49568--MA0039.3.KLF4	chr7	98797413	98797423	-	0.000	0.000	Merged-chr7-98797577-28
NR26174--MA0741.1.KLF16	chr18	67212691	67212701	+	0.000	0.000	Merged-chr18-67212775-57
NR50606--MA0599.1.KLF5	chr7	130812698	130812707	-	0.000	0.000	Merged-chr7-130812664-20
NR17250--MA0741.1.KLF16	chr14	65330928	65330938	+	0.000	0.000	Merged-chr14-65330788-23
NR46685--MA0599.1.KLF5	chr6	137491893	137491902	-	0.000	0.000	Merged-chr6-137492060-50
NR33918--MA0599.1.KLF5	chr3	83987834	83987843	+	0.000	0.000	Merged-chr3-83987942-35
NR43775--MA0742.1.Klf12	chr5	148709061	148709075	-	0.000	0.000	Merged-chr5-148709171-35
NR14092--MA0599.1.KLF5	chr13	45885146	45885155	+	0.000	0.000	Merged-chr13-45885080-29
NR15331--MA0741.1.KLF16	chr13	99781081	99781091	-	0.000	0.000	Merged-chr13-99781144-21
NR16799--MA1107.1.KLF9	chr14	47740786	47740798	+	0.000	0.000	Merged-chr14-47740703-52
NR55164--MA0493.1.Klf1	chr9	55410624	55410634	-	0.000	0.000	Merged-chr9-55410514-19
NR19466--MA0741.1.KLF16	chr15	80192528	80192538	+	0.000	0.000	Merged-chr15-80192413-58
NR16436--MA0039.3.KLF4	chr14	27392225	27392235	-	0.000	0.000	Merged-chr14-27392084-21
NR22202--MA0742.1.Klf12	chr16	93552856	93552870	+	0.000	0.000	Merged-chr16-93552984-42
NR26177--MA0599.1.KLF5	chr18	67255714	67255723	-	0.000	0.000	Merged-chr18-67255745-40
NR55666--MA0741.1.KLF16	chr9	72660394	72660404	+	0.000	0.000	Merged-chr9-72660303-37
