#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_dn.bed
NR3082--MA0741.1.KLF16	chr1	170978680	170978690	+	0.000	0.000	Merged-chr1-170978852-11
NR14936--MA0741.1.KLF16	chr13	97442319	97442329	+	0.000	0.000	Merged-chr13-97442585-64
NR6526--MA0742.1.Klf12	chr10	111562799	111562813	+	0.000	0.000	Merged-chr10-111562842-26
NR40395--MA0599.1.KLF5	chr5	35786170	35786179	+	0.000	0.000	Merged-chr5-35786047-15
NR51259--MA1107.1.KLF9	chr7	142396756	142396768	-	0.000	0.000	Merged-chr7-142396800-18
NR53779--MA1107.1.KLF9	chr8	117320831	117320843	+	0.000	0.000	Merged-chr8-117320786-24
NR46217--MA1107.1.KLF9	chr6	119199130	119199142	+	0.000	0.000	Merged-chr6-119199024-52
NR3563--MA0741.1.KLF16	chr1	184064443	184064453	+	0.000	0.000	Merged-chr1-184064517-33
NR49872--MA0741.1.KLF16	chr7	101466457	101466467	-	0.000	0.000	Merged-chr7-101466620-78
NR10012--MA0741.1.KLF16	chr11	103382152	103382162	+	0.000	0.000	Merged-chr11-103382133-47
NR46986--MA0740.1.KLF14	chr6	140466172	140466185	-	0.000	0.000	Merged-chr6-140466408-37
NR56211--MA0741.1.KLF16	chr9	94607630	94607640	-	0.000	0.000	Merged-chr9-94607543-65
NR27595--MA0039.3.KLF4	chr19	43809536	43809546	+	0.000	0.000	Merged-chr19-43809499-23
NR43562--MA0599.1.KLF5	chr5	143561633	143561642	-	0.000	0.000	Merged-chr5-143561800-6
NR35490--MA0741.1.KLF16	chr3	146123271	146123281	+	0.000	0.000	Merged-chr3-146123164-55
NR5611--MA0742.1.Klf12	chr10	80668824	80668838	+	0.000	0.000	Merged-chr10-80668783-8
NR14888--MA0599.1.KLF5	chr13	95524222	95524231	+	0.000	0.000	Merged-chr13-95524264-2
NR55379--MA0740.1.KLF14	chr9	61779365	61779378	+	0.000	0.000	Merged-chr9-61779248-32
NR27365--MA0742.1.Klf12	chr19	37333607	37333621	+	0.000	0.000	Merged-chr19-37333490-26
NR46987--MA0657.1.KLF13	chr6	140466169	140466186	-	0.000	0.000	Merged-chr6-140466408-37
NR14344--MA0741.1.KLF16	chr13	63541775	63541785	+	0.000	0.000	Merged-chr13-63541673-31
NR43714--MA0741.1.KLF16	chr5	146655615	146655625	-	0.000	0.000	Merged-chr5-146655552-37
NR27369--MA0741.1.KLF16	chr19	37333674	37333684	-	0.000	0.000	Merged-chr19-37333490-26
NR42506--MA0741.1.KLF16	chr5	122987505	122987515	+	0.000	0.000	Merged-chr5-122987462-4
NR55768--MA0493.1.Klf1	chr9	73068340	73068350	-	0.000	0.000	Merged-chr9-73068515-27
NR8205--MA0740.1.KLF14	chr11	58096413	58096426	+	0.000	0.000	Merged-chr11-58096378-33
NR44344--MA0599.1.KLF5	chr6	31216812	31216821	+	0.000	0.000	Merged-chr6-31216711-63
NR7761--MA0599.1.KLF5	chr11	32435546	32435555	+	0.000	0.000	Merged-chr11-32435660-6
NR33648--MA1107.1.KLF9	chr3	79504655	79504667	+	0.000	0.000	Merged-chr3-79504650-9
NR41857--MA1107.1.KLF9	chr5	112239780	112239792	-	0.000	0.000	Merged-chr5-112239781-12
NR3083--MA1107.1.KLF9	chr1	170978679	170978691	+	0.000	0.000	Merged-chr1-170978852-11
NR46993--MA1107.1.KLF9	chr6	140466173	140466185	-	0.000	0.000	Merged-chr6-140466408-37
NR53754--MA1107.1.KLF9	chr8	116952622	116952634	-	0.000	0.000	Merged-chr8-116952526-34
NR46211--MA0599.1.KLF5	chr6	119199131	119199140	+	0.000	0.000	Merged-chr6-119199024-52
NR27361--MA0599.1.KLF5	chr19	37110672	37110681	+	0.000	0.000	Merged-chr19-37110576-17
NR41852--MA0742.1.Klf12	chr5	112239787	112239801	-	0.000	0.000	Merged-chr5-112239781-12
NR2782--MA0493.1.Klf1	chr1	162565216	162565226	+	0.000	0.000	Merged-chr1-162565187-22
NR5610--MA0740.1.KLF14	chr10	80668811	80668824	+	0.000	0.000	Merged-chr10-80668783-8
NR27594--MA0599.1.KLF5	chr19	43809535	43809544	+	0.000	0.000	Merged-chr19-43809499-23
NR13919--MA0039.3.KLF4	chr13	45455941	45455951	+	0.000	0.000	Merged-chr13-45455779-40
NR42509--MA1107.1.KLF9	chr5	122987506	122987518	+	0.000	0.000	Merged-chr5-122987462-4
NR4530--MA0741.1.KLF16	chr10	41595765	41595775	-	0.000	0.000	Merged-chr10-41595749-48
NR23011--MA0599.1.KLF5	chr17	31326305	31326314	-	0.000	0.000	Merged-chr17-31326302-35
NR7886--MA0039.3.KLF4	chr11	48823885	48823895	+	0.000	0.000	Merged-chr11-48823880-45
NR35684--MA0741.1.KLF16	chr3	152209703	152209713	-	0.000	0.000	Merged-chr3-152209810-2
