#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR17070--MA1107.1.KLF9	chr14	25422035	25422047	+	0.000	0.000	Merged-chr14-25421957-44
NR46971--MA1107.1.KLF9	chr6	51060106	51060118	+	0.000	0.000	Merged-chr6-51060161-45
NR53812--MA0039.3.KLF4	chr7	143644104	143644114	-	0.000	0.000	Merged-chr7-143644190-29
NR16638--MA0740.1.KLF14	chr13	112551820	112551833	+	0.000	0.000	Merged-chr13-112551755-26
NR25481--MA0741.1.KLF16	chr17	74865041	74865051	-	0.000	0.000	Merged-chr17-74864979-18
NR19251--MA0599.1.KLF5	chr15	31357168	31357177	+	0.000	0.000	Merged-chr15-31357016-32
NR30165--MA0493.1.Klf1	chr2	26312942	26312952	+	0.000	0.000	Merged-chr2-26313010-11
NR5429--MA1107.1.KLF9	chr10	66955493	66955505	+	0.000	0.000	Merged-chr10-66955647-19
NR37999--MA0039.3.KLF4	chr4	11769336	11769346	+	0.000	0.000	Merged-chr4-11769375-29
NR48190--MA0741.1.KLF16	chr6	108630898	108630908	+	0.000	0.000	Merged-chr6-108631007-44
NR6671--MA1107.1.KLF9	chr10	94942846	94942858	+	0.000	0.000	Merged-chr10-94942923-6
NR33022--MA0740.1.KLF14	chr2	139671566	139671579	-	0.000	0.000	Merged-chr2-139671820-32
NR24177--MA0599.1.KLF5	chr17	32402085	32402094	+	0.000	0.000	Merged-chr17-32402116-14
NR35399--MA1107.1.KLF9	chr3	68784325	68784337	-	0.000	0.000	Merged-chr3-68784168-43
NR29267--MA1107.1.KLF9	chr19	53421494	53421506	+	0.000	0.000	Merged-chr19-53421333-52
NR55603--MA0742.1.Klf12	chr8	88618725	88618739	-	0.000	0.000	Merged-chr8-88618877-30
NR17062--MA0493.1.Klf1	chr14	25161886	25161896	+	0.000	0.000	Merged-chr14-25161984-35
NR42837--MA0599.1.KLF5	chr5	64040799	64040808	+	0.000	0.000	Merged-chr5-64040859-39
NR15415--MA0741.1.KLF16	chr13	63189566	63189576	-	0.000	0.000	Merged-chr13-63189715-33
NR48154--MA0599.1.KLF5	chr6	108466112	108466121	+	0.000	0.000	Merged-chr6-108466218-26
NR39527--MA0599.1.KLF5	chr4	107807945	107807954	-	0.000	0.000	Merged-chr4-107808045-10
NR24941--MA0039.3.KLF4	chr17	52162346	52162356	-	0.000	0.000	Merged-chr17-52162259-1
NR45210--MA1107.1.KLF9	chr5	135115296	135115308	+	0.000	0.000	Merged-chr5-135115482-49
NR34036--MA0741.1.KLF16	chr2	167840160	167840170	-	0.000	0.000	Merged-chr2-167840232-36
NR8847--MA0657.1.KLF13	chr11	55131241	55131258	+	0.000	0.000	Merged-chr11-55131266-10
NR6789--MA0599.1.KLF5	chr10	98776515	98776524	-	0.000	0.000	Merged-chr10-98776574-38
NR8988--MA0742.1.Klf12	chr11	59426052	59426066	+	0.000	0.000	Merged-chr11-59425956-47
NR47428--MA0741.1.KLF16	chr6	72957841	72957851	-	0.000	0.000	Merged-chr6-72957924-4
NR45138--MA0742.1.Klf12	chr5	134494506	134494520	+	0.000	0.000	Merged-chr5-134494514-28
NR5820--MA0599.1.KLF5	chr10	77478453	77478462	-	0.000	0.000	Merged-chr10-77478359-10
NR57896--MA0599.1.KLF5	chr9	53773805	53773814	+	0.000	0.000	Merged-chr9-53773717-9
NR28662--MA0599.1.KLF5	chr19	32869281	32869290	+	0.000	0.000	Merged-chr19-32869388-31
NR43449--MA0741.1.KLF16	chr5	92967507	92967517	+	0.000	0.000	Merged-chr5-92967427-8
NR41322--MA0599.1.KLF5	chr4	149518127	149518136	-	0.000	0.000	Merged-chr4-149518177-56
NR2555--MA0599.1.KLF5	chr1	151083929	151083938	-	0.000	0.000	Merged-chr1-151084034-24
NR48373--MA0493.1.Klf1	chr6	115021461	115021471	+	0.000	0.000	Merged-chr6-115021349-12
NR39531--MA0493.1.Klf1	chr4	107807945	107807955	-	0.000	0.000	Merged-chr4-107808045-10
NR9229--MA0039.3.KLF4	chr11	68442620	68442630	-	0.000	0.000	Merged-chr11-68442579-25
NR17872--MA1107.1.KLF9	chr14	62928250	62928262	-	0.000	0.000	Merged-chr14-62928345-50
NR29057--MA1107.1.KLF9	chr19	45577249	45577261	+	0.000	0.000	Merged-chr19-45577468-39
NR3779--MA0741.1.KLF16	chr1	184013531	184013541	-	0.000	0.000	Merged-chr1-184013369-24
NR45529--MA0493.1.Klf1	chr5	139300541	139300551	-	0.000	0.000	Merged-chr5-139300628-14
NR21902--MA0742.1.Klf12	chr16	32812943	32812957	-	0.000	0.000	Merged-chr16-32813091-39
NR28434--MA0599.1.KLF5	chr19	20424215	20424224	-	0.000	0.000	Merged-chr19-20424322-22
NR47167--MA0493.1.Klf1	chr6	56879486	56879496	-	0.000	0.000	Merged-chr6-56879420-1
NR24937--MA0039.3.KLF4	chr17	52156601	52156611	+	0.000	0.000	Merged-chr17-52156639-23
NR35170--MA0741.1.KLF16	chr3	52297522	52297532	+	0.000	0.000	Merged-chr3-52297502-16
NR17066--MA0039.3.KLF4	chr14	25422033	25422043	+	0.000	0.000	Merged-chr14-25421957-44
NR17076--MA0493.1.Klf1	chr14	25522578	25522588	+	0.000	0.000	Merged-chr14-25522595-18
NR1542--MA0741.1.KLF16	chr1	91825521	91825531	-	0.000	0.000	Merged-chr1-91825474-20
NR28747--MA0493.1.Klf1	chr19	37110671	37110681	+	0.000	0.000	Merged-chr19-37110576-17
NR3611--MA0742.1.Klf12	chr1	180388662	180388676	-	0.000	0.000	Merged-chr1-180388802-24
NR2563--MA1107.1.KLF9	chr1	151083936	151083948	-	0.000	0.000	Merged-chr1-151084034-24
NR4322--MA0742.1.Klf12	chr10	5448584	5448598	-	0.000	0.000	Merged-chr10-5448562-35
NR21992--MA0742.1.Klf12	chr16	35984017	35984031	-	0.000	0.000	Merged-chr16-35984000-4
NR447--MA1107.1.KLF9	chr1	40386302	40386314	+	0.000	0.000	Merged-chr1-40386352-39
NR27023--MA0741.1.KLF16	chr18	62191540	62191550	+	0.000	0.000	Merged-chr18-62191653-15
NR27022--MA0599.1.KLF5	chr18	62191540	62191549	+	0.000	0.000	Merged-chr18-62191653-15
NR60378--MA0742.1.Klf12	chr9	123723397	123723411	+	0.000	0.000	Merged-chr9-123723255-25
NR17068--MA0741.1.KLF16	chr14	25422036	25422046	+	0.000	0.000	Merged-chr14-25421957-44
NR46120--MA0741.1.KLF16	chr5	148489495	148489505	-	0.000	0.000	Merged-chr5-148489625-52
NR21906--MA0741.1.KLF16	chr16	32812978	32812988	-	0.000	0.000	Merged-chr16-32813091-39
NR53539--MA0741.1.KLF16	chr7	139973290	139973300	-	0.000	0.000	Merged-chr7-139973198-14
NR3515--MA0493.1.Klf1	chr1	178182342	178182352	+	0.000	0.000	Merged-chr1-178182458-49
NR26043--MA1107.1.KLF9	chr17	88209719	88209731	-	0.000	0.000	Merged-chr17-88209741-13
NR47432--MA0599.1.KLF5	chr6	72957887	72957896	-	0.000	0.000	Merged-chr6-72957924-4
NR59990--MA1107.1.KLF9	chr9	117913516	117913528	-	0.000	0.000	Merged-chr9-117913452-13
NR21996--MA0741.1.KLF16	chr16	35984020	35984030	-	0.000	0.000	Merged-chr16-35984000-4
NR58221--MA0599.1.KLF5	chr9	63726644	63726653	+	0.000	0.000	Merged-chr9-63726755-24
NR32292--MA0493.1.Klf1	chr2	117443045	117443055	+	0.000	0.000	Merged-chr2-117442936-10
NR8768--MA0599.1.KLF5	chr11	53810298	53810307	-	0.000	0.000	Merged-chr11-53810428-22
NR9159--MA0493.1.Klf1	chr11	64037746	64037756	-	0.000	0.000	Merged-chr11-64037767-32
NR29887--MA0599.1.KLF5	chr2	17597916	17597925	-	0.000	0.000	Merged-chr2-17597899-18
NR42839--MA0741.1.KLF16	chr5	64040799	64040809	+	0.000	0.000	Merged-chr5-64040859-39
NR42985--MA0493.1.Klf1	chr5	67155619	67155629	+	0.000	0.000	Merged-chr5-67155759-12
NR5019--MA0493.1.Klf1	chr10	43004694	43004704	+	0.000	0.000	Merged-chr10-43004823-13
NR28670--MA0039.3.KLF4	chr19	33143432	33143442	+	0.000	0.000	Merged-chr19-33143330-11
NR25747--MA0599.1.KLF5	chr17	83654866	83654875	-	0.000	0.000	Merged-chr17-83654883-58
NR4696--MA0742.1.Klf12	chr10	24580129	24580143	+	0.000	0.000	Merged-chr10-24580208-16
NR6266--MA0599.1.KLF5	chr10	81525256	81525265	-	0.000	0.000	Merged-chr10-81525209-7
NR30234--MA0599.1.KLF5	chr2	27693905	27693914	-	0.000	0.000	Merged-chr2-27693880-30
NR59372--MA0742.1.Klf12	chr9	106430935	106430949	+	0.000	0.000	Merged-chr9-106430870-17
NR22267--MA0599.1.KLF5	chr16	52230262	52230271	-	0.000	0.000	Merged-chr16-52230114-26
NR2126--MA0599.1.KLF5	chr1	131169922	131169931	-	0.000	0.000	Merged-chr1-131170011-6
NR47077--MA0039.3.KLF4	chr6	54096529	54096539	-	0.000	0.000	Merged-chr6-54096523-11
NR12692--MA1107.1.KLF9	chr12	55393016	55393028	-	0.000	0.000	Merged-chr12-55392987-35
NR52807--MA0741.1.KLF16	chr7	120703678	120703688	-	0.000	0.000	Merged-chr7-120703903-21
NR569--MA0493.1.Klf1	chr1	51624857	51624867	-	0.000	0.000	Merged-chr1-51624803-20
NR48937--MA0039.3.KLF4	chr6	131276844	131276854	-	0.000	0.000	Merged-chr6-131276753-31
NR43829--MA0493.1.Klf1	chr5	105840142	105840152	+	0.000	0.000	Merged-chr5-105840151-44
NR42786--MA0741.1.KLF16	chr5	54111080	54111090	+	0.000	0.000	Merged-chr5-54110931-21
NR13205--MA0742.1.Klf12	chr12	86310092	86310106	+	0.000	0.000	Merged-chr12-86310059-67
NR2429--MA0039.3.KLF4	chr1	143466274	143466284	-	0.000	0.000	Merged-chr1-143466091-51
NR25749--MA0741.1.KLF16	chr17	83654859	83654869	-	0.000	0.000	Merged-chr17-83654883-58
NR8545--MA0742.1.Klf12	chr11	46454877	46454891	-	0.000	0.000	Merged-chr11-46454823-30
NR37993--MA0599.1.KLF5	chr4	11684322	11684331	-	0.000	0.000	Merged-chr4-11684265-15
NR39009--MA0599.1.KLF5	chr4	70303936	70303945	+	0.000	0.000	Merged-chr4-70303963-30
NR2447--MA0039.3.KLF4	chr1	143985133	143985143	-	0.000	0.000	Merged-chr1-143985220-17
NR37997--MA0741.1.KLF16	chr4	11684321	11684331	-	0.000	0.000	Merged-chr4-11684265-15
NR4212--MA0599.1.KLF5	chr1	193365983	193365992	-	0.000	0.000	Merged-chr1-193366026-12
NR45209--MA0741.1.KLF16	chr5	135115297	135115307	+	0.000	0.000	Merged-chr5-135115482-49
NR28821--MA0741.1.KLF16	chr19	38746191	38746201	-	0.000	0.000	Merged-chr19-38746267-36
NR39534--MA0741.1.KLF16	chr4	107807962	107807972	-	0.000	0.000	Merged-chr4-107808045-10
NR29056--MA0741.1.KLF16	chr19	45577250	45577260	+	0.000	0.000	Merged-chr19-45577468-39
NR12326--MA0493.1.Klf1	chr12	24633928	24633938	-	0.000	0.000	Merged-chr12-24634074-29
NR21079--MA0599.1.KLF5	chr15	101388111	101388120	+	0.000	0.000	Merged-chr15-101388154-52
NR8829--MA0742.1.Klf12	chr11	55031656	55031670	-	0.000	0.000	Merged-chr11-55031517-56
NR26075--MA1107.1.KLF9	chr17	88479189	88479201	-	0.000	0.000	Merged-chr17-88479234-18
NR59669--MA0742.1.Klf12	chr9	110641165	110641179	+	0.000	0.000	Merged-chr9-110641188-21
NR59683--MA0599.1.KLF5	chr9	110697523	110697532	+	0.000	0.000	Merged-chr9-110697524-12
NR45802--MA0039.3.KLF4	chr5	142371352	142371362	+	0.000	0.000	Merged-chr5-142371510-14
NR31781--MA0741.1.KLF16	chr2	91087640	91087650	-	0.000	0.000	Merged-chr2-91087585-17
NR43897--MA0599.1.KLF5	chr5	107646244	107646253	+	0.000	0.000	Merged-chr5-107646170-26
NR39478--MA1107.1.KLF9	chr4	107006402	107006414	-	0.000	0.000	Merged-chr4-107006366-21
NR35393--MA0741.1.KLF16	chr3	68784314	68784324	-	0.000	0.000	Merged-chr3-68784168-43
NR25314--MA0741.1.KLF16	chr17	69441206	69441216	-	0.000	0.000	Merged-chr17-69441204-7
NR26740--MA0741.1.KLF16	chr18	46917805	46917815	-	0.000	0.000	Merged-chr18-46917814-10
NR41161--MA1107.1.KLF9	chr4	145046050	145046062	-	0.000	0.000	Merged-chr4-145045932-55
NR24022--MA0599.1.KLF5	chr17	29297795	29297804	+	0.000	0.000	Merged-chr17-29297953-13
NR48371--MA0741.1.KLF16	chr6	115021414	115021424	-	0.000	0.000	Merged-chr6-115021349-12
NR59682--MA1107.1.KLF9	chr9	110697434	110697446	-	0.000	0.000	Merged-chr9-110697524-12
NR5619--MA1107.1.KLF9	chr10	70132714	70132726	+	0.000	0.000	Merged-chr10-70132920-4
NR59315--MA1107.1.KLF9	chr9	104269539	104269551	+	0.000	0.000	Merged-chr9-104269530-16
NR6499--MA0493.1.Klf1	chr10	88428304	88428314	-	0.000	0.000	Merged-chr10-88428108-41
NR59455--MA0599.1.KLF5	chr9	107334497	107334506	+	0.000	0.000	Merged-chr9-107334469-86
NR9440--MA0742.1.Klf12	chr11	70597420	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR12140--MA0741.1.KLF16	chr12	8829810	8829820	-	0.000	0.000	Merged-chr12-8829730-25
NR9160--MA0741.1.KLF16	chr11	64037741	64037751	-	0.000	0.000	Merged-chr11-64037767-32
NR11237--MA0741.1.KLF16	chr11	107432499	107432509	-	0.000	0.000	Merged-chr11-107432419-10
NR55188--MA0039.3.KLF4	chr8	72363511	72363521	-	0.000	0.000	Merged-chr8-72363600-16
NR40650--MA0599.1.KLF5	chr4	134117165	134117174	-	0.000	0.000	Merged-chr4-134117148-42
NR41148--MA1107.1.KLF9	chr4	145046024	145046036	-	0.000	0.000	Merged-chr4-145045932-55
NR57811--MA0039.3.KLF4	chr9	50537459	50537469	+	0.000	0.000	Merged-chr9-50537430-19
NR13389--MA0740.1.KLF14	chr12	94083629	94083642	+	0.000	0.000	Merged-chr12-94083592-14
NR28909--MA1107.1.KLF9	chr19	41597470	41597482	+	0.000	0.000	Merged-chr19-41597559-38
NR41157--MA1107.1.KLF9	chr4	145046042	145046054	-	0.000	0.000	Merged-chr4-145045932-55
NR30611--MA0599.1.KLF5	chr2	34938775	34938784	-	0.000	0.000	Merged-chr2-34938971-69
NR33508--MA1107.1.KLF9	chr2	157147994	157148006	-	0.000	0.000	Merged-chr2-157147783-53
NR55351--MA0599.1.KLF5	chr8	82782689	82782698	-	0.000	0.000	Merged-chr8-82782643-15
NR269--MA0039.3.KLF4	chr1	36274543	36274553	+	0.000	0.000	Merged-chr1-36274584-22
NR33182--MA0741.1.KLF16	chr2	146198154	146198164	-	0.000	0.000	Merged-chr2-146198137-48
NR46117--MA0741.1.KLF16	chr5	148489421	148489431	+	0.000	0.000	Merged-chr5-148489625-52
NR18301--MA0741.1.KLF16	chr14	78679217	78679227	+	0.000	0.000	Merged-chr14-78679093-56
NR6956--MA0493.1.Klf1	chr10	111635684	111635694	-	0.000	0.000	Merged-chr10-111635766-22
NR9228--MA0599.1.KLF5	chr11	68442622	68442631	-	0.000	0.000	Merged-chr11-68442579-25
NR57396--MA0493.1.Klf1	chr9	32740969	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR29266--MA0741.1.KLF16	chr19	53421495	53421505	+	0.000	0.000	Merged-chr19-53421333-52
NR28082--MA0599.1.KLF5	chr19	6399397	6399406	+	0.000	0.000	Merged-chr19-6399338-114
NR5427--MA1107.1.KLF9	chr10	66955489	66955501	+	0.000	0.000	Merged-chr10-66955647-19
NR26430--MA0493.1.Klf1	chr18	34783618	34783628	-	0.000	0.000	Merged-chr18-34783714-45
NR45530--MA1107.1.KLF9	chr5	139300539	139300551	-	0.000	0.000	Merged-chr5-139300628-14
NR48372--MA0742.1.Klf12	chr6	115021461	115021475	+	0.000	0.000	Merged-chr6-115021349-12
NR41624--MA0599.1.KLF5	chr4	154105688	154105697	+	0.000	0.000	Merged-chr4-154105612-38
NR2642--MA0599.1.KLF5	chr1	153317786	153317795	+	0.000	0.000	Merged-chr1-153317776-35
NR36367--MA0599.1.KLF5	chr3	104796706	104796715	-	0.000	0.000	Merged-chr3-104796663-34
NR11818--MA0039.3.KLF4	chr11	118200330	118200340	-	0.000	0.000	Merged-chr11-118200400-19
NR9674--MA0039.3.KLF4	chr11	75956667	75956677	-	0.000	0.000	Merged-chr11-75956797-42
NR46187--MA0599.1.KLF5	chr5	149583727	149583736	-	0.000	0.000	Merged-chr5-149583571-10
NR24936--MA0599.1.KLF5	chr17	52156600	52156609	+	0.000	0.000	Merged-chr17-52156639-23
NR47280--MA1107.1.KLF9	chr6	67339547	67339559	+	0.000	0.000	Merged-chr6-67339720-32
NR6880--MA0493.1.Klf1	chr10	107872813	107872823	+	0.000	0.000	Merged-chr10-107872809-21
NR24890--MA0741.1.KLF16	chr17	50071708	50071718	-	0.000	0.000	Merged-chr17-50071769-42
NR37331--MA0493.1.Klf1	chr3	142590922	142590932	-	0.000	0.000	Merged-chr3-142590942-14
NR22529--MA0740.1.KLF14	chr16	75920943	75920956	+	0.000	0.000	Merged-chr16-75921068-56
NR36366--MA1107.1.KLF9	chr3	104796607	104796619	+	0.000	0.000	Merged-chr3-104796663-34
NR21432--MA0039.3.KLF4	chr16	11475669	11475679	+	0.000	0.000	Merged-chr16-11475731-38
NR49367--MA0742.1.Klf12	chr6	144917237	144917251	+	0.000	0.000	Merged-chr6-144917284-5
NR48795--MA0039.3.KLF4	chr6	127303009	127303019	+	0.000	0.000	Merged-chr6-127302896-25
NR17825--MA1107.1.KLF9	chr14	61519036	61519048	-	0.000	0.000	Merged-chr14-61518892-20
NR25776--MA0741.1.KLF16	chr17	83824029	83824039	+	0.000	0.000	Merged-chr17-83824004-16
NR22532--MA0493.1.Klf1	chr16	75920943	75920953	+	0.000	0.000	Merged-chr16-75921068-56
NR30964--MA1107.1.KLF9	chr2	59513731	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR46970--MA0493.1.Klf1	chr6	51060106	51060116	+	0.000	0.000	Merged-chr6-51060161-45
NR15748--MA0039.3.KLF4	chr13	81401876	81401886	-	0.000	0.000	Merged-chr13-81401902-10
NR58155--MA0493.1.Klf1	chr9	61630515	61630525	+	0.000	0.000	Merged-chr9-61630561-11
NR25810--MA1107.1.KLF9	chr17	84022526	84022538	-	0.000	0.000	Merged-chr17-84022626-28
NR40637--MA0493.1.Klf1	chr4	134059064	134059074	+	0.000	0.000	Merged-chr4-134059039-2
NR31034--MA0493.1.Klf1	chr2	60774639	60774649	-	0.000	0.000	Merged-chr2-60774747-55
NR9576--MA0039.3.KLF4	chr11	74572885	74572895	+	0.000	0.000	Merged-chr11-74572687-46
NR28752--MA0741.1.KLF16	chr19	37333674	37333684	-	0.000	0.000	Merged-chr19-37333490-26
NR36245--MA0039.3.KLF4	chr3	101570948	101570958	+	0.000	0.000	Merged-chr3-101570775-35
NR7246--MA0741.1.KLF16	chr10	118550491	118550501	+	0.000	0.000	Merged-chr10-118550430-27
NR35388--MA0039.3.KLF4	chr3	68784319	68784329	-	0.000	0.000	Merged-chr3-68784168-43
NR30416--MA0740.1.KLF14	chr2	31186227	31186240	-	0.000	0.000	Merged-chr2-31186156-11
NR56543--MA0039.3.KLF4	chr8	121995344	121995354	-	0.000	0.000	Merged-chr8-121995236-25
NR31033--MA0039.3.KLF4	chr2	60774637	60774647	-	0.000	0.000	Merged-chr2-60774747-55
NR570--MA1107.1.KLF9	chr1	51624855	51624867	-	0.000	0.000	Merged-chr1-51624803-20
NR35613--MA0493.1.Klf1	chr3	87266865	87266875	-	0.000	0.000	Merged-chr3-87266700-20
NR12637--MA0599.1.KLF5	chr12	54568772	54568781	-	0.000	0.000	Merged-chr12-54568862-31
NR39198--MA0493.1.Klf1	chr4	89175800	89175810	-	0.000	0.000	Merged-chr4-89175714-21
NR47076--MA0599.1.KLF5	chr6	54096531	54096540	-	0.000	0.000	Merged-chr6-54096523-11
NR18240--MA0741.1.KLF16	chr14	75820041	75820051	-	0.000	0.000	Merged-chr14-75819905-19
NR42992--MA0599.1.KLF5	chr5	67155731	67155740	+	0.000	0.000	Merged-chr5-67155759-12
NR57858--MA0493.1.Klf1	chr9	50924519	50924529	-	0.000	0.000	Merged-chr9-50924601-13
NR22602--MA0741.1.KLF16	chr16	78295029	78295039	-	0.000	0.000	Merged-chr16-78294970-14
NR53194--MA0493.1.Klf1	chr7	130369602	130369612	-	0.000	0.000	Merged-chr7-130369779-7
NR30527--MA0599.1.KLF5	chr2	32917680	32917689	-	0.000	0.000	Merged-chr2-32917728-38
NR28622--MA0741.1.KLF16	chr19	31337346	31337356	-	0.000	0.000	Merged-chr19-31337298-1
NR22440--MA0741.1.KLF16	chr16	64800652	64800662	+	0.000	0.000	Merged-chr16-64800516-42
NR53535--MA0599.1.KLF5	chr7	139973293	139973302	-	0.000	0.000	Merged-chr7-139973198-14
NR37161--MA1107.1.KLF9	chr3	135527719	135527731	+	0.000	0.000	Merged-chr3-135527896-22
NR7634--MA0039.3.KLF4	chr10	127141096	127141106	+	0.000	0.000	Merged-chr10-127141144-2
NR52444--MA1107.1.KLF9	chr7	110203786	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR33255--MA0599.1.KLF5	chr2	150918858	150918867	+	0.000	0.000	Merged-chr2-150918832-31
NR16541--MA0740.1.KLF14	chr13	109922972	109922985	+	0.000	0.000	Merged-chr13-109923175-20
NR16639--MA0741.1.KLF16	chr13	112551821	112551831	+	0.000	0.000	Merged-chr13-112551755-26
NR21926--MA0742.1.Klf12	chr16	33687896	33687910	+	0.000	0.000	Merged-chr16-33687969-54
NR56338--MA1107.1.KLF9	chr8	117052555	117052567	-	0.000	0.000	Merged-chr8-117052612-3
NR6679--MA1107.1.KLF9	chr10	94942957	94942969	+	0.000	0.000	Merged-chr10-94942923-6
NR37273--MA1107.1.KLF9	chr3	139033309	139033321	+	0.000	0.000	Merged-chr3-139033383-15
NR34039--MA0741.1.KLF16	chr2	167840163	167840173	-	0.000	0.000	Merged-chr2-167840232-36
NR22126--MA0599.1.KLF5	chr16	43690504	43690513	-	0.000	0.000	Merged-chr16-43690423-59
NR47402--MA1107.1.KLF9	chr6	72660275	72660287	+	0.000	0.000	Merged-chr6-72660096-30
NR19258--MA1107.1.KLF9	chr15	31440105	31440117	+	0.000	0.000	Merged-chr15-31440136-19
NR39521--MA0740.1.KLF14	chr4	107807942	107807955	-	0.000	0.000	Merged-chr4-107808045-10
NR51424--MA0740.1.KLF14	chr7	68296329	68296342	-	0.000	0.000	Merged-chr7-68296444-19
NR19253--MA0039.3.KLF4	chr15	31440107	31440117	+	0.000	0.000	Merged-chr15-31440136-19
NR37909--MA1107.1.KLF9	chr4	6925027	6925039	-	0.000	0.000	Merged-chr4-6924913-49
NR16605--MA0741.1.KLF16	chr13	111634784	111634794	+	0.000	0.000	Merged-chr13-111634662-22
NR3728--MA0493.1.Klf1	chr1	182383261	182383271	-	0.000	0.000	Merged-chr1-182383219-38
NR52814--MA0742.1.Klf12	chr7	120921325	120921339	-	0.000	0.000	Merged-chr7-120921372-21
NR22219--MA1107.1.KLF9	chr16	49982434	49982446	-	0.000	0.000	Merged-chr16-49982447-38
NR33385--MA0599.1.KLF5	chr2	154615982	154615991	+	0.000	0.000	Merged-chr2-154615883-15
NR24758--MA0599.1.KLF5	chr17	47225527	47225536	-	0.000	0.000	Merged-chr17-47225554-43
NR22439--MA0493.1.Klf1	chr16	64800651	64800661	+	0.000	0.000	Merged-chr16-64800516-42
NR22900--MA0493.1.Klf1	chr16	93777383	93777393	+	0.000	0.000	Merged-chr16-93777222-1
NR27024--MA0657.1.KLF13	chr18	62192590	62192607	-	0.000	0.000	Merged-chr18-62192443-48
NR4294--MA0493.1.Klf1	chr1	194995403	194995413	+	0.000	0.000	Merged-chr1-194995347-49
NR8859--MA1107.1.KLF9	chr11	55131273	55131285	+	0.000	0.000	Merged-chr11-55131266-10
NR13184--MA0039.3.KLF4	chr12	85632519	85632529	-	0.000	0.000	Merged-chr12-85632486-20
NR50091--MA0599.1.KLF5	chr7	24369804	24369813	+	0.000	0.000	Merged-chr7-24370030-56
NR22899--MA0039.3.KLF4	chr16	93777385	93777395	+	0.000	0.000	Merged-chr16-93777222-1
NR14083--MA0599.1.KLF5	chr12	113059111	113059120	+	0.000	0.000	Merged-chr12-113059214-12
NR8550--MA1107.1.KLF9	chr11	46454879	46454891	-	0.000	0.000	Merged-chr11-46454823-30
NR4974--MA1107.1.KLF9	chr10	41984479	41984491	-	0.000	0.000	Merged-chr10-41984389-13
NR53721--MA0741.1.KLF16	chr7	141579228	141579238	-	0.000	0.000	Merged-chr7-141579078-48
NR39529--MA0039.3.KLF4	chr4	107807943	107807953	-	0.000	0.000	Merged-chr4-107808045-10
NR26042--MA0493.1.Klf1	chr17	88209721	88209731	-	0.000	0.000	Merged-chr17-88209741-13
NR45142--MA1107.1.KLF9	chr5	134494506	134494518	+	0.000	0.000	Merged-chr5-134494514-28
NR15365--MA0493.1.Klf1	chr13	59536661	59536671	+	0.000	0.000	Merged-chr13-59536572-15
NR4066--MA0493.1.Klf1	chr1	191152615	191152625	-	0.000	0.000	Merged-chr1-191152485-1
NR18593--MA0741.1.KLF16	chr14	105240335	105240345	+	0.000	0.000	Merged-chr14-105240325-24
NR57810--MA0599.1.KLF5	chr9	50537458	50537467	+	0.000	0.000	Merged-chr9-50537430-19
NR58470--MA0599.1.KLF5	chr9	69092609	69092618	-	0.000	0.000	Merged-chr9-69092509-18
NR53548--MA1107.1.KLF9	chr7	139973289	139973301	-	0.000	0.000	Merged-chr7-139973198-14
NR16542--MA0657.1.KLF13	chr13	109922971	109922988	+	0.000	0.000	Merged-chr13-109923175-20
NR39910--MA1107.1.KLF9	chr4	119689512	119689524	+	0.000	0.000	Merged-chr4-119689602-18
NR56478--MA0493.1.Klf1	chr8	120702102	120702112	-	0.000	0.000	Merged-chr8-120702084-56
NR44085--MA0742.1.Klf12	chr5	112301909	112301923	+	0.000	0.000	Merged-chr5-112301937-36
NR15396--MA1107.1.KLF9	chr13	60839465	60839477	+	0.000	0.000	Merged-chr13-60839603-42
NR23427--MA0741.1.KLF16	chr17	12976490	12976500	-	0.000	0.000	Merged-chr17-12976525-6
NR35910--MA0599.1.KLF5	chr3	94379987	94379996	+	0.000	0.000	Merged-chr3-94379948-32
NR9524--MA1107.1.KLF9	chr11	72491385	72491397	+	0.000	0.000	Merged-chr11-72491322-16
NR268--MA0599.1.KLF5	chr1	36274542	36274551	+	0.000	0.000	Merged-chr1-36274584-22
NR35591--MA1107.1.KLF9	chr3	84772128	84772140	-	0.000	0.000	Merged-chr3-84772067-31
NR41150--MA1107.1.KLF9	chr4	145046028	145046040	-	0.000	0.000	Merged-chr4-145045932-55
NR11817--MA0599.1.KLF5	chr11	118200332	118200341	-	0.000	0.000	Merged-chr11-118200400-19
NR9673--MA0599.1.KLF5	chr11	75956669	75956678	-	0.000	0.000	Merged-chr11-75956797-42
NR48186--MA0742.1.Klf12	chr6	108630897	108630911	+	0.000	0.000	Merged-chr6-108631007-44
