#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR5606--MA0501.1.MAF::NFE2	chr3	137950608	137950622	+	0.000	0.000	Merged-chr3-137950454-34
NR1229--MA0496.2.MAFK	chr10	127111032	127111050	-	0.000	0.000	Merged-chr10-127111167-28
NR3408--MA0501.1.MAF::NFE2	chr16	45286514	45286528	+	0.000	0.000	Merged-chr16-45286504-17
NR2296--MA0501.1.MAF::NFE2	chr13	38050097	38050111	+	0.000	0.000	Merged-chr13-38050052-14
NR359--MA0591.1.Bach1::Mafk	chr1	136255312	136255326	-	0.000	0.000	Merged-chr1-136255292-47
NR4123--MA0089.1.MAFG::NFE2L1	chr18	64919471	64919476	+	0.000	0.000	Merged-chr18-64919536-37
NR1970--MA0501.1.MAF::NFE2	chr12	52382984	52382998	-	0.000	0.000	Merged-chr12-52383146-23
NR4916--MA0089.1.MAFG::NFE2L1	chr2	128372596	128372601	-	0.000	0.000	Merged-chr2-128372488-21
NR6019--MA0501.1.MAF::NFE2	chr4	131046480	131046494	-	0.000	0.000	Merged-chr4-131046528-13
NR5079--MA0495.2.MAFF	chr2	158724016	158724036	-	0.000	0.000	Merged-chr2-158724013-3
NR8241--MA0495.2.MAFF	chr9	57647674	57647694	-	0.000	0.000	Merged-chr9-57647746-26
NR2183--MA0659.1.MAFG	chr12	116315653	116315673	+	0.000	0.000	Merged-chr12-116315725-53
NR7626--MA0089.1.MAFG::NFE2L1	chr7	141097387	141097392	+	0.000	0.000	Merged-chr7-141097451-2
NR3407--MA0591.1.Bach1::Mafk	chr16	45286511	45286525	+	0.000	0.000	Merged-chr16-45286504-17
NR853--MA0495.2.MAFF	chr10	44678937	44678957	+	0.000	0.000	Merged-chr10-44678956-9
NR4679--MA0495.2.MAFF	chr2	72170813	72170833	-	0.000	0.000	Merged-chr2-72170854-84
NR1903--MA0591.1.Bach1::Mafk	chr12	25851791	25851805	-	0.000	0.000	Merged-chr12-25851772-17
NR3380--MA0089.1.MAFG::NFE2L1	chr16	36057661	36057666	+	0.000	0.000	Merged-chr16-36057640-19
NR8382--MA0117.2.Mafb	chr9	94945738	94945749	+	0.000	0.000	Merged-chr9-94945890-45
NR1718--MA0496.2.MAFK	chr11	106958582	106958600	+	0.000	0.000	Merged-chr11-106958567-20
NR4126--MA0659.1.MAFG	chr18	65319223	65319243	+	0.000	0.000	Merged-chr18-65319104-54
NR1969--MA0591.1.Bach1::Mafk	chr12	52382987	52383001	-	0.000	0.000	Merged-chr12-52383146-23
NR168--MA0496.2.MAFK	chr1	64486461	64486479	+	0.000	0.000	Merged-chr1-64486540-36
NR5109--MA0501.1.MAF::NFE2	chr2	166708484	166708498	-	0.000	0.000	Merged-chr2-166708496-46
NR305--MA0659.1.MAFG	chr1	127322598	127322618	+	0.000	0.000	Merged-chr1-127322582-29
NR1222--MA0495.2.MAFF	chr10	127111031	127111051	+	0.000	0.000	Merged-chr10-127111167-28
NR1591--MA0659.1.MAFG	chr11	83828747	83828767	-	0.000	0.000	Merged-chr11-83828814-21
NR7396--MA0501.1.MAF::NFE2	chr7	97042252	97042266	-	0.000	0.000	Merged-chr7-97042218-26
NR472--MA0089.1.MAFG::NFE2L1	chr1	161480050	161480055	-	0.000	0.000	Merged-chr1-161480099-19
NR8616--MA0659.1.MAFG	chrX	104488284	104488304	-	0.000	0.000	Merged-chrX-104488290-31
NR1948--MA0089.1.MAFG::NFE2L1	chr12	41843922	41843927	-	0.000	0.000	Merged-chr12-41844052-32
NR3350--MA0591.1.Bach1::Mafk	chr16	24854666	24854680	+	0.000	0.000	Merged-chr16-24854563-13
NR1560--MA0501.1.MAF::NFE2	chr11	80266263	80266277	+	0.000	0.000	Merged-chr11-80266333-6
NR7720--MA0089.1.MAFG::NFE2L1	chr8	41334269	41334274	+	0.000	0.000	Merged-chr8-41334366-24
NR6300--MA0089.1.MAFG::NFE2L1	chr5	64371445	64371450	-	0.000	0.000	Merged-chr5-64371502-26
NR2764--MA0496.2.MAFK	chr14	60541789	60541807	-	0.000	0.000	Merged-chr14-60541882-16
NR5148--MA0495.2.MAFF	chr2	172977503	172977523	-	0.000	0.000	Merged-chr2-172977593-131
NR3929--MA0089.1.MAFG::NFE2L1	chr17	88213608	88213613	+	0.000	0.000	Merged-chr17-88213709-19
NR2767--MA0501.1.MAF::NFE2	chr14	62118613	62118627	-	0.000	0.000	Merged-chr14-62118746-21
NR8619--MA0496.2.MAFK	chrX	104488285	104488303	-	0.000	0.000	Merged-chrX-104488290-31
NR2913--MA0495.2.MAFF	chr14	103850699	103850719	-	0.000	0.000	Merged-chr14-103850623-36
NR2438--MA0496.2.MAFK	chr13	75053979	75053997	-	0.000	0.000	Merged-chr13-75053881-13
NR4656--MA0659.1.MAFG	chr2	69415260	69415280	-	0.000	0.000	Merged-chr2-69415236-25
NR606--MA0089.1.MAFG::NFE2L1	chr1	179578778	179578783	-	0.000	0.000	Merged-chr1-179578897-31
NR2495--MA0089.1.MAFG::NFE2L1	chr13	94153978	94153983	-	0.000	0.000	Merged-chr13-94153821-20
NR4279--MA0501.1.MAF::NFE2	chr19	16255570	16255584	+	0.000	0.000	Merged-chr19-16255427-25
NR5628--MA0495.2.MAFF	chr3	146063412	146063432	+	0.000	0.000	Merged-chr3-146063322-20
NR1624--MA0659.1.MAFG	chr11	90257329	90257349	-	0.000	0.000	Merged-chr11-90257307-51
NR8292--MA0501.1.MAF::NFE2	chr9	70484950	70484964	-	0.000	0.000	Merged-chr9-70485119-27
NR8125--MA0659.1.MAFG	chr9	14248437	14248457	+	0.000	0.000	Merged-chr9-14248366-20
NR2984--MA0089.1.MAFG::NFE2L1	chr15	10583678	10583683	+	0.000	0.000	Merged-chr15-10583571-15
NR8482--MA0089.1.MAFG::NFE2L1	chr9	116332761	116332766	+	0.000	0.000	Merged-chr9-116332830-24
NR2808--MA0501.1.MAF::NFE2	chr14	68034573	68034587	+	0.000	0.000	Merged-chr14-68034570-19
NR6811--MA0089.1.MAFG::NFE2L1	chr6	85356114	85356119	+	0.000	0.000	Merged-chr6-85356104-12
NR1879--MA0089.1.MAFG::NFE2L1	chr12	16474577	16474582	+	0.000	0.000	Merged-chr12-16474710-17
NR3345--MA0089.1.MAFG::NFE2L1	chr16	22526618	22526623	+	0.000	0.000	Merged-chr16-22526487-34
NR1570--MA0501.1.MAF::NFE2	chr11	82195119	82195133	-	0.000	0.000	Merged-chr11-82195229-33
NR312--MA0591.1.Bach1::Mafk	chr1	127796505	127796519	+	0.000	0.000	Merged-chr1-127796546-56
NR3498--MA0495.2.MAFF	chr16	89974505	89974525	+	0.000	0.000	Merged-chr16-89974505-28
NR2227--MA0089.1.MAFG::NFE2L1	chr13	9360318	9360323	-	0.000	0.000	Merged-chr13-9360244-14
NR6407--MA0501.1.MAF::NFE2	chr5	103519351	103519365	-	0.000	0.000	Merged-chr5-103519211-48
NR310--MA0495.2.MAFF	chr1	127796502	127796522	+	0.000	0.000	Merged-chr1-127796546-56
NR5241--MA0659.1.MAFG	chr3	21917647	21917667	+	0.000	0.000	Merged-chr3-21917648-70
NR7181--MA0496.2.MAFK	chr7	24445699	24445717	+	0.000	0.000	Merged-chr7-24445764-20
NR7550--MA0591.1.Bach1::Mafk	chr7	125190174	125190188	-	0.000	0.000	Merged-chr7-125190262-47
NR3330--MA0089.1.MAFG::NFE2L1	chr16	13845253	13845258	+	0.000	0.000	Merged-chr16-13845150-21
NR5280--MA0501.1.MAF::NFE2	chr3	37292937	37292951	-	0.000	0.000	Merged-chr3-37292848-26
NR2947--MA0501.1.MAF::NFE2	chr14	122558234	122558248	+	0.000	0.000	Merged-chr14-122558294-11
NR4474--MA0089.1.MAFG::NFE2L1	chr2	14312634	14312639	+	0.000	0.000	Merged-chr2-14312633-23
NR1341--MA0495.2.MAFF	chr11	26640668	26640688	+	0.000	0.000	Merged-chr11-26640535-47
NR3935--MA0501.1.MAF::NFE2	chr17	88479205	88479219	+	0.000	0.000	Merged-chr17-88479234-18
NR415--MA0117.2.Mafb	chr1	151973366	151973377	+	0.000	0.000	Merged-chr1-151973357-25
NR8612--MA0495.2.MAFF	chrX	104488284	104488304	+	0.000	0.000	Merged-chrX-104488290-31
NR6419--MA0495.2.MAFF	chr5	105306180	105306200	-	0.000	0.000	Merged-chr5-105306151-101
NR700--MA0089.1.MAFG::NFE2L1	chr1	191259313	191259318	-	0.000	0.000	Merged-chr1-191259374-46
NR4008--MA0089.1.MAFG::NFE2L1	chr18	32543299	32543304	-	0.000	0.000	Merged-chr18-32543284-47
NR2068--MA0496.2.MAFK	chr12	90781664	90781682	-	0.000	0.000	Merged-chr12-90781717-25
NR2599--MA0591.1.Bach1::Mafk	chr13	113203343	113203357	+	0.000	0.000	Merged-chr13-113203194-33
NR6231--MA0591.1.Bach1::Mafk	chr5	22587766	22587780	+	0.000	0.000	Merged-chr5-22587622-39
NR1988--MA0089.1.MAFG::NFE2L1	chr12	59170195	59170200	-	0.000	0.000	Merged-chr12-59170039-43
NR7327--MA0501.1.MAF::NFE2	chr7	74351263	74351277	+	0.000	0.000	Merged-chr7-74351466-1
NR1588--MA0495.2.MAFF	chr11	83828747	83828767	+	0.000	0.000	Merged-chr11-83828814-21
NR7309--MA0089.1.MAFG::NFE2L1	chr7	67320771	67320776	+	0.000	0.000	Merged-chr7-67320637-20
NR8110--MA0089.1.MAFG::NFE2L1	chr9	5623575	5623580	-	0.000	0.000	Merged-chr9-5623590-21
NR7341--MA0117.2.Mafb	chr7	77133308	77133319	-	0.000	0.000	Merged-chr7-77133181-52
NR8124--MA0591.1.Bach1::Mafk	chr9	14248440	14248454	-	0.000	0.000	Merged-chr9-14248366-20
NR3452--MA0089.1.MAFG::NFE2L1	chr16	58709279	58709284	-	0.000	0.000	Merged-chr16-58709115-34
NR1884--MA0089.1.MAFG::NFE2L1	chr12	17511194	17511199	-	0.000	0.000	Merged-chr12-17511273-48
NR5133--MA0089.1.MAFG::NFE2L1	chr2	170247903	170247908	+	0.000	0.000	Merged-chr2-170247949-28
NR152--MA0117.2.Mafb	chr1	60990266	60990277	+	0.000	0.000	Merged-chr1-60990456-63
NR3309--MA0117.2.Mafb	chr16	3988521	3988532	+	0.000	0.000	Merged-chr16-3988637-25
NR3121--MA0117.2.Mafb	chr15	64173598	64173609	-	0.000	0.000	Merged-chr15-64173635-34
NR5641--MA0117.2.Mafb	chr3	148488147	148488158	-	0.000	0.000	Merged-chr3-148488399-75
NR7103--MA0089.1.MAFG::NFE2L1	chr6	146081106	146081111	-	0.000	0.000	Merged-chr6-146081045-99
NR375--MA0501.1.MAF::NFE2	chr1	138952349	138952363	+	0.000	0.000	Merged-chr1-138952405-35
NR717--MA0659.1.MAFG	chr10	7041181	7041201	+	0.000	0.000	Merged-chr10-7041240-23
NR6949--MA0495.2.MAFF	chr6	121210700	121210720	-	0.000	0.000	Merged-chr6-121210795-40
NR3930--MA0495.2.MAFF	chr17	88213760	88213780	+	0.000	0.000	Merged-chr17-88213709-19
NR7708--MA0591.1.Bach1::Mafk	chr8	40595246	40595260	+	0.000	0.000	Merged-chr8-40595277-53
NR3374--MA0089.1.MAFG::NFE2L1	chr16	33053071	33053076	-	0.000	0.000	Merged-chr16-33053250-22
NR854--MA0495.2.MAFF	chr10	44678937	44678957	-	0.000	0.000	Merged-chr10-44678956-9
NR3272--MA0089.1.MAFG::NFE2L1	chr15	100060731	100060736	+	0.000	0.000	Merged-chr15-100060928-68
NR477--MA0501.1.MAF::NFE2	chr1	162094481	162094495	+	0.000	0.000	Merged-chr1-162094499-16
NR8127--MA0501.1.MAF::NFE2	chr9	14248437	14248451	-	0.000	0.000	Merged-chr9-14248366-20
NR6186--MA0089.1.MAFG::NFE2L1	chr5	10245953	10245958	-	0.000	0.000	Merged-chr5-10245943-14
NR5644--MA0496.2.MAFK	chr3	148488139	148488157	-	0.000	0.000	Merged-chr3-148488399-75
NR7614--MA0495.2.MAFF	chr7	140983129	140983149	+	0.000	0.000	Merged-chr7-140983161-18
NR4127--MA0659.1.MAFG	chr18	65319223	65319243	-	0.000	0.000	Merged-chr18-65319104-54
NR1625--MA0496.2.MAFK	chr11	90257330	90257348	+	0.000	0.000	Merged-chr11-90257307-51
NR169--MA0496.2.MAFK	chr1	64486461	64486479	-	0.000	0.000	Merged-chr1-64486540-36
NR2809--MA0496.2.MAFK	chr14	68034568	68034586	+	0.000	0.000	Merged-chr14-68034570-19
NR1679--MA0501.1.MAF::NFE2	chr11	101697341	101697355	-	0.000	0.000	Merged-chr11-101697250-12
NR4380--MA0501.1.MAF::NFE2	chr19	55383078	55383092	-	0.000	0.000	Merged-chr19-55383240-23
NR4781--MA0591.1.Bach1::Mafk	chr2	114059831	114059845	+	0.000	0.000	Merged-chr2-114059851-34
NR306--MA0659.1.MAFG	chr1	127322598	127322618	-	0.000	0.000	Merged-chr1-127322582-29
NR6178--MA0591.1.Bach1::Mafk	chr5	8075509	8075523	+	0.000	0.000	Merged-chr5-8075370-38
NR1223--MA0495.2.MAFF	chr10	127111031	127111051	-	0.000	0.000	Merged-chr10-127111167-28
NR6659--MA0495.2.MAFF	chr6	22314618	22314638	-	0.000	0.000	Merged-chr6-22314730-22
NR6371--MA0089.1.MAFG::NFE2L1	chr5	91283218	91283223	+	0.000	0.000	Merged-chr5-91283193-32
NR1547--MA0591.1.Bach1::Mafk	chr11	79071741	79071755	-	0.000	0.000	Merged-chr11-79071709-8
NR1225--MA0659.1.MAFG	chr10	127111031	127111051	+	0.000	0.000	Merged-chr10-127111167-28
NR2443--MA0495.2.MAFF	chr13	76129008	76129028	+	0.000	0.000	Merged-chr13-76128854-26
NR2445--MA0659.1.MAFG	chr13	76129008	76129028	+	0.000	0.000	Merged-chr13-76128854-26
NR3076--MA0591.1.Bach1::Mafk	chr15	58750245	58750259	-	0.000	0.000	Merged-chr15-58750240-28
NR7395--MA0591.1.Bach1::Mafk	chr7	97042255	97042269	-	0.000	0.000	Merged-chr7-97042218-26
NR7814--MA0089.1.MAFG::NFE2L1	chr8	76902051	76902056	-	0.000	0.000	Merged-chr8-76902143-41
NR182--MA0591.1.Bach1::Mafk	chr1	69291466	69291480	-	0.000	0.000	Merged-chr1-69291557-40
NR2806--MA0591.1.Bach1::Mafk	chr14	68034570	68034584	+	0.000	0.000	Merged-chr14-68034570-19
NR5285--MA0117.2.Mafb	chr3	41077515	41077526	+	0.000	0.000	Merged-chr3-41077638-22
NR3519--MA0089.1.MAFG::NFE2L1	chr16	91562243	91562248	+	0.000	0.000	Merged-chr16-91562152-19
NR1918--MA0501.1.MAF::NFE2	chr12	35534167	35534181	+	0.000	0.000	Merged-chr12-35534275-3
NR8654--MA0089.1.MAFG::NFE2L1	chrX	153375332	153375337	+	0.000	0.000	Merged-chrX-153375365-26
NR5630--MA0659.1.MAFG	chr3	146063412	146063432	-	0.000	0.000	Merged-chr3-146063322-20
NR1056--MA0089.1.MAFG::NFE2L1	chr10	96535667	96535672	+	0.000	0.000	Merged-chr10-96535668-22
NR487--MA0501.1.MAF::NFE2	chr1	164135691	164135705	-	0.000	0.000	Merged-chr1-164135865-100
NR6779--MA0501.1.MAF::NFE2	chr6	67668210	67668224	+	0.000	0.000	Merged-chr6-67668321-12
NR8240--MA0495.2.MAFF	chr9	57647674	57647694	+	0.000	0.000	Merged-chr9-57647746-26
NR1717--MA0495.2.MAFF	chr11	106958581	106958601	+	0.000	0.000	Merged-chr11-106958567-20
NR8242--MA0659.1.MAFG	chr9	57647674	57647694	+	0.000	0.000	Merged-chr9-57647746-26
NR1662--MA0591.1.Bach1::Mafk	chr11	99132536	99132550	+	0.000	0.000	Merged-chr11-99132520-18
NR8126--MA0659.1.MAFG	chr9	14248437	14248457	-	0.000	0.000	Merged-chr9-14248366-20
NR1762--MA0495.2.MAFF	chr11	113537091	113537111	+	0.000	0.000	Merged-chr11-113536889-33
NR699--MA0089.1.MAFG::NFE2L1	chr1	191152565	191152570	-	0.000	0.000	Merged-chr1-191152485-1
NR1880--MA0117.2.Mafb	chr12	16474684	16474695	+	0.000	0.000	Merged-chr12-16474710-17
NR8614--MA0591.1.Bach1::Mafk	chrX	104488287	104488301	-	0.000	0.000	Merged-chrX-104488290-31
NR615--MA0495.2.MAFF	chr1	180410538	180410558	+	0.000	0.000	Merged-chr1-180410391-12
NR7834--MA0089.1.MAFG::NFE2L1	chr8	81497946	81497951	-	0.000	0.000	Merged-chr8-81497739-56
NR8464--MA0496.2.MAFK	chr9	114621263	114621281	+	0.000	0.000	Merged-chr9-114621254-26
NR1343--MA0591.1.Bach1::Mafk	chr11	26640671	26640685	-	0.000	0.000	Merged-chr11-26640535-47
NR3499--MA0495.2.MAFF	chr16	89974505	89974525	-	0.000	0.000	Merged-chr16-89974505-28
NR2601--MA0496.2.MAFK	chr13	113203341	113203359	+	0.000	0.000	Merged-chr13-113203194-33
NR8123--MA0591.1.Bach1::Mafk	chr9	14248440	14248454	+	0.000	0.000	Merged-chr9-14248366-20
NR5240--MA0495.2.MAFF	chr3	21917647	21917667	-	0.000	0.000	Merged-chr3-21917648-70
NR7264--MA0501.1.MAF::NFE2	chr7	49335179	49335193	+	0.000	0.000	Merged-chr7-49335315-27
NR1901--MA0591.1.Bach1::Mafk	chr12	25851738	25851752	+	0.000	0.000	Merged-chr12-25851772-17
NR311--MA0495.2.MAFF	chr1	127796502	127796522	-	0.000	0.000	Merged-chr1-127796546-56
NR5242--MA0659.1.MAFG	chr3	21917647	21917667	-	0.000	0.000	Merged-chr3-21917648-70
NR4266--MA0089.1.MAFG::NFE2L1	chr19	14534417	14534422	-	0.000	0.000	Merged-chr19-14534548-20
NR4490--MA0496.2.MAFK	chr2	19628290	19628308	-	0.000	0.000	Merged-chr2-19628399-27
NR1557--MA0495.2.MAFF	chr11	80266257	80266277	+	0.000	0.000	Merged-chr11-80266333-6
NR8613--MA0495.2.MAFF	chrX	104488284	104488304	-	0.000	0.000	Merged-chrX-104488290-31
NR1061--MA0089.1.MAFG::NFE2L1	chr10	96602613	96602618	+	0.000	0.000	Merged-chr10-96602495-12
NR4681--MA0501.1.MAF::NFE2	chr2	72170819	72170833	+	0.000	0.000	Merged-chr2-72170854-84
NR1776--MA0496.2.MAFK	chr11	115463666	115463684	+	0.000	0.000	Merged-chr11-115463666-29
NR4267--MA0501.1.MAF::NFE2	chr19	14620693	14620707	-	0.000	0.000	Merged-chr19-14620634-30
NR1323--MA0501.1.MAF::NFE2	chr11	20565266	20565280	+	0.000	0.000	Merged-chr11-20565128-32
NR1227--MA0501.1.MAF::NFE2	chr10	127111037	127111051	+	0.000	0.000	Merged-chr10-127111167-28
NR5149--MA0659.1.MAFG	chr2	172977503	172977523	+	0.000	0.000	Merged-chr2-172977593-131
NR7552--MA0089.1.MAFG::NFE2L1	chr7	125511602	125511607	-	0.000	0.000	Merged-chr7-125511628-40
NR2013--MA0089.1.MAFG::NFE2L1	chr12	76950450	76950455	+	0.000	0.000	Merged-chr12-76950525-26
NR1589--MA0495.2.MAFF	chr11	83828747	83828767	-	0.000	0.000	Merged-chr11-83828814-21
NR4668--MA0591.1.Bach1::Mafk	chr2	70933191	70933205	+	0.000	0.000	Merged-chr2-70933304-29
NR7752--MA0591.1.Bach1::Mafk	chr8	64826690	64826704	-	0.000	0.000	Merged-chr8-64826546-37
NR5151--MA0496.2.MAFK	chr2	172977504	172977522	+	0.000	0.000	Merged-chr2-172977593-131
NR3308--MA0495.2.MAFF	chr16	3988521	3988541	-	0.000	0.000	Merged-chr16-3988637-25
NR2914--MA0659.1.MAFG	chr14	103850699	103850719	+	0.000	0.000	Merged-chr14-103850623-36
NR6821--MA0117.2.Mafb	chr6	87395173	87395184	+	0.000	0.000	Merged-chr6-87395104-19
NR7576--MA0089.1.MAFG::NFE2L1	chr7	130893287	130893292	+	0.000	0.000	Merged-chr7-130893114-41
NR3500--MA0591.1.Bach1::Mafk	chr16	89974508	89974522	+	0.000	0.000	Merged-chr16-89974505-28
NR4431--MA0117.2.Mafb	chr2	7254680	7254691	+	0.000	0.000	Merged-chr2-7254714-17
NR5605--MA0591.1.Bach1::Mafk	chr3	137950605	137950619	+	0.000	0.000	Merged-chr3-137950454-34
NR1621--MA0495.2.MAFF	chr11	90257329	90257349	+	0.000	0.000	Merged-chr11-90257307-51
NR3846--MA0089.1.MAFG::NFE2L1	chr17	72822227	72822232	+	0.000	0.000	Merged-chr17-72822157-16
NR4271--MA0089.1.MAFG::NFE2L1	chr19	14695500	14695505	+	0.000	0.000	Merged-chr19-14695584-43
NR5754--MA0117.2.Mafb	chr4	32405326	32405337	+	0.000	0.000	Merged-chr4-32405236-4
NR4309--MA0089.1.MAFG::NFE2L1	chr19	29185756	29185761	+	0.000	0.000	Merged-chr19-29185697-46
NR5631--MA0496.2.MAFK	chr3	146063413	146063431	+	0.000	0.000	Merged-chr3-146063322-20
NR5642--MA0501.1.MAF::NFE2	chr3	148488144	148488158	+	0.000	0.000	Merged-chr3-148488399-75
NR4543--MA0501.1.MAF::NFE2	chr2	34977337	34977351	+	0.000	0.000	Merged-chr2-34977109-71
NR6373--MA0501.1.MAF::NFE2	chr5	92373330	92373344	-	0.000	0.000	Merged-chr5-92373310-21
NR1569--MA0591.1.Bach1::Mafk	chr11	82195122	82195136	-	0.000	0.000	Merged-chr11-82195229-33
NR3568--MA0089.1.MAFG::NFE2L1	chr16	95809371	95809376	-	0.000	0.000	Merged-chr16-95809247-50
NR4658--MA0496.2.MAFK	chr2	69415261	69415279	+	0.000	0.000	Merged-chr2-69415236-25
NR6771--MA0495.2.MAFF	chr6	67184949	67184969	+	0.000	0.000	Merged-chr6-67184785-39
NR2718--MA0591.1.Bach1::Mafk	chr14	46578217	46578231	-	0.000	0.000	Merged-chr14-46578431-37
NR4180--MA0089.1.MAFG::NFE2L1	chr18	79263189	79263194	+	0.000	0.000	Merged-chr18-79263255-24
NR4484--MA0495.2.MAFF	chr2	19628289	19628309	+	0.000	0.000	Merged-chr2-19628399-27
NR7094--MA0089.1.MAFG::NFE2L1	chr6	145374520	145374525	-	0.000	0.000	Merged-chr6-145374595-4
NR5336--MA0089.1.MAFG::NFE2L1	chr3	78890009	78890014	+	0.000	0.000	Merged-chr3-78890015-28
NR7888--MA0591.1.Bach1::Mafk	chr8	91545805	91545819	-	0.000	0.000	Merged-chr8-91545805-43
NR7615--MA0495.2.MAFF	chr7	140983129	140983149	-	0.000	0.000	Merged-chr7-140983161-18
NR7887--MA0089.1.MAFG::NFE2L1	chr8	91545812	91545817	-	0.000	0.000	Merged-chr8-91545805-43
NR6776--MA0495.2.MAFF	chr6	67668204	67668224	+	0.000	0.000	Merged-chr6-67668321-12
NR4486--MA0117.2.Mafb	chr2	19628298	19628309	-	0.000	0.000	Merged-chr2-19628399-27
NR855--MA0496.2.MAFK	chr10	44678938	44678956	+	0.000	0.000	Merged-chr10-44678956-9
NR5912--MA0591.1.Bach1::Mafk	chr4	108371533	108371547	+	0.000	0.000	Merged-chr4-108371608-19
NR7709--MA0496.2.MAFK	chr8	40595244	40595262	+	0.000	0.000	Merged-chr8-40595277-53
NR4142--MA0591.1.Bach1::Mafk	chr18	68227638	68227652	-	0.000	0.000	Merged-chr18-68227583-82
NR4695--MA0089.1.MAFG::NFE2L1	chr2	76421649	76421654	-	0.000	0.000	Merged-chr2-76421582-29
NR1226--MA0659.1.MAFG	chr10	127111031	127111051	-	0.000	0.000	Merged-chr10-127111167-28
NR1015--MA0591.1.Bach1::Mafk	chr10	89589889	89589903	-	0.000	0.000	Merged-chr10-89590018-36
NR665--MA0117.2.Mafb	chr1	184751496	184751507	+	0.000	0.000	Merged-chr1-184751461-18
NR7086--MA0501.1.MAF::NFE2	chr6	144909752	144909766	-	0.000	0.000	Merged-chr6-144909826-5
NR7090--MA0089.1.MAFG::NFE2L1	chr6	145256833	145256838	-	0.000	0.000	Merged-chr6-145256997-16
