#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR7498--MA0511.2.RUNX2	chr7	68205981	68205989	-	0.000	0.000	Merged-chr7-68206033-25
NR7385--MA0684.1.RUNX3	chr7	35742516	35742525	+	0.000	0.000	Merged-chr7-35742502-39
NR3425--MA0684.1.RUNX3	chr16	35485017	35485026	+	0.000	0.000	Merged-chr16-35485007-20
NR855--MA0684.1.RUNX3	chr10	58354857	58354866	+	0.000	0.000	Merged-chr10-58354769-20
NR2966--MA0684.1.RUNX3	chr15	25227777	25227786	-	0.000	0.000	Merged-chr15-25227857-36
NR6911--MA0684.1.RUNX3	chr6	58881090	58881099	+	0.000	0.000	Merged-chr6-58880983-47
NR1106--MA0002.2.RUNX1	chr10	117731539	117731549	+	0.000	0.000	Merged-chr10-117731554-42
NR7269--MA0002.2.RUNX1	chr6	146081159	146081169	+	0.000	0.000	Merged-chr6-146081045-99
NR5449--MA0511.2.RUNX2	chr3	108887078	108887086	+	0.000	0.000	Merged-chr3-108887140-15
NR1152--MA0511.2.RUNX2	chr10	121382804	121382812	-	0.000	0.000	Merged-chr10-121382753-17
NR5079--MA0002.2.RUNX1	chr2	165033436	165033446	+	0.000	0.000	Merged-chr2-165033457-6
NR4430--MA0002.2.RUNX1	chr19	32454974	32454984	-	0.000	0.000	Merged-chr19-32455050-22
NR1579--MA0511.2.RUNX2	chr11	99136609	99136617	+	0.000	0.000	Merged-chr11-99136684-32
NR6471--MA0002.2.RUNX1	chr5	105313659	105313669	-	0.000	0.000	Merged-chr5-105313637-29
NR6742--MA0002.2.RUNX1	chr5	149080639	149080649	+	0.000	0.000	Merged-chr5-149080540-39
NR1800--MA0002.2.RUNX1	chr12	24565554	24565564	-	0.000	0.000	Merged-chr12-24565518-17
NR652--MA0002.2.RUNX1	chr1	193102711	193102721	+	0.000	0.000	Merged-chr1-193102904-19
NR704--MA0684.1.RUNX3	chr10	12824078	12824087	+	0.000	0.000	Merged-chr10-12823956-45
NR285--MA0002.2.RUNX1	chr1	126670684	126670694	-	0.000	0.000	Merged-chr1-126670494-1
NR1890--MA0002.2.RUNX1	chr12	69539513	69539523	-	0.000	0.000	Merged-chr12-69539558-45
NR542--MA0684.1.RUNX3	chr1	179169771	179169780	-	0.000	0.000	Merged-chr1-179169843-56
NR608--MA0684.1.RUNX3	chr1	190875243	190875252	-	0.000	0.000	Merged-chr1-190875350-16
NR8687--MA0002.2.RUNX1	chr9	116212260	116212270	+	0.000	0.000	Merged-chr9-116212405-59
NR4390--MA0002.2.RUNX1	chr19	20944612	20944622	-	0.000	0.000	Merged-chr19-20944629-14
NR2776--MA0002.2.RUNX1	chr14	65330856	65330866	+	0.000	0.000	Merged-chr14-65330788-23
NR4151--MA0002.2.RUNX1	chr18	53858307	53858317	+	0.000	0.000	Merged-chr18-53858307-10
NR7356--MA0684.1.RUNX3	chr7	24457834	24457843	+	0.000	0.000	Merged-chr7-24457903-49
NR777--MA0511.2.RUNX2	chr10	26879362	26879370	-	0.000	0.000	Merged-chr10-26879299-36
NR6083--MA0002.2.RUNX1	chr4	145177923	145177933	-	0.000	0.000	Merged-chr4-145177901-38
NR6483--MA0684.1.RUNX3	chr5	105675682	105675691	-	0.000	0.000	Merged-chr5-105675662-27
NR6463--MA0002.2.RUNX1	chr5	105010567	105010577	-	0.000	0.000	Merged-chr5-105010527-49
NR4164--MA0002.2.RUNX1	chr18	56413120	56413130	+	0.000	0.000	Merged-chr18-56413005-50
NR2903--MA0684.1.RUNX3	chr14	118681224	118681233	-	0.000	0.000	Merged-chr14-118681179-25
NR2864--MA0002.2.RUNX1	chr14	79591223	79591233	-	0.000	0.000	Merged-chr14-79591332-25
NR1789--MA0511.2.RUNX2	chr12	17511244	17511252	-	0.000	0.000	Merged-chr12-17511273-48
NR7828--MA0511.2.RUNX2	chr7	141558368	141558376	+	0.000	0.000	Merged-chr7-141558432-24
NR657--MA0002.2.RUNX1	chr1	193366053	193366063	-	0.000	0.000	Merged-chr1-193366026-12
NR59--MA0511.2.RUNX2	chr1	38557783	38557791	+	0.000	0.000	Merged-chr1-38557840-50
NR7047--MA0511.2.RUNX2	chr6	107748975	107748983	-	0.000	0.000	Merged-chr6-107749008-33
NR2192--MA0002.2.RUNX1	chr13	5806317	5806327	+	0.000	0.000	Merged-chr13-5806398-17
NR5840--MA0002.2.RUNX1	chr4	89393388	89393398	+	0.000	0.000	Merged-chr4-89393499-15
NR4765--MA0511.2.RUNX2	chr2	69415321	69415329	+	0.000	0.000	Merged-chr2-69415236-25
NR8231--MA0002.2.RUNX1	chr8	124509391	124509401	+	0.000	0.000	Merged-chr8-124509346-29
NR7156--MA0511.2.RUNX2	chr6	127434327	127434335	-	0.000	0.000	Merged-chr6-127434285-47
NR4272--MA0684.1.RUNX3	chr18	80228697	80228706	+	0.000	0.000	Merged-chr18-80228617-43
NR113--MA0002.2.RUNX1	chr1	54421946	54421956	-	0.000	0.000	Merged-chr1-54421982-33
NR3478--MA0684.1.RUNX3	chr16	48594584	48594593	+	0.000	0.000	Merged-chr16-48594719-53
NR2604--MA0002.2.RUNX1	chr13	119681443	119681453	-	0.000	0.000	Merged-chr13-119681376-28
NR1367--MA0511.2.RUNX2	chr11	58829921	58829929	+	0.000	0.000	Merged-chr11-58829916-12
NR5184--MA0511.2.RUNX2	chr3	10151851	10151859	-	0.000	0.000	Merged-chr3-10151750-17
NR4374--MA0002.2.RUNX1	chr19	14620504	14620514	+	0.000	0.000	Merged-chr19-14620634-30
NR112--MA0684.1.RUNX3	chr1	54279844	54279853	-	0.000	0.000	Merged-chr1-54279813-25
NR2617--MA0002.2.RUNX1	chr14	12243953	12243963	+	0.000	0.000	Merged-chr14-12243878-61
NR3881--MA0002.2.RUNX1	chr17	47710362	47710372	+	0.000	0.000	Merged-chr17-47710307-11
NR2041--MA0002.2.RUNX1	chr12	102582015	102582025	+	0.000	0.000	Merged-chr12-102581960-56
NR7257--MA0511.2.RUNX2	chr6	144953072	144953080	+	0.000	0.000	Merged-chr6-144953133-29
NR4644--MA0684.1.RUNX3	chr2	25856079	25856088	-	0.000	0.000	Merged-chr2-25856140-7
NR6718--MA0002.2.RUNX1	chr5	146974326	146974336	-	0.000	0.000	Merged-chr5-146974233-28
NR234--MA0684.1.RUNX3	chr1	88587508	88587517	+	0.000	0.000	Merged-chr1-88587471-60
NR1691--MA0002.2.RUNX1	chr11	113536904	113536914	+	0.000	0.000	Merged-chr11-113536889-33
NR4148--MA0002.2.RUNX1	chr18	49721779	49721789	-	0.000	0.000	Merged-chr18-49721855-41
NR4627--MA0511.2.RUNX2	chr2	21222924	21222932	+	0.000	0.000	Merged-chr2-21222970-39
NR4736--MA0511.2.RUNX2	chr2	59488408	59488416	+	0.000	0.000	Merged-chr2-59488284-24
NR8282--MA0511.2.RUNX2	chr8	128788504	128788512	-	0.000	0.000	Merged-chr8-128788432-17
NR4223--MA0002.2.RUNX1	chr18	68227788	68227798	+	0.000	0.000	Merged-chr18-68227583-82
NR607--MA0002.2.RUNX1	chr1	190875242	190875252	+	0.000	0.000	Merged-chr1-190875350-16
NR8344--MA0684.1.RUNX3	chr9	42158806	42158815	+	0.000	0.000	Merged-chr9-42158908-46
NR8738--MA0002.2.RUNX1	chr9	120943830	120943840	+	0.000	0.000	Merged-chr9-120943869-18
NR4759--MA0002.2.RUNX1	chr2	68289414	68289424	+	0.000	0.000	Merged-chr2-68289327-28
NR8162--MA0002.2.RUNX1	chr8	116590654	116590664	-	0.000	0.000	Merged-chr8-116590566-65
NR8433--MA0002.2.RUNX1	chr9	61225167	61225177	-	0.000	0.000	Merged-chr9-61225287-14
NR8195--MA0684.1.RUNX3	chr8	119948547	119948556	-	0.000	0.000	Merged-chr8-119948606-34
NR8737--MA0684.1.RUNX3	chr9	120943670	120943679	-	0.000	0.000	Merged-chr9-120943869-18
NR4087--MA0002.2.RUNX1	chr18	19511589	19511599	-	0.000	0.000	Merged-chr18-19511551-17
NR7940--MA0002.2.RUNX1	chr8	40584804	40584814	-	0.000	0.000	Merged-chr8-40584789-43
NR3981--MA0684.1.RUNX3	chr17	70986059	70986068	+	0.000	0.000	Merged-chr17-70986158-26
NR4692--MA0684.1.RUNX3	chr2	34976482	34976491	-	0.000	0.000	Merged-chr2-34976600-12
NR1824--MA0002.2.RUNX1	chr12	30557659	30557669	-	0.000	0.000	Merged-chr12-30557589-12
NR2207--MA0684.1.RUNX3	chr13	9203619	9203628	-	0.000	0.000	Merged-chr13-9203705-17
NR2787--MA0002.2.RUNX1	chr14	67877890	67877900	-	0.000	0.000	Merged-chr14-67877957-30
NR7800--MA0511.2.RUNX2	chr7	138877240	138877248	+	0.000	0.000	Merged-chr7-138877099-9
NR1791--MA0684.1.RUNX3	chr12	17511243	17511252	-	0.000	0.000	Merged-chr12-17511273-48
NR4453--MA0684.1.RUNX3	chr19	40267494	40267503	+	0.000	0.000	Merged-chr19-40267576-38
NR4248--MA0684.1.RUNX3	chr18	75374181	75374190	-	0.000	0.000	Merged-chr18-75374196-25
NR7830--MA0684.1.RUNX3	chr7	141558368	141558377	+	0.000	0.000	Merged-chr7-141558432-24
NR2548--MA0002.2.RUNX1	chr13	111569229	111569239	-	0.000	0.000	Merged-chr13-111569188-35
NR374--MA0511.2.RUNX2	chr1	151766426	151766434	-	0.000	0.000	Merged-chr1-151766309-19
NR3930--MA0511.2.RUNX2	chr17	57131990	57131998	+	0.000	0.000	Merged-chr17-57131873-41
NR7443--MA0002.2.RUNX1	chr7	55890218	55890228	+	0.000	0.000	Merged-chr7-55890160-26
NR199--MA0684.1.RUNX3	chr1	80418895	80418904	-	0.000	0.000	Merged-chr1-80418874-24
NR4022--MA0511.2.RUNX2	chr17	80579294	80579302	-	0.000	0.000	Merged-chr17-80579337-18
NR658--MA0511.2.RUNX2	chr1	193366092	193366100	-	0.000	0.000	Merged-chr1-193366026-12
NR559--MA0002.2.RUNX1	chr1	180398587	180398597	+	0.000	0.000	Merged-chr1-180398476-24
NR1893--MA0002.2.RUNX1	chr12	69863727	69863737	-	0.000	0.000	Merged-chr12-69863671-25
NR3430--MA0002.2.RUNX1	chr16	35742395	35742405	+	0.000	0.000	Merged-chr16-35742622-74
NR6487--MA0002.2.RUNX1	chr5	105738898	105738908	+	0.000	0.000	Merged-chr5-105738785-9
NR1816--MA0002.2.RUNX1	chr12	25784513	25784523	-	0.000	0.000	Merged-chr12-25784585-45
NR6221--MA0684.1.RUNX3	chr5	22587737	22587746	-	0.000	0.000	Merged-chr5-22587622-39
NR4270--MA0684.1.RUNX3	chr18	79297926	79297935	+	0.000	0.000	Merged-chr18-79298014-36
NR6073--MA0002.2.RUNX1	chr4	144908970	144908980	+	0.000	0.000	Merged-chr4-144908993-28
NR7674--MA0002.2.RUNX1	chr7	112238966	112238976	+	0.000	0.000	Merged-chr7-112238810-51
NR5646--MA0002.2.RUNX1	chr3	157938674	157938684	+	0.000	0.000	Merged-chr3-157938783-43
NR6628--MA0002.2.RUNX1	chr5	129191866	129191876	-	0.000	0.000	Merged-chr5-129191899-21
NR2003--MA0684.1.RUNX3	chr12	98601153	98601162	-	0.000	0.000	Merged-chr12-98601119-23
NR1872--MA0002.2.RUNX1	chr12	59170020	59170030	-	0.000	0.000	Merged-chr12-59170039-43
NR3456--MA0002.2.RUNX1	chr16	44339245	44339255	-	0.000	0.000	Merged-chr16-44339420-21
NR7914--MA0511.2.RUNX2	chr8	27200955	27200963	+	0.000	0.000	Merged-chr8-27201067-26
NR4438--MA0002.2.RUNX1	chr19	33265322	33265332	+	0.000	0.000	Merged-chr19-33265390-26
NR5450--MA0002.2.RUNX1	chr3	108887078	108887088	-	0.000	0.000	Merged-chr3-108887140-15
NR428--MA0684.1.RUNX3	chr1	161479968	161479977	-	0.000	0.000	Merged-chr1-161480099-19
NR8159--MA0002.2.RUNX1	chr8	115771174	115771184	-	0.000	0.000	Merged-chr8-115771261-45
NR6479--MA0002.2.RUNX1	chr5	105675577	105675587	+	0.000	0.000	Merged-chr5-105675662-27
NR1580--MA0002.2.RUNX1	chr11	99136609	99136619	-	0.000	0.000	Merged-chr11-99136684-32
NR6174--MA0002.2.RUNX1	chr5	8374630	8374640	+	0.000	0.000	Merged-chr5-8374526-17
NR3911--MA0002.2.RUNX1	chr17	52468606	52468616	-	0.000	0.000	Merged-chr17-52468640-52
NR3706--MA0002.2.RUNX1	chr17	8236108	8236118	-	0.000	0.000	Merged-chr17-8235955-6
NR6078--MA0002.2.RUNX1	chr4	145099991	145100001	-	0.000	0.000	Merged-chr4-145100023-41
NR1864--MA0002.2.RUNX1	chr12	52009402	52009412	-	0.000	0.000	Merged-chr12-52009335-9
NR1516--MA0002.2.RUNX1	chr11	85384533	85384543	+	0.000	0.000	Merged-chr11-85384605-20
NR7013--MA0002.2.RUNX1	chr6	94760977	94760987	+	0.000	0.000	Merged-chr6-94761021-48
NR8809--MA0684.1.RUNX3	chrX	37141940	37141949	-	0.000	0.000	Merged-chrX-37141960-22
NR1497--MA0002.2.RUNX1	chr11	82195070	82195080	+	0.000	0.000	Merged-chr11-82195229-33
NR7993--MA0002.2.RUNX1	chr8	70174662	70174672	+	0.000	0.000	Merged-chr8-70174484-11
NR1976--MA0511.2.RUNX2	chr12	89719331	89719339	-	0.000	0.000	Merged-chr12-89719457-81
NR5171--MA0002.2.RUNX1	chr2	181484140	181484150	+	0.000	0.000	Merged-chr2-181483913-67
NR8918--MA0684.1.RUNX3	chrX	159828383	159828392	+	0.000	0.000	Merged-chrX-159828290-35
NR228--MA0511.2.RUNX2	chr1	87637247	87637255	-	0.000	0.000	Merged-chr1-87637275-111
NR4539--MA0002.2.RUNX1	chr19	57055914	57055924	-	0.000	0.000	Merged-chr19-57055875-36
NR7916--MA0002.2.RUNX1	chr8	27200955	27200965	-	0.000	0.000	Merged-chr8-27201067-26
NR3957--MA0684.1.RUNX3	chr17	64827073	64827082	-	0.000	0.000	Merged-chr17-64827066-53
NR8071--MA0684.1.RUNX3	chr8	94240484	94240493	+	0.000	0.000	Merged-chr8-94240399-13
NR1572--MA0002.2.RUNX1	chr11	98487922	98487932	+	0.000	0.000	Merged-chr11-98487809-30
NR3460--MA0511.2.RUNX2	chr16	44727665	44727673	-	0.000	0.000	Merged-chr16-44727692-16
NR8468--MA0511.2.RUNX2	chr9	66492530	66492538	-	0.000	0.000	Merged-chr9-66492510-30
NR3427--MA0002.2.RUNX1	chr16	35485045	35485055	-	0.000	0.000	Merged-chr16-35485007-20
NR7624--MA0002.2.RUNX1	chr7	102063947	102063957	-	0.000	0.000	Merged-chr7-102063956-5
NR1842--MA0684.1.RUNX3	chr12	35799496	35799505	-	0.000	0.000	Merged-chr12-35799508-49
NR1716--MA0511.2.RUNX2	chr11	117872115	117872123	-	0.000	0.000	Merged-chr11-117872185-83
NR661--MA0002.2.RUNX1	chr1	193421691	193421701	-	0.000	0.000	Merged-chr1-193421738-60
NR8239--MA0002.2.RUNX1	chr8	125667471	125667481	+	0.000	0.000	Merged-chr8-125667402-39
NR1617--MA0002.2.RUNX1	chr11	104661769	104661779	-	0.000	0.000	Merged-chr11-104661475-50
NR3658--MA0002.2.RUNX1	chr16	95999472	95999482	-	0.000	0.000	Merged-chr16-95999409-48
NR5480--MA0511.2.RUNX2	chr3	121107573	121107581	+	0.000	0.000	Merged-chr3-121107618-36
NR7603--MA0002.2.RUNX1	chr7	96818602	96818612	-	0.000	0.000	Merged-chr7-96818578-56
NR5132--MA0511.2.RUNX2	chr2	172977498	172977506	+	0.000	0.000	Merged-chr2-172977593-131
NR4163--MA0511.2.RUNX2	chr18	56413122	56413130	-	0.000	0.000	Merged-chr18-56413005-50
NR3353--MA0002.2.RUNX1	chr16	17695009	17695019	+	0.000	0.000	Merged-chr16-17695007-34
NR8076--MA0684.1.RUNX3	chr8	94633719	94633728	-	0.000	0.000	Merged-chr8-94633712-19
NR1686--MA0002.2.RUNX1	chr11	113174071	113174081	-	0.000	0.000	Merged-chr11-113174221-33
NR6028--MA0002.2.RUNX1	chr4	135520640	135520650	-	0.000	0.000	Merged-chr4-135520643-13
NR2049--MA0002.2.RUNX1	chr12	105475565	105475575	-	0.000	0.000	Merged-chr12-105475644-16
NR3702--MA0511.2.RUNX2	chr17	8225309	8225317	-	0.000	0.000	Merged-chr17-8225447-9
NR7215--MA0002.2.RUNX1	chr6	136683866	136683876	-	0.000	0.000	Merged-chr6-136683885-26
NR3527--MA0684.1.RUNX3	chr16	58718950	58718959	-	0.000	0.000	Merged-chr16-58718786-22
NR8277--MA0511.2.RUNX2	chr8	128643065	128643073	-	0.000	0.000	Merged-chr8-128643198-31
NR7433--MA0002.2.RUNX1	chr7	49364549	49364559	-	0.000	0.000	Merged-chr7-49364720-42
NR7228--MA0002.2.RUNX1	chr6	137316447	137316457	+	0.000	0.000	Merged-chr6-137316445-24
NR1251--MA0002.2.RUNX1	chr11	16952288	16952298	-	0.000	0.000	Merged-chr11-16952284-5
NR7956--MA0002.2.RUNX1	chr8	57387731	57387741	-	0.000	0.000	Merged-chr8-57387843-7
NR8068--MA0684.1.RUNX3	chr8	91395943	91395952	+	0.000	0.000	Merged-chr8-91395862-46
NR840--MA0511.2.RUNX2	chr10	45711001	45711009	-	0.000	0.000	Merged-chr10-45710990-44
NR3854--MA0684.1.RUNX3	chr17	44458079	44458088	+	0.000	0.000	Merged-chr17-44458009-9
NR3457--MA0511.2.RUNX2	chr16	44339361	44339369	-	0.000	0.000	Merged-chr16-44339420-21
NR645--MA0002.2.RUNX1	chr1	192510749	192510759	-	0.000	0.000	Merged-chr1-192510804-31
NR6006--MA0684.1.RUNX3	chr4	134059083	134059092	+	0.000	0.000	Merged-chr4-134059039-2
NR5133--MA0684.1.RUNX3	chr2	172977498	172977507	+	0.000	0.000	Merged-chr2-172977593-131
NR1154--MA0684.1.RUNX3	chr10	121382803	121382812	-	0.000	0.000	Merged-chr10-121382753-17
NR3228--MA0002.2.RUNX1	chr15	92134396	92134406	-	0.000	0.000	Merged-chr15-92134460-52
NR7588--MA0684.1.RUNX3	chr7	89712919	89712928	+	0.000	0.000	Merged-chr7-89712844-48
NR5907--MA0002.2.RUNX1	chr4	107989215	107989225	-	0.000	0.000	Merged-chr4-107989218-22
NR7938--MA0511.2.RUNX2	chr8	40584804	40584812	+	0.000	0.000	Merged-chr8-40584789-43
NR4147--MA0511.2.RUNX2	chr18	49721779	49721787	+	0.000	0.000	Merged-chr18-49721855-41
NR3066--MA0002.2.RUNX1	chr15	55520851	55520861	+	0.000	0.000	Merged-chr15-55520889-48
NR3717--MA0002.2.RUNX1	chr17	12513610	12513620	+	0.000	0.000	Merged-chr17-12513699-7
NR832--MA0511.2.RUNX2	chr10	44678898	44678906	-	0.000	0.000	Merged-chr10-44678956-9
NR191--MA0002.2.RUNX1	chr1	78591412	78591422	-	0.000	0.000	Merged-chr1-78591432-38
NR1081--MA0002.2.RUNX1	chr10	110742072	110742082	-	0.000	0.000	Merged-chr10-110742149-12
NR5552--MA0511.2.RUNX2	chr3	137950405	137950413	+	0.000	0.000	Merged-chr3-137950454-34
NR6329--MA0511.2.RUNX2	chr5	63943498	63943506	+	0.000	0.000	Merged-chr5-63943362-36
NR3568--MA0002.2.RUNX1	chr16	78573107	78573117	-	0.000	0.000	Merged-chr16-78573118-8
NR3524--MA0511.2.RUNX2	chr16	58718951	58718959	-	0.000	0.000	Merged-chr16-58718786-22
NR8039--MA0684.1.RUNX3	chr8	83086819	83086828	+	0.000	0.000	Merged-chr8-83086902-25
NR540--MA0511.2.RUNX2	chr1	179169772	179169780	-	0.000	0.000	Merged-chr1-179169843-56
NR3458--MA0684.1.RUNX3	chr16	44339360	44339369	-	0.000	0.000	Merged-chr16-44339420-21
NR550--MA0002.2.RUNX1	chr1	179493101	179493111	-	0.000	0.000	Merged-chr1-179493163-27
NR7003--MA0002.2.RUNX1	chr6	88757235	88757245	+	0.000	0.000	Merged-chr6-88757111-24
NR5052--MA0002.2.RUNX1	chr2	158166806	158166816	-	0.000	0.000	Merged-chr2-158166857-55
NR7354--MA0511.2.RUNX2	chr7	24457834	24457842	+	0.000	0.000	Merged-chr7-24457903-49
NR3438--MA0002.2.RUNX1	chr16	37094321	37094331	+	0.000	0.000	Merged-chr16-37094405-73
NR7255--MA0002.2.RUNX1	chr6	144910469	144910479	+	0.000	0.000	Merged-chr6-144910390-40
NR3646--MA0511.2.RUNX2	chr16	95263159	95263167	+	0.000	0.000	Merged-chr16-95263048-64
NR977--MA0002.2.RUNX1	chr10	84897547	84897557	-	0.000	0.000	Merged-chr10-84897526-62
NR4973--MA0002.2.RUNX1	chr2	136987995	136988005	+	0.000	0.000	Merged-chr2-136988057-20
NR28--MA0002.2.RUNX1	chr1	20260160	20260170	-	0.000	0.000	Merged-chr1-20260109-34
NR5607--MA0002.2.RUNX1	chr3	148510625	148510635	-	0.000	0.000	Merged-chr3-148510691-67
NR6762--MA0002.2.RUNX1	chr6	8712113	8712123	+	0.000	0.000	Merged-chr6-8712206-28
NR1390--MA0511.2.RUNX2	chr11	63148535	63148543	+	0.000	0.000	Merged-chr11-63148506-21
NR5194--MA0684.1.RUNX3	chr3	21943153	21943162	+	0.000	0.000	Merged-chr3-21943162-33
NR3308--MA0002.2.RUNX1	chr16	4584024	4584034	-	0.000	0.000	Merged-chr16-4584045-35
NR4734--MA0002.2.RUNX1	chr2	59482698	59482708	+	0.000	0.000	Merged-chr2-59482840-22
NR7525--MA0684.1.RUNX3	chr7	75596205	75596214	-	0.000	0.000	Merged-chr7-75596193-49
NR7029--MA0002.2.RUNX1	chr6	99811594	99811604	+	0.000	0.000	Merged-chr6-99811499-44
NR3669--MA0002.2.RUNX1	chr16	97204404	97204414	+	0.000	0.000	Merged-chr16-97204388-55
NR2914--MA0511.2.RUNX2	chr14	121846234	121846242	-	0.000	0.000	Merged-chr14-121846246-16
NR7092--MA0684.1.RUNX3	chr6	119159740	119159749	+	0.000	0.000	Merged-chr6-119159656-11
NR4700--MA0002.2.RUNX1	chr2	45141055	45141065	+	0.000	0.000	Merged-chr2-45141075-18
NR5478--MA0684.1.RUNX3	chr3	117728497	117728506	+	0.000	0.000	Merged-chr3-117728445-14
NR833--MA0684.1.RUNX3	chr10	44678897	44678906	-	0.000	0.000	Merged-chr10-44678956-9
NR7442--MA0511.2.RUNX2	chr7	55890220	55890228	-	0.000	0.000	Merged-chr7-55890160-26
NR1104--MA0684.1.RUNX3	chr10	117652226	117652235	+	0.000	0.000	Merged-chr10-117652105-48
NR651--MA0002.2.RUNX1	chr1	192779066	192779076	+	0.000	0.000	Merged-chr1-192778895-23
NR2762--MA0002.2.RUNX1	chr14	61818564	61818574	-	0.000	0.000	Merged-chr14-61818597-46
NR7499--MA0002.2.RUNX1	chr7	68205979	68205989	+	0.000	0.000	Merged-chr7-68206033-25
NR8801--MA0002.2.RUNX1	chrX	36609446	36609456	+	0.000	0.000	Merged-chrX-36609305-28
NR6645--MA0002.2.RUNX1	chr5	134482497	134482507	-	0.000	0.000	Merged-chr5-134482403-23
NR3476--MA0511.2.RUNX2	chr16	48594584	48594592	+	0.000	0.000	Merged-chr16-48594719-53
NR1369--MA0684.1.RUNX3	chr11	58829921	58829930	+	0.000	0.000	Merged-chr11-58829916-12
NR5186--MA0684.1.RUNX3	chr3	10151850	10151859	-	0.000	0.000	Merged-chr3-10151750-17
NR8020--MA0002.2.RUNX1	chr8	77292723	77292733	+	0.000	0.000	Merged-chr8-77292720-71
NR3363--MA0684.1.RUNX3	chr16	21689352	21689361	+	0.000	0.000	Merged-chr16-21689391-19
NR521--MA0002.2.RUNX1	chr1	175631929	175631939	-	0.000	0.000	Merged-chr1-175631822-65
NR6929--MA0002.2.RUNX1	chr6	67475772	67475782	+	0.000	0.000	Merged-chr6-67475756-29
NR5645--MA0511.2.RUNX2	chr3	157938676	157938684	-	0.000	0.000	Merged-chr3-157938783-43
NR5423--MA0684.1.RUNX3	chr3	104841275	104841284	-	0.000	0.000	Merged-chr3-104841189-28
NR7577--MA0511.2.RUNX2	chr7	88459939	88459947	-	0.000	0.000	Merged-chr7-88459917-15
NR6101--MA0002.2.RUNX1	chr4	148683727	148683737	+	0.000	0.000	Merged-chr4-148683681-71
NR110--MA0511.2.RUNX2	chr1	54279845	54279853	-	0.000	0.000	Merged-chr1-54279813-25
NR3647--MA0684.1.RUNX3	chr16	95263159	95263168	+	0.000	0.000	Merged-chr16-95263048-64
NR7259--MA0684.1.RUNX3	chr6	144953072	144953081	+	0.000	0.000	Merged-chr6-144953133-29
NR7587--MA0002.2.RUNX1	chr7	89712919	89712929	-	0.000	0.000	Merged-chr7-89712844-48
NR4642--MA0511.2.RUNX2	chr2	25856080	25856088	-	0.000	0.000	Merged-chr2-25856140-7
NR232--MA0511.2.RUNX2	chr1	88587508	88587516	+	0.000	0.000	Merged-chr1-88587471-60
NR2101--MA0002.2.RUNX1	chr12	113362608	113362618	+	0.000	0.000	Merged-chr12-113362654-28
NR2767--MA0002.2.RUNX1	chr14	64734602	64734612	+	0.000	0.000	Merged-chr14-64734579-23
NR8915--MA0002.2.RUNX1	chrX	159828315	159828325	+	0.000	0.000	Merged-chrX-159828290-35
NR973--MA0511.2.RUNX2	chr10	84816201	84816209	-	0.000	0.000	Merged-chr10-84816101-46
NR1515--MA0511.2.RUNX2	chr11	85384535	85384543	-	0.000	0.000	Merged-chr11-85384605-20
NR6331--MA0684.1.RUNX3	chr5	63943498	63943507	+	0.000	0.000	Merged-chr5-63943362-36
NR778--MA0002.2.RUNX1	chr10	26879360	26879370	+	0.000	0.000	Merged-chr10-26879299-36
NR5137--MA0002.2.RUNX1	chr2	173455381	173455391	+	0.000	0.000	Merged-chr2-173455329-43
NR4760--MA0684.1.RUNX3	chr2	68289415	68289424	-	0.000	0.000	Merged-chr2-68289327-28
NR6563--MA0002.2.RUNX1	chr5	114505367	114505377	+	0.000	0.000	Merged-chr5-114505492-44
NR5759--MA0511.2.RUNX2	chr4	48012477	48012485	-	0.000	0.000	Merged-chr4-48012358-52
NR8623--MA0002.2.RUNX1	chr9	103337161	103337171	-	0.000	0.000	Merged-chr9-103337204-21
NR6672--MA0002.2.RUNX1	chr5	137870827	137870837	-	0.000	0.000	Merged-chr5-137870793-17
NR2712--MA0002.2.RUNX1	chr14	52427858	52427868	+	0.000	0.000	Merged-chr14-52427807-17
NR7578--MA0684.1.RUNX3	chr7	88459938	88459947	-	0.000	0.000	Merged-chr7-88459917-15
NR1889--MA0511.2.RUNX2	chr12	69539513	69539521	+	0.000	0.000	Merged-chr12-69539558-45
NR3426--MA0511.2.RUNX2	chr16	35485045	35485053	+	0.000	0.000	Merged-chr16-35485007-20
NR4690--MA0511.2.RUNX2	chr2	34976483	34976491	-	0.000	0.000	Merged-chr2-34976600-12
NR1428--MA0684.1.RUNX3	chr11	72963869	72963878	+	0.000	0.000	Merged-chr11-72963811-9
NR7048--MA0002.2.RUNX1	chr6	107748973	107748983	+	0.000	0.000	Merged-chr6-107749008-33
NR6750--MA0511.2.RUNX2	chr5	149641833	149641841	-	0.000	0.000	Merged-chr5-149641711-30
NR376--MA0684.1.RUNX3	chr1	151766425	151766434	-	0.000	0.000	Merged-chr1-151766309-19
