#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR22190--MA0741.1.KLF16	chr17	5138644	5138654	-	0.000	0.000	Merged-chr17-5138884-51
NR13913--MA0039.3.KLF4	chr13	38958320	38958330	+	0.000	0.000	Merged-chr13-38958304-24
NR13680--MA0741.1.KLF16	chr13	23445615	23445625	+	0.000	0.000	Merged-chr13-23445518-1
NR44348--MA0599.1.KLF5	chr5	150232888	150232897	+	0.000	0.000	Merged-chr5-150232910-1
NR21795--MA0039.3.KLF4	chr16	91413259	91413269	+	0.000	0.000	Merged-chr16-91413429-37
NR4016--MA0493.1.Klf1	chr1	193159405	193159415	-	0.000	0.000	Merged-chr1-193159321-1
NR10335--MA0741.1.KLF16	chr11	103808768	103808778	-	0.000	0.000	Merged-chr11-103808730-15
NR53068--MA1107.1.KLF9	chr8	79687259	79687271	-	0.000	0.000	Merged-chr8-79687404-10
NR1453--MA0742.1.Klf12	chr1	91600813	91600827	-	0.000	0.000	Merged-chr1-91600873-13
NR53023--MA0742.1.Klf12	chr8	77383805	77383819	+	0.000	0.000	Merged-chr8-77383968-15
NR7401--MA0039.3.KLF4	chr10	128940594	128940604	-	0.000	0.000	Merged-chr10-128940717-41
NR57078--MA0039.3.KLF4	chr9	107719433	107719443	+	0.000	0.000	Merged-chr9-107719377-27
NR33576--MA1107.1.KLF9	chr3	51701526	51701538	+	0.000	0.000	Merged-chr3-51701450-64
NR52141--MA0741.1.KLF16	chr8	34398002	34398012	+	0.000	0.000	Merged-chr8-34397971-66
NR3876--MA0599.1.KLF5	chr1	189830917	189830926	-	0.000	0.000	Merged-chr1-189831018-42
NR342--MA1107.1.KLF9	chr1	35580764	35580776	-	0.000	0.000	Merged-chr1-35580626-34
NR11206--MA1107.1.KLF9	chr12	8351291	8351303	-	0.000	0.000	Merged-chr12-8351458-49
NR51108--MA1107.1.KLF9	chr7	132824640	132824652	+	0.000	0.000	Merged-chr7-132824609-20
NR35322--MA0741.1.KLF16	chr3	122474234	122474244	+	0.000	0.000	Merged-chr3-122474297-38
NR52235--MA0599.1.KLF5	chr8	36249517	36249526	+	0.000	0.000	Merged-chr8-36249558-6
NR50378--MA0741.1.KLF16	chr7	112213353	112213363	-	0.000	0.000	Merged-chr7-112213302-61
NR37740--MA0599.1.KLF5	chr4	97871746	97871755	+	0.000	0.000	Merged-chr4-97871840-30
NR26377--MA1107.1.KLF9	chr18	77686977	77686989	+	0.000	0.000	Merged-chr18-77686913-10
NR1752--MA0740.1.KLF14	chr1	119637160	119637173	+	0.000	0.000	Merged-chr1-119636990-21
NR53884--MA0493.1.Klf1	chr8	109957364	109957374	+	0.000	0.000	Merged-chr8-109957445-42
NR41370--MA0599.1.KLF5	chr5	65889195	65889204	+	0.000	0.000	Merged-chr5-65889163-36
NR36398--MA0039.3.KLF4	chr4	15929284	15929294	+	0.000	0.000	Merged-chr4-15929333-33
NR52234--MA1107.1.KLF9	chr8	36249395	36249407	-	0.000	0.000	Merged-chr8-36249558-6
NR32383--MA0740.1.KLF14	chr2	165854758	165854771	-	0.000	0.000	Merged-chr2-165854688-17
NR55817--MA1107.1.KLF9	chr9	61779365	61779377	+	0.000	0.000	Merged-chr9-61779248-32
NR5048--MA0741.1.KLF16	chr10	60028424	60028434	+	0.000	0.000	Merged-chr10-60028260-54
NR512--MA0741.1.KLF16	chr1	39702691	39702701	-	0.000	0.000	Merged-chr1-39702774-23
NR54791--MA0599.1.KLF5	chr9	14548192	14548201	+	0.000	0.000	Merged-chr9-14548192-17
NR39262--MA0599.1.KLF5	chr4	137900344	137900353	-	0.000	0.000	Merged-chr4-137900401-9
NR1275--MA1107.1.KLF9	chr1	83006418	83006430	+	0.000	0.000	Merged-chr1-83006483-46
NR2459--MA1107.1.KLF9	chr1	152270353	152270365	-	0.000	0.000	Merged-chr1-152270213-74
NR44356--MA0742.1.Klf12	chr5	150259807	150259821	-	0.000	0.000	Merged-chr5-150259783-65
NR4764--MA1107.1.KLF9	chr10	42934811	42934823	-	0.000	0.000	Merged-chr10-42934777-29
NR17569--MA0742.1.Klf12	chr14	86788609	86788623	+	0.000	0.000	Merged-chr14-86788729-15
NR44599--MA0741.1.KLF16	chr6	28878194	28878204	-	0.000	0.000	Merged-chr6-28878211-33
NR55903--MA0741.1.KLF16	chr9	65084544	65084554	+	0.000	0.000	Merged-chr9-65084631-10
NR33703--MA0493.1.Klf1	chr3	55688274	55688284	-	0.000	0.000	Merged-chr3-55688329-24
NR37875--MA0599.1.KLF5	chr4	102584699	102584708	+	0.000	0.000	Merged-chr4-102584866-14
NR32551--MA0599.1.KLF5	chr2	168575145	168575154	+	0.000	0.000	Merged-chr2-168575169-53
NR52230--MA0742.1.Klf12	chr8	36249393	36249407	-	0.000	0.000	Merged-chr8-36249558-6
NR37878--MA0741.1.KLF16	chr4	102584704	102584714	+	0.000	0.000	Merged-chr4-102584866-14
NR15562--MA0741.1.KLF16	chr13	109809711	109809721	+	0.000	0.000	Merged-chr13-109809841-14
NR16030--MA0493.1.Klf1	chr14	15272490	15272500	-	0.000	0.000	Merged-chr14-15272424-5
NR5872--MA1107.1.KLF9	chr10	81247980	81247992	+	0.000	0.000	Merged-chr10-81248090-40
NR32845--MA0039.3.KLF4	chr2	174737508	174737518	-	0.000	0.000	Merged-chr2-174737593-6
NR17349--MA0599.1.KLF5	chr14	73377972	73377981	-	0.000	0.000	Merged-chr14-73378030-18
NR41935--MA0741.1.KLF16	chr5	96809504	96809514	-	0.000	0.000	Merged-chr5-96809696-9
NR23769--MA0740.1.KLF14	chr17	47688201	47688214	+	0.000	0.000	Merged-chr17-47688340-70
NR50646--MA1107.1.KLF9	chr7	121890915	121890927	+	0.000	0.000	Merged-chr7-121890851-14
NR4761--MA0742.1.Klf12	chr10	42934809	42934823	-	0.000	0.000	Merged-chr10-42934777-29
NR48560--MA1107.1.KLF9	chr7	35119048	35119060	-	0.000	0.000	Merged-chr7-35119008-87
NR30107--MA0493.1.Klf1	chr2	75114516	75114526	-	0.000	0.000	Merged-chr2-75114355-21
NR15083--MA1107.1.KLF9	chr13	94567555	94567567	-	0.000	0.000	Merged-chr13-94567668-9
NR46940--MA1107.1.KLF9	chr6	134451032	134451044	-	0.000	0.000	Merged-chr6-134450954-21
NR52138--MA0741.1.KLF16	chr8	34397999	34398009	+	0.000	0.000	Merged-chr8-34397971-66
NR29684--MA0493.1.Klf1	chr2	59332405	59332415	-	0.000	0.000	Merged-chr2-59332590-12
NR28205--MA0741.1.KLF16	chr19	57430074	57430084	-	0.000	0.000	Merged-chr19-57430178-33
NR54817--MA0741.1.KLF16	chr9	15014184	15014194	-	0.000	0.000	Merged-chr9-15014101-6
NR53021--MA0493.1.Klf1	chr8	77328605	77328615	+	0.000	0.000	Merged-chr8-77328684-17
NR46018--MA1107.1.KLF9	chr6	99164813	99164825	-	0.000	0.000	Merged-chr6-99164991-16
NR7937--MA0599.1.KLF5	chr11	32020367	32020376	-	0.000	0.000	Merged-chr11-32020422-50
NR4111--MA1107.1.KLF9	chr10	6954928	6954940	-	0.000	0.000	Merged-chr10-6954726-16
NR5877--MA1107.1.KLF9	chr10	81247990	81248002	+	0.000	0.000	Merged-chr10-81248090-40
NR14233--MA0742.1.Klf12	chr13	52976726	52976740	+	0.000	0.000	Merged-chr13-52976718-35
NR21682--MA0599.1.KLF5	chr16	87725069	87725078	-	0.000	0.000	Merged-chr16-87725101-16
NR54384--MA0741.1.KLF16	chr8	122769451	122769461	-	0.000	0.000	Merged-chr8-122769435-21
NR44770--MA0493.1.Klf1	chr6	37564052	37564062	+	0.000	0.000	Merged-chr6-37564158-19
NR21794--MA0599.1.KLF5	chr16	91413258	91413267	+	0.000	0.000	Merged-chr16-91413429-37
NR7936--MA1107.1.KLF9	chr11	32020325	32020337	-	0.000	0.000	Merged-chr11-32020422-50
NR44304--MA1107.1.KLF9	chr5	149427522	149427534	-	0.000	0.000	Merged-chr5-149427432-30
NR7721--MA1107.1.KLF9	chr11	20035542	20035554	-	0.000	0.000	Merged-chr11-20035595-25
NR54810--MA0599.1.KLF5	chr9	15014169	15014178	-	0.000	0.000	Merged-chr9-15014101-6
NR8023--MA1107.1.KLF9	chr11	35326745	35326757	-	0.000	0.000	Merged-chr11-35326644-22
NR56099--MA0599.1.KLF5	chr9	70584566	70584575	+	0.000	0.000	Merged-chr9-70584670-22
NR40989--MA0599.1.KLF5	chr5	43355361	43355370	-	0.000	0.000	Merged-chr5-43355421-55
NR37422--MA0039.3.KLF4	chr4	63863061	63863071	-	0.000	0.000	Merged-chr4-63862999-40
NR44890--MA0039.3.KLF4	chr6	43619503	43619513	+	0.000	0.000	Merged-chr6-43619418-19
NR32529--MA0493.1.Klf1	chr2	167936117	167936127	-	0.000	0.000	Merged-chr2-167936072-3
NR32573--MA1107.1.KLF9	chr2	168741367	168741379	+	0.000	0.000	Merged-chr2-168741453-11
NR12925--MA0493.1.Klf1	chr12	106658380	106658390	-	0.000	0.000	Merged-chr12-106658505-23
NR17975--MA0741.1.KLF16	chr14	118854885	118854895	-	0.000	0.000	Merged-chr14-118854981-71
NR49670--MA0741.1.KLF16	chr7	83597326	83597336	-	0.000	0.000	Merged-chr7-83597333-20
NR51214--MA0599.1.KLF5	chr7	137407649	137407658	-	0.000	0.000	Merged-chr7-137407650-3
NR54806--MA0599.1.KLF5	chr9	14926828	14926837	+	0.000	0.000	Merged-chr9-14926732-51
NR5886--MA0039.3.KLF4	chr10	81253300	81253310	-	0.000	0.000	Merged-chr10-81253220-18
NR14581--MA0493.1.Klf1	chr13	65070137	65070147	+	0.000	0.000	Merged-chr13-65070187-24
NR560--MA0599.1.KLF5	chr1	42953062	42953071	+	0.000	0.000	Merged-chr1-42953184-68
NR44346--MA0599.1.KLF5	chr5	150232878	150232887	+	0.000	0.000	Merged-chr5-150232910-1
NR21537--MA0740.1.KLF14	chr16	76310892	76310905	-	0.000	0.000	Merged-chr16-76310830-49
NR2458--MA0741.1.KLF16	chr1	152270361	152270371	-	0.000	0.000	Merged-chr1-152270213-74
NR44594--MA0740.1.KLF14	chr6	28878029	28878042	+	0.000	0.000	Merged-chr6-28878211-33
NR55725--MA0741.1.KLF16	chr9	58112635	58112645	-	0.000	0.000	Merged-chr9-58112486-25
NR35602--MA0493.1.Klf1	chr3	132791414	132791424	+	0.000	0.000	Merged-chr3-132791387-40
NR26441--MA0657.1.KLF13	chr18	80041986	80042003	+	0.000	0.000	Merged-chr18-80041946-55
NR44355--MA0740.1.KLF14	chr5	150259808	150259821	-	0.000	0.000	Merged-chr5-150259783-65
NR14577--MA0493.1.Klf1	chr13	64432306	64432316	+	0.000	0.000	Merged-chr13-64432516-70
NR36684--MA0741.1.KLF16	chr4	41295619	41295629	+	0.000	0.000	Merged-chr4-41295781-15
NR51693--MA0741.1.KLF16	chr8	8661411	8661421	+	0.000	0.000	Merged-chr8-8661451-105
NR21146--MA0599.1.KLF5	chr16	45347020	45347029	-	0.000	0.000	Merged-chr16-45346908-42
NR13720--MA0493.1.Klf1	chr13	24547215	24547225	-	0.000	0.000	Merged-chr13-24547194-39
NR56322--MA0039.3.KLF4	chr9	80313761	80313771	-	0.000	0.000	Merged-chr9-80313733-27
NR18919--MA0493.1.Klf1	chr15	66286837	66286847	-	0.000	0.000	Merged-chr15-66286791-54
NR54819--MA1107.1.KLF9	chr9	15014174	15014186	-	0.000	0.000	Merged-chr9-15014101-6
NR46014--MA0740.1.KLF14	chr6	99164812	99164825	-	0.000	0.000	Merged-chr6-99164991-16
NR58526--MA0599.1.KLF5	chrX	104857315	104857324	+	0.000	0.000	Merged-chrX-104857124-25
NR50137--MA0741.1.KLF16	chr7	102347591	102347601	+	0.000	0.000	Merged-chr7-102347477-20
NR33575--MA0493.1.Klf1	chr3	51701526	51701536	+	0.000	0.000	Merged-chr3-51701450-64
NR21538--MA0657.1.KLF13	chr16	76310889	76310906	-	0.000	0.000	Merged-chr16-76310830-49
NR57430--MA0039.3.KLF4	chr9	118196826	118196836	-	0.000	0.000	Merged-chr9-118196833-13
NR5705--MA0599.1.KLF5	chr10	80139397	80139406	-	0.000	0.000	Merged-chr10-80139256-20
NR30539--MA0599.1.KLF5	chr2	102049966	102049975	+	0.000	0.000	Merged-chr2-102050053-17
NR18309--MA0741.1.KLF16	chr15	18951889	18951899	-	0.000	0.000	Merged-chr15-18951851-25
NR53886--MA1107.1.KLF9	chr8	109957364	109957376	+	0.000	0.000	Merged-chr8-109957445-42
NR11380--MA0599.1.KLF5	chr12	17750550	17750559	-	0.000	0.000	Merged-chr12-17750660-39
NR52340--MA0493.1.Klf1	chr8	45410379	45410389	-	0.000	0.000	Merged-chr8-45410262-39
NR28207--MA0599.1.KLF5	chr19	57430233	57430242	+	0.000	0.000	Merged-chr19-57430178-33
NR11209--MA1107.1.KLF9	chr12	8351297	8351309	-	0.000	0.000	Merged-chr12-8351458-49
NR8022--MA0741.1.KLF16	chr11	35326746	35326756	-	0.000	0.000	Merged-chr11-35326644-22
NR11991--MA0742.1.Klf12	chr12	69853616	69853630	+	0.000	0.000	Merged-chr12-69853558-20
NR220--MA0740.1.KLF14	chr1	22806093	22806106	-	0.000	0.000	Merged-chr1-22806040-36
NR15161--MA1107.1.KLF9	chr13	96700933	96700945	-	0.000	0.000	Merged-chr13-96700841-9
NR3878--MA1107.1.KLF9	chr1	189831022	189831034	-	0.000	0.000	Merged-chr1-189831018-42
NR52586--MA1107.1.KLF9	chr8	61411004	61411016	-	0.000	0.000	Merged-chr8-61410967-8
NR15722--MA0599.1.KLF5	chr13	114086504	114086513	+	0.000	0.000	Merged-chr13-114086496-8
NR45906--MA1107.1.KLF9	chr6	95683065	95683077	+	0.000	0.000	Merged-chr6-95682989-10
NR7110--MA0493.1.Klf1	chr10	122778137	122778147	+	0.000	0.000	Merged-chr10-122778014-1
NR52125--MA1107.1.KLF9	chr8	34120596	34120608	+	0.000	0.000	Merged-chr8-34120698-35
NR24788--MA0599.1.KLF5	chr17	86969786	86969795	-	0.000	0.000	Merged-chr17-86969824-22
NR7107--MA0742.1.Klf12	chr10	122778157	122778171	+	0.000	0.000	Merged-chr10-122778014-1
NR36983--MA0039.3.KLF4	chr4	46794777	46794787	-	0.000	0.000	Merged-chr4-46794898-7
NR15157--MA1107.1.KLF9	chr13	96700925	96700937	-	0.000	0.000	Merged-chr13-96700841-9
NR57432--MA0741.1.KLF16	chr9	118196827	118196837	-	0.000	0.000	Merged-chr9-118196833-13
NR42463--MA0599.1.KLF5	chr5	113873221	113873230	-	0.000	0.000	Merged-chr5-113873174-24
NR17570--MA0493.1.Klf1	chr14	86788609	86788619	+	0.000	0.000	Merged-chr14-86788729-15
NR46696--MA1107.1.KLF9	chr6	125229077	125229089	-	0.000	0.000	Merged-chr6-125228994-3
NR32530--MA1107.1.KLF9	chr2	167936115	167936127	-	0.000	0.000	Merged-chr2-167936072-3
NR1274--MA0493.1.Klf1	chr1	83006418	83006428	+	0.000	0.000	Merged-chr1-83006483-46
NR34736--MA0741.1.KLF16	chr3	101066375	101066385	-	0.000	0.000	Merged-chr3-101066330-34
NR33091--MA0742.1.Klf12	chr3	9500013	9500027	-	0.000	0.000	Merged-chr3-9499976-58
NR52136--MA0741.1.KLF16	chr8	34397997	34398007	+	0.000	0.000	Merged-chr8-34397971-66
NR4763--MA0493.1.Klf1	chr10	42934813	42934823	-	0.000	0.000	Merged-chr10-42934777-29
NR15081--MA1107.1.KLF9	chr13	94567544	94567556	-	0.000	0.000	Merged-chr13-94567668-9
NR50108--MA0741.1.KLF16	chr7	101970558	101970568	+	0.000	0.000	Merged-chr7-101970646-136
NR25515--MA0493.1.Klf1	chr18	41753031	41753041	-	0.000	0.000	Merged-chr18-41752958-32
NR5885--MA0599.1.KLF5	chr10	81253302	81253311	-	0.000	0.000	Merged-chr10-81253220-18
NR54552--MA0493.1.Klf1	chr8	125558862	125558872	+	0.000	0.000	Merged-chr8-125558804-33
NR8237--MA0599.1.KLF5	chr11	50440049	50440058	-	0.000	0.000	Merged-chr11-50440008-21
NR6863--MA0599.1.KLF5	chr10	118310793	118310802	+	0.000	0.000	Merged-chr10-118310957-20
NR41396--MA0599.1.KLF5	chr5	66620373	66620382	-	0.000	0.000	Merged-chr5-66620441-17
NR23157--MA0599.1.KLF5	chr17	32341284	32341293	+	0.000	0.000	Merged-chr17-32341276-19
NR33070--MA0742.1.Klf12	chr3	8717392	8717406	+	0.000	0.000	Merged-chr3-8717539-26
NR6186--MA1107.1.KLF9	chr10	89487493	89487505	+	0.000	0.000	Merged-chr10-89487316-19
NR58517--MA0740.1.KLF14	chrX	104857285	104857298	+	0.000	0.000	Merged-chrX-104857124-25
NR39264--MA0039.3.KLF4	chr4	137900450	137900460	+	0.000	0.000	Merged-chr4-137900401-9
NR21536--MA1107.1.KLF9	chr16	76283384	76283396	-	0.000	0.000	Merged-chr16-76283420-1
NR7716--MA0599.1.KLF5	chr11	20035544	20035553	-	0.000	0.000	Merged-chr11-20035595-25
NR4105--MA1107.1.KLF9	chr10	6954896	6954908	-	0.000	0.000	Merged-chr10-6954726-16
NR53825--MA0741.1.KLF16	chr8	107444438	107444448	-	0.000	0.000	Merged-chr8-107444467-9
NR4279--MA0741.1.KLF16	chr10	16601070	16601080	-	0.000	0.000	Merged-chr10-16601020-18
NR46510--MA0599.1.KLF5	chr6	120202055	120202064	+	0.000	0.000	Merged-chr6-120202158-8
NR633--MA1107.1.KLF9	chr1	51525614	51525626	-	0.000	0.000	Merged-chr1-51525848-22
NR54804--MA0599.1.KLF5	chr9	14926687	14926696	-	0.000	0.000	Merged-chr9-14926732-51
NR8017--MA1107.1.KLF9	chr11	35283350	35283362	-	0.000	0.000	Merged-chr11-35283251-26
NR21121--MA0599.1.KLF5	chr16	44497052	44497061	+	0.000	0.000	Merged-chr16-44497186-22
NR44303--MA0493.1.Klf1	chr5	149427524	149427534	-	0.000	0.000	Merged-chr5-149427432-30
NR55723--MA0741.1.KLF16	chr9	58112633	58112643	-	0.000	0.000	Merged-chr9-58112486-25
NR15077--MA0039.3.KLF4	chr13	94567555	94567565	-	0.000	0.000	Merged-chr13-94567668-9
NR31138--MA0599.1.KLF5	chr2	122469535	122469544	+	0.000	0.000	Merged-chr2-122469407-42
NR28208--MA0741.1.KLF16	chr19	57430233	57430243	+	0.000	0.000	Merged-chr19-57430178-33
NR14583--MA1107.1.KLF9	chr13	65070137	65070149	+	0.000	0.000	Merged-chr13-65070187-24
NR31907--MA1107.1.KLF9	chr2	152105201	152105213	-	0.000	0.000	Merged-chr2-152105009-1
NR35605--MA0599.1.KLF5	chr3	132928115	132928124	-	0.000	0.000	Merged-chr3-132927951-20
NR11990--MA0740.1.KLF14	chr12	69853616	69853629	+	0.000	0.000	Merged-chr12-69853558-20
NR32572--MA0493.1.Klf1	chr2	168741367	168741377	+	0.000	0.000	Merged-chr2-168741453-11
NR58518--MA0657.1.KLF13	chrX	104857284	104857301	+	0.000	0.000	Merged-chrX-104857124-25
NR629--MA1107.1.KLF9	chr1	51525606	51525618	-	0.000	0.000	Merged-chr1-51525848-22
NR535--MA1107.1.KLF9	chr1	40190228	40190240	-	0.000	0.000	Merged-chr1-40190206-19
NR4485--MA0742.1.Klf12	chr10	25918381	25918395	-	0.000	0.000	Merged-chr10-25918351-16
NR27655--MA1107.1.KLF9	chr19	41031261	41031273	-	0.000	0.000	Merged-chr19-41031181-46
NR3975--MA0599.1.KLF5	chr1	192476718	192476727	-	0.000	0.000	Merged-chr1-192476757-10
NR44595--MA0599.1.KLF5	chr6	28878030	28878039	+	0.000	0.000	Merged-chr6-28878211-33
NR18286--MA0599.1.KLF5	chr15	12068828	12068837	-	0.000	0.000	Merged-chr15-12068944-16
NR36064--MA0599.1.KLF5	chr3	148844366	148844375	-	0.000	0.000	Merged-chr3-148844306-23
NR54387--MA1107.1.KLF9	chr8	122769450	122769462	-	0.000	0.000	Merged-chr8-122769435-21
NR51104--MA1107.1.KLF9	chr7	132824632	132824644	+	0.000	0.000	Merged-chr7-132824609-20
NR16358--MA0740.1.KLF14	chr14	30184604	30184617	-	0.000	0.000	Merged-chr14-30184705-37
NR44349--MA0599.1.KLF5	chr5	150232893	150232902	+	0.000	0.000	Merged-chr5-150232910-1
NR31137--MA0039.3.KLF4	chr2	122382507	122382517	-	0.000	0.000	Merged-chr2-122382527-4
NR34739--MA0493.1.Klf1	chr3	101066402	101066412	+	0.000	0.000	Merged-chr3-101066330-34
NR1575--MA0741.1.KLF16	chr1	106032121	106032131	+	0.000	0.000	Merged-chr1-106032051-18
NR20851--MA0599.1.KLF5	chr16	30722532	30722541	-	0.000	0.000	Merged-chr16-30722513-29
NR11534--MA0493.1.Klf1	chr12	32146730	32146740	+	0.000	0.000	Merged-chr12-32146746-11
NR16467--MA0740.1.KLF14	chr14	40956692	40956705	-	0.000	0.000	Merged-chr14-40956605-62
NR559--MA0599.1.KLF5	chr1	42952944	42952953	+	0.000	0.000	Merged-chr1-42953184-68
NR34738--MA0039.3.KLF4	chr3	101066404	101066414	+	0.000	0.000	Merged-chr3-101066330-34
NR52231--MA0599.1.KLF5	chr8	36249397	36249406	-	0.000	0.000	Merged-chr8-36249558-6
NR53964--MA0039.3.KLF4	chr8	111582570	111582580	+	0.000	0.000	Merged-chr8-111582684-27
NR41317--MA0599.1.KLF5	chr5	64324618	64324627	+	0.000	0.000	Merged-chr5-64324524-11
NR51109--MA1107.1.KLF9	chr7	132824642	132824654	+	0.000	0.000	Merged-chr7-132824609-20
NR33256--MA0599.1.KLF5	chr3	27463055	27463064	-	0.000	0.000	Merged-chr3-27462923-28
NR15150--MA1107.1.KLF9	chr13	96700911	96700923	-	0.000	0.000	Merged-chr13-96700841-9
NR39738--MA0742.1.Klf12	chr4	149854491	149854505	-	0.000	0.000	Merged-chr4-149854542-67
NR51205--MA0741.1.KLF16	chr7	136894429	136894439	+	0.000	0.000	Merged-chr7-136894538-85
NR26378--MA1107.1.KLF9	chr18	77686979	77686991	+	0.000	0.000	Merged-chr18-77686913-10
NR23114--MA0599.1.KLF5	chr17	31693571	31693580	-	0.000	0.000	Merged-chr17-31693537-59
NR55816--MA0741.1.KLF16	chr9	61779366	61779376	+	0.000	0.000	Merged-chr9-61779248-32
NR515--MA0740.1.KLF14	chr1	39702846	39702859	+	0.000	0.000	Merged-chr1-39702774-23
NR17309--MA0599.1.KLF5	chr14	70994738	70994747	-	0.000	0.000	Merged-chr14-70994576-24
NR52226--MA1107.1.KLF9	chr8	36248359	36248371	+	0.000	0.000	Merged-chr8-36248253-9
NR35646--MA0493.1.Klf1	chr3	135324525	135324535	-	0.000	0.000	Merged-chr3-135324604-5
NR10395--MA1107.1.KLF9	chr11	106057116	106057128	-	0.000	0.000	Merged-chr11-106057103-42
NR46939--MA0741.1.KLF16	chr6	134451042	134451052	-	0.000	0.000	Merged-chr6-134450954-21
NR5707--MA1107.1.KLF9	chr10	80139395	80139407	-	0.000	0.000	Merged-chr10-80139256-20
NR9311--MA0599.1.KLF5	chr11	78690764	78690773	+	0.000	0.000	Merged-chr11-78690691-3
NR15561--MA0657.1.KLF13	chr13	109809709	109809726	+	0.000	0.000	Merged-chr13-109809841-14
NR21878--MA0741.1.KLF16	chr16	93574640	93574650	-	0.000	0.000	Merged-chr16-93574695-56
NR11592--MA0039.3.KLF4	chr12	33220641	33220651	-	0.000	0.000	Merged-chr12-33220672-27
NR54813--MA0741.1.KLF16	chr9	15014175	15014185	-	0.000	0.000	Merged-chr9-15014101-6
NR13759--MA1107.1.KLF9	chr13	24866939	24866951	-	0.000	0.000	Merged-chr13-24866887-32
NR45046--MA0741.1.KLF16	chr6	49321612	49321622	+	0.000	0.000	Merged-chr6-49321537-14
NR26299--MA0599.1.KLF5	chr18	75419522	75419531	+	0.000	0.000	Merged-chr18-75419579-57
NR56598--MA0740.1.KLF14	chr9	94607622	94607635	-	0.000	0.000	Merged-chr9-94607543-65
NR28801--MA0599.1.KLF5	chr2	25095234	25095243	+	0.000	0.000	Merged-chr2-25095278-14
NR56602--MA0741.1.KLF16	chr9	94607630	94607640	-	0.000	0.000	Merged-chr9-94607543-65
NR55818--MA0039.3.KLF4	chr9	61779442	61779452	-	0.000	0.000	Merged-chr9-61779248-32
NR37876--MA0599.1.KLF5	chr4	102584704	102584713	+	0.000	0.000	Merged-chr4-102584866-14
NR32838--MA0493.1.Klf1	chr2	174566141	174566151	+	0.000	0.000	Merged-chr2-174566072-46
NR15076--MA0599.1.KLF5	chr13	94567546	94567555	-	0.000	0.000	Merged-chr13-94567668-9
NR46695--MA0493.1.Klf1	chr6	125229079	125229089	-	0.000	0.000	Merged-chr6-125228994-3
NR35772--MA0741.1.KLF16	chr3	138649838	138649848	-	0.000	0.000	Merged-chr3-138649925-12
NR54554--MA1107.1.KLF9	chr8	125558862	125558874	+	0.000	0.000	Merged-chr8-125558804-33
NR27973--MA0741.1.KLF16	chr19	47330952	47330962	-	0.000	0.000	Merged-chr19-47330943-31
NR5873--MA1107.1.KLF9	chr10	81247982	81247994	+	0.000	0.000	Merged-chr10-81248090-40
NR46923--MA1107.1.KLF9	chr6	134184204	134184216	+	0.000	0.000	Merged-chr6-134184108-53
NR38176--MA0741.1.KLF16	chr4	116008772	116008782	+	0.000	0.000	Merged-chr4-116008753-17
NR511--MA0599.1.KLF5	chr1	39702702	39702711	-	0.000	0.000	Merged-chr1-39702774-23
NR54549--MA0740.1.KLF14	chr8	125558862	125558875	+	0.000	0.000	Merged-chr8-125558804-33
NR30105--MA0657.1.KLF13	chr2	75114510	75114527	-	0.000	0.000	Merged-chr2-75114355-21
NR54805--MA0741.1.KLF16	chr9	14926686	14926696	-	0.000	0.000	Merged-chr9-14926732-51
NR46714--MA0599.1.KLF5	chr6	125434031	125434040	-	0.000	0.000	Merged-chr6-125433874-28
NR33095--MA1107.1.KLF9	chr3	9500015	9500027	-	0.000	0.000	Merged-chr3-9499976-58
NR4112--MA1107.1.KLF9	chr10	6954930	6954942	-	0.000	0.000	Merged-chr10-6954726-16
NR34740--MA1107.1.KLF9	chr3	101066400	101066412	+	0.000	0.000	Merged-chr3-101066330-34
NR7938--MA0741.1.KLF16	chr11	32020366	32020376	-	0.000	0.000	Merged-chr11-32020422-50
NR51691--MA0740.1.KLF14	chr8	8661410	8661423	+	0.000	0.000	Merged-chr8-8661451-105
NR1756--MA0741.1.KLF16	chr1	119637161	119637171	+	0.000	0.000	Merged-chr1-119636990-21
NR8020--MA0493.1.Klf1	chr11	35326747	35326757	-	0.000	0.000	Merged-chr11-35326644-22
NR6185--MA0493.1.Klf1	chr10	89487195	89487205	+	0.000	0.000	Merged-chr10-89487316-19
NR28287--MA0599.1.KLF5	chr19	59650733	59650742	-	0.000	0.000	Merged-chr19-59650746-15
NR8902--MA0493.1.Klf1	chr11	69919801	69919811	+	0.000	0.000	Merged-chr11-69919909-46
NR53026--MA1107.1.KLF9	chr8	77383805	77383817	+	0.000	0.000	Merged-chr8-77383968-15
NR32552--MA0493.1.Klf1	chr2	168575144	168575154	+	0.000	0.000	Merged-chr2-168575169-53
NR17346--MA0740.1.KLF14	chr14	73377969	73377982	-	0.000	0.000	Merged-chr14-73378030-18
NR4399--MA0741.1.KLF16	chr10	21249019	21249029	+	0.000	0.000	Merged-chr10-21248818-14
