#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR44040--MA0742.1.Klf12	chr6	134348661	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR23271--MA1107.1.KLF9	chr17	70728942	70728954	+	0.000	0.000	Merged-chr17-70729015-28
NR1765--MA0741.1.KLF16	chr1	133711527	133711537	-	0.000	0.000	Merged-chr1-133711440-47
NR24240--MA1107.1.KLF9	chr18	32958436	32958448	+	0.000	0.000	Merged-chr18-32958367-9
NR11019--MA0741.1.KLF16	chr12	35770599	35770609	+	0.000	0.000	Merged-chr12-35770526-40
NR4793--MA1107.1.KLF9	chr10	78115184	78115196	-	0.000	0.000	Merged-chr10-78115092-14
NR32754--MA0493.1.Klf1	chr3	104616373	104616383	-	0.000	0.000	Merged-chr3-104616358-38
NR49148--MA0741.1.KLF16	chr8	69195836	69195846	+	0.000	0.000	Merged-chr8-69195878-4
NR29332--MA0493.1.Klf1	chr2	115610632	115610642	+	0.000	0.000	Merged-chr2-115610633-33
NR51872--MA1107.1.KLF9	chr9	50512122	50512134	-	0.000	0.000	Merged-chr9-50512107-7
NR31253--MA0599.1.KLF5	chr3	10212203	10212212	-	0.000	0.000	Merged-chr3-10212114-17
NR3493--MA1107.1.KLF9	chr1	193421574	193421586	-	0.000	0.000	Merged-chr1-193421738-60
NR45709--MA1107.1.KLF9	chr7	35742595	35742607	-	0.000	0.000	Merged-chr7-35742502-39
NR22774--MA0741.1.KLF16	chr17	47710300	47710310	-	0.000	0.000	Merged-chr17-47710307-11
NR33773--MA0599.1.KLF5	chr3	152886829	152886838	-	0.000	0.000	Merged-chr3-152886887-20
NR12908--MA1107.1.KLF9	chr13	24468066	24468078	-	0.000	0.000	Merged-chr13-24467982-34
NR12031--MA0493.1.Klf1	chr12	105475800	105475810	-	0.000	0.000	Merged-chr12-105475644-16
NR32682--MA1107.1.KLF9	chr3	103092047	103092059	-	0.000	0.000	Merged-chr3-103091976-34
NR4789--MA1107.1.KLF9	chr10	78115176	78115188	-	0.000	0.000	Merged-chr10-78115092-14
NR37868--MA0493.1.Klf1	chr5	30353819	30353829	-	0.000	0.000	Merged-chr5-30353789-16
NR35720--MA0740.1.KLF14	chr4	120288020	120288033	+	0.000	0.000	Merged-chr4-120287807-68
NR11107--MA0741.1.KLF16	chr12	52383032	52383042	+	0.000	0.000	Merged-chr12-52383146-23
NR17047--MA0599.1.KLF5	chr15	12895613	12895622	-	0.000	0.000	Merged-chr15-12895648-51
NR26556--MA0599.1.KLF5	chr19	44457543	44457552	+	0.000	0.000	Merged-chr19-44457615-5
NR3555--MA0742.1.Klf12	chr10	5448584	5448598	-	0.000	0.000	Merged-chr10-5448562-35
NR31490--MA0493.1.Klf1	chr3	37370538	37370548	+	0.000	0.000	Merged-chr3-37370609-25
NR27770--MA1107.1.KLF9	chr2	29670798	29670810	-	0.000	0.000	Merged-chr2-29670603-43
NR34513--MA1107.1.KLF9	chr4	44624825	44624837	-	0.000	0.000	Merged-chr4-44624836-62
NR47469--MA0493.1.Klf1	chr7	126340087	126340097	+	0.000	0.000	Merged-chr7-126340109-93
NR12241--MA0741.1.KLF16	chr12	109446514	109446524	-	0.000	0.000	Merged-chr12-109446341-43
NR38886--MA1107.1.KLF9	chr5	92491085	92491097	+	0.000	0.000	Merged-chr5-92490974-38
NR3559--MA0741.1.KLF16	chr10	5448762	5448772	-	0.000	0.000	Merged-chr10-5448562-35
NR44984--MA0740.1.KLF14	chr7	18925400	18925413	-	0.000	0.000	Merged-chr7-18925390-20
NR24651--MA0741.1.KLF16	chr18	61188203	61188213	-	0.000	0.000	Merged-chr18-61188282-36
NR16320--MA0599.1.KLF5	chr14	78619067	78619076	-	0.000	0.000	Merged-chr14-78619032-26
NR20044--MA0599.1.KLF5	chr16	38653516	38653525	+	0.000	0.000	Merged-chr16-38653657-58
NR48756--MA0741.1.KLF16	chr8	34398000	34398010	+	0.000	0.000	Merged-chr8-34397971-66
NR44419--MA0493.1.Klf1	chr6	144890238	144890248	+	0.000	0.000	Merged-chr6-144890317-11
NR50380--MA1107.1.KLF9	chr8	115136875	115136887	+	0.000	0.000	Merged-chr8-115136921-34
NR50923--MA0599.1.KLF5	chr8	126839561	126839570	+	0.000	0.000	Merged-chr8-126839529-33
NR4204--MA0740.1.KLF14	chr10	58354734	58354747	+	0.000	0.000	Merged-chr10-58354769-20
NR38253--MA0742.1.Klf12	chr5	53605578	53605592	-	0.000	0.000	Merged-chr5-53605625-25
NR9274--MA0741.1.KLF16	chr11	99150546	99150556	+	0.000	0.000	Merged-chr11-99150380-50
NR32576--MA0493.1.Klf1	chr3	100582915	100582925	-	0.000	0.000	Merged-chr3-100582913-18
NR24632--MA0599.1.KLF5	chr18	60630670	60630679	+	0.000	0.000	Merged-chr18-60630804-17
NR14933--MA0599.1.KLF5	chr14	12243815	12243824	+	0.000	0.000	Merged-chr14-12243878-61
NR51224--MA1107.1.KLF9	chr9	21419887	21419899	-	0.000	0.000	Merged-chr9-21419783-26
NR23408--MA0599.1.KLF5	chr17	74865014	74865023	-	0.000	0.000	Merged-chr17-74864979-18
NR20150--MA0039.3.KLF4	chr16	48594803	48594813	-	0.000	0.000	Merged-chr16-48594719-53
NR38257--MA0741.1.KLF16	chr5	53605581	53605591	-	0.000	0.000	Merged-chr5-53605625-25
NR27767--MA0493.1.Klf1	chr2	29666763	29666773	-	0.000	0.000	Merged-chr2-29666836-9
NR50376--MA1107.1.KLF9	chr8	114888556	114888568	-	0.000	0.000	Merged-chr8-114888790-56
NR34868--MA0493.1.Klf1	chr4	62740515	62740525	+	0.000	0.000	Merged-chr4-62740751-14
NR16321--MA0741.1.KLF16	chr14	78619066	78619076	-	0.000	0.000	Merged-chr14-78619032-26
NR37395--MA0599.1.KLF5	chr4	155082402	155082411	-	0.000	0.000	Merged-chr4-155082260-14
NR14941--MA1107.1.KLF9	chr14	12307765	12307777	-	0.000	0.000	Merged-chr14-12307905-40
NR27766--MA0039.3.KLF4	chr2	29666761	29666771	-	0.000	0.000	Merged-chr2-29666836-9
NR50703--MA1107.1.KLF9	chr8	123163079	123163091	+	0.000	0.000	Merged-chr8-123163099-40
NR34572--MA1107.1.KLF9	chr4	46411762	46411774	-	0.000	0.000	Merged-chr4-46411765-13
NR36613--MA1107.1.KLF9	chr4	136123317	136123329	-	0.000	0.000	Merged-chr4-136123235-13
NR29732--MA0493.1.Klf1	chr2	128392480	128392490	+	0.000	0.000	Merged-chr2-128392502-21
NR7866--MA0742.1.Klf12	chr11	63148536	63148550	+	0.000	0.000	Merged-chr11-63148506-21
NR12246--MA0741.1.KLF16	chr12	109446608	109446618	+	0.000	0.000	Merged-chr12-109446341-43
NR12427--MA0599.1.KLF5	chr12	112699309	112699318	+	0.000	0.000	Merged-chr12-112699364-12
NR39002--MA0599.1.KLF5	chr5	96878936	96878945	+	0.000	0.000	Merged-chr5-96879087-37
NR46287--MA0741.1.KLF16	chr7	68205950	68205960	-	0.000	0.000	Merged-chr7-68206033-25
NR1583--MA0039.3.KLF4	chr1	128793988	128793998	-	0.000	0.000	Merged-chr1-128794102-26
NR16443--MA0741.1.KLF16	chr14	101504727	101504737	+	0.000	0.000	Merged-chr14-101504867-40
NR16238--MA0741.1.KLF16	chr14	75820041	75820051	-	0.000	0.000	Merged-chr14-75819905-19
NR38924--MA0599.1.KLF5	chr5	92925288	92925297	+	0.000	0.000	Merged-chr5-92925240-13
NR42436--MA0741.1.KLF16	chr6	61180802	61180812	-	0.000	0.000	Merged-chr6-61180623-103
NR14946--MA1107.1.KLF9	chr14	12307775	12307787	-	0.000	0.000	Merged-chr14-12307905-40
NR2928--MA0741.1.KLF16	chr1	178182343	178182353	+	0.000	0.000	Merged-chr1-178182458-49
NR12758--MA0493.1.Klf1	chr13	15982597	15982607	+	0.000	0.000	Merged-chr13-15982553-21
NR23416--MA0039.3.KLF4	chr17	74869697	74869707	-	0.000	0.000	Merged-chr17-74869887-51
NR20709--MA0741.1.KLF16	chr16	91554025	91554035	-	0.000	0.000	Merged-chr16-91553850-20
NR11108--MA1107.1.KLF9	chr12	52383031	52383043	+	0.000	0.000	Merged-chr12-52383146-23
NR36609--MA1107.1.KLF9	chr4	136123304	136123316	-	0.000	0.000	Merged-chr4-136123235-13
NR10135--MA0493.1.Klf1	chr11	116688047	116688057	-	0.000	0.000	Merged-chr11-116688042-60
NR30241--MA0599.1.KLF5	chr2	154209481	154209490	-	0.000	0.000	Merged-chr2-154209373-6
NR30580--MA1107.1.KLF9	chr2	163298976	163298988	+	0.000	0.000	Merged-chr2-163299110-16
NR18070--MA0741.1.KLF16	chr15	80192525	80192535	+	0.000	0.000	Merged-chr15-80192413-58
NR51484--MA0039.3.KLF4	chr9	32740971	32740981	+	0.000	0.000	Merged-chr9-32741073-58
NR34571--MA0741.1.KLF16	chr4	46411763	46411773	-	0.000	0.000	Merged-chr4-46411765-13
NR42449--MA0741.1.KLF16	chr6	61271208	61271218	+	0.000	0.000	Merged-chr6-61271177-5
NR8208--MA0742.1.Klf12	chr11	72180738	72180752	+	0.000	0.000	Merged-chr11-72180636-22
NR12235--MA0599.1.KLF5	chr12	109438214	109438223	+	0.000	0.000	Merged-chr12-109438029-53
NR32048--MA0740.1.KLF14	chr3	86961187	86961200	-	0.000	0.000	Merged-chr3-86961231-31
NR23267--MA0740.1.KLF14	chr17	69441204	69441217	-	0.000	0.000	Merged-chr17-69441204-7
NR16129--MA0599.1.KLF5	chr14	70962116	70962125	-	0.000	0.000	Merged-chr14-70962142-29
NR26172--MA0493.1.Klf1	chr19	34120148	34120158	-	0.000	0.000	Merged-chr19-34120116-46
NR11144--MA1107.1.KLF9	chr12	54398451	54398463	-	0.000	0.000	Merged-chr12-54398333-42
NR12238--MA0741.1.KLF16	chr12	109446511	109446521	-	0.000	0.000	Merged-chr12-109446341-43
NR19957--MA1107.1.KLF9	chr16	35765697	35765709	-	0.000	0.000	Merged-chr16-35765641-23
NR3334--MA1107.1.KLF9	chr1	190875328	190875340	-	0.000	0.000	Merged-chr1-190875350-16
NR15845--MA0599.1.KLF5	chr14	61774098	61774107	+	0.000	0.000	Merged-chr14-61773988-12
NR30576--MA1107.1.KLF9	chr2	163298968	163298980	+	0.000	0.000	Merged-chr2-163299110-16
NR51218--MA0742.1.Klf12	chr9	21419885	21419899	-	0.000	0.000	Merged-chr9-21419783-26
NR35199--MA0741.1.KLF16	chr4	101217044	101217054	+	0.000	0.000	Merged-chr4-101217167-64
NR21855--MA1107.1.KLF9	chr17	29193473	29193485	+	0.000	0.000	Merged-chr17-29193494-23
NR8211--MA0493.1.Klf1	chr11	72180738	72180748	+	0.000	0.000	Merged-chr11-72180636-22
NR42549--MA1107.1.KLF9	chr6	71638617	71638629	+	0.000	0.000	Merged-chr6-71638648-13
NR21850--MA0039.3.KLF4	chr17	29193479	29193489	+	0.000	0.000	Merged-chr17-29193494-23
NR28911--MA1107.1.KLF9	chr2	85224690	85224702	+	0.000	0.000	Merged-chr2-85224623-28
NR24677--MA1107.1.KLF9	chr18	61614721	61614733	-	0.000	0.000	Merged-chr18-61614590-32
NR42455--MA1107.1.KLF9	chr6	61271200	61271212	+	0.000	0.000	Merged-chr6-61271177-5
NR9864--MA0039.3.KLF4	chr11	113537057	113537067	+	0.000	0.000	Merged-chr11-113536889-33
NR39449--MA0039.3.KLF4	chr5	111357153	111357163	-	0.000	0.000	Merged-chr5-111357188-22
NR27499--MA1107.1.KLF9	chr2	19630761	19630773	+	0.000	0.000	Merged-chr2-19630844-34
NR48752--MA0039.3.KLF4	chr8	34397967	34397977	-	0.000	0.000	Merged-chr8-34397971-66
NR47470--MA1107.1.KLF9	chr7	126340087	126340099	+	0.000	0.000	Merged-chr7-126340109-93
NR3111--MA0493.1.Klf1	chr1	181352593	181352603	-	0.000	0.000	Merged-chr1-181352639-14
NR16719--MA0741.1.KLF16	chr14	121107740	121107750	-	0.000	0.000	Merged-chr14-121107843-45
NR51861--MA1107.1.KLF9	chr9	50512100	50512112	-	0.000	0.000	Merged-chr9-50512107-7
NR44980--MA0493.1.Klf1	chr7	18925383	18925393	-	0.000	0.000	Merged-chr7-18925390-20
NR37839--MA0493.1.Klf1	chr5	28269733	28269743	-	0.000	0.000	Merged-chr5-28269924-54
NR28584--MA0039.3.KLF4	chr2	70119051	70119061	-	0.000	0.000	Merged-chr2-70118902-52
NR22193--MA1107.1.KLF9	chr17	34287839	34287851	+	0.000	0.000	Merged-chr17-34287917-16
NR41839--MA0741.1.KLF16	chr6	31085525	31085535	+	0.000	0.000	Merged-chr6-31085577-29
NR35449--MA0741.1.KLF16	chr4	108371565	108371575	-	0.000	0.000	Merged-chr4-108371608-19
NR4787--MA1107.1.KLF9	chr10	78115172	78115184	-	0.000	0.000	Merged-chr10-78115092-14
NR19863--MA0039.3.KLF4	chr16	31148904	31148914	+	0.000	0.000	Merged-chr16-31149070-8
NR18075--MA0741.1.KLF16	chr15	80192530	80192540	+	0.000	0.000	Merged-chr15-80192413-58
NR13--MA1107.1.KLF9	chr1	6519526	6519538	+	0.000	0.000	Merged-chr1-6519375-11
NR32049--MA0657.1.KLF13	chr3	86961184	86961201	-	0.000	0.000	Merged-chr3-86961231-31
NR52518--MA0741.1.KLF16	chr9	70484979	70484989	+	0.000	0.000	Merged-chr9-70485119-27
NR37655--MA1107.1.KLF9	chr5	20845383	20845395	+	0.000	0.000	Merged-chr5-20845245-18
NR51866--MA1107.1.KLF9	chr9	50512110	50512122	-	0.000	0.000	Merged-chr9-50512107-7
NR40932--MA0741.1.KLF16	chr5	140586797	140586807	+	0.000	0.000	Merged-chr5-140586794-18
NR52085--MA0741.1.KLF16	chr9	58112634	58112644	-	0.000	0.000	Merged-chr9-58112486-25
NR22772--MA0599.1.KLF5	chr17	47710307	47710316	-	0.000	0.000	Merged-chr17-47710307-11
NR3492--MA0493.1.Klf1	chr1	193421576	193421586	-	0.000	0.000	Merged-chr1-193421738-60
NR32681--MA0493.1.Klf1	chr3	103092049	103092059	-	0.000	0.000	Merged-chr3-103091976-34
NR20789--MA0493.1.Klf1	chr16	93552856	93552866	+	0.000	0.000	Merged-chr16-93552984-42
NR47010--MA0741.1.KLF16	chr7	107664635	107664645	-	0.000	0.000	Merged-chr7-107664561-57
NR13012--MA0493.1.Klf1	chr13	32692683	32692693	-	0.000	0.000	Merged-chr13-32692698-24
NR27765--MA0599.1.KLF5	chr2	29666763	29666772	-	0.000	0.000	Merged-chr2-29666836-9
NR28813--MA0039.3.KLF4	chr2	79122755	79122765	+	0.000	0.000	Merged-chr2-79122721-3
NR9271--MA0599.1.KLF5	chr11	99150550	99150559	+	0.000	0.000	Merged-chr11-99150380-50
NR50696--MA1107.1.KLF9	chr8	123163065	123163077	+	0.000	0.000	Merged-chr8-123163099-40
NR28403--MA0599.1.KLF5	chr2	59482642	59482651	+	0.000	0.000	Merged-chr2-59482840-22
NR32578--MA1107.1.KLF9	chr3	100582913	100582925	-	0.000	0.000	Merged-chr3-100582913-18
NR51648--MA0493.1.Klf1	chr9	42423875	42423885	+	0.000	0.000	Merged-chr9-42423784-11
NR4158--MA0599.1.KLF5	chr10	53461528	53461537	-	0.000	0.000	Merged-chr10-53461441-37
NR4282--MA1107.1.KLF9	chr10	60225622	60225634	+	0.000	0.000	Merged-chr10-60225461-7
NR50374--MA1107.1.KLF9	chr8	114888552	114888564	-	0.000	0.000	Merged-chr8-114888790-56
NR51647--MA0039.3.KLF4	chr9	42423877	42423887	+	0.000	0.000	Merged-chr9-42423784-11
NR51219--MA0599.1.KLF5	chr9	21419889	21419898	-	0.000	0.000	Merged-chr9-21419783-26
NR11102--MA0599.1.KLF5	chr12	52009335	52009344	-	0.000	0.000	Merged-chr12-52009335-9
NR39195--MA0039.3.KLF4	chr5	103914629	103914639	+	0.000	0.000	Merged-chr5-103914737-20
NR51483--MA0599.1.KLF5	chr9	32740970	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR24984--MA0599.1.KLF5	chr18	75322373	75322382	+	0.000	0.000	Merged-chr18-75322404-42
NR32041--MA1107.1.KLF9	chr3	86841686	86841698	-	0.000	0.000	Merged-chr3-86841762-14
NR23414--MA1107.1.KLF9	chr17	74865012	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR38343--MA1107.1.KLF9	chr5	64455579	64455591	+	0.000	0.000	Merged-chr5-64455679-15
NR50701--MA1107.1.KLF9	chr8	123163075	123163087	+	0.000	0.000	Merged-chr8-123163099-40
NR20152--MA0741.1.KLF16	chr16	48594804	48594814	-	0.000	0.000	Merged-chr16-48594719-53
NR26903--MA1107.1.KLF9	chr19	55792830	55792842	-	0.000	0.000	Merged-chr19-55792789-50
NR4160--MA0741.1.KLF16	chr10	53461527	53461537	-	0.000	0.000	Merged-chr10-53461441-37
NR32015--MA0493.1.Klf1	chr3	84770750	84770760	-	0.000	0.000	Merged-chr3-84770670-24
NR31659--MA0741.1.KLF16	chr3	55419533	55419543	+	0.000	0.000	Merged-chr3-55419547-37
NR12088--MA1107.1.KLF9	chr12	106016399	106016411	-	0.000	0.000	Merged-chr12-106016418-37
NR33458--MA1107.1.KLF9	chr3	136742788	136742800	-	0.000	0.000	Merged-chr3-136742959-57
NR19865--MA0741.1.KLF16	chr16	31205910	31205920	-	0.000	0.000	Merged-chr16-31205914-4
NR8--MA1107.1.KLF9	chr1	6519516	6519528	+	0.000	0.000	Merged-chr1-6519375-11
NR38683--MA0039.3.KLF4	chr5	77130586	77130596	+	0.000	0.000	Merged-chr5-77130540-43
NR20707--MA0741.1.KLF16	chr16	91554023	91554033	-	0.000	0.000	Merged-chr16-91553850-20
NR41668--MA0599.1.KLF5	chr6	22340138	22340147	-	0.000	0.000	Merged-chr6-22340067-27
NR30427--MA0599.1.KLF5	chr2	158179202	158179211	-	0.000	0.000	Merged-chr2-158179183-18
NR24776--MA0741.1.KLF16	chr18	67255713	67255723	-	0.000	0.000	Merged-chr18-67255745-40
NR1586--MA1107.1.KLF9	chr1	128793988	128794000	-	0.000	0.000	Merged-chr1-128794102-26
NR12755--MA0742.1.Klf12	chr13	15982597	15982611	+	0.000	0.000	Merged-chr13-15982553-21
NR24633--MA0741.1.KLF16	chr18	60630670	60630680	+	0.000	0.000	Merged-chr18-60630804-17
NR22132--MA1107.1.KLF9	chr17	33947979	33947991	+	0.000	0.000	Merged-chr17-33947911-26
NR8784--MA0741.1.KLF16	chr11	88131944	88131954	+	0.000	0.000	Merged-chr11-88132051-21
NR9863--MA0599.1.KLF5	chr11	113537056	113537065	+	0.000	0.000	Merged-chr11-113536889-33
NR10829--MA0740.1.KLF14	chr12	25351096	25351109	+	0.000	0.000	Merged-chr12-25351011-20
NR52155--MA0657.1.KLF13	chr9	61054574	61054591	-	0.000	0.000	Merged-chr9-61054632-26
NR39448--MA0599.1.KLF5	chr5	111357155	111357164	-	0.000	0.000	Merged-chr5-111357188-22
NR33047--MA0741.1.KLF16	chr3	116893051	116893061	+	0.000	0.000	Merged-chr3-116893122-28
NR12236--MA0741.1.KLF16	chr12	109438214	109438224	+	0.000	0.000	Merged-chr12-109438029-53
NR42864--MA0039.3.KLF4	chr6	88782940	88782950	+	0.000	0.000	Merged-chr6-88783083-54
NR16350--MA0493.1.Klf1	chr14	79236476	79236486	+	0.000	0.000	Merged-chr14-79236608-48
NR35450--MA1107.1.KLF9	chr4	108371564	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR45120--MA0740.1.KLF14	chr7	24481931	24481944	+	0.000	0.000	Merged-chr7-24481860-36
NR41141--MA0740.1.KLF14	chr5	144165947	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR14259--MA0039.3.KLF4	chr13	95892265	95892275	-	0.000	0.000	Merged-chr13-95891948-150
NR16010--MA0493.1.Klf1	chr14	68078500	68078510	+	0.000	0.000	Merged-chr14-68078565-20
NR37389--MA0493.1.Klf1	chr4	155050223	155050233	+	0.000	0.000	Merged-chr4-155050218-26
NR17001--MA0741.1.KLF16	chr15	10715924	10715934	-	0.000	0.000	Merged-chr15-10716063-12
NR44852--MA1107.1.KLF9	chr7	16001849	16001861	-	0.000	0.000	Merged-chr7-16001989-41
NR8786--MA1107.1.KLF9	chr11	88131943	88131955	+	0.000	0.000	Merged-chr11-88132051-21
NR3123--MA0599.1.KLF5	chr1	182100596	182100605	+	0.000	0.000	Merged-chr1-182100503-13
NR8213--MA1107.1.KLF9	chr11	72180738	72180750	+	0.000	0.000	Merged-chr11-72180636-22
NR44420--MA0741.1.KLF16	chr6	144890239	144890249	+	0.000	0.000	Merged-chr6-144890317-11
NR50076--MA0741.1.KLF16	chr8	105518252	105518262	-	0.000	0.000	Merged-chr8-105518330-1
NR24778--MA1107.1.KLF9	chr18	67255871	67255883	-	0.000	0.000	Merged-chr18-67255745-40
NR51805--MA0039.3.KLF4	chr9	48447926	48447936	+	0.000	0.000	Merged-chr9-48448010-22
NR15489--MA0493.1.Klf1	chr14	47740786	47740796	+	0.000	0.000	Merged-chr14-47740703-52
NR20790--MA1107.1.KLF9	chr16	93552872	93552884	-	0.000	0.000	Merged-chr16-93552984-42
NR42551--MA0039.3.KLF4	chr6	71831704	71831714	-	0.000	0.000	Merged-chr6-71831897-1
NR19770--MA0741.1.KLF16	chr16	24160877	24160887	+	0.000	0.000	Merged-chr16-24160756-32
NR50075--MA0039.3.KLF4	chr8	105518255	105518265	-	0.000	0.000	Merged-chr8-105518330-1
NR11147--MA1107.1.KLF9	chr12	54398457	54398469	-	0.000	0.000	Merged-chr12-54398333-42
NR42548--MA0493.1.Klf1	chr6	71638617	71638627	+	0.000	0.000	Merged-chr6-71638648-13
NR24241--MA1107.1.KLF9	chr18	32958438	32958450	+	0.000	0.000	Merged-chr18-32958367-9
NR28910--MA0493.1.Klf1	chr2	85224690	85224700	+	0.000	0.000	Merged-chr2-85224623-28
NR41142--MA0657.1.KLF13	chr5	144165944	144165961	-	0.000	0.000	Merged-chr5-144166019-31
NR4794--MA1107.1.KLF9	chr10	78115186	78115198	-	0.000	0.000	Merged-chr10-78115092-14
NR11017--MA0039.3.KLF4	chr12	35770600	35770610	+	0.000	0.000	Merged-chr12-35770526-40
NR13524--MA0741.1.KLF16	chr13	51848913	51848923	-	0.000	0.000	Merged-chr13-51849013-24
NR8659--MA0741.1.KLF16	chr11	85407805	85407815	+	0.000	0.000	Merged-chr11-85407928-27
NR16304--MA0742.1.Klf12	chr14	78559268	78559282	-	0.000	0.000	Merged-chr14-78559223-28
NR51967--MA1107.1.KLF9	chr9	55283730	55283742	+	0.000	0.000	Merged-chr9-55283833-16
NR51873--MA1107.1.KLF9	chr9	50512124	50512136	-	0.000	0.000	Merged-chr9-50512107-7
NR9415--MA0039.3.KLF4	chr11	102074474	102074484	+	0.000	0.000	Merged-chr11-102074455-23
NR33618--MA0740.1.KLF14	chr3	144432216	144432229	+	0.000	0.000	Merged-chr3-144432353-38
NR22192--MA0493.1.Klf1	chr17	34287839	34287849	+	0.000	0.000	Merged-chr17-34287917-16
NR41144--MA0741.1.KLF16	chr5	144165949	144165959	-	0.000	0.000	Merged-chr5-144166019-31
NR23282--MA0493.1.Klf1	chr17	70886880	70886890	-	0.000	0.000	Merged-chr17-70886838-34
NR39194--MA0599.1.KLF5	chr5	103914628	103914637	+	0.000	0.000	Merged-chr5-103914737-20
NR12909--MA1107.1.KLF9	chr13	24468068	24468080	-	0.000	0.000	Merged-chr13-24467982-34
NR43566--MA1107.1.KLF9	chr6	120155045	120155057	+	0.000	0.000	Merged-chr6-120155047-32
NR32752--MA0742.1.Klf12	chr3	104616369	104616383	-	0.000	0.000	Merged-chr3-104616358-38
NR37654--MA0493.1.Klf1	chr5	20845383	20845393	+	0.000	0.000	Merged-chr5-20845245-18
NR30597--MA0039.3.KLF4	chr2	163603908	163603918	+	0.000	0.000	Merged-chr2-163604093-28
NR41852--MA1107.1.KLF9	chr6	33683797	33683809	-	0.000	0.000	Merged-chr6-33683719-46
NR22743--MA0493.1.Klf1	chr17	47515761	47515771	-	0.000	0.000	Merged-chr17-47515680-12
NR28142--MA0741.1.KLF16	chr2	34976613	34976623	-	0.000	0.000	Merged-chr2-34976600-12
NR44978--MA0039.3.KLF4	chr7	18925360	18925370	-	0.000	0.000	Merged-chr7-18925390-20
NR51482--MA0742.1.Klf12	chr9	32740969	32740983	+	0.000	0.000	Merged-chr9-32741073-58
NR32970--MA0742.1.Klf12	chr3	115729501	115729515	-	0.000	0.000	Merged-chr3-115729400-55
NR20043--MA0740.1.KLF14	chr16	38653515	38653528	+	0.000	0.000	Merged-chr16-38653657-58
NR52842--MA0039.3.KLF4	chr9	87026078	87026088	+	0.000	0.000	Merged-chr9-87025935-38
NR38682--MA0599.1.KLF5	chr5	77130585	77130594	+	0.000	0.000	Merged-chr5-77130540-43
NR33644--MA0493.1.Klf1	chr3	145663931	145663941	-	0.000	0.000	Merged-chr3-145663716-20
NR4051--MA0740.1.KLF14	chr10	42699262	42699275	+	0.000	0.000	Merged-chr10-42699170-35
NR36941--MA0599.1.KLF5	chr4	144898352	144898361	+	0.000	0.000	Merged-chr4-144898190-46
NR23174--MA0039.3.KLF4	chr17	64826400	64826410	-	0.000	0.000	Merged-chr17-64826379-6
NR43496--MA0599.1.KLF5	chr6	117937311	117937320	-	0.000	0.000	Merged-chr6-117937569-43
NR42453--MA0741.1.KLF16	chr6	61271212	61271222	+	0.000	0.000	Merged-chr6-61271177-5
NR52771--MA1107.1.KLF9	chr9	83551974	83551986	-	0.000	0.000	Merged-chr9-83551807-21
NR38885--MA0741.1.KLF16	chr5	92491086	92491096	+	0.000	0.000	Merged-chr5-92490974-38
NR51486--MA0741.1.KLF16	chr9	32740970	32740980	+	0.000	0.000	Merged-chr9-32741073-58
NR33619--MA0657.1.KLF13	chr3	144432215	144432232	+	0.000	0.000	Merged-chr3-144432353-38
NR17154--MA0039.3.KLF4	chr15	31440121	31440131	+	0.000	0.000	Merged-chr15-31440136-19
NR13372--MA0039.3.KLF4	chr13	45885061	45885071	+	0.000	0.000	Merged-chr13-45885080-29
NR30984--MA0599.1.KLF5	chr2	172972126	172972135	-	0.000	0.000	Merged-chr2-172972051-17
NR47009--MA0493.1.Klf1	chr7	107664636	107664646	-	0.000	0.000	Merged-chr7-107664561-57
NR33460--MA1107.1.KLF9	chr3	136742792	136742804	-	0.000	0.000	Merged-chr3-136742959-57
NR16718--MA0039.3.KLF4	chr14	121107739	121107749	-	0.000	0.000	Merged-chr14-121107843-45
NR45128--MA0741.1.KLF16	chr7	24481932	24481942	+	0.000	0.000	Merged-chr7-24481860-36
NR4277--MA0599.1.KLF5	chr10	60225389	60225398	-	0.000	0.000	Merged-chr10-60225461-7
NR44307--MA0039.3.KLF4	chr6	142955047	142955057	-	0.000	0.000	Merged-chr6-142955079-5
NR4062--MA0741.1.KLF16	chr10	42699281	42699291	+	0.000	0.000	Merged-chr10-42699170-35
NR48757--MA0741.1.KLF16	chr8	34398001	34398011	+	0.000	0.000	Merged-chr8-34397971-66
NR16684--MA0599.1.KLF5	chr14	120313645	120313654	+	0.000	0.000	Merged-chr14-120313531-118
NR16876--MA0493.1.Klf1	chr14	122852470	122852480	-	0.000	0.000	Merged-chr14-122852603-67
NR50377--MA1107.1.KLF9	chr8	114888558	114888570	-	0.000	0.000	Merged-chr8-114888790-56
