#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR4014--MA0496.2.MAFK	chr16	97442081	97442099	-	0.000	0.000	Merged-chr16-97442198-19
NR3157--MA0496.2.MAFK	chr14	87050400	87050418	+	0.000	0.000	Merged-chr14-87050365-8
NR4610--MA0495.2.MAFF	chr18	65479280	65479300	-	0.000	0.000	Merged-chr18-65479334-47
NR5449--MA0496.2.MAFK	chr2	128117908	128117926	-	0.000	0.000	Merged-chr2-128117807-36
NR3562--MA0089.1.MAFG::NFE2L1	chr15	94476217	94476222	+	0.000	0.000	Merged-chr15-94476156-15
NR9175--MA0089.1.MAFG::NFE2L1	chr9	11329085	11329090	+	0.000	0.000	Merged-chr9-11329095-28
NR1317--MA0591.1.Bach1::Mafk	chr10	130344204	130344218	+	0.000	0.000	Merged-chr10-130344274-29
NR3726--MA0496.2.MAFK	chr16	24831176	24831194	+	0.000	0.000	Merged-chr16-24831230-9
NR1318--MA0496.2.MAFK	chr10	130344202	130344220	+	0.000	0.000	Merged-chr10-130344274-29
NR3951--MA0089.1.MAFG::NFE2L1	chr16	91562243	91562248	+	0.000	0.000	Merged-chr16-91562152-19
NR3933--MA0501.1.MAF::NFE2	chr16	89974511	89974525	+	0.000	0.000	Merged-chr16-89974505-28
NR7719--MA0089.1.MAFG::NFE2L1	chr6	73210625	73210630	+	0.000	0.000	Merged-chr6-73210689-51
NR3959--MA0496.2.MAFK	chr16	92980006	92980024	-	0.000	0.000	Merged-chr16-92980163-22
NR249--MA0591.1.Bach1::Mafk	chr1	87637302	87637316	+	0.000	0.000	Merged-chr1-87637275-111
NR9614--MA0117.2.Mafb	chr9	106234135	106234146	+	0.000	0.000	Merged-chr9-106234085-16
NR5962--MA0117.2.Mafb	chr3	84809028	84809039	-	0.000	0.000	Merged-chr3-84809112-18
NR6609--MA0501.1.MAF::NFE2	chr4	107989043	107989057	-	0.000	0.000	Merged-chr4-107989218-22
NR6267--MA0495.2.MAFF	chr3	142533310	142533330	-	0.000	0.000	Merged-chr3-142533345-44
NR8308--MA0495.2.MAFF	chr7	67308222	67308242	+	0.000	0.000	Merged-chr7-67308311-16
NR7164--MA0501.1.MAF::NFE2	chr5	92373330	92373344	-	0.000	0.000	Merged-chr5-92373310-21
NR3575--MA0495.2.MAFF	chr15	97455775	97455795	+	0.000	0.000	Merged-chr15-97455795-23
NR3577--MA0659.1.MAFG	chr15	97455775	97455795	+	0.000	0.000	Merged-chr15-97455795-23
NR6294--MA0495.2.MAFF	chr3	146063412	146063432	+	0.000	0.000	Merged-chr3-146063322-20
NR6115--MA0501.1.MAF::NFE2	chr3	108683836	108683850	+	0.000	0.000	Merged-chr3-108683846-14
NR7950--MA0659.1.MAFG	chr6	120799648	120799668	-	0.000	0.000	Merged-chr6-120799783-44
NR5841--MA0501.1.MAF::NFE2	chr3	37292937	37292951	-	0.000	0.000	Merged-chr3-37292848-26
NR277--MA0591.1.Bach1::Mafk	chr1	92119344	92119358	-	0.000	0.000	Merged-chr1-92119439-48
NR9686--MA0089.1.MAFG::NFE2L1	chr9	116212178	116212183	-	0.000	0.000	Merged-chr9-116212405-59
NR4656--MA0496.2.MAFK	chr18	75304685	75304703	+	0.000	0.000	Merged-chr18-75304696-39
NR7611--MA0089.1.MAFG::NFE2L1	chr6	49130656	49130661	+	0.000	0.000	Merged-chr6-49130581-7
NR743--MA0117.2.Mafb	chr1	191609841	191609852	-	0.000	0.000	Merged-chr1-191609738-30
NR723--MA0496.2.MAFK	chr1	191152566	191152584	-	0.000	0.000	Merged-chr1-191152485-1
NR6739--MA0501.1.MAF::NFE2	chr4	133185414	133185428	-	0.000	0.000	Merged-chr4-133185402-47
NR3432--MA0591.1.Bach1::Mafk	chr15	62374833	62374847	+	0.000	0.000	Merged-chr15-62374783-6
NR4008--MA0495.2.MAFF	chr16	97442080	97442100	-	0.000	0.000	Merged-chr16-97442198-19
NR71--MA0495.2.MAFF	chr1	39196872	39196892	+	0.000	0.000	Merged-chr1-39196974-45
NR7174--MA0496.2.MAFK	chr5	92970578	92970596	+	0.000	0.000	Merged-chr5-92970518-15
NR8579--MA0089.1.MAFG::NFE2L1	chr7	123354620	123354625	+	0.000	0.000	Merged-chr7-123354508-1
NR7071--MA0496.2.MAFK	chr5	62778736	62778754	-	0.000	0.000	Merged-chr5-62778862-45
NR7668--MA0501.1.MAF::NFE2	chr6	65564634	65564648	+	0.000	0.000	Merged-chr6-65564422-101
NR1549--MA0495.2.MAFF	chr11	74973439	74973459	+	0.000	0.000	Merged-chr11-74973432-13
NR6989--MA0591.1.Bach1::Mafk	chr5	22587766	22587780	+	0.000	0.000	Merged-chr5-22587622-39
NR9483--MA0501.1.MAF::NFE2	chr9	83564276	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR4263--MA0591.1.Bach1::Mafk	chr17	63362391	63362405	-	0.000	0.000	Merged-chr17-63362357-31
NR1920--MA0089.1.MAFG::NFE2L1	chr12	25306111	25306116	-	0.000	0.000	Merged-chr12-25306142-51
NR460--MA0501.1.MAF::NFE2	chr1	152038262	152038276	-	0.000	0.000	Merged-chr1-152038311-34
NR2775--MA0089.1.MAFG::NFE2L1	chr13	103412676	103412681	-	0.000	0.000	Merged-chr13-103412841-15
NR318--MA0501.1.MAF::NFE2	chr1	106373494	106373508	+	0.000	0.000	Merged-chr1-106373403-9
NR2782--MA0496.2.MAFK	chr13	104041181	104041199	+	0.000	0.000	Merged-chr13-104041328-31
NR3238--MA0089.1.MAFG::NFE2L1	chr14	122830647	122830652	+	0.000	0.000	Merged-chr14-122830576-36
NR9125--MA0089.1.MAFG::NFE2L1	chr8	126687243	126687248	-	0.000	0.000	Merged-chr8-126687126-29
NR319--MA0089.1.MAFG::NFE2L1	chr1	106515788	106515793	+	0.000	0.000	Merged-chr1-106515798-55
NR8862--MA0089.1.MAFG::NFE2L1	chr8	76902051	76902056	-	0.000	0.000	Merged-chr8-76902143-41
NR1610--MA0659.1.MAFG	chr11	83828747	83828767	+	0.000	0.000	Merged-chr11-83828814-21
NR8993--MA0501.1.MAF::NFE2	chr8	113656298	113656312	+	0.000	0.000	Merged-chr8-113656358-52
NR1925--MA0501.1.MAF::NFE2	chr12	25851741	25851755	+	0.000	0.000	Merged-chr12-25851772-17
NR2480--MA0501.1.MAF::NFE2	chr13	38050097	38050111	+	0.000	0.000	Merged-chr13-38050052-14
NR4009--MA0591.1.Bach1::Mafk	chr16	97442083	97442097	-	0.000	0.000	Merged-chr16-97442198-19
NR275--MA0117.2.Mafb	chr1	92119350	92119361	-	0.000	0.000	Merged-chr1-92119439-48
NR4264--MA0501.1.MAF::NFE2	chr17	63362388	63362402	-	0.000	0.000	Merged-chr17-63362357-31
NR504--MA0089.1.MAFG::NFE2L1	chr1	160765865	160765870	-	0.000	0.000	Merged-chr1-160765870-25
NR4612--MA0591.1.Bach1::Mafk	chr18	65479283	65479297	+	0.000	0.000	Merged-chr18-65479334-47
NR2807--MA0089.1.MAFG::NFE2L1	chr13	107866816	107866821	+	0.000	0.000	Merged-chr13-107866970-30
NR8116--MA0591.1.Bach1::Mafk	chr6	144689272	144689286	-	0.000	0.000	Merged-chr6-144689209-25
NR7075--MA0089.1.MAFG::NFE2L1	chr5	64371445	64371450	-	0.000	0.000	Merged-chr5-64371502-26
NR1613--MA0496.2.MAFK	chr11	83828748	83828766	-	0.000	0.000	Merged-chr11-83828814-21
NR1790--MA0591.1.Bach1::Mafk	chr11	113612360	113612374	-	0.000	0.000	Merged-chr11-113612276-39
NR7168--MA0495.2.MAFF	chr5	92499725	92499745	+	0.000	0.000	Merged-chr5-92499565-36
NR278--MA0501.1.MAF::NFE2	chr1	92119347	92119361	+	0.000	0.000	Merged-chr1-92119439-48
NR8884--MA0089.1.MAFG::NFE2L1	chr8	81497946	81497951	-	0.000	0.000	Merged-chr8-81497739-56
NR7947--MA0495.2.MAFF	chr6	120799648	120799668	-	0.000	0.000	Merged-chr6-120799783-44
NR9777--MA0496.2.MAFK	chrX	37141976	37141994	+	0.000	0.000	Merged-chrX-37141960-22
NR7163--MA0496.2.MAFK	chr5	92348939	92348957	-	0.000	0.000	Merged-chr5-92348973-52
NR5445--MA0495.2.MAFF	chr2	128117907	128117927	-	0.000	0.000	Merged-chr2-128117807-36
NR7951--MA0496.2.MAFK	chr6	120799649	120799667	-	0.000	0.000	Merged-chr6-120799783-44
NR1962--MA0591.1.Bach1::Mafk	chr12	36241336	36241350	+	0.000	0.000	Merged-chr12-36241330-19
NR3724--MA0659.1.MAFG	chr16	24831175	24831195	+	0.000	0.000	Merged-chr16-24831230-9
NR5502--MA0089.1.MAFG::NFE2L1	chr2	135891302	135891307	+	0.000	0.000	Merged-chr2-135891354-60
NR9130--MA0089.1.MAFG::NFE2L1	chr8	126839598	126839603	-	0.000	0.000	Merged-chr8-126839529-33
NR4487--MA0089.1.MAFG::NFE2L1	chr18	32543299	32543304	-	0.000	0.000	Merged-chr18-32543284-47
NR100--MA0495.2.MAFF	chr1	43207345	43207365	+	0.000	0.000	Merged-chr1-43207362-30
NR6068--MA0089.1.MAFG::NFE2L1	chr3	101651484	101651489	-	0.000	0.000	Merged-chr3-101651434-38
NR5447--MA0501.1.MAF::NFE2	chr2	128117913	128117927	+	0.000	0.000	Merged-chr2-128117807-36
NR67--MA0117.2.Mafb	chr1	38777699	38777710	+	0.000	0.000	Merged-chr1-38777708-41
NR5810--MA0117.2.Mafb	chr3	19662201	19662212	+	0.000	0.000	Merged-chr3-19662014-20
NR5813--MA0495.2.MAFF	chr3	21917647	21917667	+	0.000	0.000	Merged-chr3-21917648-70
NR3234--MA0501.1.MAF::NFE2	chr14	122558234	122558248	+	0.000	0.000	Merged-chr14-122558294-11
NR5815--MA0659.1.MAFG	chr3	21917647	21917667	+	0.000	0.000	Merged-chr3-21917648-70
NR8310--MA0659.1.MAFG	chr7	67308222	67308242	+	0.000	0.000	Merged-chr7-67308311-16
NR3781--MA0495.2.MAFF	chr16	48594651	48594671	+	0.000	0.000	Merged-chr16-48594719-53
NR761--MA0501.1.MAF::NFE2	chr1	193102732	193102746	+	0.000	0.000	Merged-chr1-193102904-19
NR6946--MA0089.1.MAFG::NFE2L1	chr5	10245992	10245997	-	0.000	0.000	Merged-chr5-10245943-14
NR4871--MA0495.2.MAFF	chr19	33429569	33429589	+	0.000	0.000	Merged-chr19-33429713-40
NR3727--MA0496.2.MAFK	chr16	24831176	24831194	-	0.000	0.000	Merged-chr16-24831230-9
NR8903--MA0089.1.MAFG::NFE2L1	chr8	86052138	86052143	-	0.000	0.000	Merged-chr8-86052123-41
NR6757--MA0089.1.MAFG::NFE2L1	chr4	135520561	135520566	-	0.000	0.000	Merged-chr4-135520643-13
NR320--MA0089.1.MAFG::NFE2L1	chr1	106567727	106567732	+	0.000	0.000	Merged-chr1-106567699-18
NR8124--MA0591.1.Bach1::Mafk	chr6	145256833	145256847	+	0.000	0.000	Merged-chr6-145256997-16
NR1495--MA0089.1.MAFG::NFE2L1	chr11	63873441	63873446	-	0.000	0.000	Merged-chr11-63873500-16
NR1282--MA0591.1.Bach1::Mafk	chr10	124138701	124138715	-	0.000	0.000	Merged-chr10-124138683-21
NR2321--MA0089.1.MAFG::NFE2L1	chr12	116140770	116140775	+	0.000	0.000	Merged-chr12-116140817-28
NR5235--MA0089.1.MAFG::NFE2L1	chr2	76421649	76421654	-	0.000	0.000	Merged-chr2-76421582-29
NR4300--MA0117.2.Mafb	chr17	70973671	70973682	-	0.000	0.000	Merged-chr17-70973710-59
NR1203--MA0089.1.MAFG::NFE2L1	chr10	111214815	111214820	-	0.000	0.000	Merged-chr10-111214498-109
NR8309--MA0495.2.MAFF	chr7	67308222	67308242	-	0.000	0.000	Merged-chr7-67308311-16
NR4301--MA0591.1.Bach1::Mafk	chr17	70973665	70973679	+	0.000	0.000	Merged-chr17-70973710-59
NR155--MA0495.2.MAFF	chr1	60361282	60361302	+	0.000	0.000	Merged-chr1-60361245-1
NR8134--MA0089.1.MAFG::NFE2L1	chr6	145374520	145374525	-	0.000	0.000	Merged-chr6-145374595-4
NR9875--MA0117.2.Mafb	chrX	159828230	159828241	-	0.000	0.000	Merged-chrX-159828290-35
NR3578--MA0659.1.MAFG	chr15	97455775	97455795	-	0.000	0.000	Merged-chr15-97455795-23
NR6288--MA0659.1.MAFG	chr3	145666597	145666617	+	0.000	0.000	Merged-chr3-145666541-17
NR4404--MA0089.1.MAFG::NFE2L1	chr17	88213608	88213613	+	0.000	0.000	Merged-chr17-88213709-19
NR5939--MA0496.2.MAFK	chr3	78889985	78890003	-	0.000	0.000	Merged-chr3-78890015-28
NR1982--MA0089.1.MAFG::NFE2L1	chr12	41843922	41843927	-	0.000	0.000	Merged-chr12-41844052-32
NR2781--MA0501.1.MAF::NFE2	chr13	104041186	104041200	+	0.000	0.000	Merged-chr13-104041328-31
NR280--MA0496.2.MAFK	chr1	92119342	92119360	-	0.000	0.000	Merged-chr1-92119439-48
NR2574--MA0501.1.MAF::NFE2	chr13	52985565	52985579	+	0.000	0.000	Merged-chr13-52985661-11
NR4657--MA0496.2.MAFK	chr18	75304685	75304703	-	0.000	0.000	Merged-chr18-75304696-39
NR9480--MA0495.2.MAFF	chr9	83564270	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR8477--MA0117.2.Mafb	chr7	112239002	112239013	-	0.000	0.000	Merged-chr7-112238810-51
NR8923--MA0089.1.MAFG::NFE2L1	chr8	91545812	91545817	-	0.000	0.000	Merged-chr8-91545805-43
NR7948--MA0591.1.Bach1::Mafk	chr6	120799651	120799665	+	0.000	0.000	Merged-chr6-120799783-44
NR144--MA0501.1.MAF::NFE2	chr1	58029650	58029664	+	0.000	0.000	Merged-chr1-58029750-23
NR72--MA0495.2.MAFF	chr1	39196872	39196892	-	0.000	0.000	Merged-chr1-39196974-45
NR7175--MA0496.2.MAFK	chr5	92970578	92970596	-	0.000	0.000	Merged-chr5-92970518-15
NR9170--MA0089.1.MAFG::NFE2L1	chr9	5623575	5623580	-	0.000	0.000	Merged-chr9-5623590-21
NR5468--MA0089.1.MAFG::NFE2L1	chr2	129285304	129285309	+	0.000	0.000	Merged-chr2-129285453-11
NR5064--MA0089.1.MAFG::NFE2L1	chr2	25620596	25620601	-	0.000	0.000	Merged-chr2-25620603-21
NR5807--MA0501.1.MAF::NFE2	chr3	16227586	16227600	+	0.000	0.000	Merged-chr3-16227487-10
NR760--MA0591.1.Bach1::Mafk	chr1	193102729	193102743	-	0.000	0.000	Merged-chr1-193102904-19
NR3398--MA0591.1.Bach1::Mafk	chr15	58750245	58750259	-	0.000	0.000	Merged-chr15-58750240-28
NR2061--MA0089.1.MAFG::NFE2L1	chr12	76950450	76950455	+	0.000	0.000	Merged-chr12-76950525-26
NR2783--MA0496.2.MAFK	chr13	104041181	104041199	-	0.000	0.000	Merged-chr13-104041328-31
NR5869--MA0591.1.Bach1::Mafk	chr3	52648233	52648247	-	0.000	0.000	Merged-chr3-52648133-66
NR4362--MA0501.1.MAF::NFE2	chr17	83483867	83483881	-	0.000	0.000	Merged-chr17-83484048-22
NR8953--MA0591.1.Bach1::Mafk	chr8	96552696	96552710	+	0.000	0.000	Merged-chr8-96552694-31
NR459--MA0117.2.Mafb	chr1	151766370	151766381	+	0.000	0.000	Merged-chr1-151766309-19
NR3594--MA0089.1.MAFG::NFE2L1	chr15	100060731	100060736	+	0.000	0.000	Merged-chr15-100060928-68
NR4614--MA0496.2.MAFK	chr18	65479281	65479299	+	0.000	0.000	Merged-chr18-65479334-47
NR718--MA0591.1.Bach1::Mafk	chr1	191152568	191152582	-	0.000	0.000	Merged-chr1-191152485-1
NR2007--MA0501.1.MAF::NFE2	chr12	52382984	52382998	-	0.000	0.000	Merged-chr12-52383146-23
NR9775--MA0659.1.MAFG	chrX	37141975	37141995	+	0.000	0.000	Merged-chrX-37141960-22
NR1963--MA0495.2.MAFF	chr12	36241393	36241413	-	0.000	0.000	Merged-chr12-36241330-19
NR6295--MA0659.1.MAFG	chr3	146063412	146063432	+	0.000	0.000	Merged-chr3-146063322-20
NR7170--MA0117.2.Mafb	chr5	92499725	92499736	+	0.000	0.000	Merged-chr5-92499565-36
NR5959--MA0591.1.Bach1::Mafk	chr3	84749413	84749427	+	0.000	0.000	Merged-chr3-84749364-32
NR509--MA0089.1.MAFG::NFE2L1	chr1	161436811	161436816	-	0.000	0.000	Merged-chr1-161436721-21
NR4879--MA0496.2.MAFK	chr19	33429570	33429588	+	0.000	0.000	Merged-chr19-33429713-40
NR8787--MA0591.1.Bach1::Mafk	chr8	40584824	40584838	-	0.000	0.000	Merged-chr8-40584789-43
NR7169--MA0495.2.MAFF	chr5	92499725	92499745	-	0.000	0.000	Merged-chr5-92499565-36
NR3579--MA0496.2.MAFK	chr15	97455776	97455794	+	0.000	0.000	Merged-chr15-97455795-23
NR1454--MA0089.1.MAFG::NFE2L1	chr11	54171190	54171195	+	0.000	0.000	Merged-chr11-54171358-10
NR9273--MA0591.1.Bach1::Mafk	chr9	48538401	48538415	-	0.000	0.000	Merged-chr9-48538454-59
NR102--MA0591.1.Bach1::Mafk	chr1	43207348	43207362	+	0.000	0.000	Merged-chr1-43207362-30
NR626--MA0117.2.Mafb	chr1	179169976	179169987	-	0.000	0.000	Merged-chr1-179169843-56
NR9778--MA0496.2.MAFK	chrX	37141976	37141994	-	0.000	0.000	Merged-chrX-37141960-22
NR5497--MA0089.1.MAFG::NFE2L1	chr2	132611983	132611988	+	0.000	0.000	Merged-chr2-132612076-11
NR1250--MA0089.1.MAFG::NFE2L1	chr10	118766320	118766325	+	0.000	0.000	Merged-chr10-118766153-45
NR3956--MA0495.2.MAFF	chr16	92980005	92980025	+	0.000	0.000	Merged-chr16-92980163-22
NR3501--MA0117.2.Mafb	chr15	81308188	81308199	+	0.000	0.000	Merged-chr15-81308219-24
NR216--MA0089.1.MAFG::NFE2L1	chr1	80418845	80418850	+	0.000	0.000	Merged-chr1-80418874-24
NR101--MA0495.2.MAFF	chr1	43207345	43207365	-	0.000	0.000	Merged-chr1-43207362-30
NR1552--MA0496.2.MAFK	chr11	74973440	74973458	+	0.000	0.000	Merged-chr11-74973432-13
NR8119--MA0089.1.MAFG::NFE2L1	chr6	144922951	144922956	-	0.000	0.000	Merged-chr6-144923057-24
NR8281--MA0089.1.MAFG::NFE2L1	chr7	55960533	55960538	-	0.000	0.000	Merged-chr7-55960600-37
NR2777--MA0495.2.MAFF	chr13	104041180	104041200	+	0.000	0.000	Merged-chr13-104041328-31
NR3131--MA0089.1.MAFG::NFE2L1	chr14	74918882	74918887	-	0.000	0.000	Merged-chr14-74918775-39
NR5814--MA0495.2.MAFF	chr3	21917647	21917667	-	0.000	0.000	Merged-chr3-21917648-70
NR5816--MA0659.1.MAFG	chr3	21917647	21917667	-	0.000	0.000	Merged-chr3-21917648-70
NR8311--MA0659.1.MAFG	chr7	67308222	67308242	-	0.000	0.000	Merged-chr7-67308311-16
NR3782--MA0495.2.MAFF	chr16	48594651	48594671	-	0.000	0.000	Merged-chr16-48594719-53
NR2779--MA0117.2.Mafb	chr13	104041189	104041200	-	0.000	0.000	Merged-chr13-104041328-31
NR8790--MA0659.1.MAFG	chr8	46550338	46550358	+	0.000	0.000	Merged-chr8-46550228-39
NR7676--MA0495.2.MAFF	chr6	67668204	67668224	+	0.000	0.000	Merged-chr6-67668321-12
NR4872--MA0495.2.MAFF	chr19	33429569	33429589	-	0.000	0.000	Merged-chr19-33429713-40
NR4388--MA0496.2.MAFK	chr17	86185078	86185096	+	0.000	0.000	Merged-chr17-86185009-23
NR8883--MA0089.1.MAFG::NFE2L1	chr8	81497809	81497814	-	0.000	0.000	Merged-chr8-81497739-56
NR1689--MA0089.1.MAFG::NFE2L1	chr11	97246738	97246743	-	0.000	0.000	Merged-chr11-97246717-13
NR103--MA0501.1.MAF::NFE2	chr1	43207351	43207365	+	0.000	0.000	Merged-chr1-43207362-30
NR4092--MA0591.1.Bach1::Mafk	chr17	26572263	26572277	+	0.000	0.000	Merged-chr17-26572396-49
NR3468--MA0501.1.MAF::NFE2	chr15	73268469	73268483	-	0.000	0.000	Merged-chr15-73268336-36
NR5960--MA0501.1.MAF::NFE2	chr3	84749416	84749430	+	0.000	0.000	Merged-chr3-84749364-32
NR6289--MA0659.1.MAFG	chr3	145666597	145666617	-	0.000	0.000	Merged-chr3-145666541-17
NR7759--MA0501.1.MAF::NFE2	chr6	90422837	90422851	-	0.000	0.000	Merged-chr6-90422836-47
NR6067--MA0089.1.MAFG::NFE2L1	chr3	101651486	101651491	+	0.000	0.000	Merged-chr3-101651434-38
NR5651--MA0117.2.Mafb	chr2	163604039	163604050	+	0.000	0.000	Merged-chr2-163604093-28
NR1608--MA0495.2.MAFF	chr11	83828747	83828767	+	0.000	0.000	Merged-chr11-83828814-21
NR1961--MA0089.1.MAFG::NFE2L1	chr12	36241354	36241359	+	0.000	0.000	Merged-chr12-36241330-19
NR6291--MA0496.2.MAFK	chr3	145666598	145666616	+	0.000	0.000	Merged-chr3-145666541-17
NR7674--MA0089.1.MAFG::NFE2L1	chr6	67489080	67489085	-	0.000	0.000	Merged-chr6-67488899-31
NR3051--MA0089.1.MAFG::NFE2L1	chr14	62008797	62008802	-	0.000	0.000	Merged-chr14-62008910-32
NR2713--MA0089.1.MAFG::NFE2L1	chr13	94153978	94153983	-	0.000	0.000	Merged-chr13-94153821-20
NR4011--MA0659.1.MAFG	chr16	97442080	97442100	-	0.000	0.000	Merged-chr16-97442198-19
NR6556--MA0089.1.MAFG::NFE2L1	chr4	89369266	89369271	+	0.000	0.000	Merged-chr4-89369224-21
NR1526--MA0591.1.Bach1::Mafk	chr11	71230852	71230866	+	0.000	0.000	Merged-chr11-71230864-28
NR615--MA0117.2.Mafb	chr1	177455720	177455731	-	0.000	0.000	Merged-chr1-177455545-12
NR9481--MA0495.2.MAFF	chr9	83564270	83564290	-	0.000	0.000	Merged-chr9-83564254-44
NR6945--MA0089.1.MAFG::NFE2L1	chr5	10245953	10245958	-	0.000	0.000	Merged-chr5-10245943-14
NR1966--MA0496.2.MAFK	chr12	36241394	36241412	-	0.000	0.000	Merged-chr12-36241330-19
NR7171--MA0496.2.MAFK	chr5	92499726	92499744	-	0.000	0.000	Merged-chr5-92499565-36
NR3803--MA0501.1.MAF::NFE2	chr16	50596834	50596848	-	0.000	0.000	Merged-chr16-50596861-25
NR3721--MA0495.2.MAFF	chr16	24831175	24831195	+	0.000	0.000	Merged-chr16-24831230-9
NR5878--MA0496.2.MAFK	chr3	55419475	55419493	-	0.000	0.000	Merged-chr3-55419547-37
NR6415--MA0117.2.Mafb	chr4	32405326	32405337	+	0.000	0.000	Merged-chr4-32405236-4
NR5725--MA0089.1.MAFG::NFE2L1	chr2	173448695	173448700	-	0.000	0.000	Merged-chr2-173448878-59
NR1551--MA0591.1.Bach1::Mafk	chr11	74973442	74973456	+	0.000	0.000	Merged-chr11-74973432-13
NR9287--MA0591.1.Bach1::Mafk	chr9	55410490	55410504	+	0.000	0.000	Merged-chr9-55410514-19
NR7294--MA0089.1.MAFG::NFE2L1	chr5	112488431	112488436	-	0.000	0.000	Merged-chr5-112488536-19
NR1908--MA0089.1.MAFG::NFE2L1	chr12	17511194	17511199	-	0.000	0.000	Merged-chr12-17511273-48
NR4386--MA0495.2.MAFF	chr17	86185077	86185097	+	0.000	0.000	Merged-chr17-86185009-23
NR5003--MA0117.2.Mafb	chr2	8965118	8965129	+	0.000	0.000	Merged-chr2-8965212-53
NR6290--MA0501.1.MAF::NFE2	chr3	145666597	145666611	-	0.000	0.000	Merged-chr3-145666541-17
NR8624--MA0089.1.MAFG::NFE2L1	chr7	135647132	135647137	+	0.000	0.000	Merged-chr7-135647119-33
NR5938--MA0089.1.MAFG::NFE2L1	chr3	78890009	78890014	+	0.000	0.000	Merged-chr3-78890015-28
