#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR28294--MA0599.1.KLF5	chr2	168741430	168741439	+	0.000	0.000	Merged-chr2-168741453-11
NR35704--MA0599.1.KLF5	chr5	73223277	73223286	+	0.000	0.000	Merged-chr5-73223278-33
NR26440--MA1107.1.KLF9	chr2	93411633	93411645	-	0.000	0.000	Merged-chr2-93411481-30
NR10232--MA0742.1.Klf12	chr12	69853616	69853630	+	0.000	0.000	Merged-chr12-69853558-20
NR35279--MA0599.1.KLF5	chr5	43355361	43355370	-	0.000	0.000	Merged-chr5-43355421-55
NR23860--MA1107.1.KLF9	chr19	42770731	42770743	-	0.000	0.000	Merged-chr19-42770693-24
NR46623--MA0599.1.KLF5	chr8	121898641	121898650	-	0.000	0.000	Merged-chr8-121898554-47
NR48452--MA0039.3.KLF4	chr9	80313810	80313820	-	0.000	0.000	Merged-chr9-80313733-27
NR17980--MA0599.1.KLF5	chr16	36541135	36541144	+	0.000	0.000	Merged-chr16-36541041-27
NR26436--MA1107.1.KLF9	chr2	93411625	93411637	-	0.000	0.000	Merged-chr2-93411481-30
NR16017--MA0741.1.KLF16	chr15	66286836	66286846	-	0.000	0.000	Merged-chr15-66286791-54
NR13827--MA0599.1.KLF5	chr14	30184607	30184616	-	0.000	0.000	Merged-chr14-30184705-37
NR13065--MA0740.1.KLF14	chr13	101569398	101569411	-	0.000	0.000	Merged-chr13-101569413-14
NR24382--MA0741.1.KLF16	chr19	57430233	57430243	+	0.000	0.000	Merged-chr19-57430178-33
NR130--MA0599.1.KLF5	chr1	22806096	22806105	-	0.000	0.000	Merged-chr1-22806040-36
NR39559--MA0599.1.KLF5	chr6	91660388	91660397	-	0.000	0.000	Merged-chr6-91660194-26
NR12867--MA0493.1.Klf1	chr13	94144784	94144794	-	0.000	0.000	Merged-chr13-94144726-31
NR35358--MA0741.1.KLF16	chr5	51552661	51552671	+	0.000	0.000	Merged-chr5-51552540-96
NR24870--MA0039.3.KLF4	chr2	25095204	25095214	+	0.000	0.000	Merged-chr2-25095278-14
NR17739--MA0493.1.Klf1	chr16	23262264	23262274	+	0.000	0.000	Merged-chr16-23262371-32
NR1008--MA1107.1.KLF9	chr1	83006287	83006299	+	0.000	0.000	Merged-chr1-83006483-46
NR12257--MA0742.1.Klf12	chr13	52976726	52976740	+	0.000	0.000	Merged-chr13-52976718-35
NR18159--MA0741.1.KLF16	chr16	49959188	49959198	+	0.000	0.000	Merged-chr16-49959222-29
NR18197--MA1107.1.KLF9	chr16	52009762	52009774	-	0.000	0.000	Merged-chr16-52009656-17
NR48349--MA0741.1.KLF16	chr9	77683657	77683667	+	0.000	0.000	Merged-chr9-77683679-29
NR6041--MA1107.1.KLF9	chr11	6000811	6000823	+	0.000	0.000	Merged-chr11-6000952-1
NR10231--MA0740.1.KLF14	chr12	69853616	69853629	+	0.000	0.000	Merged-chr12-69853558-20
NR30573--MA1107.1.KLF9	chr3	122474233	122474245	+	0.000	0.000	Merged-chr3-122474297-38
NR27909--MA0599.1.KLF5	chr2	160367205	160367214	+	0.000	0.000	Merged-chr2-160367322-62
NR48661--MA0599.1.KLF5	chr9	94607625	94607634	-	0.000	0.000	Merged-chr9-94607543-65
NR3507--MA0742.1.Klf12	chr10	37605948	37605962	+	0.000	0.000	Merged-chr10-37606063-23
NR5825--MA0493.1.Klf1	chr10	128940596	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR27908--MA1107.1.KLF9	chr2	160367185	160367197	-	0.000	0.000	Merged-chr2-160367322-62
NR13407--MA0493.1.Klf1	chr13	113466900	113466910	+	0.000	0.000	Merged-chr13-113466791-29
NR40282--MA0493.1.Klf1	chr6	125433808	125433818	+	0.000	0.000	Merged-chr6-125433874-28
NR22084--MA0599.1.KLF5	chr18	54992555	54992564	-	0.000	0.000	Merged-chr18-54992765-44
NR20430--MA0740.1.KLF14	chr17	47688201	47688214	+	0.000	0.000	Merged-chr17-47688340-70
NR5962--MA0741.1.KLF16	chr11	4390659	4390669	-	0.000	0.000	Merged-chr11-4390804-16
NR28653--MA0740.1.KLF14	chr3	8717392	8717405	+	0.000	0.000	Merged-chr3-8717539-26
NR30477--MA0741.1.KLF16	chr3	116200271	116200281	+	0.000	0.000	Merged-chr3-116200281-40
NR14663--MA0493.1.Klf1	chr14	69774965	69774975	-	0.000	0.000	Merged-chr14-69774788-96
NR28293--MA0742.1.Klf12	chr2	168741429	168741443	+	0.000	0.000	Merged-chr2-168741453-11
NR981--MA1107.1.KLF9	chr1	82443693	82443705	+	0.000	0.000	Merged-chr1-82443829-28
NR14662--MA0039.3.KLF4	chr14	69774963	69774973	-	0.000	0.000	Merged-chr14-69774788-96
NR38395--MA0741.1.KLF16	chr6	28878194	28878204	-	0.000	0.000	Merged-chr6-28878211-33
NR37764--MA0039.3.KLF4	chr5	140208846	140208856	+	0.000	0.000	Merged-chr5-140208912-49
NR46178--MA0599.1.KLF5	chr8	109957365	109957374	+	0.000	0.000	Merged-chr8-109957445-42
NR11881--MA1107.1.KLF9	chr13	36214182	36214194	-	0.000	0.000	Merged-chr13-36214295-21
NR26443--MA1107.1.KLF9	chr2	93411639	93411651	-	0.000	0.000	Merged-chr2-93411481-30
NR28296--MA1107.1.KLF9	chr2	168741429	168741441	+	0.000	0.000	Merged-chr2-168741453-11
NR22081--MA0741.1.KLF16	chr18	54822921	54822931	+	0.000	0.000	Merged-chr18-54822886-30
NR26098--MA0039.3.KLF4	chr2	75892420	75892430	+	0.000	0.000	Merged-chr2-75892268-38
NR32331--MA0657.1.KLF13	chr4	89137799	89137816	+	0.000	0.000	Merged-chr4-89137676-98
NR17740--MA1107.1.KLF9	chr16	23262264	23262276	+	0.000	0.000	Merged-chr16-23262371-32
NR44378--MA0740.1.KLF14	chr8	8661410	8661423	+	0.000	0.000	Merged-chr8-8661451-105
NR26448--MA1107.1.KLF9	chr2	93411649	93411661	-	0.000	0.000	Merged-chr2-93411481-30
NR28656--MA0741.1.KLF16	chr3	8717393	8717403	+	0.000	0.000	Merged-chr3-8717539-26
NR3522--MA0599.1.KLF5	chr10	39522160	39522169	-	0.000	0.000	Merged-chr10-39522157-23
NR6232--MA0599.1.KLF5	chr11	22936586	22936595	+	0.000	0.000	Merged-chr11-22936648-30
NR42983--MA0599.1.KLF5	chr7	97842828	97842837	+	0.000	0.000	Merged-chr7-97843006-38
NR1001--MA1107.1.KLF9	chr1	83006273	83006285	+	0.000	0.000	Merged-chr1-83006483-46
NR1920--MA0741.1.KLF16	chr1	152270158	152270168	-	0.000	0.000	Merged-chr1-152270213-74
NR3509--MA0599.1.KLF5	chr10	39293076	39293085	+	0.000	0.000	Merged-chr10-39293099-66
NR15001--MA0039.3.KLF4	chr14	101510851	101510861	-	0.000	0.000	Merged-chr14-101510851-45
NR1710--MA0599.1.KLF5	chr1	136018675	136018684	+	0.000	0.000	Merged-chr1-136018899-6
NR42330--MA0599.1.KLF5	chr7	49364571	49364580	+	0.000	0.000	Merged-chr7-49364720-42
NR30777--MA1107.1.KLF9	chr3	132949623	132949635	+	0.000	0.000	Merged-chr3-132949483-1
NR4143--MA0740.1.KLF14	chr10	75137295	75137308	+	0.000	0.000	Merged-chr10-75137301-35
NR22076--MA0657.1.KLF13	chr18	54822919	54822936	+	0.000	0.000	Merged-chr18-54822886-30
NR28292--MA0740.1.KLF14	chr2	168741429	168741442	+	0.000	0.000	Merged-chr2-168741453-11
NR8547--MA0599.1.KLF5	chr11	100862018	100862027	+	0.000	0.000	Merged-chr11-100861973-17
NR32169--MA1107.1.KLF9	chr4	63486715	63486727	+	0.000	0.000	Merged-chr4-63486767-20
NR5827--MA1107.1.KLF9	chr10	128940594	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR1951--MA1107.1.KLF9	chr1	152817509	152817521	-	0.000	0.000	Merged-chr1-152817500-27
NR19859--MA0741.1.KLF16	chr17	31693551	31693561	-	0.000	0.000	Merged-chr17-31693537-59
NR14661--MA0599.1.KLF5	chr14	69774965	69774974	-	0.000	0.000	Merged-chr14-69774788-96
NR40284--MA1107.1.KLF9	chr6	125468294	125468306	+	0.000	0.000	Merged-chr6-125468241-50
NR5960--MA0741.1.KLF16	chr11	4390657	4390667	-	0.000	0.000	Merged-chr11-4390804-16
NR18461--MA0599.1.KLF5	chr16	77360456	77360465	-	0.000	0.000	Merged-chr16-77360376-19
NR30475--MA0741.1.KLF16	chr3	116200269	116200279	+	0.000	0.000	Merged-chr3-116200281-40
NR4144--MA0657.1.KLF13	chr10	75137294	75137311	+	0.000	0.000	Merged-chr10-75137301-35
NR44863--MA1107.1.KLF9	chr8	45934967	45934979	-	0.000	0.000	Merged-chr8-45934835-41
NR42537--MA0741.1.KLF16	chr7	67353864	67353874	+	0.000	0.000	Merged-chr7-67353683-35
NR4146--MA0741.1.KLF16	chr10	75137296	75137306	+	0.000	0.000	Merged-chr10-75137301-35
NR24380--MA0740.1.KLF14	chr19	57430232	57430245	+	0.000	0.000	Merged-chr19-57430178-33
NR47078--MA0741.1.KLF16	chr9	15531413	15531423	+	0.000	0.000	Merged-chr9-15531370-12
NR46909--MA1107.1.KLF9	chr8	126699188	126699200	-	0.000	0.000	Merged-chr8-126699390-72
NR24593--MA0493.1.Klf1	chr2	9986365	9986375	-	0.000	0.000	Merged-chr2-9986324-23
NR48453--MA1107.1.KLF9	chr9	80313843	80313855	-	0.000	0.000	Merged-chr9-80313733-27
NR35705--MA0599.1.KLF5	chr5	73223255	73223264	-	0.000	0.000	Merged-chr5-73223278-33
NR26441--MA1107.1.KLF9	chr2	93411635	93411647	-	0.000	0.000	Merged-chr2-93411481-30
NR12901--MA0657.1.KLF13	chr13	95765147	95765164	-	0.000	0.000	Merged-chr13-95765232-46
NR421--MA0599.1.KLF5	chr1	42953062	42953071	+	0.000	0.000	Merged-chr1-42953184-68
NR15443--MA0599.1.KLF5	chr15	18951890	18951899	-	0.000	0.000	Merged-chr15-18951851-25
NR9449--MA1107.1.KLF9	chr11	121100961	121100973	-	0.000	0.000	Merged-chr11-121100966-23
NR3523--MA0741.1.KLF16	chr10	39522159	39522169	-	0.000	0.000	Merged-chr10-39522157-23
NR26437--MA1107.1.KLF9	chr2	93411627	93411639	-	0.000	0.000	Merged-chr2-93411481-30
NR28295--MA0493.1.Klf1	chr2	168741429	168741439	+	0.000	0.000	Merged-chr2-168741453-11
NR46063--MA0039.3.KLF4	chr8	105279304	105279314	-	0.000	0.000	Merged-chr8-105279164-33
NR18428--MA0740.1.KLF14	chr16	76310892	76310905	-	0.000	0.000	Merged-chr16-76310830-49
NR11219--MA0741.1.KLF16	chr12	111668575	111668585	-	0.000	0.000	Merged-chr12-111668629-40
NR40784--MA0742.1.Klf12	chr6	145992967	145992981	+	0.000	0.000	Merged-chr6-145993129-56
NR42823--MA0039.3.KLF4	chr7	84149057	84149067	+	0.000	0.000	Merged-chr7-84149073-24
NR46620--MA0740.1.KLF14	chr8	121898638	121898651	-	0.000	0.000	Merged-chr8-121898554-47
NR32332--MA0742.1.Klf12	chr4	89137800	89137814	+	0.000	0.000	Merged-chr4-89137676-98
NR3829--MA0493.1.Klf1	chr10	60106324	60106334	+	0.000	0.000	Merged-chr10-60106183-11
NR2751--MA0741.1.KLF16	chr1	182764210	182764220	-	0.000	0.000	Merged-chr1-182764155-66
NR13826--MA0740.1.KLF14	chr14	30184604	30184617	-	0.000	0.000	Merged-chr14-30184705-37
NR30775--MA1107.1.KLF9	chr3	132949619	132949631	+	0.000	0.000	Merged-chr3-132949483-1
NR35280--MA0741.1.KLF16	chr5	43355360	43355370	-	0.000	0.000	Merged-chr5-43355421-55
NR22290--MA0599.1.KLF5	chr18	65322465	65322474	-	0.000	0.000	Merged-chr18-65322333-46
NR46621--MA0657.1.KLF13	chr8	121898635	121898652	-	0.000	0.000	Merged-chr8-121898554-47
NR1009--MA1107.1.KLF9	chr1	83006289	83006301	+	0.000	0.000	Merged-chr1-83006483-46
NR23689--MA0599.1.KLF5	chr19	34505389	34505398	-	0.000	0.000	Merged-chr19-34505331-35
NR3051--MA0657.1.KLF13	chr1	193146632	193146649	-	0.000	0.000	Merged-chr1-193146532-29
NR29967--MA0039.3.KLF4	chr3	97054999	97055009	+	0.000	0.000	Merged-chr3-97055000-19
NR12868--MA0741.1.KLF16	chr13	94144779	94144789	-	0.000	0.000	Merged-chr13-94144726-31
NR131--MA0493.1.Klf1	chr1	22806096	22806106	-	0.000	0.000	Merged-chr1-22806040-36
NR6042--MA1107.1.KLF9	chr11	6000813	6000825	+	0.000	0.000	Merged-chr11-6000952-1
NR19861--MA1107.1.KLF9	chr17	31693550	31693562	-	0.000	0.000	Merged-chr17-31693537-59
NR48662--MA0599.1.KLF5	chr9	94607631	94607640	-	0.000	0.000	Merged-chr9-94607543-65
NR13069--MA0741.1.KLF16	chr13	101569578	101569588	-	0.000	0.000	Merged-chr13-101569413-14
NR3053--MA0741.1.KLF16	chr1	193146637	193146647	-	0.000	0.000	Merged-chr1-193146532-29
NR38174--MA1107.1.KLF9	chr5	149427522	149427534	-	0.000	0.000	Merged-chr5-149427432-30
NR48664--MA0741.1.KLF16	chr9	94607630	94607640	-	0.000	0.000	Merged-chr9-94607543-65
NR22077--MA0742.1.Klf12	chr18	54822920	54822934	+	0.000	0.000	Merged-chr18-54822886-30
NR38394--MA0493.1.Klf1	chr6	28878189	28878199	-	0.000	0.000	Merged-chr6-28878211-33
NR39992--MA0741.1.KLF16	chr6	116673891	116673901	+	0.000	0.000	Merged-chr6-116673934-58
NR38914--MA0740.1.KLF14	chr6	54760113	54760126	+	0.000	0.000	Merged-chr6-54760187-57
NR40783--MA0740.1.KLF14	chr6	145992967	145992980	+	0.000	0.000	Merged-chr6-145993129-56
NR46062--MA0599.1.KLF5	chr8	105279306	105279315	-	0.000	0.000	Merged-chr8-105279164-33
NR28485--MA0493.1.Klf1	chr2	174566141	174566151	+	0.000	0.000	Merged-chr2-174566072-46
NR22080--MA0493.1.Klf1	chr18	54822920	54822930	+	0.000	0.000	Merged-chr18-54822886-30
NR40617--MA0742.1.Klf12	chr6	140684616	140684630	+	0.000	0.000	Merged-chr6-140684445-39
NR28484--MA0039.3.KLF4	chr2	174566143	174566153	+	0.000	0.000	Merged-chr2-174566072-46
NR4145--MA0742.1.Klf12	chr10	75137295	75137309	+	0.000	0.000	Merged-chr10-75137301-35
NR44374--MA0740.1.KLF14	chr8	8661278	8661291	+	0.000	0.000	Merged-chr8-8661451-105
NR46058--MA0599.1.KLF5	chr8	105278940	105278949	+	0.000	0.000	Merged-chr8-105279164-33
NR21460--MA1107.1.KLF9	chr17	88753265	88753277	+	0.000	0.000	Merged-chr17-88753234-51
NR26444--MA1107.1.KLF9	chr2	93411641	93411653	-	0.000	0.000	Merged-chr2-93411481-30
NR12651--MA0599.1.KLF5	chr13	73685715	73685724	+	0.000	0.000	Merged-chr13-73685774-26
NR11878--MA1107.1.KLF9	chr13	36214176	36214188	-	0.000	0.000	Merged-chr13-36214295-21
NR26449--MA1107.1.KLF9	chr2	93411651	93411663	-	0.000	0.000	Merged-chr2-93411481-30
NR46179--MA0493.1.Klf1	chr8	109957364	109957374	+	0.000	0.000	Merged-chr8-109957445-42
NR1002--MA1107.1.KLF9	chr1	83006275	83006287	+	0.000	0.000	Merged-chr1-83006483-46
NR40697--MA0599.1.KLF5	chr6	143115727	143115736	+	0.000	0.000	Merged-chr6-143115547-2
NR44376--MA0599.1.KLF5	chr8	8661279	8661288	+	0.000	0.000	Merged-chr8-8661451-105
NR43828--MA0599.1.KLF5	chr7	130893054	130893063	-	0.000	0.000	Merged-chr7-130893114-41
NR18158--MA0741.1.KLF16	chr16	49959187	49959197	+	0.000	0.000	Merged-chr16-49959222-29
NR22292--MA0741.1.KLF16	chr18	65322464	65322474	-	0.000	0.000	Merged-chr18-65322333-46
NR40616--MA0740.1.KLF14	chr6	140684616	140684629	+	0.000	0.000	Merged-chr6-140684445-39
NR36199--MA0742.1.Klf12	chr5	100929920	100929934	+	0.000	0.000	Merged-chr5-100929891-31
NR29425--MA0599.1.KLF5	chr3	79451644	79451653	-	0.000	0.000	Merged-chr3-79451498-29
NR30572--MA1107.1.KLF9	chr3	122474231	122474243	+	0.000	0.000	Merged-chr3-122474297-38
NR30778--MA1107.1.KLF9	chr3	132949625	132949637	+	0.000	0.000	Merged-chr3-132949483-1
NR46907--MA0740.1.KLF14	chr8	126699187	126699200	-	0.000	0.000	Merged-chr8-126699390-72
NR3746--MA0039.3.KLF4	chr10	58351781	58351791	-	0.000	0.000	Merged-chr10-58351765-21
NR2913--MA0599.1.KLF5	chr1	190900237	190900246	+	0.000	0.000	Merged-chr1-190900039-25
