#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR5770--MA0496.2.MAFK	chr2	128117908	128117926	+	0.000	0.000	Merged-chr2-128117807-36
NR9624--MA0501.1.MAF::NFE2	chr9	56098164	56098178	+	0.000	0.000	Merged-chr9-56098023-21
NR5487--MA0501.1.MAF::NFE2	chr2	68884774	68884788	-	0.000	0.000	Merged-chr2-68884857-23
NR7574--MA0501.1.MAF::NFE2	chr5	92373330	92373344	-	0.000	0.000	Merged-chr5-92373310-21
NR3022--MA0496.2.MAFK	chr13	113203341	113203359	+	0.000	0.000	Merged-chr13-113203194-33
NR2335--MA0089.1.MAFG::NFE2L1	chr12	91009109	91009114	-	0.000	0.000	Merged-chr12-91009085-35
NR10104--MA0501.1.MAF::NFE2	chrX	159899329	159899343	+	0.000	0.000	Merged-chrX-159899215-24
NR2522--MA0089.1.MAFG::NFE2L1	chr12	116140770	116140775	+	0.000	0.000	Merged-chr12-116140817-28
NR5503--MA0591.1.Bach1::Mafk	chr2	72170816	72170830	+	0.000	0.000	Merged-chr2-72170854-84
NR4144--MA0495.2.MAFF	chr16	89974505	89974525	+	0.000	0.000	Merged-chr16-89974505-28
NR116--MA0591.1.Bach1::Mafk	chr1	58029745	58029759	+	0.000	0.000	Merged-chr1-58029750-23
NR9334--MA0501.1.MAF::NFE2	chr8	119946310	119946324	+	0.000	0.000	Merged-chr8-119946472-42
NR6261--MA0089.1.MAFG::NFE2L1	chr3	52791171	52791176	-	0.000	0.000	Merged-chr3-52791161-46
NR4827--MA0117.2.Mafb	chr18	46381291	46381302	-	0.000	0.000	Merged-chr18-46381195-31
NR5387--MA0495.2.MAFF	chr2	34977065	34977085	-	0.000	0.000	Merged-chr2-34977109-71
NR9059--MA0659.1.MAFG	chr8	33968527	33968547	-	0.000	0.000	Merged-chr8-33968508-27
NR4148--MA0501.1.MAF::NFE2	chr16	89974505	89974519	-	0.000	0.000	Merged-chr16-89974505-28
NR6170--MA0501.1.MAF::NFE2	chr3	18243873	18243887	+	0.000	0.000	Merged-chr3-18243680-52
NR4149--MA0496.2.MAFK	chr16	89974506	89974524	+	0.000	0.000	Merged-chr16-89974505-28
NR1769--MA0591.1.Bach1::Mafk	chr11	82195122	82195136	-	0.000	0.000	Merged-chr11-82195229-33
NR6904--MA0117.2.Mafb	chr4	63636245	63636256	+	0.000	0.000	Merged-chr4-63636346-15
NR3386--MA0089.1.MAFG::NFE2L1	chr14	105895101	105895106	-	0.000	0.000	Merged-chr14-105895286-34
NR9061--MA0496.2.MAFK	chr8	33968528	33968546	-	0.000	0.000	Merged-chr8-33968508-27
NR7592--MA0089.1.MAFG::NFE2L1	chr5	96879054	96879059	-	0.000	0.000	Merged-chr5-96879087-37
NR5277--MA0117.2.Mafb	chr2	7254680	7254691	+	0.000	0.000	Merged-chr2-7254714-17
NR1943--MA0659.1.MAFG	chr11	111055402	111055422	+	0.000	0.000	Merged-chr11-111055378-1
NR9738--MA0495.2.MAFF	chr9	80820409	80820429	-	0.000	0.000	Merged-chr9-80820177-30
NR6940--MA0117.2.Mafb	chr4	88079197	88079208	-	0.000	0.000	Merged-chr4-88079193-33
NR5497--MA0501.1.MAF::NFE2	chr2	70119046	70119060	+	0.000	0.000	Merged-chr2-70118902-52
NR154--MA0495.2.MAFF	chr1	69350804	69350824	-	0.000	0.000	Merged-chr1-69350970-27
NR5232--MA0591.1.Bach1::Mafk	chr19	58358286	58358300	-	0.000	0.000	Merged-chr19-58358384-21
NR2959--MA0089.1.MAFG::NFE2L1	chr13	107866816	107866821	+	0.000	0.000	Merged-chr13-107866970-30
NR7229--MA0501.1.MAF::NFE2	chr4	140833176	140833190	-	0.000	0.000	Merged-chr4-140833040-18
NR3020--MA0591.1.Bach1::Mafk	chr13	113203343	113203357	+	0.000	0.000	Merged-chr13-113203194-33
NR9473--MA0089.1.MAFG::NFE2L1	chr9	14262731	14262736	+	0.000	0.000	Merged-chr9-14262730-55
NR5556--MA0089.1.MAFG::NFE2L1	chr2	84582471	84582476	+	0.000	0.000	Merged-chr2-84582461-28
NR4868--MA0501.1.MAF::NFE2	chr18	61626595	61626609	-	0.000	0.000	Merged-chr18-61626581-16
NR1148--MA0089.1.MAFG::NFE2L1	chr10	85359479	85359484	-	0.000	0.000	Merged-chr10-85359625-39
NR6090--MA0659.1.MAFG	chr2	172977503	172977523	-	0.000	0.000	Merged-chr2-172977593-131
NR5858--MA0089.1.MAFG::NFE2L1	chr2	135891302	135891307	+	0.000	0.000	Merged-chr2-135891354-60
NR6813--MA0496.2.MAFK	chr4	14882002	14882020	+	0.000	0.000	Merged-chr4-14882054-55
NR2215--MA0591.1.Bach1::Mafk	chr12	52382987	52383001	-	0.000	0.000	Merged-chr12-52383146-23
NR6943--MA0496.2.MAFK	chr4	88079189	88079207	+	0.000	0.000	Merged-chr4-88079193-33
NR1946--MA0496.2.MAFK	chr11	111055403	111055421	+	0.000	0.000	Merged-chr11-111055378-1
NR1320--MA0089.1.MAFG::NFE2L1	chr10	116746877	116746882	+	0.000	0.000	Merged-chr10-116746686-40
NR3260--MA0591.1.Bach1::Mafk	chr14	68034570	68034584	+	0.000	0.000	Merged-chr14-68034570-19
NR3940--MA0117.2.Mafb	chr16	24859850	24859861	-	0.000	0.000	Merged-chr16-24859863-8
NR1982--MA0496.2.MAFK	chr11	115463666	115463684	+	0.000	0.000	Merged-chr11-115463666-29
NR336--MA0501.1.MAF::NFE2	chr1	127796508	127796522	+	0.000	0.000	Merged-chr1-127796546-56
NR8706--MA0591.1.Bach1::Mafk	chr7	90007387	90007401	+	0.000	0.000	Merged-chr7-90007418-46
NR8700--MA0501.1.MAF::NFE2	chr7	88459922	88459936	+	0.000	0.000	Merged-chr7-88459917-15
NR4143--MA0089.1.MAFG::NFE2L1	chr16	89872268	89872273	+	0.000	0.000	Merged-chr16-89872318-26
NR7977--MA0501.1.MAF::NFE2	chr6	53709845	53709859	-	0.000	0.000	Merged-chr6-53709881-31
NR6694--MA0495.2.MAFF	chr3	148488138	148488158	-	0.000	0.000	Merged-chr3-148488399-75
NR10093--MA0089.1.MAFG::NFE2L1	chrX	153375332	153375337	+	0.000	0.000	Merged-chrX-153375365-26
NR4864--MA0591.1.Bach1::Mafk	chr18	61626443	61626457	+	0.000	0.000	Merged-chr18-61626581-16
NR6011--MA0089.1.MAFG::NFE2L1	chr2	165890407	165890412	-	0.000	0.000	Merged-chr2-165890606-34
NR9603--MA0117.2.Mafb	chr9	52349313	52349324	+	0.000	0.000	Merged-chr9-52349266-37
NR6811--MA0495.2.MAFF	chr4	14882001	14882021	-	0.000	0.000	Merged-chr4-14882054-55
NR775--MA0501.1.MAF::NFE2	chr10	7041181	7041195	-	0.000	0.000	Merged-chr10-7041240-23
NR6701--MA0659.1.MAFG	chr3	148488518	148488538	+	0.000	0.000	Merged-chr3-148488399-75
NR5308--MA0089.1.MAFG::NFE2L1	chr2	14312634	14312639	+	0.000	0.000	Merged-chr2-14312633-23
NR4867--MA0591.1.Bach1::Mafk	chr18	61626598	61626612	-	0.000	0.000	Merged-chr18-61626581-16
NR8082--MA0089.1.MAFG::NFE2L1	chr6	73210625	73210630	+	0.000	0.000	Merged-chr6-73210689-51
NR4866--MA0117.2.Mafb	chr18	61626595	61626606	+	0.000	0.000	Merged-chr18-61626581-16
NR5460--MA0591.1.Bach1::Mafk	chr2	60370227	60370241	+	0.000	0.000	Merged-chr2-60370406-27
NR4693--MA0501.1.MAF::NFE2	chr17	88479205	88479219	+	0.000	0.000	Merged-chr17-88479234-18
NR99--MA0501.1.MAF::NFE2	chr1	52652698	52652712	+	0.000	0.000	Merged-chr1-52652704-8
NR1601--MA0117.2.Mafb	chr11	58830091	58830102	+	0.000	0.000	Merged-chr11-58829916-12
NR2118--MA0117.2.Mafb	chr12	16474684	16474695	+	0.000	0.000	Merged-chr12-16474710-17
NR145--MA0117.2.Mafb	chr1	64486460	64486471	+	0.000	0.000	Merged-chr1-64486540-36
NR6223--MA0591.1.Bach1::Mafk	chr3	37174728	37174742	+	0.000	0.000	Merged-chr3-37174845-28
NR9998--MA0659.1.MAFG	chrX	37141975	37141995	-	0.000	0.000	Merged-chrX-37141960-22
NR3321--MA0089.1.MAFG::NFE2L1	chr14	75136932	75136937	-	0.000	0.000	Merged-chr14-75136836-26
NR8105--MA0089.1.MAFG::NFE2L1	chr6	85356114	85356119	+	0.000	0.000	Merged-chr6-85356104-12
NR4176--MA0089.1.MAFG::NFE2L1	chr16	91562243	91562248	+	0.000	0.000	Merged-chr16-91562152-19
NR4854--MA0089.1.MAFG::NFE2L1	chr18	60752118	60752123	-	0.000	0.000	Merged-chr18-60752169-1
NR520--MA0495.2.MAFF	chr1	161480011	161480031	+	0.000	0.000	Merged-chr1-161480099-19
NR3941--MA0495.2.MAFF	chr16	24859920	24859940	+	0.000	0.000	Merged-chr16-24859863-8
NR6089--MA0659.1.MAFG	chr2	172977503	172977523	+	0.000	0.000	Merged-chr2-172977593-131
NR7377--MA0089.1.MAFG::NFE2L1	chr5	8397651	8397656	+	0.000	0.000	Merged-chr5-8397712-7
NR7753--MA0089.1.MAFG::NFE2L1	chr5	134282694	134282699	+	0.000	0.000	Merged-chr5-134282688-60
NR5771--MA0496.2.MAFK	chr2	128117908	128117926	-	0.000	0.000	Merged-chr2-128117807-36
NR5486--MA0591.1.Bach1::Mafk	chr2	68884777	68884791	-	0.000	0.000	Merged-chr2-68884857-23
NR6091--MA0496.2.MAFK	chr2	172977504	172977522	+	0.000	0.000	Merged-chr2-172977593-131
NR3023--MA0496.2.MAFK	chr13	113203341	113203359	-	0.000	0.000	Merged-chr13-113203194-33
NR8496--MA0501.1.MAF::NFE2	chr7	16343741	16343755	+	0.000	0.000	Merged-chr7-16343810-22
NR522--MA0117.2.Mafb	chr1	161480011	161480022	+	0.000	0.000	Merged-chr1-161480099-19
NR5391--MA0501.1.MAF::NFE2	chr2	34977065	34977079	-	0.000	0.000	Merged-chr2-34977109-71
NR9905--MA0659.1.MAFG	chr9	116319684	116319704	+	0.000	0.000	Merged-chr9-116319642-35
NR1725--MA0591.1.Bach1::Mafk	chr11	75472963	75472977	+	0.000	0.000	Merged-chr11-75472911-35
NR4292--MA0501.1.MAF::NFE2	chr17	8251898	8251912	-	0.000	0.000	Merged-chr17-8251885-20
NR5113--MA0089.1.MAFG::NFE2L1	chr19	29261902	29261907	+	0.000	0.000	Merged-chr19-29261826-30
NR9333--MA0591.1.Bach1::Mafk	chr8	119946307	119946321	+	0.000	0.000	Merged-chr8-119946472-42
NR6886--MA0117.2.Mafb	chr4	59790145	59790156	-	0.000	0.000	Merged-chr4-59790006-29
NR4145--MA0495.2.MAFF	chr16	89974505	89974525	-	0.000	0.000	Merged-chr16-89974505-28
NR1271--MA0089.1.MAFG::NFE2L1	chr10	111214815	111214820	-	0.000	0.000	Merged-chr10-111214498-109
NR335--MA0591.1.Bach1::Mafk	chr1	127796505	127796519	+	0.000	0.000	Merged-chr1-127796546-56
NR9910--MA0089.1.MAFG::NFE2L1	chr9	116332761	116332766	+	0.000	0.000	Merged-chr9-116332830-24
NR4561--MA0089.1.MAFG::NFE2L1	chr17	66074078	66074083	+	0.000	0.000	Merged-chr17-66074199-45
NR8416--MA0089.1.MAFG::NFE2L1	chr6	145256833	145256838	-	0.000	0.000	Merged-chr6-145256997-16
NR7573--MA0591.1.Bach1::Mafk	chr5	92353809	92353823	+	0.000	0.000	Merged-chr5-92353751-46
NR415--MA0501.1.MAF::NFE2	chr1	138952349	138952363	+	0.000	0.000	Merged-chr1-138952405-35
NR5219--MA0117.2.Mafb	chr19	55383407	55383418	-	0.000	0.000	Merged-chr19-55383240-23
NR7373--MA0089.1.MAFG::NFE2L1	chr5	7829652	7829657	+	0.000	0.000	Merged-chr5-7829791-41
NR7885--MA0495.2.MAFF	chr6	13674835	13674855	-	0.000	0.000	Merged-chr6-13674829-8
NR4774--MA0089.1.MAFG::NFE2L1	chr18	32598298	32598303	-	0.000	0.000	Merged-chr18-32598271-33
NR8427--MA0089.1.MAFG::NFE2L1	chr6	146185759	146185764	-	0.000	0.000	Merged-chr6-146185680-43
NR5902--MA0089.1.MAFG::NFE2L1	chr2	146517123	146517128	+	0.000	0.000	Merged-chr2-146517219-24
NR6905--MA0501.1.MAF::NFE2	chr4	63636286	63636300	-	0.000	0.000	Merged-chr4-63636346-15
NR5291--MA0117.2.Mafb	chr2	10314475	10314486	+	0.000	0.000	Merged-chr2-10314461-2
NR186--MA0501.1.MAF::NFE2	chr1	80321300	80321314	-	0.000	0.000	Merged-chr1-80321528-19
NR3452--MA0089.1.MAFG::NFE2L1	chr15	10583678	10583683	+	0.000	0.000	Merged-chr15-10583571-15
NR6247--MA0117.2.Mafb	chr3	41077515	41077526	+	0.000	0.000	Merged-chr3-41077638-22
NR1944--MA0659.1.MAFG	chr11	111055402	111055422	-	0.000	0.000	Merged-chr11-111055378-1
NR6957--MA0089.1.MAFG::NFE2L1	chr4	89178073	89178078	+	0.000	0.000	Merged-chr4-89178152-23
NR231--MA0089.1.MAFG::NFE2L1	chr1	91095389	91095394	-	0.000	0.000	Merged-chr1-91095433-53
NR5133--MA0089.1.MAFG::NFE2L1	chr19	33429564	33429569	-	0.000	0.000	Merged-chr19-33429713-40
NR8127--MA0591.1.Bach1::Mafk	chr6	89421959	89421973	-	0.000	0.000	Merged-chr6-89421751-50
NR9452--MA0089.1.MAFG::NFE2L1	chr9	7510032	7510037	+	0.000	0.000	Merged-chr9-7510063-49
NR9770--MA0496.2.MAFK	chr9	83564271	83564289	-	0.000	0.000	Merged-chr9-83564254-44
NR6702--MA0496.2.MAFK	chr3	148488519	148488537	+	0.000	0.000	Merged-chr3-148488399-75
NR9378--MA0089.1.MAFG::NFE2L1	chr8	123163050	123163055	+	0.000	0.000	Merged-chr8-123163099-40
NR6814--MA0496.2.MAFK	chr4	14882002	14882020	-	0.000	0.000	Merged-chr4-14882054-55
NR5346--MA0089.1.MAFG::NFE2L1	chr2	25620596	25620601	-	0.000	0.000	Merged-chr2-25620603-21
NR8020--MA0117.2.Mafb	chr6	58880990	58881001	+	0.000	0.000	Merged-chr6-58880983-47
NR3017--MA0495.2.MAFF	chr13	113203340	113203360	+	0.000	0.000	Merged-chr13-113203194-33
NR6944--MA0496.2.MAFK	chr4	88079189	88079207	-	0.000	0.000	Merged-chr4-88079193-33
NR1947--MA0496.2.MAFK	chr11	111055403	111055421	-	0.000	0.000	Merged-chr11-111055378-1
NR2845--MA0495.2.MAFF	chr13	84791166	84791186	+	0.000	0.000	Merged-chr13-84791325-24
NR1945--MA0501.1.MAF::NFE2	chr11	111055408	111055422	+	0.000	0.000	Merged-chr11-111055378-1
NR4048--MA0591.1.Bach1::Mafk	chr16	51878547	51878561	-	0.000	0.000	Merged-chr16-51878445-21
NR9999--MA0496.2.MAFK	chrX	37141976	37141994	+	0.000	0.000	Merged-chrX-37141960-22
NR8045--MA0591.1.Bach1::Mafk	chr6	67668303	67668317	-	0.000	0.000	Merged-chr6-67668321-12
NR9623--MA0591.1.Bach1::Mafk	chr9	56098161	56098175	+	0.000	0.000	Merged-chr9-56098023-21
NR3019--MA0117.2.Mafb	chr13	113203334	113203345	-	0.000	0.000	Merged-chr13-113203194-33
NR623--MA0501.1.MAF::NFE2	chr1	177676756	177676770	-	0.000	0.000	Merged-chr1-177676690-44
NR1983--MA0496.2.MAFK	chr11	115463666	115463684	-	0.000	0.000	Merged-chr11-115463666-29
NR1639--MA0495.2.MAFF	chr11	61564180	61564200	+	0.000	0.000	Merged-chr11-61564144-31
NR1375--MA0591.1.Bach1::Mafk	chr10	124138621	124138635	-	0.000	0.000	Merged-chr10-124138683-21
NR8747--MA0089.1.MAFG::NFE2L1	chr7	99027423	99027428	+	0.000	0.000	Merged-chr7-99027397-37
NR9454--MA0591.1.Bach1::Mafk	chr9	7572797	7572811	+	0.000	0.000	Merged-chr9-7572579-40
NR3158--MA0591.1.Bach1::Mafk	chr14	46578217	46578231	-	0.000	0.000	Merged-chr14-46578431-37
NR3823--MA0591.1.Bach1::Mafk	chr15	100489414	100489428	+	0.000	0.000	Merged-chr15-100489292-6
NR9269--MA0501.1.MAF::NFE2	chr8	113656298	113656312	+	0.000	0.000	Merged-chr8-113656358-52
NR4613--MA0089.1.MAFG::NFE2L1	chr17	74864912	74864917	-	0.000	0.000	Merged-chr17-74864979-18
NR8947--MA0089.1.MAFG::NFE2L1	chr7	135647132	135647137	+	0.000	0.000	Merged-chr7-135647119-33
NR9158--MA0501.1.MAF::NFE2	chr8	77292840	77292854	-	0.000	0.000	Merged-chr8-77292720-71
NR3332--MA0591.1.Bach1::Mafk	chr14	78559178	78559192	+	0.000	0.000	Merged-chr14-78559223-28
NR1812--MA0089.1.MAFG::NFE2L1	chr11	88132167	88132172	-	0.000	0.000	Merged-chr11-88132051-21
NR8044--MA0501.1.MAF::NFE2	chr6	67668210	67668224	+	0.000	0.000	Merged-chr6-67668321-12
NR1147--MA0089.1.MAFG::NFE2L1	chr10	85359481	85359486	+	0.000	0.000	Merged-chr10-85359625-39
NR753--MA0089.1.MAFG::NFE2L1	chr1	193102918	193102923	+	0.000	0.000	Merged-chr1-193102904-19
NR121--MA0495.2.MAFF	chr1	60361282	60361302	+	0.000	0.000	Merged-chr1-60361245-1
NR9056--MA0495.2.MAFF	chr8	33968527	33968547	+	0.000	0.000	Merged-chr8-33968508-27
NR8736--MA0591.1.Bach1::Mafk	chr7	97042255	97042269	-	0.000	0.000	Merged-chr7-97042218-26
NR1640--MA0501.1.MAF::NFE2	chr11	61564298	61564312	+	0.000	0.000	Merged-chr11-61564144-31
NR9060--MA0496.2.MAFK	chr8	33968528	33968546	+	0.000	0.000	Merged-chr8-33968508-27
NR1347--MA0089.1.MAFG::NFE2L1	chr10	118456033	118456038	-	0.000	0.000	Merged-chr10-118455940-5
NR4289--MA0117.2.Mafb	chr17	8225456	8225467	+	0.000	0.000	Merged-chr17-8225447-9
NR5461--MA0501.1.MAF::NFE2	chr2	60370230	60370244	+	0.000	0.000	Merged-chr2-60370406-27
NR9828--MA0117.2.Mafb	chr9	101249844	101249855	+	0.000	0.000	Merged-chr9-101249791-43
NR1940--MA0495.2.MAFF	chr11	111055402	111055422	+	0.000	0.000	Merged-chr11-111055378-1
NR244--MA0117.2.Mafb	chr1	91825306	91825317	-	0.000	0.000	Merged-chr1-91825474-20
NR144--MA0495.2.MAFF	chr1	64486460	64486480	-	0.000	0.000	Merged-chr1-64486540-36
NR9739--MA0659.1.MAFG	chr9	80820409	80820429	+	0.000	0.000	Merged-chr9-80820177-30
NR5060--MA0089.1.MAFG::NFE2L1	chr19	16255497	16255502	+	0.000	0.000	Merged-chr19-16255427-25
NR1602--MA0659.1.MAFG	chr11	58830091	58830111	+	0.000	0.000	Merged-chr11-58829916-12
NR146--MA0659.1.MAFG	chr1	64486460	64486480	+	0.000	0.000	Merged-chr1-64486540-36
NR9741--MA0496.2.MAFK	chr9	80820410	80820428	-	0.000	0.000	Merged-chr9-80820177-30
NR5664--MA0089.1.MAFG::NFE2L1	chr2	117352953	117352958	-	0.000	0.000	Merged-chr2-117352784-31
NR2085--MA0089.1.MAFG::NFE2L1	chr12	3846299	3846304	-	0.000	0.000	Merged-chr12-3846265-11
NR2461--MA0089.1.MAFG::NFE2L1	chr12	112699369	112699374	+	0.000	0.000	Merged-chr12-112699364-12
NR117--MA0501.1.MAF::NFE2	chr1	58029748	58029762	+	0.000	0.000	Merged-chr1-58029750-23
NR2671--MA0501.1.MAF::NFE2	chr13	38050097	38050111	+	0.000	0.000	Merged-chr13-38050052-14
NR7956--MA0591.1.Bach1::Mafk	chr6	49130553	49130567	-	0.000	0.000	Merged-chr6-49130581-7
NR8703--MA0501.1.MAF::NFE2	chr7	89712840	89712854	-	0.000	0.000	Merged-chr7-89712844-48
NR6938--MA0495.2.MAFF	chr4	88079188	88079208	+	0.000	0.000	Merged-chr4-88079193-33
NR5134--MA0501.1.MAF::NFE2	chr19	33429569	33429583	-	0.000	0.000	Merged-chr19-33429713-40
NR397--MA0089.1.MAFG::NFE2L1	chr1	136898486	136898491	-	0.000	0.000	Merged-chr1-136898317-25
NR1770--MA0501.1.MAF::NFE2	chr11	82195119	82195133	-	0.000	0.000	Merged-chr11-82195229-33
NR7744--MA0591.1.Bach1::Mafk	chr5	124907146	124907160	-	0.000	0.000	Merged-chr5-124907107-45
NR5964--MA0089.1.MAFG::NFE2L1	chr2	158166963	158166968	-	0.000	0.000	Merged-chr2-158166857-55
NR4146--MA0591.1.Bach1::Mafk	chr16	89974508	89974522	+	0.000	0.000	Merged-chr16-89974505-28
NR521--MA0495.2.MAFF	chr1	161480011	161480031	-	0.000	0.000	Merged-chr1-161480099-19
NR3942--MA0495.2.MAFF	chr16	24859920	24859940	-	0.000	0.000	Merged-chr16-24859863-8
NR6092--MA0496.2.MAFK	chr2	172977504	172977522	-	0.000	0.000	Merged-chr2-172977593-131
NR9906--MA0659.1.MAFG	chr9	116319684	116319704	-	0.000	0.000	Merged-chr9-116319642-35
NR774--MA0659.1.MAFG	chr10	7041181	7041201	+	0.000	0.000	Merged-chr10-7041240-23
NR9159--MA0501.1.MAF::NFE2	chr8	77376674	77376688	+	0.000	0.000	Merged-chr8-77376569-21
NR3021--MA0591.1.Bach1::Mafk	chr13	113203343	113203357	-	0.000	0.000	Merged-chr13-113203194-33
NR9767--MA0591.1.Bach1::Mafk	chr9	83564273	83564287	+	0.000	0.000	Merged-chr9-83564254-44
NR4568--MA0089.1.MAFG::NFE2L1	chr17	70746962	70746967	+	0.000	0.000	Merged-chr17-70746811-20
NR1967--MA0591.1.Bach1::Mafk	chr11	115128698	115128712	+	0.000	0.000	Merged-chr11-115128624-38
NR7743--MA0089.1.MAFG::NFE2L1	chr5	124907153	124907158	-	0.000	0.000	Merged-chr5-124907107-45
NR5584--MA0089.1.MAFG::NFE2L1	chr2	91835236	91835241	-	0.000	0.000	Merged-chr2-91835374-51
NR7454--MA0089.1.MAFG::NFE2L1	chr5	34822878	34822883	-	0.000	0.000	Merged-chr5-34822830-22
NR291--MA0089.1.MAFG::NFE2L1	chr1	106567727	106567732	+	0.000	0.000	Merged-chr1-106567699-18
NR5390--MA0659.1.MAFG	chr2	34977065	34977085	-	0.000	0.000	Merged-chr2-34977109-71
NR5218--MA0089.1.MAFG::NFE2L1	chr19	55383362	55383367	-	0.000	0.000	Merged-chr19-55383240-23
NR4936--MA0117.2.Mafb	chr18	75322337	75322348	-	0.000	0.000	Merged-chr18-75322404-42
NR10000--MA0496.2.MAFK	chrX	37141976	37141994	-	0.000	0.000	Merged-chrX-37141960-22
NR3425--MA0501.1.MAF::NFE2	chr14	122558234	122558248	+	0.000	0.000	Merged-chr14-122558294-11
NR8670--MA0089.1.MAFG::NFE2L1	chr7	78733945	78733950	-	0.000	0.000	Merged-chr7-78734111-2
NR8508--MA0117.2.Mafb	chr7	19239705	19239716	+	0.000	0.000	Merged-chr7-19239613-31
NR9909--MA0496.2.MAFK	chr9	116319685	116319703	-	0.000	0.000	Merged-chr9-116319642-35
NR2679--MA0495.2.MAFF	chr13	41683040	41683060	+	0.000	0.000	Merged-chr13-41683049-20
NR2224--MA0117.2.Mafb	chr12	54369486	54369497	-	0.000	0.000	Merged-chr12-54369471-30
NR3331--MA0089.1.MAFG::NFE2L1	chr14	78559031	78559036	-	0.000	0.000	Merged-chr14-78559223-28
NR6906--MA0117.2.Mafb	chr4	63704405	63704416	-	0.000	0.000	Merged-chr4-63704429-30
NR9622--MA0089.1.MAFG::NFE2L1	chr9	56098161	56098166	-	0.000	0.000	Merged-chr9-56098023-21
NR103--MA0501.1.MAF::NFE2	chr1	54279702	54279716	-	0.000	0.000	Merged-chr1-54279813-25
NR9259--MA0089.1.MAFG::NFE2L1	chr8	111355561	111355566	-	0.000	0.000	Merged-chr8-111355388-12
NR6698--MA0496.2.MAFK	chr3	148488139	148488157	+	0.000	0.000	Merged-chr3-148488399-75
NR9997--MA0659.1.MAFG	chrX	37141975	37141995	+	0.000	0.000	Merged-chrX-37141960-22
NR6951--MA0117.2.Mafb	chr4	88693691	88693702	+	0.000	0.000	Merged-chr4-88693660-22
NR647--MA0591.1.Bach1::Mafk	chr1	180410494	180410508	+	0.000	0.000	Merged-chr1-180410391-12
NR3938--MA0501.1.MAF::NFE2	chr16	24828452	24828466	-	0.000	0.000	Merged-chr16-24828599-16
NR9086--MA0496.2.MAFK	chr8	46550339	46550357	+	0.000	0.000	Merged-chr8-46550228-39
NR4082--MA0089.1.MAFG::NFE2L1	chr16	58709279	58709284	-	0.000	0.000	Merged-chr16-58709115-34
NR4558--MA0501.1.MAF::NFE2	chr17	65826440	65826454	+	0.000	0.000	Merged-chr17-65826425-32
NR6168--MA0117.2.Mafb	chr3	18243876	18243887	-	0.000	0.000	Merged-chr3-18243680-52
NR6703--MA0496.2.MAFK	chr3	148488519	148488537	-	0.000	0.000	Merged-chr3-148488399-75
NR6623--MA0495.2.MAFF	chr3	133626798	133626818	+	0.000	0.000	Merged-chr3-133626779-42
NR7674--MA0089.1.MAFG::NFE2L1	chr5	112273161	112273166	+	0.000	0.000	Merged-chr5-112273170-1
NR1772--MA0089.1.MAFG::NFE2L1	chr11	82425651	82425656	+	0.000	0.000	Merged-chr11-82425638-6
NR3333--MA0501.1.MAF::NFE2	chr14	78559181	78559195	+	0.000	0.000	Merged-chr14-78559223-28
NR3018--MA0495.2.MAFF	chr13	113203340	113203360	-	0.000	0.000	Merged-chr13-113203194-33
NR8413--MA0591.1.Bach1::Mafk	chr6	144689199	144689213	-	0.000	0.000	Merged-chr6-144689209-25
NR8426--MA0089.1.MAFG::NFE2L1	chr6	146081106	146081111	-	0.000	0.000	Merged-chr6-146081045-99
NR3164--MA0089.1.MAFG::NFE2L1	chr14	47740753	47740758	+	0.000	0.000	Merged-chr14-47740703-52
NR1980--MA0591.1.Bach1::Mafk	chr11	115459925	115459939	+	0.000	0.000	Merged-chr11-115460107-26
NR5478--MA0501.1.MAF::NFE2	chr2	65162009	65162023	+	0.000	0.000	Merged-chr2-65161891-30
NR1808--MA0591.1.Bach1::Mafk	chr11	88103550	88103564	+	0.000	0.000	Merged-chr11-88103479-31
NR5058--MA0089.1.MAFG::NFE2L1	chr19	14695500	14695505	+	0.000	0.000	Merged-chr19-14695584-43
NR2231--MA0089.1.MAFG::NFE2L1	chr12	55466483	55466488	+	0.000	0.000	Merged-chr12-55466597-41
NR8220--MA0089.1.MAFG::NFE2L1	chr6	119159841	119159846	-	0.000	0.000	Merged-chr6-119159656-11
NR2216--MA0501.1.MAF::NFE2	chr12	52382984	52382998	-	0.000	0.000	Merged-chr12-52383146-23
NR3945--MA0496.2.MAFK	chr16	24859921	24859939	+	0.000	0.000	Merged-chr16-24859863-8
